strategyA,strategyB,sideA,sideB,type,entryA_ts,entryB_ts,exitA_ts,exitB_ts,exit_first_ts,overlap_start_et,overlap_end_et,overlap_minutes,pnlA,pnlB,joint_pnl,tradeA_id,tradeB_id
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1755803760000,1745415600000,1755806100000,1745415600000,2025-08-21 15:16:00,2025-04-23 09:40:00,0.00,255,-280,-25,gex-flip-ivpct:T000040,gex-lt-3m:T000536
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1755803760000,1745586300000,1755806100000,1745586300000,2025-08-21 15:16:00,2025-04-25 09:05:00,0.00,60,-280,-220,gex-flip-ivpct:T000041,gex-lt-3m:T000536
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1755869460000,1745415600000,1755870613000,1745415600000,2025-08-22 09:31:00,2025-04-23 09:40:00,0.00,255,2585,2840,gex-flip-ivpct:T000040,gex-level-fade:T000594
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1755869460000,1745586300000,1755870613000,1745586300000,2025-08-22 09:31:00,2025-04-25 09:05:00,0.00,60,2585,2645,gex-flip-ivpct:T000041,gex-level-fade:T000594
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1755871260000,1745415600000,1755871271000,1745415600000,2025-08-22 10:01:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000596
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1755871260000,1745586300000,1755871271000,1745586300000,2025-08-22 10:01:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000596
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1756126920000,1745415600000,1756128686000,1745415600000,2025-08-25 09:02:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000597
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1756126920000,1745586300000,1756128686000,1745586300000,2025-08-25 09:02:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000597
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1756129080000,1745415600000,1756130339000,1745415600000,2025-08-25 09:38:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000598
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1756129080000,1745586300000,1756130339000,1745586300000,2025-08-25 09:38:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000598
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1756130460000,1745415600000,1756135800000,1745415600000,2025-08-25 10:01:00,2025-04-23 09:40:00,0.00,255,1595,1850,gex-flip-ivpct:T000040,gex-lt-3m:T000537
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1756130460000,1745586300000,1756135800000,1745586300000,2025-08-25 10:01:00,2025-04-25 09:05:00,0.00,60,1595,1655,gex-flip-ivpct:T000041,gex-lt-3m:T000537
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1756131720000,1745415600000,1756132072000,1745415600000,2025-08-25 10:22:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000599
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1756131720000,1745586300000,1756132072000,1745586300000,2025-08-25 10:22:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000599
gex-level-fade,gex-lt-3m,short,long,conflict,1756131720000,1756130460000,1756132072000,1756135800000,1756132072000,2025-08-25 10:22:00,2025-08-25 10:27:52,5.87,-395,1595,1200,gex-level-fade:T000599,gex-lt-3m:T000537
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1756137660000,1745415600000,1756143000000,1745415600000,2025-08-25 12:01:00,2025-04-23 09:40:00,0.00,255,-370,-115,gex-flip-ivpct:T000040,gex-lt-3m:T000538
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1756137660000,1745586300000,1756143000000,1745586300000,2025-08-25 12:01:00,2025-04-25 09:05:00,0.00,60,-370,-310,gex-flip-ivpct:T000041,gex-lt-3m:T000538
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1756215062000,1745415600000,1756215093000,1745415600000,2025-08-26 09:31:02,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000600
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1756215062000,1745586300000,1756215093000,1745586300000,2025-08-26 09:31:02,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000600
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1756215480000,1745415600000,1756215633000,1745415600000,2025-08-26 09:38:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000601
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1756215480000,1745586300000,1756215633000,1745586300000,2025-08-26 09:38:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000601
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1756215720000,1745415600000,1756218111000,1745415600000,2025-08-26 09:42:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000602
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1756215720000,1745586300000,1756218111000,1745586300000,2025-08-26 09:42:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000602
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1756300020000,1745415600000,1756301340000,1745415600000,2025-08-27 09:07:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000603
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1756300020000,1745586300000,1756301340000,1745586300000,2025-08-27 09:07:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000603
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1756301760000,1745415600000,1756302146000,1745415600000,2025-08-27 09:36:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000604
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1756301760000,1745586300000,1756302146000,1745586300000,2025-08-27 09:36:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000604
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1756302360000,1745415600000,1756303626000,1745415600000,2025-08-27 09:46:00,2025-04-23 09:40:00,0.00,255,-1030,-775,gex-flip-ivpct:T000040,gex-lt-3m:T000539
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1756302360000,1745586300000,1756303626000,1745586300000,2025-08-27 09:46:00,2025-04-25 09:05:00,0.00,60,-1030,-970,gex-flip-ivpct:T000041,gex-lt-3m:T000539
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1756304100000,1745415600000,1756304302000,1745415600000,2025-08-27 10:15:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000605
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1756304100000,1745586300000,1756304302000,1745586300000,2025-08-27 10:15:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000605
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1756304400000,1745415600000,1756309668000,1745415600000,2025-08-27 10:20:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000606
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1756304400000,1745586300000,1756309668000,1745586300000,2025-08-27 10:20:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000606
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1756387156000,1745415600000,1756387832000,1745415600000,2025-08-28 09:19:16,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000607
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1756387156000,1745586300000,1756387832000,1745586300000,2025-08-28 09:19:16,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000607
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1756387860000,1745415600000,1756389011000,1745415600000,2025-08-28 09:31:00,2025-04-23 09:40:00,0.00,255,-1035,-780,gex-flip-ivpct:T000040,gex-lt-3m:T000540
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1756387860000,1745586300000,1756389011000,1745586300000,2025-08-28 09:31:00,2025-04-25 09:05:00,0.00,60,-1035,-975,gex-flip-ivpct:T000041,gex-lt-3m:T000540
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1756389228000,1745415600000,1756389414000,1745415600000,2025-08-28 09:53:48,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000609
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1756389228000,1745586300000,1756389414000,1745586300000,2025-08-28 09:53:48,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000609
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1756390563000,1745415600000,1756395900000,1745415600000,2025-08-28 10:16:03,2025-04-23 09:40:00,0.00,255,435,690,gex-flip-ivpct:T000040,gex-lt-3m:T000541
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1756390563000,1745586300000,1756395900000,1745586300000,2025-08-28 10:16:03,2025-04-25 09:05:00,0.00,60,435,495,gex-flip-ivpct:T000041,gex-lt-3m:T000541
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1756392000000,1756390563000,1756394580000,1756395900000,1756394580000,2025-08-28 10:40:00,2025-08-28 11:23:00,43.00,535,435,970,gex-flip-ivpct:T000087,gex-lt-3m:T000541
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1756396860000,1745415600000,1756402200000,1745415600000,2025-08-28 12:01:00,2025-04-23 09:40:00,0.00,255,1520,1775,gex-flip-ivpct:T000040,gex-lt-3m:T000542
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1756396860000,1745586300000,1756402200000,1745586300000,2025-08-28 12:01:00,2025-04-25 09:05:00,0.00,60,1520,1580,gex-flip-ivpct:T000041,gex-lt-3m:T000542
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1756404062000,1745415600000,1756409400000,1745415600000,2025-08-28 14:01:02,2025-04-23 09:40:00,0.00,255,-165,90,gex-flip-ivpct:T000040,gex-lt-3m:T000543
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1756404062000,1745586300000,1756409400000,1745586300000,2025-08-28 14:01:02,2025-04-25 09:05:00,0.00,60,-165,-105,gex-flip-ivpct:T000041,gex-lt-3m:T000543
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1756409460000,1745415600000,1756410900000,1745415600000,2025-08-28 15:31:00,2025-04-23 09:40:00,0.00,255,-199,56,gex-flip-ivpct:T000040,gex-lt-3m:T000544
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1756409460000,1745586300000,1756410900000,1745586300000,2025-08-28 15:31:00,2025-04-25 09:05:00,0.00,60,-199,-139,gex-flip-ivpct:T000041,gex-lt-3m:T000544
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1756473962000,1745415600000,1756475159000,1745415600000,2025-08-29 09:26:02,2025-04-23 09:40:00,0.00,255,1995,2250,gex-flip-ivpct:T000040,gex-level-fade:T000610
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1756473962000,1745586300000,1756475159000,1745586300000,2025-08-29 09:26:02,2025-04-25 09:05:00,0.00,60,1995,2055,gex-flip-ivpct:T000041,gex-level-fade:T000610
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1756475820000,1745415600000,1756476229000,1745415600000,2025-08-29 09:57:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000611
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1756475820000,1745586300000,1756476229000,1745586300000,2025-08-29 09:57:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000611
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1756732500000,1745415600000,1756740405000,1745415600000,2025-09-01 09:15:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000612
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1756732500000,1745586300000,1756740405000,1745586300000,2025-09-01 09:15:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000612
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1756823400000,1745415600000,1756824443000,1745415600000,2025-09-02 10:30:00,2025-04-23 09:40:00,0.00,255,2005,2260,gex-flip-ivpct:T000040,gex-level-fade:T000613
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1756823400000,1745586300000,1756824443000,1745586300000,2025-09-02 10:30:00,2025-04-25 09:05:00,0.00,60,2005,2065,gex-flip-ivpct:T000041,gex-level-fade:T000613
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1756905243000,1745415600000,1756909564000,1745415600000,2025-09-03 09:14:03,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000614
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1756905243000,1745586300000,1756909564000,1745586300000,2025-09-03 09:14:03,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000614
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1756991220000,1745415600000,1756994547000,1745415600000,2025-09-04 09:07:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000615
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1756991220000,1745586300000,1756994547000,1745586300000,2025-09-04 09:07:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000615
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1756995206000,1745415600000,1756995281000,1745415600000,2025-09-04 10:13:26,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000616
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1756995206000,1745586300000,1756995281000,1745586300000,2025-09-04 10:13:26,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000616
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1756995360000,1745415600000,1756996622000,1745415600000,2025-09-04 10:16:00,2025-04-23 09:40:00,0.00,255,2015,2270,gex-flip-ivpct:T000040,gex-level-fade:T000617
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1756995360000,1745586300000,1756996622000,1745586300000,2025-09-04 10:16:00,2025-04-25 09:05:00,0.00,60,2015,2075,gex-flip-ivpct:T000041,gex-level-fade:T000617
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1757077260000,1745415600000,1757077600000,1745415600000,2025-09-05 09:01:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000618
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1757077260000,1745586300000,1757077600000,1745586300000,2025-09-05 09:01:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000618
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1757078280000,1745415600000,1757079027000,1745415600000,2025-09-05 09:18:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000619
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1757078280000,1745586300000,1757079027000,1745586300000,2025-09-05 09:18:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000619
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1757079781000,1745415600000,1757080320000,1745415600000,2025-09-05 09:43:01,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000620
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1757079781000,1745586300000,1757080320000,1745586300000,2025-09-05 09:43:01,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000620
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1757080860000,1745415600000,1757081180000,1745415600000,2025-09-05 10:01:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000621
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1757080860000,1745586300000,1757081180000,1745586300000,2025-09-05 10:01:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000621
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1757083020000,1745415600000,1757083541000,1745415600000,2025-09-05 10:37:00,2025-04-23 09:40:00,0.00,255,-1030,-775,gex-flip-ivpct:T000040,gex-lt-3m:T000545
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1757083020000,1745586300000,1757083541000,1745586300000,2025-09-05 10:37:00,2025-04-25 09:05:00,0.00,60,-1030,-970,gex-flip-ivpct:T000041,gex-lt-3m:T000545
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1757084460000,1745415600000,1757089800000,1745415600000,2025-09-05 11:01:00,2025-04-23 09:40:00,0.00,255,1450,1705,gex-flip-ivpct:T000040,gex-lt-3m:T000546
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1757084460000,1745586300000,1757089800000,1745586300000,2025-09-05 11:01:00,2025-04-25 09:05:00,0.00,60,1450,1510,gex-flip-ivpct:T000041,gex-lt-3m:T000546
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1757089860000,1745415600000,1757095200000,1745415600000,2025-09-05 12:31:00,2025-04-23 09:40:00,0.00,255,-95,160,gex-flip-ivpct:T000040,gex-lt-3m:T000547
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1757089860000,1745586300000,1757095200000,1745586300000,2025-09-05 12:31:00,2025-04-25 09:05:00,0.00,60,-95,-35,gex-flip-ivpct:T000041,gex-lt-3m:T000547
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1757096160000,1745415600000,1757101500000,1745415600000,2025-09-05 14:16:00,2025-04-23 09:40:00,0.00,255,480,735,gex-flip-ivpct:T000040,gex-lt-3m:T000548
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1757096160000,1745586300000,1757101500000,1745586300000,2025-09-05 14:16:00,2025-04-25 09:05:00,0.00,60,480,540,gex-flip-ivpct:T000041,gex-lt-3m:T000548
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1757336484000,1745415600000,1757338200000,1745415600000,2025-09-08 09:01:24,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000622
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1757336484000,1745586300000,1757338200000,1745586300000,2025-09-08 09:01:24,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000622
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1757339400000,1745415600000,1757339734000,1745415600000,2025-09-08 09:50:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000623
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1757339400000,1745586300000,1757339734000,1745586300000,2025-09-08 09:50:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000623
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1757346360000,1745415600000,1757349445000,1745415600000,2025-09-08 11:46:00,2025-04-23 09:40:00,0.00,255,1190,1445,gex-flip-ivpct:T000040,gex-lt-3m:T000549
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1757346360000,1745586300000,1757349445000,1745586300000,2025-09-08 11:46:00,2025-04-25 09:05:00,0.00,60,1190,1250,gex-flip-ivpct:T000041,gex-lt-3m:T000549
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1757422921000,1745415600000,1757423071000,1745415600000,2025-09-09 09:02:01,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000624
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1757422921000,1745586300000,1757423071000,1745586300000,2025-09-09 09:02:01,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000624
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1757424480000,1745415600000,1757425875000,1745415600000,2025-09-09 09:28:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000625
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1757424480000,1745586300000,1757425875000,1745586300000,2025-09-09 09:28:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000625
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745415600000,1757426280000,1745415600000,1757426376000,1745415600000,2025-09-09 09:58:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000626
gex-flip-ivpct,gex-level-fade,long,long,confluence,1745586300000,1757426280000,1745586300000,1757426376000,1745586300000,2025-09-09 09:58:00,2025-04-25 09:05:00,0.00,60,-395,-335,gex-flip-ivpct:T000041,gex-level-fade:T000626
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1757429318000,1745415600000,1757433354000,1745415600000,2025-09-09 10:48:38,2025-04-23 09:40:00,0.00,255,-1035,-780,gex-flip-ivpct:T000040,gex-lt-3m:T000550
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1757429318000,1745586300000,1757433354000,1745586300000,2025-09-09 10:48:38,2025-04-25 09:05:00,0.00,60,-1035,-975,gex-flip-ivpct:T000041,gex-lt-3m:T000550
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1757429400000,1757429318000,1757430060000,1757433354000,1757430060000,2025-09-09 10:50:00,2025-09-09 11:01:00,11.00,260,-1035,-775,gex-flip-ivpct:T000088,gex-lt-3m:T000550
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1757502240000,1745415600000,1757507401000,1745415600000,2025-09-10 07:04:00,2025-04-23 09:40:00,0.00,255,-1030,-775,gex-flip-ivpct:T000040,gex-lt-3m:T000551
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1757502240000,1745586300000,1757507401000,1745586300000,2025-09-10 07:04:00,2025-04-25 09:05:00,0.00,60,-1030,-970,gex-flip-ivpct:T000041,gex-lt-3m:T000551
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1757507640000,1745415600000,1757511060000,1745415600000,2025-09-10 08:34:00,2025-04-23 09:40:00,0.00,255,1200,1455,gex-flip-ivpct:T000040,gex-lt-3m:T000552
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1757507640000,1745586300000,1757511060000,1745586300000,2025-09-10 08:34:00,2025-04-25 09:05:00,0.00,60,1200,1260,gex-flip-ivpct:T000041,gex-lt-3m:T000552
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1757510409000,1745415600000,1757512290000,1745415600000,2025-09-10 09:20:09,2025-04-23 09:40:00,0.00,255,1996.4,2251.4,gex-flip-ivpct:T000040,gex-level-fade:T000628
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745586300000,1757510409000,1745586300000,1757512290000,1745586300000,2025-09-10 09:20:09,2025-04-25 09:05:00,0.00,60,1996.4,2056.4,gex-flip-ivpct:T000041,gex-level-fade:T000628
gex-level-fade,gex-lt-3m,short,short,confluence,1757510409000,1757507640000,1757512290000,1757511060000,1757511060000,2025-09-10 09:20:09,2025-09-10 09:31:00,10.85,1996.4,1200,3196.4,gex-level-fade:T000628,gex-lt-3m:T000552
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1757516460000,1745415600000,1757521245000,1745415600000,2025-09-10 11:01:00,2025-04-23 09:40:00,0.00,255,1210,1465,gex-flip-ivpct:T000040,gex-lt-3m:T000553
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1757516460000,1745586300000,1757521245000,1745586300000,2025-09-10 11:01:00,2025-04-25 09:05:00,0.00,60,1210,1270,gex-flip-ivpct:T000041,gex-lt-3m:T000553
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745415600000,1757521860000,1745415600000,1757527200000,1745415600000,2025-09-10 12:31:00,2025-04-23 09:40:00,0.00,255,525,780,gex-flip-ivpct:T000040,gex-lt-3m:T000554
gex-flip-ivpct,gex-lt-3m,long,short,conflict,1745586300000,1757521860000,1745586300000,1757527200000,1745586300000,2025-09-10 12:31:00,2025-04-25 09:05:00,0.00,60,525,585,gex-flip-ivpct:T000041,gex-lt-3m:T000554
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1757531760000,1745415600000,1757534100000,1745415600000,2025-09-10 15:16:00,2025-04-23 09:40:00,0.00,255,1100,1355,gex-flip-ivpct:T000040,gex-lt-3m:T000555
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1757531760000,1745586300000,1757534100000,1745586300000,2025-09-10 15:16:00,2025-04-25 09:05:00,0.00,60,1100,1160,gex-flip-ivpct:T000041,gex-lt-3m:T000555
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1757588547000,1745415600000,1757593802000,1745415600000,2025-09-11 07:02:27,2025-04-23 09:40:00,0.00,255,-1035,-780,gex-flip-ivpct:T000040,gex-lt-3m:T000556
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1757588547000,1745586300000,1757593802000,1745586300000,2025-09-11 07:02:27,2025-04-25 09:05:00,0.00,60,-1035,-975,gex-flip-ivpct:T000041,gex-lt-3m:T000556
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745415600000,1757596560000,1745415600000,1757601900000,1745415600000,2025-09-11 09:16:00,2025-04-23 09:40:00,0.00,255,1160,1415,gex-flip-ivpct:T000040,gex-lt-3m:T000557
gex-flip-ivpct,gex-lt-3m,long,long,confluence,1745586300000,1757596560000,1745586300000,1757601900000,1745586300000,2025-09-11 09:16:00,2025-04-25 09:05:00,0.00,60,1160,1220,gex-flip-ivpct:T000041,gex-lt-3m:T000557
gex-flip-ivpct,gex-level-fade,long,short,conflict,1745415600000,1757597400000,1745415600000,1757597423000,1745415600000,2025-09-11 09:30:00,2025-04-23 09:40:00,0.00,255,-395,-140,gex-flip-ivpct:T000040,gex-level-fade:T000629
