portfolioId,strategyKey,nativeId,side,entryTime_et,exitTime_et,actualEntry,actualExit,netPnL,pointsPnL,exitReason,durationMin,synthetic
1250,gex-flip-ivpct,T000140,long,2025-12-18 04:05:00,2025-12-18 08:07:00,25048.4,25066.5,357,18.1,fib_retrace,242,0
1251,gex-level-fade,T000847,short,2025-12-18 09:11:00,2025-12-18 09:16:00,25267.75,25258.25,185,9.5,preempted,5,1
1252,gex-lt-3m,T000682,short,2025-12-18 09:16:00,2025-12-18 09:30:35,25258.25,25309.75,-1035,-51.5,stop_loss,14.6,0
1253,gex-lt-3m,T000683,short,2025-12-18 09:40:00,2025-12-18 09:54:54,25214.5,25265.5,-1025,-51,stop_loss,14.9,0
1254,gex-level-fade,T000849,short,2025-12-18 09:55:03,2025-12-18 09:58:27,25264,25283.5,-395,-19.5,stop_loss,3.4,0
1255,gex-lt-3m,T000684,short,2025-12-18 10:01:00,2025-12-18 10:14:21,25296.5,25176.5,2395,120,take_profit,13.4,0
1256,gex-level-fade,T000850,short,2025-12-18 10:29:00,2025-12-18 10:31:00,25334.75,25330.25,85,4.5,preempted,2,1
1257,gex-lt-3m,T000685,short,2025-12-18 10:31:00,2025-12-18 10:37:28,25330.25,25381.75,-1035,-51.5,stop_loss,6.5,0
1258,gex-lt-3m,T000686,short,2025-12-18 10:40:00,2025-12-18 12:09:00,25391.15,25270.25,2413,120.9,take_profit,89,0
1259,gex-lt-3m,T000687,short,2025-12-18 12:46:00,2025-12-18 13:37:04,25346.25,25397.25,-1025,-51,stop_loss,51.1,0
1260,gex-lt-3m,T000688,short,2025-12-18 15:31:00,2025-12-18 15:55:00,25313,25288.5,485,24.5,market_close,24,0
1261,gex-level-fade,T000852,short,2025-12-19 09:27:00,2025-12-19 09:28:14,25348,25367.5,-395,-19.5,stop_loss,1.2,0
1262,gex-flip-ivpct,T000141,long,2025-12-19 09:50:11,2025-12-19 10:03:00,25547,25555.25,160,8.25,fib_retrace,12.8,0
1263,gex-flip-ivpct,T000142,long,2025-12-19 10:40:00,2025-12-19 10:47:39,25543.25,25481.75,-1235,-61.5,stop_loss,7.7,0
1264,gex-lt-3m,T000689,short,2025-12-19 11:01:10,2025-12-19 11:06:23,25471.75,25523.25,-1035,-51.5,stop_loss,5.2,0
1265,gex-flip-ivpct,T000143,long,2025-12-19 11:25:00,2025-12-19 13:40:00,25535,25553.75,370,18.75,fib_retrace,135,0
1266,gex-lt-3m,T000691,short,2025-12-22 08:13:00,2025-12-22 09:12:00,25740.5,25766.5,-525,-26,max_hold_time,59,0
1267,gex-lt-3m,T000692,short,2025-12-22 09:28:00,2025-12-22 09:36:03,25770.25,25690,1600,80.25,take_profit,8.1,0
1268,gex-level-fade,T000858,long,2025-12-22 09:49:00,2025-12-22 10:04:00,25724.75,25718.5,-130,-6.25,preempted,15,1
1269,gex-lt-3m,T000693,short,2025-12-22 10:04:00,2025-12-22 10:36:10,25718.5,25638.75,1590,79.75,take_profit,32.2,0
1270,gex-flip-ivpct,T000144,long,2025-12-23 04:20:01,2025-12-23 08:35:34,25712.5,25651.75,-1220,-60.75,stop_loss,255.6,0
1271,gex-lt-3m,T000694,long,2025-12-23 08:58:01,2025-12-23 09:35:00,25635.5,25705.5,1395,70,preempted,37,1
1272,gex-flip-ivpct,T000145,long,2025-12-23 09:35:00,2025-12-23 09:53:00,25705.5,25721.5,315,16,fib_retrace,18,0
1273,gex-level-fade,T000861,short,2025-12-23 09:57:19,2025-12-23 10:28:00,25687,25682.25,90,4.75,preempted,30.7,1
1274,gex-lt-3m,T000695,short,2025-12-23 10:28:00,2025-12-23 10:30:00,25682.25,25673.25,175,9,preempted,2,1
1275,gex-flip-ivpct,T000146,long,2025-12-23 10:30:00,2025-12-23 15:55:00,25673.25,25809.9,2728,136.65,market_close,325,0
1276,gex-level-fade,T000862,long,2025-12-24 09:29:00,2025-12-24 11:49:03,25796.75,25882.75,1715,86,preempted,140.1,1
1277,gex-lt-3m,T000697,short,2025-12-24 11:49:03,2025-12-25 18:00:00,25882.75,25868.25,285,14.5,eod_liquidation,1811,0
1278,gex-lt-3m,T000698,short,2025-12-26 08:49:00,2025-12-26 10:01:56,25905,25844.75,1200,60.25,take_profit,72.9,0
1279,gex-level-fade,T000864,long,2025-12-26 10:13:02,2025-12-26 10:34:01,25840,25888,955,48,preempted,21,1
1280,gex-lt-3m,T000699,short,2025-12-26 10:34:01,2025-12-26 12:03:00,25888,25867,415,21,max_hold_time,89,0
1281,gex-lt-3m,T000700,short,2025-12-26 12:13:07,2025-12-26 13:42:00,25860.5,25879.25,-380,-18.75,max_hold_time,88.9,0
1282,gex-lt-3m,T000701,short,2025-12-29 08:46:07,2025-12-29 08:49:30,25740,25680.25,1190,59.75,take_profit,3.4,0
1283,gex-level-fade,T000866,short,2025-12-29 09:37:00,2025-12-29 09:37:39,25797.75,25817.25,-395,-19.5,stop_loss,0.7,0
1284,gex-level-fade,T000867,short,2025-12-29 09:46:25,2025-12-29 10:14:23,25762.75,25662.75,1995,100,take_profit,28,0
1285,gex-level-fade,T000868,short,2025-12-29 10:26:00,2025-12-29 10:35:08,25746.25,25765.75,-395,-19.5,stop_loss,9.1,0
1286,gex-lt-3m,T000702,short,2025-12-29 11:01:00,2025-12-29 12:30:00,25704.5,25660,885,44.5,max_hold_time,89,0
1287,gex-lt-3m,T000703,long,2025-12-29 14:31:00,2025-12-29 15:55:00,25712.25,25740.5,560,28.25,market_close,84,0
1288,gex-flip-ivpct,T000147,short,2025-12-30 04:20:14,2025-12-30 09:20:00,25739.75,25722.25,345,17.5,fib_retrace,299.8,0
1289,gex-level-fade,T000869,long,2025-12-30 09:30:00,2025-12-30 10:01:00,25691.25,25742.25,1015,51,preempted,31,1
1290,gex-lt-3m,T000706,long,2025-12-30 10:01:00,2025-12-30 10:13:32,25742.25,25691,-1030,-51.25,stop_loss,12.5,0
1291,gex-lt-3m,T000707,long,2025-12-30 12:16:02,2025-12-30 13:45:00,25708,25731.75,470,23.75,max_hold_time,89,0
1292,gex-level-fade,T000870,short,2025-12-31 09:02:00,2025-12-31 09:05:00,25714.75,25711.25,65,3.5,preempted,3,1
1293,gex-flip-ivpct,T000148,short,2025-12-31 09:05:00,2025-12-31 15:01:48,25711.25,25510.75,4005,200.5,take_profit,356.8,0
1294,gex-lt-3m,T000709,short,2026-01-02 07:16:02,2026-01-02 08:15:00,25700.75,25698.75,35,2,max_hold_time,59,0
1295,gex-lt-3m,T000710,short,2026-01-02 08:16:00,2026-01-02 09:15:00,25698.5,25674.25,480,24.25,max_hold_time,59,0
1296,gex-lt-3m,T000711,short,2026-01-02 09:16:01,2026-01-02 09:20:02,25674,25669.75,80,4.25,preempted,4,1
1297,gex-flip-ivpct,T000149,short,2026-01-02 09:20:02,2026-01-02 09:31:29,25669.75,25731.25,-1235,-61.5,stop_loss,11.5,0
1298,gex-lt-3m,T000712,short,2026-01-02 09:34:00,2026-01-02 09:45:40,25658.5,25709,-1015,-50.5,stop_loss,11.7,0
1299,gex-level-fade,T000876,short,2026-01-02 09:48:00,2026-01-02 09:48:41,25757,25776.5,-395,-19.5,stop_loss,0.7,0
1300,gex-level-fade,T000877,long,2026-01-02 10:13:00,2026-01-02 10:14:08,25625.45,25605.95,-395,-19.5,stop_loss,1.1,0
1301,gex-lt-3m,T000713,short,2026-01-02 10:19:00,2026-01-02 10:23:25,25563.75,25483.25,1605,80.5,take_profit,4.4,0
1302,gex-level-fade,T000878,long,2026-01-02 10:26:00,2026-01-02 10:31:00,25472.5,25479,125,6.5,preempted,5,1
1303,gex-lt-3m,T000714,long,2026-01-02 10:31:00,2026-01-02 10:42:37,25479,25600,2415,121,take_profit,11.6,0
1304,gex-lt-3m,T000715,long,2026-01-02 11:22:00,2026-01-02 11:54:29,25357.25,25306,-1030,-51.25,stop_loss,32.5,0
1305,gex-lt-3m,T000716,long,2026-01-02 14:01:00,2026-01-02 14:32:00,25312,25432.25,2400,120.25,take_profit,31,0
1306,gex-lt-3m,T000717,long,2026-01-02 14:46:11,2026-01-02 15:47:05,25434,25382.5,-1035,-51.5,stop_loss,60.9,0
1307,gex-level-fade,T000879,short,2026-01-05 09:33:00,2026-01-05 09:33:17,25599.25,25618.75,-395,-19.5,stop_loss,0.3,0
1308,gex-level-fade,T000880,short,2026-01-05 10:29:00,2026-01-05 11:11:26,25675.5,25695,-395,-19.5,stop_loss,42.4,0
1309,gex-lt-3m,T000718,long,2026-01-06 07:16:00,2026-01-06 08:45:00,25615.25,25617.75,45,2.5,max_hold_time,89,0
1310,gex-lt-3m,T000719,long,2026-01-06 09:31:00,2026-01-06 09:40:51,25669.5,25618,-1035,-51.5,stop_loss,9.9,0
1311,gex-lt-3m,T000720,short,2026-01-06 10:01:00,2026-01-06 10:53:19,25762.75,25702.25,1205,60.5,take_profit,52.3,0
1312,gex-lt-3m,T000721,short,2026-01-06 12:16:00,2026-01-06 12:35:27,25712,25762.75,-1020,-50.75,stop_loss,19.5,0
1313,gex-lt-3m,T000722,short,2026-01-07 10:55:00,2026-01-07 11:46:03,25905.75,25956.75,-1025,-51,stop_loss,51.1,0
1314,gex-lt-3m,T000723,short,2026-01-07 12:01:00,2026-01-07 13:30:00,25973,25943.75,580,29.25,max_hold_time,89,0
1315,gex-lt-3m,T000724,short,2026-01-07 14:04:00,2026-01-07 15:13:00,25947.75,25888,1190,59.75,take_profit,69,0
1316,gex-lt-3m,T000725,short,2026-01-07 15:31:00,2026-01-07 15:55:00,25851.75,25833,370,18.75,market_close,24,0
1317,gex-level-fade,T000884,long,2026-01-08 09:31:00,2026-01-08 09:31:12,25757.25,25737.75,-395,-19.5,stop_loss,0.2,0
1318,gex-level-fade,T000885,long,2026-01-08 09:55:00,2026-01-08 09:56:21,25652.25,25632.75,-395,-19.5,stop_loss,1.4,0
1319,gex-level-fade,T000886,long,2026-01-08 10:01:00,2026-01-08 10:02:07,25590.75,25571.25,-395,-19.5,stop_loss,1.1,0
1320,gex-lt-3m,T000726,long,2026-01-08 11:01:00,2026-01-08 11:10:32,25679.25,25628.25,-1025,-51,stop_loss,9.5,0
1321,gex-lt-3m,T000727,long,2026-01-08 11:13:00,2026-01-08 11:30:21,25663,25612,-1025,-51,stop_loss,17.4,0
1322,gex-lt-3m,T000728,long,2026-01-08 12:01:01,2026-01-08 13:30:00,25659.5,25660.5,15,1,max_hold_time,89,0
1323,gex-lt-3m,T000729,long,2026-01-08 15:31:00,2026-01-08 15:55:00,25681.75,25689,140,7.25,market_close,24,0
1324,gex-level-fade,T000887,short,2026-01-09 09:01:00,2026-01-09 09:22:26,25810,25707.5,2045,102.5,take_profit,21.4,0
1325,gex-level-fade,T000888,long,2026-01-09 09:37:00,2026-01-09 09:48:35,25723.25,25703.75,-395,-19.5,stop_loss,11.6,0
1326,gex-lt-3m,T000730,short,2026-01-09 10:07:00,2026-01-09 10:12:55,25672.5,25723.5,-1025,-51,stop_loss,5.9,0
1327,gex-level-fade,T000890,short,2026-01-09 10:23:00,2026-01-09 10:26:02,25804.75,25824.25,-395,-19.5,stop_loss,3,0
1328,gex-lt-3m,T000731,short,2026-01-09 11:34:51,2026-01-09 11:50:22,25858.25,25909.75,-1035,-51.5,stop_loss,15.5,0
1329,gex-flip-ivpct,T000150,short,2026-01-09 11:55:00,2026-01-09 15:21:23,25915.5,25977,-1235,-61.5,stop_loss,206.4,0
1330,gex-lt-3m,T000733,long,2026-01-12 07:16:01,2026-01-12 08:45:00,25735.5,25744,165,8.5,max_hold_time,89,0
1331,gex-level-fade,T000893,long,2026-01-12 09:25:00,2026-01-12 09:31:45,25727,25828.25,2020,101.25,take_profit,6.8,0
1332,gex-level-fade,T000894,short,2026-01-12 09:51:00,2026-01-12 09:51:15,25905,25924.5,-395,-19.5,stop_loss,0.3,0
1333,gex-level-fade,T000895,long,2026-01-12 10:13:19,2026-01-12 10:28:00,25894.85,25918,458,23.15,preempted,14.7,1
1334,gex-lt-3m,T000734,short,2026-01-12 10:28:00,2026-01-12 11:57:05,25918,25969.5,-1035,-51.5,stop_loss,89.1,0
1335,gex-lt-3m,T000735,short,2026-01-12 14:46:00,2026-01-12 15:55:00,26006.75,25969.25,745,37.5,market_close,69,0
1336,gex-flip-ivpct,T000151,short,2026-01-13 04:35:00,2026-01-13 07:02:00,25923,25903.5,385,19.5,fib_retrace,147,0
1337,gex-lt-3m,T000736,short,2026-01-13 07:43:05,2026-01-13 08:30:02,25915.75,25967,-1030,-51.25,stop_loss,47,0
1338,gex-lt-3m,T000737,short,2026-01-13 08:37:00,2026-01-13 10:06:00,26005,25948.25,1130,56.75,max_hold_time,89,0
1339,gex-lt-3m,T000738,short,2026-01-13 10:31:00,2026-01-13 10:37:01,25831,25882.5,-1035,-51.5,stop_loss,6,0
1340,gex-flip-ivpct,T000152,short,2026-01-13 11:05:00,2026-01-13 11:27:00,25888.5,25893,-95,-4.5,fib_retrace,22,0
1341,gex-lt-3m,T000739,short,2026-01-13 11:37:00,2026-01-13 11:50:08,25949.25,26000.75,-1035,-51.5,stop_loss,13.1,0
1342,gex-lt-3m,T000740,short,2026-01-13 12:01:00,2026-01-13 12:17:15,26010,25950.25,1190,59.75,take_profit,16.3,0
1343,gex-lt-3m,T000741,short,2026-01-13 12:46:01,2026-01-13 12:50:00,25926.25,25945.25,-385,-19,preempted,4,1
1344,gex-flip-ivpct,T000153,short,2026-01-13 12:50:00,2026-01-13 15:55:00,25945.25,25895.25,995,50,market_close,185,0
1345,gex-level-fade,T000897,long,2026-01-14 09:31:00,2026-01-14 09:31:20,25731.5,25712,-395,-19.5,stop_loss,0.3,0
1346,gex-level-fade,T000898,long,2026-01-14 09:42:00,2026-01-14 09:42:42,25662.25,25642.75,-395,-19.5,stop_loss,0.7,0
1347,gex-level-fade,T000900,long,2026-01-14 10:01:00,2026-01-14 10:15:02,25539.25,25682,2850,142.75,take_profit,14,0
1348,gex-flip-ivpct,T000154,short,2026-01-15 04:35:00,2026-01-15 08:30:01,25815.75,25877,-1230,-61.25,stop_loss,235,0
1349,gex-lt-3m,T000743,short,2026-01-15 08:43:00,2026-01-15 09:10:01,25889.75,25908.5,-380,-18.75,preempted,27,1
1350,gex-flip-ivpct,T000155,short,2026-01-15 09:10:01,2026-01-15 09:42:00,25908.5,25889,385,19.5,fib_retrace,32,0
1351,gex-flip-ivpct,T000156,short,2026-01-15 10:50:00,2026-01-15 10:57:38,25823.5,25884.75,-1230,-61.25,stop_loss,7.6,0
1352,gex-lt-3m,T000745,short,2026-01-15 11:37:00,2026-01-15 13:06:00,25899.5,25887,245,12.5,max_hold_time,89,0
1353,gex-lt-3m,T000746,short,2026-01-15 14:46:04,2026-01-15 15:55:00,25790.75,25704.5,1720,86.25,market_close,68.9,0
1354,gex-flip-ivpct,T000157,short,2026-01-16 04:05:00,2026-01-16 10:36:19,25833,25633,3995,200,take_profit,391.3,0
1355,gex-level-fade,T000909,short,2026-01-19 09:02:00,2026-01-19 09:42:55,25346,25244,2035,102,take_profit,40.9,0
1356,gex-level-fade,T000910,long,2026-01-19 09:53:00,2026-01-19 12:04:11,25278.25,25383.75,2105,105.5,take_profit,131.2,0
1357,gex-flip-ivpct,T000158,long,2026-01-20 04:20:00,2026-01-20 04:33:24,25163.75,25103.5,-1210,-60.25,stop_loss,13.4,0
1358,gex-flip-ivpct,T000159,long,2026-01-20 05:10:00,2026-01-20 09:34:00,25131.5,25331.75,4000,200.25,take_profit,264,0
1359,gex-level-fade,T000912,short,2026-01-20 09:48:02,2026-01-20 09:48:32,25277.25,25296.75,-395,-19.5,stop_loss,0.5,0
1360,gex-level-fade,T000913,short,2026-01-20 09:52:00,2026-01-20 10:19:24,25359.5,25257.25,2040,102.25,take_profit,27.4,0
1361,gex-flip-ivpct,T000160,long,2026-01-21 04:05:02,2026-01-21 04:46:48,25223.25,25161.75,-1235,-61.5,stop_loss,41.8,0
1362,gex-flip-ivpct,T000161,long,2026-01-21 05:25:00,2026-01-21 06:47:25,25168,25106.75,-1230,-61.25,stop_loss,82.4,0
1363,gex-flip-ivpct,T000162,long,2026-01-21 09:05:00,2026-01-21 09:06:00,25119.5,25131,225,11.5,fib_retrace,1,0
1364,gex-flip-ivpct,T000163,long,2026-01-21 09:45:00,2026-01-21 10:31:09,25201,25401,3995,200,take_profit,46.2,0
1365,gex-lt-3m,T000750,long,2026-01-21 11:17:18,2026-01-21 11:36:05,25458.75,25407.25,-1035,-51.5,stop_loss,18.8,0
1366,gex-lt-3m,T000751,long,2026-01-21 12:01:00,2026-01-21 12:08:18,25249.25,25198.25,-1025,-51,stop_loss,7.3,0
1367,gex-flip-ivpct,T000164,long,2026-01-21 12:20:00,2026-01-21 12:26:00,25191.25,25195.5,80,4.25,fib_retrace,6,0
1368,gex-lt-3m,T000752,long,2026-01-21 14:28:00,2026-01-21 14:31:02,25364.25,25484,2390,119.75,take_profit,3,0
1369,gex-lt-3m,T000753,long,2026-01-21 14:37:00,2026-01-21 14:47:23,25485,25605.25,2400,120.25,take_profit,10.4,0
1370,gex-lt-3m,T000754,long,2026-01-21 15:16:00,2026-01-21 15:27:01,25570.25,25519.25,-1025,-51,stop_loss,11,0
1371,gex-level-fade,T000916,long,2026-01-22 09:31:00,2026-01-22 09:35:03,25677.75,25658.25,-395,-19.5,stop_loss,4.1,0
1372,gex-level-fade,T000918,long,2026-01-22 10:01:11,2026-01-22 10:46:02,25554.25,25654.25,1995,100,take_profit,44.9,0
1373,gex-lt-3m,T000756,long,2026-01-23 08:28:00,2026-01-23 09:57:00,25586.5,25644.25,1150,57.75,max_hold_time,89,0
1374,gex-level-fade,T000922,short,2026-01-23 10:21:17,2026-01-23 10:22:17,25719.5,25739,-395,-19.5,stop_loss,1,0
1375,gex-level-fade,T000923,short,2026-01-26 09:13:00,2026-01-26 09:28:22,25725.25,25744.75,-395,-19.5,stop_loss,15.4,0
1376,gex-level-fade,T000924,short,2026-01-26 09:31:01,2026-01-26 09:31:25,25721.75,25741.25,-395,-19.5,stop_loss,0.4,0
1377,gex-level-fade,T000925,short,2026-01-26 09:54:00,2026-01-26 10:17:58,25839,25858.5,-395,-19.5,stop_loss,24,0
1378,gex-level-fade,T000926,short,2026-01-26 10:28:00,2026-01-26 10:36:40,25856.5,25876,-395,-19.5,stop_loss,8.7,0
1379,gex-flip-ivpct,T000165,short,2026-01-27 04:05:06,2026-01-27 09:41:00,25986.75,25967,390,19.75,fib_retrace,335.9,0
1380,gex-level-fade,T000928,long,2026-01-27 09:43:00,2026-01-27 10:36:23,25960,26082.5,2445,122.5,take_profit,53.4,0
1381,gex-level-fade,T000929,long,2026-01-28 09:08:29,2026-01-28 09:19:05,26255.25,26235.75,-395,-19.5,stop_loss,10.6,0
1382,gex-level-fade,T000930,long,2026-01-28 09:25:00,2026-01-28 09:30:01,26255.25,26235.75,-395,-19.5,stop_loss,5,0
1383,gex-level-fade,T000931,short,2026-01-28 09:45:00,2026-01-28 09:46:00,26288,26291.75,-80,-3.75,preempted,1,1
1384,gex-lt-3m,T000759,short,2026-01-28 09:46:00,2026-01-28 09:48:05,26291.75,26232,1190,59.75,take_profit,2.1,0
1385,gex-lt-3m,T000760,short,2026-01-28 11:16:00,2026-01-28 11:44:26,26181.75,26122,1190,59.75,take_profit,28.4,0
1386,gex-lt-3m,T000761,short,2026-01-28 15:16:23,2026-01-28 15:50:00,26195.75,26136,1190,59.75,take_profit,33.6,0
1387,gex-flip-ivpct,T000166,short,2026-01-29 04:25:00,2026-01-29 09:35:00,26267.75,26067.75,3995,200,take_profit,310,0
1388,gex-level-fade,T000934,long,2026-01-29 09:54:00,2026-01-29 09:58:29,25910.5,25891,-395,-19.5,stop_loss,4.5,0
1389,gex-level-fade,T000935,long,2026-01-29 10:01:00,2026-01-29 10:01:25,25808.75,25789.25,-395,-19.5,stop_loss,0.4,0
1390,gex-level-fade,T000936,long,2026-01-29 10:15:00,2026-01-29 10:32:54,25721.5,25702,-395,-19.5,stop_loss,17.9,0
1391,gex-lt-3m,T000765,short,2026-01-29 10:46:00,2026-01-29 10:50:00,25633.25,25573.5,1190,59.75,take_profit,4,0
1392,gex-flip-ivpct,T000167,long,2026-01-29 10:50:00,2026-01-29 10:54:00,25601.25,25541.75,-1195,-59.5,stop_loss,4,0
1393,gex-flip-ivpct,T000168,long,2026-01-29 11:30:00,2026-01-29 13:40:00,25684,25884,3995,200,take_profit,130,0
1394,gex-lt-3m,T000766,long,2026-01-30 08:31:00,2026-01-30 10:01:00,25817.75,25853.5,710,35.75,max_hold_time,90,0
1395,gex-level-fade,T000939,long,2026-01-30 10:30:00,2026-01-30 10:30:06,25794,25774.5,-395,-19.5,stop_loss,0.1,0
1396,gex-lt-3m,T000767,long,2026-01-30 12:22:00,2026-01-30 12:59:00,25737.5,25686,-1035,-51.5,stop_loss,37,0
1397,gex-lt-3m,T000768,long,2026-01-30 15:17:00,2026-01-30 15:50:00,25598,25717.75,2390,119.75,take_profit,33,0
1398,gex-flip-ivpct,T000169,long,2026-02-02 04:20:00,2026-02-02 09:30:00,25410.5,25612,4025,201.5,take_profit,310,0
1399,gex-level-fade,T000940,short,2026-02-02 10:06:00,2026-02-02 10:07:22,25813.75,25833.25,-395,-19.5,stop_loss,1.4,0
1400,gex-flip-ivpct,T000170,short,2026-02-03 04:05:00,2026-02-03 09:42:00,25991,25790.5,4005,200.5,take_profit,337,0
1401,gex-level-fade,T000942,long,2026-02-03 09:55:00,2026-02-03 09:55:44,25719.75,25700.25,-395,-19.5,stop_loss,0.7,0
1402,gex-level-fade,T000943,long,2026-02-03 10:01:00,2026-02-03 10:01:16,25610.75,25591.25,-395,-19.5,stop_loss,0.3,0
1403,gex-level-fade,T000944,long,2026-02-03 10:24:00,2026-02-03 10:24:03,25523.75,25504.25,-395,-19.5,stop_loss,0.1,0
1404,gex-lt-3m,T000771,long,2026-02-03 11:01:00,2026-02-03 11:09:00,25602.75,25552.25,-1015,-50.5,stop_loss,8,0
1405,gex-lt-3m,T000772,long,2026-02-03 11:46:00,2026-02-03 12:12:00,25504.5,25453.5,-1025,-51,stop_loss,26,0
1406,gex-lt-3m,T000773,long,2026-02-03 12:19:00,2026-02-03 12:30:00,25453.75,25402.25,-1035,-51.5,stop_loss,11,0
1407,gex-lt-3m,T000774,long,2026-02-03 15:46:00,2026-02-03 15:55:00,25395,25437,835,42,market_close,9,0
1408,gex-level-fade,T000945,long,2026-02-04 09:05:00,2026-02-04 09:30:28,25339.25,25319.75,-395,-19.5,stop_loss,25.5,0
1409,gex-level-fade,T000946,long,2026-02-04 09:58:00,2026-02-04 09:58:06,25230,25210.5,-395,-19.5,stop_loss,0.1,0
1410,gex-lt-3m,T000775,long,2026-02-04 10:01:00,2026-02-04 10:23:00,25152.5,25272.25,2390,119.75,take_profit,22,0
1411,gex-flip-ivpct,T000171,long,2026-02-05 04:05:00,2026-02-05 04:49:00,25005.5,25015.25,190,9.75,trailing_stop,44,0
1412,gex-flip-ivpct,T000172,short,2026-02-05 05:50:00,2026-02-05 07:35:00,25042.75,24841.75,4015,201,take_profit,105,0
1413,gex-lt-3m,T000778,long,2026-02-05 07:52:00,2026-02-05 09:22:00,24770.5,24745,-515,-25.5,max_hold_time,90,0
1414,gex-lt-3m,T000779,long,2026-02-05 09:31:00,2026-02-05 09:32:00,24712.5,24661,-1035,-51.5,stop_loss,1,0
1415,gex-lt-3m,T000780,long,2026-02-05 09:34:00,2026-02-05 09:35:00,24710.5,24830.25,2390,119.75,take_profit,1,0
1416,gex-lt-3m,T000781,long,2026-02-05 09:37:00,2026-02-05 09:39:00,24781,24900.75,2390,119.75,take_profit,2,0
1417,gex-lt-3m,T000782,long,2026-02-05 10:10:00,2026-02-05 10:11:00,24674.5,24623.25,-1030,-51.25,stop_loss,1,0
1418,gex-lt-3m,T000783,long,2026-02-05 11:31:00,2026-02-05 11:46:00,24793,24741.5,-1035,-51.5,stop_loss,15,0
1419,gex-lt-3m,T000784,long,2026-02-05 11:49:00,2026-02-05 12:26:00,24738.5,24858.5,2395,120,take_profit,37,0
1420,gex-lt-3m,T000785,long,2026-02-05 12:31:00,2026-02-05 12:50:00,24841.75,24790.25,-1035,-51.5,stop_loss,19,0
1421,gex-lt-3m,T000787,long,2026-02-05 14:37:00,2026-02-05 15:22:00,24708,24656.5,-1035,-51.5,stop_loss,45,0
1422,gex-flip-ivpct,T000173,long,2026-02-06 10:05:00,2026-02-06 10:23:00,24802.25,24812,190,9.75,trailing_stop,18,0
1423,gex-lt-3m,T000789,long,2026-02-06 11:16:00,2026-02-06 12:46:00,25002.25,25080.75,1565,78.5,max_hold_time,90,0
1424,gex-level-fade,T000948,short,2026-02-09 10:07:00,2026-02-09 10:14:56,25198,25217.5,-395,-19.5,stop_loss,7.9,0
1425,gex-lt-3m,T000790,long,2026-02-09 10:16:00,2026-02-09 10:27:00,25228,25176.5,-1035,-51.5,stop_loss,11,0
1426,gex-lt-3m,T000791,long,2026-02-09 10:31:00,2026-02-09 11:27:00,25227.25,25347.75,2405,120.5,take_profit,56,0
1427,gex-level-fade,T000949,short,2026-02-10 09:01:00,2026-02-10 09:16:00,25377.25,25384.75,-155,-7.5,preempted,15,1
1428,gex-lt-3m,T000792,long,2026-02-10 09:16:00,2026-02-10 09:36:00,25384.75,25333.25,-1035,-51.5,stop_loss,20,0
1429,gex-lt-3m,T000793,long,2026-02-10 09:40:00,2026-02-10 09:41:00,25327,25275.75,-1030,-51.25,stop_loss,1,0
1430,gex-level-fade,T000951,long,2026-02-10 09:42:00,2026-02-10 09:42:10,25290.25,25270.75,-395,-19.5,stop_loss,0.2,0
1431,gex-lt-3m,T000794,long,2026-02-10 09:46:00,2026-02-10 10:06:00,25294.25,25414.75,2405,120.5,take_profit,20,0
1432,gex-level-fade,T000954,short,2026-02-10 10:07:00,2026-02-10 12:02:09,25436.5,25310,2525,126.5,take_profit,115.2,0
1433,gex-lt-3m,T000795,long,2026-02-10 14:46:00,2026-02-10 15:34:00,25290.5,25239,-1035,-51.5,stop_loss,48,0
1434,gex-lt-3m,T000796,long,2026-02-11 08:46:00,2026-02-11 09:57:00,25362.5,25311,-1035,-51.5,stop_loss,71,0
1435,gex-level-fade,T000956,long,2026-02-11 09:57:06,2026-02-11 09:57:09,25339.25,25319.75,-395,-19.5,stop_loss,0.1,0
1436,gex-level-fade,T000957,long,2026-02-11 10:03:00,2026-02-11 10:08:42,25279.5,25260,-395,-19.5,stop_loss,5.7,0
1437,gex-level-fade,T000958,long,2026-02-11 10:14:00,2026-02-11 10:16:00,25152.25,25167.25,295,15,preempted,2,1
1438,gex-lt-3m,T000797,long,2026-02-11 10:16:00,2026-02-11 10:20:00,25167.25,25115.75,-1035,-51.5,stop_loss,4,0
1439,gex-lt-3m,T000798,long,2026-02-11 10:25:00,2026-02-11 10:45:00,25075.5,25196,2405,120.5,take_profit,20,0
1440,gex-lt-3m,T000799,long,2026-02-11 10:46:00,2026-02-11 12:16:00,25182,25229.25,940,47.25,max_hold_time,90,0
1441,gex-flip-ivpct,T000174,short,2026-02-12 04:20:00,2026-02-12 08:41:00,25354,25415.5,-1235,-61.5,stop_loss,261,0
1442,gex-lt-3m,T000801,short,2026-02-12 08:43:00,2026-02-12 09:35:00,25416,25358.25,1150,57.75,preempted,52,1
1443,gex-flip-ivpct,T000175,short,2026-02-12 09:35:00,2026-02-12 10:36:00,25358.25,25158.25,3995,200,take_profit,61,0
1444,gex-flip-ivpct,T000176,long,2026-02-12 11:15:00,2026-02-12 11:20:00,24939.75,24879,-1220,-60.75,stop_loss,5,0
1445,gex-lt-3m,T000803,long,2026-02-13 09:46:00,2026-02-13 09:50:00,24802,24750.5,-1035,-51.5,stop_loss,4,0
