date,quarter,kind,dir,entry,pen,dist_lvl,level,stop,target,outcome,pnl,R,risk,mfe,mae
2025-12-29,2025Q4,RND0,1,6950.25,4.25,-0.25,6950.0,6944.75,6958.5,stop,-6.0,-1.091,5.5,1.75,5.5
2025-12-29,2025Q4,RND0,1,6950.75,6.5,-0.75,6950.0,6942.5,6963.12,timeout,-5.25,-0.636,8.25,9.0,6.5
2025-12-30,2025Q4,RND0,1,6950.75,5.25,-0.75,6950.0,6943.75,6961.25,eod,1.0,0.143,7.0,2.5,1.25
2026-01-02,2026Q1,RND1,-1,6899.25,6.0,-0.75,6900.0,6907.0,6887.62,eod,3.75,0.484,7.75,4.75,4.0
2026-01-05,2026Q1,RND0,-1,6949.75,5.0,-0.25,6950.0,6956.0,6940.38,stop,-6.75,-1.08,6.25,0.75,6.25
2026-01-05,2026Q1,RND0,1,6951.0,5.0,-1.0,6950.0,6944.0,6961.5,timeout,0.5,0.071,7.0,5.75,1.5
2026-01-06,2026Q1,RND0,1,6952.75,4.5,-2.75,6950.0,6944.5,6965.12,target,12.38,1.5,8.25,12.5,0.25
2026-01-08,2026Q1,RND0,1,6951.25,6.0,-1.25,6950.0,6943.0,6963.62,target,12.38,1.5,8.25,12.75,1.75
2026-01-13,2026Q1,RND0,1,7000.5,5.5,-0.5,7000.0,6993.5,7011.0,stop,-7.5,-1.071,7.0,4.5,7.25
2026-01-14,2026Q1,RND1,1,6950.75,5.0,-0.75,6950.0,6944.0,6960.88,target,10.12,1.5,6.75,11.0,4.75
2026-01-14,2026Q1,RND2,-1,6974.0,4.75,-1.0,6975.0,6980.75,6963.88,target,10.12,1.5,6.75,12.25,1.5
2026-01-15,2026Q1,RND1,1,7000.25,5.5,-0.25,7000.0,6993.5,7010.38,target,10.12,1.5,6.75,10.25,5.0
2026-01-15,2026Q1,RND1,1,7001.5,4.75,-1.5,7000.0,6994.25,7012.38,stop,-7.75,-1.069,7.25,10.5,7.75
2026-01-19,2026Q1,RND0,-1,6898.0,4.75,-2.0,6900.0,6905.75,6886.38,stop,-8.25,-1.065,7.75,2.75,7.75
2026-01-20,2026Q1,RND2,1,6876.5,4.75,-1.5,6875.0,6869.25,6887.38,stop,-7.75,-1.069,7.25,2.5,9.0
2026-01-20,2026Q1,RND3,-1,6899.25,4.75,-0.75,6900.0,6905.75,6889.5,target,9.75,1.5,6.5,10.0,2.0
2026-01-21,2026Q1,RND0,1,6851.25,4.5,-1.25,6850.0,6844.5,6861.38,target,10.12,1.5,6.75,10.25,0.0
2026-01-21,2026Q1,RND2,-1,6899.0,5.75,-1.0,6900.0,6906.75,6887.38,target,11.62,1.5,7.75,11.75,4.25
2026-01-22,2026Q1,RND0,1,6950.5,7.0,-0.5,6950.0,6942.0,6963.25,stop,-9.0,-1.059,8.5,0.0,8.75
2026-01-23,2026Q1,RND0,-1,6949.75,6.25,-0.25,6950.0,6957.25,6938.5,timeout,8.75,1.167,7.5,10.5,3.25
