TradeID,Strategy,Symbol,Side,Quantity,SignalTime,EntryTime,FillDelayMs,EntryPrice,ExitTime,ExitPrice,ExitReason,GrossPnL,NetPnL,Commission,PointsPnL,PercentPnL,Duration,SignalType,HTFBias,Trigger,Confidence,RiskReward,OB_High,OB_Low,OB_Time,OB_Type,CHoCH_Level,CHoCH_Time,MSS_Level,MSS_Time,SwingHigh,SwingHigh_Time,SwingLow,SwingLow_Time,FVG_Top,FVG_Bottom,FVG_Time,FibLevel,FibPrice,GEXLevel,GEXLevelType,LTLevelsBelow,LTSentiment,LTOrdering,LTSpacing,LTLdmpType,LTAvgSpacing,FilterReason,StopLoss,TakeProfit,MFEPoints,MAEPoints,ProfitGiveBack,StrategyMetadata
T000030,OVERNIGHT_SCORING,NQ,buy,1,2023-12-19T03:09:00.000Z,2023-12-19T03:09:00.000Z,0,16930.25,2023-12-19T07:00:00.000Z,16924.25,time_exit,-120,-125,5,-6,-0.04,13860000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,16731.25,17131.25,8,12.5,14,"{""score"":7,""direction"":""bullish"",""ibs"":0.747,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":16938.25,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-22.75,""exit_time"":""2023-12-19T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000031,OVERNIGHT_SCORING,NQ,buy,1,2023-12-21T04:39:00.000Z,2023-12-21T04:39:00.000Z,0,16834,2023-12-21T07:00:00.000Z,16843.5,time_exit,190,185,5,9.5,0.06,8460000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,16633,17033,14,2.5,4.5,"{""score"":7,""direction"":""bullish"",""ibs"":0.013,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":16764.25,""consecutive_down"":0,""consecutive_up"":3,""last_hour_return"":-78,""exit_time"":""2023-12-21T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000032,OVERNIGHT_SCORING,NQ,buy,1,2024-01-10T23:01:00.000Z,2024-01-10T23:01:00.000Z,0,16948.75,2024-01-11T07:00:00.000Z,17007.25,time_exit,1170,1165,5,58.5,0.35,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,16750.25,17150.25,65.5,4,7,"{""score"":7,""direction"":""bullish"",""ibs"":0.771,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":16941.5,""consecutive_down"":0,""consecutive_up"":3,""last_hour_return"":-39,""exit_time"":""2024-01-11T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000033,OVERNIGHT_SCORING,NQ,buy,1,2024-01-23T00:09:00.000Z,2024-01-23T00:09:00.000Z,0,17473.5,2024-01-23T07:00:00.000Z,17478.5,time_exit,100,95,5,5,0.03,24660000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,17269.75,17669.75,14.25,19.25,9.25,"{""score"":8,""direction"":""bullish"",""ibs"":0.177,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":17460.75,""consecutive_down"":0,""consecutive_up"":5,""last_hour_return"":-9,""exit_time"":""2024-01-23T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000034,OVERNIGHT_SCORING,NQ,buy,1,2024-02-05T23:01:00.000Z,2024-02-05T23:01:00.000Z,0,17709,2024-02-06T07:00:00.000Z,17735.5,time_exit,530,525,5,26.5,0.15,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,17508.25,17908.25,43,16,16.5,"{""score"":7,""direction"":""bullish"",""ibs"":0.748,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":17697.25,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":-38.5,""exit_time"":""2024-02-06T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000035,OVERNIGHT_SCORING,NQ,buy,1,2024-02-07T23:01:00.000Z,2024-02-07T23:01:00.000Z,0,17844.5,2024-02-08T07:00:00.000Z,17853,time_exit,170,165,5,8.5,0.05,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,17649.25,18049.25,13.25,9.25,4.75,"{""score"":8,""direction"":""bullish"",""ibs"":0.781,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":17841.25,""consecutive_down"":2,""consecutive_up"":0,""last_hour_return"":-13,""exit_time"":""2024-02-08T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000036,OVERNIGHT_SCORING,NQ,buy,1,2024-03-05T03:39:00.000Z,2024-03-05T03:39:00.000Z,0,18208.5,2024-03-05T07:00:00.000Z,18181.5,time_exit,-540,-545,5,-27,-0.15,12060000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,18007,18407,9,41,36,"{""score"":8,""direction"":""bullish"",""ibs"":0.066,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":18258.5,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":-72.75,""exit_time"":""2024-03-05T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000037,OVERNIGHT_SCORING,NQ,buy,1,2024-03-11T23:16:00.000Z,2024-03-11T23:16:00.000Z,0,18288.75,2024-03-12T06:00:00.000Z,18337.75,time_exit,980,975,5,49,0.27,24240000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,18084,18484,52.75,7.5,3.75,"{""score"":7,""direction"":""bullish"",""ibs"":0.587,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":18216.25,""consecutive_down"":1,""consecutive_up"":0,""last_hour_return"":-31.25,""exit_time"":""2024-03-12T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000038,OVERNIGHT_SCORING,NQ,buy,1,2024-03-13T23:09:00.000Z,2024-03-13T23:09:00.000Z,0,18367,2024-03-14T06:00:00.000Z,18380.75,time_exit,275,270,5,13.75,0.07,24660000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,18167,18567,20.25,13,6.5,"{""score"":7,""direction"":""bullish"",""ibs"":0.329,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":18330.5,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-49,""exit_time"":""2024-03-14T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000039,OVERNIGHT_SCORING,NQ,buy,1,2024-03-25T22:01:00.000Z,2024-03-25T22:01:00.000Z,0,18535.75,2024-03-26T06:00:00.000Z,18545.75,time_exit,200,195,5,10,0.05,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,18335.5,18735.5,20.25,19,10.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.604,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":18509.5,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-58.5,""exit_time"":""2024-03-26T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000040,OVERNIGHT_SCORING,NQ,buy,1,2024-04-18T00:09:00.000Z,2024-04-18T00:09:00.000Z,0,17686.75,2024-04-18T06:00:00.000Z,17748.25,time_exit,1230,1225,5,61.5,0.35,21060000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,17481.25,17881.25,68.75,5.25,7.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.113,""lt_sentiment"":""BULLISH"",""gex_regime"":""negative"",""day_of_week"":""Wednesday"",""rth_close"":17654.25,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-48.75,""exit_time"":""2024-04-18T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000041,OVERNIGHT_SCORING,NQ,sell,1,2024-04-24T22:01:00.000Z,2024-04-24T22:01:00.000Z,0,17457.25,2024-04-25T06:00:00.000Z,17417,time_exit,805,800,5,40.25,0.23,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BEARISH,,,,,,17658,17258,42.25,37.25,2,"{""score"":8,""direction"":""bearish"",""ibs"":0.399,""lt_sentiment"":""BEARISH"",""gex_regime"":""negative"",""day_of_week"":""Wednesday"",""rth_close"":17658.25,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":45.5,""exit_time"":""2024-04-25T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000042,OVERNIGHT_SCORING,NQ,buy,1,2024-05-14T22:16:00.000Z,2024-05-14T22:16:00.000Z,0,18417.75,2024-05-15T06:00:00.000Z,18414,time_exit,-75,-80,5,-3.75,-0.02,27840000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,18216,18616,20.5,18,24.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.87,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Tuesday"",""rth_close"":18411.25,""consecutive_down"":2,""consecutive_up"":0,""last_hour_return"":1.5,""exit_time"":""2024-05-15T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000043,OVERNIGHT_SCORING,NQ,buy,1,2024-05-15T22:01:00.000Z,2024-05-15T22:01:00.000Z,0,18693.25,2024-05-16T06:00:00.000Z,18716.5,time_exit,465,460,5,23.25,0.12,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,18492.5,18892.5,45.5,5.75,22.25,"{""score"":8,""direction"":""bullish"",""ibs"":0.945,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Wednesday"",""rth_close"":18692.75,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":7.5,""exit_time"":""2024-05-16T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000044,OVERNIGHT_SCORING,NQ,buy,1,2024-05-20T22:01:00.000Z,2024-05-20T22:01:00.000Z,0,18754.25,2024-05-21T06:00:00.000Z,18747.25,time_exit,-140,-145,5,-7,-0.04,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,18551.5,18951.5,5.25,13.25,12.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.823,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":18766.25,""consecutive_down"":2,""consecutive_up"":0,""last_hour_return"":17.5,""exit_time"":""2024-05-21T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000045,OVERNIGHT_SCORING,NQ,buy,1,2024-05-22T22:01:00.000Z,2024-05-22T22:01:00.000Z,0,18868.75,2024-05-23T06:00:00.000Z,18948.5,time_exit,1595,1590,5,79.75,0.42,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,18668.75,19068.75,101.75,25.5,22,"{""score"":8,""direction"":""bullish"",""ibs"":0.709,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":18793.75,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":63.75,""exit_time"":""2024-05-23T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000046,OVERNIGHT_SCORING,NQ,buy,1,2024-06-05T22:01:00.000Z,2024-06-05T22:01:00.000Z,0,19077.25,2024-06-06T06:00:00.000Z,19083.75,time_exit,130,125,5,6.5,0.03,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,18876.75,19276.75,34,9.5,27.5,"{""score"":8,""direction"":""bullish"",""ibs"":0.993,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Wednesday"",""rth_close"":19077.5,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":40.25,""exit_time"":""2024-06-06T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000047,OVERNIGHT_SCORING,NQ,buy,1,2024-06-07T00:24:00.000Z,2024-06-07T00:24:00.000Z,0,19074.5,2024-06-07T06:00:00.000Z,19091,time_exit,330,325,5,16.5,0.09,20160000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,18871.5,19271.5,25.75,5.5,9.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.492,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Thursday"",""rth_close"":19065.75,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":-0.25,""exit_time"":""2024-06-07T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000048,OVERNIGHT_SCORING,NQ,buy,1,2024-06-10T22:01:00.000Z,2024-06-10T22:01:00.000Z,0,19100.25,2024-06-11T06:00:00.000Z,19108,time_exit,155,150,5,7.75,0.04,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,18899.75,19299.75,5.75,24.25,-2,"{""score"":7,""direction"":""bullish"",""ibs"":0.887,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":19112.5,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":35.5,""exit_time"":""2024-06-11T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000049,OVERNIGHT_SCORING,NQ,buy,1,2024-06-11T22:01:00.000Z,2024-06-11T22:01:00.000Z,0,19240.5,2024-06-12T06:00:00.000Z,19262.5,time_exit,440,435,5,22,0.11,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,19038.75,19438.75,29.25,7,7.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.978,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Tuesday"",""rth_close"":19242,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":31.75,""exit_time"":""2024-06-12T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000050,OVERNIGHT_SCORING,NQ,buy,1,2024-06-12T22:01:00.000Z,2024-06-12T22:01:00.000Z,0,19591,2024-06-13T06:00:00.000Z,19627.75,time_exit,735,730,5,36.75,0.19,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,19391.5,19791.5,49.5,8.75,12.75,"{""score"":9,""direction"":""bullish"",""ibs"":0.549,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Wednesday"",""rth_close"":19492.25,""consecutive_down"":0,""consecutive_up"":3,""last_hour_return"":-26,""exit_time"":""2024-06-13T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000051,OVERNIGHT_SCORING,NQ,buy,1,2024-06-13T22:01:00.000Z,2024-06-13T22:01:00.000Z,0,19595,2024-06-14T06:00:00.000Z,19643.25,time_exit,965,960,5,48.25,0.25,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,19397.25,19797.25,52,2.5,3.75,"{""score"":7,""direction"":""bullish"",""ibs"":0.566,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Thursday"",""rth_close"":19592.5,""consecutive_down"":0,""consecutive_up"":4,""last_hour_return"":-6.75,""exit_time"":""2024-06-14T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000052,OVERNIGHT_SCORING,NQ,buy,1,2024-06-17T22:01:00.000Z,2024-06-17T22:01:00.000Z,0,20194.25,2024-06-18T06:00:00.000Z,20194.5,time_exit,5,0,5,0.25,0,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,19987.75,20387.75,24.25,36.25,24,"{""score"":9,""direction"":""bullish"",""ibs"":0.796,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Monday"",""rth_close"":20196.5,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-40,""exit_time"":""2024-06-18T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000053,OVERNIGHT_SCORING,NQ,buy,1,2024-06-20T00:39:00.000Z,2024-06-20T00:39:00.000Z,0,20248.5,2024-06-20T06:00:00.000Z,20322.25,time_exit,1475,1470,5,73.75,0.36,19260000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20047.5,20447.5,85,4.25,11.25,"{""score"":8,""direction"":""bullish"",""ibs"":0.259,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":20231,""consecutive_down"":0,""consecutive_up"":3,""last_hour_return"":0,""exit_time"":""2024-06-20T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000054,OVERNIGHT_SCORING,NQ,buy,1,2024-06-25T02:54:00.000Z,2024-06-25T02:54:00.000Z,0,19782,2024-06-25T06:00:00.000Z,19802,time_exit,400,395,5,20,0.1,11160000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,19582,19982,28.5,2,8.5,"{""score"":7,""direction"":""bullish"",""ibs"":0.017,""lt_sentiment"":""BULLISH"",""gex_regime"":""neutral"",""day_of_week"":""Monday"",""rth_close"":19744.75,""consecutive_down"":3,""consecutive_up"":0,""last_hour_return"":-75.75,""exit_time"":""2024-06-25T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000055,OVERNIGHT_SCORING,NQ,buy,1,2024-07-03T22:01:00.000Z,2024-07-03T22:01:00.000Z,0,20406.25,2024-07-04T06:00:00.000Z,20407.25,time_exit,20,15,5,1,0,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20205,20605,11,16,10,"{""score"":7,""direction"":""bullish"",""ibs"":0.928,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":20419.5,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":0,""exit_time"":""2024-07-04T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000056,OVERNIGHT_SCORING,NQ,buy,1,2024-07-10T22:01:00.000Z,2024-07-10T22:01:00.000Z,0,20895,2024-07-11T06:00:00.000Z,20871.5,time_exit,-470,-475,5,-23.5,-0.11,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20692.25,21092.25,4,41.75,27.5,"{""score"":7,""direction"":""bullish"",""ibs"":0.896,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":20894.5,""consecutive_down"":1,""consecutive_up"":0,""last_hour_return"":15,""exit_time"":""2024-07-11T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000057,OVERNIGHT_SCORING,NQ,buy,1,2024-07-16T02:09:00.000Z,2024-07-16T02:09:00.000Z,0,20646.5,2024-07-16T06:00:00.000Z,20637.25,time_exit,-185,-190,5,-9.25,-0.04,13860000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20444.25,20844.25,8.5,13,17.75,"{""score"":8,""direction"":""bullish"",""ibs"":0.299,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":20593.25,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-24.25,""exit_time"":""2024-07-16T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000058,OVERNIGHT_SCORING,NQ,buy,1,2024-07-31T22:01:00.000Z,2024-07-31T22:01:00.000Z,0,19612,2024-08-01T06:00:00.000Z,19678.25,time_exit,1325,1320,5,66.25,0.34,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,19391.25,19791.25,105,8.25,38.75,"{""score"":7,""direction"":""bullish"",""ibs"":0.708,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":19496.5,""consecutive_down"":2,""consecutive_up"":0,""last_hour_return"":-57.75,""exit_time"":""2024-08-01T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000059,OVERNIGHT_SCORING,NQ,sell,1,2024-09-10T03:24:00.000Z,2024-09-10T03:24:00.000Z,0,18648,2024-09-10T06:00:00.000Z,18622.5,time_exit,510,505,5,25.5,0.14,9360000,,,,,,,,,,,,,,,,,,,,,,,,,,BEARISH,,,,,,18848.5,18448.5,36.5,16,11,"{""score"":7,""direction"":""bearish"",""ibs"":0.822,""lt_sentiment"":""BEARISH"",""gex_regime"":""negative"",""day_of_week"":""Monday"",""rth_close"":18688.5,""consecutive_down"":1,""consecutive_up"":0,""last_hour_return"":84.5,""exit_time"":""2024-09-10T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000060,OVERNIGHT_SCORING,NQ,buy,1,2024-09-18T22:01:00.000Z,2024-09-18T22:01:00.000Z,0,19643,2024-09-19T00:02:00.000Z,19844.75,take_profit,4035,4030,5,201.75,1.03,7260000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,19445,19845,202.75,2.25,1,"{""score"":8,""direction"":""bullish"",""ibs"":0.075,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Wednesday"",""rth_close"":19583.75,""consecutive_down"":2,""consecutive_up"":0,""last_hour_return"":-137.5,""exit_time"":""2024-09-19T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000061,OVERNIGHT_SCORING,NQ,sell,1,2024-10-07T22:31:00.000Z,2024-10-07T22:31:00.000Z,0,20005.75,2024-10-08T06:00:00.000Z,19983.5,time_exit,445,440,5,22.25,0.11,26940000,,,,,,,,,,,,,,,,,,,,,,,,,,BEARISH,,,,,,20208.5,19808.5,103.25,25,81,"{""score"":7,""direction"":""bearish"",""ibs"":0.213,""lt_sentiment"":""BEARISH"",""gex_regime"":""negative"",""day_of_week"":""Monday"",""rth_close"":19999,""consecutive_down"":0,""consecutive_up"":3,""last_hour_return"":29.5,""exit_time"":""2024-10-08T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000062,OVERNIGHT_SCORING,NQ,buy,1,2024-10-29T01:09:00.000Z,2024-10-29T01:09:00.000Z,0,20507,2024-10-29T06:00:00.000Z,20509.75,time_exit,55,50,5,2.75,0.01,17460000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,20305,20705,12.5,56,9.75,"{""score"":8,""direction"":""bullish"",""ibs"":0.103,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":20500.5,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":-23,""exit_time"":""2024-10-29T06:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000063,OVERNIGHT_SCORING,NQ,sell,1,2024-11-20T23:01:00.000Z,2024-11-20T23:01:00.000Z,0,20718.5,2024-11-21T07:00:00.000Z,20694,time_exit,490,485,5,24.5,0.12,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BEARISH,,,,,,20923,20523,98.25,43.75,73.75,"{""score"":7,""direction"":""bearish"",""ibs"":0.957,""lt_sentiment"":""BEARISH"",""gex_regime"":""neutral"",""day_of_week"":""Wednesday"",""rth_close"":20752.25,""consecutive_down"":0,""consecutive_up"":2,""last_hour_return"":143.25,""exit_time"":""2024-11-21T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000064,OVERNIGHT_SCORING,NQ,buy,1,2024-12-04T23:01:00.000Z,2024-12-04T23:01:00.000Z,0,21508.5,2024-12-05T07:00:00.000Z,21498.25,time_exit,-205,-210,5,-10.25,-0.05,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,21306.75,21706.75,15.25,13,25.5,"{""score"":8,""direction"":""bullish"",""ibs"":0.931,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Wednesday"",""rth_close"":21537.5,""consecutive_down"":0,""consecutive_up"":4,""last_hour_return"":25.5,""exit_time"":""2024-12-05T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000065,OVERNIGHT_SCORING,NQ,buy,1,2024-12-10T03:24:00.000Z,2024-12-10T03:24:00.000Z,0,21471.75,2024-12-10T07:00:00.000Z,21460.5,time_exit,-225,-230,5,-11.25,-0.05,12960000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,21270,21670,5.25,19,16.5,"{""score"":7,""direction"":""bullish"",""ibs"":0.233,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Monday"",""rth_close"":21485.5,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":9.25,""exit_time"":""2024-12-10T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000066,OVERNIGHT_SCORING,NQ,buy,1,2024-12-11T23:01:00.000Z,2024-12-11T23:01:00.000Z,0,21749.75,2024-12-12T07:00:00.000Z,21755,time_exit,105,100,5,5.25,0.02,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,21557.25,21957.25,22.75,7.25,17.5,"{""score"":9,""direction"":""bullish"",""ibs"":0.886,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Wednesday"",""rth_close"":21791.75,""consecutive_down"":2,""consecutive_up"":0,""last_hour_return"":-8,""exit_time"":""2024-12-12T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000067,OVERNIGHT_SCORING,NQ,buy,1,2024-12-12T23:01:00.000Z,2024-12-12T23:01:00.000Z,0,21728.75,2024-12-13T07:00:00.000Z,21746.75,time_exit,360,355,5,18,0.08,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,21532.25,21932.25,40.25,30.75,22.25,"{""score"":7,""direction"":""bullish"",""ibs"":0.154,""lt_sentiment"":""BULLISH"",""gex_regime"":""positive"",""day_of_week"":""Thursday"",""rth_close"":21643.25,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-41,""exit_time"":""2024-12-13T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000068,OVERNIGHT_SCORING,NQ,buy,1,2024-12-16T23:01:00.000Z,2024-12-16T23:01:00.000Z,0,22408.75,2024-12-17T07:00:00.000Z,22395.25,time_exit,-270,-275,5,-13.5,-0.06,28740000,,,,,,,,,,,,,,,,,,,,,,,,,,BULLISH,,,,,,22204.5,22604.5,17,32.25,30.5,"{""score"":8,""direction"":""bullish"",""ibs"":0.926,""lt_sentiment"":""BULLISH"",""gex_regime"":""strong_positive"",""day_of_week"":""Monday"",""rth_close"":22409.25,""consecutive_down"":0,""consecutive_up"":1,""last_hour_return"":-12.25,""exit_time"":""2024-12-17T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
T000069,OVERNIGHT_SCORING,NQ,sell,1,2025-01-09T00:24:00.000Z,2025-01-09T00:24:00.000Z,0,21313.25,2025-01-09T07:00:00.000Z,21309,time_exit,85,80,5,4.25,0.02,23760000,,,,,,,,,,,,,,,,,,,,,,,,,,BEARISH,,,,,,21512.75,21112.75,42.25,34,38,"{""score"":7,""direction"":""bearish"",""ibs"":0.731,""lt_sentiment"":""BEARISH"",""gex_regime"":""negative"",""day_of_week"":""Wednesday"",""rth_close"":21360.25,""consecutive_down"":1,""consecutive_up"":0,""last_hour_return"":23,""exit_time"":""2025-01-09T07:00:00.000Z"",""target_points"":200,""stop_points"":200}"
