ts_event,type,price,confirmed_at,symbol
2025-02-12T11:02:00.000Z,high,21801.75,2025-02-12T11:11:00.000Z,NQH5
2025-02-12T11:07:00.000Z,low,21770.75,2025-02-12T11:16:00.000Z,NQH5
2025-02-12T11:35:00.000Z,low,21780.25,2025-02-12T11:44:00.000Z,NQH5
2025-02-12T11:38:00.000Z,high,21796,2025-02-12T11:47:00.000Z,NQH5
2025-02-12T12:02:00.000Z,low,21784.5,2025-02-12T12:11:00.000Z,NQH5
2025-02-12T12:54:00.000Z,low,21815.5,2025-02-12T13:03:00.000Z,NQH5
2025-02-12T13:04:00.000Z,high,21848.5,2025-02-12T13:13:00.000Z,NQH5
2025-02-12T13:30:00.000Z,high,21850,2025-02-12T13:39:00.000Z,NQH5
2025-02-12T13:37:00.000Z,low,21514.25,2025-02-12T13:46:00.000Z,NQH5
2025-02-12T13:47:00.000Z,high,21589.5,2025-02-12T13:56:00.000Z,NQH5
2025-02-12T14:01:00.000Z,low,21510.75,2025-02-12T14:10:00.000Z,NQH5
2025-02-12T14:31:00.000Z,low,21536.25,2025-02-12T14:40:00.000Z,NQH5
2025-02-12T14:53:00.000Z,high,21701,2025-02-12T15:02:00.000Z,NQH5
2025-02-12T15:12:00.000Z,low,21580.5,2025-02-12T15:21:00.000Z,NQH5
2025-02-12T15:24:00.000Z,high,21739.5,2025-02-12T15:33:00.000Z,NQH5
2025-02-12T15:38:00.000Z,high,21773.25,2025-02-12T15:47:00.000Z,NQH5
2025-02-12T15:49:00.000Z,low,21683.75,2025-02-12T15:58:00.000Z,NQH5
2025-02-12T15:58:00.000Z,high,21732.5,2025-02-12T16:07:00.000Z,NQH5
2025-02-12T16:27:00.000Z,low,21646,2025-02-12T16:36:00.000Z,NQH5
2025-02-12T17:01:00.000Z,high,21797.75,2025-02-12T17:10:00.000Z,NQH5
2025-02-12T17:17:00.000Z,high,21803.75,2025-02-12T17:26:00.000Z,NQH5
2025-02-12T17:43:00.000Z,low,21755.5,2025-02-12T17:52:00.000Z,NQH5
2025-02-12T18:00:00.000Z,high,21826.75,2025-02-12T18:09:00.000Z,NQH5
2025-02-12T18:08:00.000Z,low,21793.25,2025-02-12T18:17:00.000Z,NQH5
2025-02-12T18:15:00.000Z,high,21811.5,2025-02-12T18:24:00.000Z,NQH5
2025-02-12T18:28:00.000Z,low,21775.5,2025-02-12T18:37:00.000Z,NQH5
2025-02-12T18:33:00.000Z,high,21811.5,2025-02-12T18:42:00.000Z,NQH5
2025-02-12T18:44:00.000Z,low,21770.25,2025-02-12T18:53:00.000Z,NQH5
2025-02-12T18:56:00.000Z,high,21804,2025-02-12T19:05:00.000Z,NQH5
2025-02-12T19:13:00.000Z,low,21758,2025-02-12T19:22:00.000Z,NQH5
2025-02-12T19:49:00.000Z,high,21839,2025-02-12T19:58:00.000Z,NQH5
2025-02-12T20:12:00.000Z,high,21831,2025-02-12T20:21:00.000Z,NQH5
2025-02-12T20:15:00.000Z,low,21812.25,2025-02-12T20:24:00.000Z,NQH5
2025-02-12T20:53:00.000Z,low,21776.25,2025-02-12T21:02:00.000Z,NQH5
2025-02-12T21:09:00.000Z,high,21836,2025-02-12T21:18:00.000Z,NQH5
2025-02-12T21:25:00.000Z,low,21807.5,2025-02-12T21:34:00.000Z,NQH5
2025-02-12T23:01:00.000Z,high,21869.25,2025-02-12T23:10:00.000Z,NQH5
2025-02-12T23:09:00.000Z,low,21848.75,2025-02-12T23:18:00.000Z,NQH5
2025-02-12T23:26:00.000Z,low,21845.75,2025-02-12T23:35:00.000Z,NQH5
2025-02-12T23:52:00.000Z,high,21898.5,2025-02-13T00:01:00.000Z,NQH5
2025-02-13T00:18:00.000Z,low,21872.75,2025-02-13T00:27:00.000Z,NQH5
2025-02-13T00:31:00.000Z,high,21887.5,2025-02-13T00:40:00.000Z,NQH5
2025-02-13T00:35:00.000Z,low,21875.5,2025-02-13T00:44:00.000Z,NQH5
2025-02-13T00:43:00.000Z,high,21905.75,2025-02-13T00:52:00.000Z,NQH5
2025-02-13T01:06:00.000Z,low,21887.5,2025-02-13T01:15:00.000Z,NQH5
2025-02-13T01:13:00.000Z,high,21899.25,2025-02-13T01:22:00.000Z,NQH5
2025-02-13T01:29:00.000Z,low,21880.25,2025-02-13T01:38:00.000Z,NQH5
2025-02-13T01:38:00.000Z,high,21914.75,2025-02-13T01:47:00.000Z,NQH5
2025-02-13T01:53:00.000Z,low,21886.5,2025-02-13T02:02:00.000Z,NQH5
2025-02-13T02:14:00.000Z,low,21871.25,2025-02-13T02:23:00.000Z,NQH5
2025-02-13T02:37:00.000Z,high,21894.5,2025-02-13T02:46:00.000Z,NQH5
2025-02-13T02:40:00.000Z,low,21884.5,2025-02-13T02:49:00.000Z,NQH5
2025-02-13T02:50:00.000Z,high,21893.75,2025-02-13T02:59:00.000Z,NQH5
2025-02-13T02:55:00.000Z,low,21884.75,2025-02-13T03:04:00.000Z,NQH5
2025-02-13T03:22:00.000Z,high,21913.5,2025-02-13T03:31:00.000Z,NQH5
2025-02-13T03:58:00.000Z,low,21904.5,2025-02-13T04:07:00.000Z,NQH5
2025-02-13T04:00:00.000Z,high,21924.25,2025-02-13T04:09:00.000Z,NQH5
2025-02-13T04:22:00.000Z,low,21915.5,2025-02-13T04:31:00.000Z,NQH5
2025-02-13T04:38:00.000Z,high,21927,2025-02-13T04:47:00.000Z,NQH5
2025-02-13T04:55:00.000Z,low,21905,2025-02-13T05:04:00.000Z,NQH5
2025-02-13T05:09:00.000Z,high,21915.75,2025-02-13T05:18:00.000Z,NQH5
2025-02-13T05:12:00.000Z,low,21902,2025-02-13T05:21:00.000Z,NQH5
2025-02-13T05:43:00.000Z,low,21895.75,2025-02-13T05:52:00.000Z,NQH5
2025-02-13T06:02:00.000Z,low,21894,2025-02-13T06:11:00.000Z,NQH5
2025-02-13T06:14:00.000Z,high,21918.75,2025-02-13T06:23:00.000Z,NQH5
2025-02-13T06:23:00.000Z,low,21902.5,2025-02-13T06:32:00.000Z,NQH5
2025-02-13T06:39:00.000Z,high,21920.5,2025-02-13T06:48:00.000Z,NQH5
2025-02-13T07:07:00.000Z,low,21875.25,2025-02-13T07:16:00.000Z,NQH5
2025-02-13T07:22:00.000Z,high,21891.5,2025-02-13T07:31:00.000Z,NQH5
2025-02-13T07:54:00.000Z,low,21841.75,2025-02-13T08:03:00.000Z,NQH5
2025-02-13T08:04:00.000Z,high,21861.5,2025-02-13T08:13:00.000Z,NQH5
2025-02-13T08:37:00.000Z,low,21764.25,2025-02-13T08:46:00.000Z,NQH5
2025-02-13T08:45:00.000Z,high,21796.75,2025-02-13T08:54:00.000Z,NQH5
2025-02-13T09:00:00.000Z,low,21753,2025-02-13T09:09:00.000Z,NQH5
2025-02-13T09:43:00.000Z,high,21838.5,2025-02-13T09:52:00.000Z,NQH5
2025-02-13T09:45:00.000Z,low,21822,2025-02-13T09:54:00.000Z,NQH5
2025-02-13T10:07:00.000Z,low,21809,2025-02-13T10:16:00.000Z,NQH5
2025-02-13T10:32:00.000Z,low,21816.25,2025-02-13T10:41:00.000Z,NQH5
2025-02-13T10:45:00.000Z,high,21846.5,2025-02-13T10:54:00.000Z,NQH5
2025-02-13T11:01:00.000Z,low,21827.75,2025-02-13T11:10:00.000Z,NQH5
2025-02-13T11:27:00.000Z,high,21859,2025-02-13T11:36:00.000Z,NQH5
2025-02-13T11:48:00.000Z,low,21796.25,2025-02-13T11:57:00.000Z,NQH5
2025-02-13T12:00:00.000Z,high,21831,2025-02-13T12:09:00.000Z,NQH5
2025-02-13T12:14:00.000Z,low,21788,2025-02-13T12:23:00.000Z,NQH5
2025-02-13T12:33:00.000Z,high,21826.25,2025-02-13T12:42:00.000Z,NQH5
2025-02-13T12:50:00.000Z,low,21799,2025-02-13T12:59:00.000Z,NQH5
2025-02-13T12:55:00.000Z,high,21824.75,2025-02-13T13:04:00.000Z,NQH5
2025-02-13T13:15:00.000Z,low,21799.25,2025-02-13T13:24:00.000Z,NQH5
2025-02-13T13:30:00.000Z,high,21900.75,2025-02-13T13:39:00.000Z,NQH5
2025-02-13T13:32:00.000Z,low,21787.25,2025-02-13T13:41:00.000Z,NQH5
2025-02-13T13:43:00.000Z,high,21899,2025-02-13T13:52:00.000Z,NQH5
2025-02-13T13:49:00.000Z,low,21851,2025-02-13T13:58:00.000Z,NQH5
2025-02-13T13:59:00.000Z,high,21882.25,2025-02-13T14:08:00.000Z,NQH5
2025-02-13T14:09:00.000Z,low,21856.5,2025-02-13T14:18:00.000Z,NQH5
2025-02-13T14:28:00.000Z,low,21861.5,2025-02-13T14:37:00.000Z,NQH5
2025-02-13T14:35:00.000Z,high,21951,2025-02-13T14:44:00.000Z,NQH5
2025-02-13T14:39:00.000Z,low,21834.75,2025-02-13T14:48:00.000Z,NQH5
2025-02-13T15:02:00.000Z,high,21964.5,2025-02-13T15:11:00.000Z,NQH5
2025-02-13T15:07:00.000Z,low,21876.75,2025-02-13T15:16:00.000Z,NQH5
2025-02-13T15:44:00.000Z,high,22057.75,2025-02-13T15:53:00.000Z,NQH5
2025-02-13T15:56:00.000Z,low,22024,2025-02-13T16:05:00.000Z,NQH5
2025-02-13T16:08:00.000Z,high,22046.5,2025-02-13T16:17:00.000Z,NQH5
2025-02-13T16:33:00.000Z,low,21980,2025-02-13T16:42:00.000Z,NQH5
2025-02-13T16:47:00.000Z,high,22009,2025-02-13T16:56:00.000Z,NQH5
2025-02-13T16:57:00.000Z,low,21942,2025-02-13T17:06:00.000Z,NQH5
2025-02-13T17:07:00.000Z,high,21998,2025-02-13T17:16:00.000Z,NQH5
2025-02-13T17:20:00.000Z,low,21960,2025-02-13T17:29:00.000Z,NQH5
2025-02-13T17:23:00.000Z,high,21980.5,2025-02-13T17:32:00.000Z,NQH5
2025-02-13T17:30:00.000Z,low,21950.25,2025-02-13T17:39:00.000Z,NQH5
2025-02-13T17:47:00.000Z,high,21999,2025-02-13T17:56:00.000Z,NQH5
2025-02-13T18:03:00.000Z,low,21944,2025-02-13T18:12:00.000Z,NQH5
2025-02-13T18:13:00.000Z,high,21969,2025-02-13T18:22:00.000Z,NQH5
2025-02-13T18:19:00.000Z,low,21890.5,2025-02-13T18:28:00.000Z,NQH5
2025-02-13T18:26:00.000Z,high,21959.5,2025-02-13T18:35:00.000Z,NQH5
2025-02-13T18:40:00.000Z,high,21978.25,2025-02-13T18:49:00.000Z,NQH5
2025-02-13T18:43:00.000Z,low,21910,2025-02-13T18:52:00.000Z,NQH5
2025-02-13T19:08:00.000Z,high,22033.5,2025-02-13T19:17:00.000Z,NQH5
2025-02-13T19:24:00.000Z,low,22010.5,2025-02-13T19:33:00.000Z,NQH5
2025-02-13T19:42:00.000Z,low,22034.5,2025-02-13T19:51:00.000Z,NQH5
2025-02-13T19:52:00.000Z,high,22075.5,2025-02-13T20:01:00.000Z,NQH5
2025-02-13T20:20:00.000Z,high,22094.5,2025-02-13T20:29:00.000Z,NQH5
2025-02-13T20:35:00.000Z,low,22062,2025-02-13T20:44:00.000Z,NQH5
2025-02-13T20:59:00.000Z,high,22124,2025-02-13T21:08:00.000Z,NQH5
2025-02-13T21:05:00.000Z,low,22070.25,2025-02-13T21:14:00.000Z,NQH5
2025-02-13T21:20:00.000Z,low,22073.5,2025-02-13T21:29:00.000Z,NQH5
2025-02-13T21:49:00.000Z,high,22091.5,2025-02-13T21:58:00.000Z,NQH5
2025-02-13T23:00:00.000Z,low,22070,2025-02-13T23:09:00.000Z,NQH5
2025-02-13T23:24:00.000Z,high,22103.25,2025-02-13T23:33:00.000Z,NQH5
2025-02-13T23:37:00.000Z,low,22080.25,2025-02-13T23:46:00.000Z,NQH5
2025-02-13T23:46:00.000Z,high,22087.5,2025-02-13T23:55:00.000Z,NQH5
2025-02-13T23:56:00.000Z,low,22080.25,2025-02-14T00:05:00.000Z,NQH5
2025-02-14T00:00:00.000Z,high,22099,2025-02-14T00:09:00.000Z,NQH5
2025-02-14T00:10:00.000Z,low,22074.75,2025-02-14T00:19:00.000Z,NQH5
2025-02-14T00:27:00.000Z,high,22105,2025-02-14T00:36:00.000Z,NQH5
2025-02-14T00:38:00.000Z,low,22094,2025-02-14T00:47:00.000Z,NQH5
2025-02-14T00:50:00.000Z,low,22091,2025-02-14T00:59:00.000Z,NQH5
2025-02-14T00:53:00.000Z,high,22102,2025-02-14T01:02:00.000Z,NQH5
2025-02-14T01:08:00.000Z,high,22113.75,2025-02-14T01:17:00.000Z,NQH5
2025-02-14T01:17:00.000Z,low,22101.75,2025-02-14T01:26:00.000Z,NQH5
2025-02-14T01:41:00.000Z,high,22138,2025-02-14T01:50:00.000Z,NQH5
2025-02-14T01:49:00.000Z,low,22127.25,2025-02-14T01:58:00.000Z,NQH5
2025-02-14T02:09:00.000Z,high,22145.5,2025-02-14T02:18:00.000Z,NQH5
2025-02-14T02:16:00.000Z,low,22132.5,2025-02-14T02:25:00.000Z,NQH5
2025-02-14T02:27:00.000Z,high,22138.25,2025-02-14T02:36:00.000Z,NQH5
2025-02-14T02:31:00.000Z,low,22130.5,2025-02-14T02:40:00.000Z,NQH5
2025-02-14T02:40:00.000Z,high,22147,2025-02-14T02:49:00.000Z,NQH5
2025-02-14T03:10:00.000Z,low,22126.75,2025-02-14T03:19:00.000Z,NQH5
2025-02-14T03:15:00.000Z,high,22133.5,2025-02-14T03:24:00.000Z,NQH5
2025-02-14T03:55:00.000Z,high,22146.5,2025-02-14T04:04:00.000Z,NQH5
2025-02-14T04:09:00.000Z,low,22134.5,2025-02-14T04:18:00.000Z,NQH5
2025-02-14T04:32:00.000Z,low,22138.25,2025-02-14T04:41:00.000Z,NQH5
2025-02-14T04:45:00.000Z,high,22144.75,2025-02-14T04:54:00.000Z,NQH5
2025-02-14T04:53:00.000Z,low,22140.25,2025-02-14T05:02:00.000Z,NQH5
2025-02-14T05:02:00.000Z,high,22149.25,2025-02-14T05:11:00.000Z,NQH5
2025-02-14T05:08:00.000Z,low,22135.75,2025-02-14T05:17:00.000Z,NQH5
2025-02-14T05:23:00.000Z,high,22142.25,2025-02-14T05:32:00.000Z,NQH5
2025-02-14T06:14:00.000Z,high,22134.75,2025-02-14T06:23:00.000Z,NQH5
2025-02-14T06:30:00.000Z,low,22120,2025-02-14T06:39:00.000Z,NQH5
2025-02-14T06:45:00.000Z,high,22132.5,2025-02-14T06:54:00.000Z,NQH5
2025-02-14T06:52:00.000Z,low,22127,2025-02-14T07:01:00.000Z,NQH5
2025-02-14T07:16:00.000Z,high,22163.5,2025-02-14T07:25:00.000Z,NQH5
2025-02-14T07:40:00.000Z,low,22139,2025-02-14T07:49:00.000Z,NQH5
2025-02-14T07:48:00.000Z,high,22152.75,2025-02-14T07:57:00.000Z,NQH5
2025-02-14T08:10:00.000Z,low,22124,2025-02-14T08:19:00.000Z,NQH5
2025-02-14T08:22:00.000Z,high,22141.5,2025-02-14T08:31:00.000Z,NQH5
2025-02-14T08:52:00.000Z,low,22102.25,2025-02-14T09:01:00.000Z,NQH5
2025-02-14T09:13:00.000Z,high,22144.25,2025-02-14T09:22:00.000Z,NQH5
2025-02-14T09:23:00.000Z,low,22126.25,2025-02-14T09:32:00.000Z,NQH5
2025-02-14T09:31:00.000Z,high,22146.25,2025-02-14T09:40:00.000Z,NQH5
2025-02-14T09:51:00.000Z,low,22116,2025-02-14T10:00:00.000Z,NQH5
2025-02-14T10:14:00.000Z,low,22105.25,2025-02-14T10:23:00.000Z,NQH5
2025-02-14T10:24:00.000Z,low,22104.25,2025-02-14T10:33:00.000Z,NQH5
2025-02-14T10:30:00.000Z,high,22119.75,2025-02-14T10:39:00.000Z,NQH5
2025-02-14T10:40:00.000Z,low,22097,2025-02-14T10:49:00.000Z,NQH5
2025-02-14T10:48:00.000Z,high,22110,2025-02-14T10:57:00.000Z,NQH5
2025-02-14T10:58:00.000Z,high,22109.5,2025-02-14T11:07:00.000Z,NQH5
2025-02-14T11:29:00.000Z,low,22055.25,2025-02-14T11:38:00.000Z,NQH5
2025-02-14T11:36:00.000Z,high,22073.5,2025-02-14T11:45:00.000Z,NQH5
2025-02-14T11:54:00.000Z,low,22042.5,2025-02-14T12:03:00.000Z,NQH5
2025-02-14T12:01:00.000Z,high,22072,2025-02-14T12:10:00.000Z,NQH5
2025-02-14T12:08:00.000Z,low,22056.25,2025-02-14T12:17:00.000Z,NQH5
2025-02-14T12:16:00.000Z,high,22085.75,2025-02-14T12:25:00.000Z,NQH5
2025-02-14T12:31:00.000Z,high,22085,2025-02-14T12:40:00.000Z,NQH5
2025-02-14T12:49:00.000Z,low,22067.5,2025-02-14T12:58:00.000Z,NQH5
2025-02-14T13:06:00.000Z,high,22094.5,2025-02-14T13:15:00.000Z,NQH5
2025-02-14T13:18:00.000Z,high,22092,2025-02-14T13:27:00.000Z,NQH5
2025-02-14T13:29:00.000Z,low,22070,2025-02-14T13:38:00.000Z,NQH5
2025-02-14T13:32:00.000Z,high,22108.75,2025-02-14T13:41:00.000Z,NQH5
2025-02-14T13:43:00.000Z,high,22111,2025-02-14T13:52:00.000Z,NQH5
2025-02-14T13:57:00.000Z,low,22099.75,2025-02-14T14:06:00.000Z,NQH5
2025-02-14T14:04:00.000Z,high,22117.25,2025-02-14T14:13:00.000Z,NQH5
2025-02-14T14:12:00.000Z,low,22094.25,2025-02-14T14:21:00.000Z,NQH5
2025-02-14T14:31:00.000Z,high,22138,2025-02-14T14:40:00.000Z,NQH5
2025-02-14T14:37:00.000Z,low,22090,2025-02-14T14:46:00.000Z,NQH5
2025-02-14T14:56:00.000Z,high,22141.5,2025-02-14T15:05:00.000Z,NQH5
2025-02-14T15:02:00.000Z,low,22099,2025-02-14T15:11:00.000Z,NQH5
2025-02-14T15:10:00.000Z,high,22160,2025-02-14T15:19:00.000Z,NQH5
2025-02-14T15:19:00.000Z,low,22120.25,2025-02-14T15:28:00.000Z,NQH5
2025-02-14T15:41:00.000Z,low,22100.5,2025-02-14T15:50:00.000Z,NQH5
2025-02-14T15:57:00.000Z,high,22171.75,2025-02-14T16:06:00.000Z,NQH5
2025-02-14T16:20:00.000Z,low,22102,2025-02-14T16:29:00.000Z,NQH5
2025-02-14T16:36:00.000Z,low,22116.25,2025-02-14T16:45:00.000Z,NQH5
2025-02-14T16:50:00.000Z,low,22110,2025-02-14T16:59:00.000Z,NQH5
2025-02-14T17:03:00.000Z,high,22142.75,2025-02-14T17:12:00.000Z,NQH5
2025-02-14T17:13:00.000Z,low,22104,2025-02-14T17:22:00.000Z,NQH5
2025-02-14T17:20:00.000Z,high,22125.5,2025-02-14T17:29:00.000Z,NQH5
2025-02-14T17:30:00.000Z,low,22092,2025-02-14T17:39:00.000Z,NQH5
2025-02-14T17:36:00.000Z,high,22118.75,2025-02-14T17:45:00.000Z,NQH5
2025-02-14T17:43:00.000Z,low,22102.5,2025-02-14T17:52:00.000Z,NQH5
2025-02-14T18:11:00.000Z,high,22175,2025-02-14T18:20:00.000Z,NQH5
2025-02-14T18:28:00.000Z,low,22145,2025-02-14T18:37:00.000Z,NQH5
2025-02-14T18:48:00.000Z,high,22198.75,2025-02-14T18:57:00.000Z,NQH5
2025-02-14T19:00:00.000Z,low,22179.75,2025-02-14T19:09:00.000Z,NQH5
2025-02-14T19:15:00.000Z,high,22206.75,2025-02-14T19:24:00.000Z,NQH5
2025-02-14T19:32:00.000Z,low,22162.75,2025-02-14T19:41:00.000Z,NQH5
2025-02-14T19:53:00.000Z,low,22156,2025-02-14T20:02:00.000Z,NQH5
2025-02-14T19:59:00.000Z,high,22182.5,2025-02-14T20:08:00.000Z,NQH5
2025-02-14T20:06:00.000Z,low,22159.25,2025-02-14T20:15:00.000Z,NQH5
2025-02-14T20:30:00.000Z,low,22179.75,2025-02-14T20:39:00.000Z,NQH5
2025-02-14T20:38:00.000Z,high,22209.25,2025-02-14T20:47:00.000Z,NQH5
2025-02-14T20:41:00.000Z,low,22186,2025-02-14T20:50:00.000Z,NQH5
2025-02-14T20:54:00.000Z,high,22225,2025-02-14T21:03:00.000Z,NQH5
2025-02-14T21:01:00.000Z,low,22182,2025-02-14T21:10:00.000Z,NQH5
2025-02-14T21:10:00.000Z,high,22219.5,2025-02-14T21:19:00.000Z,NQH5
2025-02-14T21:20:00.000Z,low,22205.5,2025-02-14T21:29:00.000Z,NQH5
2025-02-14T21:34:00.000Z,low,22198.75,2025-02-14T21:43:00.000Z,NQH5
2025-02-14T21:57:00.000Z,low,22199,2025-02-16T23:06:00.000Z,NQH5
2025-02-16T23:00:00.000Z,high,22237.75,2025-02-16T23:09:00.000Z,NQH5
2025-02-16T23:09:00.000Z,low,22206.5,2025-02-16T23:18:00.000Z,NQH5
2025-02-16T23:15:00.000Z,high,22227.5,2025-02-16T23:24:00.000Z,NQH5
2025-02-16T23:29:00.000Z,low,22196.25,2025-02-16T23:38:00.000Z,NQH5
2025-02-16T23:56:00.000Z,high,22218.75,2025-02-17T00:05:00.000Z,NQH5
2025-02-17T00:00:00.000Z,low,22202.75,2025-02-17T00:09:00.000Z,NQH5
2025-02-17T00:09:00.000Z,high,22227.25,2025-02-17T00:18:00.000Z,NQH5
2025-02-17T00:39:00.000Z,low,22200.5,2025-02-17T00:48:00.000Z,NQH5
2025-02-17T01:37:00.000Z,high,22252,2025-02-17T01:46:00.000Z,NQH5
2025-02-17T01:45:00.000Z,low,22243.5,2025-02-17T01:54:00.000Z,NQH5
2025-02-17T02:03:00.000Z,high,22249,2025-02-17T02:12:00.000Z,NQH5
2025-02-17T02:28:00.000Z,high,22266.75,2025-02-17T02:37:00.000Z,NQH5
2025-02-17T03:00:00.000Z,high,22271,2025-02-17T03:09:00.000Z,NQH5
2025-02-17T03:09:00.000Z,low,22263,2025-02-17T03:18:00.000Z,NQH5
2025-02-17T03:35:00.000Z,low,22257.5,2025-02-17T03:44:00.000Z,NQH5
2025-02-17T03:45:00.000Z,high,22264,2025-02-17T03:54:00.000Z,NQH5
2025-02-17T03:58:00.000Z,high,22264.5,2025-02-17T04:07:00.000Z,NQH5
2025-02-17T04:12:00.000Z,low,22250,2025-02-17T04:21:00.000Z,NQH5
2025-02-17T04:26:00.000Z,low,22250,2025-02-17T04:35:00.000Z,NQH5
2025-02-17T04:59:00.000Z,high,22278.25,2025-02-17T05:08:00.000Z,NQH5
2025-02-17T05:15:00.000Z,high,22281.75,2025-02-17T05:24:00.000Z,NQH5
2025-02-17T05:35:00.000Z,low,22267.5,2025-02-17T05:44:00.000Z,NQH5
2025-02-17T05:40:00.000Z,high,22278.25,2025-02-17T05:49:00.000Z,NQH5
2025-02-17T05:51:00.000Z,low,22267.75,2025-02-17T06:00:00.000Z,NQH5
2025-02-17T06:05:00.000Z,high,22276,2025-02-17T06:14:00.000Z,NQH5
2025-02-17T06:10:00.000Z,low,22263.75,2025-02-17T06:19:00.000Z,NQH5
2025-02-17T06:30:00.000Z,high,22272.75,2025-02-17T06:39:00.000Z,NQH5
2025-02-17T06:59:00.000Z,high,22277,2025-02-17T07:08:00.000Z,NQH5
2025-02-17T08:02:00.000Z,low,22236,2025-02-17T08:11:00.000Z,NQH5
2025-02-17T08:15:00.000Z,high,22255,2025-02-17T08:24:00.000Z,NQH5
2025-02-17T08:41:00.000Z,high,22241.5,2025-02-17T08:50:00.000Z,NQH5
2025-02-17T08:44:00.000Z,low,22234,2025-02-17T08:53:00.000Z,NQH5
2025-02-17T09:04:00.000Z,low,22227.75,2025-02-17T09:13:00.000Z,NQH5
2025-02-17T09:17:00.000Z,high,22247,2025-02-17T09:26:00.000Z,NQH5
2025-02-17T09:41:00.000Z,high,22245.25,2025-02-17T09:50:00.000Z,NQH5
2025-02-17T09:42:00.000Z,low,22225,2025-02-17T09:51:00.000Z,NQH5
2025-02-17T10:02:00.000Z,high,22252.5,2025-02-17T10:11:00.000Z,NQH5
2025-02-17T10:24:00.000Z,low,22242.75,2025-02-17T10:33:00.000Z,NQH5
2025-02-17T10:26:00.000Z,high,22249.25,2025-02-17T10:35:00.000Z,NQH5
2025-02-17T10:36:00.000Z,low,22242.75,2025-02-17T10:45:00.000Z,NQH5
2025-02-17T11:19:00.000Z,high,22269.5,2025-02-17T11:28:00.000Z,NQH5
2025-02-17T11:49:00.000Z,low,22238.25,2025-02-17T11:58:00.000Z,NQH5
2025-02-17T12:23:00.000Z,high,22255.75,2025-02-17T12:32:00.000Z,NQH5
2025-02-17T12:34:00.000Z,low,22247.75,2025-02-17T12:43:00.000Z,NQH5
2025-02-17T12:38:00.000Z,high,22258.75,2025-02-17T12:47:00.000Z,NQH5
2025-02-17T13:04:00.000Z,low,22243,2025-02-17T13:13:00.000Z,NQH5
2025-02-17T13:12:00.000Z,high,22256.75,2025-02-17T13:21:00.000Z,NQH5
2025-02-17T13:41:00.000Z,low,22243.75,2025-02-17T13:50:00.000Z,NQH5
2025-02-17T14:11:00.000Z,high,22259.75,2025-02-17T14:20:00.000Z,NQH5
2025-02-17T14:42:00.000Z,low,22192.5,2025-02-17T14:51:00.000Z,NQH5
2025-02-17T15:02:00.000Z,low,22202.25,2025-02-17T15:11:00.000Z,NQH5
2025-02-17T15:36:00.000Z,high,22236.75,2025-02-17T15:45:00.000Z,NQH5
2025-02-17T16:02:00.000Z,high,22247,2025-02-17T16:11:00.000Z,NQH5
2025-02-17T16:15:00.000Z,high,22250.5,2025-02-17T16:24:00.000Z,NQH5
2025-02-17T16:30:00.000Z,high,22251.75,2025-02-17T16:39:00.000Z,NQH5
2025-02-17T16:36:00.000Z,low,22233.25,2025-02-17T16:45:00.000Z,NQH5
2025-02-17T17:10:00.000Z,low,22222.5,2025-02-17T17:19:00.000Z,NQH5
2025-02-17T17:45:00.000Z,low,22225.75,2025-02-17T17:54:00.000Z,NQH5
2025-02-17T17:50:00.000Z,high,22242,2025-02-17T17:59:00.000Z,NQH5
2025-02-17T23:01:00.000Z,low,22216,2025-02-17T23:10:00.000Z,NQH5
2025-02-17T23:37:00.000Z,low,22198.25,2025-02-17T23:46:00.000Z,NQH5
2025-02-18T00:01:00.000Z,low,22213,2025-02-18T00:10:00.000Z,NQH5
2025-02-18T00:17:00.000Z,high,22227.25,2025-02-18T00:26:00.000Z,NQH5
2025-02-18T00:22:00.000Z,low,22212.75,2025-02-18T00:31:00.000Z,NQH5
2025-02-18T00:37:00.000Z,high,22230.25,2025-02-18T00:46:00.000Z,NQH5
2025-02-18T01:10:00.000Z,high,22242,2025-02-18T01:19:00.000Z,NQH5
2025-02-18T01:17:00.000Z,low,22232,2025-02-18T01:26:00.000Z,NQH5
2025-02-18T01:29:00.000Z,low,22234.5,2025-02-18T01:38:00.000Z,NQH5
2025-02-18T01:45:00.000Z,low,22239,2025-02-18T01:54:00.000Z,NQH5
2025-02-18T01:58:00.000Z,high,22247.75,2025-02-18T02:07:00.000Z,NQH5
2025-02-18T02:29:00.000Z,low,22238,2025-02-18T02:38:00.000Z,NQH5
2025-02-18T02:39:00.000Z,high,22251.75,2025-02-18T02:48:00.000Z,NQH5
2025-02-18T03:04:00.000Z,high,22260,2025-02-18T03:13:00.000Z,NQH5
2025-02-18T03:35:00.000Z,high,22264.25,2025-02-18T03:44:00.000Z,NQH5
2025-02-18T03:43:00.000Z,low,22258.5,2025-02-18T03:52:00.000Z,NQH5
2025-02-18T04:00:00.000Z,high,22267.75,2025-02-18T04:09:00.000Z,NQH5
2025-02-18T04:12:00.000Z,low,22260.25,2025-02-18T04:21:00.000Z,NQH5
2025-02-18T04:18:00.000Z,high,22265.25,2025-02-18T04:27:00.000Z,NQH5
2025-02-18T04:27:00.000Z,low,22257,2025-02-18T04:36:00.000Z,NQH5
2025-02-18T04:33:00.000Z,high,22264,2025-02-18T04:42:00.000Z,NQH5
2025-02-18T04:44:00.000Z,high,22265.75,2025-02-18T04:53:00.000Z,NQH5
