trade_date,rth_open,on_high,on_low,pd_high,pd_low,pd_close,roll,symbol
2024-04-12,18297.0,18507.75,18274.75,18518.75,18169.5,18482.25,0,NQM4
2024-04-15,18335.75,18350.75,18146.75,18343.25,18120.25,18181.0,0,NQM4
2024-04-16,17868.25,17918.5,17792.0,18339.0,17841.5,17876.25,0,NQM4
2024-04-17,17957.25,17968.5,17778.0,17988.0,17818.0,17876.5,0,NQM4
2024-04-18,17673.5,17770.75,17663.5,17959.5,17615.25,17654.25,0,NQM4
2024-04-19,17495.0,17553.25,17181.75,17746.0,17521.5,17545.0,0,NQM4
2024-04-22,17288.75,17314.25,17195.75,17517.0,17113.25,17181.75,0,NQM4
2024-04-23,17428.75,17437.0,17286.25,17448.0,17148.5,17350.5,0,NQM4
2024-04-24,17731.0,17754.75,17664.25,17657.25,17413.75,17607.0,0,NQM4
2024-04-25,17353.75,17525.0,17332.0,17795.5,17567.25,17658.25,0,NQM4
2024-04-26,17696.75,17827.0,17676.5,17605.0,17308.25,17567.25,0,NQM4
2024-04-29,17921.5,17929.0,17853.25,17901.5,17668.25,17839.25,0,NQM4
2024-04-30,17836.25,17920.25,17790.5,17949.0,17791.25,17905.0,0,NQM4
2024-05-01,17501.75,17529.25,17412.0,17895.25,17563.5,17563.5,0,NQM4
2024-05-02,17583.0,17619.75,17487.0,17793.25,17399.25,17431.5,0,NQM4
2024-05-03,17957.5,17968.0,17719.5,17685.5,17386.25,17648.25,0,NQM4
2024-05-06,18074.25,18078.25,17983.75,18050.25,17893.75,18001.5,0,NQM4
2024-05-07,18211.25,18213.5,18151.0,18198.25,18042.75,18197.25,0,NQM4
2024-05-08,18084.0,18216.75,18072.5,18266.25,18166.5,18196.5,0,NQM4
2024-05-09,18186.75,18210.5,18103.75,18242.25,18078.5,18183.0,0,NQM4
2024-05-10,18274.25,18306.75,18213.5,18239.25,18108.75,18215.75,0,NQM4
2024-05-13,18331.75,18335.25,18228.75,18348.0,18188.5,18254.25,0,NQM4
2024-05-14,18274.25,18308.75,18165.5,18336.25,18235.0,18295.75,0,NQM4
2024-05-15,18509.5,18547.75,18393.0,18433.0,18265.5,18411.25,0,NQM4
2024-05-16,18678.75,18738.75,18678.25,18707.0,18446.75,18692.75,0,NQM4
2024-05-17,18651.25,18686.75,18617.0,18760.75,18643.75,18651.0,0,NQM4
2024-05-20,18643.5,18689.5,18633.0,18677.0,18545.0,18638.5,0,NQM4
2024-05-21,18686.0,18763.25,18680.5,18794.5,18635.25,18766.25,0,NQM4
2024-05-22,18808.0,18824.0,18755.0,18808.75,18678.0,18800.75,0,NQM4
2024-05-23,18981.5,19023.25,18843.25,18838.75,18684.25,18793.75,0,NQM4
2024-05-24,18762.25,18772.75,18680.0,18982.5,18621.5,18696.75,0,NQM4
2024-05-27,18879.0,18889.0,18833.5,18926.0,18732.5,18874.25,0,NQM4
2024-05-28,18920.25,18980.5,18885.0,18956.0,18876.0,18950.75,0,NQM4
2024-05-29,18765.25,18949.75,18755.25,18945.5,18819.5,18943.0,0,NQM4
2024-05-30,18764.75,18787.0,18657.75,18879.75,18761.0,18810.75,0,NQM4
2024-05-31,18602.0,18668.25,18485.0,18769.5,18546.25,18604.0,0,NQM4
2024-06-03,18712.75,18716.5,18539.25,18631.5,18241.25,18598.5,0,NQM4
2024-06-04,18637.75,18677.0,18511.25,18755.5,18435.75,18652.75,0,NQM4
2024-06-05,18848.75,18853.75,18696.25,18753.25,18567.75,18701.75,0,NQM4
2024-06-06,19102.75,19124.5,19057.0,19079.5,18800.0,19077.5,0,NQM4
2024-06-07,19040.5,19146.75,18940.0,19115.75,19017.25,19065.75,0,NQM4
2024-06-10,18988.75,19059.75,18974.25,19155.0,18992.5,19040.75,0,NQM4
2024-06-11,19058.0,19113.5,19029.5,19129.75,18977.75,19112.5,0,NQM4
2024-06-12,19402.25,19458.75,19233.5,19247.5,18994.5,19242.0,0,NQM4
2024-06-13,19636.75,19691.0,19582.25,19588.75,19374.75,19492.25,0,NQM4
2024-06-14,19578.0,19658.5,19501.5,19663.5,19500.0,19592.5,0,NQM4
2024-06-17,19958.0,20012.75,19670.0,19692.5,19557.25,19687.5,1,NQM4
2024-06-18,20191.75,20270.5,20158.0,20271.25,19904.0,20196.5,0,NQU4
2024-06-19,20242.75,20250.5,20204.0,20229.5,20127.0,20199.5,0,NQU4
2024-06-20,20245.75,20371.0,20227.5,20252.5,20223.5,20231.0,0,NQU4
2024-06-21,20017.0,20086.0,19947.75,20263.25,19958.25,20035.25,0,NQU4
2024-06-24,19922.5,20030.25,19895.5,20072.75,19914.25,19975.0,0,NQU4
2024-06-25,19830.0,19851.0,19726.0,19995.5,19740.5,19744.75,0,NQU4
2024-06-26,19929.25,20070.5,19901.0,19981.25,19792.25,19966.75,0,NQU4
2024-06-27,19990.5,20008.0,19874.25,20028.0,19912.0,20004.75,0,NQU4
2024-06-28,20070.5,20178.0,20058.5,20116.75,19954.0,20048.0,0,NQU4
2024-07-01,19971.75,20020.75,19901.5,20273.25,19906.25,19932.5,0,NQU4
2024-07-02,19982.25,20054.5,19910.0,20074.0,19811.75,20048.75,0,NQU4
2024-07-03,20216.25,20283.75,20205.0,20259.25,19976.75,20256.5,0,NQU4
2024-07-04,20405.25,20420.5,20390.25,20435.25,20216.0,20419.5,0,NQU4
2024-07-05,20441.5,20496.0,20361.0,20406.25,20369.75,20381.25,0,NQU4
2024-07-08,20632.5,20641.75,20579.25,20639.5,20428.25,20621.75,0,NQU4
2024-07-09,20723.25,20748.75,20672.5,20688.0,20588.0,20666.5,0,NQU4
2024-07-10,20758.0,20767.25,20684.5,20771.75,20615.75,20679.5,0,NQU4
2024-07-11,20894.5,20983.75,20853.25,20916.75,20703.0,20894.5,0,NQU4
2024-07-12,20443.25,20468.5,20335.0,20902.25,20377.25,20429.75,0,NQU4
2024-07-15,20610.0,20652.5,20508.0,20741.0,20425.25,20540.5,0,NQU4
2024-07-16,20649.25,20655.0,20541.75,20797.0,20506.25,20593.25,0,NQU4
2024-07-17,20260.5,20597.75,20254.5,20684.5,20464.5,20599.5,0,NQU4
2024-07-18,20141.5,20162.5,20018.5,20281.5,19987.75,19992.0,0,NQU4
2024-07-19,19868.5,19979.75,19753.5,20149.25,19758.75,19891.25,0,NQU4
2024-07-22,19954.75,19958.5,19718.75,19976.5,19654.0,19711.75,0,NQU4
2024-07-23,19957.75,20015.5,19868.25,20044.75,19809.75,19998.25,0,NQU4
2024-07-24,19640.5,19883.0,19607.5,20084.75,19904.0,19924.75,0,NQU4
2024-07-25,19217.0,19304.5,19062.0,19653.75,19168.75,19204.5,0,NQU4
2024-07-26,19163.0,19236.5,18995.0,19390.5,18883.25,18991.0,0,NQU4
2024-07-29,19285.25,19362.0,19167.75,19297.75,19040.25,19175.25,0,NQU4
2024-07-30,19288.0,19293.25,19076.0,19377.25,19113.25,19209.0,0,NQU4
2024-07-31,19371.75,19380.75,18861.75,19319.75,18803.0,18938.75,0,NQU4
2024-08-01,19525.0,19717.0,19504.75,19573.25,19310.75,19496.5,0,NQU4
2024-08-02,18650.5,18979.75,18508.5,19682.0,18868.25,19027.25,0,NQU4
2024-08-05,17561.75,18390.0,17351.0,18761.0,18385.75,18561.0,0,NQU4
2024-08-06,18078.0,18437.0,18016.5,18289.0,17509.25,18021.5,0,NQU4
2024-08-07,18453.25,18461.75,18030.25,18483.25,17966.0,18172.0,0,NQU4
2024-08-08,18224.5,18252.25,17741.75,18558.5,17951.75,17972.5,0,NQU4
2024-08-09,18451.0,18651.0,18383.0,18555.25,18064.25,18519.25,0,NQU4
2024-08-12,18641.25,18693.5,18515.0,18674.5,18404.5,18609.75,0,NQU4
2024-08-13,18821.75,18847.0,18628.5,18765.25,18523.5,18645.25,0,NQU4
2024-08-14,19137.25,19163.5,19000.0,19112.5,18816.25,19101.25,0,NQU4
2024-08-15,19352.0,19371.5,19100.5,19203.5,18925.5,19107.25,0,NQU4
2024-08-16,19503.5,19683.0,19447.5,19603.25,19336.25,19587.25,0,NQU4
2024-08-19,19604.5,19688.0,19525.25,19660.75,19462.5,19603.5,0,NQU4
2024-08-20,19817.75,19931.0,19812.25,19861.25,19529.0,19860.0,0,NQU4
2024-08-21,19842.0,19863.75,19785.5,19925.0,19743.0,19811.75,0,NQU4
2024-08-22,19997.5,20003.5,19866.0,19981.75,19771.5,19905.75,0,NQU4
2024-08-23,19755.25,19778.25,19612.5,20025.25,19542.0,19585.5,0,NQU4
2024-08-26,19763.0,19846.25,19716.25,19904.25,19591.75,19789.0,0,NQU4
2024-08-27,19523.5,19647.0,19476.0,19801.5,19505.5,19593.25,0,NQU4
2024-08-28,19625.75,19691.0,19560.75,19694.25,19441.5,19651.25,0,NQU4
2024-08-29,19498.0,19516.25,19140.25,19656.5,19278.5,19421.25,0,NQU4
2024-08-30,19559.25,19573.0,19394.0,19693.5,19337.0,19393.5,0,NQU4
2024-09-02,19618.75,19637.75,19511.0,19632.75,19370.5,19610.25,0,NQU4
2024-09-03,19478.0,19683.0,19445.5,19670.25,19587.5,19647.0,0,NQU4
2024-09-04,18878.25,19005.75,18825.75,19483.25,18911.0,19012.25,0,NQU4
2024-09-05,18886.5,19006.0,18827.25,19114.75,18838.25,18957.0,0,NQU4
2024-09-06,18929.75,18972.25,18703.0,19150.5,18842.0,18975.5,0,NQU4
2024-09-09,18628.75,18645.75,18386.0,18967.25,18430.25,18458.25,0,NQU4
2024-09-10,18758.25,18778.0,18582.25,18730.0,18497.25,18688.5,0,NQU4
2024-09-11,18902.0,18927.5,18705.0,18878.5,18589.75,18855.5,0,NQU4
2024-09-12,19258.75,19342.75,19226.25,19293.5,18547.0,19254.5,0,NQU4
2024-09-13,19409.25,19488.5,19406.0,19483.5,19185.0,19451.5,0,NQU4
2024-09-16,19670.75,19781.5,19442.0,19577.25,19398.25,19527.25,1,NQU4
2024-09-17,19795.5,19819.5,19633.0,19697.5,19529.0,19670.5,0,NQZ4
2024-09-18,19730.5,19736.0,19657.25,19850.25,19574.5,19682.5,0,NQZ4
2024-09-19,20052.25,20057.25,19636.75,19900.0,19558.0,19583.75,0,NQZ4
2024-09-20,20035.0,20075.0,19981.0,20203.0,19964.0,20081.5,0,NQZ4
2024-09-23,20077.25,20164.0,19955.25,20084.0,19860.0,20032.75,0,NQZ4
2024-09-24,20135.0,20179.25,20022.5,20126.75,20018.75,20076.5,0,NQZ4
2024-09-25,20141.0,20192.25,20064.25,20214.75,19953.0,20170.25,0,NQZ4
2024-09-26,20503.0,20538.0,20232.0,20271.0,20135.5,20195.0,0,NQZ4
2024-09-27,20377.5,20395.75,20235.0,20517.5,20188.0,20341.5,0,NQZ4
2024-09-30,20179.5,20287.0,20119.5,20383.0,20173.0,20223.0,0,NQZ4
2024-10-01,20252.0,20331.75,20213.25,20286.75,20056.0,20270.25,0,NQZ4
2024-10-02,19942.75,20010.75,19878.75,20266.0,19818.0,19978.25,0,NQZ4
2024-10-03,19912.0,20068.0,19852.0,20090.25,19833.5,20010.0,0,NQZ4
2024-10-04,20227.25,20263.75,19941.5,20113.75,19879.0,19988.0,0,NQZ4
2024-10-07,20137.0,20267.25,20058.0,20245.5,20013.25,20227.25,0,NQZ4
2024-10-08,20103.25,20106.75,19902.5,20187.25,19948.0,19999.0,0,NQZ4
2024-10-09,20282.0,20300.75,20196.0,20329.5,20069.75,20300.0,0,NQZ4
2024-10-10,20359.0,20478.5,20322.25,20482.75,20238.5,20458.25,0,NQZ4
2024-10-11,20340.25,20468.25,20339.5,20508.25,20301.5,20429.5,0,NQZ4
2024-10-14,20550.5,20566.5,20383.25,20494.25,20314.75,20449.75,0,NQZ4
2024-10-15,20631.75,20651.0,20563.5,20680.0,20525.0,20621.75,0,NQZ4
2024-10-16,20352.5,20398.5,20306.0,20659.25,20254.0,20343.5,0,NQZ4
2024-10-17,20573.25,20594.75,20276.75,20379.25,20206.25,20346.25,0,NQZ4
2024-10-18,20465.75,20508.5,20320.75,20576.0,20353.75,20364.0,0,NQZ4
2024-10-21,20427.75,20526.0,20343.75,20529.75,20433.0,20482.75,0,NQZ4
2024-10-22,20402.75,20544.0,20360.25,20554.5,20345.0,20520.5,0,NQZ4
2024-10-23,20435.0,20542.5,20423.75,20602.25,20369.5,20539.75,0,NQZ4
2024-10-24,20372.5,20428.5,20268.0,20462.75,20079.0,20218.25,0,NQZ4
2024-10-25,20491.25,20512.0,20364.0,20408.5,20261.75,20380.0,0,NQZ4
2024-10-28,20625.25,20676.5,20525.25,20707.25,20460.0,20495.0,0,NQZ4
2024-10-29,20511.0,20554.75,20451.0,20626.75,20486.0,20500.5,0,NQZ4
2024-10-30,20661.25,20788.5,20639.75,20746.5,20432.25,20695.0,0,NQZ4
2024-10-31,20366.0,20495.75,20287.0,20699.5,20514.75,20534.5,0,NQZ4
2024-11-01,20069.0,20146.5,20017.0,20369.25,20009.25,20011.25,0,NQZ4
2024-11-04,20120.25,20248.5,20070.5,20288.0,20057.5,20147.0,0,NQZ4
2024-11-05,20152.25,20171.25,20041.75,20226.75,20013.0,20085.25,0,NQZ4
2024-11-06,20684.75,20731.25,20323.5,20372.75,20147.0,20341.25,0,NQZ4
2024-11-07,21006.75,21020.5,20861.5,20931.0,20644.0,20893.75,0,NQZ4
2024-11-08,21185.5,21263.25,21121.75,21253.0,21004.0,21221.75,0,NQZ4
2024-11-11,21283.0,21340.75,21249.0,21265.0,21161.25,21234.0,0,NQZ4
2024-11-12,21214.25,21249.5,21128.5,21292.75,21098.25,21220.25,0,NQZ4
2024-11-13,21158.75,21243.5,21101.25,21251.75,21054.75,21185.0,0,NQZ4
2024-11-14,21137.75,21190.25,21090.25,21268.5,21056.5,21158.75,0,NQZ4
2024-11-15,20758.75,20981.5,20752.5,21174.75,20971.25,21008.5,0,NQZ4
2024-11-18,20557.0,20657.0,20476.0,20773.75,20405.25,20491.75,0,NQZ4
2024-11-19,20521.5,20697.0,20382.5,20724.25,20501.0,20631.75,0,NQZ4
2024-11-20,20753.0,20843.25,20732.75,20792.5,20508.0,20765.25,0,NQZ4
2024-11-21,20876.0,20888.75,20595.25,20764.5,20477.0,20752.25,0,NQZ4
2024-11-22,20791.25,20844.5,20693.25,20905.75,20514.25,20823.75,0,NQZ4
2024-11-25,21016.5,21045.5,20928.5,20880.0,20722.25,20847.25,0,NQZ4
2024-11-26,20938.75,20979.5,20755.0,21081.0,20780.25,20878.0,0,NQZ4
2024-11-27,20936.25,21019.0,20904.25,21024.75,20903.75,20989.75,0,NQZ4
2024-11-28,20874.0,20878.0,20807.25,20939.5,20675.0,20816.25,0,NQZ4
2024-11-29,20830.5,20937.75,20812.25,20909.5,20874.0,20890.0,0,NQZ4
2024-12-02,21042.75,21046.5,20940.0,21017.5,20805.5,20991.25,0,NQZ4
2024-12-03,21158.0,21243.5,21144.5,21259.75,21026.5,21217.0,0,NQZ4
2024-12-04,21417.5,21457.0,21305.75,21289.75,21134.25,21279.0,0,NQZ4
2024-12-05,21535.25,21537.75,21489.0,21548.5,21388.25,21537.5,0,NQZ4
2024-12-06,21491.0,21529.75,21424.75,21567.25,21459.0,21475.5,0,NQZ4
2024-12-09,21615.0,21706.25,21586.0,21669.25,21486.0,21658.5,0,NQZ4
2024-12-10,21532.75,21538.0,21448.0,21648.75,21436.0,21485.5,0,NQZ4
2024-12-11,21589.5,21590.0,21405.75,21606.75,21352.75,21408.0,0,NQZ4
2024-12-12,21694.0,21772.5,21648.75,21820.0,21573.0,21791.75,0,NQZ4
2024-12-13,21795.25,21843.75,21698.0,21745.0,21624.75,21643.25,0,NQZ4
2024-12-16,21899.5,21913.5,21762.0,21908.0,21666.5,21797.5,1,NQH5
2024-12-17,22336.0,22425.75,22323.5,22450.0,21896.0,22409.25,0,NQH5
2024-12-18,22280.5,22387.75,22206.0,22386.0,22244.25,22315.25,0,NQH5
2024-12-19,21677.0,21682.0,21427.75,22351.75,21430.0,21496.75,0,NQH5
2024-12-20,21210.5,21429.25,21006.5,21697.75,21363.0,21376.75,0,NQH5
2024-12-23,21619.25,21741.75,21544.25,21812.25,21160.5,21567.5,0,NQH5
2024-12-24,21826.25,21847.5,21709.0,21776.75,21476.75,21755.5,0,NQH5
2024-12-26,21961.5,22111.25,21894.25,22049.75,21799.25,22046.5,0,NQH5
2024-12-27,21846.0,22008.0,21844.0,22076.25,21870.25,22007.25,0,NQH5
2024-12-30,21409.0,21742.75,21358.5,21863.0,21498.75,21703.0,0,NQH5
2024-12-31,21456.0,21524.75,21343.5,21571.0,21253.0,21411.75,0,NQH5
2025-01-02,21347.75,21490.5,21121.75,21488.5,21182.0,21220.25,0,NQH5
2025-01-03,21293.75,21303.0,21144.0,21444.0,20983.75,21169.0,0,NQH5
2025-01-06,21732.75,21760.5,21478.25,21559.25,21261.5,21508.25,0,NQH5
2025-01-07,21791.75,21797.25,21661.0,21896.75,21647.75,21750.5,0,NQH5
2025-01-08,21355.75,21448.25,21221.5,21806.0,21279.5,21359.0,0,NQH5
2025-01-09,,21347.25,21218.0,21431.75,21166.25,21360.25,0,NQH5
2025-01-10,21192.5,21372.5,21045.0,,,,0,NQH5
2025-01-13,20765.75,21037.0,20694.0,21197.25,20874.75,21015.5,0,NQH5
2025-01-14,21071.5,21143.75,20944.0,20964.5,20702.0,20948.25,0,NQH5
2025-01-15,21251.25,21329.0,20909.0,21129.75,20773.5,20923.0,0,NQH5
2025-01-16,21494.5,21567.25,21353.0,21452.75,21186.75,21395.75,0,NQH5
2025-01-17,21647.25,21682.5,21209.25,21498.0,21243.5,21248.0,0,NQH5
2025-01-20,21723.75,21726.75,21526.5,21672.0,21481.25,21600.75,0,NQH5
2025-01-21,21710.75,21746.25,21377.75,21778.75,21620.0,21683.0,0,NQH5
2025-01-22,21913.75,21934.25,21768.25,21772.0,21525.75,21714.5,0,NQH5
2025-01-23,21888.75,21984.75,21855.5,22093.5,21902.5,21997.75,0,NQH5
2025-01-24,22044.25,22058.5,21971.75,22043.75,21866.0,22041.75,0,NQH5
2025-01-27,21123.5,21771.0,20763.75,22078.25,21844.0,21908.5,0,NQH5
2025-01-28,21302.75,21423.5,21219.0,21418.5,21095.0,21258.0,0,NQH5
2025-01-29,21599.75,21697.0,21530.5,21626.0,21159.5,21575.5,0,NQH5
2025-01-30,21650.0,21715.5,21505.75,21606.25,21367.0,21530.25,0,NQH5
2025-01-31,21774.0,21813.0,21660.0,21748.75,21419.5,21623.0,0,NQH5
2025-02-03,21215.5,21272.0,20943.0,21966.0,21535.75,21580.75,0,NQH5
2025-02-04,21421.25,21600.0,21242.5,21519.75,21113.25,21406.25,0,NQH5
2025-02-05,21551.0,21623.75,21429.75,21694.0,21405.25,21668.25,0,NQH5
2025-02-06,21777.0,21832.75,21705.75,21769.0,21501.0,21761.25,0,NQH5
2025-02-07,21886.0,21930.0,21790.25,21882.25,21711.5,21870.75,0,NQH5
2025-02-10,21764.25,21791.5,21418.0,21968.0,21552.75,21588.25,0,NQH5
2025-02-11,21706.0,21832.25,21669.5,21894.0,21744.0,21843.75,0,NQH5
2025-02-12,21551.0,21850.0,21510.75,21871.5,21700.75,21791.0,0,NQH5
2025-02-13,21870.0,21927.0,21753.0,21839.0,21536.25,21802.0,0,NQH5
2025-02-14,22108.0,22163.5,22042.5,22124.0,21834.75,22109.75,0,NQH5
2025-02-17,22241.25,22281.75,22196.25,22225.0,22090.0,22194.25,0,NQH5
2025-02-18,22257.75,22319.75,22198.25,22251.75,22192.5,22235.25,0,NQH5
2025-02-19,22207.25,22291.25,22179.5,22268.0,22102.75,22238.75,0,NQH5
2025-02-20,22209.5,22235.5,22141.0,22299.75,22118.0,22247.0,0,NQH5
2025-02-21,22186.25,22245.5,22103.75,22225.5,21951.0,22144.75,0,NQH5
2025-02-24,21752.5,21813.0,21676.75,22188.0,21662.5,21682.5,0,NQH5
2025-02-25,21391.0,21453.75,21286.0,21801.75,21408.75,21421.0,0,NQH5
2025-02-26,21238.75,21332.5,21200.0,21397.5,20990.0,21149.75,0,NQH5
2025-02-27,21340.75,21386.5,21108.0,21409.25,21064.5,21191.25,0,NQH5
2025-02-28,20590.25,20688.0,20515.5,21381.0,20597.75,20608.25,0,NQH5
2025-03-03,21055.5,21101.0,20837.75,20944.25,20460.5,20919.75,0,NQH5
2025-03-04,20342.5,20592.0,20262.0,21121.0,20316.75,20473.0,0,NQH5
2025-03-05,20421.25,20629.75,20379.5,20732.5,20075.25,20397.5,0,NQH5
2025-03-06,20310.75,20647.5,20299.0,20725.0,20215.0,20658.0,0,NQH5
2025-03-07,20036.5,20273.75,20026.5,20513.25,20003.0,20091.75,0,NQH5
2025-03-10,19881.0,20156.5,19861.0,20286.25,19765.5,20224.0,0,NQH5
2025-03-11,19420.5,19585.0,19139.25,19904.5,19272.25,19463.5,0,NQH5
2025-03-12,19696.5,19788.75,19387.0,19686.75,19201.0,19393.0,0,NQH5
2025-03-13,19574.0,19694.0,19400.75,19777.75,19395.25,19609.0,0,NQH5
2025-03-14,19465.0,19533.5,19296.75,19577.0,19170.0,19251.5,0,NQH5
2025-03-17,19702.75,19778.5,19550.5,19742.5,19436.75,19705.25,1,NQH5
2025-03-18,19898.0,20061.0,19747.25,19959.25,19654.75,19831.75,1,NQH5
2025-03-19,19789.0,19797.5,19547.25,19900.25,19604.25,19706.25,1,NQH5
2025-03-20,19786.5,20092.75,19735.25,20143.0,19706.25,19953.5,0,NQM5
2025-03-21,19657.25,19932.75,19602.25,20105.0,19756.0,19881.25,0,NQM5
2025-03-24,20256.25,20286.0,20050.5,19974.0,19607.5,19953.0,0,NQM5
2025-03-25,20401.25,20447.5,20293.0,20409.5,20229.25,20365.75,0,NQM5
2025-03-26,20439.0,20536.75,20429.5,20495.25,20361.75,20487.75,0,NQM5
2025-03-27,20028.5,20147.75,20003.25,20475.0,20045.0,20112.5,0,NQM5
2025-03-28,19911.0,20011.75,19845.25,20199.5,19937.25,19994.5,0,NQM5
2025-03-31,19166.5,19365.0,19118.5,19941.5,19421.5,19461.5,0,NQM5
2025-04-01,19380.5,19511.0,19283.25,19489.75,18976.75,19450.0,0,NQM5
2025-04-02,19328.0,19697.0,19319.5,19644.0,19261.25,19603.5,0,NQM5
2025-04-03,18924.25,19177.0,18819.0,19890.25,19316.5,19746.5,0,NQM5
2025-04-04,18154.5,18713.0,17820.75,19074.25,18664.75,18685.75,0,NQM5
2025-04-07,16925.0,17278.0,16460.0,18248.75,17528.5,17534.75,0,NQM5
2025-04-08,18150.5,18170.0,17644.5,18361.5,16673.5,17560.75,0,NQM5
2025-04-09,17208.5,17425.0,16735.0,18357.25,16973.5,17239.5,0,NQM5
2025-04-10,18790.75,19383.5,18703.5,19386.75,17202.25,19269.5,0,NQM5
2025-04-11,18415.5,18795.0,18067.0,18871.5,17919.0,18483.0,0,NQM5
2025-04-14,19232.0,19256.0,18931.5,18873.5,18270.0,18809.5,0,NQM5
2025-04-15,18986.75,19040.5,18809.0,19254.75,18737.5,18942.25,0,NQM5
2025-04-16,18584.25,18861.25,18504.5,19144.75,18884.25,18959.5,0,NQM5
2025-04-17,18498.25,18652.75,18345.25,18735.0,18116.25,18386.75,0,NQM5
2025-04-21,18129.25,18383.5,18080.0,18526.0,18261.5,18373.25,0,NQM5
2025-04-22,18152.25,18171.5,17863.75,18165.0,17700.0,17922.25,0,NQM5
2025-04-23,18949.0,18972.0,18623.75,18514.0,18100.5,18380.0,0,NQM5
2025-04-24,18875.25,18877.0,18594.75,19165.5,18729.75,18788.25,0,NQM5
2025-04-25,19302.0,19497.5,19216.25,19338.25,18846.5,19319.75,0,NQM5
2025-04-28,19548.25,19569.5,19392.25,19554.25,19233.75,19530.0,0,NQM5
2025-04-29,19426.75,19631.0,19378.0,19623.0,19257.25,19524.5,0,NQM5
2025-04-30,19301.25,19622.75,19232.0,19688.5,19403.75,19644.75,0,NQM5
2025-05-01,19971.0,20035.75,19805.0,19715.75,19103.75,19642.5,0,NQM5
2025-05-02,20091.0,20141.25,19749.5,20125.75,19857.75,19877.75,0,NQM5
2025-05-05,20010.25,20201.75,19966.0,20276.75,20019.75,20185.75,0,NQM5
2025-05-06,19795.5,20036.75,19784.0,20191.5,19985.25,20065.5,0,NQM5
2025-05-07,19899.5,20133.75,19799.5,20026.25,19739.0,19875.75,0,NQM5
2025-05-08,20163.0,20262.5,19910.75,20053.5,19678.75,19949.25,0,NQM5
2025-05-09,20227.0,20288.75,20080.75,20337.25,19979.0,20152.25,0,NQM5
2025-05-12,20919.0,20991.5,20376.75,20279.75,20058.0,20136.25,0,NQM5
2025-05-13,21004.5,21065.75,20818.0,20954.25,20690.0,20949.75,0,NQM5
2025-05-14,21314.75,21382.5,21238.25,21346.5,20972.75,21270.75,0,NQM5
2025-05-15,21302.5,21412.0,21192.0,21419.5,21273.75,21397.0,0,NQM5
2025-05-16,21467.5,21504.75,21348.75,21529.75,21247.75,21419.5,0,NQM5
2025-05-19,21203.25,21418.0,21112.5,21512.0,21320.25,21505.75,0,NQM5
2025-05-20,21413.0,21562.25,21393.75,21544.5,21202.25,21523.25,0,NQM5
2025-05-21,21278.75,21444.0,21229.75,21474.25,21298.0,21447.5,0,NQM5
2025-05-22,21171.25,21243.5,21040.0,21558.5,21072.75,21149.0,0,NQM5
2025-05-23,20849.0,21236.0,20727.0,21337.5,21113.75,21183.5,0,NQM5
2025-05-26,21260.0,21289.0,20954.25,21083.0,20822.5,20978.5,0,NQM5
2025-05-27,21259.5,21359.75,21141.5,21307.75,21215.5,21283.5,0,NQM5
2025-05-28,21505.25,21537.5,21407.0,21488.5,21192.75,21466.5,0,NQM5
2025-05-29,21674.25,21858.75,21489.0,21567.5,21349.0,21372.5,0,NQM5
2025-05-30,21382.0,21421.0,21226.25,21679.75,21301.0,21411.5,0,NQM5
2025-06-02,21287.75,21348.5,21163.0,21433.5,21071.5,21369.5,0,NQM5
2025-06-03,21547.0,21558.0,21399.25,21543.75,21234.75,21534.25,0,NQM5
2025-06-04,21725.75,21767.0,21655.25,21759.75,21509.75,21704.5,0,NQM5
2025-06-05,21812.25,21898.0,21712.5,21803.0,21641.0,21757.25,0,NQM5
2025-06-06,21797.75,21812.0,21471.0,21935.0,21503.5,21586.75,0,NQM5
2025-06-09,21797.5,21824.25,21716.0,21873.5,21722.0,21789.5,0,NQM5
2025-06-10,21836.25,21973.25,21732.0,21890.75,21750.75,21818.75,0,NQM5
2025-06-11,22017.25,22106.0,21865.75,21992.25,21742.75,21964.5,0,NQM5
2025-06-12,21829.5,21894.25,21713.25,22066.25,21790.75,21887.75,0,NQM5
2025-06-13,21679.75,21915.75,21471.0,21977.25,21818.5,21936.5,0,NQM5
2025-06-16,22014.5,22062.75,21501.75,21854.75,21600.25,21652.25,1,NQM5
2025-06-17,22064.0,22177.25,21996.0,22222.0,22014.0,22176.0,0,NQU5
2025-06-18,21993.0,22066.25,21862.25,22135.0,21909.5,21956.5,0,NQU5
2025-06-19,21784.5,21970.75,21735.25,22097.75,21882.25,21949.0,0,NQU5
2025-06-20,22075.0,22103.0,21745.75,21786.75,21650.25,21703.0,0,NQU5
2025-06-23,21869.25,21944.25,21566.75,22130.5,21765.0,21842.75,0,NQU5
2025-06-24,22286.25,22384.5,22065.75,22093.0,21738.25,22072.75,0,NQU5
2025-06-25,22499.5,22511.5,22384.5,22448.25,22260.0,22405.5,0,NQU5
2025-06-26,22552.25,22585.0,22437.75,22548.25,22388.5,22463.25,0,NQU5
2025-06-27,22707.5,22788.0,22660.25,22694.0,22476.0,22673.25,0,NQU5
2025-06-30,22871.75,22915.0,22751.5,22825.5,22600.0,22752.0,0,NQU5
2025-07-01,22802.25,22914.75,22755.75,22934.75,22781.0,22885.5,0,NQU5
2025-07-02,22654.25,22781.25,22582.0,22848.25,22594.5,22693.0,0,NQU5
