trade_id,side,levelType,entryTime,exitTime,snap_ts,bars_elapsed,bars_remaining,frac_elapsed,won,pnl_pts,mfe_pts,mae_pts,exit_reason,regime,gamma_flip,gamma_flip_dist,total_gex,gamma_imbalance,in_dir_wall,in_dir_wall_dist,in_dir_wall_strength,opp_wall,opp_wall_dist,opp_wall_strength,regime_changed_since_entry,in_dir_wall_strength_pct_change,opp_wall_strength_pct_change,total_gex_change_pct,gamma_imbalance_change,gamma_flip_drift_signed_dir
T000520,long,S5,2025-11-12T15:54:00.000Z,2025-11-12T16:44:47.000Z,2025-11-12T16:30:00.000Z,36.0000,14.0000,0.7089,1.0000,4.7500,64.5000,47.0000,trailing_stop,neutral,,,-736675624.3343,-0.0646,25373.9000,170.1000,534100938.1108,25992.7800,448.7800,374031326.1359,0.0000,0.0583,0.0056,-0.1219,-0.0145,
T000521,long,S5,2025-11-12T17:04:00.000Z,2025-11-12T18:03:00.000Z,2025-11-12T17:15:00.000Z,11.0000,48.0000,0.1864,1.0000,78.0000,94.2500,16.7500,max_hold_time,neutral,,,-656855647.2190,-0.0501,25373.6400,161.1100,504677842.3811,25992.5100,457.7600,371932487.5066,0.0000,-0.0034,-0.0003,0.0078,0.0008,
T000521,long,S5,2025-11-12T17:04:00.000Z,2025-11-12T18:03:00.000Z,2025-11-12T17:30:00.000Z,26.0000,33.0000,0.4407,1.0000,78.0000,94.2500,16.7500,max_hold_time,neutral,,,-227923264.7000,-0.0278,25373.7800,160.9700,353877752.2971,26817.8200,1283.0700,347875225.7346,0.0000,-0.3012,-0.0650,0.6557,0.0231,
T000521,long,S5,2025-11-12T17:04:00.000Z,2025-11-12T18:03:00.000Z,2025-11-12T17:45:00.000Z,41.0000,18.0000,0.6949,1.0000,78.0000,94.2500,16.7500,max_hold_time,neutral,,,-174845987.7635,-0.0234,25017.0800,517.6700,339652700.3932,27101.8300,1567.0800,354316387.5404,0.0000,-0.3293,-0.0477,0.7359,0.0275,
T000521,long,S5,2025-11-12T17:04:00.000Z,2025-11-12T18:03:00.000Z,2025-11-12T18:00:00.000Z,56.0000,3.0000,0.9492,1.0000,78.0000,94.2500,16.7500,max_hold_time,neutral,,,-173564380.6573,-0.0259,24754.0700,780.6800,341587583.9951,26816.9000,1282.1500,356479328.6601,0.0000,-0.3255,-0.0419,0.7378,0.0250,
T000522,long,S3,2025-11-12T18:22:00.000Z,2025-11-12T19:21:00.000Z,2025-11-12T18:30:00.000Z,8.0000,51.0000,0.1356,0.0000,-31.0000,21.0000,37.0000,max_hold_time,neutral,,,-176051110.8271,-0.0255,25016.9100,599.3400,341027153.2224,27101.6600,1485.4100,355755764.0402,0.0000,0.0011,0.0012,0.0016,-0.0005,
T000522,long,S3,2025-11-12T18:22:00.000Z,2025-11-12T19:21:00.000Z,2025-11-12T18:45:00.000Z,23.0000,36.0000,0.3898,0.0000,-31.0000,21.0000,37.0000,max_hold_time,neutral,,,-170475799.1879,-0.0259,24753.5500,862.7000,341936034.6175,26816.3500,1200.1000,356997759.6199,0.0000,0.0037,0.0047,0.0332,-0.0008,
T000522,long,S3,2025-11-12T18:22:00.000Z,2025-11-12T19:21:00.000Z,2025-11-12T19:00:00.000Z,38.0000,21.0000,0.6441,0.0000,-31.0000,21.0000,37.0000,max_hold_time,neutral,,,-253913363.6005,-0.0317,25372.1800,244.0700,363419299.5887,26816.1300,1199.8800,346449068.8392,0.0000,0.0668,-0.0250,-0.4399,-0.0066,
T000522,long,S3,2025-11-12T18:22:00.000Z,2025-11-12T19:21:00.000Z,2025-11-12T19:15:00.000Z,53.0000,6.0000,0.8983,0.0000,-31.0000,21.0000,37.0000,max_hold_time,neutral,,,-351665581.2009,-0.0424,25373.1400,243.1100,406092520.5623,26817.1400,1200.8900,340651061.9871,0.0000,0.1920,-0.0413,-0.9943,-0.0173,
T000523,long,S5,2025-11-12T19:34:02.000Z,2025-11-12T20:33:00.000Z,2025-11-12T19:45:00.000Z,10.0000,48.0000,0.1860,1.0000,76.2500,82.5000,11.7500,max_hold_time,neutral,,,-345139761.4941,-0.0416,25372.3200,184.4300,403012266.7597,26816.2700,1259.5200,341045323.3950,0.0000,0.0115,-0.0017,-0.0307,-0.0013,
T000523,long,S5,2025-11-12T19:34:02.000Z,2025-11-12T20:33:00.000Z,2025-11-12T20:00:00.000Z,25.0000,33.0000,0.4404,1.0000,76.2500,82.5000,11.7500,max_hold_time,neutral,,,-559931479.2808,-0.0365,25373.3800,183.3700,475776447.9689,25992.2400,435.4900,369793944.4553,0.0000,0.1941,0.0824,-0.6722,0.0038,
T000523,long,S5,2025-11-12T19:34:02.000Z,2025-11-12T20:33:00.000Z,2025-11-12T20:15:00.000Z,40.0000,18.0000,0.6947,1.0000,76.2500,82.5000,11.7500,max_hold_time,neutral,,,-167646712.1427,-0.0182,25011.5200,545.2300,335595643.6200,27095.8200,1539.0700,351174747.1508,0.0000,-0.1577,0.0279,0.4993,0.0221,
T000523,long,S5,2025-11-12T19:34:02.000Z,2025-11-12T20:33:00.000Z,2025-11-12T20:30:00.000Z,55.0000,3.0000,0.9491,1.0000,76.2500,82.5000,11.7500,max_hold_time,neutral,,,-108578338.9231,-0.0315,24756.2200,800.5300,343168142.0675,26819.2400,1262.4900,361831149.4873,0.0000,-0.1387,0.0591,0.6757,0.0088,
T000524,short,R4,2025-11-13T14:43:00.000Z,2025-11-13T14:49:16.000Z,2025-11-13T14:45:00.000Z,2.0000,4.0000,0.3191,1.0000,4.7500,66.7500,0.0000,trailing_stop,negative,,,-1183546945.3757,-0.3715,26402.2800,1055.2800,341409064.4577,24752.1300,594.8700,852672747.1347,0.0000,0.1268,0.0174,0.5334,0.1572,
T000525,long,S4,2025-11-13T15:19:02.000Z,2025-11-13T15:31:44.000Z,2025-11-13T15:30:00.000Z,10.0000,1.0000,0.8635,0.0000,-81.5000,12.2500,79.5000,stop_loss,negative,,,-2515558527.8354,-0.5249,24752.0200,695.7300,844710109.9119,26402.1500,954.4000,303804095.7191,0.0000,-0.0055,-0.1133,-1.2631,-0.1627,
T000526,long,S3,2025-11-13T15:52:00.000Z,2025-11-13T16:51:00.000Z,2025-11-13T16:00:00.000Z,8.0000,51.0000,0.1356,0.0000,-19.5000,46.2500,72.5000,max_hold_time,negative,22772.3900,2459.1100,-3028066682.0682,-0.5342,24752.6000,478.9000,729917272.0153,26402.7700,1171.2700,279058263.9496,0.0000,-0.0309,-0.0385,-0.0815,0.0120,
T000526,long,S3,2025-11-13T15:52:00.000Z,2025-11-13T16:51:00.000Z,2025-11-13T16:15:00.000Z,23.0000,36.0000,0.3898,0.0000,-19.5000,46.2500,72.5000,max_hold_time,negative,22771.0000,2460.5000,-3054940279.3293,-0.5340,24751.0900,480.4100,730561051.9579,26401.1600,1169.6600,277804882.6530,0.0000,-0.0301,-0.0429,-0.0911,0.0122,
T000526,long,S3,2025-11-13T15:52:00.000Z,2025-11-13T16:51:00.000Z,2025-11-13T16:30:00.000Z,38.0000,21.0000,0.6441,0.0000,-19.5000,46.2500,72.5000,max_hold_time,negative,,,-3346626904.0527,-0.5496,24751.2700,480.2300,781795856.8719,26401.3500,1169.8500,263166053.6200,0.0000,0.0379,-0.0933,-0.1953,-0.0033,
T000526,long,S3,2025-11-13T15:52:00.000Z,2025-11-13T16:51:00.000Z,2025-11-13T16:45:00.000Z,53.0000,6.0000,0.8983,0.0000,-19.5000,46.2500,72.5000,max_hold_time,negative,,,-3263732680.6555,-0.5438,25007.3700,224.1300,758032107.5612,26674.5300,1443.0300,267654312.0784,0.0000,0.0064,-0.0778,-0.1657,0.0025,
T000527,long,S2,2025-11-13T17:39:00.000Z,2025-11-13T17:55:18.000Z,2025-11-13T17:45:00.000Z,6.0000,10.0000,0.3681,0.0000,-81.5000,21.0000,76.2500,stop_loss,negative,22679.8200,2541.1800,-3455387351.2429,-0.5240,24751.5300,469.4700,851929287.4108,26401.6300,1180.6300,252902995.3969,0.0000,0.1173,-0.0518,-0.0528,0.0207,
T000528,long,S2,2025-11-14T14:43:00.000Z,2025-11-14T14:52:12.000Z,2025-11-14T14:45:00.000Z,2.0000,7.0000,0.2174,1.0000,119.7500,119.0000,9.7500,take_profit,negative,22904.2400,1904.0100,-4456484841.4858,-0.6213,24996.4500,-188.2000,1407248153.8361,26662.8800,1854.6300,199257775.8550,1.0000,-0.2112,0.1356,0.1890,0.0553,-194.8500
T000529,long,S5,2025-11-14T15:20:00.000Z,2025-11-14T15:38:16.000Z,2025-11-14T15:30:00.000Z,10.0000,8.0000,0.5474,1.0000,119.7500,118.0000,30.0000,take_profit,negative,22890.2600,2041.7400,-3101041737.4487,-0.5182,24981.1900,-49.1900,1006041513.0239,26646.6000,1714.6000,233598998.4407,0.0000,-0.1898,0.0965,0.2088,0.0600,-219.2800
T000530,short,R5,2025-11-17T15:03:00.000Z,2025-11-17T15:19:43.000Z,2025-11-17T15:15:00.000Z,12.0000,4.0000,0.7178,1.0000,120.0000,113.7500,14.7500,take_profit,negative,,,-2848245174.9543,-0.5828,26672.0900,1497.5900,213804944.8036,25005.0800,169.4200,1235912255.8662,0.0000,0.0124,0.0735,0.0066,0.0150,
T000531,long,S1,2025-11-17T16:24:01.000Z,2025-11-17T16:31:51.000Z,2025-11-17T16:30:00.000Z,5.0000,1.0000,0.7638,1.0000,119.7500,118.0000,10.2500,take_profit,negative,,,-2843216939.3230,-0.5810,24739.8800,239.3700,1243349123.2136,26389.2000,1409.9500,214096405.5667,0.0000,0.3922,0.0672,0.0723,0.0886,
T000532,long,S1,2025-11-17T18:17:00.000Z,2025-11-17T18:51:35.000Z,2025-11-17T18:30:00.000Z,13.0000,21.0000,0.3759,1.0000,4.7500,62.5000,30.2500,trailing_stop,negative,,,-3662788809.7519,-0.6879,24738.1700,250.0800,1004560713.4944,26387.3900,1399.1400,191153169.4804,0.0000,-0.0414,0.0081,0.0417,0.0056,
T000532,long,S1,2025-11-17T18:17:00.000Z,2025-11-17T18:51:35.000Z,2025-11-17T18:45:00.000Z,28.0000,6.0000,0.8096,1.0000,4.7500,62.5000,30.2500,trailing_stop,negative,22698.7900,2289.4600,-4551172562.3822,-0.6959,24999.5900,-11.3400,1264829720.7557,26666.2300,1677.9800,180332596.2359,0.0000,0.2070,-0.0489,-0.1907,-0.0024,
T000533,long,S1,2025-11-17T20:00:00.000Z,2025-11-17T20:51:07.000Z,2025-11-17T20:00:00.000Z,0.0000,51.0000,0.0000,1.0000,119.7500,119.2500,24.5000,take_profit,strong_negative,22387.3700,2368.8800,-5097516275.2792,-0.7121,24737.4200,18.8300,1512945435.0630,26386.5800,1630.3300,156663416.1462,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
T000533,long,S1,2025-11-17T20:00:00.000Z,2025-11-17T20:51:07.000Z,2025-11-17T20:15:00.000Z,15.0000,36.0000,0.2934,1.0000,119.7500,119.2500,24.5000,take_profit,strong_negative,22387.1000,2369.1500,-5000082851.3635,-0.7091,24737.1300,19.1200,1472460438.3675,26386.2700,1630.0200,162241642.2229,0.0000,-0.0268,0.0356,0.0191,0.0030,0.2700
T000533,long,S1,2025-11-17T20:00:00.000Z,2025-11-17T20:51:07.000Z,2025-11-17T20:30:00.000Z,30.0000,21.0000,0.5869,1.0000,119.7500,119.2500,24.5000,take_profit,negative,22386.8800,2369.3700,-4985925084.6534,-0.7136,24736.8800,19.3700,1460909293.9226,26386.0100,1629.7600,163567339.7333,1.0000,-0.0344,0.0441,0.0219,-0.0015,0.4900
T000533,long,S1,2025-11-17T20:00:00.000Z,2025-11-17T20:51:07.000Z,2025-11-17T20:45:00.000Z,45.0000,6.0000,0.8803,1.0000,119.7500,119.2500,24.5000,take_profit,negative,22461.4400,2294.8100,-4605174663.2322,-0.6980,24738.1700,18.0800,1283192197.4206,26387.3800,1631.1300,178990116.0180,1.0000,-0.1519,0.1425,0.0966,0.0141,-74.0700
T000534,long,S1,2025-11-18T14:52:00.000Z,2025-11-18T15:00:00.000Z,2025-11-18T15:00:00.000Z,8.0000,0.0000,1.0000,0.0000,-81.0000,19.0000,69.7500,stop_loss,strong_negative,,,-5455398090.8343,-0.7132,24323.5300,268.2200,1171543768.5735,26384.8500,1793.1000,113307301.3979,0.0000,-0.0052,0.0043,0.0082,-0.0014,
T000535,long,S2,2025-11-18T16:13:00.000Z,2025-11-18T16:27:09.000Z,2025-11-18T16:15:00.000Z,2.0000,12.0000,0.1413,1.0000,120.0000,120.0000,32.2500,take_profit,negative,22252.4800,2268.0200,-4798971156.5221,-0.7819,24322.8100,197.6900,1026922972.4834,26384.0600,1863.5600,125301311.5851,1.0000,-0.1220,0.1046,0.1184,-0.0293,
T000536,long,S2,2025-11-18T17:29:00.000Z,2025-11-18T17:40:03.000Z,2025-11-18T17:30:00.000Z,1.0000,10.0000,0.0905,1.0000,120.5000,114.0000,41.5000,take_profit,negative,,,-4407349827.1369,-0.7794,24324.5500,210.4500,1030756270.2097,26385.9500,1850.9500,129100652.5173,1.0000,-0.1151,0.1343,0.1861,-0.0260,
T000537,long,S4,2025-11-18T18:04:00.000Z,2025-11-18T19:03:00.000Z,2025-11-18T18:15:00.000Z,11.0000,48.0000,0.1864,0.0000,-37.7500,50.0000,62.5000,max_hold_time,negative,,,-4368550187.5454,-0.7945,24325.0300,429.4700,1042418338.9128,26386.4800,1631.9800,129367032.8588,0.0000,-0.0310,-0.0094,-0.0542,-0.0069,
T000537,long,S4,2025-11-18T18:04:00.000Z,2025-11-18T19:03:00.000Z,2025-11-18T18:30:00.000Z,26.0000,33.0000,0.4407,0.0000,-37.7500,50.0000,62.5000,max_hold_time,negative,,,-4217730347.9111,-0.7928,24323.6300,430.8700,1074510117.9138,26384.9500,1630.4500,130249242.3951,0.0000,-0.0012,-0.0027,-0.0178,-0.0052,
T000537,long,S4,2025-11-18T18:04:00.000Z,2025-11-18T19:03:00.000Z,2025-11-18T18:45:00.000Z,41.0000,18.0000,0.6949,0.0000,-37.7500,50.0000,62.5000,max_hold_time,negative,,,-4462863891.0595,-0.7788,24324.3600,430.1400,1016855813.4853,26385.7400,1631.2400,128699075.9153,0.0000,-0.0548,-0.0145,-0.0769,0.0088,
T000537,long,S4,2025-11-18T18:04:00.000Z,2025-11-18T19:03:00.000Z,2025-11-18T19:00:00.000Z,56.0000,3.0000,0.9492,0.0000,-37.7500,50.0000,62.5000,max_hold_time,negative,,,-4151908168.4251,-0.7881,24325.1800,429.3200,1075986600.6986,26386.6400,1632.1400,130561087.6621,0.0000,0.0002,-0.0003,-0.0019,-0.0005,
T000538,long,S4,2025-11-18T19:09:01.000Z,2025-11-18T19:44:41.000Z,2025-11-18T19:15:00.000Z,5.0000,29.0000,0.1678,1.0000,4.7500,84.2500,40.0000,trailing_stop,negative,,,-4454120249.9207,-0.7788,24323.9700,402.0300,1018753433.8319,26385.3200,1659.3200,128764618.2580,0.0000,-0.0532,-0.0138,-0.0728,0.0093,
T000538,long,S4,2025-11-18T19:09:01.000Z,2025-11-18T19:44:41.000Z,2025-11-18T19:30:00.000Z,20.0000,14.0000,0.5883,1.0000,4.7500,84.2500,40.0000,trailing_stop,negative,,,-4307819462.2578,-0.7975,24324.4800,401.5200,1060082617.9353,26385.8800,1659.8800,129759662.7512,0.0000,-0.0148,-0.0061,-0.0376,-0.0094,
T000539,long,S4,2025-11-18T19:54:00.000Z,2025-11-18T20:04:54.000Z,2025-11-18T20:00:00.000Z,6.0000,4.0000,0.5505,1.0000,4.7500,63.5000,25.2500,trailing_stop,negative,,,-4416413404.4006,-0.7793,24323.7100,408.5400,1028227934.6158,26385.0400,1652.7900,129037463.4837,0.0000,-0.0316,-0.0182,-0.1164,-0.0049,
T000541,short,R4,2025-11-19T15:32:00.000Z,2025-11-19T15:52:47.000Z,2025-11-19T15:45:00.000Z,13.0000,7.0000,0.6255,1.0000,120.5000,117.0000,13.2500,take_profit,negative,22455.6400,2489.8600,-3772348612.1283,-0.6825,26380.5700,1435.0700,141714452.1906,24319.5900,625.9100,958102409.1181,0.0000,-0.6176,0.2045,-0.7227,-0.2333,-1.8000
T000542,long,S2,2025-11-19T17:39:00.000Z,2025-11-19T17:53:01.000Z,2025-11-19T17:45:00.000Z,6.0000,8.0000,0.4281,1.0000,119.7500,117.5000,21.2500,take_profit,negative,22250.2100,2278.0400,-4878540892.0527,-0.6384,24320.3200,207.9300,1169426951.6585,26381.3700,1853.1200,126024685.7912,1.0000,-0.0389,0.0157,0.0285,0.0027,-1.0200
T000543,long,S4,2025-11-19T19:34:00.000Z,2025-11-19T20:15:01.000Z,2025-11-19T19:45:00.000Z,11.0000,30.0000,0.2682,1.0000,119.7500,119.2500,19.5000,take_profit,negative,22249.6200,2340.8800,-4674163976.2241,-0.6456,24319.6700,270.8300,1112202419.8787,26380.6600,1790.1600,128614499.3614,1.0000,-0.1215,0.0527,0.0991,-0.0283,-0.2500
T000543,long,S4,2025-11-19T19:34:00.000Z,2025-11-19T20:15:01.000Z,2025-11-19T20:00:00.000Z,26.0000,15.0000,0.6339,1.0000,119.7500,119.2500,19.5000,take_profit,negative,,,-4279404786.1281,-0.6735,24320.0900,270.4100,1014794902.4755,26381.1100,1790.6100,134150649.1732,1.0000,-0.1985,0.0980,0.1752,-0.0562,
T000543,long,S4,2025-11-19T19:34:00.000Z,2025-11-19T20:15:01.000Z,2025-11-19T20:15:00.000Z,41.0000,0.0000,0.9996,1.0000,119.7500,119.2500,19.5000,take_profit,negative,22457.1100,2133.3900,-3767668102.9506,-0.6817,24321.1900,269.3100,958088473.2842,26382.3100,1791.8100,141760518.5543,1.0000,-0.2433,0.1603,0.2738,-0.0644,-207.7400
T000544,long,S2,2025-11-19T20:16:00.000Z,2025-11-19T20:46:01.000Z,2025-11-19T20:30:00.000Z,14.0000,16.0000,0.4664,1.0000,4.7500,107.0000,1.2500,trailing_stop,negative,22457.9900,2265.2600,-3795516334.3152,-0.6864,24322.1300,401.1200,958300422.1816,26383.3300,1660.0800,141480131.3471,0.0000,0.0002,-0.0020,-0.0074,-0.0046,-0.8800
T000544,long,S2,2025-11-19T20:16:00.000Z,2025-11-19T20:46:01.000Z,2025-11-19T20:45:00.000Z,29.0000,1.0000,0.9661,1.0000,4.7500,107.0000,1.2500,trailing_stop,negative,,,-4126952540.5280,-0.6802,24322.6500,400.6000,989115062.3244,26383.8900,1660.6400,136335847.6544,0.0000,0.0324,-0.0383,-0.0954,0.0015,
T000545,short,R3,2025-11-20T14:57:01.000Z,2025-11-20T15:14:29.000Z,2025-11-20T15:00:00.000Z,2.0000,14.0000,0.1708,1.0000,119.7500,118.0000,11.7500,take_profit,positive,25450.0000,-162.0000,4931179701.2416,0.0947,25491.6500,203.6500,934677551.6548,24575.2900,712.7100,735446756.0034,1.0000,-0.4542,0.0429,-0.0683,-0.1706,140.7100
T000546,short,R3,2025-11-20T15:38:00.000Z,2025-11-20T15:55:03.000Z,2025-11-20T15:45:00.000Z,7.0000,10.0000,0.4106,1.0000,119.7500,118.7500,0.7500,take_profit,positive,25142.9700,164.7800,4769477916.1427,0.1344,25184.1800,-123.5700,986144707.2105,24318.6100,989.1400,742414703.1901,1.0000,-0.5102,0.0650,-0.1483,-0.2002,-207.0400
T000548,long,S2,2025-11-20T17:45:00.000Z,2025-11-20T17:53:19.000Z,2025-11-20T17:45:00.000Z,0.0000,8.0000,0.0000,1.0000,4.7500,66.0000,46.5000,trailing_stop,strong_negative,,,-5524182219.1640,-0.8589,24150.7400,204.2600,700856151.7432,26649.1000,2294.1000,52444310.7080,0.0000,0.0000,0.0000,0.0000,0.0000,
T000549,short,R1,2025-11-20T18:17:00.000Z,2025-11-20T18:37:52.000Z,2025-11-20T18:30:00.000Z,13.0000,7.0000,0.6230,1.0000,120.5000,113.2500,37.2500,take_profit,strong_negative,,,-6199670410.2459,-0.8948,26645.9000,2131.1500,51656662.4331,24147.8400,366.9100,780393213.7241,1.0000,-0.2601,-0.0364,-0.2546,-0.0737,
T000550,long,S3,2025-11-20T19:18:00.000Z,2025-11-20T19:30:47.000Z,2025-11-20T19:30:00.000Z,12.0000,0.0000,0.9387,1.0000,4.7500,66.5000,46.5000,trailing_stop,strong_negative,,,-6337451635.3161,-0.8969,23902.2700,403.2300,803079293.6586,26374.9100,2069.4100,51331207.3757,0.0000,0.0427,-0.0087,-0.0341,-0.0031,
T000551,long,S1,2025-11-20T19:56:00.000Z,2025-11-20T20:11:30.000Z,2025-11-20T20:00:00.000Z,4.0000,11.0000,0.2581,0.0000,-81.5000,39.5000,79.2500,stop_loss,strong_negative,,,-6497306825.6429,-0.8833,24142.2400,220.2600,848767947.8186,26639.7100,2277.2100,50479311.4799,0.0000,0.2160,-0.0379,-0.1810,-0.0249,
T000553,long,S1,2025-11-21T15:13:00.000Z,2025-11-21T15:22:02.000Z,2025-11-21T15:15:00.000Z,2.0000,7.0000,0.2214,0.0000,-81.5000,32.0000,79.5000,stop_loss,strong_negative,,,-5347914582.8603,-0.7229,23897.4200,217.5800,737878664.2862,25339.5100,1224.5100,53125647.9769,1.0000,-0.0828,-0.0685,-0.0776,0.0529,
T000554,long,S2,2025-11-21T16:26:00.000Z,2025-11-21T16:48:08.000Z,2025-11-21T16:30:00.000Z,4.0000,18.0000,0.1807,1.0000,119.7500,113.7500,9.5000,take_profit,negative,,,-4247755978.4652,-0.7652,24101.5200,21.9800,783220522.7616,26367.4800,2243.9800,63172424.8574,0.0000,-0.0148,0.0543,0.0606,0.0092,
T000554,long,S2,2025-11-21T16:26:00.000Z,2025-11-21T16:48:08.000Z,2025-11-21T16:45:00.000Z,19.0000,3.0000,0.8584,1.0000,119.7500,113.7500,9.5000,take_profit,negative,,,-3474679387.6677,-0.7702,24100.7600,22.7400,732339946.1582,26366.6400,2243.1400,70746640.5677,0.0000,-0.0788,0.1807,0.2316,0.0042,
T000555,long,S2,2025-11-21T16:56:00.000Z,2025-11-21T17:36:56.000Z,2025-11-21T17:00:00.000Z,4.0000,36.0000,0.0977,1.0000,119.7500,119.0000,0.0000,take_profit,negative,,,-3533991900.9962,-0.7716,24342.7600,-59.0100,734559076.6637,26631.4000,2347.6500,70236790.1189,0.0000,0.0030,-0.0072,-0.0171,-0.0014,
T000555,long,S2,2025-11-21T16:56:00.000Z,2025-11-21T17:36:56.000Z,2025-11-21T17:15:00.000Z,19.0000,21.0000,0.4642,1.0000,119.7500,119.0000,0.0000,take_profit,negative,,,-3528783290.7032,-0.7715,24100.6000,183.1500,734349114.9895,26366.4700,2082.7200,70276192.5725,0.0000,0.0027,-0.0066,-0.0156,-0.0013,
T000555,long,S2,2025-11-21T16:56:00.000Z,2025-11-21T17:36:56.000Z,2025-11-21T17:30:00.000Z,34.0000,6.0000,0.8306,1.0000,119.7500,119.0000,0.0000,take_profit,negative,,,-3403366210.9258,-0.7690,24344.7000,-60.9500,725998521.3641,26633.5200,2349.7700,71489627.7293,0.0000,-0.0087,0.0105,0.0205,0.0012,
T000556,long,S1,2025-11-21T17:39:00.000Z,2025-11-21T18:04:43.000Z,2025-11-21T17:45:00.000Z,6.0000,19.0000,0.2333,0.0000,-81.5000,42.0000,79.0000,stop_loss,negative,,,-3575393259.4995,-0.7731,24102.6300,261.8700,736439635.9362,26368.6900,2004.1900,69963232.4900,0.0000,0.0144,-0.0214,-0.0505,-0.0041,
T000556,long,S1,2025-11-21T17:39:00.000Z,2025-11-21T18:04:43.000Z,2025-11-21T18:00:00.000Z,21.0000,4.0000,0.8166,0.0000,-81.5000,42.0000,79.0000,stop_loss,negative,,,-4166994018.4248,-0.7659,24103.3100,261.1900,779459115.8195,26369.4400,2004.9400,64044838.3315,0.0000,0.0736,-0.1041,-0.2244,0.0031,
T000557,long,S2,2025-11-21T18:31:00.000Z,2025-11-21T18:48:12.000Z,2025-11-21T18:45:00.000Z,14.0000,3.0000,0.8140,1.0000,120.0000,111.0000,6.7500,take_profit,negative,,,-3011272581.9840,-0.7474,24103.9500,186.0500,689527303.6923,26370.1300,2080.1300,75904959.3421,0.0000,-0.0545,0.0668,0.1232,0.0219,
T000559,long,S5,2025-11-24T15:32:00.000Z,2025-11-24T16:12:09.000Z,2025-11-24T15:45:00.000Z,13.0000,27.0000,0.3238,1.0000,120.0000,120.0000,10.0000,take_profit,negative,22878.2500,1864.0000,-1828620599.9611,-0.4433,24968.0800,-225.8300,913646307.7671,25800.3500,1058.1000,180558410.9539,0.0000,0.0417,0.0072,-0.0788,-0.0248,-2.3400
T000559,long,S5,2025-11-24T15:32:00.000Z,2025-11-24T16:12:09.000Z,2025-11-24T16:00:00.000Z,28.0000,12.0000,0.6974,1.0000,120.0000,120.0000,10.0000,take_profit,negative,22443.8800,2298.3700,-1095953707.5585,-0.3369,24718.8300,23.4200,716001929.3596,25748.7900,1006.5400,160133073.6826,0.0000,-0.1837,-0.1068,0.3535,0.0817,432.0300
T000560,long,S4,2025-11-25T14:56:14.000Z,2025-11-25T15:02:08.000Z,2025-11-25T15:00:00.000Z,3.0000,2.0000,0.6384,1.0000,4.7500,81.2500,11.7500,trailing_stop,negative,22323.1100,2423.6400,-4214235436.4509,-0.5983,24711.9300,34.8200,2004338080.6876,25535.6600,788.9100,144817843.4972,0.0000,0.5223,-0.1367,-0.3369,-0.1097,547.9700
T000561,long,S4,2025-11-25T15:26:00.000Z,2025-11-25T15:45:04.000Z,2025-11-25T15:30:00.000Z,4.0000,15.0000,0.2098,1.0000,120.7500,120.2500,16.0000,take_profit,negative,22865.5700,1863.1800,-2740853082.0332,-0.4614,24954.2400,-225.4900,1080818999.3908,26201.9600,1473.2100,180582564.6428,0.0000,-0.3421,0.1672,0.2481,0.0831,-4.1400
T000561,long,S4,2025-11-25T15:26:00.000Z,2025-11-25T15:45:04.000Z,2025-11-25T15:45:00.000Z,19.0000,0.0000,0.9965,1.0000,120.7500,120.2500,16.0000,take_profit,negative,22643.7400,2085.0100,-3112315742.5537,-0.4825,24712.1500,16.6000,1290856385.7172,25947.7600,1219.0100,168958271.0316,0.0000,-0.2143,0.0921,0.1462,0.0620,217.6900
T000562,long,S4,2025-11-25T16:29:00.000Z,2025-11-25T17:19:24.000Z,2025-11-25T16:30:00.000Z,1.0000,49.0000,0.0198,1.0000,120.2500,118.2500,4.2500,take_profit,negative,,,-2378093871.2576,-0.4084,24965.3900,-121.3900,914193171.3331,26213.6600,1369.6600,193385528.5072,0.0000,-0.1056,0.0476,0.0984,0.0365,
T000562,long,S4,2025-11-25T16:29:00.000Z,2025-11-25T17:19:24.000Z,2025-11-25T16:45:00.000Z,16.0000,34.0000,0.3175,1.0000,120.2500,118.2500,4.2500,take_profit,negative,,,-1930878666.0156,-0.3696,24713.4900,130.5100,785615060.9047,25949.1600,1105.1600,207260390.0147,0.0000,-0.2314,0.1228,0.2680,0.0754,
T000562,long,S4,2025-11-25T16:29:00.000Z,2025-11-25T17:19:24.000Z,2025-11-25T17:00:00.000Z,31.0000,19.0000,0.6151,1.0000,120.2500,118.2500,4.2500,take_profit,negative,22530.7000,2313.3000,-1210455133.8534,-0.3029,24713.7500,130.2500,611758235.3838,25949.4400,1105.4400,236457753.6959,0.0000,-0.4015,0.2810,0.5411,0.1421,114.1700
T000562,long,S4,2025-11-25T16:29:00.000Z,2025-11-25T17:19:24.000Z,2025-11-25T17:15:00.000Z,46.0000,4.0000,0.9127,1.0000,120.2500,118.2500,4.2500,take_profit,neutral,22868.9900,1975.0100,-791817737.2952,-0.2267,24542.0100,301.9900,578575415.2495,26205.8700,1361.8700,260444423.5761,1.0000,-0.4340,0.4109,0.6998,0.2182,-224.1200
