t_et,spot,up,dn,d_up_pct,d_dn_pct,p_up_fair,up_rank,dn_rank,sentiment,hour_et,winner,bars_to_touch,censor,symbol
2023-08-31 06:30:00,15486.5,15504.17,15377.09,0.114,0.706,0.861,3,5,BEARISH,06,up,60,,NQU3
2023-08-31 07:30:00,15501.75,15584.04,15484.82,0.531,0.109,0.1706,4,2,BEARISH,07,down,101,,NQU3
2023-08-31 08:30:00,15521.5,15592.72,15513.21,0.459,0.053,0.1043,4,3,BEARISH,08,down,6,,NQU3
2023-08-31 09:30:00,15519.0,15580.63,15494.87,0.397,0.155,0.2814,4,3,BULLISH,09,up,43,,NQU3
2023-08-31 10:30:00,15591.0,15599.9,15511.63,0.057,0.509,0.8992,4,3,BULLISH,10,up,0,,NQU3
2023-08-31 11:30:00,15569.0,15609.2,15531.12,0.258,0.243,0.4851,4,3,BULLISH,11,down,50,,NQU3
2023-08-31 12:30:00,15534.25,15544.57,15420.65,0.066,0.731,0.9167,3,5,BEARISH,12,up,39,,NQU3
2023-08-31 13:30:00,15571.75,15615.41,15548.62,0.28,0.149,0.3463,4,3,BULLISH,13,down,16,,NQU3
2023-08-31 14:30:00,15579.5,15589.31,15560.76,0.063,0.12,0.6564,1,2,BULLISH,14,down,13,,NQU3
2023-08-31 15:30:00,15580.0,15589.43,15569.9,0.061,0.065,0.5172,1,2,BULLISH,15,down,4,,NQU3
2023-08-31 16:30:00,15542.25,15575.79,15446.16,0.216,0.618,0.7413,3,5,BULLISH,16,up,834,,NQU3
2023-08-31 18:30:00,15533.75,15576.82,15451.03,0.277,0.533,0.6576,3,5,BULLISH,18,up,774,,NQU3
2023-08-31 19:30:00,15538.0,15575.03,15456.54,0.238,0.524,0.6875,3,5,BULLISH,19,up,712,,NQU3
2023-08-31 20:30:00,15540.5,15558.91,15516.68,0.118,0.153,0.5641,2,1,BULLISH,20,up,74,,NQU3
2023-08-31 21:30:00,15554.5,15569.43,15522.87,0.096,0.203,0.6793,3,1,BULLISH,21,down,298,,NQU3
2023-08-31 22:30:00,15553.0,15566.4,15522.73,0.086,0.195,0.6932,3,1,BULLISH,22,down,238,,NQU3
2023-08-31 23:30:00,15543.5,15558.22,15530.41,0.095,0.084,0.4707,2,1,BULLISH,23,down,170,,NQU3
2023-09-01 00:30:00,15551.75,15562.24,15534.08,0.067,0.114,0.6275,3,2,BULLISH,00,down,105,,NQU3
2023-09-01 01:30:00,15545.0,15557.44,15535.93,0.08,0.058,0.4217,3,2,BULLISH,01,down,34,,NQU3
2023-09-01 02:30:00,15520.25,15547.31,15499.04,0.174,0.137,0.4394,2,5,BEARISH,02,up,63,,NQU3
2023-09-01 03:30:00,15539.5,15555.26,15504.01,0.101,0.228,0.6925,1,5,BULLISH,03,up,6,,NQU3
2023-09-01 04:30:00,15545.75,15561.71,15511.16,0.103,0.223,0.6843,3,5,BEARISH,04,up,42,,NQU3
2023-09-01 05:30:00,15566.5,15662.02,15552.03,0.614,0.093,0.1316,4,1,BEARISH,05,down,26,,NQU3
2023-09-01 06:30:00,15561.5,15661.92,15550.68,0.645,0.07,0.0973,4,1,BULLISH,06,down,189,,NQU3
2023-09-01 07:30:00,15569.25,15664.63,15559.49,0.613,0.063,0.0928,4,2,BULLISH,07,down,59,,NQU3
2023-09-01 08:30:00,15611.75,15653.6,15550.5,0.268,0.392,0.5941,4,3,BULLISH,08,up,19,,NQU3
2023-09-01 09:30:00,15636.0,15689.91,15614.07,0.345,0.14,0.2892,4,1,BEARISH,09,down,1,,NQU3
2023-09-03 18:30:00,15504.75,15532.6,15486.21,0.18,0.12,0.3997,2,1,BULLISH,18,up,174,,NQU3
2023-09-03 19:30:00,15508.75,15522.18,15491.66,0.087,0.11,0.56,2,1,BULLISH,19,up,62,,NQU3
2023-09-03 20:30:00,15521.0,15544.49,15505.24,0.151,0.102,0.4015,3,1,BULLISH,20,up,286,,NQU3
2023-09-03 21:30:00,15526.25,15543.27,15505.8,0.11,0.132,0.5458,3,1,BULLISH,21,up,226,,NQU3
2023-09-03 22:30:00,15532.0,15640.81,15490.63,0.701,0.266,0.2755,4,1,BULLISH,22,down,1064,,NQU3
2023-09-03 23:30:00,15535.25,15640.4,15490.34,0.677,0.289,0.2993,4,1,BULLISH,23,down,1004,,NQU3
2023-09-04 00:30:00,15534.75,15637.35,15524.52,0.66,0.066,0.0907,4,3,BULLISH,00,down,627,,NQU3
2023-09-04 01:30:00,15541.25,15632.79,15526.37,0.589,0.096,0.1398,4,3,BULLISH,01,down,567,,NQU3
2023-09-04 02:30:00,15548.5,15629.82,15527.64,0.523,0.134,0.2041,4,1,BULLISH,02,down,505,,NQU3
2023-09-04 03:30:00,15558.0,15626.63,15539.03,0.441,0.122,0.2166,4,1,BULLISH,03,down,421,,NQU3
2023-09-04 04:30:00,15563.25,15624.42,15552.88,0.393,0.067,0.145,4,1,BULLISH,04,down,10,,NQU3
2023-09-04 05:30:00,15559.25,15620.5,15530.98,0.394,0.182,0.3158,4,3,BULLISH,05,down,321,,NQU3
2023-09-04 06:30:00,15555.5,15565.25,15537.15,0.063,0.118,0.653,1,3,BULLISH,06,up,42,,NQU3
2023-09-04 07:30:00,15553.0,15562.12,15538.27,0.059,0.095,0.6176,2,3,BULLISH,07,up,56,,NQU3
2023-09-04 08:30:00,15555.25,15567.15,15539.39,0.077,0.102,0.5713,2,3,BEARISH,08,up,64,,NQU3
2023-09-04 09:30:00,15559.5,15605.79,15530.31,0.298,0.188,0.3867,4,3,BULLISH,09,down,81,,NQU3
2023-09-04 10:30:00,15549.25,15561.76,15535.8,0.08,0.086,0.5181,2,3,BEARISH,10,down,20,,NQU3
2023-09-04 23:30:00,15500.25,15512.06,15487.35,0.076,0.083,0.5221,2,1,BEARISH,23,up,91,,NQU3
2023-09-05 00:30:00,15504.25,15524.23,15483.26,0.129,0.135,0.5123,3,1,BEARISH,00,down,116,,NQU3
2023-09-05 06:30:00,15479.5,15507.45,15466.6,0.181,0.083,0.3158,3,1,BULLISH,06,down,31,,NQU3
2023-09-05 09:30:00,15478.25,15501.2,15465.44,0.148,0.083,0.3582,3,2,BULLISH,09,down,1,,NQU3
2023-09-05 10:30:00,15494.0,15535.9,15471.54,0.27,0.145,0.349,4,3,BULLISH,10,up,21,,NQU3
2023-09-05 11:30:00,15526.75,15545.06,15486.59,0.118,0.259,0.6868,4,3,BULLISH,11,up,44,,NQU3
2023-09-05 12:30:00,15546.5,15668.3,15533.54,0.783,0.083,0.0962,5,4,BULLISH,12,down,38,,NQU3
2023-09-05 13:30:00,15524.75,15534.47,15510.03,0.063,0.095,0.6023,4,1,BULLISH,13,up,0,,NQU3
2023-09-05 14:30:00,15576.25,15671.03,15533.16,0.608,0.277,0.3125,5,4,BULLISH,14,down,88,,NQU3
2023-09-05 15:30:00,15554.25,15664.13,15537.51,0.706,0.108,0.1322,5,1,BULLISH,15,down,20,,NQU3
2023-09-05 16:30:00,15522.0,15530.57,15493.19,0.055,0.186,0.7707,4,3,BULLISH,16,up,168,,NQU3
2023-09-05 18:30:00,15520.0,15536.29,15484.54,0.105,0.228,0.6852,2,3,BULLISH,18,down,509,,NQU3
2023-09-05 19:30:00,15518.5,15547.83,15490.37,0.189,0.181,0.4896,1,3,BULLISH,19,down,448,,NQU3
2023-09-05 20:30:00,15528.25,15536.72,15492.69,0.055,0.229,0.8076,1,3,BULLISH,20,down,388,,NQU3
2023-09-05 21:30:00,15510.75,15523.38,15493.86,0.081,0.109,0.5722,4,3,BEARISH,21,down,328,,NQU3
2023-09-05 22:30:00,15517.5,15554.79,15495.0,0.24,0.145,0.3763,2,3,BEARISH,22,down,260,,NQU3
2023-09-06 06:30:00,15488.0,15501.12,15467.27,0.085,0.134,0.6124,3,2,BEARISH,06,up,42,,NQU3
2023-09-06 07:30:00,15503.25,15621.01,15461.0,0.76,0.273,0.264,5,2,BEARISH,07,down,125,,NQU3
2023-09-06 08:30:00,15489.25,15500.59,15462.3,0.073,0.174,0.7038,3,1,BEARISH,08,up,25,,NQU3
2023-09-06 09:30:00,15480.0,15503.34,15465.92,0.151,0.091,0.3763,4,2,BULLISH,09,up,1,,NQU3
2023-09-06 15:30:00,15368.0,15441.84,15309.37,0.48,0.382,0.4426,3,1,BEARISH,15,down,657,,NQU3
2023-09-06 16:30:00,15385.5,15445.66,15326.38,0.391,0.384,0.4956,3,1,BULLISH,16,down,547,,NQU3
2023-09-06 18:30:00,15380.25,15437.38,15323.02,0.371,0.372,0.5004,3,1,BULLISH,18,down,520,,NQU3
2023-09-06 19:30:00,15390.25,15425.41,15363.72,0.228,0.172,0.4301,3,1,BULLISH,19,down,305,,NQU3
2023-09-06 20:30:00,15391.75,15415.2,15382.66,0.152,0.059,0.2793,3,1,BULLISH,20,down,15,,NQU3
2023-09-06 22:30:00,15377.75,15407.12,15365.84,0.191,0.077,0.2885,3,2,BULLISH,22,down,123,,NQU3
2023-09-06 23:30:00,15380.5,15396.53,15363.73,0.104,0.109,0.5113,3,2,BULLISH,23,down,65,,NQU3
2023-09-07 13:30:00,15269.5,15315.05,15253.77,0.298,0.103,0.2567,2,1,BULLISH,13,down,5,,NQU3
2023-09-07 14:30:00,15260.5,15285.36,15189.25,0.163,0.467,0.7413,2,1,BULLISH,14,up,22,,NQU3
2023-09-07 15:30:00,15286.75,15304.17,15270.64,0.114,0.105,0.4805,3,2,BULLISH,15,down,5,,NQU3
2023-09-07 16:30:00,15281.0,15295.74,15250.51,0.096,0.2,0.6741,3,2,BULLISH,16,up,467,,NQU3
2023-09-07 18:30:00,15287.5,15352.6,15232.59,0.426,0.359,0.4575,4,2,BULLISH,18,down,632,,NQU3
2023-09-07 19:30:00,15276.25,15284.33,15231.1,0.053,0.296,0.8482,3,2,BULLISH,19,up,14,,NQU3
2023-09-07 20:30:00,15266.0,15276.44,15216.1,0.068,0.327,0.827,3,2,BULLISH,20,up,81,,NQU3
2023-09-07 21:30:00,15261.0,15284.77,15201.34,0.156,0.391,0.7151,1,2,BULLISH,21,up,56,,NQU3
2023-09-07 22:30:00,15283.0,15328.36,15266.19,0.297,0.11,0.2704,4,3,BULLISH,22,up,214,,NQU3
2023-09-07 23:30:00,15278.25,15317.2,15266.83,0.255,0.075,0.2267,4,1,BULLISH,23,up,147,,NQU3
2023-09-08 00:30:00,15285.25,15315.96,15271.96,0.201,0.087,0.302,4,1,BULLISH,00,up,82,,NQU3
2023-09-08 01:30:00,15300.5,15378.62,15268.54,0.511,0.209,0.2903,5,2,BULLISH,01,down,175,,NQU3
2023-09-08 02:30:00,15322.75,15376.02,15303.65,0.348,0.125,0.2639,5,4,BULLISH,02,down,57,,NQU3
2023-09-08 03:30:00,15303.0,15370.88,15288.99,0.444,0.092,0.1711,5,2,BULLISH,03,down,49,,NQU3
2023-09-08 04:30:00,15275.0,15297.32,15265.83,0.146,0.06,0.2912,4,3,BULLISH,04,down,5,,NQU3
2023-09-08 08:30:00,15266.5,15274.99,15243.56,0.056,0.15,0.7299,4,3,BULLISH,08,up,3,,NQU3
2023-09-08 09:30:00,15292.75,15335.92,15276.57,0.282,0.106,0.2726,5,2,BULLISH,09,up,2,,NQU3
2023-09-08 14:30:00,15293.0,15312.47,15264.27,0.127,0.188,0.5961,2,3,BEARISH,14,down,29,,NQU3
2023-09-08 15:30:00,15269.25,15293.38,15259.08,0.158,0.067,0.2965,2,4,BEARISH,15,up,26,,NQU3
2023-09-11 20:30:00,15650.5,15664.46,15586.42,0.089,0.409,0.8211,1,2,BULLISH,20,up,148,,NQZ3
2023-09-11 21:30:00,15650.0,15700.17,15621.33,0.321,0.183,0.3636,1,2,BULLISH,21,down,435,,NQZ3
2023-09-11 22:30:00,15654.0,15718.51,15567.16,0.412,0.555,0.5738,1,3,BULLISH,22,down,719,,NQZ3
2023-09-11 23:30:00,15660.25,15680.28,15588.14,0.128,0.46,0.7826,2,3,BULLISH,23,down,599,,NQZ3
2023-09-12 00:30:00,15660.75,15708.95,15609.74,0.308,0.326,0.5142,2,3,BEARISH,00,down,509,,NQZ3
2023-09-12 01:30:00,15660.5,15692.14,15622.76,0.202,0.241,0.544,1,3,BEARISH,01,down,195,,NQZ3
2023-09-12 02:30:00,15672.25,15738.38,15658.5,0.422,0.088,0.1721,2,1,BEARISH,02,down,39,,NQZ3
2023-09-12 03:30:00,15633.25,15661.57,15447.57,0.181,1.188,0.8677,3,4,BEARISH,03,down,1679,,NQZ3
2023-09-12 04:30:00,15628.75,15666.96,15461.01,0.244,1.073,0.8145,1,4,BEARISH,04,down,1482,,NQZ3
2023-09-12 05:30:00,15630.25,15650.91,15472.78,0.132,1.007,0.884,1,4,BEARISH,05,up,62,,NQZ3
2023-09-12 06:30:00,15643.25,15676.88,15484.1,0.215,1.017,0.8256,2,4,BEARISH,06,down,524,,NQZ3
2023-09-12 07:30:00,15624.75,15637.62,15495.22,0.082,0.829,0.9096,1,4,BEARISH,07,up,69,,NQZ3
2023-09-12 08:30:00,15626.25,15637.4,15503.61,0.071,0.785,0.9167,2,4,BEARISH,08,up,9,,NQZ3
2023-09-12 09:30:00,15588.5,15617.7,15512.07,0.187,0.49,0.7236,1,4,BEARISH,09,up,2,,NQZ3
2023-09-12 10:30:00,15572.25,15619.77,15524.76,0.305,0.305,0.4998,1,4,BEARISH,10,down,38,,NQZ3
2023-09-12 11:30:00,15551.5,15614.78,15528.41,0.407,0.148,0.2673,1,4,BEARISH,11,up,113,,NQZ3
2023-09-12 12:30:00,15562.25,15598.72,15544.5,0.234,0.114,0.3274,1,4,BEARISH,12,up,52,,NQZ3
2023-09-12 13:30:00,15607.75,15699.93,15587.57,0.591,0.129,0.1796,3,2,BEARISH,13,down,10,,NQZ3
2023-09-12 14:30:00,15535.5,15552.84,15431.98,0.112,0.666,0.8565,1,5,BEARISH,14,down,1019,,NQZ3
2023-09-12 15:30:00,15495.5,15528.16,15430.69,0.211,0.418,0.6649,1,5,BEARISH,15,up,659,,NQZ3
2023-09-12 16:30:00,15502.75,15524.18,15434.92,0.138,0.438,0.7599,2,5,BEARISH,16,up,588,,NQZ3
2023-09-12 18:30:00,15503.0,15564.64,15485.47,0.398,0.113,0.2214,4,1,BEARISH,18,down,188,,NQZ3
2023-09-12 19:30:00,15505.25,15568.21,15494.88,0.406,0.067,0.1414,4,2,BEARISH,19,down,127,,NQZ3
2023-09-12 20:30:00,15499.75,15570.99,15481.73,0.46,0.116,0.2019,4,2,BEARISH,20,down,101,,NQZ3
2023-09-12 21:30:00,15500.25,15574.62,15485.32,0.48,0.096,0.1672,4,1,BEARISH,21,down,8,,NQZ3
2023-09-12 22:30:00,15476.75,15575.06,15464.64,0.635,0.078,0.1097,4,2,BEARISH,22,down,459,,NQZ3
2023-09-12 23:30:00,15481.5,15575.96,15454.66,0.61,0.173,0.2213,3,2,BULLISH,23,down,539,,NQZ3
2023-09-13 00:30:00,15487.0,15562.49,15477.32,0.487,0.063,0.1137,3,1,BULLISH,00,down,92,,NQZ3
2023-09-13 01:30:00,15495.75,15547.33,15481.94,0.333,0.089,0.2112,3,1,BULLISH,01,down,21,,NQZ3
2023-09-13 02:30:00,15473.25,15482.18,15453.99,0.058,0.124,0.6832,1,5,BULLISH,02,up,6,,NQZ3
2023-09-13 03:30:00,15527.75,15589.51,15512.59,0.398,0.098,0.1971,4,3,BULLISH,03,down,5,,NQZ3
2023-09-13 04:30:00,15499.5,15591.11,15481.49,0.591,0.116,0.1643,4,2,BULLISH,04,down,18,,NQZ3
2023-09-13 05:30:00,15492.5,15591.53,15479.21,0.639,0.086,0.1183,4,3,BULLISH,05,down,14,,NQZ3
2023-09-13 07:30:00,15483.25,15591.9,15466.87,0.702,0.106,0.131,4,5,BULLISH,07,down,59,,NQZ3
2023-09-13 09:30:00,15525.0,15583.41,15463.51,0.376,0.396,0.5128,4,2,BULLISH,09,down,44,,NQZ3
2023-09-13 10:30:00,15537.0,15580.19,15462.79,0.278,0.478,0.6321,4,5,BULLISH,10,up,33,,NQZ3
2023-09-13 11:30:00,15600.75,15619.16,15508.09,0.118,0.594,0.8342,4,2,BULLISH,11,up,134,,NQZ3
2023-09-13 12:30:00,15597.25,15617.56,15528.4,0.13,0.441,0.7722,4,1,BULLISH,12,up,71,,NQZ3
2023-09-13 13:30:00,15601.5,15619.01,15563.6,0.112,0.243,0.684,4,1,BULLISH,13,up,14,,NQZ3
2023-09-13 14:30:00,15585.5,15606.26,15563.61,0.133,0.14,0.5132,1,2,BULLISH,14,down,19,,NQZ3
2023-09-13 15:30:00,15548.75,15574.31,15497.48,0.164,0.33,0.6673,2,5,BEARISH,15,up,78,,NQZ3
2023-09-13 16:30:00,15568.75,15579.71,15502.04,0.07,0.428,0.8589,2,5,BULLISH,16,up,137,,NQZ3
2023-09-13 18:30:00,15568.5,15586.08,15506.95,0.113,0.395,0.7778,2,5,BULLISH,18,up,118,,NQZ3
2023-09-13 19:30:00,15576.75,15624.06,15509.86,0.304,0.429,0.5857,4,5,BULLISH,19,up,270,,NQZ3
2023-09-13 20:30:00,15583.5,15626.11,15553.8,0.273,0.191,0.4107,4,1,BULLISH,20,up,299,,NQZ3
2023-09-13 21:30:00,15594.5,15628.12,15564.55,0.216,0.192,0.4711,4,1,BULLISH,21,up,240,,NQZ3
2023-09-13 22:30:00,15601.5,15630.57,15573.39,0.186,0.18,0.4916,4,1,BULLISH,22,up,180,,NQZ3
2023-09-13 23:30:00,15614.0,15633.41,15606.18,0.124,0.05,0.2872,4,2,BULLISH,23,up,120,,NQZ3
2023-09-14 00:30:00,15622.25,15636.25,15608.19,0.09,0.09,0.5011,4,2,BULLISH,00,down,152,,NQZ3
2023-09-14 01:30:00,15627.75,15637.29,15615.65,0.061,0.077,0.5591,4,1,BULLISH,01,down,31,,NQZ3
2023-09-14 02:30:00,15628.25,15637.14,15603.72,0.057,0.157,0.734,4,1,BEARISH,02,down,35,,NQZ3
2023-09-14 03:30:00,15602.25,15614.43,15542.33,0.078,0.384,0.8311,2,5,BEARISH,03,up,3,,NQZ3
2023-09-14 04:30:00,15581.5,15607.54,15546.12,0.167,0.227,0.576,3,5,BEARISH,04,up,21,,NQZ3
2023-09-14 05:30:00,15606.25,15616.81,15552.6,0.068,0.344,0.8355,3,5,BEARISH,05,up,50,,NQZ3
2023-09-14 06:30:00,15611.5,15624.47,15556.96,0.083,0.349,0.8079,2,5,BEARISH,06,up,10,,NQZ3
2023-09-14 07:30:00,15619.0,15646.63,15606.95,0.177,0.077,0.3037,4,1,BEARISH,07,down,7,,NQZ3
2023-09-14 08:30:00,15585.0,15622.22,15574.19,0.239,0.069,0.2251,1,5,BEARISH,08,down,5,,NQZ3
2023-09-14 09:30:00,15605.75,15618.39,15574.23,0.081,0.202,0.7138,1,5,BEARISH,09,up,8,,NQZ3
2023-09-14 10:30:00,15585.75,15639.03,15577.36,0.342,0.054,0.136,2,5,BULLISH,10,up,10,,NQZ3
2023-09-14 14:30:00,15657.25,15673.02,15606.07,0.101,0.327,0.7645,3,5,BULLISH,14,up,4,,NQZ3
2023-09-14 21:30:00,15676.0,15684.04,15664.2,0.051,0.075,0.5948,2,4,BEARISH,21,up,13,,NQZ3
2023-09-15 02:30:00,15707.5,15723.99,15673.37,0.105,0.217,0.6742,1,5,BEARISH,02,down,68,,NQZ3
2023-09-15 15:30:00,15412.25,15573.42,15402.96,1.046,0.06,0.0545,3,2,BEARISH,15,down,1,,NQZ3
2023-09-15 16:30:00,15390.5,15545.52,15365.45,1.007,0.163,0.1391,3,2,BEARISH,16,down,842,,NQZ3
2023-09-17 18:30:00,15403.25,15521.46,15340.72,0.767,0.406,0.346,3,2,BEARISH,18,down,795,,NQZ3
2023-09-17 19:30:00,15402.5,15498.91,15384.0,0.626,0.12,0.161,3,1,BULLISH,19,down,713,,NQZ3
2023-09-17 20:30:00,15413.25,15475.78,15394.77,0.406,0.12,0.2281,3,1,BULLISH,20,down,405,,NQZ3
2023-09-17 21:30:00,15408.5,15455.92,15317.19,0.308,0.593,0.6582,3,2,BULLISH,21,up,898,,NQZ3
2023-09-17 22:30:00,15409.75,15436.82,15323.17,0.176,0.562,0.7618,3,2,BULLISH,22,up,700,,NQZ3
2023-09-17 23:30:00,15405.0,15415.79,15346.25,0.07,0.381,0.8448,3,2,BULLISH,23,up,58,,NQZ3
2023-09-18 00:30:00,15415.0,15549.15,15406.99,0.87,0.052,0.0563,4,1,BULLISH,00,down,73,,NQZ3
2023-09-18 01:30:00,15412.5,15545.05,15403.09,0.86,0.061,0.0663,4,2,BULLISH,01,down,64,,NQZ3
2023-09-18 02:30:00,15415.0,15540.2,15378.29,0.812,0.238,0.2267,4,3,BULLISH,02,down,301,,NQZ3
2023-09-18 03:30:00,15423.5,15533.45,15408.61,0.713,0.097,0.1193,4,1,BULLISH,03,down,34,,NQZ3
2023-09-18 04:30:00,15415.5,15529.71,15355.35,0.741,0.39,0.345,4,3,BULLISH,04,down,187,,NQZ3
2023-09-18 05:30:00,15415.5,15527.22,15346.25,0.725,0.449,0.3827,4,3,BULLISH,05,down,133,,NQZ3
2023-09-18 06:30:00,15415.5,15523.61,15339.38,0.701,0.494,0.4132,4,3,BULLISH,06,down,76,,NQZ3
2023-09-18 07:30:00,15382.5,15437.68,15347.36,0.359,0.228,0.3891,2,3,BEARISH,07,down,13,,NQZ3
2023-09-18 08:30:00,15355.0,15398.03,15322.53,0.28,0.211,0.4301,1,3,BEARISH,08,up,62,,NQZ3
2023-09-18 09:30:00,15367.5,15489.12,15359.08,0.791,0.055,0.0647,4,2,BULLISH,09,down,0,,NQZ3
2023-09-18 10:30:00,15405.25,15492.03,15329.58,0.563,0.491,0.4658,4,2,BEARISH,10,down,1320,,NQZ3
2023-09-18 11:30:00,15429.5,15477.22,15281.89,0.309,0.957,0.7557,4,2,BULLISH,11,down,1291,,NQZ3
2023-09-18 12:30:00,15457.25,15478.33,15298.06,0.136,1.03,0.8831,4,2,BULLISH,12,down,1229,,NQZ3
2023-09-18 13:30:00,15446.75,15477.18,15323.6,0.197,0.797,0.8019,4,1,BULLISH,13,down,1159,,NQZ3
2023-09-18 14:30:00,15428.25,15472.32,15379.01,0.286,0.319,0.5277,4,1,BULLISH,14,down,24,,NQZ3
2023-09-18 15:30:00,15399.25,15413.4,15357.05,0.092,0.274,0.7489,1,2,BEARISH,15,up,28,,NQZ3
2023-09-18 16:30:00,15425.75,15451.5,15370.23,0.167,0.36,0.6832,1,2,BULLISH,16,down,933,,NQZ3
2023-09-18 18:30:00,15428.5,15458.23,15389.54,0.193,0.253,0.5672,4,2,BULLISH,18,down,431,,NQZ3
2023-09-18 19:30:00,15421.5,15447.58,15407.43,0.169,0.091,0.3504,1,2,BULLISH,19,down,145,,NQZ3
2023-09-18 20:30:00,15428.75,15448.04,15332.01,0.125,0.627,0.8337,4,3,BEARISH,20,down,780,,NQZ3
2023-09-18 21:30:00,15412.5,15425.18,15343.52,0.082,0.448,0.8447,1,3,BEARISH,21,up,368,,NQZ3
2023-09-18 22:30:00,15409.75,15418.36,15359.83,0.056,0.324,0.8529,1,3,BEARISH,22,up,292,,NQZ3
2023-09-18 23:30:00,15412.0,15420.59,15382.62,0.056,0.191,0.7738,1,3,BEARISH,23,down,170,,NQZ3
2023-09-19 00:30:00,15405.75,15426.55,15393.75,0.135,0.078,0.3659,1,3,BEARISH,00,down,30,,NQZ3
2023-09-19 03:30:00,15417.75,15512.25,15409.22,0.613,0.055,0.0828,5,4,BEARISH,03,down,287,,NQZ3
2023-09-19 04:30:00,15427.5,15508.22,15406.9,0.523,0.134,0.2033,5,2,BULLISH,04,down,229,,NQZ3
2023-09-19 05:30:00,15439.25,15504.42,15399.19,0.422,0.259,0.3807,5,3,BULLISH,05,down,184,,NQZ3
2023-09-19 06:30:00,15432.5,15498.12,15401.53,0.425,0.201,0.3206,5,3,BULLISH,06,down,121,,NQZ3
2023-09-19 07:30:00,15439.25,15493.56,15414.15,0.352,0.163,0.3161,5,1,BEARISH,07,down,46,,NQZ3
2023-09-19 08:30:00,15409.0,15417.03,15390.92,0.052,0.117,0.6925,3,4,BEARISH,08,down,11,,NQZ3
2023-09-19 13:30:00,15334.5,15374.2,15319.2,0.259,0.1,0.2782,3,2,BULLISH,13,up,16,,NQZ3
2023-09-19 14:30:00,15367.25,15438.65,15330.59,0.465,0.239,0.3393,5,4,BULLISH,14,down,1194,,NQZ3
2023-09-19 15:30:00,15359.25,15371.35,15330.04,0.079,0.19,0.7071,3,4,BULLISH,15,up,12,,NQZ3
2023-09-19 16:30:00,15380.5,15432.05,15328.41,0.335,0.339,0.5026,5,4,BULLISH,16,up,930,,NQZ3
2023-09-19 18:30:00,15380.5,15427.3,15370.76,0.304,0.063,0.1723,5,1,BULLISH,18,down,101,,NQZ3
2023-09-19 19:30:00,15380.75,15406.02,15338.15,0.164,0.277,0.6277,1,2,BULLISH,19,up,555,,NQZ3
2023-09-19 20:30:00,15369.0,15378.18,15339.81,0.06,0.19,0.7608,3,2,BULLISH,20,up,343,,NQZ3
2023-09-19 21:30:00,15359.5,15380.25,15348.71,0.135,0.07,0.3421,3,2,BULLISH,21,down,143,,NQZ3
2023-09-19 22:30:00,15359.25,15377.41,15308.17,0.118,0.333,0.7377,3,4,BULLISH,22,up,221,,NQZ3
2023-09-19 23:30:00,15359.0,15371.23,15305.1,0.08,0.351,0.8151,3,4,BULLISH,23,up,151,,NQZ3
2023-09-20 00:30:00,15347.75,15357.83,15300.52,0.066,0.308,0.8241,3,4,BULLISH,00,up,65,,NQZ3
2023-09-20 01:30:00,15352.5,15391.17,15343.81,0.252,0.057,0.1835,5,3,BULLISH,01,up,172,,NQZ3
2023-09-20 06:30:00,15389.0,15404.82,15369.62,0.103,0.126,0.5506,1,5,BULLISH,06,up,34,,NQZ3
2023-09-20 07:30:00,15395.0,15409.96,15366.24,0.097,0.187,0.6578,1,5,BULLISH,07,up,47,,NQZ3
2023-09-20 08:30:00,15408.0,15417.31,15397.14,0.06,0.07,0.5384,1,2,BEARISH,08,up,17,,NQZ3
2023-09-20 09:30:00,15390.25,15401.99,15366.61,0.076,0.154,0.6682,2,3,BEARISH,09,up,4,,NQZ3
2023-09-20 11:30:00,15337.0,15355.52,15285.84,0.121,0.334,0.7342,5,4,BEARISH,11,up,17,,NQZ3
2023-09-20 12:30:00,15374.25,15384.3,15364.64,0.065,0.063,0.4888,2,3,BEARISH,12,up,28,,NQZ3
2023-09-20 13:30:00,15366.75,15379.83,15354.35,0.085,0.081,0.4867,2,5,BEARISH,13,down,8,,NQZ3
2023-09-20 14:30:00,15324.75,15344.59,15286.91,0.129,0.247,0.656,1,4,BEARISH,14,up,0,,NQZ3
2023-09-20 22:30:00,15086.25,15101.66,15060.0,0.102,0.174,0.6301,2,1,BEARISH,22,up,66,,NQZ3
2023-09-20 23:30:00,15095.75,15227.12,15071.76,0.87,0.159,0.1544,3,2,BEARISH,23,down,240,,NQZ3
2023-09-21 00:30:00,15098.0,15209.56,15071.28,0.739,0.177,0.1932,3,1,BEARISH,00,down,180,,NQZ3
2023-09-21 01:30:00,15084.0,15179.68,15033.68,0.634,0.334,0.3447,3,2,BULLISH,01,down,274,,NQZ3
2023-09-21 02:30:00,15094.5,15155.59,15081.86,0.405,0.084,0.1714,3,1,BULLISH,02,down,60,,NQZ3
2023-09-21 03:30:00,15089.0,15135.51,15025.17,0.308,0.423,0.5785,3,2,BULLISH,03,down,186,,NQZ3
2023-09-21 04:30:00,15084.75,15100.02,15044.92,0.101,0.264,0.7229,1,2,BULLISH,04,down,75,,NQZ3
2023-09-21 05:30:00,15062.0,15076.24,15049.03,0.095,0.086,0.4767,1,2,BULLISH,05,down,15,,NQZ3
2023-09-21 13:30:00,14992.25,15137.67,14968.96,0.97,0.155,0.138,4,2,BULLISH,13,down,30,,NQZ3
