t_et,spot,up,dn,d_up_pct,d_dn_pct,p_up_fair,up_rank,dn_rank,sentiment,hour_et,winner,bars_to_touch,censor,symbol,p_adj,regime,flip_dist_pct,gamma_imb,total_gex,up_conf_res,dn_conf_sup,up_is_wall,dn_is_wall,gex_res_between,gex_sup_between,snap_age_min
2025-04-21 09:00:00,18125.75,18195.66,18112.92,0.386,0.071,0.1551,3,2,BULLISH,09,down,2,,NQM5,0.1567,negative,,-0.936,-2493606780.7272077,0.49057280388398766,0.6505661834682607,False,False,False,False,0
2025-04-21 14:00:00,17706.25,17781.27,17696.8,0.424,0.053,0.1119,2,1,BEARISH,14,up,78,,NQM5,0.1122,negative,,-0.933,-2875589643.851547,5.864878220967177,0.6660924814684006,False,False,False,False,0
2025-04-21 15:00:00,17732.75,17885.46,17646.46,0.861,0.487,0.361,3,1,BEARISH,15,up,53,,NQM5,0.3681,negative,,-0.932,-2876054782.888515,5.270135765744179,0.37974933385966725,False,False,False,False,0
2025-04-21 16:00:00,17923.0,18077.54,17847.08,0.862,0.424,0.3294,4,3,BULLISH,16,up,587,,NQM5,0.336,negative,,-0.985,-2882589710.8851438,13.380460860347041,0.3352675333370538,False,False,False,False,0
2025-04-21 19:00:00,17907.5,18029.62,17783.81,0.682,0.691,0.5032,4,3,BULLISH,19,up,141,,NQM5,0.5108,negative,,-0.984,-2903503629.4843993,13.587993857322353,0.04445064916935789,False,False,False,False,0
2025-04-21 20:00:00,17998.75,18020.15,17803.88,0.119,1.083,0.901,4,1,BULLISH,20,up,1,,NQM5,0.9033,negative,,-0.983,-2750831073.422619,13.667615806653242,0.07244947565803667,False,False,False,True,0
2025-04-22 05:00:00,18115.5,18153.28,18043.63,0.209,0.397,0.6554,5,2,BULLISH,05,up,267,,NQM5,0.6581,negative,,-0.807,-2586639566.599922,1.1732494272860308,0.27650354668654,False,False,False,False,0
2025-04-22 06:00:00,18086.75,18131.46,18033.05,0.247,0.297,0.5457,5,2,BULLISH,06,up,177,,NQM5,0.5489,negative,,-0.793,-2598204309.2142773,1.737902055372036,0.2333199718025667,False,False,False,False,0
2025-04-22 07:00:00,18094.0,18160.2,18081.55,0.366,0.069,0.1583,5,2,BULLISH,07,down,2,,NQM5,0.1599,negative,,-0.794,-2596967743.49454,1.5835636122471475,0.49624184812645555,False,False,False,False,0
2025-04-22 08:00:00,18063.25,18081.33,17902.37,0.1,0.891,0.899,2,4,BULLISH,08,up,15,,NQM5,0.9011,negative,,-0.783,-2677751787.6306543,2.01796465198676,0.49005577623074714,False,False,False,True,0
2025-04-22 14:00:00,18223.0,18243.68,18057.34,0.113,0.909,0.889,2,5,BEARISH,14,up,2,,NQM5,0.8916,negative,,-0.834,-2456022099.522594,1.1203973001152294,0.3538385556714019,False,False,False,True,0
2025-04-23 12:00:00,18859.0,19030.42,18410.3,0.909,2.379,0.7236,3,4,BEARISH,12,up,1256,,NQM5,0.7378,neutral,8.339,-0.149,-411857424.82112235,0.9371122540962045,0.2028209343019248,False,False,False,True,0
2025-04-23 13:00:00,18883.25,19011.94,18405.99,0.682,2.527,0.7876,2,4,BEARISH,13,up,1193,,NQM5,0.7991,neutral,9.342,-0.068,-234737167.67751986,0.04993843750413881,1.069042670091213,True,False,False,True,0
2025-04-23 14:00:00,18931.5,19032.58,18436.22,0.534,2.616,0.8305,2,4,BEARISH,14,up,1136,,NQM5,0.8401,neutral,9.561,-0.056,-210151131.96027678,0.0465890183028463,0.9189974381322112,True,False,False,True,0
2025-04-23 15:00:00,18878.75,19032.53,18480.39,0.815,2.11,0.7215,1,4,BEARISH,15,up,1076,,NQM5,0.7342,neutral,8.365,-0.166,-443954303.4462244,1.0015493610541044,0.5005628020922995,False,False,False,True,0
2025-04-23 16:00:00,18780.5,18899.27,18482.84,0.632,1.585,0.7148,1,4,BEARISH,16,up,25,,NQM5,0.7248,neutral,,-0.354,-835738550.8667314,0.6484385399749678,0.6640398285455612,False,False,False,True,0
2025-04-23 19:00:00,18825.0,19016.12,18799.83,1.015,0.134,0.1164,3,2,BEARISH,19,down,144,,NQM5,0.1192,neutral,,-0.286,-679561475.6268849,0.02390438247011952,1.0236387782204555,True,False,False,False,0
2025-04-23 20:00:00,18835.5,19018.97,18801.53,0.974,0.18,0.1562,3,2,BEARISH,20,down,83,,NQM5,0.1593,neutral,9.118,-0.221,-573788402.7782519,0.006477130949523646,1.0343234849088143,True,False,False,False,0
2025-04-24 05:00:00,18638.5,18688.06,18377.45,0.266,1.401,0.8404,4,5,BEARISH,05,up,46,,NQM5,0.8453,negative,9.472,-0.621,-3027432030.6369476,2.0213536497035705,0.1377256753494018,False,False,False,True,0
2025-04-24 06:00:00,18708.0,18739.21,18692.25,0.167,0.084,0.3354,2,4,BEARISH,06,up,32,,NQM5,0.3359,negative,9.815,-0.507,-2443604874.732917,1.7331088304468654,0.005238400684196939,False,False,False,False,0
2025-04-24 14:00:00,19270.0,19397.53,19101.12,0.662,0.876,0.5698,1,2,BULLISH,14,up,120,,NQM5,0.5779,neutral,-2.566,0.029,353978813.58628607,0.18770108977686503,0.6058121432278235,False,False,True,True,0
2025-04-24 15:00:00,19285.75,19463.25,19226.65,0.92,0.306,0.2498,1,2,BULLISH,15,down,12,,NQM5,0.2547,neutral,-3.308,0.015,392861351.339417,0.43845844729917843,0.9679167260801279,False,False,False,False,0
2025-04-24 16:00:00,19318.0,19411.56,19308.32,0.484,0.05,0.0938,1,2,BULLISH,16,up,0,,NQM5,0.0946,neutral,-2.693,0.049,498287565.8020687,0.6954653690858191,0.5337509058908819,False,False,False,False,0
2025-04-24 19:00:00,19408.0,19456.57,19327.3,0.25,0.416,0.6243,2,1,BULLISH,19,up,112,,NQM5,0.6281,neutral,-0.325,0.148,903284140.772001,0.07424773289365136,0.5845527617477366,False,False,False,False,0
2025-04-24 20:00:00,19405.5,19522.89,19332.01,0.605,0.379,0.385,2,1,BULLISH,20,down,619,,NQM5,0.3903,neutral,-0.339,0.158,913519805.0707818,0.2663677823297451,0.6077658395815552,False,False,True,False,0
2025-04-25 05:00:00,19388.25,19428.62,19373.2,0.208,0.078,0.2716,1,4,BEARISH,05,down,2,,NQM5,0.274,neutral,-4.43,0.119,456362033.0918912,1.0708547702861404,0.8224053228115005,False,False,False,False,0
2025-04-25 06:00:00,19381.25,19413.1,18905.66,0.164,2.454,0.9372,4,5,BEARISH,06,up,16,,NQM5,0.9407,neutral,-4.445,0.114,442306386.314762,1.1290293453724591,0.5484682360528824,False,False,False,True,0
2025-04-25 07:00:00,19260.0,19417.92,18911.37,0.82,1.81,0.6882,4,5,BEARISH,07,up,322,,NQM5,0.7005,neutral,9.919,-0.159,-339541832.5197822,0.3915887850467199,0.5217549325026044,False,False,True,True,0
2025-04-25 08:00:00,19275.5,19371.22,18927.72,0.497,1.804,0.7842,1,5,BEARISH,08,up,128,,NQM5,0.7925,neutral,,-0.114,-186280179.91943207,0.18365282353247106,0.402427952582292,False,False,True,True,0
2025-04-25 09:00:00,19226.25,19294.56,18954.54,0.355,1.413,0.7991,1,5,BEARISH,09,up,4,,NQM5,0.8054,neutral,,-0.135,-264413187.0907387,0.2508549509134624,0.2995904037448725,False,False,False,True,0
2025-04-25 10:00:00,19316.5,19466.35,19244.12,0.776,0.375,0.3257,4,1,BEARISH,10,down,27,,NQM5,0.3314,neutral,,-0.109,-193338641.9587881,0.6559159267983179,0.19434162503557703,False,False,True,False,0
2025-04-25 11:00:00,19315.25,19378.93,19038.83,0.33,1.431,0.8128,3,2,BEARISH,11,up,14,,NQM5,0.8185,neutral,,0.022,115558377.72113073,0.175508989011281,0.12679100710579258,False,False,True,True,0
2025-04-25 12:00:00,19367.75,19466.66,19124.02,0.511,1.258,0.7113,4,2,BEARISH,12,up,56,,NQM5,0.7191,neutral,-6.698,0.053,253395099.39094996,0.852706173923153,0.4409391901485604,False,False,False,True,0
2025-04-25 13:00:00,19468.25,19494.21,19166.35,0.133,1.551,0.9208,3,2,BULLISH,13,up,6,,NQM5,0.9237,neutral,-1.48,0.21,820024860.1063433,0.7100792315693583,0.22441667843798146,False,False,False,True,0
2025-04-25 14:00:00,19424.0,19504.93,19221.8,0.417,1.041,0.7142,3,1,BULLISH,14,up,34,,NQM5,0.7205,neutral,-4.188,0.152,606894541.4037697,1.6236099670510655,0.1410626029653924,False,False,False,True,0
2025-04-25 15:00:00,19504.25,19526.31,19350.74,0.113,0.787,0.8744,3,1,BULLISH,15,up,3,,NQM5,0.8766,neutral,-1.085,0.234,974559152.8559598,0.5479318610046476,0.7176897342886971,False,False,False,False,0
2025-04-28 05:00:00,19499.25,19621.38,19453.51,0.626,0.235,0.2725,4,1,BULLISH,05,up,285,,NQM5,0.2767,neutral,-2.787,0.123,545386130.4458117,0.0408733669243562,1.2641511853019987,False,False,False,False,0
2025-04-28 06:00:00,19510.0,19628.74,19486.99,0.609,0.118,0.1623,4,1,BEARISH,06,down,21,,NQM5,0.1645,neutral,-1.667,0.185,622955346.7091129,0.0005125576627482459,1.4386468477703755,False,False,False,False,0
2025-04-28 07:00:00,19470.75,19542.1,19392.14,0.366,0.404,0.5242,1,5,BEARISH,07,up,105,,NQM5,0.5289,neutral,-2.942,0.068,419046224.00452244,0.45308989124713306,0.8992463053554698,False,False,False,False,0
2025-04-28 08:00:00,19512.5,19569.59,19484.69,0.293,0.143,0.3276,1,3,BEARISH,08,down,6,,NQM5,0.3301,neutral,-1.662,0.15,612842943.0681753,0.3106726457399051,1.4187315823190165,False,False,False,False,0
2025-04-28 09:00:00,19534.75,19554.68,19515.31,0.102,0.1,0.4938,1,2,BULLISH,09,up,5,,NQM5,0.4962,neutral,-1.339,0.244,737102199.1377308,0.3902788620279142,1.570329796900406,False,False,False,False,0
2025-04-28 11:00:00,19475.5,19518.19,19463.97,0.219,0.059,0.2127,3,5,BEARISH,11,down,5,,NQM5,0.2133,neutral,-2.92,0.051,380091228.67548895,0.578470385869425,1.2651793278734895,False,False,False,False,0
2025-04-28 14:00:00,19375.5,19419.17,19324.0,0.225,0.266,0.5411,2,1,BEARISH,14,up,38,,NQM5,0.5444,neutral,,-0.15,-145319274.53181988,1.0835333281721882,0.5580759206214086,False,False,False,False,0
2025-04-28 15:00:00,19424.25,19474.8,19401.24,0.26,0.118,0.3128,3,2,BULLISH,15,up,7,,NQM5,0.314,neutral,-6.377,-0.047,153323570.45452505,0.7977656794985605,0.951079192246813,False,False,False,False,0
2025-04-28 16:00:00,19509.5,19526.81,19493.24,0.089,0.083,0.4844,5,3,BULLISH,16,down,2,,NQM5,0.4835,neutral,-2.688,0.203,663427892.980082,1.5293574925036468,0.4849432327840313,False,False,False,False,0
2025-04-28 19:00:00,19482.25,19498.91,19426.32,0.086,0.287,0.7705,3,1,BULLISH,19,up,3,,NQM5,0.7709,neutral,-2.879,0.09,470587722.2308856,0.6718936467810518,1.123381539606568,False,False,False,False,0
2025-04-28 20:00:00,19522.0,19571.37,19490.06,0.253,0.164,0.3928,5,1,BULLISH,20,up,102,,NQM5,0.3955,neutral,-1.625,0.205,669544949.3335183,0.3139534883720975,1.4333572379879096,False,False,False,False,0
2025-04-29 05:00:00,19575.75,19590.59,19549.14,0.076,0.136,0.642,2,1,BULLISH,05,down,25,,NQM5,0.6426,neutral,-2.37,0.273,791408542.9713415,0.18364558190618868,1.5042590960755076,False,False,False,False,0
2025-04-29 06:00:00,19566.5,19580.31,19553.31,0.071,0.067,0.4885,2,1,BULLISH,06,down,9,,NQM5,0.4863,neutral,-2.425,0.239,697826792.8021516,0.24240410906396287,0.6755423811105731,False,False,False,False,0
2025-04-29 11:00:00,19606.75,19691.03,19569.79,0.43,0.189,0.3048,4,3,BULLISH,11,down,3,,NQM5,0.3082,neutral,-2.219,0.299,870399049.2968385,0.3185637599296116,1.5970520356509927,False,False,True,False,0
2025-04-29 12:00:00,19538.75,19567.59,19515.9,0.148,0.117,0.4421,3,1,BULLISH,12,up,2,,NQM5,0.4429,neutral,-3.591,0.178,523074932.0234196,0.3168575267097427,0.47607958543919354,False,False,False,False,0
2025-04-29 14:00:00,19660.25,19706.85,19564.27,0.237,0.488,0.6732,4,3,BULLISH,14,down,237,,NQM5,0.6766,positive,-0.895,0.32,1192627431.0479543,0.23743339988047096,1.559746188375028,False,False,False,False,0
2025-04-29 15:00:00,19657.0,19711.99,19570.2,0.28,0.442,0.6122,4,3,BULLISH,15,down,91,,NQM5,0.616,positive,-0.91,0.307,1135665627.1094801,0.2100523986366039,1.5913923793050806,False,False,False,False,0
2025-04-29 16:00:00,19648.5,19723.32,19608.7,0.381,0.203,0.3472,4,1,BULLISH,16,down,29,,NQM5,0.3505,positive,-0.944,0.308,1138085015.9372501,0.14270809476550816,1.7975417970837588,False,False,False,False,0
2025-04-30 05:00:00,19580.0,19705.84,19537.98,0.643,0.215,0.2503,4,1,BULLISH,05,down,151,,NQM5,0.2541,neutral,-4.449,0.062,245303906.1778407,0.6413176710929505,0.6114913176710907,False,False,False,False,0
2025-04-30 06:00:00,19590.0,19702.49,19560.56,0.574,0.15,0.2074,4,1,BEARISH,06,down,29,,NQM5,0.2098,neutral,-3.358,0.095,330890617.11201465,0.6744767738642031,0.7103624298111274,False,False,False,False,0
2025-04-30 07:00:00,19573.75,19583.67,19547.95,0.051,0.132,0.7223,3,2,BEARISH,07,up,2,,NQM5,0.7221,neutral,-4.487,0.048,201986141.25082505,1.2701705089724893,0.6581774059646299,False,False,False,False,0
2025-04-30 12:00:00,19438.75,19449.08,19355.86,0.053,0.426,0.8892,2,1,BEARISH,12,up,0,,NQM5,0.8904,neutral,,-0.247,-575451056.7865742,0.9081859687479762,0.32502089897755926,False,False,False,True,0
2025-04-30 13:00:00,19446.75,19483.08,19368.4,0.187,0.403,0.6832,3,2,BEARISH,13,down,9,,NQM5,0.6859,neutral,,-0.256,-610704395.7475739,0.7353413809505444,0.26271742064869524,False,False,False,True,0
2025-04-30 14:00:00,19463.25,19564.85,19442.59,0.522,0.106,0.169,4,3,BULLISH,14,up,6,,NQM5,0.1707,neutral,,-0.189,-341132934.27632165,0.3107908494213536,0.12248725161522431,False,False,False,False,0
2025-04-30 15:00:00,19491.5,19558.17,19433.83,0.342,0.296,0.4638,4,3,BULLISH,15,up,45,,NQM5,0.4674,neutral,,-0.192,-349004902.7988567,0.33034912654235465,0.09147577149014569,False,False,False,False,0
2025-04-30 16:00:00,19654.75,19799.5,19531.25,0.736,0.628,0.4604,5,4,BULLISH,16,up,21,,NQM5,0.4679,neutral,-1.945,0.221,727070338.6347115,0.1576209313270307,0.5795545606023982,False,False,False,False,0
2025-05-01 05:00:00,19980.0,20104.67,19893.14,0.624,0.435,0.4106,2,5,BEARISH,05,down,280,,NQM5,0.4164,positive,9.229,0.598,2094153729.0838354,0.34134134134132676,1.395845845845843,False,False,True,False,0
2025-05-01 06:00:00,20017.25,20089.05,20006.67,0.359,0.053,0.1284,2,1,BEARISH,06,down,1,,NQM5,0.1297,positive,9.394,0.598,2173924835.835242,0.25917646030299374,1.9569621201713499,False,False,True,False,0
2025-05-01 07:00:00,19991.75,20020.2,19933.44,0.142,0.292,0.6721,2,3,BEARISH,07,up,2,,NQM5,0.6749,positive,9.296,0.596,2131840849.0604002,0.06557705053334792,1.6120649768029256,True,False,False,False,0
2025-05-01 09:00:00,19960.0,19990.75,19910.29,0.154,0.249,0.6178,3,5,BEARISH,09,up,26,,NQM5,0.62,positive,9.975,0.585,2061528432.2723043,0.21898797595189942,1.4929859719438878,False,False,False,False,0
2025-05-01 10:00:00,19904.75,19917.99,19832.08,0.067,0.365,0.8459,5,4,BEARISH,10,up,0,,NQM5,0.8462,positive,-0.068,0.502,1692854058.88354,0.6245242969642808,1.0656752785139356,False,False,False,False,0
2025-05-01 12:00:00,19982.0,20010.42,19962.89,0.142,0.096,0.4021,2,1,BEARISH,12,down,2,,NQM5,0.4046,positive,-1.208,0.59,2057878774.31834,1.0658092283054807,0.8289960964868273,False,False,False,False,0
2025-05-01 13:00:00,19948.5,19976.74,19853.4,0.142,0.477,0.771,1,4,BEARISH,13,up,1,,NQM5,0.773,positive,9.072,0.581,2127357922.1547692,1.2381883349625284,0.27982053788505257,False,False,False,False,0
2025-05-01 14:00:00,19983.0,20086.75,19948.13,0.519,0.174,0.2516,3,1,BEARISH,14,down,110,,NQM5,0.254,positive,9.248,0.597,2093520636.2740674,0.25751889105739445,1.676575088825514,False,False,True,False,0
2025-05-01 15:00:00,19994.0,20104.05,19981.06,0.55,0.065,0.1052,3,2,BEARISH,15,down,9,,NQM5,0.107,positive,9.301,0.597,2151799766.2833214,0.34730419125737066,1.8436530959287916,False,False,True,False,0
2025-05-02 06:00:00,19924.25,19940.79,19893.98,0.083,0.152,0.6467,3,1,BULLISH,06,up,15,,NQM5,0.648,neutral,-3.623,0.232,651561660.7489042,0.4311329159190324,0.044317853871547214,False,False,False,False,0
2025-05-02 07:00:00,19927.25,19939.88,19898.79,0.063,0.143,0.6926,3,1,BULLISH,07,up,1,,NQM5,0.6951,neutral,-4.58,0.264,735802084.5057055,1.3791165364011577,0.5395124766337472,False,False,False,False,0
2025-05-02 14:00:00,20236.75,20326.56,20183.42,0.444,0.264,0.3726,1,2,BULLISH,14,down,64,,NQM5,0.3765,positive,1.006,0.613,2371671802.8915687,0.021347301320615755,2.8288139152778937,False,False,True,False,0
2025-05-02 15:00:00,20205.75,20240.67,20097.07,0.173,0.538,0.7568,2,4,BULLISH,15,down,197,,NQM5,0.7596,positive,-0.096,0.613,2365497990.637562,0.9548272150254274,1.4756690546007856,False,False,False,False,0
2025-05-02 16:00:00,20188.0,20281.93,20104.89,0.465,0.412,0.4694,2,4,BULLISH,16,down,119,,NQM5,0.4746,positive,-0.225,0.601,2259645039.478416,0.7931939766197792,0.3963740836140303,False,False,False,False,0
2025-05-05 10:00:00,20092.5,20104.8,20038.53,0.061,0.269,0.8144,3,2,BULLISH,10,up,0,,NQM5,0.8162,neutral,-2.721,0.245,696326798.1818869,0.6053502550703049,1.1192235908921109,False,False,False,False,0
2025-05-05 11:00:00,20105.25,20129.71,20055.38,0.122,0.248,0.6709,5,2,BULLISH,11,up,65,,NQM5,0.6721,positive,-1.66,0.335,1029595686.7830923,0.5117071411696001,1.1723306101640156,False,False,False,False,0
2025-05-05 12:00:00,20098.75,20134.77,20038.89,0.179,0.298,0.6243,5,2,BULLISH,12,up,27,,NQM5,0.6272,positive,-1.684,0.333,1020538005.9097564,0.47789041607064753,1.0993220971453486,False,False,False,False,0
2025-05-05 13:00:00,20124.5,20145.37,20104.42,0.104,0.1,0.4904,5,3,BULLISH,13,up,31,,NQM5,0.4913,positive,-0.935,0.383,1251614736.454149,0.4206812591617176,1.42731496434693,False,False,False,False,0
2025-05-05 14:00:00,20141.25,20179.92,20126.36,0.192,0.074,0.278,4,5,BULLISH,14,up,33,,NQM5,0.2794,positive,-0.853,0.396,1314337762.612435,0.2508781729038787,1.5330230248867396,False,False,False,False,0
2025-05-05 15:00:00,20131.5,20154.46,20103.65,0.114,0.138,0.5481,5,3,BULLISH,15,up,5,,NQM5,0.549,positive,-0.698,0.405,1369400382.8330584,0.3790576956511006,1.419417331048357,False,False,False,False,0
2025-05-06 11:00:00,19918.0,19948.16,19869.31,0.151,0.244,0.6175,3,2,BULLISH,11,up,33,,NQM5,0.6198,neutral,-7.794,0.06,166573075.76639712,1.3630384576764816,0.08444622954111712,False,False,False,False,0
2025-05-06 15:00:00,19946.0,20075.23,19927.72,0.648,0.092,0.1239,4,1,BULLISH,15,down,5,,NQM5,0.1261,neutral,-4.486,0.162,527083926.0154693,0.7038002607039056,0.22841672515793296,False,False,False,False,0
2025-05-06 20:00:00,20070.25,20094.63,20051.41,0.121,0.094,0.4359,2,4,BULLISH,20,down,3,,NQM5,0.4384,positive,-0.803,0.242,1278180460.365802,0.47622725177811986,1.1598759357755926,False,False,False,False,0
2025-05-07 05:00:00,20012.5,20023.11,19990.68,0.053,0.109,0.6728,4,2,BEARISH,05,down,20,,NQM5,0.6736,neutral,-1.068,0.309,990439258.8804622,0.01613991255465116,0.885396627108051,False,False,False,False,0
2025-05-07 06:00:00,19978.0,20020.32,19961.78,0.212,0.081,0.2771,4,2,BEARISH,06,up,72,,NQM5,0.2777,neutral,9.716,0.286,897499353.5654824,0.010861948142948512,0.7508259084993493,False,False,False,False,0
2025-05-07 07:00:00,19995.5,20019.71,19954.08,0.121,0.207,0.6311,4,2,BEARISH,07,up,12,,NQM5,0.6328,neutral,-1.143,0.295,936694296.7484738,0.010002250506363932,0.7138606186392018,False,False,False,False,0
2025-05-07 08:00:00,19995.75,20019.64,19959.94,0.119,0.179,0.5998,3,2,BEARISH,08,down,5,,NQM5,0.6022,neutral,-1.146,0.293,928993759.6821653,0.005951264643730245,0.739457134641096,False,False,False,False,0
2025-05-07 13:00:00,19899.25,19934.02,19791.45,0.175,0.542,0.7561,4,2,BEARISH,13,down,65,,NQM5,0.7588,neutral,-5.802,0.079,209094372.0785904,0.4409713933942234,0.12015528223425433,False,True,False,False,0
2025-05-07 14:00:00,19836.75,19871.72,19786.15,0.176,0.255,0.5913,2,1,BEARISH,14,down,5,,NQM5,0.5939,neutral,,-0.135,-414036858.51988304,0.7526434521784026,0.14352149419636545,False,True,False,False,0
2025-05-07 15:00:00,19871.25,19949.51,19661.44,0.394,1.056,0.7283,4,2,BEARISH,15,up,41,,NQM5,0.7346,neutral,-8.026,0.054,116079982.33524549,0.36097376863560776,0.7719192300434198,False,False,False,True,0
2025-05-07 16:00:00,19988.0,20092.47,19918.19,0.523,0.349,0.4006,5,4,BULLISH,16,down,8,,NQM5,0.4048,neutral,-2.422,0.215,626835752.2630992,0.37167300380228574,0.5322193315989463,False,False,True,False,0
2025-05-07 19:00:00,19950.75,20100.57,19926.34,0.751,0.122,0.1401,5,4,BULLISH,19,down,104,,NQM5,0.1421,neutral,-3.448,0.201,578569260.0708107,0.4066012555918899,0.5677982030750666,False,False,True,False,0
2025-05-07 20:00:00,19968.25,20102.79,19936.34,0.674,0.16,0.1917,5,4,BULLISH,20,down,41,,NQM5,0.1947,neutral,9.662,0.221,637948250.5445887,0.41320596446860414,0.6132234922940204,False,False,True,False,0
2025-05-08 05:00:00,20223.5,20263.32,20201.55,0.197,0.109,0.3554,2,1,BULLISH,05,down,162,,NQM5,0.3578,positive,8.207,0.424,2127269431.4312394,0.008109377704153178,1.9313669740648263,False,False,False,False,0
2025-05-08 06:00:00,20242.0,20288.4,20131.11,0.229,0.548,0.705,2,5,BULLISH,06,down,211,,NQM5,0.7088,positive,0.083,0.44,2279053795.4593544,0.09598853868194986,1.573955142772464,False,False,False,False,0
2025-05-08 07:00:00,20250.0,20270.5,20138.66,0.101,0.55,0.8445,1,5,BULLISH,07,down,96,,NQM5,0.8467,positive,0.122,0.449,2331904115.836046,0.18429629629629485,1.6106172839506243,False,False,False,False,0
2025-05-08 08:00:00,20203.0,20241.03,20136.44,0.188,0.329,0.6364,1,5,BULLISH,08,down,39,,NQM5,0.639,positive,-0.107,0.506,1880408757.8675263,0.08142355095776414,1.6067415730336927,False,False,False,False,0
2025-05-08 09:00:00,20180.5,20249.19,20144.85,0.34,0.177,0.3417,1,5,BEARISH,09,down,30,,NQM5,0.3449,positive,-0.217,0.473,1671829590.8736806,0.12343599018854762,1.651643913679035,True,False,False,False,0
2025-05-08 10:00:00,20102.25,20146.34,20008.09,0.219,0.468,0.6811,5,4,BEARISH,10,down,53,,NQM5,0.6845,neutral,-1.623,0.315,964459802.9813964,0.37667425288214584,0.16734445149174554,False,False,False,False,0
2025-05-08 11:00:00,20025.0,20132.91,19986.29,0.539,0.193,0.264,5,4,BEARISH,11,up,19,,NQM5,0.2668,neutral,-6.085,0.045,299213220.02416164,1.385468164794001,0.037602996254675836,False,True,False,False,0
2025-05-08 16:00:00,20169.5,20239.8,20151.16,0.349,0.091,0.2069,2,5,BULLISH,16,down,13,,NQM5,0.2084,positive,-1.233,0.433,1460200919.3286324,0.8848013089070088,0.7417139740697516,False,False,False,False,0
2025-05-08 19:00:00,20159.75,20189.92,20147.23,0.15,0.062,0.2933,2,5,BULLISH,19,down,25,,NQM5,0.2934,positive,-0.317,0.451,1553126659.7927039,0.16771041307556547,1.667778618286443,False,False,False,False,0
2025-05-08 20:00:00,20130.5,20157.29,20083.77,0.133,0.232,0.6356,5,4,BULLISH,20,down,35,,NQM5,0.6375,positive,-0.667,0.415,1360363477.62736,0.32865552271428855,1.3563994933061736,False,False,False,False,0
2025-05-09 05:00:00,20182.5,20203.96,20129.29,0.106,0.264,0.7126,1,2,BULLISH,05,up,60,,NQM5,0.7152,positive,9.635,0.436,1697195720.9949796,0.07233989842686576,1.6021305586523087,True,False,False,False,0
2025-05-09 08:00:00,20210.0,20245.62,20158.44,0.176,0.255,0.5914,3,4,BEARISH,08,up,42,,NQM5,0.5939,positive,9.775,0.445,1854333205.4177315,0.15274616526471538,1.762691736763968,False,False,True,False,0
2025-05-09 09:00:00,20236.25,20303.36,20161.79,0.332,0.368,0.526,2,4,BEARISH,09,down,85,,NQM5,0.5296,positive,-0.111,0.338,2008122939.1446643,0.1868923343010672,1.76411143368955,False,False,False,False,0
2025-05-09 10:00:00,20255.0,20299.75,20225.27,0.221,0.147,0.3992,1,3,BEARISH,10,down,17,,NQM5,0.4014,positive,-0.783,0.372,2237454071.521548,1.1790668970624523,1.127030362873359,False,False,False,False,0
2025-05-09 11:00:00,20145.0,20168.57,20125.61,0.117,0.096,0.4514,4,5,BULLISH,11,up,6,,NQM5,0.4519,positive,-0.968,0.395,1516675298.113758,0.2367336808140913,1.59801439563168,False,False,False,False,0
2025-05-09 12:00:00,20164.75,20193.76,20131.49,0.144,0.165,0.5341,1,5,BULLISH,12,down,3,,NQM5,0.5357,positive,8.693,0.436,1690349932.6696231,1.078515726701314,0.6784611760621942,False,False,False,False,0
2025-05-09 14:00:00,20154.75,20177.52,20130.41,0.113,0.121,0.5167,4,5,BULLISH,14,down,16,,NQM5,0.5184,positive,-0.925,0.413,1597630988.2452106,0.19826591746362085,1.6151527555538958,False,False,False,False,0
2025-05-09 15:00:00,20144.25,20154.54,20127.5,0.051,0.083,0.6195,2,5,BULLISH,15,up,2,,NQM5,0.6201,positive,-0.978,0.392,1506088299.454854,0.31214862802038984,1.6018466808146261,False,False,False,False,0
2025-05-09 16:00:00,20140.0,20175.13,20120.62,0.174,0.096,0.3555,3,1,BULLISH,16,down,31,,NQM5,0.3569,positive,-1.989,0.385,1474269630.9165359,1.1942899702085346,0.6037735849056531,False,False,False,False,0
2025-05-12 08:00:00,20926.25,20967.47,20875.02,0.197,0.245,0.5541,1,2,BULLISH,08,down,89,,NQM5,0.5567,positive,5.363,0.94,3579728708.2171702,0.3552475957230758,2.5546860999940373,False,False,False,False,0
2025-05-12 09:00:00,20937.75,21022.93,20907.94,0.407,0.142,0.2592,1,2,BULLISH,09,down,5,,NQM5,0.261,positive,5.407,0.939,3578320277.820705,0.09786151807141627,2.703060261967017,True,False,False,False,0
2025-05-12 10:00:00,20775.5,20981.43,20517.31,0.991,1.243,0.5563,2,4,BEARISH,10,up,360,,NQM5,0.5685,positive,8.646,0.95,3554521892.8270826,0.29303747202233893,0.4956318740824585,False,False,True,False,0
2025-05-12 11:00:00,20771.0,20787.27,20526.46,0.078,1.177,0.9376,3,4,BEARISH,11,up,1,,NQM5,0.9394,positive,8.625,0.947,3506846592.0138392,0.23508738144527516,0.5393577584131666,False,False,False,False,0
2025-05-12 12:00:00,20764.5,20828.38,20554.2,0.308,1.013,0.767,3,4,BEARISH,12,up,21,,NQM5,0.772,positive,9.796,0.946,3493155940.6300406,0.029328902694503334,0.680825447277801,False,False,False,False,0
