t_et,spot,up,dn,d_up_pct,d_dn_pct,p_up_fair,up_rank,dn_rank,sentiment,hour_et,winner,bars_to_touch,censor,symbol
2025-07-28 22:00:00,6427.25,6501.53,6326.04,1.156,1.575,0.5767,1,5,BEARISH,22,down,5479,,ESU5
2025-07-29 22:00:00,6412.75,6497.9,6323.52,1.328,1.391,0.5117,1,5,BEARISH,22,down,3923,,ESU5
2025-07-30 22:00:00,6450.5,6503.9,6328.09,0.828,1.898,0.6963,1,5,BEARISH,22,down,2252,,ESU5
2025-07-31 22:00:00,6365.5,6507.43,6332.96,2.23,0.511,0.1865,1,5,BEARISH,22,down,354,,ESU5
2025-08-03 22:00:00,6282.75,6325.83,6207.99,0.686,1.19,0.6344,5,4,BEARISH,22,up,798,,ESU5
2025-08-04 22:00:00,6365.25,6490.54,6341.89,1.968,0.367,0.1571,1,5,BEARISH,22,down,825,,ESU5
2025-08-05 22:00:00,6334.25,6472.77,6219.42,2.187,1.813,0.4532,1,4,BEARISH,22,up,8402,,ESU5
2025-08-06 22:00:00,6388.0,6472.51,6345.53,1.323,0.665,0.3345,1,5,BEARISH,22,down,1158,,ESU5
2025-08-07 22:00:00,6384.0,6458.55,6347.6,1.168,0.57,0.3281,1,5,BEARISH,22,up,4462,,ESU5
2025-08-10 22:00:00,6427.75,6452.92,6355.4,0.392,1.126,0.7419,1,5,BEARISH,22,up,2691,,ESU5
2025-08-11 22:00:00,6404.5,6525.44,6363.33,1.888,0.643,0.254,2,1,BEARISH,22,down,11530,,ESU5
2025-08-12 22:00:00,6462.0,6570.79,6398.79,1.684,0.978,0.3675,2,1,BEARISH,22,down,9477,,ESU5
2025-08-14 22:00:00,6498.5,6504.63,6397.35,0.094,1.557,0.9429,2,1,BEARISH,22,up,141,,ESU5
2025-08-17 22:00:00,6484.0,6507.7,6392.88,0.366,1.405,0.7936,2,1,BEARISH,22,down,4344,,ESU5
2025-08-18 22:00:00,6464.0,6513.98,6400.81,0.773,0.978,0.5584,2,1,BEARISH,22,down,2587,,ESU5
2025-08-19 22:00:00,6418.0,6512.49,6396.01,1.472,0.343,0.1888,2,1,BEARISH,22,down,864,,ESU5
2025-08-20 22:00:00,6416.5,6531.81,6410.84,1.797,0.088,0.0468,2,1,BEARISH,22,down,190,,ESU5
2025-08-21 22:00:00,6390.0,6436.46,6348.66,0.727,0.647,0.4708,2,5,BEARISH,22,up,906,,ESU5
2025-08-24 22:00:00,6474.5,6487.09,6394.89,0.194,1.23,0.8634,2,5,BEARISH,22,up,3357,,ESU5
2025-08-25 22:00:00,6443.75,6455.81,6382.04,0.187,0.958,0.8365,2,5,BEARISH,22,up,790,,ESU5
2025-09-02 22:00:00,6433.5,6471.27,6409.52,0.587,0.373,0.3883,2,5,BEARISH,22,up,2463,,ESU5
2025-10-07 22:00:00,6768.25,6792.06,6715.47,0.352,0.78,0.6891,1,3,BULLISH,22,up,804,,ESZ5
2025-10-08 22:00:00,6798.5,6828.82,6729.99,0.446,1.008,0.6932,1,3,BULLISH,22,down,2494,,ESZ5
2025-10-09 22:00:00,6791.5,6832.66,6617.32,0.606,2.565,0.8089,3,5,BEARISH,22,down,1830,,ESZ5
2025-10-12 22:00:00,6682.5,6765.7,6546.45,1.245,2.036,0.6205,3,5,BEARISH,22,up,4196,,ESZ5
2025-10-13 22:00:00,6711.0,6789.34,6561.35,1.167,2.23,0.6564,3,5,BEARISH,22,up,9797,,ESZ5
2025-10-14 22:00:00,6694.75,6794.63,6561.77,1.492,1.986,0.5711,3,5,BEARISH,22,up,12169,,ESZ5
2025-10-15 22:00:00,6713.5,6941.75,6667.03,3.4,0.692,0.1692,3,5,BEARISH,22,down,1046,,ESZ5
2025-10-16 22:00:00,6649.25,6851.65,6575.87,3.044,1.104,0.2661,3,5,BEARISH,22,down,386,,ESZ5
2025-10-19 22:00:00,6712.25,6828.91,6558.28,1.738,2.294,0.5689,3,5,BEARISH,22,up,7062,,ESZ5
2025-10-20 22:00:00,6781.0,6872.29,6592.84,1.346,2.775,0.6733,3,5,BEARISH,22,up,6166,,ESZ5
2025-10-21 22:00:00,6773.0,6882.67,6595.97,1.619,2.614,0.6175,3,5,BEARISH,22,up,4637,,ESZ5
2025-10-22 22:00:00,6747.75,6825.86,6551.37,1.158,2.91,0.7154,3,5,BEARISH,22,up,2216,,ESZ5
2025-10-23 22:00:00,6784.5,6829.18,6587.76,0.659,2.9,0.8149,1,5,BULLISH,22,up,657,,ESZ5
2025-10-26 22:00:00,6870.0,6880.86,6822.42,0.158,0.693,0.8142,3,1,BULLISH,22,up,106,,ESZ5
2025-10-29 22:00:00,6935.75,6957.53,6905.46,0.314,0.437,0.5817,3,2,BULLISH,22,down,189,,ESZ5
2025-10-30 22:00:00,6904.0,6950.99,6839.02,0.681,0.941,0.5803,3,1,BULLISH,22,down,3436,,ESZ5
2025-11-02 23:00:00,6886.0,6916.04,6837.53,0.436,0.704,0.6174,2,1,BULLISH,23,down,1722,,ESZ5
2025-11-03 23:00:00,6852.5,6934.97,6641.44,1.204,3.08,0.719,2,5,BEARISH,23,down,18588,,ESZ5
2025-11-04 23:00:00,6794.5,6840.04,6639.4,0.67,2.283,0.773,1,5,BEARISH,23,up,923,,ESZ5
2025-11-05 23:00:00,6822.25,6843.79,6648.68,0.316,2.544,0.8896,1,5,BEARISH,23,up,5163,,ESZ5
2025-11-06 23:00:00,6742.0,6822.5,6644.96,1.194,1.439,0.5466,1,5,BEARISH,23,up,2472,,ESZ5
2025-11-09 23:00:00,6799.75,6815.56,6649.81,0.233,2.205,0.9046,1,5,BULLISH,23,up,338,,ESZ5
2025-11-10 23:00:00,6861.0,6901.64,6799.88,0.592,0.891,0.6006,2,1,BULLISH,23,down,4225,,ESZ5
2025-11-11 23:00:00,6882.75,6908.57,6814.92,0.375,0.986,0.7243,2,1,BULLISH,23,down,2549,,ESZ5
2025-11-12 23:00:00,6883.5,6915.15,6812.63,0.46,1.03,0.6913,2,1,BEARISH,23,down,847,,ESZ5
2025-11-13 23:00:00,6766.25,6797.2,6669.64,0.457,1.428,0.7574,1,5,BEARISH,23,up,2270,,ESZ5
2025-11-16 23:00:00,6783.5,6815.28,6687.36,0.468,1.417,0.7516,1,5,BEARISH,23,down,1218,,ESZ5
2025-11-17 23:00:00,6673.25,6690.92,6606.87,0.265,0.995,0.7898,5,4,BEARISH,23,down,1015,,ESZ5
2025-11-18 23:00:00,6629.75,6673.12,6588.13,0.654,0.628,0.4897,5,4,BEARISH,23,up,948,,ESZ5
2025-11-19 23:00:00,6745.5,6832.87,6714.7,1.295,0.457,0.2606,1,5,BEARISH,23,down,1263,,ESZ5
2025-11-23 23:00:00,6655.25,6689.16,6605.24,0.51,0.751,0.5959,5,4,BEARISH,23,up,1055,,ESZ5
2025-11-24 23:00:00,6715.75,6809.11,6684.7,1.39,0.462,0.2496,2,5,BEARISH,23,down,839,,ESZ5
2025-11-25 23:00:00,6799.5,6818.85,6707.26,0.285,1.357,0.8266,2,5,BULLISH,23,up,841,,ESZ5
2025-11-26 23:00:00,6828.5,6985.11,6792.54,2.293,0.527,0.1867,3,2,BULLISH,23,censored,,horizon,ESZ5
2025-11-30 23:00:00,6814.0,7002.65,6808.88,2.769,0.075,0.0264,3,2,BULLISH,23,down,66,,ESZ5
2025-12-01 23:00:00,6823.75,6995.95,6795.24,2.524,0.418,0.142,3,2,BULLISH,23,censored,,horizon,ESZ5
2025-12-02 23:00:00,6855.25,7001.39,6797.65,2.132,0.84,0.2827,3,2,BULLISH,23,censored,,horizon,ESZ5
2025-12-03 23:00:00,6860.25,7005.41,6836.91,2.116,0.34,0.1385,3,1,BULLISH,23,down,1535,,ESZ5
2025-12-04 23:00:00,6878.75,6989.06,6840.24,1.604,0.56,0.2588,3,1,BULLISH,23,down,5875,,ESZ5
2025-12-07 23:00:00,6888.75,7000.44,6838.8,1.621,0.725,0.309,3,1,BULLISH,23,down,2695,,ESZ5
2025-12-08 23:00:00,6862.75,6999.22,6845.18,1.989,0.256,0.1141,3,1,BULLISH,23,down,857,,ESZ5
2025-12-09 23:00:00,6847.5,7000.39,6814.79,2.233,0.478,0.1762,3,2,BULLISH,23,down,39006,,ESZ5
2025-12-10 23:00:00,6834.25,6988.72,6810.43,2.26,0.349,0.1336,3,2,BULLISH,23,down,27854,,ESZ5
2025-12-11 23:00:00,6906.25,7003.21,6825.77,1.404,1.165,0.4536,3,2,BULLISH,23,down,9548,,ESZ5
2025-12-14 23:00:00,6905.75,7004.39,6814.38,1.428,1.323,0.4809,3,2,BEARISH,23,censored,,roll,ESH6
2025-12-15 23:00:00,6850.5,7003.93,6807.95,2.24,0.621,0.2171,3,2,BULLISH,23,down,38715,,ESH6
2025-12-16 23:00:00,6852.0,7011.05,6827.1,2.321,0.363,0.1354,3,1,BEARISH,23,down,10244,,ESH6
2025-12-17 23:00:00,6780.75,6790.07,6690.77,0.137,1.327,0.9061,2,4,BEARISH,23,up,1177,,ESH6
2025-12-18 23:00:00,6835.0,6959.68,6802.15,1.824,0.481,0.2085,3,1,BULLISH,23,up,5988,,ESH6
2025-12-21 23:00:00,6906.25,6963.24,6797.46,0.825,1.575,0.6562,3,1,BULLISH,23,up,2843,,ESH6
2025-12-22 23:00:00,6930.25,6975.18,6827.72,0.648,1.479,0.6953,3,1,BULLISH,23,up,2428,,ESH6
2025-12-23 23:00:00,6955.0,6979.74,6844.59,0.356,1.587,0.8169,3,1,BULLISH,23,up,820,,ESH6
2025-12-25 23:00:00,6981.25,6988.25,6876.32,0.1,1.503,0.9375,3,1,BULLISH,23,up,657,,ESH6
2025-12-28 23:00:00,6977.75,6997.26,6902.96,0.28,1.072,0.7931,3,1,BULLISH,23,down,4228,,ESH6
2025-12-29 23:00:00,6953.5,6993.99,6904.49,0.582,0.705,0.5476,3,1,BULLISH,23,down,2647,,ESH6
2025-12-30 23:00:00,6935.5,6998.13,6912.17,0.903,0.336,0.2714,3,1,BULLISH,23,down,1090,,ESH6
2026-01-01 23:00:00,6923.25,6991.81,6911.06,0.99,0.176,0.151,3,1,BULLISH,23,down,761,,ESH6
2026-01-04 23:00:00,6907.25,6962.94,6858.54,0.806,0.705,0.4666,3,1,BULLISH,23,up,898,,ESH6
2026-01-05 23:00:00,6951.5,6987.97,6914.49,0.525,0.532,0.5037,3,2,BULLISH,23,up,1029,,ESH6
2026-01-06 23:00:00,6986.25,7018.83,6975.01,0.466,0.161,0.2565,3,1,BULLISH,23,down,1114,,ESH6
2026-01-07 23:00:00,6955.0,6977.07,6931.77,0.317,0.334,0.5128,1,2,BULLISH,23,up,1263,,ESH6
2026-01-08 23:00:00,6961.25,6995.15,6949.98,0.487,0.162,0.2495,3,1,BULLISH,23,up,788,,ESH6
2026-01-11 23:00:00,6967.25,6987.81,6938.0,0.295,0.42,0.5872,1,2,BULLISH,23,up,705,,ESH6
2026-01-12 23:00:00,7007.25,7016.58,6933.43,0.133,1.053,0.8878,3,2,BULLISH,23,up,592,,ESH6
2026-01-13 23:00:00,6999.0,7014.95,6930.46,0.228,0.979,0.8112,3,2,BULLISH,23,down,903,,ESH6
2026-01-14 23:00:00,6957.0,6970.04,6922.56,0.187,0.495,0.7254,1,2,BULLISH,23,up,140,,ESH6
2026-01-15 23:00:00,6999.25,7013.31,6982.24,0.201,0.243,0.5475,3,1,BULLISH,23,down,696,,ESH6
2026-01-18 23:00:00,6918.25,6992.0,6911.7,1.066,0.095,0.0816,2,5,BEARISH,23,down,206,,ESH6
2026-01-20 23:00:00,6849.0,6880.01,6801.54,0.453,0.693,0.6048,5,4,BEARISH,23,up,937,,ESH6
2026-01-21 23:00:00,6931.25,6960.47,6896.82,0.422,0.497,0.5409,2,5,BEARISH,23,up,713,,ESH6
2026-01-22 23:00:00,6956.75,6967.29,6902.89,0.152,0.774,0.8363,2,5,BEARISH,23,down,1368,,ESH6
