t_et,spot,up,dn,d_up_pct,d_dn_pct,p_up_fair,up_rank,dn_rank,sentiment,hour_et,winner,bars_to_touch,censor,symbol
2023-11-06 03:00:00,4380.75,4385.63,4365.53,0.111,0.347,0.7572,2,1,BEARISH,03,up,151,,ESZ3
2023-11-06 04:00:00,4382.75,4387.8,4370.24,0.115,0.285,0.7124,2,1,BEARISH,04,up,377,,ESZ3
2023-11-06 06:00:00,4383.5,4387.11,4371.58,0.082,0.272,0.7675,2,1,BEARISH,06,up,245,,ESZ3
2023-11-06 07:00:00,4384.25,4388.83,4374.04,0.104,0.233,0.6903,2,1,BEARISH,07,up,180,,ESZ3
2023-11-06 08:00:00,4383.25,4388.71,4374.31,0.125,0.204,0.6208,2,1,BEARISH,08,up,109,,ESZ3
2023-11-06 09:00:00,4383.0,4389.71,4376.38,0.153,0.151,0.4966,2,1,BEARISH,09,down,108,,ESZ3
2023-11-06 10:00:00,4383.5,4389.84,4363.34,0.145,0.46,0.7608,1,3,BEARISH,10,up,1746,,ESZ3
2023-11-06 11:00:00,4381.5,4391.84,4366.25,0.236,0.348,0.5959,1,3,BEARISH,11,down,192,,ESZ3
2023-11-06 12:00:00,4383.5,4393.69,4369.25,0.232,0.325,0.5831,2,3,BEARISH,12,down,108,,ESZ3
2023-11-06 13:00:00,4377.0,4394.45,4372.06,0.399,0.113,0.2206,2,3,BEARISH,13,down,15,,ESZ3
2023-11-06 14:00:00,4371.75,4374.5,4258.85,0.063,2.582,0.9762,3,5,BEARISH,14,up,62,,ESZ3
2023-11-06 15:00:00,4379.0,4395.76,4259.58,0.383,2.727,0.8769,1,5,BEARISH,15,up,1342,,ESZ3
2023-11-06 16:00:00,4383.75,4395.93,4379.41,0.278,0.099,0.2627,1,3,BEARISH,16,down,63,,ESZ3
2023-11-06 17:00:00,4380.25,4382.45,4260.96,0.05,2.723,0.9819,3,5,BEARISH,17,up,1031,,ESZ3
2023-11-06 18:00:00,4378.75,4385.32,4261.22,0.15,2.684,0.9471,3,5,BEARISH,18,up,1116,,ESZ3
2023-11-06 19:00:00,4376.5,4386.38,4261.03,0.226,2.638,0.9212,3,5,BEARISH,19,up,1045,,ESZ3
2023-11-06 20:00:00,4374.5,4389.73,4261.47,0.348,2.584,0.8813,3,5,BEARISH,20,up,1040,,ESZ3
2023-11-06 21:00:00,4376.75,4392.32,4262.67,0.356,2.607,0.8799,3,5,BEARISH,21,up,980,,ESZ3
2023-11-06 23:00:00,4375.0,4392.34,4263.02,0.396,2.56,0.8659,2,5,BEARISH,23,up,854,,ESZ3
2023-11-07 00:00:00,4373.75,4389.84,4263.38,0.368,2.523,0.8728,2,5,BEARISH,00,up,785,,ESZ3
2023-11-07 01:00:00,4374.5,4382.84,4263.09,0.191,2.547,0.9304,1,5,BEARISH,01,up,574,,ESZ3
2023-11-07 02:00:00,4373.0,4380.35,4264.44,0.168,2.483,0.9366,1,5,BEARISH,02,up,477,,ESZ3
2023-11-07 03:00:00,4370.5,4380.98,4265.04,0.24,2.413,0.9096,1,5,BEARISH,03,up,418,,ESZ3
2023-11-07 04:00:00,4376.75,4388.33,4265.85,0.265,2.534,0.9055,2,5,BEARISH,04,up,523,,ESZ3
2023-11-07 05:00:00,4371.5,4376.82,4268.05,0.122,2.366,0.9511,1,5,BEARISH,05,up,28,,ESZ3
2023-11-07 06:00:00,4374.25,4378.13,4269.04,0.089,2.405,0.9644,1,5,BEARISH,06,up,150,,ESZ3
2023-11-07 07:00:00,4370.75,4377.81,4269.46,0.162,2.317,0.9348,1,5,BEARISH,07,up,81,,ESZ3
2023-11-07 08:00:00,4374.0,4377.52,4269.53,0.08,2.388,0.9674,1,5,BEARISH,08,up,11,,ESZ3
2023-11-07 09:00:00,4379.5,4395.04,4271.23,0.355,2.472,0.8745,2,5,BEARISH,09,up,191,,ESZ3
2023-11-07 10:00:00,4386.75,4393.42,4377.17,0.152,0.218,0.5895,2,1,BEARISH,10,up,68,,ESZ3
2023-11-07 11:00:00,4397.75,4414.46,4392.73,0.38,0.114,0.231,3,2,BEARISH,11,down,108,,ESZ3
2023-11-07 12:00:00,4393.5,4414.92,4390.33,0.488,0.072,0.1289,3,2,BEARISH,12,down,18,,ESZ3
2023-11-07 13:00:00,4393.75,4412.53,4384.95,0.427,0.2,0.3191,3,2,BEARISH,13,down,1635,,ESZ3
2023-11-07 14:00:00,4399.75,4415.05,4386.23,0.348,0.307,0.4691,3,2,BEARISH,14,down,1528,,ESZ3
2023-11-07 16:00:00,4395.25,4405.87,4350.61,0.242,1.016,0.8078,3,2,BEARISH,16,up,1091,,ESZ3
2023-11-07 17:00:00,4397.5,4404.82,4349.6,0.166,1.089,0.8674,3,2,BEARISH,17,up,1016,,ESZ3
2023-11-07 19:00:00,4395.0,4406.2,4347.11,0.255,1.09,0.8105,3,2,BEARISH,19,up,980,,ESZ3
2023-11-07 20:00:00,4393.75,4405.27,4347.56,0.262,1.051,0.8004,3,2,BEARISH,20,up,887,,ESZ3
2023-11-07 21:00:00,4393.75,4406.72,4348.26,0.295,1.035,0.7781,3,2,BEARISH,21,up,849,,ESZ3
2023-11-07 23:00:00,4392.0,4407.6,4347.88,0.355,1.005,0.7388,3,2,BEARISH,23,up,735,,ESZ3
2023-11-08 00:00:00,4393.25,4408.76,4347.09,0.353,1.051,0.7485,3,2,BEARISH,00,up,2038,,ESZ3
2023-11-08 01:00:00,4389.5,4409.63,4350.1,0.459,0.898,0.6619,3,2,BEARISH,01,up,1977,,ESZ3
2023-11-08 02:00:00,4390.0,4410.1,4349.21,0.458,0.929,0.6699,3,2,BEARISH,02,up,2118,,ESZ3
2023-11-08 03:00:00,4390.75,4412.34,4352.01,0.492,0.882,0.6421,3,2,BEARISH,03,up,2091,,ESZ3
2023-11-08 04:00:00,4392.0,4412.47,4353.87,0.466,0.868,0.6507,3,1,BEARISH,04,up,2027,,ESZ3
2023-11-08 05:00:00,4392.75,4414.21,4359.6,0.489,0.755,0.607,3,1,BEARISH,05,down,2574,,ESZ3
2023-11-08 06:00:00,4395.0,4415.23,4364.21,0.46,0.701,0.6035,3,1,BEARISH,06,down,2442,,ESZ3
2023-11-08 07:00:00,4396.75,4415.85,4367.27,0.434,0.67,0.6068,3,1,BEARISH,07,down,2370,,ESZ3
2023-11-08 08:00:00,4398.75,4415.02,4367.66,0.37,0.707,0.6565,3,1,BEARISH,08,down,2281,,ESZ3
2023-11-08 09:00:00,4399.75,4417.86,4373.97,0.412,0.586,0.5874,3,1,BEARISH,09,down,2188,,ESZ3
2023-11-08 10:00:00,4402.25,4418.73,4378.29,0.374,0.544,0.5925,3,1,BEARISH,10,down,214,,ESZ3
2023-11-08 11:00:00,4394.0,4419.33,4382.45,0.576,0.263,0.3132,3,1,BEARISH,11,down,106,,ESZ3
2023-11-08 12:00:00,4384.5,4420.28,4368.3,0.816,0.369,0.3117,3,2,BEARISH,12,down,1913,,ESZ3
2023-11-08 13:00:00,4384.75,4390.96,4370.61,0.142,0.322,0.6948,1,2,BEARISH,13,up,8,,ESZ3
2023-11-08 14:00:00,4391.25,4418.88,4369.54,0.629,0.494,0.44,3,2,BULLISH,14,down,1715,,ESZ3
2023-11-08 15:00:00,4392.5,4404.79,4378.77,0.28,0.313,0.5277,1,2,BEARISH,15,up,867,,ESZ3
2023-11-08 16:00:00,4397.5,4405.52,4300.51,0.182,2.206,0.9236,2,4,BEARISH,16,up,798,,ESZ3
2023-11-08 17:00:00,4393.5,4426.02,4289.77,0.74,2.361,0.7613,3,4,BEARISH,17,up,3517,,ESZ3
2023-11-08 18:00:00,4391.0,4393.98,4291.69,0.068,2.262,0.9709,2,4,BEARISH,18,up,64,,ESZ3
2023-11-08 19:00:00,4393.0,4395.84,4293.15,0.065,2.273,0.9723,2,4,BEARISH,19,up,99,,ESZ3
2023-11-08 20:00:00,4392.75,4425.89,4292.56,0.754,2.281,0.7514,3,4,BULLISH,20,up,3391,,ESZ3
2023-11-08 21:00:00,4396.75,4428.35,4296.58,0.719,2.278,0.7602,3,4,BEARISH,21,up,3343,,ESZ3
2023-11-08 23:00:00,4394.25,4398.71,4300.14,0.101,2.142,0.9548,2,4,BEARISH,23,up,162,,ESZ3
2023-11-09 00:00:00,4396.5,4399.83,4301.74,0.076,2.155,0.9661,2,4,BEARISH,00,up,116,,ESZ3
2023-11-09 01:00:00,4395.75,4400.52,4302.8,0.109,2.115,0.9512,2,4,BEARISH,01,up,166,,ESZ3
2023-11-09 02:00:00,4398.5,4403.02,4304.99,0.103,2.126,0.9539,2,4,BEARISH,02,up,107,,ESZ3
2023-11-09 03:00:00,4398.5,4404.43,4307.1,0.135,2.078,0.9391,2,4,BEARISH,03,up,48,,ESZ3
2023-11-09 04:00:00,4400.75,4404.98,4308.4,0.096,2.099,0.9562,2,4,BEARISH,04,up,91,,ESZ3
2023-11-09 05:00:00,4400.75,4406.47,4310.49,0.13,2.051,0.9404,2,4,BEARISH,05,up,41,,ESZ3
2023-11-09 06:00:00,4409.5,4428.75,4407.29,0.437,0.05,0.103,3,2,BULLISH,06,down,5,,ESZ3
2023-11-09 07:00:00,4402.25,4405.32,4315.0,0.07,1.982,0.966,1,4,BEARISH,07,up,52,,ESZ3
2023-11-09 08:00:00,4406.25,4410.7,4402.15,0.101,0.093,0.4795,2,1,BULLISH,08,up,53,,ESZ3
2023-11-09 09:00:00,4409.75,4412.67,4402.29,0.066,0.169,0.7187,2,1,BULLISH,09,up,20,,ESZ3
2023-11-09 10:00:00,4400.25,4413.07,4319.07,0.291,1.845,0.8636,2,4,BULLISH,10,up,2175,,ESZ3
2023-11-09 11:00:00,4394.75,4403.82,4321.54,0.206,1.666,0.8898,1,4,BULLISH,11,up,77,,ESZ3
2023-11-09 12:00:00,4401.5,4416.93,4322.55,0.351,1.794,0.8365,2,4,BULLISH,12,up,2048,,ESZ3
2023-11-09 13:00:00,4401.0,4415.74,4398.36,0.335,0.06,0.1519,2,1,BULLISH,13,down,0,,ESZ3
2023-11-09 14:00:00,4374.5,4459.24,4350.18,1.937,0.556,0.223,3,4,BULLISH,14,up,4984,,ESZ3
2023-11-09 15:00:00,4359.25,4437.93,4330.91,1.805,0.65,0.2648,3,4,BEARISH,15,up,4863,,ESZ3
2023-11-09 16:00:00,4363.25,4436.54,4332.69,1.68,0.7,0.2943,1,4,BULLISH,16,up,3380,,ESZ3
2023-11-09 17:00:00,4364.75,4435.31,4335.0,1.617,0.682,0.2966,1,4,BULLISH,17,up,1839,,ESZ3
2023-11-09 18:00:00,4362.5,4442.16,4340.9,1.826,0.495,0.2133,3,4,BEARISH,18,up,4700,,ESZ3
2023-11-09 19:00:00,4359.25,4433.5,4337.87,1.703,0.49,0.2236,1,4,BEARISH,19,up,1750,,ESZ3
2023-11-09 20:00:00,4360.25,4425.58,4338.18,1.498,0.506,0.2525,1,4,BEARISH,20,up,1612,,ESZ3
2023-11-09 21:00:00,4363.25,4416.91,4338.68,1.23,0.563,0.3141,1,4,BEARISH,21,up,1359,,ESZ3
2023-11-09 23:00:00,4363.75,4411.63,4340.8,1.097,0.526,0.324,1,4,BEARISH,23,up,1127,,ESZ3
2023-11-10 00:00:00,4366.0,4404.7,4341.62,0.886,0.558,0.3865,1,4,BEARISH,00,up,1033,,ESZ3
2023-11-10 01:00:00,4366.0,4387.2,4339.21,0.486,0.614,0.5582,1,4,BEARISH,01,up,785,,ESZ3
2023-11-10 02:00:00,4366.75,4384.06,4344.04,0.396,0.52,0.5675,1,4,BEARISH,02,up,512,,ESZ3
2023-11-10 03:00:00,4372.75,4381.28,4345.13,0.195,0.632,0.764,1,4,BEARISH,03,up,399,,ESZ3
2023-11-10 04:00:00,4367.5,4379.68,4337.5,0.279,0.687,0.7112,2,4,BEARISH,04,up,326,,ESZ3
2023-11-10 05:00:00,4365.75,4371.45,4348.07,0.131,0.405,0.7562,1,4,BEARISH,05,up,177,,ESZ3
2023-11-10 06:00:00,4362.0,4367.45,4348.79,0.125,0.303,0.7079,1,4,BEARISH,06,up,101,,ESZ3
2023-11-10 07:00:00,4361.25,4364.33,4349.83,0.071,0.262,0.7876,1,4,BEARISH,07,up,14,,ESZ3
2023-11-10 08:00:00,4371.0,4381.05,4362.51,0.23,0.194,0.4579,2,1,BEARISH,08,up,62,,ESZ3
2023-11-10 09:00:00,4380.25,4409.26,4359.49,0.662,0.474,0.4171,3,1,BEARISH,09,up,440,,ESZ3
2023-11-10 10:00:00,4379.5,4408.09,4376.38,0.653,0.071,0.0984,3,2,BEARISH,10,down,2,,ESZ3
2023-11-10 11:00:00,4380.75,4406.41,4373.35,0.586,0.169,0.2238,3,2,BEARISH,11,up,198,,ESZ3
2023-11-10 12:00:00,4393.25,4404.98,4370.68,0.267,0.514,0.658,3,2,BEARISH,12,up,65,,ESZ3
2023-11-13 09:00:00,4416.0,4422.98,4403.6,0.158,0.281,0.6398,1,3,BULLISH,09,up,207,,ESZ3
2023-11-13 10:00:00,4409.5,4424.37,4403.56,0.337,0.135,0.2854,1,3,BULLISH,10,up,136,,ESZ3
2023-11-13 11:00:00,4421.25,4429.7,4405.51,0.191,0.356,0.6507,1,3,BULLISH,11,up,63,,ESZ3
2023-11-13 13:00:00,4426.75,4432.25,4406.27,0.124,0.463,0.7883,1,3,BULLISH,13,up,75,,ESZ3
2023-11-13 14:00:00,4427.5,4437.35,4407.91,0.222,0.442,0.6654,1,3,BULLISH,14,up,1175,,ESZ3
2023-11-14 06:00:00,4429.5,4434.01,4417.96,0.102,0.261,0.719,2,1,BULLISH,06,up,177,,ESZ3
2023-11-14 07:00:00,4430.0,4434.69,4419.28,0.106,0.242,0.6957,2,1,BULLISH,07,up,110,,ESZ3
2023-11-14 08:00:00,4429.5,4436.02,4417.48,0.147,0.271,0.6483,2,1,BULLISH,08,up,37,,ESZ3
2023-11-15 07:00:00,4529.25,4537.15,4483.69,0.174,1.006,0.8522,2,3,BULLISH,07,up,137,,ESZ3
2023-11-15 08:00:00,4533.5,4556.04,4522.81,0.497,0.236,0.3217,1,2,BULLISH,08,down,104,,ESZ3
2023-11-15 09:00:00,4524.75,4541.35,4481.36,0.367,0.959,0.7233,2,3,BULLISH,09,up,7187,,ESZ3
2023-11-15 10:00:00,4523.25,4538.73,4478.04,0.342,1.0,0.7449,2,3,BULLISH,10,up,4497,,ESZ3
2023-11-15 11:00:00,4535.5,4543.56,4481.43,0.178,1.192,0.8703,2,3,BULLISH,11,up,6963,,ESZ3
2023-11-15 12:00:00,4521.5,4547.36,4484.16,0.572,0.826,0.5908,2,3,BULLISH,12,up,6820,,ESZ3
2023-11-15 13:00:00,4520.0,4558.06,4491.41,0.842,0.633,0.429,2,3,BULLISH,13,up,7120,,ESZ3
2023-11-15 14:00:00,4525.25,4557.55,4490.5,0.714,0.768,0.5183,2,3,BULLISH,14,up,6898,,ESZ3
2023-11-15 15:00:00,4524.75,4558.02,4492.44,0.735,0.714,0.4927,2,3,BULLISH,15,up,6761,,ESZ3
2023-11-15 16:00:00,4517.0,4562.51,4496.3,1.008,0.458,0.3126,2,3,BULLISH,16,up,6805,,ESZ3
2023-11-15 17:00:00,4514.0,4564.53,4498.22,1.119,0.35,0.238,2,3,BULLISH,17,up,6739,,ESZ3
2023-11-15 18:00:00,4514.25,4565.03,4499.65,1.125,0.323,0.2233,2,3,BULLISH,18,up,6750,,ESZ3
2023-11-15 19:00:00,4516.25,4566.71,4501.64,1.117,0.323,0.2245,2,3,BULLISH,19,up,6683,,ESZ3
2023-11-15 20:00:00,4517.25,4570.07,4504.64,1.169,0.279,0.1927,2,3,BEARISH,20,down,1384,,ESZ3
2023-11-15 21:00:00,4509.0,4570.76,4497.35,1.37,0.258,0.1587,2,3,BEARISH,21,up,6655,,ESZ3
2023-11-15 23:00:00,4509.5,4567.69,4499.51,1.29,0.222,0.1465,1,3,BEARISH,23,up,6479,,ESZ3
2023-11-16 00:00:00,4512.5,4562.92,4501.58,1.117,0.242,0.178,1,3,BEARISH,00,up,6309,,ESZ3
2023-11-16 01:00:00,4516.0,4550.59,4506.03,0.766,0.221,0.2237,1,3,BEARISH,01,down,1008,,ESZ3
2023-11-16 02:00:00,4517.75,4541.31,4504.95,0.521,0.283,0.352,1,3,BEARISH,02,down,939,,ESZ3
2023-11-16 03:00:00,4516.0,4536.29,4506.55,0.449,0.209,0.3178,1,3,BEARISH,03,down,872,,ESZ3
2023-11-16 04:00:00,4516.25,4534.86,4507.84,0.412,0.186,0.3113,1,3,BEARISH,04,down,298,,ESZ3
2023-11-16 05:00:00,4515.5,4531.4,4509.78,0.352,0.127,0.2646,1,3,BEARISH,05,down,149,,ESZ3
2023-11-16 06:00:00,4517.0,4530.87,4510.77,0.307,0.138,0.31,1,3,BEARISH,06,down,77,,ESZ3
2023-11-16 07:00:00,4518.0,4522.0,4513.33,0.089,0.103,0.5386,1,3,BEARISH,07,down,6,,ESZ3
2023-11-16 08:00:00,4510.0,4513.57,4498.74,0.079,0.25,0.7593,3,4,BEARISH,08,up,47,,ESZ3
2023-11-16 09:00:00,4520.5,4560.07,4518.07,0.875,0.054,0.0579,2,1,BEARISH,09,down,13,,ESZ3
2023-11-16 10:00:00,4525.5,4556.45,4516.31,0.684,0.203,0.2289,2,3,BEARISH,10,down,68,,ESZ3
2023-11-16 11:00:00,4509.75,4518.73,4504.21,0.199,0.123,0.3815,3,4,BEARISH,11,down,106,,ESZ3
2023-11-16 12:00:00,4507.25,4512.86,4386.41,0.124,2.681,0.9556,4,5,BEARISH,12,up,39,,ESZ3
2023-11-16 13:00:00,4515.0,4519.04,4504.13,0.089,0.241,0.729,3,4,BEARISH,13,up,377,,ESZ3
2023-11-16 14:00:00,4510.75,4523.59,4504.1,0.285,0.147,0.3412,3,1,BEARISH,14,up,319,,ESZ3
2023-11-16 15:00:00,4516.0,4521.94,4394.13,0.132,2.699,0.9535,4,5,BEARISH,15,up,117,,ESZ3
2023-11-16 16:00:00,4522.75,4531.74,4518.93,0.199,0.084,0.2982,3,1,BEARISH,16,up,700,,ESZ3
2023-11-16 17:00:00,4528.5,4531.83,4515.14,0.074,0.295,0.8005,3,4,BEARISH,17,up,623,,ESZ3
2023-11-16 18:00:00,4526.75,4533.87,4517.3,0.157,0.209,0.5703,3,4,BEARISH,18,up,624,,ESZ3
2023-11-16 19:00:00,4524.25,4534.22,4518.06,0.22,0.137,0.383,3,4,BEARISH,19,up,552,,ESZ3
2023-11-16 20:00:00,4526.0,4535.37,4519.82,0.207,0.137,0.3974,3,4,BEARISH,20,up,535,,ESZ3
2023-11-16 21:00:00,4527.5,4535.76,4521.47,0.182,0.133,0.422,3,1,BEARISH,21,up,583,,ESZ3
2023-11-16 23:00:00,4530.5,4542.38,4524.21,0.262,0.139,0.3462,3,1,BEARISH,23,down,200,,ESZ3
2023-11-17 00:00:00,4528.0,4542.88,4524.68,0.329,0.073,0.1824,3,4,BEARISH,00,down,35,,ESZ3
2023-11-17 01:00:00,4526.75,4543.28,4395.95,0.365,2.889,0.8878,3,5,BEARISH,01,up,3182,,ESZ3
2023-11-17 02:00:00,4526.25,4529.01,4397.83,0.061,2.837,0.979,4,5,BEARISH,02,up,94,,ESZ3
2023-11-17 03:00:00,4526.5,4530.59,4399.25,0.09,2.811,0.9689,4,5,BEARISH,03,up,33,,ESZ3
2023-11-17 04:00:00,4531.75,4534.44,4528.13,0.059,0.08,0.5737,4,2,BEARISH,04,up,6,,ESZ3
2023-11-17 05:00:00,4530.25,4535.69,4523.1,0.12,0.158,0.5679,4,2,BEARISH,05,up,57,,ESZ3
2023-11-17 06:00:00,4534.0,4536.66,4527.6,0.059,0.141,0.7064,4,1,BEARISH,06,up,154,,ESZ3
2023-11-17 07:00:00,4533.0,4538.01,4528.13,0.111,0.107,0.4929,4,1,BEARISH,07,up,90,,ESZ3
2023-11-17 08:00:00,4534.5,4538.09,4525.61,0.079,0.196,0.7123,4,1,BEARISH,08,up,13,,ESZ3
2023-11-17 09:00:00,4531.75,4540.92,4528.58,0.202,0.07,0.2569,4,1,BEARISH,09,down,44,,ESZ3
2023-11-17 10:00:00,4518.5,4527.36,4490.66,0.196,0.616,0.7586,4,2,BEARISH,10,up,542,,ESZ3
2023-11-17 11:00:00,4520.25,4541.4,4505.06,0.468,0.336,0.418,4,1,BEARISH,11,up,2085,,ESZ3
2023-11-17 12:00:00,4521.25,4541.84,4508.53,0.455,0.281,0.3819,4,1,BEARISH,12,up,1950,,ESZ3
2023-11-17 13:00:00,4524.75,4543.4,4510.85,0.412,0.307,0.427,4,1,BEARISH,13,up,1909,,ESZ3
2023-11-17 14:00:00,4530.75,4548.13,4522.22,0.384,0.188,0.3292,4,1,BEARISH,14,down,269,,ESZ3
2023-11-17 15:00:00,4528.75,4545.82,4519.12,0.377,0.213,0.3607,4,1,BEARISH,15,up,1643,,ESZ3
2023-11-17 16:00:00,4527.25,4546.09,4517.57,0.416,0.214,0.3394,4,1,BEARISH,16,up,1476,,ESZ3
2023-11-17 17:00:00,4523.75,4547.09,4516.41,0.516,0.162,0.2392,4,1,BEARISH,17,up,1397,,ESZ3
2023-11-19 23:00:00,4522.75,4551.28,4517.11,0.631,0.125,0.1651,4,1,BEARISH,23,up,1381,,ESZ3
2023-11-20 00:00:00,4523.0,4552.37,4425.04,0.649,2.166,0.7693,4,5,BEARISH,00,up,1322,,ESZ3
2023-11-20 01:00:00,4520.5,4522.83,4426.43,0.052,2.081,0.9758,2,5,BEARISH,01,up,112,,ESZ3
2023-11-20 02:00:00,4521.25,4553.89,4517.81,0.722,0.076,0.0953,4,1,BEARISH,02,up,1200,,ESZ3
2023-11-20 03:00:00,4523.75,4529.14,4429.74,0.119,2.078,0.9458,1,5,BEARISH,03,up,92,,ESZ3
2023-11-20 04:00:00,4526.75,4529.12,4523.5,0.052,0.072,0.5783,1,2,BEARISH,04,up,19,,ESZ3
2023-11-20 05:00:00,4533.25,4556.23,4528.78,0.507,0.099,0.1628,4,1,BEARISH,05,down,47,,ESZ3
2023-11-20 06:00:00,4529.0,4559.55,4523.72,0.675,0.117,0.1474,4,2,BEARISH,06,down,116,,ESZ3
2023-11-20 07:00:00,4530.5,4559.92,4527.44,0.649,0.068,0.0942,4,1,BEARISH,07,down,30,,ESZ3
2023-11-20 08:00:00,4524.75,4527.33,4439.24,0.057,1.89,0.9707,1,5,BEARISH,08,up,50,,ESZ3
2023-11-20 09:00:00,4531.0,4560.64,4524.12,0.654,0.152,0.1884,4,1,BEARISH,09,up,900,,ESZ3
2023-11-20 10:00:00,4539.0,4563.49,4529.69,0.54,0.205,0.2754,4,1,BEARISH,10,up,852,,ESZ3
2023-11-20 11:00:00,4546.25,4563.09,4529.41,0.37,0.37,0.5,4,1,BULLISH,11,up,648,,ESZ3
2023-11-20 12:00:00,4546.75,4564.09,4530.33,0.381,0.361,0.4864,4,1,BEARISH,12,up,488,,ESZ3
2023-11-20 13:00:00,4546.25,4564.18,4529.89,0.394,0.36,0.4771,4,1,BULLISH,13,up,343,,ESZ3
2023-11-20 14:00:00,4559.75,4562.1,4522.94,0.052,0.807,0.94,4,1,BULLISH,14,up,92,,ESZ3
2023-11-20 16:00:00,4561.25,4564.11,4526.83,0.063,0.755,0.9233,3,1,BULLISH,16,up,79,,ESZ3
2023-11-20 17:00:00,4561.25,4566.55,4532.97,0.116,0.62,0.8422,3,1,BULLISH,17,up,301,,ESZ3
2023-11-20 18:00:00,4561.0,4564.85,4526.0,0.084,0.767,0.9009,4,1,BULLISH,18,up,80,,ESZ3
2023-11-20 20:00:00,4564.75,4570.52,4524.69,0.126,0.878,0.8741,4,1,BULLISH,20,up,3358,,ESZ3
2023-11-20 21:00:00,4564.0,4570.51,4522.76,0.143,0.904,0.8637,4,2,BULLISH,21,up,3294,,ESZ3
2023-11-21 00:00:00,4563.75,4570.88,4558.58,0.156,0.113,0.4203,4,3,BULLISH,00,down,188,,ESZ3
2023-11-21 01:00:00,4563.25,4572.3,4560.35,0.198,0.064,0.2427,4,3,BULLISH,01,down,117,,ESZ3
2023-11-21 02:00:00,4563.5,4571.94,4559.87,0.185,0.08,0.3007,4,3,BULLISH,02,down,45,,ESZ3
2023-11-21 03:00:00,4558.5,4573.72,4529.26,0.334,0.641,0.6577,4,2,BULLISH,03,up,2902,,ESZ3
2023-11-21 04:00:00,4558.0,4562.71,4533.43,0.103,0.539,0.8391,3,2,BULLISH,04,up,2574,,ESZ3
2023-11-21 05:00:00,4555.25,4562.96,4536.12,0.169,0.42,0.7127,3,1,BULLISH,05,up,2503,,ESZ3
2023-11-21 06:00:00,4558.0,4563.71,4539.62,0.125,0.403,0.763,3,1,BULLISH,06,down,527,,ESZ3
2023-11-21 07:00:00,4556.0,4564.65,4544.05,0.19,0.262,0.5801,3,1,BULLISH,07,down,433,,ESZ3
2023-11-21 08:00:00,4553.0,4565.31,4547.85,0.27,0.113,0.295,3,1,BULLISH,08,down,121,,ESZ3
2023-11-21 09:00:00,4548.5,4555.31,4472.15,0.15,1.679,0.9181,1,5,BULLISH,09,up,2002,,ESZ3
2023-11-21 10:00:00,4547.75,4555.86,4472.18,0.178,1.662,0.9031,1,5,BULLISH,10,up,1834,,ESZ3
2023-11-21 11:00:00,4545.25,4548.81,4473.67,0.078,1.575,0.9526,2,5,BULLISH,11,up,196,,ESZ3
2023-11-21 12:00:00,4547.25,4551.08,4475.12,0.084,1.586,0.9496,2,5,BULLISH,12,up,93,,ESZ3
2023-11-21 13:00:00,4552.25,4562.42,4476.12,0.223,1.672,0.8822,1,5,BULLISH,13,up,1483,,ESZ3
2023-11-21 14:00:00,4550.0,4555.51,4477.93,0.121,1.584,0.929,2,5,BULLISH,14,up,1170,,ESZ3
2023-11-21 15:00:00,4551.75,4558.36,4479.6,0.145,1.585,0.9161,2,5,BULLISH,15,up,1073,,ESZ3
2023-11-21 16:00:00,4548.75,4557.05,4479.16,0.182,1.53,0.8934,2,5,BULLISH,16,up,902,,ESZ3
2023-11-21 17:00:00,4548.0,4557.49,4480.78,0.209,1.478,0.8763,2,5,BULLISH,17,up,785,,ESZ3
2023-11-21 18:00:00,4545.5,4559.78,4482.58,0.314,1.384,0.815,2,5,BULLISH,18,up,824,,ESZ3
2023-11-21 19:00:00,4545.25,4552.14,4483.63,0.152,1.356,0.8994,2,5,BULLISH,19,up,168,,ESZ3
2023-11-21 20:00:00,4548.25,4553.6,4484.99,0.118,1.391,0.922,2,5,BULLISH,20,up,107,,ESZ3
2023-11-21 21:00:00,4550.0,4568.92,4493.01,0.416,1.253,0.7508,2,5,BULLISH,21,up,931,,ESZ3
2023-11-21 23:00:00,4550.0,4565.73,4489.17,0.346,1.337,0.7945,2,5,BULLISH,23,up,643,,ESZ3
2023-11-22 00:00:00,4550.25,4565.68,4489.08,0.339,1.344,0.7986,3,5,BULLISH,00,up,583,,ESZ3
2023-11-22 01:00:00,4549.0,4565.6,4490.57,0.365,1.284,0.7788,3,5,BULLISH,01,up,521,,ESZ3
2023-11-22 02:00:00,4547.75,4564.43,4491.16,0.367,1.244,0.7723,3,5,BULLISH,02,up,456,,ESZ3
2023-11-22 03:00:00,4550.0,4565.08,4493.22,0.331,1.248,0.7901,3,5,BULLISH,03,up,396,,ESZ3
2023-11-22 04:00:00,4550.25,4564.32,4494.26,0.309,1.23,0.7992,3,5,BULLISH,04,up,322,,ESZ3
2023-11-22 05:00:00,4552.25,4564.0,4495.8,0.258,1.24,0.8277,3,5,BULLISH,05,up,252,,ESZ3
2023-11-22 06:00:00,4559.0,4563.79,4497.27,0.105,1.354,0.928,3,5,BULLISH,06,up,176,,ESZ3
2023-11-22 07:00:00,4557.0,4560.46,4498.14,0.076,1.292,0.9445,1,5,BULLISH,07,up,24,,ESZ3
