date,label,move,rel_bucket,cx_bid_behind,cx_ask_behind,cx_at_bbo,add_sz
2026-01-21,ct13,2.0,-33,558,518,3727,0
2026-01-21,ct13,2.0,-32,431,463,3546,0
2026-01-21,ct13,2.0,-31,348,399,3599,0
2026-01-21,ct13,2.0,-30,764,761,5882,0
2026-01-21,ct13,2.0,-29,625,798,4001,0
2026-01-21,ct13,2.0,-28,572,652,4682,0
2026-01-21,ct13,2.0,-27,828,1052,5640,0
2026-01-21,ct13,2.0,-26,488,523,4161,0
2026-01-21,ct13,2.0,-25,808,941,2996,0
2026-01-21,ct13,2.0,-24,853,626,4020,0
2026-01-21,ct13,2.0,-23,472,536,5177,0
2026-01-21,ct13,2.0,-22,583,723,5637,0
2026-01-21,ct13,2.0,-21,488,485,4352,0
2026-01-21,ct13,2.0,-20,418,505,3865,0
2026-01-21,ct13,2.0,-19,388,674,3781,0
2026-01-21,ct13,2.0,-18,536,637,5304,0
2026-01-21,ct13,2.0,-17,683,683,5661,0
2026-01-21,ct13,2.0,-16,712,664,5249,0
2026-01-21,ct13,2.0,-15,397,543,4500,0
2026-01-21,ct13,2.0,-14,408,454,4268,0
2026-01-21,ct13,2.0,-13,406,491,4681,0
2026-01-21,ct13,2.0,-12,762,771,6152,0
2026-01-21,ct13,2.0,-11,471,379,5358,0
2026-01-21,ct13,2.0,-10,866,722,5109,0
2026-01-21,ct13,2.0,-9,530,455,2823,0
2026-01-21,ct13,2.0,-8,507,527,4224,0
2026-01-21,ct13,2.0,-7,360,367,3728,0
2026-01-21,ct13,2.0,-6,696,765,6414,0
2026-01-21,ct13,2.0,-5,488,440,5302,0
2026-01-21,ct13,2.0,-4,556,566,4681,0
2026-01-21,ct13,2.0,-3,552,731,4693,0
2026-01-21,ct13,2.0,-2,423,575,3838,0
2026-01-21,ct13,2.0,-1,403,470,4081,0
2026-01-21,ct13,2.0,0,765,724,6608,0
2026-01-21,ct13,2.0,1,547,574,5478,0
2026-01-21,ct13,2.0,2,455,480,4408,0
2026-01-21,ct13,2.0,3,495,513,4601,0
2026-01-21,ct13,2.0,4,627,578,4929,0
2026-01-21,ct13,2.0,5,418,380,3972,0
2026-01-21,ct13,2.0,6,525,468,5536,0
2026-01-21,ct13,2.0,7,385,410,4291,0
2026-01-21,ct13,2.0,8,628,507,5098,0
2026-01-21,ct13,2.0,9,505,541,4257,0
2026-01-21,ct13,2.0,10,444,451,4450,0
2026-01-21,ct13,2.0,11,416,440,3986,0
2026-01-21,ct13,2.0,12,695,570,5260,0
2026-01-21,ct13,2.0,13,627,545,4589,0
2026-01-21,ct13,2.0,14,678,655,4620,0
2026-01-21,ct13,2.0,15,529,453,4725,0
2026-01-21,ct13,2.0,16,412,386,3544,0
2026-01-21,ct13,2.0,17,509,697,3668,0
2026-01-21,ct14,8.25,-36,925,819,4148,0
2026-01-21,ct14,8.25,-35,728,480,2769,0
2026-01-21,ct14,8.25,-34,1021,667,3512,0
2026-01-21,ct14,8.25,-33,667,572,3088,0
2026-01-21,ct14,8.25,-32,630,678,2965,0
2026-01-21,ct14,8.25,-31,943,981,4507,0
2026-01-21,ct14,8.25,-30,674,792,4345,0
2026-01-21,ct14,8.25,-29,693,800,3838,0
2026-01-21,ct14,8.25,-28,810,755,4399,0
2026-01-21,ct14,8.25,-27,737,762,3491,0
2026-01-21,ct14,8.25,-26,719,642,3969,0
2026-01-21,ct14,8.25,-25,555,465,3288,0
2026-01-21,ct14,8.25,-24,975,875,5403,0
2026-01-21,ct14,8.25,-23,1001,719,4924,0
2026-01-21,ct14,8.25,-22,721,595,3630,0
2026-01-21,ct14,8.25,-21,575,440,2919,0
2026-01-21,ct14,8.25,-20,409,373,2562,0
2026-01-21,ct14,8.25,-19,489,388,2024,0
2026-01-21,ct14,8.25,-18,740,582,3290,0
2026-01-21,ct14,8.25,-17,377,283,3077,0
2026-01-21,ct14,8.25,-16,301,266,2337,0
2026-01-21,ct14,8.25,-15,367,348,2406,0
2026-01-21,ct14,8.25,-14,343,298,2066,0
2026-01-21,ct14,8.25,-13,294,264,1967,0
2026-01-21,ct14,8.25,-12,591,571,3126,0
2026-01-21,ct14,8.25,-11,615,533,2717,0
2026-01-21,ct14,8.25,-10,448,355,2805,0
2026-01-21,ct14,8.25,-9,471,440,2892,0
2026-01-21,ct14,8.25,-8,368,321,2181,0
2026-01-21,ct14,8.25,-7,318,296,1997,0
2026-01-21,ct14,8.25,-6,612,553,3761,0
2026-01-21,ct14,8.25,-5,483,418,2799,0
2026-01-21,ct14,8.25,-4,507,424,3063,0
2026-01-21,ct14,8.25,-3,454,381,2955,0
2026-01-21,ct14,8.25,-2,418,558,2851,0
2026-01-21,ct14,8.25,-1,303,355,2334,0
2026-01-21,ct14,8.25,0,575,707,3046,0
2026-01-21,ct14,8.25,1,381,290,2300,0
2026-01-21,ct14,8.25,2,510,329,2732,0
2026-01-21,ct14,8.25,3,566,431,2569,0
2026-01-21,ct14,8.25,4,321,286,1998,0
2026-01-21,ct14,8.25,5,638,608,3256,0
2026-01-21,ct14,8.25,6,417,429,2994,0
2026-01-21,ct14,8.25,7,394,321,2413,0
2026-01-21,ct14,8.25,8,471,459,2416,0
2026-01-21,ct14,8.25,9,274,200,1875,0
2026-01-21,ct14,8.25,10,301,320,1983,0
2026-01-21,ct14,8.25,11,368,292,1918,0
2026-01-21,ct14,8.25,12,432,439,3004,0
2026-01-21,ct14,8.25,13,304,345,2385,0
2026-01-21,ct14,8.25,14,275,263,2108,0
2026-01-21,ct14,8.25,15,292,242,1727,0
2026-01-21,ct14,8.25,16,377,311,2127,0
2026-01-21,ct14,8.25,17,288,289,1957,0
2026-01-21,ct5,7.5,-36,369,539,5856,0
2026-01-21,ct5,7.5,-35,362,416,5554,0
2026-01-21,ct5,7.5,-34,281,307,4556,0
2026-01-21,ct5,7.5,-33,355,293,4355,0
2026-01-21,ct5,7.5,-32,239,211,3796,0
2026-01-21,ct5,7.5,-31,342,436,4624,0
2026-01-21,ct5,7.5,-30,447,421,5930,0
2026-01-21,ct5,7.5,-29,369,307,4529,0
2026-01-21,ct5,7.5,-28,386,387,4269,0
2026-01-21,ct5,7.5,-27,297,234,3270,0
2026-01-21,ct5,7.5,-26,538,381,3965,0
2026-01-21,ct5,7.5,-25,212,249,3384,0
2026-01-21,ct5,7.5,-24,398,401,5853,0
2026-01-21,ct5,7.5,-23,542,481,5557,0
2026-01-21,ct5,7.5,-22,367,400,4233,0
2026-01-21,ct5,7.5,-21,470,406,3939,0
2026-01-21,ct5,7.5,-20,437,504,4590,0
2026-01-21,ct5,7.5,-19,409,479,4289,0
2026-01-21,ct5,7.5,-18,641,421,4368,0
2026-01-21,ct5,7.5,-17,339,395,4153,0
2026-01-21,ct5,7.5,-16,343,610,5049,0
2026-01-21,ct5,7.5,-15,383,400,4851,0
2026-01-21,ct5,7.5,-14,430,389,4215,0
2026-01-21,ct5,7.5,-13,306,325,3450,0
2026-01-21,ct5,7.5,-12,613,402,4579,0
2026-01-21,ct5,7.5,-11,356,356,4234,0
2026-01-21,ct5,7.5,-10,327,419,4830,0
2026-01-21,ct5,7.5,-9,392,253,4236,0
2026-01-21,ct5,7.5,-8,513,334,4517,0
2026-01-21,ct5,7.5,-7,287,333,3753,0
2026-01-21,ct5,7.5,-6,343,341,4330,0
2026-01-21,ct5,7.5,-5,399,400,4514,0
2026-01-21,ct5,7.5,-4,332,246,4240,0
2026-01-21,ct5,7.5,-3,380,376,3858,0
2026-01-21,ct5,7.5,-2,690,611,4595,0
2026-01-21,ct5,7.5,-1,306,308,3542,0
2026-01-21,ct5,7.5,0,461,440,4389,0
2026-01-21,ct5,7.5,1,419,575,5039,0
2026-01-21,ct5,7.5,2,497,570,4823,0
2026-01-21,ct5,7.5,3,539,408,4147,0
2026-01-21,ct5,7.5,4,555,408,4173,0
2026-01-21,ct5,7.5,5,610,325,4031,0
2026-01-21,ct5,7.5,6,629,489,5012,0
2026-01-21,ct5,7.5,7,447,454,3947,0
2026-01-21,ct5,7.5,8,412,452,4040,0
2026-01-21,ct5,7.5,9,355,442,4716,0
2026-01-21,ct5,7.5,10,381,464,3959,0
2026-01-21,ct5,7.5,11,535,414,4114,0
2026-01-21,ct5,7.5,12,488,404,4024,0
2026-01-21,ct5,7.5,13,387,308,3171,0
2026-01-21,ct5,7.5,14,338,432,3384,0
2026-01-21,ct5,7.5,15,317,378,3583,0
2026-01-21,ct5,7.5,16,521,457,3739,0
2026-01-21,ct5,7.5,17,262,340,2683,0
2026-01-21,ct6,3.75,-36,398,401,5853,0
2026-01-21,ct6,3.75,-35,542,481,5557,0
2026-01-21,ct6,3.75,-34,367,400,4233,0
2026-01-21,ct6,3.75,-33,470,406,3939,0
2026-01-21,ct6,3.75,-32,437,504,4590,0
2026-01-21,ct6,3.75,-31,409,479,4289,0
2026-01-21,ct6,3.75,-30,641,421,4368,0
2026-01-21,ct6,3.75,-29,339,395,4153,0
2026-01-21,ct6,3.75,-28,343,610,5049,0
2026-01-21,ct6,3.75,-27,383,400,4851,0
2026-01-21,ct6,3.75,-26,430,389,4215,0
2026-01-21,ct6,3.75,-25,306,325,3450,0
2026-01-21,ct6,3.75,-24,613,402,4579,0
2026-01-21,ct6,3.75,-23,356,356,4234,0
2026-01-21,ct6,3.75,-22,327,419,4830,0
2026-01-21,ct6,3.75,-21,392,253,4236,0
2026-01-21,ct6,3.75,-20,513,334,4517,0
2026-01-21,ct6,3.75,-19,287,333,3753,0
2026-01-21,ct6,3.75,-18,343,341,4330,0
2026-01-21,ct6,3.75,-17,399,400,4514,0
2026-01-21,ct6,3.75,-16,332,246,4240,0
2026-01-21,ct6,3.75,-15,380,376,3858,0
2026-01-21,ct6,3.75,-14,690,611,4595,0
2026-01-21,ct6,3.75,-13,306,308,3542,0
2026-01-21,ct6,3.75,-12,461,440,4389,0
2026-01-21,ct6,3.75,-11,419,575,5039,0
2026-01-21,ct6,3.75,-10,497,570,4823,0
2026-01-21,ct6,3.75,-9,539,408,4147,0
2026-01-21,ct6,3.75,-8,555,408,4173,0
2026-01-21,ct6,3.75,-7,610,325,4031,0
2026-01-21,ct6,3.75,-6,629,489,5012,0
2026-01-21,ct6,3.75,-5,447,454,3947,0
2026-01-21,ct6,3.75,-4,412,452,4040,0
2026-01-21,ct6,3.75,-3,355,442,4716,0
2026-01-21,ct6,3.75,-2,381,464,3959,0
2026-01-21,ct6,3.75,-1,535,414,4114,0
2026-01-21,ct6,3.75,0,488,404,4024,0
2026-01-21,ct6,3.75,1,387,308,3171,0
2026-01-21,ct6,3.75,2,338,432,3384,0
2026-01-21,ct6,3.75,3,317,378,3583,0
2026-01-21,ct6,3.75,4,521,457,3739,0
2026-01-21,ct6,3.75,5,262,340,2683,0
2026-01-21,ct6,3.75,6,314,356,3269,0
2026-01-21,ct6,3.75,7,377,351,3967,0
2026-01-21,ct6,3.75,8,358,306,2887,0
2026-01-21,ct6,3.75,9,504,367,3241,0
2026-01-21,ct6,3.75,10,368,487,3062,0
2026-01-21,ct6,3.75,11,468,371,2535,0
2026-01-21,ct6,3.75,12,448,317,2702,0
2026-01-21,ct6,3.75,13,427,322,3149,0
2026-01-21,ct6,3.75,14,456,248,2582,0
2026-01-21,ct6,3.75,15,322,412,2762,0
2026-01-21,ct6,3.75,16,306,284,2307,0
2026-01-21,ct6,3.75,17,215,239,1552,0
2026-01-21,ct7,-4.5,-36,393,321,2583,0
2026-01-21,ct7,-4.5,-35,401,275,2419,0
2026-01-21,ct7,-4.5,-34,329,267,2199,0
2026-01-21,ct7,-4.5,-33,331,279,2134,0
2026-01-21,ct7,-4.5,-32,298,288,2106,0
2026-01-21,ct7,-4.5,-31,376,384,2521,0
2026-01-21,ct7,-4.5,-30,610,596,3775,0
2026-01-21,ct7,-4.5,-29,430,449,2978,0
2026-01-21,ct7,-4.5,-28,536,493,3486,0
2026-01-21,ct7,-4.5,-27,612,407,3318,0
2026-01-21,ct7,-4.5,-26,461,353,2529,0
2026-01-21,ct7,-4.5,-25,234,195,1910,0
2026-01-21,ct7,-4.5,-24,266,192,2067,0
2026-01-21,ct7,-4.5,-23,322,251,2300,0
2026-01-21,ct7,-4.5,-22,361,280,2358,0
2026-01-21,ct7,-4.5,-21,369,286,2028,0
2026-01-21,ct7,-4.5,-20,304,289,1810,0
2026-01-21,ct7,-4.5,-19,307,254,1893,0
2026-01-21,ct7,-4.5,-18,446,417,3176,0
2026-01-21,ct7,-4.5,-17,387,377,2692,0
2026-01-21,ct7,-4.5,-16,482,427,2762,0
2026-01-21,ct7,-4.5,-15,365,312,2301,0
2026-01-21,ct7,-4.5,-14,401,346,1957,0
2026-01-21,ct7,-4.5,-13,271,244,1484,0
2026-01-21,ct7,-4.5,-12,411,384,2560,0
2026-01-21,ct7,-4.5,-11,351,300,2548,0
2026-01-21,ct7,-4.5,-10,386,310,2180,0
2026-01-21,ct7,-4.5,-9,292,276,2032,0
2026-01-21,ct7,-4.5,-8,213,208,1393,0
2026-01-21,ct7,-4.5,-7,293,248,1822,0
2026-01-21,ct7,-4.5,-6,359,316,2273,0
2026-01-21,ct7,-4.5,-5,378,290,2124,0
2026-01-21,ct7,-4.5,-4,314,281,2067,0
2026-01-21,ct7,-4.5,-3,278,267,1948,0
2026-01-21,ct7,-4.5,-2,285,282,1871,0
2026-01-21,ct7,-4.5,-1,319,331,1754,0
2026-01-21,ct7,-4.5,0,326,326,1944,0
2026-01-21,ct7,-4.5,1,248,218,1419,0
2026-01-21,ct7,-4.5,2,241,254,1577,0
2026-01-21,ct7,-4.5,3,209,207,1139,0
2026-01-21,ct7,-4.5,4,520,567,2425,0
2026-01-21,ct7,-4.5,5,300,328,1952,0
2026-01-21,ct7,-4.5,6,411,358,2254,0
2026-01-21,ct7,-4.5,7,208,224,1620,0
2026-01-21,ct7,-4.5,8,257,260,1678,0
2026-01-21,ct7,-4.5,9,239,214,1196,0
2026-01-21,ct7,-4.5,10,294,245,1920,0
2026-01-21,ct7,-4.5,11,187,151,1301,0
2026-01-21,ct7,-4.5,12,365,413,2960,0
2026-01-21,ct7,-4.5,13,329,351,2294,0
2026-01-21,ct7,-4.5,14,316,309,2136,0
2026-01-21,ct7,-4.5,15,343,376,2299,0
2026-01-21,ct7,-4.5,16,313,349,2273,0
2026-01-21,ct7,-4.5,17,431,719,2793,0
2026-01-21,ct8,7.5,-36,373,369,3395,0
2026-01-21,ct8,7.5,-35,272,206,2337,0
2026-01-21,ct8,7.5,-34,334,290,2878,0
2026-01-21,ct8,7.5,-33,354,252,2272,0
2026-01-21,ct8,7.5,-32,232,244,2141,0
2026-01-21,ct8,7.5,-31,648,493,2702,0
2026-01-21,ct8,7.5,-30,294,265,2056,0
2026-01-21,ct8,7.5,-29,341,379,2217,0
2026-01-21,ct8,7.5,-28,276,323,2243,0
2026-01-21,ct8,7.5,-27,235,219,1891,0
2026-01-21,ct8,7.5,-26,332,274,2205,0
2026-01-21,ct8,7.5,-25,273,241,2065,0
2026-01-21,ct8,7.5,-24,201,240,1842,0
2026-01-21,ct8,7.5,-23,296,257,1989,0
2026-01-21,ct8,7.5,-22,352,385,2596,0
2026-01-21,ct8,7.5,-21,272,293,2265,0
2026-01-21,ct8,7.5,-20,233,240,2209,0
2026-01-21,ct8,7.5,-19,195,190,2150,0
2026-01-21,ct8,7.5,-18,482,429,3675,0
2026-01-21,ct8,7.5,-17,294,347,2256,0
2026-01-21,ct8,7.5,-16,245,225,2427,0
2026-01-21,ct8,7.5,-15,215,231,2177,0
2026-01-21,ct8,7.5,-14,343,382,2578,0
2026-01-21,ct8,7.5,-13,280,240,2043,0
2026-01-21,ct8,7.5,-12,383,348,2687,0
2026-01-21,ct8,7.5,-11,268,227,2185,0
2026-01-21,ct8,7.5,-10,249,193,1850,0
2026-01-21,ct8,7.5,-9,245,189,2145,0
2026-01-21,ct8,7.5,-8,180,161,1462,0
2026-01-21,ct8,7.5,-7,231,321,2255,0
2026-01-21,ct8,7.5,-6,469,704,3963,0
2026-01-21,ct8,7.5,-5,286,236,2764,0
2026-01-21,ct8,7.5,-4,391,373,3226,0
2026-01-21,ct8,7.5,-3,450,370,2965,0
2026-01-21,ct8,7.5,-2,218,187,1611,0
2026-01-21,ct8,7.5,-1,281,313,2172,0
2026-01-21,ct8,7.5,0,348,451,2958,0
2026-01-21,ct8,7.5,1,269,221,2059,0
2026-01-21,ct8,7.5,2,265,288,2036,0
2026-01-21,ct8,7.5,3,228,247,2167,0
2026-01-21,ct8,7.5,4,310,251,2102,0
2026-01-21,ct8,7.5,5,236,232,2177,0
2026-01-21,ct8,7.5,6,198,209,2186,0
2026-01-21,ct8,7.5,7,350,309,2752,0
2026-01-21,ct8,7.5,8,284,245,2185,0
2026-01-21,ct8,7.5,9,244,261,2066,0
2026-01-21,ct8,7.5,10,244,258,1922,0
2026-01-21,ct8,7.5,11,388,356,2407,0
2026-01-21,ct8,7.5,12,276,342,2552,0
2026-01-21,ct8,7.5,13,302,259,2244,0
2026-01-21,ct8,7.5,14,305,322,2694,0
2026-01-21,ct8,7.5,15,208,240,2175,0
2026-01-21,ct8,7.5,16,225,241,2070,0
2026-01-21,ct8,7.5,17,289,351,2077,0
2026-01-21,ct9,5.5,-36,461,440,4389,0
2026-01-21,ct9,5.5,-35,419,575,5039,0
2026-01-21,ct9,5.5,-34,497,570,4823,0
2026-01-21,ct9,5.5,-33,539,408,4147,0
2026-01-21,ct9,5.5,-32,555,408,4173,0
2026-01-21,ct9,5.5,-31,610,325,4031,0
2026-01-21,ct9,5.5,-30,629,489,5012,0
2026-01-21,ct9,5.5,-29,447,454,3947,0
2026-01-21,ct9,5.5,-28,412,452,4040,0
2026-01-21,ct9,5.5,-27,355,442,4716,0
2026-01-21,ct9,5.5,-26,381,464,3959,0
2026-01-21,ct9,5.5,-25,535,414,4114,0
2026-01-21,ct9,5.5,-24,488,404,4024,0
2026-01-21,ct9,5.5,-23,387,308,3171,0
2026-01-21,ct9,5.5,-22,338,432,3384,0
2026-01-21,ct9,5.5,-21,317,378,3583,0
2026-01-21,ct9,5.5,-20,521,457,3739,0
2026-01-21,ct9,5.5,-19,262,340,2683,0
2026-01-21,ct9,5.5,-18,314,356,3269,0
2026-01-21,ct9,5.5,-17,377,351,3967,0
2026-01-21,ct9,5.5,-16,358,306,2887,0
2026-01-21,ct9,5.5,-15,504,367,3241,0
2026-01-21,ct9,5.5,-14,368,487,3062,0
2026-01-21,ct9,5.5,-13,468,371,2535,0
2026-01-21,ct9,5.5,-12,448,317,2702,0
2026-01-21,ct9,5.5,-11,427,322,3149,0
2026-01-21,ct9,5.5,-10,456,248,2582,0
2026-01-21,ct9,5.5,-9,322,412,2762,0
2026-01-21,ct9,5.5,-8,306,284,2307,0
2026-01-21,ct9,5.5,-7,215,239,1552,0
2026-01-21,ct9,5.5,-6,356,400,1920,0
2026-01-21,ct9,5.5,-5,218,266,1327,0
2026-01-21,ct9,5.5,-4,265,246,1305,0
2026-01-21,ct9,5.5,-3,193,206,1291,0
2026-01-21,ct9,5.5,-2,210,290,1167,0
2026-01-21,ct9,5.5,-1,420,376,920,0
2026-01-21,ct9,5.5,0,362,319,941,0
2026-01-21,ct9,5.5,1,278,259,1809,0
2026-01-21,ct9,5.5,2,676,479,2846,0
2026-01-21,ct9,5.5,3,544,461,3738,0
2026-01-21,ct9,5.5,4,621,516,4248,0
2026-01-21,ct9,5.5,5,522,466,3403,0
2026-01-21,ct9,5.5,6,555,609,4402,0
2026-01-21,ct9,5.5,7,449,485,3623,0
2026-01-21,ct9,5.5,8,520,464,4265,0
2026-01-21,ct9,5.5,9,374,406,3076,0
2026-01-21,ct9,5.5,10,466,477,3409,0
2026-01-21,ct9,5.5,11,382,286,2474,0
2026-01-21,ct9,5.5,12,478,350,3621,0
2026-01-21,ct9,5.5,13,519,519,4548,0
2026-01-21,ct9,5.5,14,528,407,3894,0
2026-01-21,ct9,5.5,15,398,372,3581,0
2026-01-21,ct9,5.5,16,449,361,3187,0
2026-01-21,ct9,5.5,17,547,545,3968,0
2026-01-21,ev0,-51.5,-36,762,771,6152,0
2026-01-21,ev0,-51.5,-35,471,379,5358,0
2026-01-21,ev0,-51.5,-34,866,722,5109,0
2026-01-21,ev0,-51.5,-33,530,455,2823,0
2026-01-21,ev0,-51.5,-32,507,527,4224,0
2026-01-21,ev0,-51.5,-31,360,367,3728,0
2026-01-21,ev0,-51.5,-30,696,765,6414,0
2026-01-21,ev0,-51.5,-29,488,440,5302,0
2026-01-21,ev0,-51.5,-28,556,566,4681,0
2026-01-21,ev0,-51.5,-27,552,731,4693,0
2026-01-21,ev0,-51.5,-26,423,575,3838,0
2026-01-21,ev0,-51.5,-25,403,470,4081,0
2026-01-21,ev0,-51.5,-24,765,724,6608,0
2026-01-21,ev0,-51.5,-23,547,574,5478,0
2026-01-21,ev0,-51.5,-22,455,480,4408,0
2026-01-21,ev0,-51.5,-21,495,513,4601,0
2026-01-21,ev0,-51.5,-20,627,578,4929,0
2026-01-21,ev0,-51.5,-19,418,380,3972,0
2026-01-21,ev0,-51.5,-18,525,468,5536,0
2026-01-21,ev0,-51.5,-17,385,410,4291,0
2026-01-21,ev0,-51.5,-16,628,507,5098,0
2026-01-21,ev0,-51.5,-15,505,541,4257,0
2026-01-21,ev0,-51.5,-14,444,451,4450,0
2026-01-21,ev0,-51.5,-13,416,440,3986,0
2026-01-21,ev0,-51.5,-12,695,570,5260,0
2026-01-21,ev0,-51.5,-11,627,545,4589,0
2026-01-21,ev0,-51.5,-10,678,655,4620,0
2026-01-21,ev0,-51.5,-9,529,453,4725,0
2026-01-21,ev0,-51.5,-8,412,386,3544,0
2026-01-21,ev0,-51.5,-7,509,697,3668,0
2026-01-21,ev0,-51.5,-6,601,693,4727,0
2026-01-21,ev0,-51.5,-5,473,571,5131,0
2026-01-21,ev0,-51.5,-4,441,440,4548,0
2026-01-21,ev0,-51.5,-3,443,445,4443,0
2026-01-21,ev0,-51.5,-2,480,527,4456,0
2026-01-21,ev0,-51.5,-1,414,459,3205,0
2026-01-21,ev0,-51.5,0,866,1083,6860,0
2026-01-21,ev0,-51.5,1,479,685,5208,0
2026-01-21,ev0,-51.5,2,417,524,5088,0
2026-01-21,ev0,-51.5,3,395,552,4734,0
2026-01-21,ev0,-51.5,4,513,854,4560,0
2026-01-21,ev0,-51.5,5,404,489,4000,0
2026-01-21,ev0,-51.5,6,602,608,5736,0
2026-01-21,ev0,-51.5,7,598,636,5636,0
2026-01-21,ev0,-51.5,8,465,516,4640,0
2026-01-21,ev0,-51.5,9,530,473,5133,0
2026-01-21,ev0,-51.5,10,374,400,4184,0
2026-01-21,ev0,-51.5,11,398,337,3565,0
2026-01-21,ev0,-51.5,12,537,480,5171,0
2026-01-21,ev0,-51.5,13,400,389,4579,0
2026-01-21,ev0,-51.5,14,654,611,4908,0
2026-01-21,ev0,-51.5,15,497,394,4172,0
2026-01-21,ev0,-51.5,16,453,465,3751,0
2026-01-21,ev0,-51.5,17,277,316,3350,0
2026-01-21,ev1,108.5,-36,287,324,2492,0
2026-01-21,ev1,108.5,-35,232,207,1976,0
2026-01-21,ev1,108.5,-34,263,322,2668,0
2026-01-21,ev1,108.5,-33,190,154,1424,0
2026-01-21,ev1,108.5,-32,243,243,1843,0
2026-01-21,ev1,108.5,-31,213,225,1712,0
2026-01-21,ev1,108.5,-30,212,177,1875,0
2026-01-21,ev1,108.5,-29,311,318,2455,0
2026-01-21,ev1,108.5,-28,434,332,2964,0
2026-01-21,ev1,108.5,-27,160,184,1862,0
2026-01-21,ev1,108.5,-26,299,237,2015,0
2026-01-21,ev1,108.5,-25,285,243,1878,0
2026-01-21,ev1,108.5,-24,168,230,1527,0
2026-01-21,ev1,108.5,-23,168,239,1830,0
2026-01-21,ev1,108.5,-22,155,236,1662,0
2026-01-21,ev1,108.5,-21,216,199,1764,0
2026-01-21,ev1,108.5,-20,375,213,1874,0
2026-01-21,ev1,108.5,-19,185,161,1485,0
2026-01-21,ev1,108.5,-18,349,277,2394,0
2026-01-21,ev1,108.5,-17,217,164,1560,0
2026-01-21,ev1,108.5,-16,204,243,1900,0
2026-01-21,ev1,108.5,-15,436,315,2533,0
2026-01-21,ev1,108.5,-14,178,207,1622,0
2026-01-21,ev1,108.5,-13,238,179,1553,0
2026-01-21,ev1,108.5,-12,290,284,2569,0
2026-01-21,ev1,108.5,-11,277,278,2149,0
2026-01-21,ev1,108.5,-10,236,242,1760,0
2026-01-21,ev1,108.5,-9,375,333,2579,0
2026-01-21,ev1,108.5,-8,247,178,1692,0
2026-01-21,ev1,108.5,-7,331,314,2390,0
2026-01-21,ev1,108.5,-6,250,232,2124,0
2026-01-21,ev1,108.5,-5,271,239,1940,0
2026-01-21,ev1,108.5,-4,250,192,1762,0
2026-01-21,ev1,108.5,-3,194,164,1758,0
2026-01-21,ev1,108.5,-2,204,219,2337,0
2026-01-21,ev1,108.5,-1,188,305,2121,0
2026-01-21,ev1,108.5,0,299,367,2608,0
2026-01-21,ev1,108.5,1,419,290,2602,0
2026-01-21,ev1,108.5,2,227,178,1943,0
2026-01-21,ev1,108.5,3,1790,1124,2575,0
2026-01-21,ev1,108.5,4,2598,2136,7422,0
2026-01-21,ev1,108.5,5,2147,1659,11725,0
2026-01-21,ev1,108.5,6,1330,1170,7831,0
2026-01-21,ev1,108.5,7,809,888,7736,0
2026-01-21,ev1,108.5,8,604,763,2549,0
2026-01-21,ev1,108.5,9,541,581,3930,0
2026-01-21,ev1,108.5,10,993,810,6305,0
2026-01-21,ev1,108.5,11,782,653,5602,0
2026-01-21,ev1,108.5,12,980,916,5257,0
2026-01-21,ev1,108.5,13,1027,934,5642,0
2026-01-21,ev1,108.5,14,653,568,4301,0
2026-01-21,ev1,108.5,15,800,577,3292,0
2026-01-21,ev1,108.5,16,656,665,3325,0
2026-01-21,ev1,108.5,17,550,530,4813,0
2026-01-21,ev2,42.25,-36,212,177,1875,0
2026-01-21,ev2,42.25,-35,311,318,2455,0
2026-01-21,ev2,42.25,-34,434,332,2964,0
2026-01-21,ev2,42.25,-33,160,184,1862,0
2026-01-21,ev2,42.25,-32,299,237,2015,0
2026-01-21,ev2,42.25,-31,285,243,1878,0
2026-01-21,ev2,42.25,-30,168,230,1527,0
2026-01-21,ev2,42.25,-29,168,239,1830,0
2026-01-21,ev2,42.25,-28,155,236,1662,0
2026-01-21,ev2,42.25,-27,216,199,1764,0
2026-01-21,ev2,42.25,-26,375,213,1874,0
2026-01-21,ev2,42.25,-25,185,161,1485,0
2026-01-21,ev2,42.25,-24,349,277,2394,0
2026-01-21,ev2,42.25,-23,217,164,1560,0
2026-01-21,ev2,42.25,-22,204,243,1900,0
2026-01-21,ev2,42.25,-21,436,315,2533,0
2026-01-21,ev2,42.25,-20,178,207,1622,0
2026-01-21,ev2,42.25,-19,238,179,1553,0
2026-01-21,ev2,42.25,-18,290,284,2569,0
2026-01-21,ev2,42.25,-17,277,278,2149,0
2026-01-21,ev2,42.25,-16,236,242,1760,0
2026-01-21,ev2,42.25,-15,375,333,2579,0
2026-01-21,ev2,42.25,-14,247,178,1692,0
2026-01-21,ev2,42.25,-13,331,314,2390,0
2026-01-21,ev2,42.25,-12,250,232,2124,0
2026-01-21,ev2,42.25,-11,271,239,1940,0
2026-01-21,ev2,42.25,-10,250,192,1762,0
2026-01-21,ev2,42.25,-9,194,164,1758,0
2026-01-21,ev2,42.25,-8,204,219,2337,0
2026-01-21,ev2,42.25,-7,188,305,2121,0
2026-01-21,ev2,42.25,-6,299,367,2608,0
2026-01-21,ev2,42.25,-5,419,290,2602,0
2026-01-21,ev2,42.25,-4,227,178,1943,0
2026-01-21,ev2,42.25,-3,1790,1124,2575,0
2026-01-21,ev2,42.25,-2,2598,2136,7422,0
