date,tod,session,sym,move,dir,tier,ev_vol,ev_path,ev_range,ev_net,impact,pre_vol,pre_path,pre_net,impact_pre,fwd60,fwd300,fwd900
2025-11-28,636,rth,NQZ5,0.5,0,0,534.0,49.75,10.25,0.5,93.165,1185.0,97.25,6.5,82.068,-3.25,-4.25,22.75
2025-05-05,636,rth,NQM5,2.75,0,0,1521.0,82.0,24.75,2.75,53.912,3144.0,147.0,-13.0,46.756,22.75,58.0,61.5
2025-06-17,636,rth,NQU5,5.75,0,0,640.0,52.0,12.5,5.75,81.25,1755.0,84.25,-20.5,48.006,-2.75,-6.0,8.25
2025-04-29,636,rth,NQM5,7.0,0,0,1291.0,71.75,18.5,7.0,55.577,2626.0,149.75,26.75,57.026,6.5,1.5,-13.75
2025-05-30,636,rth,NQM5,4.75,0,0,1033.0,65.25,15.0,4.75,63.166,1284.0,102.5,-1.5,79.829,23.25,5.75,-3.0
2025-05-20,647,rth,NQM5,-1.25,0,0,377.0,32.5,8.5,-1.25,86.207,1977.0,91.5,-1.0,46.282,7.5,-4.5,-28.25
2025-02-18,647,rth,NQH5,-4.75,0,0,1256.0,49.0,14.75,-4.75,39.013,2905.0,107.0,-20.5,36.833,8.5,34.25,54.5
2025-11-03,647,rth,NQZ5,-1.75,0,0,1158.0,67.0,13.5,-1.75,57.858,3076.0,137.75,-19.25,44.782,-5.5,8.0,-4.0
2025-09-22,647,rth,NQZ5,3.75,0,0,842.0,24.75,7.75,3.75,29.394,2032.0,60.25,-1.75,29.651,2.75,-1.0,4.25
2026-01-05,647,rth,NQH6,1.0,0,0,828.0,47.75,10.75,1.0,57.669,1659.0,111.75,14.75,67.36,-3.25,3.0,4.25
2025-10-21,743,rth,NQZ5,9.0,0,0,693.0,20.5,10.25,9.0,29.582,1076.0,64.0,0.0,59.48,-1.0,4.75,-1.25
2025-06-27,743,rth,NQU5,-5.5,0,0,372.0,18.0,6.75,-5.5,48.387,1205.0,50.75,1.75,42.116,1.75,14.25,4.5
2025-02-18,743,rth,NQH5,3.25,0,0,317.0,27.5,6.0,3.25,86.751,855.0,60.0,2.5,70.175,-0.5,-3.5,12.5
2025-03-12,743,rth,NQH5,1.25,0,0,1225.0,61.75,18.75,1.25,50.408,2181.0,142.0,5.0,65.108,0.0,6.25,27.0
2025-02-06,743,rth,NQH5,4.25,0,0,363.0,23.75,5.75,4.25,65.427,1300.0,70.0,0.5,53.846,4.75,-9.5,-8.75
2025-12-04,796,rth,NQZ5,-0.25,0,0,960.0,38.25,8.25,-0.25,39.844,1576.0,68.25,17.75,43.306,1.75,-6.0,16.5
2025-02-20,796,rth,NQH5,-5.75,0,0,951.0,32.25,11.5,-5.75,33.912,945.0,69.5,-3.75,73.545,-2.25,-10.75,0.0
2025-04-10,796,rth,NQM5,-2.0,0,0,2023.0,235.25,52.5,-2.0,116.288,2808.0,356.5,27.5,126.959,2.5,-38.75,153.75
2025-12-31,796,rth,NQH6,-1.5,0,0,332.0,21.0,6.25,-1.5,63.253,905.0,38.75,2.0,42.818,-8.5,-12.75,3.25
2025-12-29,796,rth,NQH6,6.5,0,0,578.0,29.5,8.5,6.5,51.038,646.0,36.75,2.75,56.889,-0.5,2.25,9.75
2025-07-01,809,rth,NQU5,-1.5,0,0,286.0,27.5,6.25,-1.5,96.154,1436.0,69.0,-3.0,48.05,-7.0,-6.5,4.25
2025-07-16,809,rth,NQU5,-5.75,0,0,530.0,34.25,8.25,-5.75,64.623,1512.0,64.0,-8.5,42.328,2.0,-1.75,-6.0
2025-12-22,809,rth,NQH6,0.25,0,0,261.0,15.75,4.0,0.25,60.345,600.0,41.75,0.75,69.583,0.5,-1.5,7.75
2025-04-03,809,rth,NQM5,3.25,0,0,614.0,66.25,15.25,3.25,107.899,1111.0,129.5,0.25,116.562,-5.25,18.75,47.25
2025-02-19,809,rth,NQH5,-0.75,0,0,537.0,17.25,3.75,-0.75,32.123,871.0,45.25,0.0,51.952,11.0,7.75,6.25
2026-01-06,934,rth,NQH6,-0.25,0,0,417.0,15.75,3.5,-0.25,37.77,564.0,27.75,1.25,49.202,1.0,12.0,17.25
2025-11-03,934,rth,NQZ5,-4.0,0,0,767.0,37.25,16.0,-4.0,48.566,1414.0,64.75,-8.75,45.792,-2.5,15.75,7.75
2025-05-22,934,rth,NQM5,7.0,0,0,814.0,46.0,14.0,7.0,56.511,1515.0,81.5,-21.25,53.795,0.75,-19.5,-44.5
2025-06-26,934,rth,NQU5,4.0,0,0,447.0,19.5,5.5,4.0,43.624,1044.0,45.5,-4.5,43.582,-3.5,-11.5,-0.5
2025-12-31,934,rth,NQH6,2.0,0,0,377.0,26.25,6.0,2.0,69.629,2128.0,83.75,5.75,39.356,7.25,-2.75,-19.5
2025-09-29,950,rth,NQZ5,3.25,0,0,2782.0,42.0,14.25,3.25,15.097,2105.0,56.25,-0.5,26.722,-5.25,-9.75,-10.0
2025-10-08,950,rth,NQZ5,6.25,0,0,1679.0,33.5,9.0,6.25,19.952,1163.0,42.5,6.75,36.543,5.25,17.0,15.5
2025-07-25,950,rth,NQU5,-2.75,0,0,1935.0,32.0,12.25,-2.75,16.537,925.0,36.75,-2.25,39.73,-8.5,-21.75,-14.0
2025-10-16,950,rth,NQZ5,8.75,0,0,2683.0,121.25,36.0,8.75,45.192,2097.0,154.0,27.5,73.438,-3.5,17.25,11.25
2025-01-27,950,rth,NQH5,-0.75,0,0,2569.0,96.25,26.5,-0.75,37.466,2698.0,144.75,-3.25,53.651,-11.75,3.5,75.5
2025-02-04,637,rth,NQH5,7.25,0,0,1043.0,57.25,13.5,7.25,54.89,1646.0,141.5,2.25,85.966,18.25,20.25,-4.75
2025-03-18,637,rth,NQM5,7.25,0,0,778.0,60.0,14.75,7.25,77.121,1766.0,144.25,-7.5,81.682,1.75,19.0,-27.5
2025-02-11,637,rth,NQH5,5.5,0,0,765.0,31.75,9.75,5.5,41.503,1767.0,82.25,-4.75,46.548,1.0,2.5,29.25
2025-03-25,637,rth,NQM5,3.25,0,0,920.0,28.0,6.0,3.25,30.435,2017.0,93.25,15.5,46.232,12.25,20.25,35.0
2025-01-30,637,rth,NQH5,5.5,0,0,1229.0,85.25,14.75,5.5,69.365,3807.0,149.0,17.5,39.138,3.75,0.5,-45.75
2025-03-14,685,rth,NQH5,-0.25,0,0,941.0,56.0,13.75,-0.25,59.511,2343.0,110.5,-7.25,47.162,-15.0,-10.5,37.0
2025-03-27,685,rth,NQM5,3.75,0,0,915.0,51.25,15.75,3.75,56.011,1672.0,73.0,14.75,43.66,-5.25,-54.0,-88.75
2025-05-22,685,rth,NQM5,3.25,0,0,596.0,66.5,11.5,3.25,111.577,1810.0,120.75,6.0,66.713,-16.0,-37.25,-19.5
2025-10-07,685,rth,NQZ5,-0.25,0,0,1375.0,83.75,17.5,-0.25,60.909,1798.0,127.25,-9.75,70.773,-24.75,-42.0,-72.0
2025-01-21,685,rth,NQH5,-4.25,0,0,664.0,56.0,16.25,-4.25,84.337,1153.0,92.25,-6.0,80.009,1.75,9.0,-14.25
2026-01-16,828,rth,NQH6,-8.0,0,0,331.0,28.0,10.25,-8.0,84.592,492.0,50.0,3.75,101.626,0.0,4.0,11.75
2025-07-30,828,rth,NQU5,0.25,0,0,341.0,19.25,3.5,0.25,56.452,772.0,39.75,-6.25,51.49,-2.0,1.25,-4.25
2025-02-06,828,rth,NQH5,-0.25,0,0,263.0,25.5,6.0,-0.25,96.958,681.0,57.5,8.25,84.435,3.75,-10.0,-7.75
2025-05-30,828,rth,NQM5,0.0,0,0,799.0,63.25,17.5,0.0,79.161,1537.0,108.75,5.25,70.755,4.0,27.0,14.0
2025-08-28,828,rth,NQU5,3.0,0,0,290.0,17.75,4.75,3.0,61.207,814.0,36.0,-4.0,44.226,-2.0,5.25,2.5
2026-01-12,891,rth,NQH6,2.75,0,0,408.0,15.75,4.75,2.75,38.603,614.0,29.5,-1.5,48.046,-4.75,-0.75,-5.5
2025-02-10,891,rth,NQH5,-4.0,0,0,326.0,22.0,6.5,-4.0,67.485,879.0,45.75,-5.25,52.048,2.0,20.75,17.0
2026-01-15,891,rth,NQH6,0.25,0,0,859.0,45.25,11.5,0.25,52.678,2240.0,95.25,7.5,42.522,-10.75,-45.75,-34.5
2025-12-29,891,rth,NQH6,-3.25,0,0,664.0,27.25,5.25,-3.25,41.039,1374.0,55.5,4.5,40.393,6.5,14.25,-3.75
2025-01-17,891,rth,NQH5,1.5,0,0,334.0,32.25,4.75,1.5,96.557,823.0,55.75,-4.75,67.74,-6.5,-8.5,-39.5
2025-07-22,576,rth,NQU5,6.5,0,0,1684.0,60.75,14.75,6.5,36.075,4303.0,134.5,6.75,31.257,-6.25,-22.75,-122.5
2025-04-03,576,rth,NQM5,-8.0,0,0,3015.0,151.75,30.5,-8.0,50.332,7316.0,330.5,-25.25,45.175,14.75,4.0,13.75
2025-05-27,576,rth,NQM5,-8.5,0,0,2704.0,109.75,23.5,-8.5,40.588,5484.0,219.25,-38.5,39.98,3.0,25.0,65.75
2025-09-15,576,rth,NQZ5,-6.75,0,0,914.0,48.25,13.75,-6.75,52.79,2246.0,116.25,13.25,51.759,15.25,20.0,52.0
2025-03-26,576,rth,NQM5,-6.75,0,0,2494.0,60.75,18.5,-6.75,24.358,4395.0,156.0,33.25,35.495,7.25,1.5,-60.75
2025-05-13,579,rth,NQM5,5.75,0,0,1839.0,71.25,11.75,5.75,38.744,3010.0,157.0,6.5,52.159,11.0,1.25,46.0
2025-02-12,579,rth,NQH5,3.0,0,0,3464.0,70.0,20.75,3.0,20.208,4002.0,113.75,10.5,28.423,7.5,48.0,75.5
2025-06-13,579,rth,NQM5,8.0,0,0,2186.0,87.0,15.5,8.0,39.799,3718.0,168.75,32.25,45.387,-20.75,-13.25,-48.25
2025-03-07,579,rth,NQH5,-6.75,0,0,2239.0,155.75,39.0,-6.75,69.562,4515.0,283.75,52.75,62.846,45.75,58.75,127.5
2025-02-26,579,rth,NQH5,5.0,0,0,2468.0,80.75,26.25,5.0,32.719,5734.0,212.75,45.75,37.103,-19.5,-32.0,41.75
2025-07-04,582,rth,NQU5,7.0,0,0,334.0,43.0,10.75,7.0,128.743,636.0,82.25,21.75,129.324,-2.75,1.5,3.5
2025-07-18,582,rth,NQU5,-0.25,0,0,837.0,40.0,7.0,-0.25,47.79,2808.0,101.0,-0.5,35.969,1.0,18.75,-18.5
2025-04-22,582,rth,NQM5,3.0,0,0,1920.0,99.0,21.25,3.0,51.562,5023.0,207.0,27.75,41.21,12.5,51.75,39.5
2025-06-25,582,rth,NQU5,7.5,0,0,1310.0,40.0,10.5,7.5,30.534,3686.0,109.25,-10.0,29.639,6.75,-5.75,-7.75
2026-01-16,582,rth,NQH6,-6.25,0,0,1915.0,81.0,13.5,-6.25,42.298,3067.0,172.5,-16.5,56.244,6.25,-7.75,-87.25
2025-06-18,584,rth,NQU5,4.0,0,0,1389.0,50.0,14.5,4.0,35.997,1679.0,98.5,-1.0,58.666,-0.25,25.0,24.0
2025-02-17,584,rth,NQH5,2.75,0,0,225.0,22.5,5.0,2.75,100.0,1085.0,77.75,-4.5,71.659,5.0,6.0,10.0
2025-01-23,584,rth,NQH5,5.0,0,0,1685.0,57.0,10.5,5.0,33.828,2872.0,115.0,5.5,40.042,-7.75,-1.5,-17.25
2025-12-17,584,rth,NQH6,6.5,0,0,1706.0,132.5,24.0,6.5,77.667,5463.0,229.5,0.5,42.01,-16.0,-18.5,16.25
2025-10-28,584,rth,NQZ5,4.0,0,0,1085.0,47.75,9.0,4.0,44.009,2364.0,113.0,1.0,47.8,-3.25,-18.25,-12.5
2025-05-05,589,rth,NQM5,-2.75,0,0,1197.0,81.0,26.0,-2.75,67.669,2062.0,147.75,7.0,71.654,-17.0,-10.75,12.5
2025-05-13,589,rth,NQM5,0.25,0,0,827.0,66.0,9.0,0.25,79.807,1886.0,141.0,-7.25,74.761,30.0,54.5,86.5
2025-10-08,589,rth,NQZ5,5.0,0,0,1647.0,44.0,8.75,5.0,26.715,5267.0,115.75,14.0,21.976,-13.5,2.5,41.5
2025-11-27,589,rth,NQZ5,0.5,0,0,88.0,10.0,3.25,0.5,113.636,141.0,15.0,2.0,106.383,-2.0,-6.5,-2.75
2025-09-02,589,rth,NQU5,3.75,0,0,2277.0,75.5,24.5,3.75,33.158,5461.0,198.0,13.75,36.257,24.25,51.75,29.75
2025-02-17,599,rth,NQH5,-1.5,0,0,142.0,16.5,4.5,-1.5,116.197,654.0,46.75,7.25,71.483,-6.5,2.5,2.5
2025-03-07,599,rth,NQH5,-9.0,0,0,1690.0,120.0,20.75,-9.0,71.006,4370.0,267.75,-28.25,61.27,-40.75,21.25,-25.5
2025-12-26,599,rth,NQH6,-2.0,0,0,684.0,53.0,7.0,-2.0,77.485,1765.0,103.5,3.5,58.64,-8.0,-20.75,-39.5
2025-06-04,599,rth,NQM5,2.25,0,0,629.0,41.0,7.5,2.25,65.183,1690.0,86.0,8.25,50.888,-30.5,-60.25,-42.75
2025-05-13,599,rth,NQM5,3.25,0,0,1514.0,56.5,13.25,3.25,37.318,2938.0,108.75,-2.5,37.015,-2.0,18.5,78.5
2025-06-17,641,rth,NQU5,-1.25,0,0,673.0,39.25,13.75,-1.25,58.321,970.0,82.25,-11.5,84.794,-0.25,13.0,-2.25
2025-02-19,641,rth,NQH5,4.5,0,0,719.0,31.5,6.25,4.5,43.811,1719.0,85.75,0.5,49.884,1.5,15.0,-23.75
2025-05-09,641,rth,NQM5,1.75,0,0,1120.0,90.75,19.25,1.75,81.027,3471.0,196.0,19.25,56.468,18.0,17.75,50.75
2025-12-31,641,rth,NQH6,-0.5,0,0,434.0,30.0,7.0,-0.5,69.124,1255.0,83.75,0.0,66.733,0.5,3.75,-33.75
2025-11-20,641,rth,NQZ5,1.75,0,0,1085.0,107.0,13.25,1.75,98.618,2883.0,155.5,-10.5,53.937,3.5,-13.25,-111.75
2025-06-09,644,rth,NQM5,-6.0,0,0,1207.0,45.75,13.25,-6.0,37.904,1229.0,79.0,-8.75,64.28,-10.5,-8.5,-15.75
2025-07-01,644,rth,NQU5,-3.0,0,0,1270.0,57.75,13.75,-3.0,45.472,3188.0,113.25,3.25,35.524,-12.25,-7.75,-25.25
2025-01-16,644,rth,NQH5,7.5,0,0,846.0,68.0,15.75,7.5,80.378,2365.0,143.0,-2.25,60.465,-3.25,-10.5,51.25
2025-08-13,644,rth,NQU5,2.5,0,0,1484.0,45.0,12.75,2.5,30.323,2309.0,87.25,9.75,37.787,-9.75,-8.25,-8.25
2025-06-19,644,rth,NQU5,-7.75,0,0,337.0,44.5,12.0,-7.75,132.047,744.0,75.75,-17.25,101.815,17.25,15.25,44.5
2025-08-08,646,rth,NQU5,7.25,0,0,985.0,41.5,12.75,7.25,42.132,1782.0,69.75,-6.5,39.141,-4.75,-16.75,-39.0
2025-05-08,646,rth,NQM5,-2.0,0,0,1000.0,78.75,17.25,-2.0,78.75,3062.0,172.25,2.25,56.254,-9.75,22.0,-26.0
2025-03-20,646,rth,NQM5,9.25,0,0,1322.0,59.0,22.5,9.25,44.629,2337.0,106.75,-1.5,45.678,-0.5,-28.0,-81.75
2025-06-18,646,rth,NQU5,-3.0,0,0,687.0,26.5,8.0,-3.0,38.574,1842.0,80.25,-3.0,43.567,1.5,-11.75,-4.0
2026-01-19,646,rth,NQH6,-0.75,0,0,176.0,32.5,5.0,-0.75,184.659,362.0,51.0,2.75,140.884,-0.5,-5.25,6.25
2025-07-29,661,rth,NQU5,-6.75,0,0,1078.0,32.0,7.75,-6.75,29.685,3033.0,73.75,7.25,24.316,-5.5,-17.75,-31.0
2025-11-10,661,rth,NQZ5,8.0,0,0,2680.0,88.25,21.75,8.0,32.929,7033.0,180.25,-37.25,25.629,-9.75,-19.75,-2.0
2025-11-11,661,rth,NQZ5,6.75,0,0,1164.0,60.75,17.25,6.75,52.191,2249.0,129.5,10.5,57.581,5.0,-9.0,0.5
2025-02-11,661,rth,NQH5,-3.75,0,0,1165.0,49.0,13.25,-3.75,42.06,2887.0,89.25,-1.25,30.914,-2.25,2.75,-9.5
2025-01-23,661,rth,NQH5,3.5,0,0,973.0,41.0,9.75,3.5,42.138,1482.0,61.0,1.25,41.161,6.5,4.5,-7.0
2025-12-17,668,rth,NQH6,-2.5,0,0,1570.0,100.75,29.5,-2.5,64.172,3876.0,184.75,15.0,47.665,-4.5,-68.25,-35.5
2025-03-25,668,rth,NQM5,3.75,0,0,570.0,39.5,8.0,3.75,69.298,1643.0,63.5,-1.75,38.649,2.75,-9.5,-6.75
2025-08-18,668,rth,NQU5,4.75,0,0,531.0,40.0,5.75,4.75,75.33,1264.0,81.5,-3.5,64.478,4.75,-10.75,-11.0
2025-02-13,668,rth,NQH5,-9.5,0,0,855.0,33.75,13.5,-9.5,39.474,1420.0,72.75,7.75,51.232,-2.0,8.25,-12.0
2025-02-21,668,rth,NQH5,-8.75,0,0,1190.0,52.75,23.0,-8.75,44.328,2477.0,124.25,4.25,50.161,-2.25,9.5,38.75
2025-06-03,741,rth,NQM5,-1.75,0,0,706.0,32.25,4.75,-1.75,45.68,1432.0,60.25,-3.0,42.074,-6.0,0.0,40.0
2025-03-13,741,rth,NQH5,-6.5,0,0,687.0,71.75,22.5,-6.5,104.44,1328.0,167.25,-4.75,125.941,-5.0,-18.0,50.75
2025-02-10,741,rth,NQH5,-1.0,0,0,337.0,30.0,6.5,-1.0,89.021,1081.0,69.25,-3.5,64.061,0.0,13.25,23.25
2025-12-24,741,rth,NQH6,0.0,0,0,287.0,18.0,4.25,0.0,62.718,709.0,36.25,5.75,51.128,-2.0,-6.0,7.0
2025-08-07,741,rth,NQU5,8.5,0,0,681.0,48.5,16.0,8.5,71.219,1071.0,87.25,2.0,81.466,3.5,6.5,-3.25
2025-09-16,788,rth,NQZ5,-0.25,0,0,371.0,17.5,3.75,-0.25,47.17,1114.0,29.75,4.0,26.706,0.25,2.25,7.5
2025-09-29,788,rth,NQZ5,0.0,0,0,646.0,35.25,6.0,0.0,54.567,1998.0,84.25,11.75,42.167,-1.0,-1.5,5.75
2025-09-11,788,rth,NQU5,0.25,0,0,400.0,26.0,7.25,0.25,65.0,951.0,60.25,5.5,63.354,7.0,20.25,15.5
2025-02-06,788,rth,NQH5,-1.25,0,0,305.0,21.0,5.25,-1.25,68.852,913.0,56.5,-2.25,61.884,-9.25,-12.75,0.0
2025-03-24,788,rth,NQM5,-9.25,0,0,639.0,34.25,11.0,-9.25,53.599,1170.0,70.0,8.75,59.829,-0.25,-13.25,-7.5
2025-09-25,866,rth,NQZ5,-6.0,0,0,1066.0,42.0,11.0,-6.0,39.4,2359.0,79.0,16.0,33.489,1.0,10.75,57.75
2025-07-25,866,rth,NQU5,0.25,0,0,694.0,21.5,6.0,0.25,30.98,1031.0,38.75,-3.25,37.585,-0.75,1.75,-2.0
2025-09-05,866,rth,NQU5,-4.25,0,0,576.0,42.75,8.75,-4.25,74.219,1250.0,68.5,-16.0,54.8,15.0,26.5,12.25
2025-02-10,866,rth,NQH5,-0.75,0,0,293.0,22.5,6.75,-0.75,76.792,643.0,39.5,-5.75,61.431,-5.5,0.75,-4.5
2025-08-19,866,rth,NQU5,-5.5,0,0,647.0,29.0,9.75,-5.5,44.822,1093.0,61.75,12.0,56.496,-8.0,-2.5,-9.75
2025-05-02,930,rth,NQM5,1.75,0,0,818.0,53.0,8.5,1.75,64.792,802.0,89.25,-3.0,111.284,-8.75,-17.25,-39.25
2025-04-01,930,rth,NQM5,-0.5,0,0,1440.0,65.25,15.75,-0.5,45.312,2017.0,93.25,-20.0,46.232,28.25,56.5,91.75
2025-10-21,930,rth,NQZ5,-6.25,0,0,863.0,25.5,7.0,-6.25,29.548,597.0,35.75,-1.0,59.883,1.5,4.75,8.75
2025-08-18,930,rth,NQU5,-4.0,0,0,628.0,27.25,6.0,-4.0,43.392,575.0,33.0,-0.25,57.391,0.25,8.75,14.25
2025-03-28,930,rth,NQM5,3.0,0,0,745.0,39.25,6.5,3.0,52.685,1499.0,77.25,0.0,51.534,-3.25,-21.75,-28.5
2025-09-04,950,rth,NQU5,8.75,0,0,1759.0,38.0,14.25,8.75,21.603,1212.0,39.75,-5.5,32.797,5.25,24.5,27.0
2026-01-16,950,rth,NQH6,1.0,0,0,3137.0,79.75,31.0,1.0,25.422,1560.0,81.25,4.25,52.083,9.25,-10.75,-17.75
2025-05-05,950,rth,NQM5,-2.75,0,0,1623.0,72.5,23.75,-2.75,44.67,1343.0,98.75,-9.0,73.529,-15.75,-34.5,-57.0
2025-07-29,950,rth,NQU5,-1.75,0,0,2311.0,43.0,12.75,-1.75,18.607,1612.0,50.0,1.0,31.017,-1.75,-4.5,-1.75
2025-12-01,950,rth,NQZ5,1.5,0,0,1752.0,54.0,13.25,1.5,30.822,1109.0,68.25,-3.25,61.542,-8.75,-18.5,-9.75
2025-09-24,413,premarket,NQZ5,2.75,0,0,103.0,7.0,3.75,2.75,67.961,239.0,17.25,6.0,72.176,-4.25,-3.75,1.0
2025-10-29,413,premarket,NQZ5,4.0,0,0,129.0,17.75,4.75,4.0,137.597,175.0,23.25,5.25,132.857,4.5,-14.25,2.0
2025-04-15,576,rth,NQM5,8.5,0,0,1963.0,145.0,41.5,8.5,73.867,4466.0,305.25,-26.5,68.35,27.5,66.75,120.0
2025-10-31,576,rth,NQZ5,3.0,0,0,1536.0,73.75,16.25,3.0,48.014,4301.0,174.5,7.0,40.572,5.75,-32.25,-51.5
2025-01-24,576,rth,NQH5,3.5,0,0,1675.0,64.25,15.0,3.5,38.358,4668.0,170.25,-10.25,36.472,-8.25,2.0,38.5
2025-09-15,576,rth,NQZ5,-6.75,0,0,914.0,48.25,13.75,-6.75,52.79,2246.0,116.25,13.25,51.759,15.25,20.0,52.0
2025-06-09,576,rth,NQM5,9.25,0,0,2354.0,80.5,25.25,9.25,34.197,4244.0,177.25,-30.25,41.765,1.25,6.0,34.5
2025-07-23,579,rth,NQU5,-9.0,0,0,1218.0,49.75,11.25,-9.0,40.846,2960.0,130.5,9.25,44.088,-9.0,-26.75,-26.25
2026-01-23,579,rth,NQH6,0.75,0,0,1440.0,90.75,16.25,0.75,63.021,4685.0,226.25,-34.0,48.292,25.5,37.25,46.0
2025-06-19,579,rth,NQU5,9.25,0,0,619.0,42.75,19.0,9.25,69.063,989.0,103.0,-19.75,104.146,-3.75,-11.0,-48.25
2025-01-13,579,rth,NQH5,7.5,0,0,1972.0,109.25,21.75,7.5,55.401,4726.0,187.25,-1.75,39.621,-6.25,55.75,83.0
2026-01-12,579,rth,NQH6,5.25,0,0,2195.0,93.75,18.75,5.25,42.711,4334.0,175.75,9.5,40.551,-20.0,-29.0,11.75
2025-08-12,580,rth,NQU5,-6.25,0,0,1951.0,65.75,16.5,-6.25,33.701,3704.0,136.25,18.75,36.785,8.25,-43.75,-70.5
2025-06-09,580,rth,NQM5,9.0,0,0,1194.0,63.75,16.0,9.0,53.392,2841.0,152.75,-15.75,53.766,11.0,15.5,37.0
2026-01-16,580,rth,NQH6,-5.25,0,0,1468.0,91.25,15.5,-5.25,62.159,2976.0,169.0,-3.5,56.788,-11.25,-20.0,-87.0
2025-03-26,580,rth,NQM5,1.75,0,0,1665.0,87.25,17.25,1.75,52.402,6265.0,188.75,2.25,30.128,-10.25,-23.75,-103.0
2025-06-16,580,rth,NQU5,-6.75,0,0,979.0,69.75,17.75,-6.75,71.246,1716.0,135.0,14.25,78.671,1.75,19.5,68.0
2025-07-07,594,rth,NQU5,-0.75,0,0,893.0,37.0,10.0,-0.75,41.433,2437.0,83.75,-7.75,34.366,-4.5,-16.25,-31.75
2025-04-21,594,rth,NQM5,-0.5,0,0,1006.0,83.25,15.0,-0.5,82.753,2157.0,158.75,-18.75,73.598,-2.0,-60.5,-108.75
2025-04-29,594,rth,NQM5,-3.0,0,0,1032.0,70.0,15.75,-3.0,67.829,3037.0,173.25,-0.5,57.046,-6.0,-4.5,64.75
2025-07-31,594,rth,NQU5,-4.0,0,0,2117.0,66.5,16.25,-4.0,31.412,4520.0,125.75,30.75,27.821,-2.75,-10.75,5.5
2026-01-21,594,rth,NQH6,7.5,0,0,2072.0,87.5,25.25,7.5,42.23,4471.0,175.5,23.0,39.253,6.0,36.0,27.5
2025-03-18,596,rth,NQM5,2.0,0,0,1809.0,135.75,26.25,2.0,75.041,3014.0,240.5,-19.25,79.794,-28.0,-28.75,-16.5
2025-11-25,596,rth,NQZ5,-9.0,0,0,2642.0,147.25,37.25,-9.0,55.734,6673.0,278.25,44.25,41.698,24.5,23.0,-29.25
2025-07-29,596,rth,NQU5,-1.25,0,0,1175.0,51.5,11.0,-1.25,43.83,2760.0,94.0,-8.0,34.058,15.5,6.0,3.25
2025-07-17,596,rth,NQU5,3.25,0,0,888.0,43.5,7.5,3.25,48.986,3103.0,90.5,-6.75,29.165,4.25,23.5,-5.0
2025-02-18,596,rth,NQH5,7.25,0,0,1774.0,58.0,16.0,7.25,32.694,2458.0,88.25,3.75,35.903,-4.25,-64.0,-42.75
2025-11-27,600,rth,NQZ5,-0.75,0,0,162.0,13.25,5.0,-0.75,81.79,102.0,15.5,3.5,151.961,-0.75,0.75,9.25
2025-05-19,600,rth,NQM5,-2.0,0,0,1429.0,76.75,19.5,-2.0,53.709,1325.0,107.0,0.25,80.755,33.75,36.5,79.75
2025-10-09,600,rth,NQZ5,-6.5,0,0,1830.0,62.25,15.75,-6.5,34.016,2742.0,118.75,-12.25,43.308,-5.5,7.5,-10.25
2025-12-01,600,rth,NQZ5,5.25,0,0,2633.0,135.0,30.5,5.25,51.272,3053.0,185.5,2.75,60.76,-6.25,-19.5,-29.0
2025-05-22,600,rth,NQM5,4.0,0,0,2435.0,109.5,20.5,4.0,44.969,3103.0,142.75,1.5,46.004,9.75,14.0,-16.0
2025-10-09,601,rth,NQZ5,-5.25,0,0,1177.0,55.75,12.5,-5.25,47.366,3342.0,123.75,-9.0,37.029,-1.0,17.0,-2.0
2025-10-28,601,rth,NQZ5,-0.5,0,0,1062.0,67.25,14.0,-0.5,63.324,1986.0,117.75,1.0,59.29,-6.5,-5.75,-4.5
2025-07-29,601,rth,NQU5,-8.75,0,0,1646.0,59.5,20.5,-8.75,36.148,2411.0,108.25,-5.75,44.898,-1.25,-22.25,-6.0
2025-01-24,601,rth,NQH5,-6.75,0,0,1284.0,63.25,13.25,-6.75,49.26,2771.0,120.75,4.5,43.576,-14.75,-18.5,-48.25
2025-10-24,601,rth,NQZ5,5.5,0,0,1857.0,65.75,19.25,5.5,35.407,3436.0,155.5,26.5,45.256,-19.0,2.0,1.75
2025-05-20,621,rth,NQM5,-5.25,0,0,2112.0,54.75,17.75,-5.25,25.923,1598.0,112.75,8.75,70.557,5.5,2.75,-9.5
2025-12-23,621,rth,NQH6,1.5,0,0,1031.0,49.5,12.0,1.5,48.012,2085.0,109.0,9.5,52.278,-3.5,-1.0,14.5
2025-12-17,621,rth,NQH6,0.5,0,0,1051.0,81.0,12.75,0.5,77.069,2460.0,169.5,9.5,68.902,29.25,-13.25,-75.5
2025-06-13,621,rth,NQM5,7.5,0,0,2499.0,68.0,24.0,7.5,27.211,3168.0,145.75,-41.0,46.007,-6.75,-5.75,18.25
2025-10-06,621,rth,NQZ5,2.25,0,0,1749.0,55.0,16.75,2.25,31.447,1269.0,100.5,5.0,79.196,-6.75,-21.75,-44.5
2025-06-03,624,rth,NQM5,1.5,0,0,659.0,54.5,10.5,1.5,82.701,1279.0,108.25,-10.5,84.636,5.0,14.5,6.5
2025-12-19,624,rth,NQH6,-3.25,0,0,919.0,74.75,13.75,-3.25,81.338,2199.0,156.0,0.75,70.941,-10.75,-1.25,33.25
