universe,signal_ts,trading_day,side,limit_price,filled,cancel_reason,fill_ts,target_level,tp_tag,stop45,rr45,rr40,rr50,sb40_r,sb40_p,sb40_x,sb45_r,sb45_p,sb45_x,sb50_r,sb50_p,sb50_x,g20_50_20_r,g20_50_20_p,g20_50_20_x,g20_50_25_r,g20_50_25_p,g20_50_25_x,g20_50_30_r,g20_50_30_p,g20_50_30_x,g20_100_20_r,g20_100_20_p,g20_100_20_x,g20_100_25_r,g20_100_25_p,g20_100_25_x,g20_100_30_r,g20_100_30_p,g20_100_30_x,g20_150_20_r,g20_150_20_p,g20_150_20_x,g20_150_25_r,g20_150_25_p,g20_150_25_x,g20_150_30_r,g20_150_30_p,g20_150_30_x,g20_200_20_r,g20_200_20_p,g20_200_20_x,g20_200_25_r,g20_200_25_p,g20_200_25_x,g20_200_30_r,g20_200_30_p,g20_200_30_x,g25_50_20_r,g25_50_20_p,g25_50_20_x,g25_50_25_r,g25_50_25_p,g25_50_25_x,g25_50_30_r,g25_50_30_p,g25_50_30_x,g25_100_20_r,g25_100_20_p,g25_100_20_x,g25_100_25_r,g25_100_25_p,g25_100_25_x,g25_100_30_r,g25_100_30_p,g25_100_30_x,g25_150_20_r,g25_150_20_p,g25_150_20_x,g25_150_25_r,g25_150_25_p,g25_150_25_x,g25_150_30_r,g25_150_30_p,g25_150_30_x,g25_200_20_r,g25_200_20_p,g25_200_20_x,g25_200_25_r,g25_200_25_p,g25_200_25_x,g25_200_30_r,g25_200_30_p,g25_200_30_x,g30_50_20_r,g30_50_20_p,g30_50_20_x,g30_50_25_r,g30_50_25_p,g30_50_25_x,g30_50_30_r,g30_50_30_p,g30_50_30_x,g30_100_20_r,g30_100_20_p,g30_100_20_x,g30_100_25_r,g30_100_25_p,g30_100_25_x,g30_100_30_r,g30_100_30_p,g30_100_30_x,g30_150_20_r,g30_150_20_p,g30_150_20_x,g30_150_25_r,g30_150_25_p,g30_150_25_x,g30_150_30_r,g30_150_30_p,g30_150_30_x,g30_200_20_r,g30_200_20_p,g30_200_20_x,g30_200_25_r,g30_200_25_p,g30_200_25_x,g30_200_30_r,g30_200_30_p,g30_200_30_x,z25_50_25_r,z25_50_25_p,z25_50_25_x,z25_100_25_r,z25_100_25_p,z25_100_25_x,z25_150_25_r,z25_150_25_p,z25_150_25_x,z25_200_25_r,z25_200_25_p,z25_200_25_x,ms_r,ms_p,ms_x
p3,2023-06-06T10:15:00.000Z,2023-06-06,buy,17115,false,close_beyond_leg_terminus,,17131.5,external,17095.75,0.8571,0.8800,0.8354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2023-06-06T13:15:00.000Z,2023-06-06,buy,17098.25,true,,2023-06-06T13:30:26.000Z,17133.5,external,17074.75,1.5000,1.5326,1.4688,S,-23.50,1686058340000,S,-24.00,1686058348000,S,-24.50,1686058349000,S,-20.50,1686058328000,S,-20.50,1686058328000,S,-20.50,1686058328000,S,-20.50,1686058328000,S,-20.50,1686058328000,S,-20.50,1686058328000,S,-20.50,1686058328000,S,-20.50,1686058328000,S,-20.50,1686058328000,S,-20.50,1686058328000,S,-20.50,1686058328000,S,-20.50,1686058328000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-30.50,1686058441000,S,-30.50,1686058441000,S,-30.50,1686058441000,S,-30.50,1686058441000,S,-30.50,1686058441000,S,-30.50,1686058441000,S,-30.50,1686058441000,S,-30.50,1686058441000,S,-30.50,1686058441000,S,-30.50,1686058441000,S,-30.50,1686058441000,S,-30.50,1686058441000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-25.50,1686058360000,S,-24.00,1686058348000
real,2023-06-06T13:30:00.000Z,2023-06-06,sell,17145.5,false,close_beyond_leg_terminus,,17107,external,17170,1.5714,1.6042,1.5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1,2023-06-06T14:00:00.000Z,2023-06-06,sell,17143.75,true,,2023-06-06T14:45:33.000Z,17011.5,external,17182.75,3.3910,3.4351,3.3481,F,9.00,1686081600000,F,9.00,1686081600000,F,9.00,1686081600000,T,50.00,1686065150000,T,50.00,1686065150000,T,50.00,1686065150000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,T,50.00,1686065150000,T,50.00,1686065150000,T,50.00,1686065150000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,T,50.00,1686065150000,T,50.00,1686065150000,T,50.00,1686065150000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,L,1.50,1686066451000,T,50.00,1686065150000,L,-0.50,1686066457000,L,-0.50,1686066457000,L,-0.50,1686066457000,L,1.50,1686066451000
real,2023-06-06T15:00:00.000Z,2023-06-06,buy,17100,true,,2023-06-06T15:25:36.000Z,17157.5,external,17050.5,1.1616,1.1735,1.1500,T,57.50,1686067005000,T,57.50,1686067005000,T,57.50,1686067005000,T,50.00,1686066484000,T,50.00,1686066484000,T,50.00,1686066484000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,T,50.00,1686066484000,T,50.00,1686066484000,T,50.00,1686066484000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,T,50.00,1686066484000,T,50.00,1686066484000,T,50.00,1686066484000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,L,1.50,1686069695000,T,50.00,1686066484000,L,-0.50,1686069723000,L,-0.50,1686069723000,L,-0.50,1686069723000,T,57.50,1686067005000
real,2023-06-06T17:00:00.000Z,2023-06-06,sell,17138.75,true,,2023-06-06T18:58:39.000Z,17076.5,external,17178.75,1.5562,1.5759,1.5370,F,4.00,1686081600000,F,4.00,1686081600000,F,4.00,1686081600000,L,1.50,1686080714000,L,1.50,1686080714000,F,4.00,1686081600000,L,1.50,1686080714000,L,1.50,1686080714000,F,4.00,1686081600000,L,1.50,1686080714000,L,1.50,1686080714000,F,4.00,1686081600000,L,1.50,1686080714000,L,1.50,1686080714000,F,4.00,1686081600000,L,1.50,1686080714000,L,1.50,1686080714000,F,4.00,1686081600000,L,1.50,1686080714000,L,1.50,1686080714000,F,4.00,1686081600000,L,1.50,1686080714000,L,1.50,1686080714000,F,4.00,1686081600000,L,1.50,1686080714000,L,1.50,1686080714000,F,4.00,1686081600000,L,1.50,1686080714000,L,1.50,1686080714000,F,4.00,1686081600000,L,1.50,1686080714000,L,1.50,1686080714000,F,4.00,1686081600000,L,1.50,1686080714000,L,1.50,1686080714000,F,4.00,1686081600000,L,1.50,1686080714000,L,1.50,1686080714000,F,4.00,1686081600000,L,-0.50,1686081301000,L,-0.50,1686081301000,L,-0.50,1686081301000,L,-0.50,1686081301000,L,1.50,1686080714000
p4,2023-06-06T19:15:00.000Z,2023-06-06,buy,17114.25,true,,2023-06-06T19:40:51.000Z,17128.5,external,17079.75,0.4130,0.4191,0.4071,T,14.25,1686080564000,T,14.25,1686080564000,T,14.25,1686080564000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,F,19.50,1686081600000,T,14.25,1686080564000
p4,2023-06-06T20:15:00.000Z,2023-06-06,buy,17127.25,false,post_cutoff_emission,,17144.5,external,17100.5,0.6449,0.6571,0.6330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p4,2023-06-06T23:15:00.000Z,2023-06-07,sell,17145,true,,2023-06-06T23:32:02.000Z,17136,external,17155.5,0.8571,0.9000,0.8182,T,9.00,1686100014000,T,9.00,1686100014000,T,9.00,1686100014000,T,50.00,1686124139000,T,50.00,1686124139000,T,50.00,1686124139000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,T,50.00,1686124139000,T,50.00,1686124139000,T,50.00,1686124139000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,T,50.00,1686124139000,T,50.00,1686124139000,T,50.00,1686124139000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,L,1.50,1686136186000,T,50.00,1686124139000,L,-0.50,1686136220000,L,-0.50,1686136220000,L,-0.50,1686136220000,T,9.00,1686100014000
real,2023-06-07T02:15:00.000Z,2023-06-07,sell,17140.25,false,close_beyond_leg_terminus,,17117.75,external,17156.5,1.3846,1.4286,1.3433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1,2023-06-07T02:30:00.000Z,2023-06-07,sell,17142.5,false,close_beyond_leg_terminus,,17120,external,17160.75,1.2329,1.2676,1.2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p5,2023-06-07T04:45:00.000Z,2023-06-07,buy,17121.25,true,,2023-06-07T06:43:49.000Z,17140.25,external,17106.25,1.2667,1.3103,1.2258,S,-15.00,1686122546000,S,-15.50,1686122552000,S,-16.00,1686122581000,S,-20.50,1686122723000,S,-20.50,1686122723000,S,-20.50,1686122723000,S,-20.50,1686122723000,S,-20.50,1686122723000,S,-20.50,1686122723000,S,-20.50,1686122723000,S,-20.50,1686122723000,S,-20.50,1686122723000,S,-20.50,1686122723000,S,-20.50,1686122723000,S,-20.50,1686122723000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-30.50,1686124191000,S,-30.50,1686124191000,S,-30.50,1686124191000,S,-30.50,1686124191000,S,-30.50,1686124191000,S,-30.50,1686124191000,S,-30.50,1686124191000,S,-30.50,1686124191000,S,-30.50,1686124191000,S,-30.50,1686124191000,S,-30.50,1686124191000,S,-30.50,1686124191000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-25.50,1686124089000,S,-15.50,1686122552000
p1,2023-06-07T05:45:00.000Z,2023-06-07,buy,17078.25,false,close_beyond_leg_terminus,,17138,external,17043,1.6950,1.7194,1.6713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2023-06-07T05:45:00.000Z,2023-06-07,sell,17131.5,false,close_beyond_leg_terminus,,17123.75,external,17137.5,1.2917,1.4091,1.1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,2023-06-07T06:30:00.000Z,2023-06-07,sell,17209,false,close_beyond_leg_terminus,,17107.5,external,17250.75,2.4311,2.4606,2.4024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2023-06-07T07:15:00.000Z,2023-06-07,buy,17092,true,,2023-06-07T07:49:22.000Z,17119.25,external,17074,1.5139,1.5571,1.4730,T,27.25,1686130348000,T,27.25,1686130348000,T,27.25,1686130348000,T,50.00,1686135732000,T,50.00,1686135732000,T,50.00,1686135732000,T,100.00,1686144723000,T,100.00,1686144723000,T,100.00,1686144723000,L,1.50,1686147908000,L,1.50,1686147908000,L,1.50,1686147908000,L,1.50,1686147908000,L,1.50,1686147908000,L,1.50,1686147908000,T,50.00,1686135732000,T,50.00,1686135732000,T,50.00,1686135732000,T,100.00,1686144723000,T,100.00,1686144723000,T,100.00,1686144723000,L,1.50,1686147908000,L,1.50,1686147908000,L,1.50,1686147908000,L,1.50,1686147908000,L,1.50,1686147908000,L,1.50,1686147908000,T,50.00,1686135732000,T,50.00,1686135732000,T,50.00,1686135732000,T,100.00,1686144723000,T,100.00,1686144723000,T,100.00,1686144723000,L,1.50,1686147908000,L,1.50,1686147908000,L,1.50,1686147908000,L,1.50,1686147908000,L,1.50,1686147908000,L,1.50,1686147908000,T,50.00,1686135732000,T,100.00,1686144723000,L,-0.50,1686147912000,L,-0.50,1686147912000,T,27.25,1686130348000
p5,2023-06-07T07:30:00.000Z,2023-06-07,buy,17067.25,false,close_beyond_leg_terminus,,17113.5,external,17046.5,2.2289,2.2840,2.1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,2023-06-07T08:00:00.000Z,2023-06-07,sell,17134.25,true,,2023-06-07T10:53:35.000Z,17092.5,external,17163.5,1.4274,1.4522,1.4034,S,-29.25,1686139042000,S,-29.75,1686139042000,S,-30.25,1686139042000,S,-20.50,1686138541000,S,-20.50,1686138541000,S,-20.50,1686138541000,S,-20.50,1686138541000,S,-20.50,1686138541000,S,-20.50,1686138541000,S,-20.50,1686138541000,S,-20.50,1686138541000,S,-20.50,1686138541000,S,-20.50,1686138541000,S,-20.50,1686138541000,S,-20.50,1686138541000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-30.50,1686139043000,S,-30.50,1686139043000,S,-30.50,1686139043000,S,-30.50,1686139043000,S,-30.50,1686139043000,S,-30.50,1686139043000,S,-30.50,1686139043000,S,-30.50,1686139043000,S,-30.50,1686139043000,S,-30.50,1686139043000,S,-30.50,1686139043000,S,-30.50,1686139043000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-25.50,1686138593000,S,-29.75,1686139042000
p3,2023-06-07T08:15:00.000Z,2023-06-07,buy,17045.75,false,close_beyond_leg_terminus,,17186.75,external,17016.75,4.8621,4.9474,4.7797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p4,2023-06-07T08:15:00.000Z,2023-06-07,buy,17054.75,false,close_beyond_leg_terminus,,17110.5,external,17027.5,2.0459,2.0841,2.0090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p4,2023-06-07T08:30:00.000Z,2023-06-07,buy,17079.75,false,close_beyond_leg_terminus,,17107,external,17059.75,1.3625,1.3974,1.3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p4,2023-06-07T09:00:00.000Z,2023-06-07,buy,17077,false,close_beyond_leg_terminus,,17111.25,external,17053.5,1.4574,1.4891,1.4271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p5,2023-06-07T10:15:00.000Z,2023-06-07,sell,17161,true,,2023-06-07T11:54:25.000Z,17139.25,external,17185.75,0.8788,0.8969,0.8614,S,-24.75,1686144692000,S,-25.25,1686144696000,S,-25.75,1686144696000,L,1.50,1686144636000,S,-20.50,1686144660000,S,-20.50,1686144660000,L,1.50,1686144636000,S,-20.50,1686144660000,S,-20.50,1686144660000,L,1.50,1686144636000,S,-20.50,1686144660000,S,-20.50,1686144660000,L,1.50,1686144636000,S,-20.50,1686144660000,S,-20.50,1686144660000,L,1.50,1686144636000,S,-25.50,1686144696000,S,-25.50,1686144696000,L,1.50,1686144636000,S,-25.50,1686144696000,S,-25.50,1686144696000,L,1.50,1686144636000,S,-25.50,1686144696000,S,-25.50,1686144696000,L,1.50,1686144636000,S,-25.50,1686144696000,S,-25.50,1686144696000,L,1.50,1686144636000,S,-30.50,1686144721000,S,-30.50,1686144721000,L,1.50,1686144636000,S,-30.50,1686144721000,S,-30.50,1686144721000,L,1.50,1686144636000,S,-30.50,1686144721000,S,-30.50,1686144721000,L,1.50,1686144636000,S,-30.50,1686144721000,S,-30.50,1686144721000,S,-25.50,1686144696000,S,-25.50,1686144696000,S,-25.50,1686144696000,S,-25.50,1686144696000,S,-25.25,1686144696000
real,2023-06-07T11:15:00.000Z,2023-06-07,buy,17110.25,false,close_beyond_leg_terminus,,17147.75,external,17082.75,1.3636,1.3889,1.3393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2023-06-07T11:30:00.000Z,2023-06-07,buy,17081,false,close_beyond_leg_terminus,,17199,external,17040.75,2.9317,2.9686,2.8957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p4,2023-06-07T12:00:00.000Z,2023-06-07,buy,17133.25,false,close_beyond_leg_terminus,,17178.25,external,17108.25,1.8000,1.8367,1.7647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,2023-06-07T13:00:00.000Z,2023-06-07,sell,17180.25,true,,2023-06-07T13:31:00.000Z,17121.25,external,17210.75,1.9344,1.9667,1.9032,S,-30.50,1686144789000,S,-31.00,1686144791000,S,-31.50,1686144792000,S,-20.50,1686144749000,S,-20.50,1686144749000,S,-20.50,1686144749000,S,-20.50,1686144749000,S,-20.50,1686144749000,S,-20.50,1686144749000,S,-20.50,1686144749000,S,-20.50,1686144749000,S,-20.50,1686144749000,S,-20.50,1686144749000,S,-20.50,1686144749000,S,-20.50,1686144749000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-30.50,1686144789000,S,-30.50,1686144789000,S,-30.50,1686144789000,S,-30.50,1686144789000,S,-30.50,1686144789000,S,-30.50,1686144789000,S,-30.50,1686144789000,S,-30.50,1686144789000,S,-30.50,1686144789000,S,-30.50,1686144789000,S,-30.50,1686144789000,S,-30.50,1686144789000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-25.50,1686144764000,S,-30.50,1686144789000
p4,2023-06-07T13:45:00.000Z,2023-06-07,buy,17184.5,true,,2023-06-07T13:54:05.000Z,17218.75,external,17160,1.3980,1.4271,1.3700,S,-24.50,1686146577000,S,-25.00,1686146578000,S,-25.50,1686146578000,S,-20.50,1686146233000,S,-20.50,1686146233000,S,-20.50,1686146233000,S,-20.50,1686146233000,S,-20.50,1686146233000,S,-20.50,1686146233000,S,-20.50,1686146233000,S,-20.50,1686146233000,S,-20.50,1686146233000,S,-20.50,1686146233000,S,-20.50,1686146233000,S,-20.50,1686146233000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-30.50,1686146598000,S,-30.50,1686146598000,S,-30.50,1686146598000,S,-30.50,1686146598000,S,-30.50,1686146598000,S,-30.50,1686146598000,S,-30.50,1686146598000,S,-30.50,1686146598000,S,-30.50,1686146598000,S,-30.50,1686146598000,S,-30.50,1686146598000,S,-30.50,1686146598000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-25.50,1686146578000,S,-25.00,1686146578000
real,2023-06-07T14:30:00.000Z,2023-06-07,sell,17183,false,close_beyond_leg_terminus,,17078.5,external,17230,2.2234,2.2473,2.2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p4,2023-06-07T18:45:00.000Z,2023-06-07,sell,16990,false,close_beyond_leg_terminus,,16898.25,external,17034.75,2.0503,2.0734,2.0276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p3,2023-06-07T19:00:00.000Z,2023-06-07,sell,16955,false,close_beyond_leg_terminus,,16904.5,external,16975.5,2.4634,2.5250,2.4048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p1,2023-06-07T19:30:00.000Z,2023-06-07,sell,16959.25,false,close_beyond_leg_terminus,,16876.75,external,17000.75,1.9880,2.0122,1.9643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p4,2023-06-07T20:15:00.000Z,2023-06-07,sell,16940.5,false,post_cutoff_emission,,16908.5,external,16979.25,0.8258,0.8366,0.8153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2,2023-06-07T22:45:00.000Z,2023-06-08,sell,16887.75,true,,2023-06-08T00:31:38.000Z,16849.75,external,16908.5,1.8313,1.8765,1.7882,T,38.00,1686197041000,T,38.00,1686197041000,T,38.00,1686197041000,T,50.00,1686197261000,T,50.00,1686197261000,T,50.00,1686197261000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,T,50.00,1686197261000,T,50.00,1686197261000,T,50.00,1686197261000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,T,50.00,1686197261000,T,50.00,1686197261000,T,50.00,1686197261000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,L,1.50,1686215467000,T,50.00,1686197261000,L,-0.50,1686217166000,L,-0.50,1686217166000,L,-0.50,1686217166000,T,38.00,1686197041000
p1,2023-06-07T23:45:00.000Z,2023-06-08,sell,16897.25,false,close_beyond_leg_terminus,,16864.75,external,16929.5,1.0078,1.0236,0.9924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
