date,quarter,tod,dir,exc,entry,stop,target,outcome,pnl,R,risk,mfe,mae
2025-05-08,2025Q2,827,1,77.2,20271.75,20256.0,20295.38,stop,-17.25,-1.095,15.75,21.5,16.0
2025-05-08,2025Q2,834,1,77.0,20289.75,20256.0,20340.38,stop,-35.25,-1.044,33.75,1.0,34.0
2025-05-08,2025Q2,876,-1,74.8,20307.75,20313.0,20299.88,stop,-6.75,-1.286,5.25,6.5,5.75
2025-05-08,2025Q2,886,-1,83.5,20309.5,20321.75,20291.12,target,18.38,1.5,12.25,20.5,0.75
2025-05-08,2025Q2,895,-1,83.5,20294.0,20321.75,20252.38,stop,-29.25,-1.054,27.75,30.0,36.0
2025-05-08,2025Q2,921,-1,68.0,20322.5,20334.0,20305.25,target,17.25,1.5,11.5,17.5,8.75
2025-05-12,2025Q2,704,1,61.5,20778.75,20749.75,20822.25,target,43.5,1.5,29.0,43.75,22.0
2025-05-12,2025Q2,717,-1,52.8,20772.0,20810.5,20714.25,stop,-40.0,-1.039,38.5,15.25,39.25
2025-05-12,2025Q2,837,-1,62.8,20916.0,20939.0,20881.5,stop,-24.5,-1.065,23.0,21.75,26.75
2025-05-12,2025Q2,882,-1,49.2,20931.0,20947.5,20906.25,target,24.75,1.5,16.5,25.75,2.0
2025-05-12,2025Q2,913,1,64.0,20909.75,20875.5,20961.12,stop,-35.75,-1.044,34.25,7.0,34.25
2025-05-12,2025Q2,918,1,64.0,20913.5,20875.5,20970.5,stop,-39.5,-1.039,38.0,3.25,38.0
2025-05-12,2025Q2,927,1,68.8,20887.0,20870.75,20911.38,stop,-17.75,-1.092,16.25,7.0,21.75
2025-05-13,2025Q2,601,-1,167.5,21132.0,21144.25,21113.62,stop,-13.75,-1.122,12.25,2.0,13.0
2025-05-13,2025Q2,699,-1,112.8,21291.0,21303.75,21271.88,stop,-14.25,-1.118,12.75,11.5,13.75
2025-05-13,2025Q2,709,-1,113.0,21283.25,21308.75,21245.0,stop,-27.0,-1.059,25.5,30.75,25.75
2025-05-13,2025Q2,710,-1,98.2,21275.25,21308.75,21225.0,stop,-35.0,-1.045,33.5,22.75,33.75
2025-05-13,2025Q2,752,-1,56.8,21301.5,21313.25,21283.88,stop,-13.25,-1.128,11.75,16.0,26.0
2025-05-13,2025Q2,884,1,69.8,21290.0,21271.0,21318.5,target,28.5,1.5,19.0,32.5,11.0
2025-05-13,2025Q2,886,1,69.8,21280.5,21271.0,21294.75,target,14.25,1.5,9.5,14.5,1.5
2025-05-13,2025Q2,933,-1,62.5,21331.0,21345.5,21309.25,eod,8.5,0.586,14.5,13.0,10.25
2025-05-14,2025Q2,575,-1,92.0,21391.5,21407.75,21367.12,target,24.38,1.5,16.25,24.75,13.75
2025-05-14,2025Q2,656,-1,96.2,21362.25,21374.0,21344.62,target,17.62,1.5,11.75,18.25,3.25
2025-05-14,2025Q2,769,1,63.8,21366.5,21351.75,21388.62,stop,-16.25,-1.102,14.75,15.5,15.25
2025-05-14,2025Q2,784,1,66.5,21354.75,21349.0,21363.38,stop,-7.25,-1.261,5.75,6.0,6.75
2025-05-14,2025Q2,842,-1,88.2,21355.75,21373.75,21328.75,stop,-19.5,-1.083,18.0,4.25,19.25
2025-05-14,2025Q2,876,-1,83.5,21376.5,21404.5,21334.5,timeout,19.75,0.705,28.0,41.25,10.75
2025-05-15,2025Q2,688,-1,167.5,21408.0,21428.75,21376.88,stop,-22.25,-1.072,20.75,20.5,23.25
2025-05-15,2025Q2,705,-1,164.0,21442.75,21450.5,21431.12,target,11.62,1.5,7.75,12.0,0.0
2025-05-15,2025Q2,715,-1,131.8,21425.5,21450.5,21388.0,stop,-26.5,-1.06,25.0,10.25,26.75
2025-05-15,2025Q2,723,-1,108.2,21432.75,21450.5,21406.12,stop,-19.25,-1.085,17.75,4.0,19.5
2025-05-15,2025Q2,769,-1,76.5,21491.0,21495.75,21483.88,target,7.12,1.5,4.75,7.25,0.5
2025-05-15,2025Q2,813,-1,101.8,21501.5,21533.75,21453.12,target,48.38,1.5,32.25,48.5,7.5
2025-05-15,2025Q2,844,1,83.5,21447.25,21442.25,21454.75,stop,-6.5,-1.3,5.0,4.25,5.25
2025-05-15,2025Q2,915,1,70.8,21385.75,21367.75,21412.75,stop,-19.5,-1.083,18.0,23.0,19.0
2025-05-15,2025Q2,924,1,92.8,21354.75,21345.75,21368.25,stop,-10.5,-1.167,9.0,2.0,9.0
2025-05-16,2025Q2,584,1,116.5,21415.25,21384.25,21461.75,stop,-32.5,-1.048,31.0,41.25,31.25
2025-05-16,2025Q2,707,-1,97.0,21427.0,21447.25,21396.62,stop,-21.75,-1.074,20.25,23.0,20.5
2025-05-16,2025Q2,737,-1,74.2,21441.0,21453.75,21421.88,target,19.12,1.5,12.75,19.5,10.25
2025-05-16,2025Q2,850,-1,49.0,21442.0,21482.0,21382.0,stop,-41.5,-1.038,40.0,0.0,40.0
2025-05-16,2025Q2,929,-1,51.5,21495.75,21510.0,21474.38,target,21.38,1.5,14.25,21.75,1.25
2025-05-16,2025Q2,937,-1,45.8,21470.75,21510.0,21411.88,eod,2.0,0.051,39.25,6.5,10.5
2025-05-19,2025Q2,612,-1,293.0,21425.0,21450.25,21387.12,stop,-26.75,-1.059,25.25,13.25,25.25
2025-05-19,2025Q2,724,-1,96.5,21446.25,21480.25,21395.25,stop,-35.5,-1.044,34.0,15.0,37.25
2025-05-20,2025Q2,610,1,103.5,21383.25,21350.75,21432.0,target,48.75,1.5,32.5,54.0,10.5
2025-05-20,2025Q2,676,-1,72.5,21419.5,21455.0,21366.25,timeout,0.75,0.021,35.5,29.5,26.25
2025-05-20,2025Q2,695,1,63.5,21414.0,21383.5,21459.75,timeout,28.75,0.943,30.5,33.75,24.0
2025-05-20,2025Q2,702,1,63.5,21409.75,21383.5,21449.12,target,39.38,1.5,26.25,50.25,19.75
2025-05-20,2025Q2,719,-1,58.2,21435.5,21449.75,21414.12,target,21.38,1.5,14.25,22.25,6.5
2025-05-20,2025Q2,815,1,55.2,21427.75,21415.0,21446.88,stop,-14.25,-1.118,12.75,15.25,13.25
2025-05-20,2025Q2,887,1,100.8,21350.0,21336.75,21369.88,stop,-14.75,-1.113,13.25,17.5,16.0
2025-05-21,2025Q2,663,-1,98.0,21466.0,21474.0,21454.0,stop,-9.5,-1.188,8.0,0.0,10.5
2025-05-21,2025Q2,683,-1,154.2,21516.75,21530.25,21496.5,stop,-15.0,-1.111,13.5,0.0,13.5
2025-05-21,2025Q2,714,-1,129.5,21529.25,21539.0,21514.62,target,14.62,1.5,9.75,15.0,3.0
2025-05-22,2025Q2,606,-1,211.2,21323.75,21329.0,21315.88,stop,-6.75,-1.286,5.25,4.5,5.25
2025-05-22,2025Q2,699,-1,101.5,21241.0,21272.0,21194.5,stop,-32.5,-1.048,31.0,7.0,31.0
2025-05-22,2025Q2,721,-1,82.5,21268.0,21285.25,21242.12,stop,-18.75,-1.087,17.25,20.0,18.5
2025-05-22,2025Q2,723,-1,83.8,21276.25,21286.5,21260.88,target,15.38,1.5,10.25,15.5,4.25
2025-05-22,2025Q2,772,1,102.0,21228.25,21218.5,21242.88,target,14.62,1.5,9.75,15.5,2.25
2025-05-22,2025Q2,774,1,102.0,21242.5,21218.5,21278.5,stop,-25.5,-1.062,24.0,2.25,24.5
2025-05-23,2025Q2,573,-1,150.5,20902.0,20911.25,20888.12,stop,-10.75,-1.162,9.25,1.75,10.5
2025-05-23,2025Q2,626,-1,177.8,20959.0,20998.25,20900.12,target,58.88,1.5,39.25,60.5,29.0
2025-05-23,2025Q2,698,-1,123.5,20977.25,21012.75,20924.0,target,53.25,1.5,35.5,59.5,16.75
2025-05-23,2025Q2,805,-1,129.5,21054.75,21069.5,21032.62,stop,-16.25,-1.102,14.75,5.75,15.5
2025-05-23,2025Q2,811,-1,137.5,21054.75,21077.5,21020.62,target,34.12,1.5,22.75,35.0,4.25
2025-05-23,2025Q2,860,1,66.5,21031.0,21012.5,21058.75,stop,-20.0,-1.081,18.5,10.5,19.25
2025-05-23,2025Q2,899,1,76.8,21039.0,21002.25,21094.12,stop,-38.25,-1.041,36.75,30.75,40.25
2025-05-23,2025Q2,926,1,75.5,20998.75,20990.25,21011.5,stop,-10.0,-1.176,8.5,2.0,9.0
2025-05-26,2025Q2,586,-1,59.2,21302.0,21311.75,21287.38,target,14.62,1.5,9.75,15.25,0.25
2025-05-26,2025Q2,634,1,67.0,21247.75,21236.75,21264.25,stop,-12.5,-1.136,11.0,0.0,11.75
2025-05-26,2025Q2,697,-1,52.0,21265.0,21271.5,21255.25,stop,-8.0,-1.231,6.5,5.5,7.0
2025-05-26,2025Q2,712,-1,59.5,21273.75,21279.0,21265.88,stop,-6.75,-1.286,5.25,5.75,8.0
2025-05-26,2025Q2,713,-1,59.5,21272.75,21279.0,21263.38,stop,-7.75,-1.24,6.25,4.75,9.0
2025-05-26,2025Q2,731,-1,68.2,21281.75,21291.25,21267.5,stop,-11.0,-1.158,9.5,13.5,11.75
2025-05-27,2025Q2,669,-1,48.2,21367.5,21393.5,21328.5,stop,-27.5,-1.058,26.0,3.0,27.5
2025-05-27,2025Q2,707,-1,51.2,21386.75,21404.25,21360.5,stop,-19.0,-1.086,17.5,0.0,19.75
2025-05-27,2025Q2,764,-1,78.2,21445.25,21463.25,21418.25,stop,-19.5,-1.083,18.0,15.25,19.25
2025-05-27,2025Q2,777,-1,69.0,21434.0,21463.25,21390.12,stop,-30.75,-1.051,29.25,4.0,30.5
2025-05-27,2025Q2,794,-1,49.2,21447.5,21463.25,21423.88,stop,-17.25,-1.095,15.75,3.25,17.0
2025-05-27,2025Q2,823,-1,37.2,21458.5,21471.25,21439.38,stop,-14.25,-1.118,12.75,4.0,13.0
2025-05-27,2025Q2,826,-1,37.2,21460.25,21471.25,21443.75,stop,-12.5,-1.136,11.0,3.0,11.25
2025-05-27,2025Q2,836,-1,43.2,21470.0,21477.25,21459.12,stop,-8.75,-1.207,7.25,1.5,7.5
2025-05-27,2025Q2,844,-1,50.8,21472.75,21492.5,21443.12,target,29.62,1.5,19.75,29.75,8.75
2025-05-27,2025Q2,853,-1,48.8,21477.0,21492.5,21453.75,target,23.25,1.5,15.5,25.75,4.5
2025-05-27,2025Q2,936,1,49.5,21424.5,21410.25,21445.88,eod,13.0,0.912,14.25,21.25,5.75
2025-05-28,2025Q2,620,1,116.0,21467.0,21447.5,21496.25,stop,-21.0,-1.077,19.5,1.25,21.75
2025-05-28,2025Q2,691,-1,51.5,21456.5,21481.5,21419.0,timeout,-11.0,-0.44,25.0,22.75,20.25
2025-05-28,2025Q2,708,-1,51.5,21449.0,21481.5,21400.25,timeout,-25.5,-0.785,32.5,15.25,32.0
2025-05-28,2025Q2,715,-1,51.5,21456.75,21481.5,21419.62,timeout,-3.75,-0.152,24.75,23.0,24.25
2025-05-28,2025Q2,750,-1,43.0,21473.0,21480.75,21461.38,stop,-9.25,-1.194,7.75,9.5,8.0
2025-05-29,2025Q2,708,1,97.0,21436.0,21421.25,21458.12,stop,-16.25,-1.102,14.75,1.0,14.75
2025-05-29,2025Q2,866,1,115.0,21346.25,21318.5,21387.88,stop,-29.25,-1.054,27.75,2.75,28.75
2025-05-30,2025Q2,596,1,155.8,21264.75,21230.75,21315.75,target,51.0,1.5,34.0,52.5,11.25
2025-05-30,2025Q2,649,-1,164.8,21379.0,21403.5,21342.25,target,36.75,1.5,24.5,38.25,9.25
2025-05-30,2025Q2,678,1,74.8,21325.0,21320.75,21331.38,stop,-5.75,-1.353,4.25,0.5,6.75
2025-05-30,2025Q2,719,1,90.5,21323.5,21284.25,21382.38,stop,-40.75,-1.038,39.25,13.5,40.0
2025-05-30,2025Q2,722,1,90.5,21299.25,21284.25,21321.75,target,22.5,1.5,15.0,23.5,3.25
2025-05-30,2025Q2,874,-1,136.8,21263.25,21302.25,21204.75,stop,-40.5,-1.038,39.0,3.0,39.0
2025-06-02,2025Q2,795,-1,73.0,21462.75,21478.25,21439.5,target,23.25,1.5,15.5,24.0,0.0
2025-06-02,2025Q2,806,-1,73.0,21451.75,21478.25,21412.0,stop,-28.0,-1.057,26.5,26.5,26.75
2025-06-02,2025Q2,848,1,49.0,21447.75,21421.25,21487.5,target,39.75,1.5,26.5,40.25,21.0
2025-06-03,2025Q2,590,-1,95.0,21571.0,21603.25,21522.62,stop,-33.75,-1.047,32.25,13.5,32.5
2025-06-03,2025Q2,595,-1,89.5,21583.25,21603.25,21553.25,stop,-21.5,-1.075,20.0,3.75,20.25
2025-06-03,2025Q2,658,-1,101.0,21657.0,21662.5,21648.75,stop,-7.0,-1.273,5.5,0.5,7.0
2025-06-03,2025Q2,756,-1,90.0,21743.5,21749.25,21734.88,target,8.62,1.5,5.75,9.0,3.25
2025-06-03,2025Q2,825,1,34.2,21737.75,21721.5,21762.12,stop,-17.75,-1.092,16.25,4.5,16.5
2025-06-03,2025Q2,835,1,41.0,21732.5,21714.75,21759.12,stop,-19.25,-1.085,17.75,1.5,18.5
2025-06-03,2025Q2,925,-1,44.5,21701.0,21722.5,21668.75,eod,14.25,0.663,21.5,18.5,14.75
2025-06-04,2025Q2,697,-1,79.0,21766.5,21788.5,21733.5,target,33.0,1.5,22.0,35.0,8.5
2025-06-04,2025Q2,852,-1,45.0,21781.0,21803.5,21747.25,timeout,-5.25,-0.233,22.5,9.25,22.0
2025-06-04,2025Q2,867,-1,45.0,21780.5,21803.5,21746.0,timeout,-0.5,-0.022,23.0,8.75,22.5
2025-06-05,2025Q2,644,-1,175.8,21831.5,21871.25,21771.88,stop,-41.25,-1.038,39.75,18.5,43.75
2025-06-05,2025Q2,714,-1,105.5,21910.0,21932.5,21876.25,stop,-24.0,-1.067,22.5,4.75,25.0
2025-06-05,2025Q2,724,-1,90.5,21916.5,21939.0,21882.75,target,33.75,1.5,22.5,34.0,2.75
2025-06-05,2025Q2,777,1,258.0,21706.25,21666.25,21766.25,stop,-41.5,-1.038,40.0,10.75,40.75
2025-06-06,2025Q2,668,-1,107.2,21855.5,21874.0,21827.75,target,27.75,1.5,18.5,29.5,0.75
2025-06-06,2025Q2,815,-1,85.0,21798.5,21811.0,21779.75,stop,-14.0,-1.12,12.5,2.25,13.0
2025-06-06,2025Q2,831,-1,99.2,21816.0,21825.25,21802.12,stop,-10.75,-1.162,9.25,5.0,9.5
2025-06-06,2025Q2,896,-1,54.8,21848.5,21877.5,21805.0,target,43.5,1.5,29.0,45.25,0.0
2025-06-09,2025Q2,601,-1,69.0,21805.0,21823.75,21776.88,stop,-20.25,-1.08,18.75,15.25,22.75
2025-06-09,2025Q2,634,-1,140.0,21878.5,21894.75,21854.12,target,24.38,1.5,16.25,24.5,2.0
2025-06-09,2025Q2,750,1,34.0,21832.75,21811.5,21864.62,target,31.88,1.5,21.25,33.75,0.75
2025-06-09,2025Q2,782,-1,69.5,21872.0,21889.0,21846.5,target,25.5,1.5,17.0,25.5,9.75
2025-06-09,2025Q2,791,-1,69.5,21862.5,21889.0,21822.75,timeout,-1.5,-0.057,26.5,28.25,16.0
2025-06-09,2025Q2,920,-1,37.8,21849.5,21883.25,21798.88,eod,13.5,0.4,33.75,14.25,14.25
2025-06-10,2025Q2,635,-1,69.2,21874.75,21897.25,21841.0,target,33.75,1.5,22.5,33.75,16.0
2025-06-10,2025Q2,658,-1,43.2,21854.75,21894.75,21794.75,target,60.0,1.5,40.0,61.75,23.75
2025-06-10,2025Q2,664,1,45.8,21868.5,21841.0,21909.75,stop,-29.0,-1.055,27.5,10.0,27.5
2025-06-10,2025Q2,839,1,64.0,21873.0,21863.0,21888.0,stop,-11.5,-1.15,10.0,0.75,10.25
2025-06-10,2025Q2,920,-1,128.0,21959.75,21996.25,21905.0,eod,24.25,0.664,36.5,41.25,13.5
2025-06-11,2025Q2,723,1,89.2,22002.0,21973.0,22045.5,stop,-30.5,-1.052,29.0,1.0,29.75
2025-06-11,2025Q2,726,1,93.5,21966.5,21962.5,21972.5,stop,-5.5,-1.375,4.0,1.25,11.25
2025-06-11,2025Q2,834,1,82.8,21940.75,21931.75,21954.25,stop,-10.5,-1.167,9.0,10.0,9.5
2025-06-11,2025Q2,935,1,90.0,21835.0,21820.25,21857.12,target,22.12,1.5,14.75,22.75,5.75
2025-06-12,2025Q2,635,-1,101.5,21915.75,21934.5,21887.62,stop,-20.25,-1.08,18.75,3.0,19.75
2025-06-12,2025Q2,687,1,96.2,21894.5,21877.0,21920.75,target,26.25,1.5,17.5,26.75,5.0
2025-06-12,2025Q2,749,-1,71.5,21955.75,21968.75,21936.25,target,19.5,1.5,13.0,42.75,0.25
2025-06-12,2025Q2,803,-1,56.8,21944.5,21973.75,21900.62,timeout,21.25,0.726,29.25,22.5,23.0
2025-06-13,2025Q2,708,-1,146.5,21826.0,21834.25,21813.62,stop,-9.75,-1.182,8.25,7.0,8.5
2025-06-13,2025Q2,724,-1,107.5,21820.75,21847.0,21781.38,stop,-27.75,-1.057,26.25,4.25,26.75
2025-06-13,2025Q2,779,1,56.0,21827.5,21794.75,21876.62,stop,-34.25,-1.046,32.75,7.25,38.75
2025-06-13,2025Q2,784,1,56.0,21821.75,21794.75,21862.25,stop,-28.5,-1.056,27.0,3.0,33.0
2025-06-13,2025Q2,797,1,98.8,21775.0,21752.0,21809.5,target,34.5,1.5,23.0,45.75,5.75
2025-06-16,2025Q2,622,-1,182.8,22179.5,22198.0,22151.75,stop,-20.0,-1.081,18.5,4.5,19.5
2025-06-16,2025Q2,655,-1,79.5,22180.75,22210.75,22135.75,stop,-31.5,-1.05,30.0,9.5,30.25
2025-06-16,2025Q2,761,1,52.2,22155.5,22149.0,22165.25,stop,-8.0,-1.231,6.5,0.0,7.0
2025-06-16,2025Q2,763,1,57.2,22157.25,22144.0,22177.12,stop,-14.75,-1.113,13.25,0.0,13.5
2025-06-16,2025Q2,777,1,52.0,22169.5,22139.5,22214.5,timeout,-6.25,-0.208,30.0,42.25,20.75
2025-06-16,2025Q2,804,-1,43.8,22179.25,22191.25,22161.25,stop,-13.5,-1.125,12.0,0.75,14.25
2025-06-16,2025Q2,805,-1,50.0,22190.0,22197.5,22178.75,stop,-9.0,-1.2,7.5,11.0,8.25
2025-06-16,2025Q2,889,1,49.2,22145.5,22141.0,22152.25,stop,-6.0,-1.333,4.5,0.0,5.0
2025-06-17,2025Q2,739,-1,53.2,22125.0,22135.75,22108.88,target,16.12,1.5,10.75,17.25,7.25
2025-06-17,2025Q2,774,1,82.2,22058.5,22046.0,22077.25,stop,-14.0,-1.12,12.5,0.0,15.25
2025-06-17,2025Q2,893,1,78.0,21943.5,21905.5,22000.5,eod,35.0,0.921,38.0,52.0,2.25
2025-06-18,2025Q2,570,1,53.8,21982.5,21957.0,22020.75,stop,-27.0,-1.059,25.5,10.5,26.5
2025-06-19,2025Q2,591,1,136.5,21669.25,21646.25,21703.75,target,34.5,1.5,23.0,34.5,3.75
2025-06-19,2025Q2,689,-1,62.5,21720.25,21744.75,21683.5,target,36.75,1.5,24.5,39.0,4.5
2025-06-19,2025Q2,705,-1,60.5,21716.0,21744.75,21672.88,timeout,-5.75,-0.2,28.75,40.5,25.75
2025-06-19,2025Q2,751,-1,62.0,21735.0,21741.5,21725.25,target,9.75,1.5,6.5,11.0,0.0
2025-06-20,2025Q2,571,-1,120.2,22067.0,22107.0,22007.0,stop,-41.5,-1.038,40.0,0.5,44.0
2025-06-20,2025Q2,581,-1,130.5,22120.5,22134.5,22099.5,target,21.0,1.5,14.0,21.5,2.25
2025-06-20,2025Q2,652,1,255.0,21827.75,21800.5,21868.62,stop,-28.75,-1.055,27.25,15.25,28.25
2025-06-20,2025Q2,661,1,254.2,21788.75,21772.0,21813.88,target,25.12,1.5,16.75,25.25,12.75
2025-06-20,2025Q2,735,1,81.8,21850.0,21836.25,21870.62,stop,-15.25,-1.109,13.75,0.25,16.75
2025-06-20,2025Q2,739,1,88.8,21864.25,21829.25,21916.75,target,52.5,1.5,35.0,52.5,21.75
2025-06-20,2025Q2,740,1,88.8,21857.5,21829.25,21899.88,target,42.38,1.5,28.25,43.0,15.0
2025-06-20,2025Q2,749,1,88.8,21862.25,21829.25,21911.75,target,49.5,1.5,33.0,54.5,15.0
2025-06-23,2025Q2,596,-1,167.5,21916.5,21930.0,21896.25,stop,-15.0,-1.111,13.5,12.0,17.0
2025-06-23,2025Q2,653,-1,113.5,21987.5,22022.0,21935.75,target,51.75,1.5,34.5,53.25,18.75
2025-06-23,2025Q2,692,1,86.0,21964.0,21928.0,22018.0,stop,-37.5,-1.042,36.0,3.5,37.0
2025-06-23,2025Q2,719,1,84.0,21938.5,21918.25,21968.88,stop,-21.75,-1.074,20.25,4.25,21.25
2025-06-23,2025Q2,838,-1,266.5,22055.5,22092.0,22000.75,timeout,30.5,0.836,36.5,34.25,30.0
2025-06-24,2025Q2,589,-1,73.5,22314.0,22337.5,22278.75,target,35.25,1.5,23.5,45.25,2.5
2025-06-24,2025Q2,644,-1,73.8,22336.25,22343.75,22325.0,target,11.25,1.5,7.5,12.25,4.0
2025-06-24,2025Q2,657,-1,74.2,22324.0,22344.25,22293.62,stop,-21.75,-1.074,20.25,23.25,20.5
2025-06-24,2025Q2,691,-1,74.2,22365.25,22379.0,22344.62,stop,-15.25,-1.109,13.75,2.5,14.75
2025-06-24,2025Q2,791,-1,52.8,22402.75,22421.75,22374.25,stop,-20.5,-1.079,19.0,23.0,21.25
2025-06-24,2025Q2,808,1,38.0,22391.5,22375.75,22415.12,target,23.62,1.5,15.75,29.0,5.5
2025-06-24,2025Q2,813,1,38.0,22403.0,22375.75,22443.88,timeout,5.75,0.211,27.25,29.0,8.75
2025-06-24,2025Q2,818,1,38.0,22397.75,22375.75,22430.75,target,33.0,1.5,22.0,34.25,3.5
2025-06-24,2025Q2,871,-1,39.2,22410.0,22436.0,22371.0,stop,-27.5,-1.058,26.0,2.0,26.75
2025-06-24,2025Q2,884,-1,25.0,22421.25,22436.0,22399.12,stop,-16.25,-1.102,14.75,8.25,15.5
2025-06-24,2025Q2,909,-1,40.2,22441.75,22452.25,22426.0,target,15.75,1.5,10.5,15.75,0.25
2025-06-25,2025Q2,665,1,68.8,22458.0,22452.0,22467.0,target,9.0,1.5,6.0,9.75,5.75
2025-06-25,2025Q2,685,1,79.8,22465.75,22441.0,22502.88,stop,-26.25,-1.061,24.75,6.0,27.0
2025-06-25,2025Q2,754,1,42.5,22431.25,22416.25,22453.75,stop,-16.5,-1.1,15.0,8.25,21.25
2025-06-25,2025Q2,757,1,42.5,22430.25,22416.25,22451.25,stop,-15.5,-1.107,14.0,9.25,20.25
2025-06-25,2025Q2,784,1,43.8,22431.5,22406.0,22469.75,stop,-27.0,-1.059,25.5,31.25,29.5
2025-06-25,2025Q2,793,-1,38.8,22432.0,22452.75,22400.88,stop,-22.25,-1.072,20.75,0.5,21.25
2025-06-25,2025Q2,872,1,59.2,22416.75,22384.5,22465.12,timeout,19.25,0.597,32.25,44.75,9.25
2025-06-26,2025Q2,575,1,52.5,22538.5,22510.0,22581.25,stop,-30.0,-1.053,28.5,0.5,32.5
2025-06-26,2025Q2,619,-1,96.5,22555.0,22576.5,22522.75,stop,-23.0,-1.07,21.5,1.25,24.5
2025-06-26,2025Q2,633,-1,121.2,22578.25,22601.25,22543.75,stop,-24.5,-1.065,23.0,21.75,30.25
2025-06-26,2025Q2,715,-1,68.8,22607.0,22622.75,22583.38,stop,-17.25,-1.095,15.75,5.25,16.5
2025-06-26,2025Q2,769,-1,41.8,22603.0,22636.75,22552.38,stop,-35.25,-1.044,33.75,5.5,34.0
2025-06-26,2025Q2,842,-1,45.8,22641.25,22656.0,22619.12,stop,-16.25,-1.102,14.75,0.5,18.75
2025-06-26,2025Q2,855,-1,58.2,22678.5,22683.25,22671.38,stop,-6.25,-1.316,4.75,0.25,6.5
2025-06-26,2025Q2,894,-1,52.8,22664.25,22691.0,22624.12,eod,7.5,0.28,26.75,11.75,15.5
2025-06-27,2025Q2,662,1,80.5,22759.5,22741.0,22787.25,target,27.75,1.5,18.5,27.75,0.5
2025-06-27,2025Q2,679,1,71.0,22773.75,22741.0,22822.88,timeout,10.75,0.328,32.75,46.25,8.0
2025-06-27,2025Q2,746,1,42.0,22792.25,22774.0,22819.62,stop,-19.75,-1.082,18.25,7.0,18.75
2025-06-27,2025Q2,772,1,47.5,22787.0,22765.5,22819.25,stop,-23.0,-1.07,21.5,11.75,21.5
2025-06-27,2025Q2,836,1,102.8,22713.25,22692.0,22745.12,stop,-22.75,-1.071,21.25,30.5,22.5
2025-06-27,2025Q2,843,1,102.2,22731.5,22692.0,22790.75,stop,-41.0,-1.038,39.5,11.0,40.75
2025-06-30,2025Q2,587,1,84.8,22807.25,22800.75,22817.0,target,9.75,1.5,6.5,10.75,3.75
2025-06-30,2025Q2,708,-1,50.0,22850.25,22855.5,22842.38,stop,-6.75,-1.286,5.25,0.25,6.5
2025-06-30,2025Q2,758,-1,36.5,22848.25,22871.5,22813.38,timeout,22.25,0.957,23.25,33.25,18.25
2025-06-30,2025Q2,796,1,39.8,22829.75,22822.75,22840.25,stop,-8.5,-1.214,7.0,10.0,8.75
2025-06-30,2025Q2,807,1,43.0,22827.75,22819.5,22840.12,stop,-9.75,-1.182,8.25,12.0,8.25
2025-07-01,2025Q3,580,-1,50.0,22811.0,22825.25,22789.62,target,21.38,1.5,14.25,22.5,4.0
2025-07-01,2025Q3,668,1,223.2,22635.0,22621.0,22656.0,stop,-15.5,-1.107,14.0,11.0,14.0
2025-07-01,2025Q3,760,-1,91.2,22695.5,22712.25,22670.38,stop,-18.25,-1.09,16.75,6.75,16.75
2025-07-01,2025Q3,789,-1,94.5,22732.25,22745.75,22712.0,target,20.25,1.5,13.5,20.5,12.25
2025-07-01,2025Q3,792,-1,77.8,22742.0,22748.5,22732.25,target,9.75,1.5,6.5,9.75,2.0
2025-07-01,2025Q3,851,-1,52.0,22741.75,22766.25,22705.0,target,36.75,1.5,24.5,37.0,7.75
2025-07-02,2025Q3,593,-1,128.2,22725.75,22731.5,22717.12,target,8.62,1.5,5.75,9.5,2.5
2025-07-02,2025Q3,605,-1,104.2,22733.5,22742.0,22720.75,stop,-10.0,-1.176,8.5,4.0,11.75
2025-07-02,2025Q3,654,-1,129.0,22817.5,22835.75,22790.12,stop,-19.75,-1.082,18.25,16.5,19.25
2025-07-02,2025Q3,658,-1,129.0,22810.75,22835.75,22773.25,stop,-26.5,-1.06,25.0,7.5,26.0
2025-07-02,2025Q3,698,-1,76.5,22813.25,22851.5,22755.88,timeout,-28.25,-0.739,38.25,10.5,30.0
2025-07-02,2025Q3,805,1,38.5,22823.75,22805.75,22850.75,timeout,3.75,0.208,18.0,13.25,15.25
2025-07-02,2025Q3,836,1,39.8,22831.75,22804.5,22872.62,timeout,-3.25,-0.119,27.25,6.5,18.75
2025-07-02,2025Q3,941,1,34.5,22822.75,22814.75,22834.75,stop,-9.5,-1.188,8.0,0.25,8.5
2025-07-03,2025Q3,679,-1,34.2,23060.5,23074.25,23039.88,stop,-15.25,-1.109,13.75,0.5,25.75
2025-07-03,2025Q3,714,-1,60.2,23088.0,23106.5,23060.25,target,27.75,1.5,18.5,28.25,6.5
2025-07-03,2025Q3,767,1,39.0,23065.75,23054.0,23083.38,stop,-13.25,-1.128,11.75,0.75,13.0
2025-07-04,2025Q3,639,-1,57.5,22942.5,22949.5,22932.0,target,10.5,1.5,7.0,11.0,1.25
2025-07-04,2025Q3,751,1,22.8,22928.5,22911.0,22954.75,stop,-19.0,-1.086,17.5,1.5,21.5
2025-07-07,2025Q3,593,-1,77.0,22962.5,22981.5,22934.0,target,28.5,1.5,19.0,32.25,7.0
2025-07-07,2025Q3,690,1,57.0,22917.5,22878.5,22976.0,stop,-40.5,-1.038,39.0,45.0,43.5
