date,quarter,kind,tf,arm,approach,level,entry,pen,dir,mfe,mae,realized,exit,n_bars,hit20_s8,hit20_s10,hit20_s12,hit20_s15
2025-01-22,2025Q1,L1,3m,fade,above,22046.13,22051.75,-5.62,1,8.75,41.25,-11.5,trail_stop,1761,0,0,0,0
2025-01-22,2025Q1,L1,3m,breakout,above,22046.13,22051.75,-5.62,-1,41.25,8.75,25.0,trail_stop,1761,0,1,1,1
2025-01-22,2025Q1,L1,5m,fade,above,22046.13,22051.0,-4.87,1,9.5,40.5,-11.5,trail_stop,1757,0,0,0,0
2025-01-22,2025Q1,L1,5m,breakout,above,22046.13,22051.0,-4.87,-1,40.5,9.5,24.25,trail_stop,1757,0,1,1,1
2025-01-22,2025Q1,L3,3m,fade,above,22011.94,22013.0,-1.06,1,38.25,2.25,22.25,trail_stop,1736,1,1,1,1
2025-01-22,2025Q1,L3,3m,breakout,above,22011.94,22013.0,-1.06,-1,2.25,38.25,-11.5,trail_stop,1736,0,0,0,0
2025-01-22,2025Q1,L3,5m,fade,above,22011.94,22016.75,-4.81,1,34.5,3.5,18.5,trail_stop,1736,1,1,1,1
2025-01-22,2025Q1,L3,5m,breakout,above,22011.94,22016.75,-4.81,-1,3.5,34.5,-11.5,trail_stop,1736,0,0,0,0
2025-01-22,2025Q1,L2,3m,fade,below,22034.81,22030.25,-4.56,-1,11.75,21.0,-11.5,trail_stop,1730,0,0,0,0
2025-01-22,2025Q1,L2,3m,breakout,below,22034.81,22030.25,-4.56,1,21.0,11.75,5.0,trail_stop,1730,1,1,1,1
2025-01-22,2025Q1,L2,5m,fade,below,22034.81,22030.0,-4.81,-1,11.5,21.25,-11.5,trail_stop,1732,0,0,0,0
2025-01-22,2025Q1,L2,5m,breakout,below,22034.81,22030.0,-4.81,1,21.25,11.5,5.25,trail_stop,1732,1,1,1,1
2025-01-22,2025Q1,L3,3m,fade,below,22036.08,22037.75,1.67,-1,23.75,4.25,12.25,trail_stop,1695,1,1,1,1
2025-01-22,2025Q1,L3,3m,breakout,below,22036.08,22037.75,1.67,1,4.25,23.75,-11.5,trail_stop,1695,0,0,0,0
2025-01-22,2025Q1,L3,5m,fade,below,22036.08,22036.75,0.67,-1,22.75,5.25,11.25,trail_stop,1699,1,1,1,1
2025-01-22,2025Q1,L3,5m,breakout,below,22036.08,22036.75,0.67,1,5.25,22.75,-11.5,trail_stop,1699,0,0,0,0
2025-01-23,2025Q1,L1,3m,fade,above,21876.2,21875.5,0.7,1,33.75,7.25,10.25,trail_stop,1782,1,1,1,1
2025-01-23,2025Q1,L1,3m,breakout,above,21876.2,21875.5,0.7,-1,7.25,33.75,-11.5,trail_stop,1782,0,0,0,0
2025-01-23,2025Q1,L1,5m,fade,above,21876.2,21882.5,-6.3,1,41.5,14.25,-11.5,trail_stop,1782,0,0,0,1
2025-01-23,2025Q1,L1,5m,breakout,above,21876.2,21882.5,-6.3,-1,14.25,41.5,-11.5,trail_stop,1782,0,0,0,0
2025-01-23,2025Q1,L1,3m,fade,above,21881.87,21892.75,-10.88,1,48.75,10.0,5.0,trail_stop,1779,0,0,1,1
2025-01-23,2025Q1,L1,3m,breakout,above,21881.87,21892.75,-10.88,-1,10.0,48.75,-11.5,trail_stop,1779,0,0,0,0
2025-01-23,2025Q1,L1,5m,fade,above,21881.87,21882.5,-0.63,1,59.0,1.75,15.25,trail_stop,1779,1,1,1,1
2025-01-23,2025Q1,L1,5m,breakout,above,21881.87,21882.5,-0.63,-1,1.75,59.0,-11.5,trail_stop,1779,0,0,0,0
2025-01-23,2025Q1,L1,3m,fade,above,21881.87,21888.5,-6.63,1,53.0,2.5,6.25,trail_stop,1770,1,1,1,1
2025-01-23,2025Q1,L1,3m,breakout,above,21881.87,21888.5,-6.63,-1,2.5,53.0,-11.5,trail_stop,1770,0,0,0,0
2025-01-23,2025Q1,L1,5m,fade,above,21881.87,21901.25,-19.38,1,40.25,8.75,11.25,trail_stop,1764,0,1,1,1
2025-01-23,2025Q1,L1,5m,breakout,above,21881.87,21901.25,-19.38,-1,8.75,40.25,-11.5,trail_stop,1764,0,0,0,0
2025-01-23,2025Q1,L3,3m,fade,below,21951.92,21948.75,-3.17,-1,15.5,22.75,-11.5,trail_stop,1780,0,0,0,0
2025-01-23,2025Q1,L3,3m,breakout,below,21951.92,21948.75,-3.17,1,22.75,15.5,-11.5,trail_stop,1780,0,0,0,0
2025-01-23,2025Q1,L3,5m,fade,below,21951.92,21948.75,-3.17,-1,15.5,22.75,-11.5,trail_stop,1780,0,0,0,0
2025-01-23,2025Q1,L3,5m,breakout,below,21951.92,21948.75,-3.17,1,22.75,15.5,-11.5,trail_stop,1780,0,0,0,0
2025-01-23,2025Q1,L1,3m,fade,above,21941.6,21931.5,10.1,1,15.0,22.0,-11.5,trail_stop,1693,0,0,0,0
2025-01-23,2025Q1,L1,3m,breakout,above,21941.6,21931.5,10.1,-1,22.0,15.0,-11.5,trail_stop,1693,0,0,0,0
2025-01-23,2025Q1,L1,5m,fade,above,21941.6,21923.0,18.6,1,23.5,17.75,6.25,trail_stop,1690,1,1,1,1
2025-01-23,2025Q1,L1,5m,breakout,above,21941.6,21923.0,18.6,-1,17.75,23.5,-11.5,trail_stop,1690,0,0,0,0
2025-01-23,2025Q1,L3,3m,fade,below,21947.74,21943.25,-4.49,-1,43.0,1.0,31.5,trail_stop,1710,1,1,1,1
2025-01-23,2025Q1,L3,3m,breakout,below,21947.74,21943.25,-4.49,1,1.0,43.0,-11.5,trail_stop,1710,0,0,0,0
2025-01-23,2025Q1,L3,5m,fade,below,21947.74,21944.75,-2.99,-1,44.5,1.75,33.0,trail_stop,1707,1,1,1,1
2025-01-23,2025Q1,L3,5m,breakout,below,21947.74,21944.75,-2.99,1,1.75,44.5,-11.5,trail_stop,1707,0,0,0,0
2025-01-23,2025Q1,L4,3m,fade,below,21937.56,21938.5,0.94,-1,10.5,35.25,-11.5,trail_stop,1668,0,0,0,0
2025-01-23,2025Q1,L4,3m,breakout,below,21937.56,21938.5,0.94,1,35.25,10.5,-11.5,trail_stop,1668,0,0,1,1
2025-01-23,2025Q1,L4,5m,fade,below,21937.56,21932.5,-5.06,-1,4.5,43.0,-11.5,trail_stop,1664,0,0,0,0
2025-01-23,2025Q1,L4,5m,breakout,below,21937.56,21932.5,-5.06,1,43.0,4.5,41.0,timeout,1664,1,1,1,1
2025-01-23,2025Q1,L5,3m,fade,below,21937.42,21938.5,1.08,-1,10.5,35.25,-11.5,trail_stop,1668,0,0,0,0
2025-01-23,2025Q1,L5,3m,breakout,below,21937.42,21938.5,1.08,1,35.25,10.5,-11.5,trail_stop,1668,0,0,1,1
2025-01-23,2025Q1,L5,5m,fade,below,21937.42,21932.5,-4.92,-1,4.5,43.0,-11.5,trail_stop,1664,0,0,0,0
2025-01-23,2025Q1,L5,5m,breakout,below,21937.42,21932.5,-4.92,1,43.0,4.5,41.0,timeout,1664,1,1,1,1
2025-01-24,2025Q1,L4,3m,fade,below,22063.49,22038.25,-25.24,-1,51.0,0.25,5.25,trail_stop,1797,1,1,1,1
2025-01-24,2025Q1,L4,3m,breakout,below,22063.49,22038.25,-25.24,1,0.25,51.0,-11.5,trail_stop,1797,0,0,0,0
2025-01-24,2025Q1,L4,5m,fade,below,22063.49,22027.75,-35.74,-1,40.5,10.25,-11.5,trail_stop,1794,0,0,1,1
2025-01-24,2025Q1,L4,5m,breakout,below,22063.49,22027.75,-35.74,1,10.25,40.5,-11.5,trail_stop,1794,0,0,0,0
2025-01-24,2025Q1,L5,3m,fade,below,22060.33,22038.25,-22.08,-1,51.0,0.25,5.25,trail_stop,1797,1,1,1,1
2025-01-24,2025Q1,L5,3m,breakout,below,22060.33,22038.25,-22.08,1,0.25,51.0,-11.5,trail_stop,1797,0,0,0,0
2025-01-24,2025Q1,L5,5m,fade,below,22060.33,22027.75,-32.58,-1,40.5,10.25,-11.5,trail_stop,1794,0,0,1,1
2025-01-24,2025Q1,L5,5m,breakout,below,22060.33,22027.75,-32.58,1,10.25,40.5,-11.5,trail_stop,1794,0,0,0,0
2025-01-24,2025Q1,L3,3m,fade,above,22001.05,22004.25,-3.2,1,14.25,26.25,-11.5,trail_stop,1790,0,0,0,0
2025-01-24,2025Q1,L3,3m,breakout,above,22001.05,22004.25,-3.2,-1,26.25,14.25,-11.5,trail_stop,1790,0,0,0,1
2025-01-24,2025Q1,L3,5m,fade,above,22001.05,22015.75,-14.7,1,2.75,37.75,-11.5,trail_stop,1790,0,0,0,0
2025-01-24,2025Q1,L3,5m,breakout,above,22001.05,22015.75,-14.7,-1,37.75,2.75,15.25,trail_stop,1790,1,1,1,1
2025-01-24,2025Q1,L3,3m,fade,above,21992.96,21994.0,-1.04,1,16.25,23.75,-11.5,trail_stop,1772,0,0,0,0
2025-01-24,2025Q1,L3,3m,breakout,above,21992.96,21994.0,-1.04,-1,23.75,16.25,4.5,trail_stop,1772,0,0,0,0
2025-01-24,2025Q1,L3,5m,fade,above,21992.96,21992.75,0.21,1,17.5,22.5,6.0,trail_stop,1771,0,0,0,0
2025-01-24,2025Q1,L3,5m,breakout,above,21992.96,21992.75,0.21,-1,22.5,17.5,-11.5,trail_stop,1771,0,0,0,0
2025-01-24,2025Q1,L1,3m,fade,below,22006.51,22003.75,-2.76,-1,33.5,4.75,9.0,trail_stop,1770,1,1,1,1
2025-01-24,2025Q1,L1,3m,breakout,below,22006.51,22003.75,-2.76,1,4.75,33.5,-11.5,trail_stop,1770,0,0,0,0
2025-01-24,2025Q1,L1,5m,fade,below,22006.51,22003.25,-3.26,-1,33.0,4.75,8.5,trail_stop,1768,1,1,1,1
2025-01-24,2025Q1,L1,5m,breakout,below,22006.51,22003.25,-3.26,1,4.75,33.0,-11.5,trail_stop,1768,0,0,0,0
2025-01-24,2025Q1,L2,3m,fade,above,21994.58,21995.25,-0.67,1,12.75,25.0,-11.5,trail_stop,1768,0,0,0,0
2025-01-24,2025Q1,L2,3m,breakout,above,21994.58,21995.25,-0.67,-1,25.0,12.75,13.5,trail_stop,1768,1,1,1,1
2025-01-24,2025Q1,L2,5m,fade,above,21994.58,21994.5,0.08,1,13.5,24.25,-11.5,trail_stop,1769,0,0,0,0
2025-01-24,2025Q1,L2,5m,breakout,above,21994.58,21994.5,0.08,-1,24.25,13.5,12.75,trail_stop,1769,0,1,1,1
2025-01-24,2025Q1,L3,3m,fade,below,22002.58,21976.0,-26.58,-1,5.75,39.5,-11.5,trail_stop,1769,0,0,0,0
2025-01-24,2025Q1,L3,3m,breakout,below,22002.58,21976.0,-26.58,1,39.5,5.75,20.5,trail_stop,1769,1,1,1,1
2025-01-24,2025Q1,L3,5m,fade,below,22002.58,21973.0,-29.58,-1,1.0,42.75,-11.5,trail_stop,1765,0,0,0,0
2025-01-24,2025Q1,L3,5m,breakout,below,22002.58,21973.0,-29.58,1,42.75,1.0,23.5,trail_stop,1765,1,1,1,1
2025-01-24,2025Q1,L1,3m,fade,above,21988.08,21976.0,12.08,1,39.5,5.75,20.5,trail_stop,1769,1,1,1,1
2025-01-24,2025Q1,L1,3m,breakout,above,21988.08,21976.0,12.08,-1,5.75,39.5,-11.5,trail_stop,1769,0,0,0,0
2025-01-24,2025Q1,L1,5m,fade,above,21988.08,21973.0,15.08,1,42.75,1.0,23.5,trail_stop,1765,1,1,1,1
2025-01-24,2025Q1,L1,5m,breakout,above,21988.08,21973.0,15.08,-1,1.0,42.75,-11.5,trail_stop,1765,0,0,0,0
2025-01-24,2025Q1,L2,3m,fade,above,21977.51,21976.0,1.51,1,39.5,5.75,20.5,trail_stop,1769,1,1,1,1
2025-01-24,2025Q1,L2,3m,breakout,above,21977.51,21976.0,1.51,-1,5.75,39.5,-11.5,trail_stop,1769,0,0,0,0
2025-01-24,2025Q1,L2,5m,fade,above,21977.51,21973.0,4.51,1,42.75,1.0,23.5,trail_stop,1765,1,1,1,1
2025-01-24,2025Q1,L2,5m,breakout,above,21977.51,21973.0,4.51,-1,1.0,42.75,-11.5,trail_stop,1765,0,0,0,0
2025-01-24,2025Q1,L3,3m,fade,below,22002.58,21999.5,-3.08,-1,16.5,24.75,5.0,trail_stop,1764,0,0,0,0
2025-01-24,2025Q1,L3,3m,breakout,below,22002.58,21999.5,-3.08,1,24.75,16.5,-11.5,trail_stop,1764,0,0,0,0
2025-01-24,2025Q1,L3,5m,fade,below,22002.58,22001.25,-1.33,-1,18.25,23.0,6.75,trail_stop,1763,0,0,0,0
2025-01-24,2025Q1,L3,5m,breakout,below,22002.58,22001.25,-1.33,1,23.0,18.25,-11.5,trail_stop,1763,0,0,0,0
2025-01-24,2025Q1,L3,3m,fade,above,22013.75,21995.0,18.75,1,13.25,23.0,-11.5,trail_stop,1737,0,0,0,0
2025-01-24,2025Q1,L3,3m,breakout,above,22013.75,21995.0,18.75,-1,23.0,13.25,7.75,trail_stop,1737,0,1,1,1
2025-01-24,2025Q1,L3,5m,fade,above,22013.75,21982.75,31.0,1,25.5,14.25,3.75,trail_stop,1737,0,0,1,1
2025-01-24,2025Q1,L3,5m,breakout,above,22013.75,21982.75,31.0,-1,14.25,25.5,-11.5,trail_stop,1737,0,0,0,0
2025-01-24,2025Q1,L1,3m,fade,above,22002.69,21995.0,7.69,1,13.25,23.0,-11.5,trail_stop,1737,0,0,0,0
2025-01-24,2025Q1,L1,3m,breakout,above,22002.69,21995.0,7.69,-1,23.0,13.25,7.75,trail_stop,1737,0,1,1,1
2025-01-24,2025Q1,L1,5m,fade,above,22002.69,21982.75,19.94,1,25.5,14.25,3.75,trail_stop,1737,0,0,1,1
2025-01-24,2025Q1,L1,5m,breakout,above,22002.69,21982.75,19.94,-1,14.25,25.5,-11.5,trail_stop,1737,0,0,0,0
2025-01-24,2025Q1,L2,3m,fade,above,21989.92,21995.0,-5.08,1,13.25,23.0,-11.5,trail_stop,1737,0,0,0,0
2025-01-24,2025Q1,L2,3m,breakout,above,21989.92,21995.0,-5.08,-1,23.0,13.25,7.75,trail_stop,1737,0,1,1,1
2025-01-24,2025Q1,L2,5m,fade,above,21989.92,21982.75,7.17,1,25.5,14.25,3.75,trail_stop,1737,0,0,1,1
2025-01-24,2025Q1,L2,5m,breakout,above,21989.92,21982.75,7.17,-1,14.25,25.5,-11.5,trail_stop,1737,0,0,0,0
2025-01-24,2025Q1,L2,3m,fade,below,21991.11,21982.0,-9.11,-1,51.25,6.25,22.75,trail_stop,1712,1,1,1,1
2025-01-24,2025Q1,L2,3m,breakout,below,21991.11,21982.0,-9.11,1,6.25,51.25,-11.5,trail_stop,1712,0,0,0,0
2025-01-24,2025Q1,L2,5m,fade,below,21991.11,21984.25,-6.86,-1,53.5,4.0,25.0,trail_stop,1720,1,1,1,1
2025-01-24,2025Q1,L2,5m,breakout,below,21991.11,21984.25,-6.86,1,4.0,53.5,-11.5,trail_stop,1720,0,0,0,0
2025-01-27,2025Q1,L3,3m,fade,below,21213.41,21240.25,26.84,-1,38.0,100.75,19.5,trail_stop,1801,1,1,1,1
2025-01-27,2025Q1,L3,3m,breakout,below,21213.41,21240.25,26.84,1,100.75,38.0,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,5m,fade,below,21213.41,21237.75,24.34,-1,34.5,103.25,5.25,trail_stop,1801,0,1,1,1
2025-01-27,2025Q1,L3,5m,breakout,below,21213.41,21237.75,24.34,1,103.25,34.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,3m,fade,above,21213.41,21227.75,-14.34,1,113.25,24.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,3m,breakout,above,21213.41,21227.75,-14.34,-1,24.5,113.25,13.0,trail_stop,1801,1,1,1,1
2025-01-27,2025Q1,L3,5m,fade,above,21213.41,21237.75,-24.34,1,103.25,34.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,5m,breakout,above,21213.41,21237.75,-24.34,-1,34.5,103.25,5.25,trail_stop,1801,0,1,1,1
2025-01-27,2025Q1,L3,3m,fade,above,21213.41,21227.75,-14.34,1,113.25,24.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,3m,breakout,above,21213.41,21227.75,-14.34,-1,24.5,113.25,13.0,trail_stop,1801,1,1,1,1
2025-01-27,2025Q1,L3,5m,fade,above,21213.41,21237.75,-24.34,1,103.25,34.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,5m,breakout,above,21213.41,21237.75,-24.34,-1,34.5,103.25,5.25,trail_stop,1801,0,1,1,1
2025-01-27,2025Q1,L3,3m,fade,above,21213.41,21275.0,-61.59,1,66.0,36.5,5.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,3m,breakout,above,21213.41,21275.0,-61.59,-1,36.5,66.0,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,5m,fade,above,21213.41,21284.75,-71.34,1,56.25,46.25,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,5m,breakout,above,21213.41,21284.75,-71.34,-1,46.25,56.25,10.75,trail_stop,1801,1,1,1,1
2025-01-27,2025Q1,L1,3m,fade,above,21334.02,21343.5,-9.48,1,37.25,117.5,4.0,trail_stop,1800,1,1,1,1
2025-01-27,2025Q1,L1,3m,breakout,above,21334.02,21343.5,-9.48,-1,117.5,37.25,-11.5,trail_stop,1800,0,0,0,0
2025-01-27,2025Q1,L1,5m,fade,above,21334.02,21372.5,-38.48,1,8.25,155.0,-11.5,trail_stop,1800,0,0,0,0
2025-01-27,2025Q1,L1,5m,breakout,above,21334.02,21372.5,-38.48,-1,155.0,8.25,22.5,trail_stop,1800,0,1,1,1
2025-01-27,2025Q1,L1,3m,fade,above,21334.02,21329.25,4.77,1,7.5,116.75,-11.5,trail_stop,1800,0,0,0,0
2025-01-27,2025Q1,L1,3m,breakout,above,21334.02,21329.25,4.77,-1,116.75,7.5,16.5,trail_stop,1800,1,1,1,1
2025-01-27,2025Q1,L1,5m,fade,above,21334.02,21311.5,22.52,1,14.75,117.5,-11.5,trail_stop,1800,0,0,0,0
2025-01-27,2025Q1,L1,5m,breakout,above,21334.02,21311.5,22.52,-1,117.5,14.75,-11.5,trail_stop,1800,0,0,0,1
2025-01-27,2025Q1,L1,3m,fade,below,21334.02,21311.5,-22.52,-1,117.5,14.75,-11.5,trail_stop,1800,0,0,0,1
2025-01-27,2025Q1,L1,3m,breakout,below,21334.02,21311.5,-22.52,1,14.75,117.5,-11.5,trail_stop,1800,0,0,0,0
2025-01-27,2025Q1,L1,5m,fade,below,21334.02,21311.5,-22.52,-1,117.5,14.75,-11.5,trail_stop,1800,0,0,0,1
2025-01-27,2025Q1,L1,5m,breakout,below,21334.02,21311.5,-22.52,1,14.75,117.5,-11.5,trail_stop,1800,0,0,0,0
2025-01-27,2025Q1,L1,3m,fade,above,21292.45,21291.25,1.2,1,7.0,97.25,-11.5,trail_stop,1800,0,0,0,0
2025-01-27,2025Q1,L1,3m,breakout,above,21292.45,21291.25,1.2,-1,97.25,7.0,20.25,trail_stop,1800,1,1,1,1
2025-01-27,2025Q1,L1,5m,fade,above,21292.45,21299.25,-6.8,1,5.75,105.25,-11.5,trail_stop,1800,0,0,0,0
2025-01-27,2025Q1,L1,5m,breakout,above,21292.45,21299.25,-6.8,-1,105.25,5.75,9.5,trail_stop,1800,1,1,1,1
2025-01-27,2025Q1,L3,3m,fade,above,21228.44,21227.5,0.94,1,54.25,40.0,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,3m,breakout,above,21228.44,21227.5,0.94,-1,40.0,54.25,3.5,trail_stop,1801,1,1,1,1
2025-01-27,2025Q1,L3,5m,fade,above,21228.44,21222.75,5.69,1,59.0,35.25,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,5m,breakout,above,21228.44,21222.75,5.69,-1,35.25,59.0,10.25,trail_stop,1801,1,1,1,1
2025-01-27,2025Q1,L3,3m,fade,below,21228.44,21210.25,-18.19,-1,24.75,71.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,3m,breakout,below,21228.44,21210.25,-18.19,1,71.5,24.75,7.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,5m,fade,below,21228.44,21210.25,-18.19,-1,24.75,71.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,5m,breakout,below,21228.44,21210.25,-18.19,1,71.5,24.75,7.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,3m,fade,above,21206.0,21211.0,-5.0,1,70.75,25.5,6.75,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,3m,breakout,above,21206.0,21211.0,-5.0,-1,25.5,70.75,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,5m,fade,above,21206.0,21213.75,-7.75,1,68.0,28.25,4.0,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,5m,breakout,above,21206.0,21213.75,-7.75,-1,28.25,68.0,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,3m,fade,below,21206.0,21226.25,20.25,-1,40.75,55.5,16.25,trail_stop,1801,1,1,1,1
2025-01-27,2025Q1,L3,3m,breakout,below,21206.0,21226.25,20.25,1,55.5,40.75,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,5m,fade,below,21206.0,21200.25,-5.75,-1,14.75,81.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,5m,breakout,below,21206.0,21200.25,-5.75,1,81.5,14.75,-11.5,trail_stop,1801,0,0,0,1
2025-01-27,2025Q1,L3,3m,fade,above,21206.0,21191.5,14.5,1,90.25,6.0,12.25,trail_stop,1801,1,1,1,1
2025-01-27,2025Q1,L3,3m,breakout,above,21206.0,21191.5,14.5,-1,6.0,90.25,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,5m,fade,above,21206.0,21200.25,5.75,1,81.5,14.75,-11.5,trail_stop,1801,0,0,0,1
2025-01-27,2025Q1,L3,5m,breakout,above,21206.0,21200.25,5.75,-1,14.75,81.5,-11.5,trail_stop,1801,0,0,0,0
2025-01-27,2025Q1,L3,3m,fade,above,21204.19,21202.0,2.19,1,65.25,39.75,-11.5,trail_stop,1797,0,0,0,0
2025-01-27,2025Q1,L3,3m,breakout,above,21204.19,21202.0,2.19,-1,39.75,65.25,5.0,trail_stop,1797,0,0,0,0
2025-01-27,2025Q1,L3,5m,fade,above,21204.19,21193.5,10.69,1,73.75,31.25,36.75,trail_stop,1797,0,1,1,1
2025-01-27,2025Q1,L3,5m,breakout,above,21204.19,21193.5,10.69,-1,31.25,73.75,-11.5,trail_stop,1797,0,0,0,0
2025-01-27,2025Q1,L3,3m,fade,below,21204.19,21232.5,28.31,-1,70.25,34.75,19.75,trail_stop,1796,0,1,1,1
2025-01-27,2025Q1,L3,3m,breakout,below,21204.19,21232.5,28.31,1,34.75,70.25,-11.5,trail_stop,1796,0,0,0,0
2025-01-27,2025Q1,L3,5m,fade,below,21204.19,21209.25,5.06,-1,47.0,58.0,-11.5,trail_stop,1796,0,0,0,0
2025-01-27,2025Q1,L3,5m,breakout,below,21204.19,21209.25,5.06,1,58.0,47.0,15.75,trail_stop,1796,0,1,1,1
2025-01-27,2025Q1,L3,3m,fade,above,21204.19,21209.25,-5.06,1,58.0,47.0,15.75,trail_stop,1796,0,1,1,1
2025-01-27,2025Q1,L3,3m,breakout,above,21204.19,21209.25,-5.06,-1,47.0,58.0,-11.5,trail_stop,1796,0,0,0,0
2025-01-27,2025Q1,L3,5m,fade,above,21204.19,21209.25,-5.06,1,58.0,47.0,15.75,trail_stop,1796,0,1,1,1
2025-01-27,2025Q1,L3,5m,breakout,above,21204.19,21209.25,-5.06,-1,47.0,58.0,-11.5,trail_stop,1796,0,0,0,0
2025-01-27,2025Q1,L3,3m,fade,above,21193.24,21217.0,-23.76,1,38.75,54.75,4.75,trail_stop,1788,0,0,0,0
2025-01-27,2025Q1,L3,3m,breakout,above,21193.24,21217.0,-23.76,-1,54.75,38.75,-11.5,trail_stop,1788,0,0,0,0
2025-01-27,2025Q1,L3,5m,fade,above,21193.24,21217.0,-23.76,1,38.75,54.75,4.75,trail_stop,1788,0,0,0,0
2025-01-27,2025Q1,L3,5m,breakout,above,21193.24,21217.0,-23.76,-1,54.75,38.75,-11.5,trail_stop,1788,0,0,0,0
2025-01-27,2025Q1,L3,3m,fade,above,21184.81,21190.0,-5.19,1,65.75,27.75,-11.5,trail_stop,1788,0,0,0,0
2025-01-27,2025Q1,L3,3m,breakout,above,21184.81,21190.0,-5.19,-1,27.75,65.75,16.25,trail_stop,1788,1,1,1,1
2025-01-27,2025Q1,L3,5m,fade,above,21184.81,21184.0,0.81,1,71.75,36.25,14.5,trail_stop,1788,0,1,1,1
2025-01-27,2025Q1,L3,5m,breakout,above,21184.81,21184.0,0.81,-1,36.25,71.75,-11.5,trail_stop,1788,0,0,0,0
2025-01-27,2025Q1,L2,3m,fade,above,21165.35,21187.0,-21.65,1,68.75,39.25,-11.5,trail_stop,1788,0,0,0,1
2025-01-27,2025Q1,L2,3m,breakout,above,21165.35,21187.0,-21.65,-1,39.25,68.75,-11.5,trail_stop,1788,0,0,0,0
2025-01-27,2025Q1,L2,5m,fade,above,21165.35,21184.0,-18.65,1,71.75,36.25,14.5,trail_stop,1788,0,1,1,1
2025-01-27,2025Q1,L2,5m,breakout,above,21165.35,21184.0,-18.65,-1,36.25,71.75,-11.5,trail_stop,1788,0,0,0,0
2025-01-27,2025Q1,L2,3m,fade,above,21195.2,21193.0,2.2,1,5.75,54.25,-11.5,trail_stop,1774,0,0,0,0
2025-01-27,2025Q1,L2,3m,breakout,above,21195.2,21193.0,2.2,-1,54.25,5.75,33.75,trail_stop,1774,1,1,1,1
2025-01-27,2025Q1,L2,5m,fade,above,21195.2,21180.0,15.2,1,11.5,41.25,-11.5,trail_stop,1769,0,0,0,0
2025-01-27,2025Q1,L2,5m,breakout,above,21195.2,21180.0,15.2,-1,41.25,11.5,20.75,trail_stop,1769,1,1,1,1
2025-01-27,2025Q1,L3,3m,fade,above,21178.54,21171.25,7.29,1,20.25,32.5,-11.5,trail_stop,1769,0,0,0,0
2025-01-27,2025Q1,L3,3m,breakout,above,21178.54,21171.25,7.29,-1,32.5,20.25,12.0,trail_stop,1769,1,1,1,1
2025-01-27,2025Q1,L3,5m,fade,above,21178.54,21180.0,-1.46,1,11.5,41.25,-11.5,trail_stop,1769,0,0,0,0
2025-01-27,2025Q1,L3,5m,breakout,above,21178.54,21180.0,-1.46,-1,41.25,11.5,20.75,trail_stop,1769,1,1,1,1
2025-01-27,2025Q1,L1,3m,fade,below,21151.46,21163.75,12.29,-1,20.25,29.5,-11.5,trail_stop,1761,0,0,0,0
2025-01-27,2025Q1,L1,3m,breakout,below,21151.46,21163.75,12.29,1,29.5,20.25,8.75,trail_stop,1761,1,1,1,1
2025-01-27,2025Q1,L1,5m,fade,below,21151.46,21171.0,19.54,-1,27.5,30.75,-11.5,trail_stop,1761,0,0,0,0
2025-01-27,2025Q1,L1,5m,breakout,below,21151.46,21171.0,19.54,1,30.75,27.5,6.75,trail_stop,1761,0,0,1,1
2025-01-27,2025Q1,L1,3m,fade,below,21208.58,21205.25,-3.33,-1,59.0,11.75,-11.5,trail_stop,1788,0,0,1,1
2025-01-27,2025Q1,L1,3m,breakout,below,21208.58,21205.25,-3.33,1,11.75,59.0,-11.5,trail_stop,1788,0,0,0,0
2025-01-27,2025Q1,L1,5m,fade,below,21208.58,21174.25,-34.33,-1,28.0,39.25,-11.5,trail_stop,1785,0,0,0,0
