date,quarter,tod,dir,exc,entry,stop,target,outcome,pnl,R,risk,mfe,mae
2025-10-09,2025Q4,605,1,86.2,25280.5,25247.5,25330.0,stop,-34.5,-1.045,33.0,8.25,35.0
2025-10-09,2025Q4,617,1,86.2,25264.25,25247.5,25289.38,stop,-18.25,-1.09,16.75,11.5,18.75
2025-10-09,2025Q4,629,1,93.5,25251.75,25240.25,25269.0,stop,-13.0,-1.13,11.5,1.25,15.0
2025-10-09,2025Q4,737,-1,76.8,25267.25,25278.5,25250.38,target,16.88,1.5,11.25,18.0,6.0
2025-10-09,2025Q4,741,-1,76.8,25248.25,25278.5,25202.88,target,45.38,1.5,30.25,46.5,16.5
2025-10-09,2025Q4,746,-1,76.8,25249.25,25278.5,25205.38,target,43.88,1.5,29.25,47.5,15.5
2025-10-09,2025Q4,748,1,39.8,25250.5,25230.75,25280.12,stop,-21.25,-1.076,19.75,11.0,21.0
2025-10-09,2025Q4,749,-1,76.8,25255.0,25278.5,25219.75,target,35.25,1.5,23.5,35.25,6.5
2025-10-09,2025Q4,877,-1,56.0,25217.0,25238.5,25184.75,stop,-23.0,-1.07,21.5,5.5,21.75
2025-10-09,2025Q4,878,1,36.5,25214.0,25178.5,25267.25,target,53.25,1.5,35.5,53.5,2.5
2025-10-09,2025Q4,886,-1,52.0,25217.25,25238.5,25185.38,stop,-22.75,-1.071,21.25,5.0,21.5
2025-10-10,2025Q4,599,1,62.5,25355.5,25321.5,25406.5,stop,-35.5,-1.044,34.0,15.25,43.5
2025-10-10,2025Q4,848,1,108.2,24666.75,24638.75,24708.75,target,42.0,1.5,28.0,44.25,15.5
2025-10-10,2025Q4,851,1,108.2,24656.5,24638.75,24683.12,target,26.62,1.5,17.75,28.5,4.5
2025-10-10,2025Q4,901,1,146.5,24606.5,24568.0,24664.25,stop,-40.0,-1.039,38.5,18.0,42.75
2025-10-10,2025Q4,943,-1,72.8,24506.0,24523.75,24479.38,stop,-19.25,-1.085,17.75,2.5,19.75
2025-10-13,2025Q4,594,-1,142.0,24841.0,24870.5,24796.75,stop,-31.0,-1.051,29.5,5.25,30.25
2025-10-13,2025Q4,726,-1,152.2,24887.0,24907.5,24856.25,stop,-22.0,-1.073,20.5,8.25,20.75
2025-10-13,2025Q4,749,-1,78.2,24908.75,24934.25,24870.5,stop,-27.0,-1.059,25.5,21.0,27.75
2025-10-13,2025Q4,755,-1,78.2,24922.5,24934.25,24904.88,target,17.62,1.5,11.75,18.0,0.75
2025-10-13,2025Q4,757,-1,78.2,24908.25,24934.25,24869.25,stop,-27.5,-1.058,26.0,20.5,28.25
2025-10-13,2025Q4,791,-1,90.0,24937.75,24963.0,24899.88,target,37.88,1.5,25.25,38.25,0.0
2025-10-13,2025Q4,804,1,66.5,24910.75,24888.5,24944.12,stop,-23.75,-1.067,22.25,1.0,22.25
2025-10-13,2025Q4,838,1,70.5,24921.5,24884.5,24977.0,timeout,-16.75,-0.453,37.0,43.5,31.75
2025-10-13,2025Q4,880,-1,76.5,24935.25,24969.0,24884.62,target,50.62,1.5,33.75,51.25,2.0
2025-10-14,2025Q4,598,-1,167.0,24560.5,24592.0,24513.25,stop,-33.0,-1.048,31.5,3.75,37.0
2025-10-14,2025Q4,832,-1,80.0,24914.0,24942.0,24872.0,timeout,10.5,0.375,28.0,32.5,12.75
2025-10-14,2025Q4,853,1,57.5,24909.25,24876.5,24958.38,timeout,-16.25,-0.496,32.75,17.5,27.75
2025-10-14,2025Q4,856,-1,53.5,24907.5,24938.0,24861.75,timeout,9.25,0.303,30.5,26.0,19.25
2025-10-14,2025Q4,857,1,57.5,24906.75,24876.5,24952.12,timeout,0.0,0.0,30.25,20.0,25.25
2025-10-14,2025Q4,860,-1,53.5,24905.75,24938.0,24857.38,timeout,-4.5,-0.14,32.25,24.25,21.0
2025-10-14,2025Q4,861,1,57.5,24890.0,24876.5,24910.25,target,20.25,1.5,13.5,21.0,0.75
2025-10-14,2025Q4,877,-1,53.5,24900.75,24938.0,24844.88,target,55.88,1.5,37.25,65.0,26.25
2025-10-14,2025Q4,889,1,52.5,24909.75,24877.5,24958.12,stop,-33.75,-1.047,32.25,17.25,32.25
2025-10-14,2025Q4,929,-1,45.5,24901.5,24931.0,24857.25,target,44.25,1.5,29.5,65.75,1.5
2025-10-15,2025Q4,644,-1,218.0,25094.0,25119.0,25056.5,target,37.5,1.5,25.0,37.5,19.0
2025-10-15,2025Q4,726,-1,95.5,24942.5,24976.75,24891.12,stop,-35.75,-1.044,34.25,3.5,35.75
2025-10-15,2025Q4,769,1,87.5,24924.0,24900.75,24958.88,stop,-24.75,-1.065,23.25,2.75,27.0
2025-10-15,2025Q4,813,-1,129.8,24773.0,24797.0,24737.0,stop,-25.5,-1.062,24.0,0.0,24.5
2025-10-15,2025Q4,868,-1,190.2,24900.25,24928.75,24857.5,stop,-30.0,-1.053,28.5,14.5,33.0
2025-10-15,2025Q4,877,-1,120.8,24926.25,24930.25,24920.25,target,6.0,1.5,4.0,6.25,0.75
2025-10-15,2025Q4,879,-1,122.0,24922.75,24931.5,24909.62,stop,-10.25,-1.171,8.75,0.75,10.5
2025-10-15,2025Q4,884,-1,123.5,24926.5,24954.0,24885.25,stop,-29.0,-1.055,27.5,12.5,31.0
2025-10-15,2025Q4,898,-1,100.0,24956.0,24963.0,24945.5,target,10.5,1.5,7.0,11.25,2.0
2025-10-15,2025Q4,900,-1,100.0,24946.25,24963.0,24921.12,target,25.12,1.5,16.75,26.25,0.75
2025-10-15,2025Q4,934,-1,52.0,24935.0,24959.75,24897.88,target,37.12,1.5,24.75,37.5,0.0
2025-10-15,2025Q4,935,1,55.2,24909.0,24899.75,24922.88,stop,-10.75,-1.162,9.25,8.0,10.25
2025-10-16,2025Q4,573,-1,66.0,25083.0,25110.5,25041.75,target,41.25,1.5,27.5,45.0,9.0
2025-10-16,2025Q4,575,1,59.0,25075.5,25036.5,25134.0,stop,-40.5,-1.038,39.0,50.0,40.25
2025-10-16,2025Q4,609,1,98.8,25054.25,25022.75,25101.5,stop,-33.0,-1.048,31.5,9.25,35.75
2025-10-16,2025Q4,611,1,98.8,25031.5,25022.75,25044.62,target,13.12,1.5,8.75,13.75,1.5
2025-10-16,2025Q4,633,-1,100.0,25096.25,25117.75,25064.0,stop,-23.0,-1.07,21.5,2.25,22.0
2025-10-16,2025Q4,664,1,84.5,25103.5,25091.0,25122.25,stop,-14.0,-1.12,12.5,16.75,14.5
2025-10-16,2025Q4,944,-1,89.8,24773.75,24786.25,24755.0,eod,-3.0,-0.24,12.5,0.0,3.75
2025-10-17,2025Q4,756,-1,298.2,24943.25,24977.25,24892.25,target,51.0,1.5,34.0,52.0,18.0
2025-10-17,2025Q4,757,1,55.5,24953.0,24913.75,25011.88,stop,-40.75,-1.038,39.25,0.25,39.25
2025-10-17,2025Q4,819,-1,86.8,24887.5,24919.75,24839.12,target,48.38,1.5,32.25,48.5,7.5
2025-10-17,2025Q4,882,-1,196.8,24995.75,25034.0,24938.38,stop,-39.75,-1.039,38.25,17.75,40.25
2025-10-17,2025Q4,883,1,46.0,24992.75,24980.0,25011.88,stop,-14.25,-1.118,12.75,14.75,12.75
2025-10-17,2025Q4,885,-1,196.8,24999.25,25034.0,24947.12,stop,-36.25,-1.043,34.75,21.25,36.75
2025-10-17,2025Q4,886,1,46.0,25003.0,24980.0,25037.5,stop,-24.5,-1.065,23.0,1.5,23.0
2025-10-17,2025Q4,914,-1,103.0,25046.5,25059.75,25026.62,target,19.88,1.5,13.25,20.5,5.5
2025-10-20,2025Q4,616,-1,138.2,25236.5,25257.0,25205.75,stop,-22.0,-1.073,20.5,21.25,21.0
2025-10-20,2025Q4,618,-1,138.2,25229.0,25257.0,25187.0,stop,-29.5,-1.054,28.0,11.25,28.5
2025-10-20,2025Q4,634,-1,109.2,25270.75,25291.5,25239.62,stop,-22.25,-1.072,20.75,5.0,21.0
2025-10-20,2025Q4,714,-1,56.2,25327.0,25349.5,25293.25,target,33.75,1.5,22.5,34.75,1.0
2025-10-20,2025Q4,719,1,47.5,25316.75,25294.0,25350.88,stop,-24.25,-1.066,22.75,11.0,24.5
2025-10-20,2025Q4,720,-1,56.2,25318.5,25349.5,25272.0,timeout,2.0,0.065,31.0,27.75,9.25
2025-10-20,2025Q4,748,1,49.2,25309.5,25292.25,25335.38,stop,-18.75,-1.087,17.25,4.25,17.25
2025-10-20,2025Q4,749,-1,39.5,25311.5,25346.75,25258.62,stop,-36.75,-1.043,35.25,20.75,38.5
2025-10-20,2025Q4,750,1,49.2,25307.25,25292.25,25329.75,stop,-16.5,-1.1,15.0,6.25,15.0
2025-10-20,2025Q4,751,-1,39.5,25312.25,25346.75,25260.5,stop,-36.0,-1.043,34.5,21.5,37.75
2025-10-20,2025Q4,752,1,49.2,25307.75,25292.25,25331.0,stop,-17.0,-1.097,15.5,0.25,15.5
2025-10-20,2025Q4,759,1,54.8,25306.25,25286.75,25335.5,target,29.25,1.5,19.5,30.0,9.25
2025-10-20,2025Q4,832,-1,48.8,25343.25,25358.5,25320.38,target,22.88,1.5,15.25,23.0,10.0
2025-10-20,2025Q4,853,1,23.8,25351.25,25326.75,25388.0,stop,-26.0,-1.061,24.5,2.0,25.0
2025-10-20,2025Q4,857,-1,22.5,25343.75,25358.5,25321.62,target,22.12,1.5,14.75,23.25,0.5
2025-10-20,2025Q4,902,1,46.8,25334.25,25302.5,25381.88,stop,-33.25,-1.047,31.75,2.25,33.5
2025-10-20,2025Q4,911,-1,30.0,25318.25,25340.5,25284.88,eod,5.75,0.258,22.25,21.25,12.25
2025-10-20,2025Q4,926,1,43.0,25311.5,25293.0,25339.25,eod,1.0,0.054,18.5,19.0,2.5
2025-10-20,2025Q4,927,-1,30.0,25321.25,25340.5,25292.38,eod,8.75,0.455,19.25,12.25,9.25
2025-10-20,2025Q4,928,1,42.2,25322.0,25293.0,25365.5,eod,-9.5,-0.328,29.0,8.5,13.0
2025-10-21,2025Q4,570,1,39.5,25286.75,25267.5,25315.62,stop,-20.75,-1.078,19.25,8.5,21.0
2025-10-21,2025Q4,571,-1,33.0,25271.25,25308.5,25215.38,target,55.88,1.5,37.25,59.75,22.75
2025-10-21,2025Q4,690,-1,100.5,25283.5,25307.75,25247.12,stop,-25.75,-1.062,24.25,26.0,25.5
2025-10-21,2025Q4,698,-1,73.5,25269.75,25307.75,25212.75,stop,-39.5,-1.039,38.0,5.75,39.25
2025-10-21,2025Q4,705,-1,73.5,25293.25,25307.75,25271.5,stop,-16.0,-1.103,14.5,0.75,15.75
2025-10-21,2025Q4,759,-1,80.0,25333.0,25348.0,25310.5,stop,-16.5,-1.1,15.0,10.75,15.5
2025-10-21,2025Q4,879,-1,52.5,25312.75,25331.0,25285.38,timeout,6.0,0.329,18.25,15.75,11.5
2025-10-21,2025Q4,880,1,28.5,25307.25,25286.0,25339.12,timeout,3.0,0.141,21.25,17.0,10.25
2025-10-21,2025Q4,881,-1,42.0,25305.5,25331.0,25267.25,timeout,-2.0,-0.078,25.5,8.5,18.75
2025-10-21,2025Q4,920,1,30.0,25317.5,25293.0,25354.25,eod,-5.75,-0.235,24.5,6.75,18.75
2025-10-21,2025Q4,931,-1,27.2,25303.75,25328.25,25267.0,eod,-8.0,-0.327,24.5,3.5,8.25
2025-10-21,2025Q4,933,1,25.5,25304.5,25294.75,25319.12,eod,7.25,0.744,9.75,7.5,4.25
2025-10-21,2025Q4,938,-1,27.2,25307.0,25328.25,25275.12,eod,-4.75,-0.224,21.25,4.75,5.0
2025-10-21,2025Q4,939,1,25.5,25306.25,25294.75,25323.5,eod,5.5,0.478,11.5,5.75,4.0
2025-10-22,2025Q4,746,1,124.5,25042.0,25003.25,25100.12,stop,-40.25,-1.039,38.75,10.5,49.25
2025-10-22,2025Q4,749,1,124.5,25028.75,25003.25,25067.0,stop,-27.0,-1.059,25.5,23.75,36.0
2025-10-22,2025Q4,767,-1,156.8,24993.0,25027.75,24940.88,stop,-36.25,-1.043,34.75,41.5,39.0
2025-10-22,2025Q4,924,-1,126.8,24994.5,25020.0,24956.25,stop,-27.0,-1.059,25.5,4.0,26.75
2025-10-22,2025Q4,927,-1,126.8,25002.25,25020.0,24975.62,stop,-19.25,-1.085,17.75,1.75,19.0
2025-10-23,2025Q4,662,-1,114.5,25174.5,25202.5,25132.5,stop,-29.5,-1.054,28.0,34.0,28.0
2025-10-23,2025Q4,673,-1,114.5,25169.0,25202.5,25118.75,stop,-35.0,-1.045,33.5,28.5,33.5
2025-10-23,2025Q4,695,-1,64.8,25187.75,25209.25,25155.5,target,32.25,1.5,21.5,34.5,0.75
2025-10-23,2025Q4,748,-1,107.2,25195.5,25230.75,25142.62,stop,-36.75,-1.043,35.25,1.75,36.0
2025-10-23,2025Q4,784,-1,64.8,25238.5,25252.5,25217.5,target,21.0,1.5,14.0,33.0,3.0
2025-10-23,2025Q4,843,-1,93.8,25270.5,25287.25,25245.38,stop,-18.25,-1.09,16.75,25.0,17.5
2025-10-23,2025Q4,847,-1,93.8,25263.5,25287.25,25227.88,stop,-25.25,-1.063,23.75,18.0,24.5
2025-10-23,2025Q4,849,-1,93.8,25264.25,25287.25,25229.75,stop,-24.5,-1.065,23.0,18.75,23.75
2025-10-23,2025Q4,851,-1,84.2,25260.75,25287.25,25221.0,stop,-28.0,-1.057,26.5,15.25,27.25
2025-10-23,2025Q4,860,1,37.8,25265.75,25241.5,25302.12,timeout,14.0,0.577,24.25,22.25,11.5
2025-10-23,2025Q4,861,-1,84.2,25272.75,25287.25,25251.0,stop,-16.0,-1.103,14.5,6.0,15.25
2025-10-23,2025Q4,862,1,37.8,25275.5,25241.5,25326.5,timeout,1.25,0.037,34.0,12.5,21.25
2025-10-23,2025Q4,867,-1,84.2,25276.0,25287.25,25259.12,stop,-12.75,-1.133,11.25,2.25,12.0
2025-10-23,2025Q4,868,1,37.8,25275.0,25241.5,25325.25,timeout,-1.25,-0.037,33.5,13.0,20.75
2025-10-23,2025Q4,876,-1,52.0,25265.5,25292.0,25225.75,timeout,5.25,0.198,26.5,11.25,17.0
2025-10-23,2025Q4,896,1,37.8,25275.0,25241.5,25325.25,eod,-19.25,-0.575,33.5,7.5,21.75
2025-10-23,2025Q4,909,-1,42.5,25268.25,25292.0,25232.62,eod,12.5,0.526,23.75,15.0,14.25
2025-10-23,2025Q4,910,1,33.8,25280.5,25250.25,25325.88,eod,-24.75,-0.818,30.25,2.0,27.25
2025-10-23,2025Q4,926,-1,28.2,25268.5,25286.5,25241.5,eod,12.75,0.708,18.0,15.25,9.25
2025-10-23,2025Q4,929,1,33.8,25275.0,25250.25,25312.12,eod,-19.25,-0.778,24.75,0.0,21.75
2025-10-23,2025Q4,931,-1,28.2,25270.25,25286.5,25245.88,eod,14.5,0.892,16.25,17.0,4.25
2025-10-24,2025Q4,584,-1,100.8,25512.25,25534.5,25478.88,stop,-23.75,-1.067,22.25,12.0,22.75
2025-10-24,2025Q4,621,-1,119.0,25519.25,25552.75,25469.0,target,50.25,1.5,33.5,50.25,2.75
2025-10-24,2025Q4,721,1,45.8,25529.75,25496.75,25579.25,timeout,21.25,0.644,33.0,33.25,9.75
2025-10-24,2025Q4,722,-1,89.8,25531.5,25550.5,25503.0,stop,-20.5,-1.079,19.0,10.5,31.5
2025-10-24,2025Q4,767,1,43.0,25544.0,25516.0,25586.0,timeout,21.0,0.75,28.0,26.75,5.25
2025-10-24,2025Q4,792,-1,41.8,25546.0,25565.75,25516.38,stop,-21.25,-1.076,19.75,7.25,24.75
2025-10-24,2025Q4,794,1,43.0,25543.0,25516.0,25583.5,timeout,4.75,0.176,27.0,27.75,8.75
2025-10-24,2025Q4,795,-1,41.8,25540.5,25565.75,25502.62,stop,-26.75,-1.059,25.25,1.0,30.25
2025-10-24,2025Q4,799,1,43.0,25550.25,25516.0,25601.62,timeout,2.75,0.08,34.25,20.5,16.0
2025-10-24,2025Q4,801,-1,41.8,25542.0,25565.75,25506.38,stop,-25.25,-1.063,23.75,2.5,28.75
2025-10-24,2025Q4,807,-1,41.8,25548.25,25565.75,25522.0,stop,-19.0,-1.086,17.5,7.0,22.5
2025-10-24,2025Q4,814,1,23.8,25551.25,25516.0,25604.12,timeout,-3.75,-0.106,35.25,19.5,17.0
2025-10-24,2025Q4,816,-1,41.8,25553.75,25565.75,25535.75,stop,-13.5,-1.125,12.0,1.75,17.0
2025-10-24,2025Q4,817,1,23.8,25554.0,25516.0,25611.0,timeout,-3.5,-0.092,38.0,16.75,19.75
2025-10-24,2025Q4,833,-1,32.0,25559.25,25574.75,25536.0,target,23.25,1.5,15.5,24.0,0.75
2025-10-24,2025Q4,834,1,19.2,25558.5,25534.75,25594.12,stop,-25.25,-1.063,23.75,0.25,24.0
2025-10-24,2025Q4,835,-1,32.0,25553.0,25574.75,25520.38,timeout,17.25,0.793,21.75,24.75,2.5
2025-10-24,2025Q4,860,1,36.5,25550.5,25530.25,25580.88,stop,-21.75,-1.074,20.25,4.5,20.5
2025-10-24,2025Q4,861,-1,31.2,25547.25,25574.75,25506.0,timeout,-13.0,-0.473,27.5,19.0,17.75
2025-10-24,2025Q4,863,1,36.5,25551.25,25530.25,25582.75,stop,-22.5,-1.071,21.0,3.75,21.25
2025-10-24,2025Q4,865,-1,29.5,25545.5,25574.75,25501.62,timeout,-16.75,-0.573,29.25,17.25,21.0
2025-10-24,2025Q4,876,1,36.5,25551.0,25530.25,25582.12,stop,-22.25,-1.072,20.75,1.75,21.0
2025-10-24,2025Q4,881,-1,20.8,25544.25,25559.0,25522.12,stop,-16.25,-1.102,14.75,16.0,16.75
2025-10-24,2025Q4,899,1,26.8,25544.0,25524.25,25573.62,eod,-0.25,-0.013,19.75,22.75,5.5
2025-10-24,2025Q4,936,-1,38.5,25550.0,25570.75,25518.88,eod,6.25,0.301,20.75,11.5,5.75
2025-10-24,2025Q4,938,1,23.0,25551.0,25524.25,25591.12,eod,-7.25,-0.271,26.75,0.25,12.5
2025-10-24,2025Q4,939,-1,38.5,25546.5,25570.75,25510.12,eod,2.75,0.113,24.25,8.0,3.75
2025-10-27,2025Q4,571,1,43.0,25846.5,25810.0,25901.25,stop,-38.0,-1.041,36.5,5.0,36.75
2025-10-27,2025Q4,582,-1,50.5,25824.5,25851.0,25784.75,stop,-28.0,-1.057,26.5,16.0,27.5
2025-10-27,2025Q4,585,1,63.0,25824.75,25792.5,25873.12,target,48.38,1.5,32.25,49.5,16.25
2025-10-27,2025Q4,586,-1,50.5,25838.0,25851.0,25818.5,target,19.5,1.5,13.0,19.75,10.0
2025-10-27,2025Q4,591,-1,51.5,25830.25,25852.0,25797.62,stop,-23.25,-1.069,21.75,3.75,21.75
2025-10-27,2025Q4,611,-1,79.2,25863.25,25879.75,25838.5,target,24.75,1.5,16.5,25.5,4.5
2025-10-27,2025Q4,613,-1,79.2,25861.5,25879.75,25834.12,target,27.38,1.5,18.25,28.75,6.25
2025-10-27,2025Q4,615,-1,79.2,25854.25,25879.75,25816.0,stop,-27.0,-1.059,25.5,31.25,25.5
2025-10-27,2025Q4,632,-1,79.2,25866.25,25879.75,25846.0,stop,-15.0,-1.111,13.5,1.25,13.5
2025-10-27,2025Q4,647,-1,83.5,25885.75,25896.0,25870.38,target,15.38,1.5,10.25,17.5,1.0
2025-10-27,2025Q4,649,-1,83.5,25875.5,25896.0,25844.75,stop,-22.0,-1.073,20.5,24.25,21.5
2025-10-27,2025Q4,651,-1,83.5,25866.5,25896.0,25822.25,stop,-31.0,-1.051,29.5,15.25,30.5
2025-10-27,2025Q4,668,-1,69.0,25875.25,25896.0,25844.12,stop,-22.25,-1.072,20.75,3.0,21.75
2025-10-27,2025Q4,682,-1,74.0,25881.5,25901.0,25852.25,stop,-21.0,-1.077,19.5,0.0,20.0
2025-10-27,2025Q4,711,-1,58.8,25898.75,25914.0,25875.88,stop,-16.75,-1.098,15.25,10.75,19.25
2025-10-27,2025Q4,713,-1,58.8,25895.5,25914.0,25867.75,stop,-20.0,-1.081,18.5,7.5,22.5
2025-10-27,2025Q4,722,1,22.8,25905.25,25870.25,25957.75,timeout,9.5,0.271,35.0,12.75,8.25
2025-10-27,2025Q4,726,-1,37.8,25907.0,25914.0,25896.5,stop,-8.5,-1.214,7.0,10.0,11.0
2025-10-27,2025Q4,727,1,22.8,25907.5,25870.25,25963.38,timeout,2.25,0.06,37.25,10.5,10.5
2025-10-27,2025Q4,736,-1,37.8,25903.75,25916.0,25885.38,stop,-13.75,-1.122,12.25,6.75,14.25
2025-10-27,2025Q4,737,1,22.0,25901.5,25884.0,25927.75,timeout,5.75,0.329,17.5,16.5,4.5
2025-10-27,2025Q4,738,-1,37.8,25902.5,25916.0,25882.25,stop,-15.0,-1.111,13.5,5.5,15.5
2025-10-27,2025Q4,744,1,22.0,25904.5,25884.0,25935.25,timeout,-9.5,-0.463,20.5,13.5,10.75
2025-10-27,2025Q4,745,-1,24.0,25904.0,25916.0,25886.0,stop,-13.5,-1.125,12.0,2.75,14.0
2025-10-27,2025Q4,755,1,22.0,25909.5,25884.0,25947.75,timeout,-4.5,-0.176,25.5,8.5,18.5
2025-10-27,2025Q4,759,-1,30.0,25903.5,25922.0,25875.75,timeout,-11.0,-0.595,18.5,12.5,13.75
2025-10-27,2025Q4,772,1,18.5,25914.25,25895.5,25942.38,stop,-20.25,-1.08,18.75,3.0,19.0
2025-10-27,2025Q4,789,-1,21.0,25906.0,25922.0,25882.0,stop,-17.5,-1.094,16.0,15.0,16.5
2025-10-27,2025Q4,797,1,20.5,25906.75,25893.5,25926.62,stop,-14.75,-1.113,13.25,1.25,13.75
2025-10-27,2025Q4,798,-1,21.0,25904.5,25922.0,25878.25,stop,-19.0,-1.086,17.5,13.5,18.0
2025-10-27,2025Q4,818,1,26.2,25912.75,25887.0,25951.38,timeout,13.75,0.534,25.75,22.25,1.25
2025-10-27,2025Q4,843,-1,38.0,25924.5,25933.0,25911.75,stop,-10.0,-1.176,8.5,2.0,9.0
2025-10-27,2025Q4,848,-1,40.5,25925.75,25935.5,25911.12,stop,-11.25,-1.154,9.75,2.75,11.5
2025-10-27,2025Q4,867,-1,39.2,25930.25,25939.0,25917.12,stop,-10.25,-1.171,8.75,7.25,9.0
2025-10-27,2025Q4,883,1,12.0,25937.75,25919.0,25965.88,timeout,0.5,0.027,18.75,8.5,17.25
2025-10-27,2025Q4,889,-1,20.5,25932.25,25944.0,25914.62,stop,-13.25,-1.128,11.75,4.25,11.75
2025-10-27,2025Q4,896,1,12.0,25943.5,25919.0,25980.25,eod,-6.75,-0.276,24.5,2.75,23.0
2025-10-27,2025Q4,901,-1,26.8,25934.5,25950.25,25910.88,eod,-2.25,-0.143,15.75,14.0,11.25
2025-10-27,2025Q4,909,1,16.2,25939.5,25926.0,25959.75,stop,-15.0,-1.111,13.5,3.0,14.0
2025-10-27,2025Q4,913,-1,23.2,25933.75,25950.25,25909.0,eod,-3.0,-0.182,16.5,13.25,12.0
2025-10-27,2025Q4,937,1,25.8,25943.5,25916.5,25984.0,eod,-6.75,-0.25,27.0,1.25,8.5
2025-10-28,2025Q4,589,-1,93.8,26059.25,26098.75,26000.0,timeout,23.5,0.595,39.5,50.5,26.25
2025-10-28,2025Q4,590,1,57.8,26041.5,26033.0,26054.25,stop,-10.0,-1.176,8.5,5.0,10.5
2025-10-28,2025Q4,597,1,65.2,26056.0,26025.5,26101.75,stop,-32.0,-1.049,30.5,20.5,31.75
2025-10-28,2025Q4,598,-1,87.0,26064.25,26098.75,26012.5,target,51.75,1.5,34.5,52.25,12.25
2025-10-28,2025Q4,599,1,65.2,26065.0,26025.5,26124.25,stop,-41.0,-1.038,39.5,11.5,40.75
2025-10-28,2025Q4,603,-1,63.8,26070.0,26098.75,26026.88,target,43.12,1.5,28.75,44.0,6.5
2025-10-28,2025Q4,606,-1,60.5,26058.75,26098.75,25998.75,timeout,9.25,0.231,40.0,50.0,16.75
2025-10-28,2025Q4,664,-1,44.2,26035.5,26057.0,26003.25,stop,-23.0,-1.07,21.5,29.5,23.0
2025-10-28,2025Q4,696,-1,48.0,26032.75,26060.75,25990.75,stop,-29.5,-1.054,28.0,1.5,29.0
2025-10-28,2025Q4,780,-1,86.2,26116.5,26150.75,26065.12,stop,-35.75,-1.044,34.25,13.75,34.25
2025-10-28,2025Q4,787,-1,79.2,26113.0,26150.75,26056.38,stop,-39.25,-1.04,37.75,10.25,37.75
2025-10-28,2025Q4,795,-1,79.2,26120.25,26150.75,26074.5,stop,-32.0,-1.049,30.5,3.0,30.5
2025-10-28,2025Q4,806,-1,65.0,26130.75,26150.75,26100.75,stop,-21.5,-1.075,20.0,5.25,20.0
2025-10-28,2025Q4,809,-1,64.5,26128.5,26144.25,26104.88,stop,-17.25,-1.095,15.75,3.0,17.0
2025-10-28,2025Q4,826,-1,48.0,26137.5,26154.75,26111.62,stop,-18.75,-1.087,17.25,1.5,18.0
2025-10-28,2025Q4,836,-1,54.8,26147.75,26161.5,26127.12,stop,-15.25,-1.109,13.75,1.75,13.75
2025-10-28,2025Q4,842,-1,55.5,26154.25,26162.25,26142.25,stop,-9.5,-1.188,8.0,3.75,8.75
2025-10-28,2025Q4,850,-1,58.8,26157.0,26165.5,26144.25,stop,-10.0,-1.176,8.5,4.5,8.5
2025-10-28,2025Q4,883,-1,56.2,26182.5,26194.75,26164.12,stop,-13.75,-1.122,12.25,3.5,12.5
2025-10-28,2025Q4,889,-1,50.0,26184.0,26194.75,26167.88,stop,-12.25,-1.14,10.75,0.25,11.0
2025-10-28,2025Q4,896,-1,54.5,26184.25,26199.25,26161.75,stop,-16.5,-1.1,15.0,4.25,15.0
2025-10-28,2025Q4,898,1,14.0,26191.75,26172.75,26220.25,target,28.5,1.5,19.0,29.25,11.75
2025-10-28,2025Q4,901,-1,49.8,26183.25,26201.0,26156.62,stop,-19.25,-1.085,17.75,3.25,17.75
2025-10-28,2025Q4,906,1,17.0,26200.25,26176.0,26236.62,eod,-7.0,-0.289,24.25,31.25,16.75
2025-10-28,2025Q4,919,-1,39.5,26205.75,26215.5,26191.12,stop,-11.25,-1.154,9.75,2.25,10.0
2025-10-28,2025Q4,920,1,17.0,26207.0,26176.0,26253.5,eod,-13.75,-0.444,31.0,24.5,23.5
2025-10-28,2025Q4,938,-1,54.8,26209.25,26235.5,26169.88,eod,16.0,0.61,26.25,25.75,4.75
2025-10-29,2025Q4,578,-1,48.8,26274.25,26296.75,26240.5,stop,-24.0,-1.067,22.5,12.5,23.25
2025-10-29,2025Q4,579,1,38.0,26273.0,26250.75,26306.38,target,33.38,1.5,22.25,35.25,11.25
2025-10-29,2025Q4,589,-1,35.2,26282.0,26294.0,26264.0,stop,-13.5,-1.125,12.0,14.75,14.0
2025-10-29,2025Q4,590,1,38.0,26274.0,26250.75,26308.88,target,34.88,1.5,23.25,40.0,6.75
2025-10-29,2025Q4,622,1,61.2,26295.0,26261.25,26345.62,stop,-35.25,-1.044,33.75,13.5,33.75
2025-10-29,2025Q4,630,1,61.2,26293.5,26261.25,26341.88,stop,-33.75,-1.047,32.25,15.0,32.25
2025-10-29,2025Q4,631,-1,71.8,26299.0,26330.5,26251.75,target,47.25,1.5,31.5,51.75,9.5
2025-10-29,2025Q4,632,1,61.2,26296.0,26261.25,26348.12,stop,-36.25,-1.043,34.75,12.5,34.75
2025-10-29,2025Q4,641,-1,63.2,26298.75,26330.5,26251.12,target,47.62,1.5,31.75,51.5,1.25
2025-10-29,2025Q4,642,1,61.2,26287.75,26261.25,26327.5,stop,-28.0,-1.057,26.5,1.75,26.5
2025-10-29,2025Q4,682,1,70.5,26270.75,26234.0,26325.88,stop,-38.25,-1.041,36.75,6.0,38.5
2025-10-29,2025Q4,687,-1,38.8,26259.25,26286.25,26218.75,target,40.5,1.5,27.0,40.75,4.25
