date,quarter,kind,dir,entry,dist_lvl,level,stop,target,outcome,pnl,R,risk,mfe,mae
2025-02-13,2025Q1,N0,-1,21988.25,24.0,21964.29,21996.75,21975.5,stop,-10.0,-1.176,8.5,0.0,8.5
2025-02-13,2025Q1,N0,-1,22033.5,69.2,21964.29,22061.75,21991.12,target,42.38,1.5,28.25,43.5,13.0
2025-02-13,2025Q1,N1,-1,22033.5,50.8,21982.68,22061.75,21991.12,target,42.38,1.5,28.25,43.5,13.0
2025-02-13,2025Q1,N2,-1,22033.5,15.4,22018.1,22061.75,21991.12,target,42.38,1.5,28.25,43.5,13.0
2025-02-13,2025Q1,N1,-1,22041.0,58.3,21982.68,22057.5,22016.25,stop,-18.0,-1.091,16.5,0.0,23.5
2025-02-13,2025Q1,N2,-1,22041.0,22.9,22018.1,22057.5,22016.25,stop,-18.0,-1.091,16.5,0.0,23.5
2025-02-13,2025Q1,N4,-1,22060.25,21.8,22038.49,22068.75,22047.5,stop,-10.0,-1.176,8.5,0.0,9.5
2025-02-13,2025Q1,N3,-1,22088.5,18.5,22069.97,22097.0,22075.75,target,12.75,1.5,8.5,12.75,6.0
2025-02-14,2025Q1,N4,1,22112.25,24.8,22137.02,22102.5,22126.88,stop,-11.25,-1.154,9.75,10.5,11.75
2025-02-14,2025Q1,N4,-1,22153.5,16.5,22137.02,22164.0,22137.75,target,15.75,1.5,10.5,16.0,3.75
2025-02-14,2025Q1,N1,-1,22156.75,14.5,22142.2,22179.0,22123.38,stop,-23.75,-1.067,22.25,11.75,23.25
2025-02-14,2025Q1,N4,-1,22156.75,19.7,22137.02,22179.0,22123.38,stop,-23.75,-1.067,22.25,11.75,23.25
2025-02-14,2025Q1,N2,-1,22157.75,17.3,22140.49,22167.0,22143.88,stop,-10.75,-1.162,9.25,7.25,9.25
2025-02-14,2025Q1,N1,-1,22162.75,20.5,22142.2,22170.0,22151.88,stop,-8.75,-1.207,7.25,0.0,7.25
2025-02-14,2025Q1,N0,-1,22181.75,19.0,22162.72,22189.75,22169.75,stop,-9.5,-1.188,8.0,5.75,8.25
2025-02-17,2025Q1,N0,1,22215.75,7.4,22223.1,22188.5,22256.62,timeout,27.25,1.0,27.25,31.25,5.75
2025-02-17,2025Q1,N1,-1,22245.75,20.8,22224.93,22254.5,22232.62,target,13.12,1.5,8.75,13.25,6.0
2025-02-17,2025Q1,N4,-1,22251.25,19.8,22231.48,22255.75,22244.5,target,6.75,1.5,4.5,7.25,0.0
2025-02-18,2025Q1,N3,1,22123.5,29.3,22152.76,22115.25,22135.88,stop,-9.75,-1.182,8.25,0.0,13.75
2025-02-18,2025Q1,N1,1,22138.75,27.0,22165.73,22130.5,22151.12,stop,-9.75,-1.182,8.25,6.0,8.25
2025-02-18,2025Q1,N3,1,22144.5,8.3,22152.76,22121.0,22179.75,target,35.25,1.5,23.5,35.5,13.5
2025-02-18,2025Q1,N1,1,22163.75,2.0,22165.73,22134.5,22207.62,stop,-30.75,-1.051,29.25,0.0,30.75
2025-02-18,2025Q1,N1,-1,22169.0,3.3,22165.73,22190.75,22136.38,eod,-0.25,-0.011,21.75,8.5,11.5
2025-02-18,2025Q1,N3,-1,22169.0,16.2,22152.76,22190.75,22136.38,eod,-0.25,-0.011,21.75,8.5,11.5
2025-02-18,2025Q1,N0,1,22173.5,18.8,22192.32,22151.25,22206.88,stop,-23.75,-1.067,22.25,13.25,28.0
2025-02-18,2025Q1,N0,1,22178.0,14.3,22192.32,22158.0,22208.0,stop,-21.5,-1.075,20.0,28.0,20.25
2025-02-18,2025Q1,N0,-1,22209.25,16.9,22192.32,22218.75,22195.0,target,14.25,1.5,9.5,15.0,6.5
2025-02-19,2025Q1,N2,1,22146.25,18.0,22164.24,22114.0,22194.62,target,48.38,1.5,32.25,48.5,8.25
2025-02-19,2025Q1,N3,1,22146.25,32.1,22178.33,22114.0,22194.62,target,48.38,1.5,32.25,48.5,8.25
2025-02-19,2025Q1,N2,-1,22214.0,49.8,22164.24,22228.25,22192.62,stop,-15.75,-1.105,14.25,4.0,14.5
2025-02-19,2025Q1,N3,-1,22214.0,35.7,22178.33,22228.25,22192.62,stop,-15.75,-1.105,14.25,4.0,14.5
2025-02-19,2025Q1,N1,-1,22270.75,18.6,22252.19,22291.5,22239.62,stop,-22.25,-1.072,20.75,7.5,21.5
2025-02-19,2025Q1,N4,-1,22270.75,5.3,22265.47,22291.5,22239.62,stop,-22.25,-1.072,20.75,7.5,21.5
2025-02-20,2025Q1,N0,1,22012.0,21.5,22033.49,21997.0,22034.5,stop,-16.5,-1.1,15.0,2.25,16.5
2025-02-20,2025Q1,N3,1,22012.0,51.1,22063.14,21997.0,22034.5,stop,-16.5,-1.1,15.0,2.25,16.5
2025-02-20,2025Q1,N4,1,22012.0,42.6,22054.56,21997.0,22034.5,stop,-16.5,-1.1,15.0,2.25,16.5
2025-02-20,2025Q1,N0,-1,22031.25,-2.2,22033.49,22063.0,21983.62,stop,-33.25,-1.047,31.75,8.0,33.5
2025-02-20,2025Q1,N3,1,22054.5,8.6,22063.14,22023.5,22101.0,target,46.5,1.5,31.0,46.5,9.25
2025-02-20,2025Q1,N4,1,22054.5,0.1,22054.56,22023.5,22101.0,target,46.5,1.5,31.0,46.5,9.25
2025-02-20,2025Q1,N4,-1,22068.25,13.7,22054.56,22083.75,22045.0,stop,-17.0,-1.097,15.5,9.25,15.5
2025-02-20,2025Q1,N4,-1,22072.25,17.7,22054.56,22079.0,22062.12,stop,-8.25,-1.222,6.75,10.0,7.0
2025-02-20,2025Q1,N3,-1,22074.25,11.1,22063.14,22087.25,22054.75,stop,-14.5,-1.115,13.0,15.25,13.25
2025-02-20,2025Q1,N3,-1,22079.75,16.6,22063.14,22087.25,22068.5,stop,-9.0,-1.2,7.5,9.75,8.0
2025-02-20,2025Q1,N0,-1,22084.75,51.3,22033.49,22091.75,22074.25,stop,-8.5,-1.214,7.0,5.75,7.0
2025-02-21,2025Q1,N1,1,21669.75,20.6,21690.37,21664.5,21677.62,target,7.88,1.5,5.25,8.0,0.75
2025-02-21,2025Q1,N0,1,22081.75,14.8,22096.51,22056.75,22119.25,stop,-26.5,-1.06,25.0,2.75,26.25
2025-02-24,2025Q1,N4,1,21571.0,22.1,21593.13,21551.0,21601.0,stop,-21.5,-1.075,20.0,2.25,20.25
2025-02-24,2025Q1,N4,-1,21603.5,10.4,21593.13,21624.0,21572.75,stop,-22.0,-1.073,20.5,19.75,20.5
2025-02-25,2025Q1,N3,1,21139.25,26.2,21165.44,21119.75,21168.5,target,29.25,1.5,19.5,29.25,1.75
2025-02-25,2025Q1,N4,1,21139.25,95.5,21234.73,21119.75,21168.5,target,29.25,1.5,19.5,29.25,1.75
2025-02-25,2025Q1,N3,-1,21201.25,35.8,21165.44,21224.0,21167.12,stop,-24.25,-1.066,22.75,3.0,23.25
2025-02-26,2025Q1,N2,1,21195.0,43.6,21238.64,21188.0,21205.5,stop,-8.5,-1.214,7.0,0.5,10.25
2025-02-26,2025Q1,N0,-1,21247.75,-1.1,21248.83,21278.0,21202.38,target,45.38,1.5,30.25,48.75,1.0
