Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1268,Entry long,2026-07-01 13:00,B=1|T=20260701T1700,30212.25,1,604245,-365,-0.06,70,0.01,-515,-0.09,-12780,-0.01,2
1269,Exit long,2026-07-01 13:13,X,30196,1,603880,40,0.01,240,0.04,-835,-0.14,-12740,-0.01,11
1269,Entry long,2026-07-01 13:02,B=0|T=20260701T1702,30194,1,603880,40,0.01,240,0.04,-835,-0.14,-12740,-0.01,11
1270,Exit long,2026-07-01 13:32,X,30194.25,1,603920,-35,-0.01,890,0.15,-185,-0.03,-12775,-0.01,19
1270,Entry long,2026-07-01 13:13,B=1|T=20260701T1713,30196,1,603920,-35,-0.01,890,0.15,-185,-0.03,-12775,-0.01,19
1271,Exit long,2026-07-01 13:33,X,30193.75,1,603885,-10,0.00,145,0.02,-150,-0.02,-12785,-0.01,1
1271,Entry long,2026-07-01 13:32,B=0|T=20260701T1732,30194.25,1,603885,-10,0.00,145,0.02,-150,-0.02,-12785,-0.01,1
1272,Exit long,2026-07-01 13:42,X,30190.25,1,603875,-70,-0.01,405,0.07,-185,-0.03,-12855,-0.01,9
1272,Entry long,2026-07-01 13:33,B=1|T=20260701T1733,30193.75,1,603875,-70,-0.01,405,0.07,-185,-0.03,-12855,-0.01,9
1273,Exit long,2026-07-01 13:43,X,30197.5,1,603805,145,0.02,160,0.03,-95,-0.02,-12710,-0.01,1
1273,Entry long,2026-07-01 13:42,B=0|T=20260701T1742,30190.25,1,603805,145,0.02,160,0.03,-95,-0.02,-12710,-0.01,1
1274,Exit long,2026-07-01 13:44,X,30188.25,1,603950,-185,-0.03,55,0.01,-240,-0.04,-12895,-0.01,1
1274,Entry long,2026-07-01 13:43,B=1|T=20260701T1743,30197.5,1,603950,-185,-0.03,55,0.01,-240,-0.04,-12895,-0.01,1
1275,Exit long,2026-07-01 13:50,X,30201.5,1,603765,265,0.04,285,0.05,-395,-0.07,-12630,-0.01,6
1275,Entry long,2026-07-01 13:44,B=0|T=20260701T1744,30188.25,1,603765,265,0.04,285,0.05,-395,-0.07,-12630,-0.01,6
1276,Exit long,2026-07-01 13:57,X,30176.5,1,604030,-500,-0.08,120,0.02,-595,-0.10,-13130,-0.01,7
1276,Entry long,2026-07-01 13:50,B=1|T=20260701T1750,30201.5,1,604030,-500,-0.08,120,0.02,-595,-0.10,-13130,-0.01,7
1277,Exit long,2026-07-01 14:04,X,30185.5,1,603530,180,0.03,225,0.04,-380,-0.06,-12950,-0.01,7
1277,Entry long,2026-07-01 13:57,B=0|T=20260701T1757,30176.5,1,603530,180,0.03,225,0.04,-380,-0.06,-12950,-0.01,7
1278,Exit long,2026-07-01 14:06,X,30177,1,603710,-170,-0.03,40,0.01,-350,-0.06,-13120,-0.01,2
1278,Entry long,2026-07-01 14:04,B=1|T=20260701T1804,30185.5,1,603710,-170,-0.03,40,0.01,-350,-0.06,-13120,-0.01,2
1279,Exit long,2026-07-01 14:08,X,30184.5,1,603540,150,0.02,185,0.03,-70,-0.01,-12970,-0.01,2
1279,Entry long,2026-07-01 14:06,B=0|T=20260701T1806,30177,1,603540,150,0.02,185,0.03,-70,-0.01,-12970,-0.01,2
1280,Exit long,2026-07-01 14:10,X,30177,1,603690,-150,-0.02,110,0.02,-190,-0.03,-13120,-0.01,2
1280,Entry long,2026-07-01 14:08,B=1|T=20260701T1808,30184.5,1,603690,-150,-0.02,110,0.02,-190,-0.03,-13120,-0.01,2
1281,Exit long,2026-07-01 14:21,X,30170.25,1,603540,-135,-0.02,20,0.00,-785,-0.13,-13255,-0.01,11
1281,Entry long,2026-07-01 14:10,B=0|T=20260701T1810,30177,1,603540,-135,-0.02,20,0.00,-785,-0.13,-13255,-0.01,11
1282,Exit long,2026-07-01 14:22,X,30163.75,1,603405,-130,-0.02,40,0.01,-165,-0.03,-13385,-0.01,1
1282,Entry long,2026-07-01 14:21,B=1|T=20260701T1821,30170.25,1,603405,-130,-0.02,40,0.01,-165,-0.03,-13385,-0.01,1
1283,Exit long,2026-07-01 14:24,X,30174.75,1,603275,220,0.04,255,0.04,-150,-0.02,-13165,-0.01,2
1283,Entry long,2026-07-01 14:22,B=0|T=20260701T1822,30163.75,1,603275,220,0.04,255,0.04,-150,-0.02,-13165,-0.01,2
1284,Exit long,2026-07-01 14:29,X,30159.5,1,603495,-305,-0.05,150,0.02,-320,-0.05,-13470,-0.01,5
1284,Entry long,2026-07-01 14:24,B=1|T=20260701T1824,30174.75,1,603495,-305,-0.05,150,0.02,-320,-0.05,-13470,-0.01,5
1285,Exit long,2026-07-01 14:35,X,30170,1,603190,210,0.03,305,0.05,-315,-0.05,-13260,-0.01,6
1285,Entry long,2026-07-01 14:29,B=0|T=20260701T1829,30159.5,1,603190,210,0.03,305,0.05,-315,-0.05,-13260,-0.01,6
1286,Exit long,2026-07-01 14:37,X,30154,1,603400,-320,-0.05,60,0.01,-325,-0.05,-13580,-0.01,2
1286,Entry long,2026-07-01 14:35,B=1|T=20260701T1835,30170,1,603400,-320,-0.05,60,0.01,-325,-0.05,-13580,-0.01,2
1287,Exit long,2026-07-01 15:00,X,30137.75,1,603080,-325,-0.05,95,0.02,-1100,-0.18,-13905,-0.01,23
1287,Entry long,2026-07-01 14:37,B=0|T=20260701T1837,30154,1,603080,-325,-0.05,95,0.02,-1100,-0.18,-13905,-0.01,23
1288,Exit long,2026-07-01 15:36,X,30181,1,602755,865,0.14,1875,0.31,-125,-0.02,-13040,-0.01,36
1288,Entry long,2026-07-01 15:00,B=1|T=20260701T1900,30137.75,1,602755,865,0.14,1875,0.31,-125,-0.02,-13040,-0.01,36
1289,Exit long,2026-07-01 16:31,X,30052.5,1,603620,-2570,-0.43,40,0.01,-3450,-0.57,-15610,-0.02,55
1289,Entry long,2026-07-01 15:36,B=0|T=20260701T1936,30181,1,603620,-2570,-0.43,40,0.01,-3450,-0.57,-15610,-0.02,55
1290,Exit long,2026-07-01 16:35,X,30026.75,1,601050,-515,-0.09,105,0.02,-540,-0.09,-16125,-0.02,4
1290,Entry long,2026-07-01 16:31,B=1|T=20260701T2031,30052.5,1,601050,-515,-0.09,105,0.02,-540,-0.09,-16125,-0.02,4
1291,Exit long,2026-07-01 16:36,X,30030,1,600535,65,0.01,65,0.01,-125,-0.02,-16060,-0.02,1
1291,Entry long,2026-07-01 16:35,B=0|T=20260701T2035,30026.75,1,600535,65,0.01,65,0.01,-125,-0.02,-16060,-0.02,1
1292,Exit long,2026-07-01 18:46,X,30089.5,1,600600,1190,0.20,1660,0.28,-20,0.00,-14870,-0.01,70
1292,Entry long,2026-07-01 16:36,B=1|T=20260701T2036,30030,1,600600,1190,0.20,1660,0.28,-20,0.00,-14870,-0.01,70
1293,Exit long,2026-07-01 18:56,X,30110.25,1,601790,415,0.07,420,0.07,-165,-0.03,-14455,-0.01,10
1293,Entry long,2026-07-01 18:46,B=0|T=20260701T2246,30089.5,1,601790,415,0.07,420,0.07,-165,-0.03,-14455,-0.01,10
1294,Exit long,2026-07-01 19:04,X,30093.5,1,602205,-335,-0.06,155,0.03,-360,-0.06,-14790,-0.01,8
1294,Entry long,2026-07-01 18:56,B=1|T=20260701T2256,30110.25,1,602205,-335,-0.06,155,0.03,-360,-0.06,-14790,-0.01,8
1295,Exit long,2026-07-01 19:38,X,30073,1,601870,-410,-0.07,5,0.00,-1040,-0.17,-15200,-0.02,34
1295,Entry long,2026-07-01 19:04,B=0|T=20260701T2304,30093.5,1,601870,-410,-0.07,5,0.00,-1040,-0.17,-15200,-0.02,34
1296,Exit long,2026-07-01 19:39,X,30069,1,601460,-80,-0.01,40,0.01,-105,-0.02,-15280,-0.02,1
1296,Entry long,2026-07-01 19:38,B=1|T=20260701T2338,30073,1,601460,-80,-0.01,40,0.01,-105,-0.02,-15280,-0.02,1
1297,Exit long,2026-07-01 19:41,X,30072.5,1,601380,70,0.01,125,0.02,-75,-0.01,-15210,-0.02,2
1297,Entry long,2026-07-01 19:39,B=0|T=20260701T2339,30069,1,601380,70,0.01,125,0.02,-75,-0.01,-15210,-0.02,2
1298,Exit long,2026-07-01 19:42,X,30069,1,601450,-70,-0.01,15,0.00,-115,-0.02,-15280,-0.02,1
1298,Entry long,2026-07-01 19:41,B=1|T=20260701T2341,30072.5,1,601450,-70,-0.01,15,0.00,-115,-0.02,-15280,-0.02,1
1299,Exit long,2026-07-01 19:44,X,30071.75,1,601380,55,0.01,55,0.01,-105,-0.02,-15225,-0.02,2
1299,Entry long,2026-07-01 19:42,B=0|T=20260701T2342,30069,1,601380,55,0.01,55,0.01,-105,-0.02,-15225,-0.02,2
1300,Exit long,2026-07-01 19:45,X,30051.75,1,601435,-400,-0.07,40,0.01,-675,-0.11,-15625,-0.02,1
1300,Entry long,2026-07-01 19:44,B=1|T=20260701T2344,30071.75,1,601435,-400,-0.07,40,0.01,-675,-0.11,-15625,-0.02,1
1301,Exit long,2026-07-01 19:54,X,30048.5,1,601035,-65,-0.01,65,0.01,-830,-0.14,-15690,-0.02,9
1301,Entry long,2026-07-01 19:45,B=0|T=20260701T2345,30051.75,1,601035,-65,-0.01,65,0.01,-830,-0.14,-15690,-0.02,9
1302,Exit long,2026-07-01 19:55,X,30038.75,1,600970,-195,-0.03,80,0.01,-195,-0.03,-15885,-0.02,1
1302,Entry long,2026-07-01 19:54,B=1|T=20260701T2354,30048.5,1,600970,-195,-0.03,80,0.01,-195,-0.03,-15885,-0.02,1
1303,Exit long,2026-07-01 19:56,X,30044.25,1,600775,110,0.02,170,0.03,-20,0.00,-15775,-0.02,1
1303,Entry long,2026-07-01 19:55,B=0|T=20260701T2355,30038.75,1,600775,110,0.02,170,0.03,-20,0.00,-15775,-0.02,1
1304,Exit long,2026-07-01 19:57,X,30037.75,1,600885,-130,-0.02,0,0.00,-180,-0.03,-15905,-0.02,1
1304,Entry long,2026-07-01 19:56,B=1|T=20260701T2356,30044.25,1,600885,-130,-0.02,0,0.00,-180,-0.03,-15905,-0.02,1
1305,Exit long,2026-07-01 19:58,X,30041.25,1,600755,70,0.01,90,0.01,-45,-0.01,-15835,-0.02,1
1305,Entry long,2026-07-01 19:57,B=0|T=20260701T2357,30037.75,1,600755,70,0.01,90,0.01,-45,-0.01,-15835,-0.02,1
1306,Exit long,2026-07-01 20:00,X,30015.75,1,600825,-510,-0.08,175,0.03,-605,-0.10,-16345,-0.02,2
1306,Entry long,2026-07-01 19:58,B=1|T=20260701T2358,30041.25,1,600825,-510,-0.08,175,0.03,-605,-0.10,-16345,-0.02,2
1307,Exit long,2026-07-01 20:10,X,30029.25,1,600315,270,0.04,310,0.05,-1265,-0.21,-16075,-0.02,10
1307,Entry long,2026-07-01 20:00,B=0|T=20260702T0000,30015.75,1,600315,270,0.04,310,0.05,-1265,-0.21,-16075,-0.02,10
1308,Exit long,2026-07-01 20:12,X,30000.75,1,600585,-570,-0.09,220,0.04,-690,-0.11,-16645,-0.02,2
1308,Entry long,2026-07-01 20:10,B=1|T=20260702T0010,30029.25,1,600585,-570,-0.09,220,0.04,-690,-0.11,-16645,-0.02,2
1309,Exit long,2026-07-01 20:21,X,30017.5,1,600015,335,0.06,375,0.06,-500,-0.08,-16310,-0.02,9
1309,Entry long,2026-07-01 20:12,B=0|T=20260702T0012,30000.75,1,600015,335,0.06,375,0.06,-500,-0.08,-16310,-0.02,9
1310,Exit long,2026-07-01 21:45,X,30210.5,1,600350,3860,0.64,4230,0.70,-220,-0.04,-12450,-0.01,84
1310,Entry long,2026-07-01 20:21,B=1|T=20260702T0021,30017.5,1,600350,3860,0.64,4230,0.70,-220,-0.04,-12450,-0.01,84
1311,Exit long,2026-07-01 21:46,X,30215.5,1,604210,100,0.02,135,0.02,-15,0.00,-12350,-0.01,1
1311,Entry long,2026-07-01 21:45,B=0|T=20260702T0145,30210.5,1,604210,100,0.02,135,0.02,-15,0.00,-12350,-0.01,1
1312,Exit long,2026-07-01 21:47,X,30213.25,1,604310,-45,-0.01,150,0.02,-70,-0.01,-12395,-0.01,1
1312,Entry long,2026-07-01 21:46,B=1|T=20260702T0146,30215.5,1,604310,-45,-0.01,150,0.02,-70,-0.01,-12395,-0.01,1
1313,Exit long,2026-07-01 21:48,X,30226.75,1,604265,270,0.04,270,0.04,-45,-0.01,-12125,-0.01,1
1313,Entry long,2026-07-01 21:47,B=0|T=20260702T0147,30213.25,1,604265,270,0.04,270,0.04,-45,-0.01,-12125,-0.01,1
1314,Exit long,2026-07-01 21:49,X,30217.25,1,604535,-190,-0.03,0,0.00,-235,-0.04,-12315,-0.01,1
1314,Entry long,2026-07-01 21:48,B=1|T=20260702T0148,30226.75,1,604535,-190,-0.03,0,0.00,-235,-0.04,-12315,-0.01,1
1315,Exit long,2026-07-01 23:55,X,30177.25,1,604345,-800,-0.13,445,0.07,-1655,-0.27,-13115,-0.01,126
1315,Entry long,2026-07-01 21:49,B=0|T=20260702T0149,30217.25,1,604345,-800,-0.13,445,0.07,-1655,-0.27,-13115,-0.01,126
1316,Exit long,2026-07-02 00:05,X,30152.75,1,603545,-490,-0.08,220,0.04,-505,-0.08,-13605,-0.01,10
1316,Entry long,2026-07-01 23:55,B=1|T=20260702T0355,30177.25,1,603545,-490,-0.08,220,0.04,-505,-0.08,-13605,-0.01,10
1317,Exit long,2026-07-02 00:28,X,30137.5,1,603055,-305,-0.05,165,0.03,-1000,-0.17,-13910,-0.01,23
1317,Entry long,2026-07-02 00:05,B=0|T=20260702T0405,30152.75,1,603055,-305,-0.05,165,0.03,-1000,-0.17,-13910,-0.01,23
1318,Exit long,2026-07-02 00:29,X,30135.5,1,602750,-40,-0.01,30,0.00,-105,-0.02,-13950,-0.01,1
1318,Entry long,2026-07-02 00:28,B=1|T=20260702T0428,30137.5,1,602750,-40,-0.01,30,0.00,-105,-0.02,-13950,-0.01,1
1319,Exit long,2026-07-02 00:52,X,30091.5,1,602710,-880,-0.15,5,0.00,-1710,-0.28,-14830,-0.01,23
1319,Entry long,2026-07-02 00:29,B=0|T=20260702T0429,30135.5,1,602710,-880,-0.15,5,0.00,-1710,-0.28,-14830,-0.01,23
1320,Exit long,2026-07-02 01:30,X,30103.75,1,601830,245,0.04,1365,0.23,-75,-0.01,-14585,-0.01,38
1320,Entry long,2026-07-02 00:52,B=1|T=20260702T0452,30091.5,1,601830,245,0.04,1365,0.23,-75,-0.01,-14585,-0.01,38
1321,Exit long,2026-07-02 02:31,X,29997.25,1,602075,-2130,-0.35,80,0.01,-3135,-0.52,-16715,-0.02,61
1321,Entry long,2026-07-02 01:30,B=0|T=20260702T0530,30103.75,1,602075,-2130,-0.35,80,0.01,-3135,-0.52,-16715,-0.02,61
1322,Exit long,2026-07-02 02:42,X,29970.25,1,599945,-540,-0.09,205,0.03,-555,-0.09,-17255,-0.02,11
1322,Entry long,2026-07-02 02:31,B=1|T=20260702T0631,29997.25,1,599945,-540,-0.09,205,0.03,-555,-0.09,-17255,-0.02,11
1323,Exit long,2026-07-02 02:44,X,29971.75,1,599405,30,0.01,85,0.01,-140,-0.02,-17225,-0.02,2
1323,Entry long,2026-07-02 02:42,B=0|T=20260702T0642,29970.25,1,599405,30,0.01,85,0.01,-140,-0.02,-17225,-0.02,2
1324,Exit long,2026-07-02 02:45,X,29961.5,1,599435,-205,-0.03,125,0.02,-270,-0.05,-17430,-0.02,1
1324,Entry long,2026-07-02 02:44,B=1|T=20260702T0644,29971.75,1,599435,-205,-0.03,125,0.02,-270,-0.05,-17430,-0.02,1
1325,Exit long,2026-07-02 02:57,X,29946.25,1,599230,-305,-0.05,80,0.01,-1330,-0.22,-17735,-0.02,12
1325,Entry long,2026-07-02 02:45,B=0|T=20260702T0645,29961.5,1,599230,-305,-0.05,80,0.01,-1330,-0.22,-17735,-0.02,12
1326,Exit long,2026-07-02 02:58,X,29933.75,1,598925,-250,-0.04,20,0.00,-265,-0.04,-17985,-0.02,1
1326,Entry long,2026-07-02 02:57,B=1|T=20260702T0657,29946.25,1,598925,-250,-0.04,20,0.00,-265,-0.04,-17985,-0.02,1
1327,Exit long,2026-07-02 03:28,X,29863.5,1,598675,-1405,-0.23,75,0.01,-2150,-0.36,-19390,-0.02,30
1327,Entry long,2026-07-02 02:58,B=0|T=20260702T0658,29933.75,1,598675,-1405,-0.23,75,0.01,-2150,-0.36,-19390,-0.02,30
1328,Exit long,2026-07-02 03:36,X,29876.5,1,597270,260,0.04,630,0.11,-115,-0.02,-19130,-0.02,8
1328,Entry long,2026-07-02 03:28,B=1|T=20260702T0728,29863.5,1,597270,260,0.04,630,0.11,-115,-0.02,-19130,-0.02,8
1329,Exit long,2026-07-02 03:37,X,29885.25,1,597530,175,0.03,230,0.04,0,0.00,-18955,-0.02,1
1329,Entry long,2026-07-02 03:36,B=0|T=20260702T0736,29876.5,1,597530,175,0.03,230,0.04,0,0.00,-18955,-0.02,1
1330,Exit long,2026-07-02 04:00,X,29865.25,1,597705,-400,-0.07,1185,0.20,-400,-0.07,-19355,-0.02,23
1330,Entry long,2026-07-02 03:37,B=1|T=20260702T0737,29885.25,1,597705,-400,-0.07,1185,0.20,-400,-0.07,-19355,-0.02,23
1331,Exit long,2026-07-02 04:01,X,29890,1,597305,495,0.08,675,0.11,0,0.00,-18860,-0.02,1
1331,Entry long,2026-07-02 04:00,B=0|T=20260702T0800,29865.25,1,597305,495,0.08,675,0.11,0,0.00,-18860,-0.02,1
1332,Exit long,2026-07-02 04:07,X,29869.25,1,597800,-415,-0.07,740,0.12,-520,-0.09,-19275,-0.02,6
1332,Entry long,2026-07-02 04:01,B=1|T=20260702T0801,29890,1,597800,-415,-0.07,740,0.12,-520,-0.09,-19275,-0.02,6
1333,Exit long,2026-07-02 04:19,X,29889.5,1,597385,405,0.07,435,0.07,-840,-0.14,-18870,-0.02,12
1333,Entry long,2026-07-02 04:07,B=0|T=20260702T0807,29869.25,1,597385,405,0.07,435,0.07,-840,-0.14,-18870,-0.02,12
1334,Exit long,2026-07-02 05:04,X,29988.75,1,597790,1985,0.33,2975,0.50,-165,-0.03,-16885,-0.02,45
1334,Entry long,2026-07-02 04:19,B=1|T=20260702T0819,29889.5,1,597790,1985,0.33,2975,0.50,-165,-0.03,-16885,-0.02,45
1335,Exit long,2026-07-02 06:25,X,29954,1,599775,-695,-0.12,525,0.09,-1375,-0.23,-17580,-0.02,81
1335,Entry long,2026-07-02 05:04,B=0|T=20260702T0904,29988.75,1,599775,-695,-0.12,525,0.09,-1375,-0.23,-17580,-0.02,81
1336,Exit long,2026-07-02 06:27,X,29948,1,599080,-120,-0.02,145,0.02,-125,-0.02,-17700,-0.02,2
1336,Entry long,2026-07-02 06:25,B=1|T=20260702T1025,29954,1,599080,-120,-0.02,145,0.02,-125,-0.02,-17700,-0.02,2
1337,Exit long,2026-07-02 06:33,X,29981,1,598960,660,0.11,665,0.11,-260,-0.04,-17040,-0.02,6
1337,Entry long,2026-07-02 06:27,B=0|T=20260702T1027,29948,1,598960,660,0.11,665,0.11,-260,-0.04,-17040,-0.02,6
1338,Exit long,2026-07-02 07:30,X,29998,1,599620,340,0.06,810,0.14,-280,-0.05,-16700,-0.02,57
1338,Entry long,2026-07-02 06:33,B=1|T=20260702T1033,29981,1,599620,340,0.06,810,0.14,-280,-0.05,-16700,-0.02,57
1339,Exit long,2026-07-02 07:31,X,30005,1,599960,140,0.02,140,0.02,0,0.00,-16560,-0.02,1
1339,Entry long,2026-07-02 07:30,B=0|T=20260702T1130,29998,1,599960,140,0.02,140,0.02,0,0.00,-16560,-0.02,1
1340,Exit long,2026-07-02 07:34,X,29995.25,1,600100,-195,-0.03,110,0.02,-230,-0.04,-16755,-0.02,3
1340,Entry long,2026-07-02 07:31,B=1|T=20260702T1131,30005,1,600100,-195,-0.03,110,0.02,-230,-0.04,-16755,-0.02,3
1341,Exit long,2026-07-02 07:37,X,30009.75,1,599905,290,0.05,295,0.05,-50,-0.01,-16465,-0.02,3
1341,Entry long,2026-07-02 07:34,B=0|T=20260702T1134,29995.25,1,599905,290,0.05,295,0.05,-50,-0.01,-16465,-0.02,3
1342,Exit long,2026-07-02 07:59,X,30034.25,1,600195,490,0.08,1385,0.23,0,0.00,-15975,-0.02,22
1342,Entry long,2026-07-02 07:37,B=1|T=20260702T1137,30009.75,1,600195,490,0.08,1385,0.23,0,0.00,-15975,-0.02,22
1343,Exit long,2026-07-02 08:02,X,30044,1,600685,195,0.03,195,0.03,-240,-0.04,-15780,-0.02,3
1343,Entry long,2026-07-02 07:59,B=0|T=20260702T1159,30034.25,1,600685,195,0.03,195,0.03,-240,-0.04,-15780,-0.02,3
1344,Exit long,2026-07-02 08:51,X,30237.75,1,600880,3875,0.64,5520,0.92,-15,0.00,-11905,-0.01,49
1344,Entry long,2026-07-02 08:02,B=1|T=20260702T1202,30044,1,600880,3875,0.64,5520,0.92,-15,0.00,-11905,-0.01,49
1345,Exit long,2026-07-02 09:43,X,30157.5,1,604755,-1605,-0.27,340,0.06,-4600,-0.76,-13510,-0.01,52
1345,Entry long,2026-07-02 08:51,B=0|T=20260702T1251,30237.75,1,604755,-1605,-0.27,340,0.06,-4600,-0.76,-13510,-0.01,52
1346,Exit long,2026-07-02 09:44,X,30124.25,1,603150,-665,-0.11,5,0.00,-870,-0.14,-14175,-0.01,1
1346,Entry long,2026-07-02 09:43,B=1|T=20260702T1343,30157.5,1,603150,-665,-0.11,5,0.00,-870,-0.14,-14175,-0.01,1
1347,Exit long,2026-07-02 09:45,X,30140.5,1,602485,325,0.05,800,0.13,-105,-0.02,-13850,-0.01,1
1347,Entry long,2026-07-02 09:44,B=0|T=20260702T1344,30124.25,1,602485,325,0.05,800,0.13,-105,-0.02,-13850,-0.01,1
1348,Exit long,2026-07-02 09:46,X,30111.5,1,602810,-580,-0.10,260,0.04,-650,-0.11,-14430,-0.01,1
1348,Entry long,2026-07-02 09:45,B=1|T=20260702T1345,30140.5,1,602810,-580,-0.10,260,0.04,-650,-0.11,-14430,-0.01,1
1349,Exit long,2026-07-02 09:47,X,30165,1,602230,1070,0.18,1165,0.19,-190,-0.03,-13360,-0.01,1
1349,Entry long,2026-07-02 09:46,B=0|T=20260702T1346,30111.5,1,602230,1070,0.18,1165,0.19,-190,-0.03,-13360,-0.01,1
1350,Exit long,2026-07-02 10:10,X,30151.25,1,603300,-275,-0.05,2570,0.43,-670,-0.11,-13635,-0.01,23
1350,Entry long,2026-07-02 09:47,B=1|T=20260702T1347,30165,1,603300,-275,-0.05,2570,0.43,-670,-0.11,-13635,-0.01,23
1351,Exit long,2026-07-02 10:11,X,30180.75,1,603025,590,0.10,720,0.12,0,0.00,-13045,-0.01,1
1351,Entry long,2026-07-02 10:10,B=0|T=20260702T1410,30151.25,1,603025,590,0.10,720,0.12,0,0.00,-13045,-0.01,1
1352,Exit long,2026-07-02 10:16,X,30162.25,1,603615,-370,-0.06,1460,0.24,-490,-0.08,-13415,-0.01,5
1352,Entry long,2026-07-02 10:11,B=1|T=20260702T1411,30180.75,1,603615,-370,-0.06,1460,0.24,-490,-0.08,-13415,-0.01,5
1353,Exit long,2026-07-02 11:23,X,29670.75,1,603245,-9830,-1.63,155,0.03,-11030,-1.83,-23245,-0.02,67
1353,Entry long,2026-07-02 10:16,B=0|T=20260702T1416,30162.25,1,603245,-9830,-1.63,155,0.03,-11030,-1.83,-23245,-0.02,67
1354,Exit long,2026-07-02 11:53,X,29658.5,1,593415,-245,-0.04,2930,0.49,-515,-0.09,-23490,-0.02,30
1354,Entry long,2026-07-02 11:23,B=1|T=20260702T1523,29670.75,1,593415,-245,-0.04,2930,0.49,-515,-0.09,-23490,-0.02,30
1355,Exit long,2026-07-02 12:52,X,29525.75,1,593170,-2655,-0.45,735,0.12,-4105,-0.69,-26145,-0.03,59
1355,Entry long,2026-07-02 11:53,B=0|T=20260702T1553,29658.5,1,593170,-2655,-0.45,735,0.12,-4105,-0.69,-26145,-0.03,59
1356,Exit long,2026-07-02 12:53,X,29493,1,590515,-655,-0.11,175,0.03,-785,-0.13,-26800,-0.03,1
1356,Entry long,2026-07-02 12:52,B=1|T=20260702T1652,29525.75,1,590515,-655,-0.11,175,0.03,-785,-0.13,-26800,-0.03,1
1357,Exit long,2026-07-02 12:54,X,29500.25,1,589860,145,0.02,500,0.08,0,0.00,-26655,-0.03,1
1357,Entry long,2026-07-02 12:53,B=0|T=20260702T1653,29493,1,589860,145,0.02,500,0.08,0,0.00,-26655,-0.03,1
1358,Exit long,2026-07-02 12:55,X,29466,1,590005,-685,-0.12,30,0.01,-805,-0.14,-27340,-0.03,1
1358,Entry long,2026-07-02 12:54,B=1|T=20260702T1654,29500.25,1,590005,-685,-0.12,30,0.01,-805,-0.14,-27340,-0.03,1
1359,Exit long,2026-07-02 12:58,X,29458.5,1,589320,-150,-0.03,25,0.00,-640,-0.11,-27490,-0.03,3
1359,Entry long,2026-07-02 12:55,B=0|T=20260702T1655,29466,1,589320,-150,-0.03,25,0.00,-640,-0.11,-27490,-0.03,3
1360,Exit long,2026-07-02 13:01,X,29425.25,1,589170,-665,-0.11,270,0.05,-875,-0.15,-28155,-0.03,3
1360,Entry long,2026-07-02 12:58,B=1|T=20260702T1658,29458.5,1,589170,-665,-0.11,270,0.05,-875,-0.15,-28155,-0.03,3
1361,Exit long,2026-07-02 13:05,X,29429.25,1,588505,80,0.01,455,0.08,-755,-0.13,-28075,-0.03,4
1361,Entry long,2026-07-02 13:01,B=0|T=20260702T1701,29425.25,1,588505,80,0.01,455,0.08,-755,-0.13,-28075,-0.03,4
1362,Exit long,2026-07-02 13:12,X,29432.25,1,588585,60,0.01,1065,0.18,-135,-0.02,-28015,-0.03,7
1362,Entry long,2026-07-02 13:05,B=1|T=20260702T1705,29429.25,1,588585,60,0.01,1065,0.18,-135,-0.02,-28015,-0.03,7
1363,Exit long,2026-07-02 13:13,X,29443.25,1,588645,220,0.04,255,0.04,-95,-0.02,-27795,-0.03,1
1363,Entry long,2026-07-02 13:12,B=0|T=20260702T1712,29432.25,1,588645,220,0.04,255,0.04,-95,-0.02,-27795,-0.03,1
1364,Exit long,2026-07-02 13:36,X,29401,1,588865,-845,-0.14,790,0.13,-985,-0.17,-28640,-0.03,23
1364,Entry long,2026-07-02 13:13,B=1|T=20260702T1713,29443.25,1,588865,-845,-0.14,790,0.13,-985,-0.17,-28640,-0.03,23
1365,Exit long,2026-07-02 13:41,X,29409,1,588020,160,0.03,295,0.05,-905,-0.15,-28480,-0.03,5
1365,Entry long,2026-07-02 13:36,B=0|T=20260702T1736,29401,1,588020,160,0.03,295,0.05,-905,-0.15,-28480,-0.03,5
1366,Exit long,2026-07-02 13:45,X,29386.25,1,588180,-455,-0.08,190,0.03,-575,-0.10,-28935,-0.03,4
1366,Entry long,2026-07-02 13:41,B=1|T=20260702T1741,29409,1,588180,-455,-0.08,190,0.03,-575,-0.10,-28935,-0.03,4
1367,Exit long,2026-07-02 13:54,X,29389.75,1,587725,70,0.01,225,0.04,-875,-0.15,-28865,-0.03,9
1367,Entry long,2026-07-02 13:45,B=0|T=20260702T1745,29386.25,1,587725,70,0.01,225,0.04,-875,-0.15,-28865,-0.03,9
1368,Exit long,2026-07-02 13:55,X,29376.25,1,587795,-270,-0.05,150,0.03,-330,-0.06,-29135,-0.03,1
1368,Entry long,2026-07-02 13:54,B=1|T=20260702T1754,29389.75,1,587795,-270,-0.05,150,0.03,-330,-0.06,-29135,-0.03,1
1369,Exit long,2026-07-02 14:04,X,29382.75,1,587525,130,0.02,155,0.03,-955,-0.16,-29005,-0.03,9
