Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
6828,Exit short,2025-06-23 02:00,1=22726.57|2=22787.37|3=23042.14|4=23331.04|5=21736.85|S=0|T=20250623T0600,22882.75,1,456180,-1475,-0.32,240,0.05,-2690,-0.59,-116175,-0.01,1
6828,Entry short,2025-06-22 22:00,1=22731.53|2=22783.85|3=23027.2|4=23302.16|5=21712.33|S=0|T=20250623T0200,22809,1,456180,-1475,-0.32,240,0.05,-2690,-0.59,-116175,-0.01,1
6829,Exit long,2025-06-23 06:00,1=22725.97|2=22799.69|3=23047.36|4=23349.64|5=21751.22|S=0|T=20250623T1000,22924.5,1,457655,835,0.18,900,0.20,-2500,-0.55,-115340,-0.01,1
6829,Entry long,2025-06-23 02:00,1=22726.57|2=22787.37|3=23042.14|4=23331.04|5=21736.85|S=0|T=20250623T0600,22882.75,1,457655,835,0.18,900,0.20,-2500,-0.55,-115340,-0.01,1
6830,Exit short,2025-06-23 10:00,1=22587.8|2=22695.37|3=22979.71|4=23292.29|5=21712.69|S=1|T=20250623T1400,23051.25,1,458490,-2535,-0.55,3740,0.82,-3255,-0.71,-117875,-0.01,1
6830,Entry short,2025-06-23 06:00,1=22725.97|2=22799.69|3=23047.36|4=23349.64|5=21751.22|S=0|T=20250623T1000,22924.5,1,458490,-2535,-0.55,3740,0.82,-3255,-0.71,-117875,-0.01,1
6831,Exit long,2025-06-23 14:00,1=22657.53|2=22762.2|3=23040.05|4=23364.07|5=21779.45|S=1|T=20250623T1800,23071.5,1,461025,405,0.09,820,0.18,-615,-0.13,-117470,-0.01,1
6831,Entry long,2025-06-23 10:00,1=22587.8|2=22695.37|3=22979.71|4=23292.29|5=21712.69|S=1|T=20250623T1400,23051.25,1,461025,405,0.09,820,0.18,-615,-0.13,-117470,-0.01,1
6832,Exit short,2025-06-23 18:00,1=22636.02|2=22748.99|3=23025.67|4=23356.12|5=21776.04|S=1|T=20250623T2200,23265,1,461430,-3870,-0.84,130,0.03,-3985,-0.86,-121340,-0.01,1
6832,Entry short,2025-06-23 14:00,1=22657.53|2=22762.2|3=23040.05|4=23364.07|5=21779.45|S=1|T=20250623T1800,23071.5,1,461430,-3870,-0.84,130,0.03,-3985,-0.86,-121340,-0.01,1
6833,Exit long,2025-06-23 22:00,1=22702.37|2=22803.21|3=23060.27|4=23398.75|5=21809.87|S=1|T=20250624T0200,23293.75,1,465300,575,0.12,745,0.16,-1010,-0.22,-120765,-0.01,1
6833,Entry long,2025-06-23 18:00,1=22636.02|2=22748.99|3=23025.67|4=23356.12|5=21776.04|S=1|T=20250623T2200,23265,1,465300,575,0.12,745,0.16,-1010,-0.22,-120765,-0.01,1
6834,Exit short,2025-06-24 02:00,1=22744.26|2=22849.55|3=23072.45|4=23418.92|5=21823.94|S=1|T=20250624T0600,23313.75,1,465875,-400,-0.09,650,0.14,-1800,-0.39,-121165,-0.01,1
6834,Entry short,2025-06-23 22:00,1=22702.37|2=22803.21|3=23060.27|4=23398.75|5=21809.87|S=1|T=20250624T0200,23293.75,1,465875,-400,-0.09,650,0.14,-1800,-0.39,-121165,-0.01,1
6835,Exit long,2025-06-24 06:00,1=22845.8|2=22919|3=23108.32|4=23456.3|5=21853.73|S=1|T=20250624T1000,23290.25,1,466275,-470,-0.10,380,0.08,-1255,-0.27,-121635,-0.01,1
6835,Entry long,2025-06-24 02:00,1=22744.26|2=22849.55|3=23072.45|4=23418.92|5=21823.94|S=1|T=20250624T0600,23313.75,1,466275,-470,-0.10,380,0.08,-1255,-0.27,-121635,-0.01,1
6836,Exit short,2025-06-24 10:00,1=22850.37|2=22906.59|3=23091.28|4=23448.38|5=21830.21|S=1|T=20250624T1400,23416.75,1,465805,-2530,-0.54,500,0.11,-2700,-0.58,-124165,-0.01,1
6836,Entry short,2025-06-24 06:00,1=22845.8|2=22919|3=23108.32|4=23456.3|5=21853.73|S=1|T=20250624T1000,23290.25,1,465805,-2530,-0.54,500,0.11,-2700,-0.58,-124165,-0.01,1
6837,Exit long,2025-06-24 14:00,1=23020.03|2=23024.89|3=23159.47|4=23516.45|5=21890.78|S=1|T=20250624T1800,23407,1,468335,-195,-0.04,615,0.13,-445,-0.10,-124360,-0.01,1
6837,Entry long,2025-06-24 10:00,1=22850.37|2=22906.59|3=23091.28|4=23448.38|5=21830.21|S=1|T=20250624T1400,23416.75,1,468335,-195,-0.04,615,0.13,-445,-0.10,-124360,-0.01,1
6838,Exit short,2025-06-24 18:00,1=23055|2=23055.04|3=23153.67|4=23509.84|5=21879.7|S=1|T=20250624T2200,23399,1,468140,160,0.03,465,0.10,-540,-0.12,-124200,-0.01,1
6838,Entry short,2025-06-24 14:00,1=23020.03|2=23024.89|3=23159.47|4=23516.45|5=21890.78|S=1|T=20250624T1800,23407,1,468140,160,0.03,465,0.10,-540,-0.12,-124200,-0.01,1
6839,Exit long,2025-06-24 22:00,1=23108.46|2=23091.98|3=23168.42|4=23526.09|5=21891.16|S=1|T=20250625T0200,23425.75,1,467980,535,0.11,740,0.16,-115,-0.02,-123665,-0.01,1
6839,Entry long,2025-06-24 18:00,1=23055|2=23055.04|3=23153.67|4=23509.84|5=21879.7|S=1|T=20250624T2200,23399,1,467980,535,0.11,740,0.16,-115,-0.02,-123665,-0.01,1
6840,Exit short,2025-06-25 02:00,1=23163.47|2=23146.17|3=23180.06|4=23546.52|5=21907.51|S=1|T=20250625T0600,23424.25,1,468515,30,0.01,410,0.09,-555,-0.12,-123635,-0.01,1
6840,Entry short,2025-06-24 22:00,1=23108.46|2=23091.98|3=23168.42|4=23526.09|5=21891.16|S=1|T=20250625T0200,23425.75,1,468515,30,0.01,410,0.09,-555,-0.12,-123635,-0.01,1
6841,Exit long,2025-06-25 06:00,1=23046.75|2=22994.77|3=23063.2|4=23474.6|5=21837.33|S=1|T=20250625T1000,23521.5,1,468485,1945,0.42,2465,0.53,-230,-0.05,-121690,-0.01,1
6841,Entry long,2025-06-25 02:00,1=23163.47|2=23146.17|3=23180.06|4=23546.52|5=21907.51|S=1|T=20250625T0600,23424.25,1,468485,1945,0.42,2465,0.53,-230,-0.05,-121690,-0.01,1
6842,Exit short,2025-06-25 10:00,1=24281.27|2=23932.34|3=23674.03|4=23978.59|5=22308.63|S=0|T=20250625T1400,23411.5,1,470430,2200,0.47,2675,0.57,-155,-0.03,-119490,-0.01,1
6842,Entry short,2025-06-25 06:00,1=23046.75|2=22994.77|3=23063.2|4=23474.6|5=21837.33|S=1|T=20250625T1000,23521.5,1,470430,2200,0.47,2675,0.57,-155,-0.03,-119490,-0.01,1
6843,Exit long,2025-06-25 14:00,1=23899.58|2=23571.95|3=23313.47|4=23635.84|5=21962.84|S=1|T=20250625T1800,23471.75,1,468230,1205,0.26,1455,0.31,-205,-0.04,-118285,-0.01,1
6843,Entry long,2025-06-25 10:00,1=24281.27|2=23932.34|3=23674.03|4=23978.59|5=22308.63|S=0|T=20250625T1400,23411.5,1,468230,1205,0.26,1455,0.31,-205,-0.04,-118285,-0.01,1
6844,Exit short,2025-06-25 18:00,1=23955.23|2=23510.19|3=23348.32|4=23677.55|5=22001.02|S=1|T=20250625T2200,23467.25,1,469435,90,0.02,695,0.15,-315,-0.07,-118195,-0.01,1
6844,Entry short,2025-06-25 14:00,1=23899.58|2=23571.95|3=23313.47|4=23635.84|5=21962.84|S=1|T=20250625T1800,23471.75,1,469435,90,0.02,695,0.15,-315,-0.07,-118195,-0.01,1
6845,Exit long,2025-06-25 22:00,1=23879.04|2=23540.94|3=23356.07|4=23691.99|5=22026.99|S=1|T=20250626T0200,23510.25,1,469345,860,0.18,900,0.19,-20,0.00,-117335,-0.01,1
6845,Entry long,2025-06-25 18:00,1=23955.23|2=23510.19|3=23348.32|4=23677.55|5=22001.02|S=1|T=20250625T2200,23467.25,1,469345,860,0.18,900,0.19,-20,0.00,-117335,-0.01,1
6846,Exit short,2025-06-26 02:00,1=23908.34|2=23574.2|3=23368.57|4=23710.99|5=22040.96|S=1|T=20250626T0600,23549.75,1,470205,-790,-0.17,45,0.01,-1315,-0.28,-118125,-0.01,1
6846,Entry short,2025-06-25 22:00,1=23879.04|2=23540.94|3=23356.07|4=23691.99|5=22026.99|S=1|T=20250626T0200,23510.25,1,470205,-790,-0.17,45,0.01,-1315,-0.28,-118125,-0.01,1
6847,Exit long,2025-06-26 06:00,1=23934.48|2=23597.01|3=23384.25|4=23732.81|5=22053.1|S=1|T=20250626T1000,23543,1,470995,-135,-0.03,690,0.15,-1490,-0.32,-118260,-0.01,1
6847,Entry long,2025-06-26 02:00,1=23908.34|2=23574.2|3=23368.57|4=23710.99|5=22040.96|S=1|T=20250626T0600,23549.75,1,470995,-135,-0.03,690,0.15,-1490,-0.32,-118260,-0.01,1
6848,Exit short,2025-06-26 10:00,1=23387.01|2=23181.11|3=23115.54|4=23537.71|5=21867.97|S=1|T=20250626T1400,23639.25,1,470860,-1925,-0.41,130,0.03,-2165,-0.46,-120185,-0.01,1
6848,Entry short,2025-06-26 06:00,1=23934.48|2=23597.01|3=23384.25|4=23732.81|5=22053.1|S=1|T=20250626T1000,23543,1,470860,-1925,-0.41,130,0.03,-2165,-0.46,-120185,-0.01,1
6849,Exit long,2025-06-26 14:00,1=23638.93|2=23379.6|3=23308.27|4=23739.8|5=22056.98|S=1|T=20250626T1800,23671.75,1,472785,650,0.14,1080,0.23,-115,-0.02,-119535,-0.01,1
6849,Entry long,2025-06-26 10:00,1=23387.01|2=23181.11|3=23115.54|4=23537.71|5=21867.97|S=1|T=20250626T1400,23639.25,1,472785,650,0.14,1080,0.23,-115,-0.02,-119535,-0.01,1
6850,Exit short,2025-06-26 18:00,1=23675.63|2=23414.59|3=23295.65|4=23761.38|5=22073.81|S=1|T=20250626T2200,23679.75,1,473435,-160,-0.03,245,0.05,-820,-0.17,-119695,-0.01,1
6850,Entry short,2025-06-26 14:00,1=23638.93|2=23379.6|3=23308.27|4=23739.8|5=22056.98|S=1|T=20250626T1800,23671.75,1,473435,-160,-0.03,245,0.05,-820,-0.17,-119695,-0.01,1
6851,Exit long,2025-06-26 22:00,1=23672.66|2=23421.53|3=23294.16|4=23764.56|5=22076.06|S=1|T=20250627T0200,23708,1,473595,565,0.12,750,0.16,-110,-0.02,-119130,-0.01,1
6851,Entry long,2025-06-26 18:00,1=23675.63|2=23414.59|3=23295.65|4=23761.38|5=22073.81|S=1|T=20250626T2200,23679.75,1,473595,565,0.12,750,0.16,-110,-0.02,-119130,-0.01,1
6852,Exit short,2025-06-27 02:00,1=23728.7|2=23465.52|3=23317.7|4=23795.19|5=22106.19|S=1|T=20250627T0600,23744.25,1,474160,-725,-0.15,35,0.01,-1025,-0.22,-119855,-0.01,1
6852,Entry short,2025-06-26 22:00,1=23672.66|2=23421.53|3=23294.16|4=23764.56|5=22076.06|S=1|T=20250627T0200,23708,1,474160,-725,-0.15,35,0.01,-1025,-0.22,-119855,-0.01,1
6853,Exit long,2025-06-27 06:00,1=23745.66|2=23492.99|3=23329.48|4=23809.18|5=22119.61|S=1|T=20250627T1000,23763.25,1,474885,380,0.08,860,0.18,-1195,-0.25,-119475,-0.01,1
6853,Entry long,2025-06-27 02:00,1=23728.7|2=23465.52|3=23317.7|4=23795.19|5=22106.19|S=1|T=20250627T0600,23744.25,1,474885,380,0.08,860,0.18,-1195,-0.25,-119475,-0.01,1
6854,Exit short,2025-06-27 10:00,1=23775.65|2=23533.51|3=23347.75|4=23830.57|5=22125.42|S=1|T=20250627T1400,23735.25,1,475265,560,0.12,1360,0.29,-1230,-0.26,-118915,-0.01,1
6854,Entry short,2025-06-27 06:00,1=23745.66|2=23492.99|3=23329.48|4=23809.18|5=22119.61|S=1|T=20250627T1000,23763.25,1,475265,560,0.12,1360,0.29,-1230,-0.26,-118915,-0.01,1
6855,Exit long,2025-06-27 14:00,1=23800.77|2=23560.48|3=23359.28|4=23842.78|5=22137.37|S=1|T=20250627T1800,23739.5,1,474705,85,0.02,475,0.10,-2720,-0.57,-118830,-0.01,1
6855,Entry long,2025-06-27 10:00,1=23775.65|2=23533.51|3=23347.75|4=23830.57|5=22125.42|S=1|T=20250627T1400,23735.25,1,474705,85,0.02,475,0.10,-2720,-0.57,-118830,-0.01,1
6856,Exit short,2025-06-29 18:00,1=23823.5|2=23594.3|3=23371.16|4=23856.17|5=22151.83|S=1|T=20250629T2200,23821.25,1,474790,-1635,-0.34,0,0.00,-2135,-0.45,-120465,-0.01,1
6856,Entry short,2025-06-27 14:00,1=23800.77|2=23560.48|3=23359.28|4=23842.78|5=22137.37|S=1|T=20250627T1800,23739.5,1,474790,-1635,-0.34,0,0.00,-2135,-0.45,-120465,-0.01,1
6857,Exit long,2025-06-29 22:00,1=23708.72|2=23562.39|3=23342.14|4=23840.37|5=22136.1|S=1|T=20250630T0200,23875.25,1,476425,1080,0.23,1265,0.27,-65,-0.01,-119385,-0.01,1
6857,Entry long,2025-06-29 18:00,1=23823.5|2=23594.3|3=23371.16|4=23856.17|5=22151.83|S=1|T=20250629T2200,23821.25,1,476425,1080,0.23,1265,0.27,-65,-0.01,-119385,-0.01,1
6858,Exit short,2025-06-30 02:00,1=23796.67|2=23649.7|3=23396.21|4=23895.12|5=22190.3|S=1|T=20250630T0600,23880.75,1,477505,-110,-0.02,535,0.11,-780,-0.16,-119495,-0.01,1
6858,Entry short,2025-06-29 22:00,1=23708.72|2=23562.39|3=23342.14|4=23840.37|5=22136.1|S=1|T=20250630T0200,23875.25,1,477505,-110,-0.02,535,0.11,-780,-0.16,-119495,-0.01,1
6859,Exit long,2025-06-30 06:00,1=23805.56|2=23693.06|3=23411.97|4=23912.16|5=22210.43|S=1|T=20250630T1000,23825.75,1,477615,-1100,-0.23,545,0.11,-1745,-0.37,-120595,-0.01,1
6859,Entry long,2025-06-30 02:00,1=23796.67|2=23649.7|3=23396.21|4=23895.12|5=22190.3|S=1|T=20250630T0600,23880.75,1,477615,-1100,-0.23,545,0.11,-1745,-0.37,-120595,-0.01,1
6860,Exit short,2025-06-30 10:00,1=23824.79|2=23727.11|3=23424.36|4=23925.84|5=22220.9|S=1|T=20250630T1400,23820.25,1,476515,110,0.02,805,0.17,-820,-0.17,-120485,-0.01,1
6860,Entry short,2025-06-30 06:00,1=23805.56|2=23693.06|3=23411.97|4=23912.16|5=22210.43|S=1|T=20250630T1000,23825.75,1,476515,110,0.02,805,0.17,-820,-0.17,-120485,-0.01,1
6861,Exit long,2025-06-30 14:00,1=23810.18|2=23757.03|3=23429.97|4=23940.75|5=22230.03|S=1|T=20250630T1800,23866,1,476405,915,0.19,2275,0.48,-800,-0.17,-119570,-0.01,1
6861,Entry long,2025-06-30 10:00,1=23824.79|2=23727.11|3=23424.36|4=23925.84|5=22220.9|S=1|T=20250630T1400,23820.25,1,476405,915,0.19,2275,0.48,-800,-0.17,-119570,-0.01,1
6862,Exit short,2025-06-30 18:00,1=23815.27|2=23838.86|3=23450.4|4=23956.74|5=22248.41|S=1|T=20250630T2200,23910.5,1,477320,-890,-0.19,410,0.09,-960,-0.20,-120460,-0.01,1
6862,Entry short,2025-06-30 14:00,1=23810.18|2=23757.03|3=23429.97|4=23940.75|5=22230.03|S=1|T=20250630T1800,23866,1,477320,-890,-0.19,410,0.09,-960,-0.20,-120460,-0.01,1
6863,Exit long,2025-06-30 22:00,1=23832.37|2=23880.52|3=23475.41|4=23980.36|5=22270.34|S=1|T=20250701T0200,23840.75,1,478210,-1395,-0.29,50,0.01,-1480,-0.31,-121855,-0.01,1
6863,Entry long,2025-06-30 18:00,1=23815.27|2=23838.86|3=23450.4|4=23956.74|5=22248.41|S=1|T=20250630T2200,23910.5,1,478210,-1395,-0.29,50,0.01,-1480,-0.31,-121855,-0.01,1
6864,Exit short,2025-07-01 02:00,1=23796.2|2=23921.17|3=23498.58|4=24001.92|5=22290.57|S=1|T=20250701T0600,23830,1,476815,215,0.05,575,0.12,-485,-0.10,-121640,-0.01,1
6864,Entry short,2025-06-30 22:00,1=23832.37|2=23880.52|3=23475.41|4=23980.36|5=22270.34|S=1|T=20250701T0200,23840.75,1,476815,215,0.05,575,0.12,-485,-0.10,-121640,-0.01,1
6865,Exit long,2025-07-01 06:00,1=23784.56|2=23940.73|3=23506.36|4=24010.94|5=22300.16|S=1|T=20250701T1000,23814.25,1,476600,-315,-0.07,355,0.07,-1500,-0.31,-121955,-0.01,1
6865,Entry long,2025-07-01 02:00,1=23796.2|2=23921.17|3=23498.58|4=24001.92|5=22290.57|S=1|T=20250701T0600,23830,1,476600,-315,-0.07,355,0.07,-1500,-0.31,-121955,-0.01,1
6866,Exit short,2025-07-01 10:00,1=23765|2=23909.55|3=23507.83|4=24028.62|5=22317.8|S=1|T=20250701T1400,23741.75,1,476285,1450,0.30,4410,0.93,-665,-0.14,-120505,-0.01,1
6866,Entry short,2025-07-01 06:00,1=23784.56|2=23940.73|3=23506.36|4=24010.94|5=22300.16|S=1|T=20250701T1000,23814.25,1,476285,1450,0.30,4410,0.93,-665,-0.14,-120505,-0.01,1
6867,Exit long,2025-07-01 14:00,1=23765.37|2=23937.2|3=23523.74|4=24044.7|5=22333.73|S=1|T=20250701T1800,23691,1,474835,-1015,-0.21,220,0.05,-1905,-0.40,-121520,-0.01,1
6867,Entry long,2025-07-01 10:00,1=23765|2=23909.55|3=23507.83|4=24028.62|5=22317.8|S=1|T=20250701T1400,23741.75,1,474835,-1015,-0.21,220,0.05,-1905,-0.40,-121520,-0.01,1
6868,Exit short,2025-07-01 18:00,1=23740.53|2=23941.24|3=23527.37|4=24055.23|5=22341.9|S=1|T=20250701T2200,23689.25,1,473820,35,0.01,175,0.04,-745,-0.16,-121485,-0.01,1
6868,Entry short,2025-07-01 14:00,1=23765.37|2=23937.2|3=23523.74|4=24044.7|5=22333.73|S=1|T=20250701T1800,23691,1,473820,35,0.01,175,0.04,-745,-0.16,-121485,-0.01,1
6869,Exit long,2025-07-01 22:00,1=23731.42|2=23948.87|3=23521.33|4=24071.08|5=22354.56|S=1|T=20250702T0200,23768.5,1,473785,1585,0.33,1825,0.39,-290,-0.06,-119900,-0.01,1
6869,Entry long,2025-07-01 18:00,1=23740.53|2=23941.24|3=23527.37|4=24055.23|5=22341.9|S=1|T=20250701T2200,23689.25,1,473785,1585,0.33,1825,0.39,-290,-0.06,-119900,-0.01,1
6870,Exit short,2025-07-02 02:00,1=23761.74|2=24029.64|3=23567.57|4=24108.13|5=22394.4|S=1|T=20250702T0600,23712,1,475370,1130,0.24,1515,0.32,-190,-0.04,-118770,-0.01,1
6870,Entry short,2025-07-01 22:00,1=23731.42|2=23948.87|3=23521.33|4=24071.08|5=22354.56|S=1|T=20250702T0200,23768.5,1,475370,1130,0.24,1515,0.32,-190,-0.04,-118770,-0.01,1
6871,Exit long,2025-07-02 06:00,1=23789.42|2=24036.31|3=23579.55|4=24114.71|5=22403.49|S=1|T=20250702T1000,23706.5,1,474240,-110,-0.02,310,0.07,-2615,-0.55,-118880,-0.01,1
6871,Entry long,2025-07-02 02:00,1=23761.74|2=24029.64|3=23567.57|4=24108.13|5=22394.4|S=1|T=20250702T0600,23712,1,474240,-110,-0.02,310,0.07,-2615,-0.55,-118880,-0.01,1
6872,Exit short,2025-07-02 10:00,1=23725.93|2=24000.66|3=23567.36|4=24104.72|5=22395.66|S=1|T=20250702T1400,23824.5,1,474130,-2360,-0.50,90,0.02,-2820,-0.59,-121240,-0.01,1
6872,Entry short,2025-07-02 06:00,1=23789.42|2=24036.31|3=23579.55|4=24114.71|5=22403.49|S=1|T=20250702T1000,23706.5,1,474130,-2360,-0.50,90,0.02,-2820,-0.59,-121240,-0.01,1
6873,Exit long,2025-07-02 14:00,1=23710.95|2=24008.56|3=23608.96|4=24125.44|5=22422.16|S=1|T=20250702T1800,23852,1,476490,550,0.12,670,0.14,-245,-0.05,-120690,-0.01,1
6873,Entry long,2025-07-02 10:00,1=23725.93|2=24000.66|3=23567.36|4=24104.72|5=22395.66|S=1|T=20250702T1400,23824.5,1,476490,550,0.12,670,0.14,-245,-0.05,-120690,-0.01,1
6874,Exit short,2025-07-02 18:00,1=23723.48|2=24022.72|3=23631.61|4=24157.97|5=22450.25|S=1|T=20250702T2200,23849.25,1,477040,55,0.01,430,0.09,-385,-0.08,-120635,-0.01,1
6874,Entry short,2025-07-02 14:00,1=23710.95|2=24008.56|3=23608.96|4=24125.44|5=22422.16|S=1|T=20250702T1800,23852,1,477040,55,0.01,430,0.09,-385,-0.08,-120635,-0.01,1
6875,Exit long,2025-07-02 22:00,1=23612.88|2=24007.25|3=23634.57|4=24161.18|5=22458.6|S=1|T=20250703T0200,23873.25,1,476985,480,0.10,640,0.13,-460,-0.10,-120155,-0.01,1
6875,Entry long,2025-07-02 18:00,1=23723.48|2=24022.72|3=23631.61|4=24157.97|5=22450.25|S=1|T=20250702T2200,23849.25,1,476985,480,0.10,640,0.13,-460,-0.10,-120155,-0.01,1
6876,Exit short,2025-07-03 02:00,1=24102.32|2=24090.6|3=23697.84|4=24214.12|5=22514.41|S=1|T=20250703T0600,23849,1,477465,485,0.10,550,0.12,-540,-0.11,-119670,-0.01,1
6876,Entry short,2025-07-02 22:00,1=23612.88|2=24007.25|3=23634.57|4=24161.18|5=22458.6|S=1|T=20250703T0200,23873.25,1,477465,485,0.10,550,0.12,-540,-0.11,-119670,-0.01,1
6877,Exit long,2025-07-03 06:00,1=23839.41|2=23896.86|3=23571.55|4=24112.67|5=22421.89|S=1|T=20250703T1000,23995.25,1,476980,2925,0.61,3095,0.65,-395,-0.08,-116745,-0.01,1
6877,Entry long,2025-07-03 02:00,1=24102.32|2=24090.6|3=23697.84|4=24214.12|5=22514.41|S=1|T=20250703T0600,23849,1,476980,2925,0.61,3095,0.65,-395,-0.08,-116745,-0.01,1
6878,Exit short,2025-07-03 10:00,1=23502.02|2=23623.81|3=23458.51|4=24039.78|5=22358.12|S=1|T=20250703T1400,24058.25,1,479905,-1260,-0.26,60,0.01,-2130,-0.44,-118005,-0.01,1
6878,Entry short,2025-07-03 06:00,1=23839.41|2=23896.86|3=23571.55|4=24112.67|5=22421.89|S=1|T=20250703T1000,23995.25,1,479905,-1260,-0.26,60,0.01,-2130,-0.44,-118005,-0.01,1
6879,Exit long,2025-07-03 18:00,1=23742.51|2=23828.07|3=23643.94|4=24217.92|5=22532.44|S=1|T=20250703T2200,24026,1,481165,-645,-0.13,70,0.01,-840,-0.17,-118650,-0.01,1
6879,Entry long,2025-07-03 10:00,1=23502.02|2=23623.81|3=23458.51|4=24039.78|5=22358.12|S=1|T=20250703T1400,24058.25,1,481165,-645,-0.13,70,0.01,-840,-0.17,-118650,-0.01,1
6880,Exit short,2025-07-03 22:00,1=23776.88|2=23815.06|3=23641.11|4=24227.52|5=22535.76|S=1|T=20250704T0200,24004.75,1,480520,425,0.09,800,0.17,-70,-0.01,-118225,-0.01,1
6880,Entry short,2025-07-03 18:00,1=23742.51|2=23828.07|3=23643.94|4=24217.92|5=22532.44|S=1|T=20250703T2200,24026,1,480520,425,0.09,800,0.17,-70,-0.01,-118225,-0.01,1
6881,Exit long,2025-07-04 02:00,1=23828.86|2=23833.66|3=23664.17|4=24248.44|5=22554.43|S=1|T=20250704T0600,23945.5,1,480095,-1185,-0.25,30,0.01,-1910,-0.40,-119410,-0.01,1
6881,Entry long,2025-07-03 22:00,1=23776.88|2=23815.06|3=23641.11|4=24227.52|5=22535.76|S=1|T=20250704T0200,24004.75,1,480095,-1185,-0.25,30,0.01,-1910,-0.40,-119410,-0.01,1
6882,Exit short,2025-07-04 06:00,1=23658.71|2=23822.22|3=23672.81|4=24252.95|5=22566.79|S=1|T=20250704T1000,23922.75,1,478910,455,0.10,1285,0.27,-85,-0.02,-118955,-0.01,1
6882,Entry short,2025-07-04 02:00,1=23828.86|2=23833.66|3=23664.17|4=24248.44|5=22554.43|S=1|T=20250704T0600,23945.5,1,478910,455,0.10,1285,0.27,-85,-0.02,-118955,-0.01,1
6883,Exit long,2025-07-04 10:00,1=23676.1|2=23819.8|3=23682.93|4=24249.39|5=22583|S=1|T=20250704T1400,23906,1,478455,-335,-0.07,440,0.09,-550,-0.11,-119290,-0.01,1
6883,Entry long,2025-07-04 06:00,1=23658.71|2=23822.22|3=23672.81|4=24252.95|5=22566.79|S=1|T=20250704T1000,23922.75,1,478455,-335,-0.07,440,0.09,-550,-0.11,-119290,-0.01,1
6884,Exit short,2025-07-06 18:00,1=23647.69|2=23782.09|3=23669.11|4=24232.34|5=22582.49|S=1|T=20250706T2200,23942,1,478120,-720,-0.15,0,0.00,-2435,-0.51,-120010,-0.01,1
6884,Entry short,2025-07-04 10:00,1=23676.1|2=23819.8|3=23682.93|4=24249.39|5=22583|S=1|T=20250704T1400,23906,1,478120,-720,-0.15,0,0.00,-2435,-0.51,-120010,-0.01,1
6885,Exit long,2025-07-06 22:00,1=23650.5|2=23748.26|3=23685.32|4=24242.84|5=22607.86|S=1|T=20250707T0200,23948.25,1,478840,125,0.03,950,0.20,-205,-0.04,-119885,-0.01,1
6885,Entry long,2025-07-06 18:00,1=23647.69|2=23782.09|3=23669.11|4=24232.34|5=22582.49|S=1|T=20250706T2200,23942,1,478840,125,0.03,950,0.20,-205,-0.04,-119885,-0.01,1
6886,Exit short,2025-07-07 02:00,1=23683.18|2=23758.35|3=23705.13|4=24258.45|5=22632.43|S=1|T=20250707T0600,23963.25,1,478965,-300,-0.06,815,0.17,-345,-0.07,-120185,-0.01,1
6886,Entry short,2025-07-06 22:00,1=23650.5|2=23748.26|3=23685.32|4=24242.84|5=22607.86|S=1|T=20250707T0200,23948.25,1,478965,-300,-0.06,815,0.17,-345,-0.07,-120185,-0.01,1
6887,Exit long,2025-07-07 06:00,1=23709.45|2=23752.95|3=23722.86|4=24264.57|5=22649.68|S=1|T=20250707T1000,23944.75,1,479265,-370,-0.08,755,0.16,-1270,-0.26,-120555,-0.01,1
6887,Entry long,2025-07-07 02:00,1=23683.18|2=23758.35|3=23705.13|4=24258.45|5=22632.43|S=1|T=20250707T0600,23963.25,1,479265,-370,-0.08,755,0.16,-1270,-0.26,-120555,-0.01,1
6888,Exit short,2025-07-07 10:00,1=23825.25|2=23824.61|3=23777.64|4=24303.72|5=22697.27|S=1|T=20250707T1400,23870.25,1,478895,1490,0.31,2240,0.47,-345,-0.07,-119065,-0.01,1
6888,Entry short,2025-07-07 06:00,1=23709.45|2=23752.95|3=23722.86|4=24264.57|5=22649.68|S=1|T=20250707T1000,23944.75,1,478895,1490,0.31,2240,0.47,-345,-0.07,-119065,-0.01,1
6889,Exit long,2025-07-07 14:00,1=23840.08|2=23817.24|3=23772.73|4=24290.67|5=22694.24|S=1|T=20250707T1800,23838.25,1,477405,-640,-0.13,405,0.08,-1825,-0.38,-119705,-0.01,1
6889,Entry long,2025-07-07 10:00,1=23825.25|2=23824.61|3=23777.64|4=24303.72|5=22697.27|S=1|T=20250707T1400,23870.25,1,477405,-640,-0.13,405,0.08,-1825,-0.38,-119705,-0.01,1
6890,Exit short,2025-07-07 18:00,1=23827.65|2=23806.49|3=23763.74|4=24279.4|5=22711.25|S=1|T=20250707T2200,23893,1,476765,-1095,-0.23,610,0.13,-1695,-0.36,-120800,-0.01,1
6890,Entry short,2025-07-07 14:00,1=23840.08|2=23817.24|3=23772.73|4=24290.67|5=22694.24|S=1|T=20250707T1800,23838.25,1,476765,-1095,-0.23,610,0.13,-1695,-0.36,-120800,-0.01,1
6891,Exit long,2025-07-07 22:00,1=23808.34|2=23800.04|3=23778.38|4=24291.76|5=22730.63|S=1|T=20250708T0200,23933,1,477860,800,0.17,905,0.19,-150,-0.03,-120000,-0.01,1
