Date and time,Type,Signal
2026-05-19 23:15:00,Entry short,1=29159.24|2=29222.47|3=29062.23|4=29150.16|5=29385.95|S=29175|T=20260520T0315
2026-05-19 23:45:00,Exit long,1=29174.37|2=29224.45|3=29069.34|4=29150.48|5=29386.33|S=29188.25|T=20260520T0345
2026-05-19 23:30:00,Entry long,1=29160.9|2=29223.12|3=29072.12|4=29151.28|5=29387.97|S=29186|T=20260520T0330
2026-05-20 00:00:00,Exit short,1=29172.72|2=29219.6|3=29066.51|4=29147.68|5=29383.85|S=29233|T=20260520T0400
2026-05-19 23:45:00,Entry short,1=29174.37|2=29224.45|3=29069.34|4=29150.48|5=29386.33|S=29188.25|T=20260520T0345
2026-05-20 00:15:00,Exit long,1=29294.18|2=29298.27|3=29177.5|4=29190.19|5=29422.97|S=29220.75|T=20260520T0415
2026-05-20 00:00:00,Entry long,1=29172.72|2=29219.6|3=29066.51|4=29147.68|5=29383.85|S=29233|T=20260520T0400
2026-05-20 00:30:00,Exit short,1=29252.3|2=29259.43|3=29140.39|4=29153.4|5=29385.72|S=29176.25|T=20260520T0430
2026-05-20 00:15:00,Entry short,1=29294.18|2=29298.27|3=29177.5|4=29190.19|5=29422.97|S=29220.75|T=20260520T0415
2026-05-20 00:45:00,Exit long,1=29253.13|2=29269.79|3=29137.58|4=29150.06|5=29381.99|S=29175|T=20260520T0445
2026-05-20 00:30:00,Entry long,1=29252.3|2=29259.43|3=29140.39|4=29153.4|5=29385.72|S=29176.25|T=20260520T0430
2026-05-20 01:00:00,Exit short,1=29262.89|2=29257.28|3=29133.92|4=29147.37|5=29376.56|S=29205.75|T=20260520T0500
2026-05-20 00:45:00,Entry short,1=29253.13|2=29269.79|3=29137.58|4=29150.06|5=29381.99|S=29175|T=20260520T0445
2026-05-20 01:15:00,Exit long,1=29266.66|2=29250.59|3=29193.28|4=29147.47|5=29377.53|S=29204.75|T=20260520T0515
2026-05-20 01:00:00,Entry long,1=29262.89|2=29257.28|3=29133.92|4=29147.37|5=29376.56|S=29205.75|T=20260520T0500
2026-05-20 01:30:00,Exit short,1=29238.78|2=29221.06|3=29174.69|4=29135.57|5=29365.59|S=29238|T=20260520T0530
2026-05-20 01:15:00,Entry short,1=29266.66|2=29250.59|3=29193.28|4=29147.47|5=29377.53|S=29204.75|T=20260520T0515
2026-05-20 01:45:00,Exit long,1=29246.78|2=29221.11|3=29180.57|4=29142.52|5=29371.46|S=29247.75|T=20260520T0545
2026-05-20 01:30:00,Entry long,1=29238.78|2=29221.06|3=29174.69|4=29135.57|5=29365.59|S=29238|T=20260520T0530
2026-05-20 02:00:00,Exit short,1=29252.33|2=29221.09|3=29176.67|4=29143.7|5=29371.71|S=29265.5|T=20260520T0600
2026-05-20 01:45:00,Entry short,1=29246.78|2=29221.11|3=29180.57|4=29142.52|5=29371.46|S=29247.75|T=20260520T0545
2026-05-20 02:15:00,Exit long,1=29218.85|2=29187.44|3=29176.63|4=29128.42|5=29357.12|S=29304|T=20260520T0615
2026-05-20 02:00:00,Entry long,1=29252.33|2=29221.09|3=29176.67|4=29143.7|5=29371.71|S=29265.5|T=20260520T0600
2026-05-20 02:30:00,Exit short,1=29245.99|2=29206.84|3=29191|4=29143.05|5=29371.3|S=29280.5|T=20260520T0630
2026-05-20 02:15:00,Entry short,1=29218.85|2=29187.44|3=29176.63|4=29128.42|5=29357.12|S=29304|T=20260520T0615
2026-05-20 02:45:00,Exit long,1=29317.75|2=29199.75|3=29185.93|4=29138.21|5=29366.01|S=29331.5|T=20260520T0645
2026-05-20 02:30:00,Entry long,1=29245.99|2=29206.84|3=29191|4=29143.05|5=29371.3|S=29280.5|T=20260520T0630
2026-05-20 03:00:00,Exit short,1=29342.48|2=29211.66|3=29197.15|4=29145.77|5=29372.66|S=29325.5|T=20260520T0700
2026-05-20 02:45:00,Entry short,1=29317.75|2=29199.75|3=29185.93|4=29138.21|5=29366.01|S=29331.5|T=20260520T0645
2026-05-20 03:15:00,Exit long,1=29351.18|2=29209.07|3=29194.03|4=29140.82|5=29367.12|S=29347.5|T=20260520T0715
2026-05-20 03:00:00,Entry long,1=29342.48|2=29211.66|3=29197.15|4=29145.77|5=29372.66|S=29325.5|T=20260520T0700
2026-05-20 03:30:00,Exit short,1=29273.56|2=29218.8|3=29198.65|4=29142.56|5=29367.96|S=29339.75|T=20260520T0730
2026-05-20 03:15:00,Entry short,1=29351.18|2=29209.07|3=29194.03|4=29140.82|5=29367.12|S=29347.5|T=20260520T0715
2026-05-20 03:45:00,Exit long,1=29279.98|2=29226.57|3=29200.16|4=29142.51|5=29367.13|S=29320|T=20260520T0745
2026-05-20 03:30:00,Entry long,1=29273.56|2=29218.8|3=29198.65|4=29142.56|5=29367.96|S=29339.75|T=20260520T0730
2026-05-20 04:00:00,Exit short,1=29243.75|2=29200.93|3=29180.83|4=29123.92|5=29350.09|S=29373|T=20260520T0800
2026-05-20 03:45:00,Entry short,1=29279.98|2=29226.57|3=29200.16|4=29142.51|5=29367.13|S=29320|T=20260520T0745
2026-05-20 04:15:00,Exit long,1=29278.66|2=29229.18|3=29200.06|4=29139.96|5=29365.68|S=29385.5|T=20260520T0815
2026-05-20 04:00:00,Entry long,1=29243.75|2=29200.93|3=29180.83|4=29123.92|5=29350.09|S=29373|T=20260520T0800
2026-05-20 04:30:00,Exit short,1=29269.19|2=29224.88|3=29188.27|4=29129.85|5=29355.02|S=29409.75|T=20260520T0830
2026-05-20 04:15:00,Entry short,1=29278.66|2=29229.18|3=29200.06|4=29139.96|5=29365.68|S=29385.5|T=20260520T0815
2026-05-20 04:45:00,Exit long,1=29291.48|2=29251.69|3=29204.24|4=29141.86|5=29355.8|S=29392|T=20260520T0845
2026-05-20 04:30:00,Entry long,1=29269.19|2=29224.88|3=29188.27|4=29129.85|5=29355.02|S=29409.75|T=20260520T0830
2026-05-20 05:00:00,Exit short,1=29302.2|2=29271.62|3=29203.86|4=29141.55|5=29354.59|S=29363.75|T=20260520T0900
2026-05-20 04:45:00,Entry short,1=29291.48|2=29251.69|3=29204.24|4=29141.86|5=29355.8|S=29392|T=20260520T0845
2026-05-20 05:15:00,Exit long,1=29302.54|2=29279.33|3=29204.82|4=29139.54|5=29351.7|S=29376.5|T=20260520T0915
2026-05-20 05:00:00,Entry long,1=29302.2|2=29271.62|3=29203.86|4=29141.55|5=29354.59|S=29363.75|T=20260520T0900
2026-05-20 05:30:00,Exit short,1=29311.9|2=29291.9|3=29203.11|4=29140.55|5=29351.36|S=29392.25|T=20260520T0930
2026-05-20 05:15:00,Entry short,1=29302.54|2=29279.33|3=29204.82|4=29139.54|5=29351.7|S=29376.5|T=20260520T0915
2026-05-20 05:45:00,Exit long,1=29326.26|2=29299.16|3=29204.61|4=29141.58|5=29351.44|S=29416.75|T=20260520T0945
2026-05-20 05:30:00,Entry long,1=29311.9|2=29291.9|3=29203.11|4=29140.55|5=29351.36|S=29392.25|T=20260520T0930
2026-05-20 06:00:00,Exit short,1=29327.92|2=29307.25|3=29207.54|4=29139.35|5=29348.25|S=29432|T=20260520T1000
2026-05-20 05:45:00,Entry short,1=29326.26|2=29299.16|3=29204.61|4=29141.58|5=29351.44|S=29416.75|T=20260520T0945
2026-05-20 06:15:00,Exit long,1=29345.03|2=29336.44|3=29218.37|4=29145.75|5=29353.62|S=29417|T=20260520T1015
2026-05-20 06:00:00,Entry long,1=29327.92|2=29307.25|3=29207.54|4=29139.35|5=29348.25|S=29432|T=20260520T1000
2026-05-20 06:30:00,Exit short,1=29349.77|2=29341.41|3=29218.61|4=29142.63|5=29349.2|S=29423.25|T=20260520T1030
2026-05-20 06:15:00,Entry short,1=29345.03|2=29336.44|3=29218.37|4=29145.75|5=29353.62|S=29417|T=20260520T1015
2026-05-20 06:45:00,Exit long,1=29369.11|2=29356.57|3=29227.45|4=29147.34|5=29355.24|S=29401.75|T=20260520T1045
2026-05-20 06:30:00,Entry long,1=29349.77|2=29341.41|3=29218.61|4=29142.63|5=29349.2|S=29423.25|T=20260520T1030
2026-05-20 07:00:00,Exit short,1=29382.2|2=29365.69|3=29226.5|4=29146.44|5=29353.07|S=29390|T=20260520T1100
2026-05-20 06:45:00,Entry short,1=29369.11|2=29356.57|3=29227.45|4=29147.34|5=29355.24|S=29401.75|T=20260520T1045
2026-05-20 07:15:00,Exit long,1=29383.33|2=29371.23|3=29226.69|4=29146.09|5=29350.95|S=29411|T=20260520T1115
2026-05-20 07:00:00,Entry long,1=29382.2|2=29365.69|3=29226.5|4=29146.44|5=29353.07|S=29390|T=20260520T1100
2026-05-20 07:30:00,Exit short,1=29406.87|2=29382.68|3=29235.4|4=29149.49|5=29356.02|S=29382.25|T=20260520T1130
2026-05-20 07:15:00,Entry short,1=29383.33|2=29371.23|3=29226.69|4=29146.09|5=29350.95|S=29411|T=20260520T1115
2026-05-20 07:45:00,Exit long,1=29403.19|2=29386.22|3=29238.31|4=29148.46|5=29353.2|S=29373.5|T=20260520T1145
2026-05-20 07:30:00,Entry long,1=29406.87|2=29382.68|3=29235.4|4=29149.49|5=29356.02|S=29382.25|T=20260520T1130
2026-05-20 08:00:00,Exit short,1=29399.11|2=29432.54|3=29240.76|4=29146.22|5=29350.95|S=29414.25|T=20260520T1200
2026-05-20 07:45:00,Entry short,1=29403.19|2=29386.22|3=29238.31|4=29148.46|5=29353.2|S=29373.5|T=20260520T1145
2026-05-20 08:15:00,Exit long,1=29378.76|2=29420.02|3=29236.63|4=29136.68|5=29344.01|S=29439.25|T=20260520T1215
2026-05-20 08:00:00,Entry long,1=29399.11|2=29432.54|3=29240.76|4=29146.22|5=29350.95|S=29414.25|T=20260520T1200
2026-05-20 08:30:00,Exit short,1=29396.43|2=29442.12|3=29254.17|4=29148.54|5=29354.14|S=29420|T=20260520T1230
2026-05-20 08:15:00,Entry short,1=29378.76|2=29420.02|3=29236.63|4=29136.68|5=29344.01|S=29439.25|T=20260520T1215
2026-05-20 08:45:00,Exit long,1=29441.11|2=29390.23|3=29259.17|4=29148.11|5=29352.51|S=29397.25|T=20260520T1245
2026-05-20 08:30:00,Entry long,1=29396.43|2=29442.12|3=29254.17|4=29148.54|5=29354.14|S=29420|T=20260520T1230
2026-05-20 09:00:00,Exit short,1=29465.06|2=29407.7|3=29273.14|4=29155.09|5=29358.08|S=29393.25|T=20260520T1300
2026-05-20 08:45:00,Entry short,1=29441.11|2=29390.23|3=29259.17|4=29148.11|5=29352.51|S=29397.25|T=20260520T1245
2026-05-20 09:15:00,Exit long,1=29480.79|2=29422.74|3=29276.27|4=29157.14|5=29358.68|S=29366.5|T=20260520T1315
2026-05-20 09:00:00,Entry long,1=29465.06|2=29407.7|3=29273.14|4=29155.09|5=29358.08|S=29393.25|T=20260520T1300
2026-05-20 09:30:00,Exit short,1=29461.12|2=29414.65|3=29270.17|4=29147.3|5=29347.89|S=29435.25|T=20260520T1330
2026-05-20 09:15:00,Entry short,1=29480.79|2=29422.74|3=29276.27|4=29157.14|5=29358.68|S=29366.5|T=20260520T1315
2026-05-20 09:45:00,Exit long,1=29474.55|2=29432.74|3=29286.84|4=29154.83|5=29354.31|S=29393.25|T=20260520T1345
2026-05-20 09:30:00,Entry long,1=29461.12|2=29414.65|3=29270.17|4=29147.3|5=29347.89|S=29435.25|T=20260520T1330
2026-05-20 10:00:00,Exit short,1=29484.8|2=29446.57|3=29299.73|4=29161.68|5=29359.44|S=29381|T=20260520T1400
2026-05-20 09:45:00,Entry short,1=29474.55|2=29432.74|3=29286.84|4=29154.83|5=29354.31|S=29393.25|T=20260520T1345
2026-05-20 10:15:00,Exit long,1=29422.25|2=29402.62|3=29278.21|4=29136.01|5=29334.1|S=29502.5|T=20260520T1415
2026-05-20 10:00:00,Entry long,1=29484.8|2=29446.57|3=29299.73|4=29161.68|5=29359.44|S=29381|T=20260520T1400
2026-05-20 10:30:00,Exit short,1=29446.57|2=29424.89|3=29301.65|4=29156.08|5=29352.78|S=29516.5|T=20260520T1430
2026-05-20 10:15:00,Entry short,1=29422.25|2=29402.62|3=29278.21|4=29136.01|5=29334.1|S=29502.5|T=20260520T1415
2026-05-20 10:45:00,Exit long,1=29436.31|2=29429.96|3=29310.94|4=29157.07|5=29352.24|S=29554.25|T=20260520T1445
2026-05-20 10:30:00,Entry long,1=29446.57|2=29424.89|3=29301.65|4=29156.08|5=29352.78|S=29516.5|T=20260520T1430
2026-05-20 11:00:00,Exit short,1=29487.19|2=29471.31|3=29364.02|4=29177.49|5=29367.6|S=29548.75|T=20260520T1500
2026-05-20 10:45:00,Entry short,1=29436.31|2=29429.96|3=29310.94|4=29157.07|5=29352.24|S=29554.25|T=20260520T1445
2026-05-20 11:15:00,Exit long,1=29458.96|2=29451.84|3=29346.74|4=29159.33|5=29348.61|S=29585|T=20260520T1515
2026-05-20 11:00:00,Entry long,1=29487.19|2=29471.31|3=29364.02|4=29177.49|5=29367.6|S=29548.75|T=20260520T1500
2026-05-20 11:30:00,Exit short,1=29454.7|2=29446.16|3=29348.09|4=29158.55|5=29347.12|S=29612.5|T=20260520T1530
2026-05-20 11:15:00,Entry short,1=29458.96|2=29451.84|3=29346.74|4=29159.33|5=29348.61|S=29585|T=20260520T1515
2026-05-20 11:45:00,Exit long,1=29483.47|2=29472.22|3=29368.4|4=29168.41|5=29360.14|S=29624.25|T=20260520T1545
2026-05-20 11:30:00,Entry long,1=29454.7|2=29446.16|3=29348.09|4=29158.55|5=29347.12|S=29612.5|T=20260520T1530
2026-05-20 12:00:00,Exit short,1=29510.71|2=29493.53|3=29380.75|4=29175.24|5=29364.57|S=29592|T=20260520T1600
2026-05-20 11:45:00,Entry short,1=29483.47|2=29472.22|3=29368.4|4=29168.41|5=29360.14|S=29624.25|T=20260520T1545
2026-05-20 12:15:00,Exit long,1=29530.14|2=29510.38|3=29388.91|4=29176.36|5=29364.01|S=29528.5|T=20260520T1615
2026-05-20 12:00:00,Entry long,1=29510.71|2=29493.53|3=29380.75|4=29175.24|5=29364.57|S=29592|T=20260520T1600
2026-05-20 12:30:00,Exit short,1=29500.52|2=29498.62|3=29383.22|4=29165.68|5=29353.41|S=29581|T=20260520T1630
2026-05-20 12:15:00,Entry short,1=29530.14|2=29510.38|3=29388.91|4=29176.36|5=29364.01|S=29528.5|T=20260520T1615
2026-05-20 12:45:00,Exit long,1=29526.94|2=29526.94|3=29403.86|4=29176.18|5=29363.01|S=29554.5|T=20260520T1645
2026-05-20 12:30:00,Entry long,1=29500.52|2=29498.62|3=29383.22|4=29165.68|5=29353.41|S=29581|T=20260520T1630
2026-05-20 13:00:00,Exit short,1=29523.75|2=29527.73|3=29412.31|4=29176.75|5=29360.44|S=29575.5|T=20260520T1700
2026-05-20 12:45:00,Entry short,1=29526.94|2=29526.94|3=29403.86|4=29176.18|5=29363.01|S=29554.5|T=20260520T1645
2026-05-20 13:15:00,Exit long,1=29537.75|2=29535.05|3=29420.43|4=29179.3|5=29361.66|S=29587.25|T=20260520T1715
2026-05-20 13:00:00,Entry long,1=29523.75|2=29527.73|3=29412.31|4=29176.75|5=29360.44|S=29575.5|T=20260520T1700
2026-05-20 13:30:00,Exit short,1=29543.49|2=29537.33|3=29424.51|4=29180.82|5=29360.34|S=29595.5|T=20260520T1730
2026-05-20 13:15:00,Entry short,1=29537.75|2=29535.05|3=29420.43|4=29179.3|5=29361.66|S=29587.25|T=20260520T1715
2026-05-20 13:45:00,Exit long,1=29560.59|2=29549.63|3=29434.23|4=29188.91|5=29365.05|S=29594|T=20260520T1745
2026-05-20 13:30:00,Entry long,1=29543.49|2=29537.33|3=29424.51|4=29180.82|5=29360.34|S=29595.5|T=20260520T1730
2026-05-20 14:00:00,Exit short,1=29569.9|2=29581.42|3=29441.11|4=29191.72|5=29364.58|S=29600|T=20260520T1800
2026-05-20 13:45:00,Entry short,1=29560.59|2=29549.63|3=29434.23|4=29188.91|5=29365.05|S=29594|T=20260520T1745
2026-05-20 14:15:00,Exit long,1=29583.21|2=29591.89|3=29450.06|4=29196.87|5=29366.51|S=29598.25|T=20260520T1815
2026-05-20 14:00:00,Entry long,1=29569.9|2=29581.42|3=29441.11|4=29191.72|5=29364.58|S=29600|T=20260520T1800
2026-05-20 14:30:00,Exit short,1=29597.94|2=29604.34|3=29461.36|4=29203.47|5=29369.41|S=29591|T=20260520T1830
2026-05-20 14:15:00,Entry short,1=29583.21|2=29591.89|3=29450.06|4=29196.87|5=29366.51|S=29598.25|T=20260520T1815
2026-05-20 14:45:00,Exit long,1=29605.15|2=29605.69|3=29463.43|4=29204.05|5=29366.71|S=29593.25|T=20260520T1845
2026-05-20 14:30:00,Entry long,1=29597.94|2=29604.34|3=29461.36|4=29203.47|5=29369.41|S=29591|T=20260520T1830
2026-05-20 15:00:00,Exit short,1=29599.78|2=29603.21|3=29464.98|4=29203.7|5=29363.45|S=29630.25|T=20260520T1900
2026-05-20 14:45:00,Entry short,1=29605.15|2=29605.69|3=29463.43|4=29204.05|5=29366.71|S=29593.25|T=20260520T1845
2026-05-20 15:15:00,Exit long,1=29605.88|2=29601.02|3=29472.65|4=29208.83|5=29365.97|S=29633|T=20260520T1915
2026-05-20 15:00:00,Entry long,1=29599.78|2=29603.21|3=29464.98|4=29203.7|5=29363.45|S=29630.25|T=20260520T1900
2026-05-20 15:30:00,Exit short,1=29620.74|2=29611.19|3=29484.8|4=29217.07|5=29370.46|S=29647|T=20260520T1930
2026-05-20 15:15:00,Entry short,1=29605.88|2=29601.02|3=29472.65|4=29208.83|5=29365.97|S=29633|T=20260520T1915
2026-05-20 15:45:00,Exit long,1=29587.48|2=29587.41|3=29473.05|4=29205.26|5=29353.72|S=29689|T=20260520T1945
2026-05-20 15:30:00,Entry long,1=29620.74|2=29611.19|3=29484.8|4=29217.07|5=29370.46|S=29647|T=20260520T1930
2026-05-20 16:00:00,Exit short,1=29625.96|2=29609.96|3=29499.5|4=29227.38|5=29373.4|S=29648.75|T=20260520T2000
2026-05-20 15:45:00,Entry short,1=29587.48|2=29587.41|3=29473.05|4=29205.26|5=29353.72|S=29689|T=20260520T1945
2026-05-20 16:15:00,Exit long,1=29520.39|2=29533.61|3=29452.51|4=29186.94|5=29331.49|S=29666.5|T=20260520T2015
2026-05-20 16:00:00,Entry long,1=29625.96|2=29609.96|3=29499.5|4=29227.38|5=29373.4|S=29648.75|T=20260520T2000
2026-05-20 16:30:00,Exit short,1=29577.87|2=29585.86|3=29502.8|4=29231.18|5=29371.56|S=29597.5|T=20260520T2030
2026-05-20 16:15:00,Entry short,1=29520.39|2=29533.61|3=29452.51|4=29186.94|5=29331.49|S=29666.5|T=20260520T2015
2026-05-20 16:45:00,Exit long,1=29589.26|2=29604.42|3=29515.05|4=29236.47|5=29374.86|S=29571.25|T=20260520T2045
2026-05-20 16:30:00,Entry long,1=29577.87|2=29585.86|3=29502.8|4=29231.18|5=29371.56|S=29597.5|T=20260520T2030
2026-05-20 18:00:00,Exit short,1=29591.92|2=29605.3|3=29519.19|4=29234.7|5=29369.6|S=29449.5|T=20260520T2200
2026-05-20 16:45:00,Entry short,1=29589.26|2=29604.42|3=29515.05|4=29236.47|5=29374.86|S=29571.25|T=20260520T2045
2026-05-20 18:15:00,Exit long,1=29569|2=29591.32|3=29514.14|4=29228.2|5=29360.5|S=29464.75|T=20260520T2215
2026-05-20 18:00:00,Entry long,1=29591.92|2=29605.3|3=29519.19|4=29234.7|5=29369.6|S=29449.5|T=20260520T2200
2026-05-20 18:30:00,Exit short,1=29547.1|2=29575.62|3=29493.72|4=29225.37|5=29354.97|S=29476.5|T=20260520T2230
2026-05-20 18:15:00,Entry short,1=29569|2=29591.32|3=29514.14|4=29228.2|5=29360.5|S=29464.75|T=20260520T2215
2026-05-20 18:45:00,Exit long,1=29543.09|2=29563.01|3=29504.61|4=29231.42|5=29357.85|S=29484.25|T=20260520T2245
2026-05-20 18:30:00,Entry long,1=29547.1|2=29575.62|3=29493.72|4=29225.37|5=29354.97|S=29476.5|T=20260520T2230
2026-05-20 19:00:00,Exit short,1=29517.92|2=29553.16|3=29504.4|4=29231.7|5=29354.84|S=29498|T=20260520T2300
2026-05-20 18:45:00,Entry short,1=29543.09|2=29563.01|3=29504.61|4=29231.42|5=29357.85|S=29484.25|T=20260520T2245
2026-05-20 19:15:00,Exit long,1=29521.47|2=29553.28|3=29523.09|4=29240.77|5=29360.69|S=29474.25|T=20260520T2315
2026-05-20 19:00:00,Entry long,1=29517.92|2=29553.16|3=29504.4|4=29231.7|5=29354.84|S=29498|T=20260520T2300
2026-05-20 19:30:00,Exit short,1=29517.03|2=29549.62|3=29527.46|4=29241.64|5=29359.68|S=29479.5|T=20260520T2330
2026-05-20 19:15:00,Entry short,1=29521.47|2=29553.28|3=29523.09|4=29240.77|5=29360.69|S=29474.25|T=20260520T2315
2026-05-20 19:45:00,Exit long,1=29489.25|2=29548.02|3=29515.82|4=29244.78|5=29359.32|S=29485|T=20260520T2345
2026-05-20 19:30:00,Entry long,1=29517.03|2=29549.62|3=29527.46|4=29241.64|5=29359.68|S=29479.5|T=20260520T2330
2026-05-20 20:00:00,Exit short,1=29459.2|2=29528.04|3=29508.69|4=29239.21|5=29351.28|S=29501.25|T=20260521T0000
2026-05-20 19:45:00,Entry short,1=29489.25|2=29548.02|3=29515.82|4=29244.78|5=29359.32|S=29485|T=20260520T2345
2026-05-20 20:15:00,Exit long,1=29467.98|2=29539.23|3=29522.65|4=29252.56|5=29361.03|S=29487.5|T=20260521T0015
2026-05-20 20:00:00,Entry long,1=29459.2|2=29528.04|3=29508.69|4=29239.21|5=29351.28|S=29501.25|T=20260521T0000
2026-05-20 20:30:00,Exit short,1=29471.67|2=29532.49|3=29524.82|4=29251.91|5=29357.25|S=29511|T=20260521T0030
2026-05-20 20:15:00,Entry short,1=29467.98|2=29539.23|3=29522.65|4=29252.56|5=29361.03|S=29487.5|T=20260521T0015
2026-05-20 20:45:00,Exit long,1=29463.29|2=29530.63|3=29527.87|4=29256.31|5=29358.36|S=29514.75|T=20260521T0045
2026-05-20 20:30:00,Entry long,1=29471.67|2=29532.49|3=29524.82|4=29251.91|5=29357.25|S=29511|T=20260521T0030
2026-05-20 21:00:00,Exit short,1=29437.85|2=29520.44|3=29524.33|4=29254.27|5=29353.05|S=29573.75|T=20260521T0100
2026-05-20 20:45:00,Entry short,1=29463.29|2=29530.63|3=29527.87|4=29256.31|5=29358.36|S=29514.75|T=20260521T0045
2026-05-20 21:15:00,Exit long,1=29499.28|2=29563.58|3=29559.37|4=29282.15|5=29376.27|S=29563.75|T=20260521T0115
2026-05-20 21:00:00,Entry long,1=29437.85|2=29520.44|3=29524.33|4=29254.27|5=29353.05|S=29573.75|T=20260521T0100
2026-05-20 21:30:00,Exit short,1=29489.86|2=29548.62|3=29546.92|4=29269.91|5=29360.26|S=29607.25|T=20260521T0130
2026-05-20 21:15:00,Entry short,1=29499.28|2=29563.58|3=29559.37|4=29282.15|5=29376.27|S=29563.75|T=20260521T0115
2026-05-20 21:45:00,Exit long,1=29508.45|2=29557.81|3=29556.39|4=29278.42|5=29364.67|S=29606|T=20260521T0145
2026-05-20 21:30:00,Entry long,1=29489.86|2=29548.62|3=29546.92|4=29269.91|5=29360.26|S=29607.25|T=20260521T0130
2026-05-20 22:00:00,Exit short,1=29509.33|2=29560.04|3=29558.58|4=29282.07|5=29364.29|S=29624.75|T=20260521T0200
2026-05-20 21:45:00,Entry short,1=29508.45|2=29557.81|3=29556.39|4=29278.42|5=29364.67|S=29606|T=20260521T0145
2026-05-20 22:15:00,Exit long,1=29523.31|2=29566.26|3=29564.43|4=29287.22|5=29365.42|S=29648.75|T=20260521T0215
2026-05-20 22:00:00,Entry long,1=29509.33|2=29560.04|3=29558.58|4=29282.07|5=29364.29|S=29624.75|T=20260521T0200
2026-05-20 22:30:00,Exit short,1=29539.95|2=29574.95|3=29571.97|4=29289.37|5=29369.09|S=29629.5|T=20260521T0230
2026-05-20 22:15:00,Entry short,1=29523.31|2=29566.26|3=29564.43|4=29287.22|5=29365.42|S=29648.75|T=20260521T0215
2026-05-20 22:45:00,Exit long,1=29550.71|2=29576.75|3=29576.66|4=29294.1|5=29367.97|S=29621.75|T=20260521T0245
2026-05-20 22:30:00,Entry long,1=29539.95|2=29574.95|3=29571.97|4=29289.37|5=29369.09|S=29629.5|T=20260521T0230
2026-05-20 23:00:00,Exit short,1=29557.65|2=29573.26|3=29581.9|4=29297.27|5=29367.26|S=29639.5|T=20260521T0300
2026-05-20 22:45:00,Entry short,1=29550.71|2=29576.75|3=29576.66|4=29294.1|5=29367.97|S=29621.75|T=20260521T0245
2026-05-20 23:15:00,Exit long,1=29573.16|2=29580.04|3=29588.19|4=29306.27|5=29368.75|S=29652.5|T=20260521T0315
2026-05-20 23:00:00,Entry long,1=29557.65|2=29573.26|3=29581.9|4=29297.27|5=29367.26|S=29639.5|T=20260521T0300
2026-05-20 23:30:00,Exit short,1=29587.7|2=29585.48|3=29591.52|4=29315.94|5=29369.58|S=29673|T=20260521T0330
2026-05-20 23:15:00,Entry short,1=29573.16|2=29580.04|3=29588.19|4=29306.27|5=29368.75|S=29652.5|T=20260521T0315
2026-05-20 23:45:00,Exit long,1=29608.94|2=29598.39|3=29599.39|4=29322.19|5=29375.32|S=29653.5|T=20260521T0345
2026-05-20 23:30:00,Entry long,1=29587.7|2=29585.48|3=29591.52|4=29315.94|5=29369.58|S=29673|T=20260521T0330
2026-05-21 00:00:00,Exit short,1=29623.74|2=29604.32|3=29608.85|4=29324.56|5=29373.37|S=29676|T=20260521T0400
2026-05-20 23:45:00,Entry short,1=29608.94|2=29598.39|3=29599.39|4=29322.19|5=29375.32|S=29653.5|T=20260521T0345
2026-05-21 00:15:00,Exit long,1=29626.34|2=29596.92|3=29606.33|4=29324.52|5=29369.29|S=29701|T=20260521T0415
2026-05-21 00:00:00,Entry long,1=29623.74|2=29604.32|3=29608.85|4=29324.56|5=29373.37|S=29676|T=20260521T0400
2026-05-21 00:30:00,Exit short,1=29681.18|2=29636.23|3=29631.82|4=29347.31|5=29387.86|S=29696.75|T=20260521T0430
2026-05-21 00:15:00,Entry short,1=29626.34|2=29596.92|3=29606.33|4=29324.52|5=29369.29|S=29701|T=20260521T0415
2026-05-21 00:45:00,Exit long,1=29681.32|2=29633.19|3=29622.84|4=29338.89|5=29376.75|S=29711|T=20260521T0445
2026-05-21 00:30:00,Entry long,1=29681.18|2=29636.23|3=29631.82|4=29347.31|5=29387.86|S=29696.75|T=20260521T0430
2026-05-21 01:00:00,Exit short,1=29704.61|2=29630.49|3=29630.01|4=29345.87|5=29378.7|S=29707.75|T=20260521T0500
2026-05-21 00:45:00,Entry short,1=29681.32|2=29633.19|3=29622.84|4=29338.89|5=29376.75|S=29711|T=20260521T0445
2026-05-21 01:15:00,Exit long,1=29727|2=29650.38|3=29643.55|4=29357.1|5=29386.05|S=29689.75|T=20260521T0515
2026-05-21 01:00:00,Entry long,1=29704.61|2=29630.49|3=29630.01|4=29345.87|5=29378.7|S=29707.75|T=20260521T0500
2026-05-21 01:30:00,Exit short,1=29751.06|2=29655.63|3=29644.66|4=29359.23|5=29383.37|S=29678|T=20260521T0530
2026-05-21 01:15:00,Entry short,1=29727|2=29650.38|3=29643.55|4=29357.1|5=29386.05|S=29689.75|T=20260521T0515
2026-05-21 01:45:00,Exit long,1=29728.97|2=29670.07|3=29648.66|4=29362.65|5=29384.35|S=29660.75|T=20260521T0545
2026-05-21 01:30:00,Entry long,1=29751.06|2=29655.63|3=29644.66|4=29359.23|5=29383.37|S=29678|T=20260521T0530
2026-05-21 02:00:00,Exit short,1=29740.62|2=29666.08|3=29648.82|4=29364.15|5=29381.68|S=29657|T=20260521T0600
