Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
3695,Entry long,2023-05-25 11:30,B=0|T=20230525T1530,16981.75,1,339635,1355,0.40,1555,0.46,-55,-0.02,17430,0.02,3
3696,Exit long,2023-05-25 12:45,X,17029.5,1,340990,-400,-0.12,80,0.02,-535,-0.16,17030,0.02,2
3696,Entry long,2023-05-25 12:15,B=1|T=20230525T1615,17049.5,1,340990,-400,-0.12,80,0.02,-535,-0.16,17030,0.02,2
3697,Exit long,2023-05-25 13:15,X,17044.75,1,340590,305,0.09,395,0.12,-160,-0.05,17335,0.02,2
3697,Entry long,2023-05-25 12:45,B=0|T=20230525T1645,17029.5,1,340590,305,0.09,395,0.12,-160,-0.05,17335,0.02,2
3698,Exit long,2023-05-25 14:45,X,17003.5,1,340895,-825,-0.24,835,0.24,-965,-0.28,16510,0.02,6
3698,Entry long,2023-05-25 13:15,B=1|T=20230525T1715,17044.75,1,340895,-825,-0.24,835,0.24,-965,-0.28,16510,0.02,6
3699,Exit long,2023-05-25 15:00,X,17047.75,1,340070,885,0.26,1100,0.32,-20,-0.01,17395,0.02,1
3699,Entry long,2023-05-25 14:45,B=0|T=20230525T1845,17003.5,1,340070,885,0.26,1100,0.32,-20,-0.01,17395,0.02,1
3700,Exit long,2023-05-25 19:00,X,17020.25,1,340955,-550,-0.16,625,0.18,-610,-0.18,16845,0.02,12
3700,Entry long,2023-05-25 15:00,B=1|T=20230525T1900,17047.75,1,340955,-550,-0.16,625,0.18,-610,-0.18,16845,0.02,12
3701,Exit long,2023-05-26 06:15,X,17047,1,340405,535,0.16,620,0.18,-810,-0.24,17380,0.02,45
3701,Entry long,2023-05-25 19:00,B=0|T=20230525T2300,17020.25,1,340405,535,0.16,620,0.18,-810,-0.24,17380,0.02,45
3702,Exit long,2023-05-28 22:00,X,17455.5,1,340940,8170,2.40,9360,2.75,-265,-0.08,25550,0.03,59
3702,Entry long,2023-05-26 06:15,B=1|T=20230526T1015,17047,1,340940,8170,2.40,9360,2.75,-265,-0.08,25550,0.03,59
3703,Exit long,2023-05-29 19:00,X,17457.25,1,349110,35,0.01,640,0.18,-655,-0.19,25585,0.03,64
3703,Entry long,2023-05-28 22:00,B=0|T=20230529T0200,17455.5,1,349110,35,0.01,640,0.18,-655,-0.19,25585,0.03,64
3704,Exit long,2023-05-29 19:15,X,17442.25,1,349145,-300,-0.09,0,0.00,-320,-0.09,25285,0.03,1
3704,Entry long,2023-05-29 19:00,B=1|T=20230529T2300,17457.25,1,349145,-300,-0.09,0,0.00,-320,-0.09,25285,0.03,1
3705,Exit long,2023-05-29 20:15,X,17444,1,348845,35,0.01,160,0.05,-125,-0.04,25320,0.03,4
3705,Entry long,2023-05-29 19:15,B=0|T=20230529T2315,17442.25,1,348845,35,0.01,160,0.05,-125,-0.04,25320,0.03,4
3706,Exit long,2023-05-29 20:30,X,17440.25,1,348880,-75,-0.02,110,0.03,-100,-0.03,25245,0.03,1
3706,Entry long,2023-05-29 20:15,B=1|T=20230530T0015,17444,1,348880,-75,-0.02,110,0.03,-100,-0.03,25245,0.03,1
3707,Exit long,2023-05-29 20:45,X,17443,1,348805,55,0.02,115,0.03,-15,0.00,25300,0.03,1
3707,Entry long,2023-05-29 20:30,B=0|T=20230530T0030,17440.25,1,348805,55,0.02,115,0.03,-15,0.00,25300,0.03,1
3708,Exit long,2023-05-29 23:15,X,17440.75,1,348860,-45,-0.01,125,0.04,-185,-0.05,25255,0.03,10
3708,Entry long,2023-05-29 20:45,B=1|T=20230530T0045,17443,1,348860,-45,-0.01,125,0.04,-185,-0.05,25255,0.03,10
3709,Exit long,2023-05-29 23:45,X,17443.75,1,348815,60,0.02,85,0.02,-85,-0.02,25315,0.03,2
3709,Entry long,2023-05-29 23:15,B=0|T=20230530T0315,17440.75,1,348815,60,0.02,85,0.02,-85,-0.02,25315,0.03,2
3710,Exit long,2023-05-30 01:15,X,17443,1,348875,-15,0.00,205,0.06,-70,-0.02,25300,0.03,6
3710,Entry long,2023-05-29 23:45,B=1|T=20230530T0345,17443.75,1,348875,-15,0.00,205,0.06,-70,-0.02,25300,0.03,6
3711,Exit long,2023-05-30 01:30,X,17444.75,1,348860,35,0.01,65,0.02,-25,-0.01,25335,0.03,1
3711,Entry long,2023-05-30 01:15,B=0|T=20230530T0515,17443,1,348860,35,0.01,65,0.02,-25,-0.01,25335,0.03,1
3712,Exit long,2023-05-30 09:45,X,17498.25,1,348895,1070,0.31,3610,1.03,-65,-0.02,26405,0.03,33
3712,Entry long,2023-05-30 01:30,B=1|T=20230530T0530,17444.75,1,348895,1070,0.31,3610,1.03,-65,-0.02,26405,0.03,33
3713,Exit long,2023-05-30 11:00,X,17523.75,1,349965,510,0.15,715,0.20,-860,-0.25,26915,0.03,5
3713,Entry long,2023-05-30 09:45,B=0|T=20230530T1345,17498.25,1,349965,510,0.15,715,0.20,-860,-0.25,26915,0.03,5
3714,Exit long,2023-05-30 11:15,X,17509.25,1,350475,-290,-0.08,35,0.01,-1025,-0.29,26625,0.03,1
3714,Entry long,2023-05-30 11:00,B=1|T=20230530T1500,17523.75,1,350475,-290,-0.08,35,0.01,-1025,-0.29,26625,0.03,1
3715,Exit long,2023-05-31 05:30,X,17440.25,1,350185,-1380,-0.39,610,0.17,-2435,-0.70,25245,0.03,69
3715,Entry long,2023-05-30 11:15,B=0|T=20230530T1515,17509.25,1,350185,-1380,-0.39,610,0.17,-2435,-0.70,25245,0.03,69
3716,Exit long,2023-05-31 05:45,X,17425.25,1,348805,-300,-0.09,20,0.01,-330,-0.09,24945,0.02,1
3716,Entry long,2023-05-31 05:30,B=1|T=20230531T0930,17440.25,1,348805,-300,-0.09,20,0.01,-330,-0.09,24945,0.02,1
3717,Exit long,2023-05-31 06:45,X,17430,1,348505,95,0.03,155,0.04,-375,-0.11,25040,0.03,4
3717,Entry long,2023-05-31 05:45,B=0|T=20230531T0945,17425.25,1,348505,95,0.03,155,0.04,-375,-0.11,25040,0.03,4
3718,Exit long,2023-05-31 07:00,X,17422.25,1,348600,-155,-0.04,135,0.04,-245,-0.07,24885,0.02,1
3718,Entry long,2023-05-31 06:45,B=1|T=20230531T1045,17430,1,348600,-155,-0.04,135,0.04,-245,-0.07,24885,0.02,1
3719,Exit long,2023-05-31 09:30,X,17440.25,1,348445,360,0.10,545,0.16,-1040,-0.30,25245,0.03,10
3719,Entry long,2023-05-31 07:00,B=0|T=20230531T1100,17422.25,1,348445,360,0.10,545,0.16,-1040,-0.30,25245,0.03,10
3720,Exit long,2023-05-31 10:00,X,17379,1,348805,-1225,-0.35,545,0.16,-1260,-0.36,24020,0.02,2
3720,Entry long,2023-05-31 09:30,B=1|T=20230531T1330,17440.25,1,348805,-1225,-0.35,545,0.16,-1260,-0.36,24020,0.02,2
3721,Exit long,2023-05-31 13:15,X,17375.25,1,347580,-75,-0.02,245,0.07,-1450,-0.42,23945,0.02,13
3721,Entry long,2023-05-31 10:00,B=0|T=20230531T1400,17379,1,347580,-75,-0.02,245,0.07,-1450,-0.42,23945,0.02,13
3722,Exit long,2023-05-31 15:00,X,17360.25,1,347505,-300,-0.09,900,0.26,-485,-0.14,23645,0.02,7
3722,Entry long,2023-05-31 13:15,B=1|T=20230531T1715,17375.25,1,347505,-300,-0.09,900,0.26,-485,-0.14,23645,0.02,7
3723,Exit long,2023-05-31 15:15,X,17374.5,1,347205,285,0.08,285,0.08,-125,-0.04,23930,0.02,1
3723,Entry long,2023-05-31 15:00,B=0|T=20230531T1900,17360.25,1,347205,285,0.08,285,0.08,-125,-0.04,23930,0.02,1
3724,Exit long,2023-05-31 15:45,X,17357,1,347490,-350,-0.10,740,0.21,-535,-0.15,23580,0.02,2
3724,Entry long,2023-05-31 15:15,B=1|T=20230531T1915,17374.5,1,347490,-350,-0.10,740,0.21,-535,-0.15,23580,0.02,2
3725,Exit long,2023-05-31 18:45,X,17351.5,1,347140,-110,-0.03,245,0.07,-390,-0.11,23470,0.02,8
3725,Entry long,2023-05-31 15:45,B=0|T=20230531T1945,17357,1,347140,-110,-0.03,245,0.07,-390,-0.11,23470,0.02,8
3726,Exit long,2023-05-31 20:45,X,17336.5,1,347030,-300,-0.09,420,0.12,-420,-0.12,23170,0.02,8
3726,Entry long,2023-05-31 18:45,B=1|T=20230531T2245,17351.5,1,347030,-300,-0.09,420,0.12,-420,-0.12,23170,0.02,8
3727,Exit long,2023-05-31 21:00,X,17339,1,346730,50,0.01,140,0.04,-60,-0.02,23220,0.02,1
3727,Entry long,2023-05-31 20:45,B=0|T=20230601T0045,17336.5,1,346730,50,0.01,140,0.04,-60,-0.02,23220,0.02,1
3728,Exit long,2023-05-31 21:30,X,17328.75,1,346780,-205,-0.06,1000,0.29,-315,-0.09,23015,0.02,2
3728,Entry long,2023-05-31 21:00,B=1|T=20230601T0100,17339,1,346780,-205,-0.06,1000,0.29,-315,-0.09,23015,0.02,2
3729,Exit long,2023-05-31 23:15,X,17339.25,1,346575,210,0.06,285,0.08,-505,-0.15,23225,0.02,7
3729,Entry long,2023-05-31 21:30,B=0|T=20230601T0130,17328.75,1,346575,210,0.06,285,0.08,-505,-0.15,23225,0.02,7
3730,Exit long,2023-06-01 04:00,X,17345.5,1,346785,125,0.04,835,0.24,-280,-0.08,23350,0.02,19
3730,Entry long,2023-05-31 23:15,B=1|T=20230601T0315,17339.25,1,346785,125,0.04,835,0.24,-280,-0.08,23350,0.02,19
3731,Exit long,2023-06-01 04:15,X,17348.25,1,346910,55,0.02,125,0.04,-245,-0.07,23405,0.02,1
3731,Entry long,2023-06-01 04:00,B=0|T=20230601T0800,17345.5,1,346910,55,0.02,125,0.04,-245,-0.07,23405,0.02,1
3732,Exit long,2023-06-01 08:00,X,17348,1,346965,-5,0.00,870,0.25,-45,-0.01,23400,0.02,15
3732,Entry long,2023-06-01 04:15,B=1|T=20230601T0815,17348.25,1,346965,-5,0.00,870,0.25,-45,-0.01,23400,0.02,15
3733,Exit long,2023-06-01 08:45,X,17351.5,1,346960,70,0.02,560,0.16,-395,-0.11,23470,0.02,3
3733,Entry long,2023-06-01 08:00,B=0|T=20230601T1200,17348,1,346960,70,0.02,560,0.16,-395,-0.11,23470,0.02,3
3734,Exit long,2023-06-01 09:15,X,17353.5,1,347030,40,0.01,495,0.14,-225,-0.06,23510,0.02,2
3734,Entry long,2023-06-01 08:45,B=1|T=20230601T1245,17351.5,1,347030,40,0.01,495,0.14,-225,-0.06,23510,0.02,2
3735,Exit long,2023-06-01 09:45,X,17363,1,347070,190,0.05,510,0.15,-925,-0.27,23700,0.02,2
3735,Entry long,2023-06-01 09:15,B=0|T=20230601T1315,17353.5,1,347070,190,0.05,510,0.15,-925,-0.27,23700,0.02,2
3736,Exit long,2023-06-01 10:15,X,17356.25,1,347260,-135,-0.04,685,0.20,-700,-0.20,23565,0.02,2
3736,Entry long,2023-06-01 09:45,B=1|T=20230601T1345,17363,1,347260,-135,-0.04,685,0.20,-700,-0.20,23565,0.02,2
3737,Exit long,2023-06-01 10:30,X,17415.5,1,347125,1185,0.34,1260,0.36,-275,-0.08,24750,0.02,1
3737,Entry long,2023-06-01 10:15,B=0|T=20230601T1415,17356.25,1,347125,1185,0.34,1260,0.36,-275,-0.08,24750,0.02,1
3738,Exit long,2023-06-01 21:15,X,17533.75,1,348310,2365,0.68,3360,0.96,-320,-0.09,27115,0.03,39
3738,Entry long,2023-06-01 10:30,B=1|T=20230601T1430,17415.5,1,348310,2365,0.68,3360,0.96,-320,-0.09,27115,0.03,39
3739,Exit long,2023-06-01 21:45,X,17543.5,1,350675,195,0.06,325,0.09,-50,-0.01,27310,0.03,2
3739,Entry long,2023-06-01 21:15,B=0|T=20230602T0115,17533.75,1,350675,195,0.06,325,0.09,-50,-0.01,27310,0.03,2
3740,Exit long,2023-06-01 22:00,X,17545,1,350870,30,0.01,100,0.03,-45,-0.01,27340,0.03,1
3740,Entry long,2023-06-01 21:45,B=1|T=20230602T0145,17543.5,1,350870,30,0.01,100,0.03,-45,-0.01,27340,0.03,1
3741,Exit long,2023-06-01 22:15,X,17552,1,350900,140,0.04,165,0.05,-5,0.00,27480,0.03,1
3741,Entry long,2023-06-01 22:00,B=0|T=20230602T0200,17545,1,350900,140,0.04,165,0.05,-5,0.00,27480,0.03,1
3742,Exit long,2023-06-01 22:30,X,17549.5,1,351040,-50,-0.01,10,0.00,-100,-0.03,27430,0.03,1
3742,Entry long,2023-06-01 22:15,B=1|T=20230602T0215,17552,1,351040,-50,-0.01,10,0.00,-100,-0.03,27430,0.03,1
3743,Exit long,2023-06-02 09:30,X,17660,1,350990,2210,0.63,2670,0.76,-120,-0.03,29640,0.03,44
3743,Entry long,2023-06-01 22:30,B=0|T=20230602T0230,17549.5,1,350990,2210,0.63,2670,0.76,-120,-0.03,29640,0.03,44
3744,Exit long,2023-06-02 09:45,X,17536.75,1,353200,-2465,-0.70,115,0.03,-2630,-0.74,27175,0.03,1
3744,Entry long,2023-06-02 09:30,B=1|T=20230602T1330,17660,1,353200,-2465,-0.70,115,0.03,-2630,-0.74,27175,0.03,1
3745,Exit long,2023-06-02 10:00,X,17586.75,1,350735,1000,0.29,1100,0.31,-265,-0.08,28175,0.03,1
3745,Entry long,2023-06-02 09:45,B=0|T=20230602T1345,17536.75,1,350735,1000,0.29,1100,0.31,-265,-0.08,28175,0.03,1
3746,Exit long,2023-06-02 14:00,X,17611.75,1,351735,500,0.14,1550,0.44,-985,-0.28,28675,0.03,16
3746,Entry long,2023-06-02 10:00,B=1|T=20230602T1400,17586.75,1,351735,500,0.14,1550,0.44,-985,-0.28,28675,0.03,16
3747,Exit long,2023-06-02 14:15,X,17627.75,1,352235,320,0.09,490,0.14,-75,-0.02,28995,0.03,1
3747,Entry long,2023-06-02 14:00,B=0|T=20230602T1800,17611.75,1,352235,320,0.09,490,0.14,-75,-0.02,28995,0.03,1
3748,Exit long,2023-06-04 18:00,X,17621.5,1,352555,-125,-0.04,560,0.16,-325,-0.09,28870,0.03,11
3748,Entry long,2023-06-02 14:15,B=1|T=20230602T1815,17627.75,1,352555,-125,-0.04,560,0.16,-325,-0.09,28870,0.03,11
3749,Exit long,2023-06-04 18:30,X,17629.5,1,352430,160,0.05,180,0.05,-85,-0.02,29030,0.03,2
3749,Entry long,2023-06-04 18:00,B=0|T=20230604T2200,17621.5,1,352430,160,0.05,180,0.05,-85,-0.02,29030,0.03,2
3750,Exit long,2023-06-04 18:45,X,17622.5,1,352590,-140,-0.04,0,0.00,-185,-0.05,28890,0.03,1
3750,Entry long,2023-06-04 18:30,B=1|T=20230604T2230,17629.5,1,352590,-140,-0.04,0,0.00,-185,-0.05,28890,0.03,1
3751,Exit long,2023-06-05 03:15,X,17617.25,1,352450,-105,-0.03,25,0.01,-1090,-0.31,28785,0.03,34
3751,Entry long,2023-06-04 18:45,B=0|T=20230604T2245,17622.5,1,352450,-105,-0.03,25,0.01,-1090,-0.31,28785,0.03,34
3752,Exit long,2023-06-05 03:45,X,17608.5,1,352345,-175,-0.05,260,0.07,-200,-0.06,28610,0.03,2
3752,Entry long,2023-06-05 03:15,B=1|T=20230605T0715,17617.25,1,352345,-175,-0.05,260,0.07,-200,-0.06,28610,0.03,2
3753,Exit long,2023-06-05 07:00,X,17617.5,1,352170,180,0.05,195,0.06,-505,-0.14,28790,0.03,13
3753,Entry long,2023-06-05 03:45,B=0|T=20230605T0745,17608.5,1,352170,180,0.05,195,0.06,-505,-0.14,28790,0.03,13
3754,Exit long,2023-06-05 07:15,X,17608.75,1,352350,-175,-0.05,20,0.01,-230,-0.07,28615,0.03,1
3754,Entry long,2023-06-05 07:00,B=1|T=20230605T1100,17617.5,1,352350,-175,-0.05,20,0.01,-230,-0.07,28615,0.03,1
3755,Exit long,2023-06-05 08:30,X,17622.5,1,352175,275,0.08,280,0.08,-185,-0.05,28890,0.03,5
3755,Entry long,2023-06-05 07:15,B=0|T=20230605T1115,17608.75,1,352175,275,0.08,280,0.08,-185,-0.05,28890,0.03,5
3756,Exit long,2023-06-05 14:30,X,17632.5,1,352450,200,0.06,2550,0.72,-455,-0.13,29090,0.03,24
3756,Entry long,2023-06-05 08:30,B=1|T=20230605T1230,17622.5,1,352450,200,0.06,2550,0.72,-455,-0.13,29090,0.03,24
3757,Exit long,2023-06-05 14:45,X,17663.75,1,352650,625,0.18,675,0.19,-535,-0.15,29715,0.03,1
3757,Entry long,2023-06-05 14:30,B=0|T=20230605T1830,17632.5,1,352650,625,0.18,675,0.19,-535,-0.15,29715,0.03,1
3758,Exit long,2023-06-05 15:00,X,17634.5,1,353275,-585,-0.17,100,0.03,-1300,-0.37,29130,0.03,1
3758,Entry long,2023-06-05 14:45,B=1|T=20230605T1845,17663.75,1,353275,-585,-0.17,100,0.03,-1300,-0.37,29130,0.03,1
3759,Exit long,2023-06-06 03:15,X,17664.5,1,352690,600,0.17,675,0.19,-455,-0.13,29730,0.03,45
3759,Entry long,2023-06-05 15:00,B=0|T=20230605T1900,17634.5,1,352690,600,0.17,675,0.19,-455,-0.13,29730,0.03,45
3760,Exit long,2023-06-06 03:30,X,17653,1,353290,-230,-0.07,115,0.03,-320,-0.09,29500,0.03,1
3760,Entry long,2023-06-06 03:15,B=1|T=20230606T0715,17664.5,1,353290,-230,-0.07,115,0.03,-320,-0.09,29500,0.03,1
3761,Exit long,2023-06-06 08:45,X,17627,1,353060,-520,-0.15,240,0.07,-675,-0.19,28980,0.03,21
3761,Entry long,2023-06-06 03:30,B=0|T=20230606T0730,17653,1,353060,-520,-0.15,240,0.07,-675,-0.19,28980,0.03,21
3762,Exit long,2023-06-06 09:15,X,17616.25,1,352540,-215,-0.06,265,0.08,-230,-0.07,28765,0.03,2
3762,Entry long,2023-06-06 08:45,B=1|T=20230606T1245,17627,1,352540,-215,-0.06,265,0.08,-230,-0.07,28765,0.03,2
3763,Exit long,2023-06-06 10:30,X,17633.25,1,352325,340,0.10,415,0.12,-1130,-0.32,29105,0.03,5
3763,Entry long,2023-06-06 09:15,B=0|T=20230606T1315,17616.25,1,352325,340,0.10,415,0.12,-1130,-0.32,29105,0.03,5
3764,Exit long,2023-06-06 11:15,X,17617.5,1,352665,-315,-0.09,575,0.16,-760,-0.22,28790,0.03,3
3764,Entry long,2023-06-06 10:30,B=1|T=20230606T1430,17633.25,1,352665,-315,-0.09,575,0.16,-760,-0.22,28790,0.03,3
3765,Exit long,2023-06-06 11:30,X,17632.25,1,352350,295,0.08,370,0.11,-45,-0.01,29085,0.03,1
3765,Entry long,2023-06-06 11:15,B=0|T=20230606T1515,17617.5,1,352350,295,0.08,370,0.11,-45,-0.01,29085,0.03,1
3766,Exit long,2023-06-06 12:30,X,17617.5,1,352645,-295,-0.08,935,0.27,-565,-0.16,28790,0.03,4
3766,Entry long,2023-06-06 11:30,B=1|T=20230606T1530,17632.25,1,352645,-295,-0.08,935,0.27,-565,-0.16,28790,0.03,4
3767,Exit long,2023-06-06 16:00,X,17646.75,1,352350,585,0.17,815,0.23,-690,-0.20,29375,0.03,14
3767,Entry long,2023-06-06 12:30,B=0|T=20230606T1630,17617.5,1,352350,585,0.17,815,0.23,-690,-0.20,29375,0.03,14
3768,Exit long,2023-06-06 16:15,X,17644.25,1,352935,-50,-0.01,10,0.00,-150,-0.04,29325,0.03,1
3768,Entry long,2023-06-06 16:00,B=1|T=20230606T2000,17646.75,1,352935,-50,-0.01,10,0.00,-150,-0.04,29325,0.03,1
3769,Exit long,2023-06-06 20:00,X,17651.5,1,352885,145,0.04,230,0.07,-285,-0.08,29470,0.03,11
3769,Entry long,2023-06-06 16:15,B=0|T=20230606T2015,17644.25,1,352885,145,0.04,230,0.07,-285,-0.08,29470,0.03,11
3770,Exit long,2023-06-06 21:00,X,17637.75,1,353030,-275,-0.08,105,0.03,-460,-0.13,29195,0.03,4
3770,Entry long,2023-06-06 20:00,B=1|T=20230607T0000,17651.5,1,353030,-275,-0.08,105,0.03,-460,-0.13,29195,0.03,4
3771,Exit long,2023-06-06 23:30,X,17639.25,1,352755,30,0.01,75,0.02,-280,-0.08,29225,0.03,10
3771,Entry long,2023-06-06 21:00,B=0|T=20230607T0100,17637.75,1,352755,30,0.01,75,0.02,-280,-0.08,29225,0.03,10
3772,Exit long,2023-06-07 01:30,X,17633.5,1,352785,-115,-0.03,80,0.02,-130,-0.04,29110,0.03,8
3772,Entry long,2023-06-06 23:30,B=1|T=20230607T0330,17639.25,1,352785,-115,-0.03,80,0.02,-130,-0.04,29110,0.03,8
3773,Exit long,2023-06-07 01:45,X,17633.75,1,352670,5,0.00,40,0.01,-60,-0.02,29115,0.03,1
3773,Entry long,2023-06-07 01:30,B=0|T=20230607T0530,17633.5,1,352670,5,0.00,40,0.01,-60,-0.02,29115,0.03,1
3774,Exit long,2023-06-07 02:00,X,17631.5,1,352675,-45,-0.01,25,0.01,-115,-0.03,29070,0.03,1
3774,Entry long,2023-06-07 01:45,B=1|T=20230607T0545,17633.75,1,352675,-45,-0.01,25,0.01,-115,-0.03,29070,0.03,1
3775,Exit long,2023-06-07 02:15,X,17633.5,1,352630,40,0.01,55,0.02,-55,-0.02,29110,0.03,1
3775,Entry long,2023-06-07 02:00,B=0|T=20230607T0600,17631.5,1,352630,40,0.01,55,0.02,-55,-0.02,29110,0.03,1
3776,Exit long,2023-06-07 02:30,X,17624.75,1,352670,-175,-0.05,5,0.00,-180,-0.05,28935,0.03,1
3776,Entry long,2023-06-07 02:15,B=1|T=20230607T0615,17633.5,1,352670,-175,-0.05,5,0.00,-180,-0.05,28935,0.03,1
3777,Exit long,2023-06-07 06:00,X,17624.25,1,352495,-10,0.00,45,0.01,-655,-0.19,28925,0.03,14
3777,Entry long,2023-06-07 02:30,B=0|T=20230607T0630,17624.75,1,352495,-10,0.00,45,0.01,-655,-0.19,28925,0.03,14
3778,Exit long,2023-06-07 10:15,X,17604,1,352485,-405,-0.11,2120,0.60,-755,-0.21,28520,0.03,17
3778,Entry long,2023-06-07 06:00,B=1|T=20230607T1000,17624.25,1,352485,-405,-0.11,2120,0.60,-755,-0.21,28520,0.03,17
3779,Exit long,2023-06-07 22:15,X,17380.5,1,352080,-4470,-1.27,225,0.06,-4865,-1.38,24050,0.02,44
3779,Entry long,2023-06-07 10:15,B=0|T=20230607T1415,17604,1,352080,-4470,-1.27,225,0.06,-4865,-1.38,24050,0.02,44
3780,Exit long,2023-06-08 00:00,X,17342.75,1,347610,-755,-0.22,40,0.01,-935,-0.27,23295,0.02,7
3780,Entry long,2023-06-07 22:15,B=1|T=20230608T0215,17380.5,1,347610,-755,-0.22,40,0.01,-935,-0.27,23295,0.02,7
3781,Exit long,2023-06-08 01:15,X,17342.25,1,346855,-10,0.00,160,0.05,-555,-0.16,23285,0.02,5
3781,Entry long,2023-06-08 00:00,B=0|T=20230608T0400,17342.75,1,346855,-10,0.00,160,0.05,-555,-0.16,23285,0.02,5
3782,Exit long,2023-06-08 02:00,X,17316.25,1,346845,-520,-0.15,125,0.04,-605,-0.17,22765,0.02,3
3782,Entry long,2023-06-08 01:15,B=1|T=20230608T0515,17342.25,1,346845,-520,-0.15,125,0.04,-605,-0.17,22765,0.02,3
3783,Exit long,2023-06-08 02:15,X,17325.25,1,346325,180,0.05,300,0.09,0,0.00,22945,0.02,1
3783,Entry long,2023-06-08 02:00,B=0|T=20230608T0600,17316.25,1,346325,180,0.05,300,0.09,0,0.00,22945,0.02,1
3784,Exit long,2023-06-08 19:15,X,17556.75,1,346505,4630,1.34,5135,1.48,-170,-0.05,27575,0.03,64
3784,Entry long,2023-06-08 02:15,B=1|T=20230608T0615,17325.25,1,346505,4630,1.34,5135,1.48,-170,-0.05,27575,0.03,64
3785,Exit long,2023-06-09 08:00,X,17594.25,1,351135,750,0.21,855,0.24,-825,-0.23,28325,0.03,51
3785,Entry long,2023-06-08 19:15,B=0|T=20230608T2315,17556.75,1,351135,750,0.21,855,0.24,-825,-0.23,28325,0.03,51
3786,Exit long,2023-06-11 23:15,X,17652.5,1,351885,1165,0.33,2970,0.84,-855,-0.24,29490,0.03,57
3786,Entry long,2023-06-09 08:00,B=1|T=20230609T1200,17594.25,1,351885,1165,0.33,2970,0.84,-855,-0.24,29490,0.03,57
3787,Exit long,2023-06-12 02:15,X,17669.25,1,353050,335,0.09,340,0.10,-390,-0.11,29825,0.03,12
3787,Entry long,2023-06-11 23:15,B=0|T=20230612T0315,17652.5,1,353050,335,0.09,340,0.10,-390,-0.11,29825,0.03,12
3788,Exit long,2023-06-12 02:30,X,17664,1,353385,-105,-0.03,20,0.01,-135,-0.04,29720,0.03,1
3788,Entry long,2023-06-12 02:15,B=1|T=20230612T0615,17669.25,1,353385,-105,-0.03,20,0.01,-135,-0.04,29720,0.03,1
3789,Exit long,2023-06-12 04:15,X,17692,1,353280,560,0.16,560,0.16,-200,-0.06,30280,0.03,7
3789,Entry long,2023-06-12 02:30,B=0|T=20230612T0630,17664,1,353280,560,0.16,560,0.16,-200,-0.06,30280,0.03,7
3790,Exit long,2023-06-12 05:30,X,17685.25,1,353840,-135,-0.04,345,0.10,-170,-0.05,30145,0.03,5
3790,Entry long,2023-06-12 04:15,B=1|T=20230612T0815,17692,1,353840,-135,-0.04,345,0.10,-170,-0.05,30145,0.03,5
3791,Exit long,2023-06-12 08:45,X,17690.25,1,353705,100,0.03,240,0.07,-575,-0.16,30245,0.03,13
3791,Entry long,2023-06-12 05:30,B=0|T=20230612T0930,17685.25,1,353705,100,0.03,240,0.07,-575,-0.16,30245,0.03,13
3792,Exit long,2023-06-12 09:15,X,17678.25,1,353805,-240,-0.07,65,0.02,-395,-0.11,30005,0.03,2
3792,Entry long,2023-06-12 08:45,B=1|T=20230612T1245,17690.25,1,353805,-240,-0.07,65,0.02,-395,-0.11,30005,0.03,2
3793,Exit long,2023-06-12 11:30,X,17724.75,1,353565,930,0.26,950,0.27,-795,-0.22,30935,0.03,9
3793,Entry long,2023-06-12 09:15,B=0|T=20230612T1315,17678.25,1,353565,930,0.26,950,0.27,-795,-0.22,30935,0.03,9
3794,Exit long,2023-06-13 03:00,X,17920.75,1,354495,3920,1.11,4405,1.24,-395,-0.11,34855,0.03,58
3794,Entry long,2023-06-12 11:30,B=1|T=20230612T1530,17724.75,1,354495,3920,1.11,4405,1.24,-395,-0.11,34855,0.03,58
3795,Exit long,2023-06-13 03:30,X,17948,1,358415,545,0.15,555,0.15,-100,-0.03,35400,0.04,2
3795,Entry long,2023-06-13 03:00,B=0|T=20230613T0700,17920.75,1,358415,545,0.15,555,0.15,-100,-0.03,35400,0.04,2
3796,Exit long,2023-06-13 04:00,X,17929.75,1,358960,-365,-0.10,90,0.03,-515,-0.14,35035,0.04,2
3796,Entry long,2023-06-13 03:30,B=1|T=20230613T0730,17948,1,358960,-365,-0.10,90,0.03,-515,-0.14,35035,0.04,2
3797,Exit long,2023-06-13 04:15,X,17942.5,1,358595,255,0.07,315,0.09,-65,-0.02,35290,0.04,1
3797,Entry long,2023-06-13 04:00,B=0|T=20230613T0800,17929.75,1,358595,255,0.07,315,0.09,-65,-0.02,35290,0.04,1
3798,Exit long,2023-06-13 04:30,X,17939.75,1,358850,-55,-0.02,170,0.05,-75,-0.02,35235,0.04,1
3798,Entry long,2023-06-13 04:15,B=1|T=20230613T0815,17942.5,1,358850,-55,-0.02,170,0.05,-75,-0.02,35235,0.04,1
3799,Exit long,2023-06-13 08:45,X,17981.5,1,358795,835,0.23,850,0.24,-1825,-0.51,36070,0.04,17
3799,Entry long,2023-06-13 04:30,B=0|T=20230613T0830,17939.75,1,358795,835,0.23,850,0.24,-1825,-0.51,36070,0.04,17
