Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1171,Exit long,2023-12-06 13:00,X,18554.75,1,370780,315,0.08,400,0.11,-490,-0.13,48460,0.05,1
1171,Entry long,2023-12-06 12:00,B=0|T=20231206T1700,18539,1,370780,315,0.08,400,0.11,-490,-0.13,48460,0.05,1
1172,Exit long,2023-12-06 14:00,X,18537.75,1,371095,-340,-0.09,80,0.02,-550,-0.15,48120,0.05,1
1172,Entry long,2023-12-06 13:00,B=1|T=20231206T1800,18554.75,1,371095,-340,-0.09,80,0.02,-550,-0.15,48120,0.05,1
1173,Exit long,2023-12-07 08:00,X,18580.25,1,370755,850,0.23,980,0.26,-1525,-0.41,48970,0.05,17
1173,Entry long,2023-12-06 14:00,B=0|T=20231206T1900,18537.75,1,370755,850,0.23,980,0.26,-1525,-0.41,48970,0.05,17
1174,Exit long,2023-12-08 07:00,X,18658.25,1,371605,1560,0.42,3125,0.84,-445,-0.12,50530,0.05,22
1174,Entry long,2023-12-07 08:00,B=1|T=20231207T1300,18580.25,1,371605,1560,0.42,3125,0.84,-445,-0.12,50530,0.05,22
1175,Exit long,2023-12-08 10:00,X,18776.25,1,373165,2360,0.63,2515,0.67,-1990,-0.53,52890,0.05,3
1175,Entry long,2023-12-08 07:00,B=0|T=20231208T1200,18658.25,1,373165,2360,0.63,2515,0.67,-1990,-0.53,52890,0.05,3
1176,Exit long,2023-12-10 21:00,X,18724,1,375525,-1045,-0.28,260,0.07,-2325,-0.62,51845,0.05,10
1176,Entry long,2023-12-08 10:00,B=1|T=20231208T1500,18776.25,1,375525,-1045,-0.28,260,0.07,-2325,-0.62,51845,0.05,10
1177,Exit long,2023-12-11 07:00,X,18749,1,374480,500,0.13,745,0.20,-160,-0.04,52345,0.05,10
1177,Entry long,2023-12-10 21:00,B=0|T=20231211T0200,18724,1,374480,500,0.13,745,0.20,-160,-0.04,52345,0.05,10
1178,Exit long,2023-12-12 08:00,X,18907.75,1,374980,3175,0.85,5130,1.37,-405,-0.11,55520,0.06,24
1178,Entry long,2023-12-11 07:00,B=1|T=20231211T1200,18749,1,374980,3175,0.85,5130,1.37,-405,-0.11,55520,0.06,24
1179,Exit long,2023-12-12 10:00,X,18954.25,1,378155,930,0.25,965,0.26,-1075,-0.28,56450,0.06,2
1179,Entry long,2023-12-12 08:00,B=0|T=20231212T1300,18907.75,1,378155,930,0.25,965,0.26,-1075,-0.28,56450,0.06,2
1180,Exit long,2023-12-12 11:00,X,18943,1,379085,-225,-0.06,405,0.11,-325,-0.09,56225,0.06,1
1180,Entry long,2023-12-12 10:00,B=1|T=20231212T1500,18954.25,1,379085,-225,-0.06,405,0.11,-325,-0.09,56225,0.06,1
1181,Exit long,2023-12-12 13:00,X,18988,1,378860,900,0.24,980,0.26,-410,-0.11,57125,0.06,2
1181,Entry long,2023-12-12 11:00,B=0|T=20231212T1600,18943,1,378860,900,0.24,980,0.26,-410,-0.11,57125,0.06,2
1182,Exit long,2023-12-13 12:00,X,19050.5,1,379760,1250,0.33,2535,0.67,-145,-0.04,58375,0.06,22
1182,Entry long,2023-12-12 13:00,B=1|T=20231212T1800,18988,1,379760,1250,0.33,2535,0.67,-145,-0.04,58375,0.06,22
1183,Exit long,2023-12-13 14:00,X,19229.75,1,381010,3585,0.94,3985,1.05,-340,-0.09,61960,0.06,2
1183,Entry long,2023-12-13 12:00,B=0|T=20231213T1700,19050.5,1,381010,3585,0.94,3985,1.05,-340,-0.09,61960,0.06,2
1184,Exit long,2023-12-14 10:00,X,19270.25,1,384595,810,0.21,2255,0.59,-1810,-0.47,62770,0.06,19
1184,Entry long,2023-12-13 14:00,B=1|T=20231213T1900,19229.75,1,384595,810,0.21,2255,0.59,-1810,-0.47,62770,0.06,19
1185,Exit long,2023-12-18 11:00,X,19362.5,1,385405,1845,0.48,2040,0.53,-3695,-0.96,64615,0.06,47
1185,Entry long,2023-12-14 10:00,B=0|T=20231214T1500,19270.25,1,385405,1845,0.48,2040,0.53,-3695,-0.96,64615,0.06,47
1186,Exit long,2023-12-20 03:00,X,19443.5,1,387250,1620,0.42,2820,0.73,-5,0.00,66235,0.07,38
1186,Entry long,2023-12-18 11:00,B=1|T=20231218T1600,19362.5,1,387250,1620,0.42,2820,0.73,-5,0.00,66235,0.07,38
1187,Exit long,2023-12-20 10:00,X,19510,1,388870,1330,0.34,1750,0.45,-480,-0.12,67565,0.07,7
1187,Entry long,2023-12-20 03:00,B=0|T=20231220T0800,19443.5,1,388870,1330,0.34,1750,0.45,-480,-0.12,67565,0.07,7
1188,Exit long,2023-12-20 13:00,X,19496.5,1,390200,-270,-0.07,265,0.07,-605,-0.16,67295,0.07,3
1188,Entry long,2023-12-20 10:00,B=1|T=20231220T1500,19510,1,390200,-270,-0.07,265,0.07,-605,-0.16,67295,0.07,3
1189,Exit long,2023-12-21 08:00,X,19398.25,1,389930,-1965,-0.50,80,0.02,-5610,-1.44,65330,0.07,18
1189,Entry long,2023-12-20 13:00,B=0|T=20231220T1800,19496.5,1,389930,-1965,-0.50,80,0.02,-5610,-1.44,65330,0.07,18
1190,Exit long,2023-12-21 09:00,X,19351,1,387965,-945,-0.24,360,0.09,-1105,-0.28,64385,0.06,1
1190,Entry long,2023-12-21 08:00,B=1|T=20231221T1300,19398.25,1,387965,-945,-0.24,360,0.09,-1105,-0.28,64385,0.06,1
1191,Exit long,2023-12-21 15:00,X,19408,1,387020,1140,0.29,1450,0.37,-1570,-0.41,65525,0.07,6
1191,Entry long,2023-12-21 09:00,B=0|T=20231221T1400,19351,1,387020,1140,0.29,1450,0.37,-1570,-0.41,65525,0.07,6
1192,Exit long,2023-12-27 10:00,X,19536,1,388160,2560,0.66,3485,0.90,-1180,-0.30,68085,0.07,64
1192,Entry long,2023-12-21 15:00,B=1|T=20231221T2000,19408,1,388160,2560,0.66,3485,0.90,-1180,-0.30,68085,0.07,64
1193,Exit long,2023-12-27 16:00,X,19587.5,1,390720,1030,0.26,1090,0.28,-355,-0.09,69115,0.07,6
1193,Entry long,2023-12-27 10:00,B=0|T=20231227T1500,19536,1,390720,1030,0.26,1090,0.28,-355,-0.09,69115,0.07,6
1194,Exit long,2023-12-27 18:00,X,19579,1,391750,-170,-0.04,0,0.00,-235,-0.06,68945,0.07,1
1194,Entry long,2023-12-27 16:00,B=1|T=20231227T2100,19587.5,1,391750,-170,-0.04,0,0.00,-235,-0.06,68945,0.07,1
1195,Exit long,2023-12-27 19:00,X,19591.25,1,391580,245,0.06,305,0.08,-5,0.00,69190,0.07,1
1195,Entry long,2023-12-27 18:00,B=0|T=20231227T2300,19579,1,391580,245,0.06,305,0.08,-5,0.00,69190,0.07,1
1196,Exit long,2023-12-27 22:00,X,19601.5,1,391825,205,0.05,440,0.11,-25,-0.01,69395,0.07,3
1196,Entry long,2023-12-27 19:00,B=1|T=20231228T0000,19591.25,1,391825,205,0.05,440,0.11,-25,-0.01,69395,0.07,3
1197,Exit long,2024-01-04 04:00,X,19034.5,1,392030,-11340,-2.89,425,0.11,-12440,-3.17,58055,0.06,98
1197,Entry long,2023-12-27 22:00,B=0|T=20231228T0300,19601.5,1,392030,-11340,-2.89,425,0.11,-12440,-3.17,58055,0.06,98
1198,Exit long,2024-01-04 06:00,X,18986.75,1,380690,-955,-0.25,25,0.01,-975,-0.26,57100,0.06,2
1198,Entry long,2024-01-04 04:00,B=1|T=20240104T0900,19034.5,1,380690,-955,-0.25,25,0.01,-975,-0.26,57100,0.06,2
1199,Exit long,2024-01-04 10:00,X,18982.75,1,379735,-80,-0.02,255,0.07,-1720,-0.45,57020,0.06,4
1199,Entry long,2024-01-04 06:00,B=0|T=20240104T1100,18986.75,1,379735,-80,-0.02,255,0.07,-1720,-0.45,57020,0.06,4
1200,Exit long,2024-01-04 12:00,X,18962.5,1,379655,-405,-0.11,1170,0.31,-880,-0.23,56615,0.06,2
1200,Entry long,2024-01-04 10:00,B=1|T=20240104T1500,18982.75,1,379655,-405,-0.11,1170,0.31,-880,-0.23,56615,0.06,2
1201,Exit long,2024-01-05 07:00,X,18849.75,1,379250,-2255,-0.59,480,0.13,-2750,-0.73,54360,0.05,18
1201,Entry long,2024-01-04 12:00,B=0|T=20240104T1700,18962.5,1,379250,-2255,-0.59,480,0.13,-2750,-0.73,54360,0.05,18
1202,Exit long,2024-01-10 08:00,X,19274,1,376995,8485,2.25,10280,2.73,-1160,-0.31,62845,0.06,70
1202,Entry long,2024-01-05 07:00,B=1|T=20240105T1200,18849.75,1,376995,8485,2.25,10280,2.73,-1160,-0.31,62845,0.06,70
1203,Exit long,2024-01-10 09:00,X,19294.75,1,385480,415,0.11,1150,0.30,-145,-0.04,63260,0.06,1
1203,Entry long,2024-01-10 08:00,B=0|T=20240110T1300,19274,1,385480,415,0.11,1150,0.30,-145,-0.04,63260,0.06,1
1204,Exit long,2024-01-11 00:00,X,19455.75,1,385895,3220,0.83,3445,0.89,-715,-0.19,66480,0.07,14
1204,Entry long,2024-01-10 09:00,B=1|T=20240110T1400,19294.75,1,385895,3220,0.83,3445,0.89,-715,-0.19,66480,0.07,14
1205,Exit long,2024-01-11 03:00,X,19499.25,1,389115,870,0.22,995,0.26,-115,-0.03,67350,0.07,3
1205,Entry long,2024-01-11 00:00,B=0|T=20240111T0500,19455.75,1,389115,870,0.22,995,0.26,-115,-0.03,67350,0.07,3
1206,Exit long,2024-01-11 04:00,X,19461.5,1,389985,-755,-0.19,10,0.00,-930,-0.24,66595,0.07,1
1206,Entry long,2024-01-11 03:00,B=1|T=20240111T0800,19499.25,1,389985,-755,-0.19,10,0.00,-930,-0.24,66595,0.07,1
1207,Exit long,2024-01-12 09:00,X,19443.5,1,389230,-360,-0.09,1060,0.27,-5020,-1.29,66235,0.07,28
1207,Entry long,2024-01-11 04:00,B=0|T=20240111T0900,19461.5,1,389230,-360,-0.09,1060,0.27,-5020,-1.29,66235,0.07,28
1208,Exit long,2024-01-12 10:00,X,19402,1,388870,-830,-0.21,400,0.10,-1450,-0.37,65405,0.07,1
1208,Entry long,2024-01-12 09:00,B=1|T=20240112T1400,19443.5,1,388870,-830,-0.21,400,0.10,-1450,-0.37,65405,0.07,1
1209,Exit long,2024-01-12 13:00,X,19436.75,1,388040,695,0.18,1025,0.26,-545,-0.14,66100,0.07,3
1209,Entry long,2024-01-12 10:00,B=0|T=20240112T1500,19402,1,388040,695,0.18,1025,0.26,-545,-0.14,66100,0.07,3
1210,Exit long,2024-01-12 14:00,X,19408.5,1,388735,-565,-0.15,295,0.08,-715,-0.18,65535,0.07,1
1210,Entry long,2024-01-12 13:00,B=1|T=20240112T1800,19436.75,1,388735,-565,-0.15,295,0.08,-715,-0.18,65535,0.07,1
1211,Exit long,2024-01-15 01:00,X,19466,1,388170,1150,0.30,1245,0.32,-380,-0.10,66685,0.07,10
1211,Entry long,2024-01-12 14:00,B=0|T=20240112T1900,19408.5,1,388170,1150,0.30,1245,0.32,-380,-0.10,66685,0.07,10
1212,Exit long,2024-01-15 02:00,X,19455.25,1,389320,-215,-0.06,315,0.08,-270,-0.07,66470,0.07,1
1212,Entry long,2024-01-15 01:00,B=1|T=20240115T0600,19466,1,389320,-215,-0.06,315,0.08,-270,-0.07,66470,0.07,1
1213,Exit long,2024-01-16 10:00,X,19471.75,1,389105,330,0.08,720,0.19,-3720,-0.96,66800,0.07,27
1213,Entry long,2024-01-15 02:00,B=0|T=20240115T0700,19455.25,1,389105,330,0.08,720,0.19,-3720,-0.96,66800,0.07,27
1214,Exit long,2024-01-16 12:00,X,19355,1,389435,-2335,-0.60,175,0.04,-2420,-0.62,64465,0.06,2
1214,Entry long,2024-01-16 10:00,B=1|T=20240116T1500,19471.75,1,389435,-2335,-0.60,175,0.04,-2420,-0.62,64465,0.06,2
1215,Exit long,2024-01-16 15:00,X,19425.5,1,387100,1410,0.36,1445,0.37,-710,-0.18,65875,0.07,3
1215,Entry long,2024-01-16 12:00,B=0|T=20240116T1700,19355,1,387100,1410,0.36,1445,0.37,-710,-0.18,65875,0.07,3
1216,Exit long,2024-01-16 21:00,X,19386.25,1,388510,-785,-0.20,280,0.07,-805,-0.21,65090,0.07,5
1216,Entry long,2024-01-16 15:00,B=1|T=20240116T2000,19425.5,1,388510,-785,-0.20,280,0.07,-805,-0.21,65090,0.07,5
1217,Exit long,2024-01-17 15:00,X,19326.25,1,387725,-1200,-0.31,30,0.01,-4790,-1.24,63890,0.06,18
1217,Entry long,2024-01-16 21:00,B=0|T=20240117T0200,19386.25,1,387725,-1200,-0.31,30,0.01,-4790,-1.24,63890,0.06,18
1218,Exit long,2024-01-22 14:00,X,19927,1,386525,12015,3.11,14325,3.71,-690,-0.18,75905,0.08,68
1218,Entry long,2024-01-17 15:00,B=1|T=20240117T2000,19326.25,1,386525,12015,3.11,14325,3.71,-690,-0.18,75905,0.08,68
1219,Exit long,2024-01-24 10:00,X,20193.25,1,398540,5325,1.34,5910,1.48,-1200,-0.30,81230,0.08,42
1219,Entry long,2024-01-22 14:00,B=0|T=20240122T1900,19927,1,398540,5325,1.34,5910,1.48,-1200,-0.30,81230,0.08,42
1220,Exit long,2024-01-24 14:00,X,20121.75,1,403865,-1430,-0.35,1155,0.29,-2075,-0.51,79800,0.08,4
1220,Entry long,2024-01-24 10:00,B=1|T=20240124T1500,20193.25,1,403865,-1430,-0.35,1155,0.29,-2075,-0.51,79800,0.08,4
1221,Exit long,2024-01-25 08:00,X,20164,1,402435,845,0.21,1025,0.25,-1890,-0.47,80645,0.08,17
1221,Entry long,2024-01-24 14:00,B=0|T=20240124T1900,20121.75,1,402435,845,0.21,1025,0.25,-1890,-0.47,80645,0.08,17
1222,Exit long,2024-01-25 09:00,X,20126,1,403280,-760,-0.19,415,0.10,-920,-0.23,79885,0.08,1
1222,Entry long,2024-01-25 08:00,B=1|T=20240125T1300,20164,1,403280,-760,-0.19,415,0.10,-920,-0.23,79885,0.08,1
1223,Exit long,2024-01-25 10:00,X,20165,1,402520,780,0.19,1390,0.35,-385,-0.10,80665,0.08,1
1223,Entry long,2024-01-25 09:00,B=0|T=20240125T1400,20126,1,402520,780,0.19,1390,0.35,-385,-0.10,80665,0.08,1
1224,Exit long,2024-01-25 12:00,X,20108.5,1,403300,-1130,-0.28,890,0.22,-1490,-0.37,79535,0.08,2
1224,Entry long,2024-01-25 10:00,B=1|T=20240125T1500,20165,1,403300,-1130,-0.28,890,0.22,-1490,-0.37,79535,0.08,2
1225,Exit long,2024-01-26 10:00,X,20084,1,402170,-490,-0.12,620,0.15,-3700,-0.92,79045,0.08,21
1225,Entry long,2024-01-25 12:00,B=0|T=20240125T1700,20108.5,1,402170,-490,-0.12,620,0.15,-3700,-0.92,79045,0.08,21
1226,Exit long,2024-01-26 11:00,X,20066.75,1,401680,-345,-0.09,60,0.01,-990,-0.25,78700,0.08,1
1226,Entry long,2024-01-26 10:00,B=1|T=20240126T1500,20084,1,401680,-345,-0.09,60,0.01,-990,-0.25,78700,0.08,1
1227,Exit long,2024-01-29 03:00,X,20039.5,1,401335,-545,-0.14,455,0.11,-3035,-0.76,78155,0.08,15
1227,Entry long,2024-01-26 11:00,B=0|T=20240126T1600,20066.75,1,401335,-545,-0.14,455,0.11,-3035,-0.76,78155,0.08,15
1228,Exit long,2024-01-29 04:00,X,20005.25,1,400790,-685,-0.17,190,0.05,-835,-0.21,77470,0.08,1
1228,Entry long,2024-01-29 03:00,B=1|T=20240129T0800,20039.5,1,400790,-685,-0.17,190,0.05,-835,-0.21,77470,0.08,1
1229,Exit long,2024-01-29 06:00,X,20024.75,1,400105,390,0.10,535,0.13,-85,-0.02,77860,0.08,2
1229,Entry long,2024-01-29 04:00,B=0|T=20240129T0900,20005.25,1,400105,390,0.10,535,0.13,-85,-0.02,77860,0.08,2
1230,Exit long,2024-01-29 07:00,X,20013,1,400495,-235,-0.06,230,0.06,-420,-0.10,77625,0.08,1
1230,Entry long,2024-01-29 06:00,B=1|T=20240129T1100,20024.75,1,400495,-235,-0.06,230,0.06,-420,-0.10,77625,0.08,1
1231,Exit long,2024-01-29 09:00,X,20015.75,1,400260,55,0.01,560,0.14,-515,-0.13,77680,0.08,2
1231,Entry long,2024-01-29 07:00,B=0|T=20240129T1200,20013,1,400260,55,0.01,560,0.14,-515,-0.13,77680,0.08,2
1232,Exit long,2024-01-29 10:00,X,19987.25,1,400315,-570,-0.14,245,0.06,-645,-0.16,77110,0.08,1
1232,Entry long,2024-01-29 09:00,B=1|T=20240129T1400,20015.75,1,400315,-570,-0.14,245,0.06,-645,-0.16,77110,0.08,1
1233,Exit long,2024-01-29 12:00,X,20054.75,1,399745,1350,0.34,1595,0.40,-200,-0.05,78460,0.08,2
1233,Entry long,2024-01-29 10:00,B=0|T=20240129T1500,19987.25,1,399745,1350,0.34,1595,0.40,-200,-0.05,78460,0.08,2
1234,Exit long,2024-01-30 08:00,X,20118.5,1,401095,1275,0.32,2770,0.69,-380,-0.09,79735,0.08,19
1234,Entry long,2024-01-29 12:00,B=1|T=20240129T1700,20054.75,1,401095,1275,0.32,2770,0.69,-380,-0.09,79735,0.08,19
1235,Exit long,2024-02-01 05:00,X,19810.5,1,402370,-6160,-1.53,475,0.12,-8790,-2.18,73575,0.07,43
1235,Entry long,2024-01-30 08:00,B=0|T=20240130T1300,20118.5,1,402370,-6160,-1.53,475,0.12,-8790,-2.18,73575,0.07,43
1236,Exit long,2024-02-01 06:00,X,19795,1,396210,-310,-0.08,100,0.03,-550,-0.14,73265,0.07,1
1236,Entry long,2024-02-01 05:00,B=1|T=20240201T1000,19810.5,1,396210,-310,-0.08,100,0.03,-550,-0.14,73265,0.07,1
1237,Exit long,2024-02-01 12:00,X,19840.75,1,395900,915,0.23,1530,0.39,-1470,-0.37,74180,0.07,6
1237,Entry long,2024-02-01 06:00,B=0|T=20240201T1100,19795,1,395900,915,0.23,1530,0.39,-1470,-0.37,74180,0.07,6
1238,Exit long,2024-02-05 10:00,X,20050.5,1,396815,4195,1.06,7845,1.98,-1085,-0.27,78375,0.08,44
1238,Entry long,2024-02-01 12:00,B=1|T=20240201T1700,19840.75,1,396815,4195,1.06,7845,1.98,-1085,-0.27,78375,0.08,44
1239,Exit long,2024-02-05 11:00,X,20117.25,1,401010,1335,0.33,1405,0.35,-170,-0.04,79710,0.08,1
1239,Entry long,2024-02-05 10:00,B=0|T=20240205T1500,20050.5,1,401010,1335,0.33,1405,0.35,-170,-0.04,79710,0.08,1
1240,Exit long,2024-02-06 04:00,X,20187.75,1,402345,1410,0.35,2185,0.54,-110,-0.03,81120,0.08,16
1240,Entry long,2024-02-05 11:00,B=1|T=20240205T1600,20117.25,1,402345,1410,0.35,2185,0.54,-110,-0.03,81120,0.08,16
1241,Exit long,2024-02-07 08:00,X,20193.25,1,403755,110,0.03,750,0.19,-3390,-0.84,81230,0.08,27
1241,Entry long,2024-02-06 04:00,B=0|T=20240206T0900,20187.75,1,403755,110,0.03,750,0.19,-3390,-0.84,81230,0.08,27
1242,Exit long,2024-02-08 06:00,X,20268.75,1,403865,1510,0.37,2795,0.69,-340,-0.08,82740,0.08,21
1242,Entry long,2024-02-07 08:00,B=1|T=20240207T1300,20193.25,1,403865,1510,0.37,2795,0.69,-340,-0.08,82740,0.08,21
1243,Exit long,2024-02-08 09:00,X,20308.5,1,405375,795,0.20,825,0.20,-380,-0.09,83535,0.08,3
1243,Entry long,2024-02-08 06:00,B=0|T=20240208T1100,20268.75,1,405375,795,0.20,825,0.20,-380,-0.09,83535,0.08,3
1244,Exit long,2024-02-08 19:00,X,20316.75,1,406170,165,0.04,910,0.22,-540,-0.13,83700,0.08,9
1244,Entry long,2024-02-08 09:00,B=1|T=20240208T1400,20308.5,1,406170,165,0.04,910,0.22,-540,-0.13,83700,0.08,9
1245,Exit long,2024-02-09 03:00,X,20377,1,406335,1205,0.30,1350,0.33,-140,-0.03,84905,0.08,8
1245,Entry long,2024-02-08 19:00,B=0|T=20240209T0000,20316.75,1,406335,1205,0.30,1350,0.33,-140,-0.03,84905,0.08,8
1246,Exit long,2024-02-09 04:00,X,20362,1,407540,-300,-0.07,5,0.00,-710,-0.17,84605,0.08,1
1246,Entry long,2024-02-09 03:00,B=1|T=20240209T0800,20377,1,407540,-300,-0.07,5,0.00,-710,-0.17,84605,0.08,1
1247,Exit long,2024-02-09 08:00,X,20388,1,407240,520,0.13,1350,0.33,-95,-0.02,85125,0.09,4
1247,Entry long,2024-02-09 04:00,B=0|T=20240209T0900,20362,1,407240,520,0.13,1350,0.33,-95,-0.02,85125,0.09,4
1248,Exit long,2024-02-12 07:00,X,20498,1,407760,2200,0.54,2810,0.69,-1110,-0.27,87325,0.09,22
1248,Entry long,2024-02-09 08:00,B=1|T=20240209T1300,20388,1,407760,2200,0.54,2810,0.69,-1110,-0.27,87325,0.09,22
1249,Exit long,2024-02-12 10:00,X,20536.75,1,409960,775,0.19,875,0.21,-665,-0.16,88100,0.09,3
1249,Entry long,2024-02-12 07:00,B=0|T=20240212T1200,20498,1,409960,775,0.19,875,0.21,-665,-0.16,88100,0.09,3
1250,Exit long,2024-02-12 13:00,X,20478,1,410735,-1175,-0.29,845,0.21,-1750,-0.43,86925,0.09,3
1250,Entry long,2024-02-12 10:00,B=1|T=20240212T1500,20536.75,1,410735,-1175,-0.29,845,0.21,-1750,-0.43,86925,0.09,3
1251,Exit long,2024-02-14 14:00,X,20254,1,409560,-4480,-1.09,95,0.02,-9570,-2.34,82445,0.08,47
1251,Entry long,2024-02-12 13:00,B=0|T=20240212T1800,20478,1,409560,-4480,-1.09,95,0.02,-9570,-2.34,82445,0.08,47
1252,Exit long,2024-02-16 09:00,X,20229.75,1,405080,-485,-0.12,4590,1.13,-850,-0.21,81960,0.08,41
1252,Entry long,2024-02-14 14:00,B=1|T=20240214T1900,20254,1,405080,-485,-0.12,4590,1.13,-850,-0.21,81960,0.08,41
1253,Exit long,2024-02-21 15:00,X,19994.5,1,404595,-4705,-1.16,2625,0.65,-7990,-1.97,77255,0.08,71
1253,Entry long,2024-02-16 09:00,B=0|T=20240216T1400,20229.75,1,404595,-4705,-1.16,2625,0.65,-7990,-1.97,77255,0.08,71
1254,Exit long,2024-02-23 15:00,X,20444,1,399890,8990,2.25,12155,3.04,-2495,-0.62,86245,0.09,46
1254,Entry long,2024-02-21 15:00,B=1|T=20240221T2000,19994.5,1,399890,8990,2.25,12155,3.04,-2495,-0.62,86245,0.09,46
1255,Exit long,2024-02-29 08:00,X,20463.5,1,408880,390,0.10,1460,0.36,-3210,-0.79,86635,0.09,85
1255,Entry long,2024-02-23 15:00,B=0|T=20240223T2000,20444,1,408880,390,0.10,1460,0.36,-3210,-0.79,86635,0.09,85
1256,Exit long,2024-03-04 15:00,X,20716,1,409270,5050,1.23,7435,1.82,-2155,-0.53,91685,0.09,53
1256,Entry long,2024-02-29 08:00,B=1|T=20240229T1300,20463.5,1,409270,5050,1.23,7435,1.82,-2155,-0.53,91685,0.09,53
1257,Exit long,2024-03-06 12:00,X,20589.75,1,414320,-2525,-0.61,60,0.01,-8520,-2.06,89160,0.09,43
1257,Entry long,2024-03-04 15:00,B=0|T=20240304T2000,20716,1,414320,-2525,-0.61,60,0.01,-8520,-2.06,89160,0.09,43
1258,Exit long,2024-03-06 13:00,X,20535,1,411795,-1095,-0.27,575,0.14,-2035,-0.49,88065,0.09,1
1258,Entry long,2024-03-06 12:00,B=1|T=20240306T1700,20589.75,1,411795,-1095,-0.27,575,0.14,-2035,-0.49,88065,0.09,1
1259,Exit long,2024-03-07 04:00,X,20527.25,1,410700,-155,-0.04,305,0.07,-3235,-0.79,87910,0.09,14
1259,Entry long,2024-03-06 13:00,B=0|T=20240306T1800,20535,1,410700,-155,-0.04,305,0.07,-3235,-0.79,87910,0.09,14
1260,Exit long,2024-03-08 12:00,X,20522.5,1,410545,-95,-0.02,7335,1.79,-330,-0.08,87815,0.09,31
1260,Entry long,2024-03-07 04:00,B=1|T=20240307T0900,20527.25,1,410545,-95,-0.02,7335,1.79,-330,-0.08,87815,0.09,31
1261,Exit long,2024-03-08 14:00,X,20600.25,1,410450,1555,0.38,2210,0.54,-1050,-0.26,89370,0.09,2
1261,Entry long,2024-03-08 12:00,B=0|T=20240308T1700,20522.5,1,410450,1555,0.38,2210,0.54,-1050,-0.26,89370,0.09,2
1262,Exit long,2024-03-08 15:00,X,20498,1,412005,-2045,-0.50,520,0.13,-2075,-0.50,87325,0.09,1
1262,Entry long,2024-03-08 14:00,B=1|T=20240308T1900,20600.25,1,412005,-2045,-0.50,520,0.13,-2075,-0.50,87325,0.09,1
1263,Exit long,2024-03-12 01:00,X,20549.75,1,409960,1035,0.25,1115,0.27,-3000,-0.73,88360,0.09,32
1263,Entry long,2024-03-08 15:00,B=0|T=20240308T2000,20498,1,409960,1035,0.25,1115,0.27,-3000,-0.73,88360,0.09,32
1264,Exit long,2024-03-12 02:00,X,20537,1,410995,-255,-0.06,65,0.02,-485,-0.12,88105,0.09,1
1264,Entry long,2024-03-12 01:00,B=1|T=20240312T0500,20549.75,1,410995,-255,-0.06,65,0.02,-485,-0.12,88105,0.09,1
1265,Exit long,2024-03-12 10:00,X,20631.75,1,410740,1895,0.46,2445,0.60,-3015,-0.73,90000,0.09,8
1265,Entry long,2024-03-12 02:00,B=0|T=20240312T0600,20537,1,410740,1895,0.46,2445,0.60,-3015,-0.73,90000,0.09,8
1266,Exit long,2024-03-14 08:00,X,20582.75,1,412635,-980,-0.24,1745,0.42,-2755,-0.67,89020,0.09,44
1266,Entry long,2024-03-12 10:00,B=1|T=20240312T1400,20631.75,1,412635,-980,-0.24,1745,0.42,-2755,-0.67,89020,0.09,44
1267,Exit long,2024-03-18 04:00,X,20399.75,1,411655,-3660,-0.89,550,0.13,-7285,-1.77,85360,0.09,42
1267,Entry long,2024-03-14 08:00,B=0|T=20240314T1200,20582.75,1,411655,-3660,-0.89,550,0.13,-7285,-1.77,85360,0.09,42
1268,Exit long,2024-03-21 20:00,X,20799.75,1,407995,8000,1.96,10430,2.56,-2685,-0.66,93360,0.09,84
1268,Entry long,2024-03-18 04:00,B=1|T=20240318T0800,20399.75,1,407995,8000,1.96,10430,2.56,-2685,-0.66,93360,0.09,84
1269,Exit long,2024-03-27 06:00,X,20748.5,1,415995,-1025,-0.25,770,0.19,-3455,-0.83,92335,0.09,79
1269,Entry long,2024-03-21 20:00,B=0|T=20240322T0000,20799.75,1,415995,-1025,-0.25,770,0.19,-3455,-0.83,92335,0.09,79
1270,Exit long,2024-03-27 09:00,X,20662.75,1,414970,-1715,-0.41,710,0.17,-1805,-0.43,90620,0.09,3
1270,Entry long,2024-03-27 06:00,B=1|T=20240327T1000,20748.5,1,414970,-1715,-0.41,710,0.17,-1805,-0.43,90620,0.09,3
1271,Exit long,2024-03-28 03:00,X,20717.25,1,413255,1090,0.26,1515,0.37,-1440,-0.35,91710,0.09,17
1271,Entry long,2024-03-27 09:00,B=0|T=20240327T1300,20662.75,1,413255,1090,0.26,1515,0.37,-1440,-0.35,91710,0.09,17
1272,Exit long,2024-03-28 04:00,X,20694.25,1,414345,-460,-0.11,195,0.05,-530,-0.13,91250,0.09,1
1272,Entry long,2024-03-28 03:00,B=1|T=20240328T0700,20717.25,1,414345,-460,-0.11,195,0.05,-530,-0.13,91250,0.09,1
1273,Exit long,2024-03-28 08:00,X,20711.5,1,413885,345,0.08,915,0.22,-455,-0.11,91595,0.09,4
1273,Entry long,2024-03-28 04:00,B=0|T=20240328T0800,20694.25,1,413885,345,0.08,915,0.22,-455,-0.11,91595,0.09,4
