Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
6221,Exit long,2025-01-29 14:00,P1=NaN|P5=NaN|PH=22976.09|PD=22951.12|PW=NaN|PM=NaN|T=20250129T1500,22886.25,1,458815,-1090,-0.24,920,0.20,-3030,-0.66,-6775,-0.01,1
6221,Entry long,2025-01-29 10:00,P1=NaN|P5=NaN|PH=22972.57|PD=22951.12|PW=NaN|PM=NaN|T=20250129T1100,22940.75,1,458815,-1090,-0.24,920,0.20,-3030,-0.66,-6775,-0.01,1
6222,Exit short,2025-01-29 18:00,P1=NaN|P5=NaN|PH=22961.02|PD=22951.12|PW=NaN|PM=NaN|T=20250129T1900,22970,1,457725,-1675,-0.37,1545,0.34,-2920,-0.64,-8450,-0.01,1
6222,Entry short,2025-01-29 14:00,P1=NaN|P5=NaN|PH=22976.09|PD=22951.12|PW=NaN|PM=NaN|T=20250129T1500,22886.25,1,457725,-1675,-0.37,1545,0.34,-2920,-0.64,-8450,-0.01,1
6223,Exit long,2025-01-29 22:00,P1=NaN|P5=NaN|PH=22962.73|PD=22957.97|PW=NaN|PM=NaN|T=20250129T2300,23079.25,1,459400,2185,0.48,2625,0.57,-840,-0.18,-6265,-0.01,1
6223,Entry long,2025-01-29 18:00,P1=NaN|P5=NaN|PH=22961.02|PD=22951.12|PW=NaN|PM=NaN|T=20250129T1900,22970,1,459400,2185,0.48,2625,0.57,-840,-0.18,-6265,-0.01,1
6224,Exit short,2025-01-30 02:00,P1=NaN|P5=NaN|PH=22989.15|PD=22957.97|PW=NaN|PM=NaN|T=20250130T0300,23063.75,1,461585,310,0.07,515,0.11,-460,-0.10,-5955,-0.01,1
6224,Entry short,2025-01-29 22:00,P1=NaN|P5=NaN|PH=22962.73|PD=22957.97|PW=NaN|PM=NaN|T=20250129T2300,23079.25,1,461585,310,0.07,515,0.11,-460,-0.10,-5955,-0.01,1
6225,Exit long,2025-01-30 06:00,P1=NaN|P5=NaN|PH=23011.97|PD=22957.97|PW=NaN|PM=NaN|T=20250130T0700,23042.5,1,461275,-425,-0.09,1480,0.32,-650,-0.14,-6380,-0.01,1
6225,Entry long,2025-01-30 02:00,P1=NaN|P5=NaN|PH=22989.15|PD=22957.97|PW=NaN|PM=NaN|T=20250130T0300,23063.75,1,461275,-425,-0.09,1480,0.32,-650,-0.14,-6380,-0.01,1
6226,Exit short,2025-01-30 10:00,P1=NaN|P5=NaN|PH=23026.82|PD=22957.97|PW=NaN|PM=NaN|T=20250130T1100,23096.25,1,460850,-1075,-0.23,920,0.20,-2570,-0.56,-7455,-0.01,1
6226,Entry short,2025-01-30 06:00,P1=NaN|P5=NaN|PH=23011.97|PD=22957.97|PW=NaN|PM=NaN|T=20250130T0700,23042.5,1,460850,-1075,-0.23,920,0.20,-2570,-0.56,-7455,-0.01,1
6227,Exit long,2025-01-30 14:00,P1=NaN|P5=NaN|PH=23026.69|PD=22957.97|PW=NaN|PM=NaN|T=20250130T1500,23028.75,1,461925,-1350,-0.29,45,0.01,-5090,-1.10,-8805,-0.01,1
6227,Entry long,2025-01-30 10:00,P1=NaN|P5=NaN|PH=23026.82|PD=22957.97|PW=NaN|PM=NaN|T=20250130T1100,23096.25,1,461925,-1350,-0.29,45,0.01,-5090,-1.10,-8805,-0.01,1
6228,Exit short,2025-01-30 18:00,P1=NaN|P5=NaN|PH=23027.93|PD=22957.97|PW=NaN|PM=NaN|T=20250130T1900,23102.25,1,460575,-1470,-0.32,1665,0.36,-1870,-0.41,-10275,-0.01,1
6228,Entry short,2025-01-30 14:00,P1=NaN|P5=NaN|PH=23026.69|PD=22957.97|PW=NaN|PM=NaN|T=20250130T1500,23028.75,1,460575,-1470,-0.32,1665,0.36,-1870,-0.41,-10275,-0.01,1
6229,Exit long,2025-01-30 22:00,P1=NaN|P5=NaN|PH=23035.79|PD=22961.79|PW=NaN|PM=NaN|T=20250130T2300,23162.25,1,462045,1200,0.26,2155,0.47,-400,-0.09,-9075,-0.01,1
6229,Entry long,2025-01-30 18:00,P1=NaN|P5=NaN|PH=23027.93|PD=22957.97|PW=NaN|PM=NaN|T=20250130T1900,23102.25,1,462045,1200,0.26,2155,0.47,-400,-0.09,-9075,-0.01,1
6230,Exit short,2025-01-31 02:00,P1=NaN|P5=NaN|PH=23068.49|PD=22961.79|PW=NaN|PM=NaN|T=20250131T0300,23184,1,463245,-435,-0.09,360,0.08,-670,-0.14,-9510,-0.01,1
6230,Entry short,2025-01-30 22:00,P1=NaN|P5=NaN|PH=23035.79|PD=22961.79|PW=NaN|PM=NaN|T=20250130T2300,23162.25,1,463245,-435,-0.09,360,0.08,-670,-0.14,-9510,-0.01,1
6231,Exit long,2025-01-31 06:00,P1=NaN|P5=NaN|PH=23096.7|PD=22961.79|PW=NaN|PM=NaN|T=20250131T0700,23203.25,1,463680,385,0.08,910,0.20,-380,-0.08,-9125,-0.01,1
6231,Entry long,2025-01-31 02:00,P1=NaN|P5=NaN|PH=23068.49|PD=22961.79|PW=NaN|PM=NaN|T=20250131T0300,23184,1,463680,385,0.08,910,0.20,-380,-0.08,-9125,-0.01,1
6232,Exit short,2025-01-31 10:00,P1=NaN|P5=NaN|PH=23124.24|PD=22961.79|PW=NaN|PM=NaN|T=20250131T1100,23289.5,1,464065,-1725,-0.37,620,0.13,-1825,-0.39,-10850,-0.01,1
6232,Entry short,2025-01-31 06:00,P1=NaN|P5=NaN|PH=23096.7|PD=22961.79|PW=NaN|PM=NaN|T=20250131T0700,23203.25,1,464065,-1725,-0.37,620,0.13,-1825,-0.39,-10850,-0.01,1
6233,Exit long,2025-01-31 14:00,P1=NaN|P5=NaN|PH=23162.2|PD=22961.79|PW=NaN|PM=NaN|T=20250131T1500,23174.25,1,465790,-2305,-0.49,1975,0.42,-2925,-0.63,-13155,-0.01,1
6233,Entry long,2025-01-31 10:00,P1=NaN|P5=NaN|PH=23124.24|PD=22961.79|PW=NaN|PM=NaN|T=20250131T1100,23289.5,1,465790,-2305,-0.49,1975,0.42,-2925,-0.63,-13155,-0.01,1
6234,Exit short,2025-02-02 18:00,P1=NaN|P5=NaN|PH=23177.45|PD=22961.79|PW=NaN|PM=NaN|T=20250131T1900,22622.25,1,463485,11040,2.38,11040,2.38,-595,-0.13,-2115,0.00,1
6234,Entry short,2025-01-31 14:00,P1=NaN|P5=NaN|PH=23162.2|PD=22961.79|PW=NaN|PM=NaN|T=20250131T1500,23174.25,1,463485,11040,2.38,11040,2.38,-595,-0.13,-2115,0.00,1
6235,Exit long,2025-02-02 22:00,P1=NaN|P5=NaN|PH=23108.76|PD=22952.18|PW=NaN|PM=NaN|T=20250202T2300,22451.25,1,452445,-3420,-0.76,0,0.00,-5140,-1.14,-5535,-0.01,1
6235,Entry long,2025-02-02 18:00,P1=NaN|P5=NaN|PH=23177.45|PD=22961.79|PW=NaN|PM=NaN|T=20250131T1900,22622.25,1,452445,-3420,-0.76,0,0.00,-5140,-1.14,-5535,-0.01,1
6236,Exit short,2025-02-03 02:00,P1=NaN|P5=NaN|PH=22948.48|PD=22952.18|PW=NaN|PM=NaN|T=20250203T0300,22490.25,1,449025,-780,-0.17,960,0.21,-1440,-0.32,-6315,-0.01,1
6236,Entry short,2025-02-02 22:00,P1=NaN|P5=NaN|PH=23108.76|PD=22952.18|PW=NaN|PM=NaN|T=20250202T2300,22451.25,1,449025,-780,-0.17,960,0.21,-1440,-0.32,-6315,-0.01,1
6237,Exit long,2025-02-03 06:00,P1=NaN|P5=NaN|PH=22831.77|PD=22952.18|PW=NaN|PM=NaN|T=20250203T0700,22655.75,1,449805,3310,0.74,3680,0.82,-5,0.00,-3005,0.00,1
6237,Entry long,2025-02-03 02:00,P1=NaN|P5=NaN|PH=22948.48|PD=22952.18|PW=NaN|PM=NaN|T=20250203T0300,22490.25,1,449805,3310,0.74,3680,0.82,-5,0.00,-3005,0.00,1
6238,Exit short,2025-02-03 10:00,P1=NaN|P5=NaN|PH=22781.21|PD=22952.18|PW=NaN|PM=NaN|T=20250203T1100,22637.5,1,453115,365,0.08,1560,0.34,-1620,-0.36,-2640,0.00,1
6238,Entry short,2025-02-03 06:00,P1=NaN|P5=NaN|PH=22831.77|PD=22952.18|PW=NaN|PM=NaN|T=20250203T0700,22655.75,1,453115,365,0.08,1560,0.34,-1620,-0.36,-2640,0.00,1
6239,Exit long,2025-02-03 14:00,P1=NaN|P5=NaN|PH=22756.17|PD=22952.18|PW=NaN|PM=NaN|T=20250203T1500,22889.25,1,452750,5035,1.11,5185,1.15,-2040,-0.45,2395,0.00,1
6239,Entry long,2025-02-03 10:00,P1=NaN|P5=NaN|PH=22781.21|PD=22952.18|PW=NaN|PM=NaN|T=20250203T1100,22637.5,1,452750,5035,1.11,5185,1.15,-2040,-0.45,2395,0.00,1
6240,Exit short,2025-02-03 18:00,P1=NaN|P5=NaN|PH=22782.8|PD=22952.18|PW=NaN|PM=NaN|T=20250203T1900,23014.25,1,457785,-2500,-0.55,1575,0.34,-2500,-0.55,-105,0.00,1
6240,Entry short,2025-02-03 14:00,P1=NaN|P5=NaN|PH=22756.17|PD=22952.18|PW=NaN|PM=NaN|T=20250203T1500,22889.25,1,457785,-2500,-0.55,1575,0.34,-2500,-0.55,-105,0.00,1
6241,Exit long,2025-02-03 22:00,P1=NaN|P5=NaN|PH=22813.47|PD=22962.2|PW=NaN|PM=NaN|T=20250203T2300,22891,1,460285,-2465,-0.54,160,0.03,-2600,-0.56,-2570,0.00,1
6241,Entry long,2025-02-03 18:00,P1=NaN|P5=NaN|PH=22782.8|PD=22952.18|PW=NaN|PM=NaN|T=20250203T1900,23014.25,1,460285,-2465,-0.54,160,0.03,-2600,-0.56,-2570,0.00,1
6242,Exit short,2025-02-04 02:00,P1=NaN|P5=NaN|PH=22839.1|PD=22962.2|PW=NaN|PM=NaN|T=20250204T0300,22822.75,1,457820,1365,0.30,4525,0.99,-140,-0.03,-1205,0.00,1
6242,Entry short,2025-02-03 22:00,P1=NaN|P5=NaN|PH=22813.47|PD=22962.2|PW=NaN|PM=NaN|T=20250203T2300,22891,1,457820,1365,0.30,4525,0.99,-140,-0.03,-1205,0.00,1
6243,Exit long,2025-02-04 06:00,P1=NaN|P5=NaN|PH=22835.45|PD=22962.2|PW=NaN|PM=NaN|T=20250204T0700,22812.75,1,456455,-200,-0.04,485,0.11,-1760,-0.39,-1405,0.00,1
6243,Entry long,2025-02-04 02:00,P1=NaN|P5=NaN|PH=22839.1|PD=22962.2|PW=NaN|PM=NaN|T=20250204T0300,22822.75,1,456455,-200,-0.04,485,0.11,-1760,-0.39,-1405,0.00,1
6244,Exit short,2025-02-04 10:00,P1=NaN|P5=NaN|PH=22827.38|PD=22962.2|PW=NaN|PM=NaN|T=20250204T1100,22983.25,1,456255,-3410,-0.75,310,0.07,-3705,-0.81,-4815,0.00,1
6244,Entry short,2025-02-04 06:00,P1=NaN|P5=NaN|PH=22835.45|PD=22962.2|PW=NaN|PM=NaN|T=20250204T0700,22812.75,1,456255,-3410,-0.75,310,0.07,-3705,-0.81,-4815,0.00,1
6245,Exit long,2025-02-04 14:00,P1=NaN|P5=NaN|PH=22858.71|PD=22962.2|PW=NaN|PM=NaN|T=20250204T1500,23045,1,459665,1235,0.27,2660,0.58,-220,-0.05,-3580,0.00,1
6245,Entry long,2025-02-04 10:00,P1=NaN|P5=NaN|PH=22827.38|PD=22962.2|PW=NaN|PM=NaN|T=20250204T1100,22983.25,1,459665,1235,0.27,2660,0.58,-220,-0.05,-3580,0.00,1
6246,Exit short,2025-02-04 18:00,P1=NaN|P5=NaN|PH=22909.58|PD=22962.2|PW=NaN|PM=NaN|T=20250204T1900,22984.25,1,460900,1215,0.26,1215,0.26,-1380,-0.30,-2365,0.00,1
6246,Entry short,2025-02-04 14:00,P1=NaN|P5=NaN|PH=22858.71|PD=22962.2|PW=NaN|PM=NaN|T=20250204T1500,23045,1,460900,1215,0.26,1215,0.26,-1380,-0.30,-2365,0.00,1
6247,Exit long,2025-02-04 22:00,P1=NaN|P5=NaN|PH=22932.75|PD=22978.14|PW=NaN|PM=NaN|T=20250204T2300,22987.5,1,459685,65,0.01,1235,0.27,-240,-0.05,-2300,0.00,1
6247,Entry long,2025-02-04 18:00,P1=NaN|P5=NaN|PH=22909.58|PD=22962.2|PW=NaN|PM=NaN|T=20250204T1900,22984.25,1,459685,65,0.01,1235,0.27,-240,-0.05,-2300,0.00,1
6248,Exit short,2025-02-05 02:00,P1=NaN|P5=NaN|PH=22947.32|PD=22978.14|PW=NaN|PM=NaN|T=20250205T0300,22940.5,1,459750,940,0.20,1145,0.25,-215,-0.05,-1360,0.00,1
6248,Entry short,2025-02-04 22:00,P1=NaN|P5=NaN|PH=22932.75|PD=22978.14|PW=NaN|PM=NaN|T=20250204T2300,22987.5,1,459750,940,0.20,1145,0.25,-215,-0.05,-1360,0.00,1
6249,Exit long,2025-02-05 06:00,P1=NaN|P5=NaN|PH=22949.19|PD=22978.14|PW=NaN|PM=NaN|T=20250205T0700,22901.75,1,458810,-775,-0.17,450,0.10,-1770,-0.39,-2135,0.00,1
6249,Entry long,2025-02-05 02:00,P1=NaN|P5=NaN|PH=22947.32|PD=22978.14|PW=NaN|PM=NaN|T=20250205T0300,22940.5,1,458810,-775,-0.17,450,0.10,-1770,-0.39,-2135,0.00,1
6250,Exit short,2025-02-05 10:00,P1=NaN|P5=NaN|PH=22935.06|PD=22978.14|PW=NaN|PM=NaN|T=20250205T1100,22987,1,458035,-1705,-0.37,170,0.04,-2240,-0.49,-3840,0.00,1
6250,Entry short,2025-02-05 06:00,P1=NaN|P5=NaN|PH=22949.19|PD=22978.14|PW=NaN|PM=NaN|T=20250205T0700,22901.75,1,458035,-1705,-0.37,170,0.04,-2240,-0.49,-3840,0.00,1
6251,Exit long,2025-02-05 14:00,P1=NaN|P5=NaN|PH=22945.13|PD=22978.14|PW=NaN|PM=NaN|T=20250205T1500,23132.75,1,459740,2915,0.63,3555,0.77,-1275,-0.28,-925,0.00,1
6251,Entry long,2025-02-05 10:00,P1=NaN|P5=NaN|PH=22935.06|PD=22978.14|PW=NaN|PM=NaN|T=20250205T1100,22987,1,459740,2915,0.63,3555,0.77,-1275,-0.28,-925,0.00,1
6252,Exit short,2025-02-05 18:00,P1=NaN|P5=NaN|PH=22992.86|PD=22978.14|PW=NaN|PM=NaN|T=20250205T1900,23186.75,1,462655,-1080,-0.23,415,0.09,-1690,-0.37,-2005,0.00,1
6252,Entry short,2025-02-05 14:00,P1=NaN|P5=NaN|PH=22945.13|PD=22978.14|PW=NaN|PM=NaN|T=20250205T1500,23132.75,1,462655,-1080,-0.23,415,0.09,-1690,-0.37,-2005,0.00,1
6253,Exit long,2025-02-05 22:00,P1=NaN|P5=NaN|PH=23032.32|PD=23000.7|PW=NaN|PM=NaN|T=20250205T2300,23203.25,1,463735,330,0.07,665,0.14,-295,-0.06,-1675,0.00,1
6253,Entry long,2025-02-05 18:00,P1=NaN|P5=NaN|PH=22992.86|PD=22978.14|PW=NaN|PM=NaN|T=20250205T1900,23186.75,1,463735,330,0.07,665,0.14,-295,-0.06,-1675,0.00,1
6254,Exit short,2025-02-06 02:00,P1=NaN|P5=NaN|PH=23074.93|PD=23000.7|PW=NaN|PM=NaN|T=20250206T0300,23232.75,1,464065,-590,-0.13,240,0.05,-1035,-0.22,-2265,0.00,1
6254,Entry short,2025-02-05 22:00,P1=NaN|P5=NaN|PH=23032.32|PD=23000.7|PW=NaN|PM=NaN|T=20250205T2300,23203.25,1,464065,-590,-0.13,240,0.05,-1035,-0.22,-2265,0.00,1
6255,Exit long,2025-02-06 06:00,P1=NaN|P5=NaN|PH=23114.53|PD=23000.7|PW=NaN|PM=NaN|T=20250206T0700,23200.75,1,464655,-640,-0.14,405,0.09,-810,-0.17,-2905,0.00,1
6255,Entry long,2025-02-06 02:00,P1=NaN|P5=NaN|PH=23074.93|PD=23000.7|PW=NaN|PM=NaN|T=20250206T0300,23232.75,1,464655,-640,-0.14,405,0.09,-810,-0.17,-2905,0.00,1
6256,Exit short,2025-02-06 10:00,P1=NaN|P5=NaN|PH=23135.32|PD=23000.7|PW=NaN|PM=NaN|T=20250206T1100,23211.75,1,464015,-220,-0.05,1455,0.31,-905,-0.20,-3125,0.00,1
6256,Entry short,2025-02-06 06:00,P1=NaN|P5=NaN|PH=23114.53|PD=23000.7|PW=NaN|PM=NaN|T=20250206T0700,23200.75,1,464015,-220,-0.05,1455,0.31,-905,-0.20,-3125,0.00,1
6257,Exit long,2025-02-06 14:00,P1=NaN|P5=NaN|PH=23151.4|PD=23000.7|PW=NaN|PM=NaN|T=20250206T1500,23237.5,1,464235,515,0.11,1185,0.26,-985,-0.21,-2610,0.00,1
6257,Entry long,2025-02-06 10:00,P1=NaN|P5=NaN|PH=23135.32|PD=23000.7|PW=NaN|PM=NaN|T=20250206T1100,23211.75,1,464235,515,0.11,1185,0.26,-985,-0.21,-2610,0.00,1
6258,Exit short,2025-02-06 18:00,P1=NaN|P5=NaN|PH=23166.2|PD=23000.7|PW=NaN|PM=NaN|T=20250206T1900,23240,1,464750,-50,-0.01,2075,0.45,-1340,-0.29,-2660,0.00,1
6258,Entry short,2025-02-06 14:00,P1=NaN|P5=NaN|PH=23151.4|PD=23000.7|PW=NaN|PM=NaN|T=20250206T1500,23237.5,1,464750,-50,-0.01,2075,0.45,-1340,-0.29,-2660,0.00,1
6259,Exit long,2025-02-06 22:00,P1=NaN|P5=NaN|PH=23188.59|PD=23001.58|PW=NaN|PM=NaN|T=20250206T2300,23313.75,1,464800,1475,0.32,1630,0.35,-205,-0.04,-1185,0.00,1
6259,Entry long,2025-02-06 18:00,P1=NaN|P5=NaN|PH=23166.2|PD=23000.7|PW=NaN|PM=NaN|T=20250206T1900,23240,1,464800,1475,0.32,1630,0.35,-205,-0.04,-1185,0.00,1
6260,Exit short,2025-02-07 02:00,P1=NaN|P5=NaN|PH=23217.75|PD=23001.58|PW=NaN|PM=NaN|T=20250207T0300,23283.5,1,466275,605,0.13,1305,0.28,-60,-0.01,-580,0.00,1
6260,Entry short,2025-02-06 22:00,P1=NaN|P5=NaN|PH=23188.59|PD=23001.58|PW=NaN|PM=NaN|T=20250206T2300,23313.75,1,466275,605,0.13,1305,0.28,-60,-0.01,-580,0.00,1
6261,Exit long,2025-02-07 06:00,P1=NaN|P5=NaN|PH=23233.79|PD=23001.58|PW=NaN|PM=NaN|T=20250207T0700,23276,1,465670,-150,-0.03,410,0.09,-565,-0.12,-730,0.00,1
6261,Entry long,2025-02-07 02:00,P1=NaN|P5=NaN|PH=23217.75|PD=23001.58|PW=NaN|PM=NaN|T=20250207T0300,23283.5,1,465670,-150,-0.03,410,0.09,-565,-0.12,-730,0.00,1
6262,Exit short,2025-02-07 10:00,P1=NaN|P5=NaN|PH=23245.52|PD=23001.58|PW=NaN|PM=NaN|T=20250207T1100,23326.25,1,465520,-1005,-0.22,1270,0.27,-2285,-0.49,-1735,0.00,1
6262,Entry short,2025-02-07 06:00,P1=NaN|P5=NaN|PH=23233.79|PD=23001.58|PW=NaN|PM=NaN|T=20250207T0700,23276,1,465520,-1005,-0.22,1270,0.27,-2285,-0.49,-1735,0.00,1
6263,Exit long,2025-02-07 14:00,P1=NaN|P5=NaN|PH=23249.41|PD=23001.58|PW=NaN|PM=NaN|T=20250207T1500,23047.25,1,466525,-5580,-1.20,20,0.00,-6380,-1.37,-7315,-0.01,1
6263,Entry long,2025-02-07 10:00,P1=NaN|P5=NaN|PH=23245.52|PD=23001.58|PW=NaN|PM=NaN|T=20250207T1100,23326.25,1,466525,-5580,-1.20,20,0.00,-6380,-1.37,-7315,-0.01,1
6264,Exit short,2025-02-09 18:00,P1=NaN|P5=NaN|PH=23198.19|PD=23001.58|PW=NaN|PM=NaN|T=20250207T1900,22885.5,1,460945,3235,0.70,3235,0.70,-250,-0.05,-4080,0.00,1
6264,Entry short,2025-02-07 14:00,P1=NaN|P5=NaN|PH=23249.41|PD=23001.58|PW=NaN|PM=NaN|T=20250207T1500,23047.25,1,460945,3235,0.70,3235,0.70,-250,-0.05,-4080,0.00,1
6265,Exit long,2025-02-09 22:00,P1=NaN|P5=NaN|PH=23163.95|PD=23020.66|PW=NaN|PM=NaN|T=20250209T2300,23098.5,1,457710,4260,0.93,4735,1.03,-905,-0.20,180,0.00,1
6265,Entry long,2025-02-09 18:00,P1=NaN|P5=NaN|PH=23198.19|PD=23001.58|PW=NaN|PM=NaN|T=20250207T1900,22885.5,1,457710,4260,0.93,4735,1.03,-905,-0.20,180,0.00,1
6266,Exit short,2025-02-10 02:00,P1=NaN|P5=NaN|PH=23149.14|PD=23020.66|PW=NaN|PM=NaN|T=20250210T0300,23117,1,461970,-370,-0.08,150,0.03,-1125,-0.24,-190,0.00,1
6266,Entry short,2025-02-09 22:00,P1=NaN|P5=NaN|PH=23163.95|PD=23020.66|PW=NaN|PM=NaN|T=20250209T2300,23098.5,1,461970,-370,-0.08,150,0.03,-1125,-0.24,-190,0.00,1
6267,Exit long,2025-02-10 06:00,P1=NaN|P5=NaN|PH=23141.08|PD=23020.66|PW=NaN|PM=NaN|T=20250210T0700,23148.25,1,462340,625,0.14,805,0.17,-235,-0.05,435,0.00,1
6267,Entry long,2025-02-10 02:00,P1=NaN|P5=NaN|PH=23149.14|PD=23020.66|PW=NaN|PM=NaN|T=20250210T0300,23117,1,462340,625,0.14,805,0.17,-235,-0.05,435,0.00,1
6268,Exit short,2025-02-10 10:00,P1=NaN|P5=NaN|PH=23141.23|PD=23020.66|PW=NaN|PM=NaN|T=20250210T1100,23214.75,1,462965,-1330,-0.29,615,0.13,-1660,-0.36,-895,0.00,1
6268,Entry short,2025-02-10 06:00,P1=NaN|P5=NaN|PH=23141.08|PD=23020.66|PW=NaN|PM=NaN|T=20250210T0700,23148.25,1,462965,-1330,-0.29,615,0.13,-1660,-0.36,-895,0.00,1
6269,Exit long,2025-02-10 14:00,P1=NaN|P5=NaN|PH=23161.41|PD=23020.66|PW=NaN|PM=NaN|T=20250210T1500,23300.75,1,464295,1720,0.37,2030,0.44,-200,-0.04,825,0.00,1
6269,Entry long,2025-02-10 10:00,P1=NaN|P5=NaN|PH=23141.23|PD=23020.66|PW=NaN|PM=NaN|T=20250210T1100,23214.75,1,464295,1720,0.37,2030,0.44,-200,-0.04,825,0.00,1
6270,Exit short,2025-02-10 18:00,P1=NaN|P5=NaN|PH=23194.82|PD=23020.66|PW=NaN|PM=NaN|T=20250210T1900,23254.25,1,466015,930,0.20,1145,0.25,-60,-0.01,1755,0.00,1
6270,Entry short,2025-02-10 14:00,P1=NaN|P5=NaN|PH=23161.41|PD=23020.66|PW=NaN|PM=NaN|T=20250210T1500,23300.75,1,466015,930,0.20,1145,0.25,-60,-0.01,1755,0.00,1
6271,Exit long,2025-02-10 22:00,P1=NaN|P5=NaN|PH=23205.14|PD=23034.11|PW=NaN|PM=NaN|T=20250210T2300,23185.75,1,465085,-1370,-0.29,5,0.00,-1635,-0.35,385,0.00,1
6271,Entry long,2025-02-10 18:00,P1=NaN|P5=NaN|PH=23194.82|PD=23020.66|PW=NaN|PM=NaN|T=20250210T1900,23254.25,1,465085,-1370,-0.29,5,0.00,-1635,-0.35,385,0.00,1
6272,Exit short,2025-02-11 02:00,P1=NaN|P5=NaN|PH=23205.75|PD=23034.11|PW=NaN|PM=NaN|T=20250211T0300,23193.75,1,463715,-160,-0.03,220,0.05,-685,-0.15,225,0.00,1
6272,Entry short,2025-02-10 22:00,P1=NaN|P5=NaN|PH=23205.14|PD=23034.11|PW=NaN|PM=NaN|T=20250210T2300,23185.75,1,463715,-160,-0.03,220,0.05,-685,-0.15,225,0.00,1
6273,Exit long,2025-02-11 06:00,P1=NaN|P5=NaN|PH=23201.44|PD=23034.11|PW=NaN|PM=NaN|T=20250211T0700,23155.5,1,463875,-765,-0.16,410,0.09,-1050,-0.23,-540,0.00,1
6273,Entry long,2025-02-11 02:00,P1=NaN|P5=NaN|PH=23205.75|PD=23034.11|PW=NaN|PM=NaN|T=20250211T0300,23193.75,1,463875,-765,-0.16,410,0.09,-1050,-0.23,-540,0.00,1
6274,Exit short,2025-02-11 10:00,P1=NaN|P5=NaN|PH=23194.48|PD=23034.11|PW=NaN|PM=NaN|T=20250211T1100,23199.75,1,463110,-885,-0.19,1275,0.28,-1455,-0.31,-1425,0.00,1
6274,Entry short,2025-02-11 06:00,P1=NaN|P5=NaN|PH=23201.44|PD=23034.11|PW=NaN|PM=NaN|T=20250211T0700,23155.5,1,463110,-885,-0.19,1275,0.28,-1455,-0.31,-1425,0.00,1
6275,Exit long,2025-02-11 14:00,P1=NaN|P5=NaN|PH=23192.52|PD=23034.11|PW=NaN|PM=NaN|T=20250211T1500,23224.5,1,463995,495,0.11,1880,0.41,-1235,-0.27,-930,0.00,1
6275,Entry long,2025-02-11 10:00,P1=NaN|P5=NaN|PH=23194.48|PD=23034.11|PW=NaN|PM=NaN|T=20250211T1100,23199.75,1,463995,495,0.11,1880,0.41,-1235,-0.27,-930,0.00,1
6276,Exit short,2025-02-11 18:00,P1=NaN|P5=NaN|PH=23199.37|PD=23034.11|PW=NaN|PM=NaN|T=20250211T1900,23216.5,1,464490,160,0.03,725,0.16,-765,-0.16,-770,0.00,1
6276,Entry short,2025-02-11 14:00,P1=NaN|P5=NaN|PH=23192.52|PD=23034.11|PW=NaN|PM=NaN|T=20250211T1500,23224.5,1,464490,160,0.03,725,0.16,-765,-0.16,-770,0.00,1
6277,Exit long,2025-02-11 22:00,P1=NaN|P5=NaN|PH=23203.63|PD=23047.89|PW=NaN|PM=NaN|T=20250211T2300,23233.25,1,464330,335,0.07,740,0.16,-295,-0.06,-435,0.00,1
6277,Entry long,2025-02-11 18:00,P1=NaN|P5=NaN|PH=23199.37|PD=23034.11|PW=NaN|PM=NaN|T=20250211T1900,23216.5,1,464330,335,0.07,740,0.16,-295,-0.06,-435,0.00,1
6278,Exit short,2025-02-12 02:00,P1=NaN|P5=NaN|PH=23210.74|PD=23047.89|PW=NaN|PM=NaN|T=20250212T0300,23206.25,1,464665,540,0.12,900,0.19,-25,-0.01,105,0.00,1
6278,Entry short,2025-02-11 22:00,P1=NaN|P5=NaN|PH=23203.63|PD=23047.89|PW=NaN|PM=NaN|T=20250211T2300,23233.25,1,464665,540,0.12,900,0.19,-25,-0.01,105,0.00,1
6279,Exit long,2025-02-12 06:00,P1=NaN|P5=NaN|PH=23210.02|PD=23047.89|PW=NaN|PM=NaN|T=20250212T0700,23213.5,1,464125,145,0.03,595,0.13,-960,-0.21,250,0.00,1
6279,Entry long,2025-02-12 02:00,P1=NaN|P5=NaN|PH=23210.74|PD=23047.89|PW=NaN|PM=NaN|T=20250212T0300,23206.25,1,464125,145,0.03,595,0.13,-960,-0.21,250,0.00,1
6280,Exit short,2025-02-12 10:00,P1=NaN|P5=NaN|PH=23209.87|PD=23047.89|PW=NaN|PM=NaN|T=20250212T1100,23099.25,1,464270,2285,0.49,5610,1.21,-1175,-0.25,2535,0.00,1
6280,Entry short,2025-02-12 06:00,P1=NaN|P5=NaN|PH=23210.02|PD=23047.89|PW=NaN|PM=NaN|T=20250212T0700,23213.5,1,464270,2285,0.49,5610,1.21,-1175,-0.25,2535,0.00,1
6281,Exit long,2025-02-12 14:00,P1=NaN|P5=NaN|PH=23185.74|PD=23047.89|PW=NaN|PM=NaN|T=20250212T1500,23215.25,1,461985,2320,0.50,2995,0.65,-1930,-0.42,4855,0.00,1
