trade_date,year,dow,month,tdom,tdom_rev,atr14_prior,opex_week,opex_friday,quarter_opex,half_day,pre_holiday,post_holiday,fomc_proxy,spike1400,spike0830,seg_rth_full,seg_am1_0930_1030,seg_am2_0930_1100,seg_open15,seg_mid_1100_1400,seg_pm_1400_1600,seg_lasthr_1500_1600,seg_pre30_1500_1530,seg_close30_1530_1600,seg_pre15_1545_1600,seg_fomc30_1400_1430,seg_fomc60_1400_1500,seg_on_sess_1800_0930,seg_rel830_0830_0930,seg_half_0930_1300,seg_gap
2023-11-09,2023,3,11,7,-16,244.5,False,False,False,False,False,False,False,2.2148861346909814,0.45784368056598596,-144.29999999999927,-40.0,-15.599999999998545,-24.299999999999272,-59.70000000000073,-69.0,16.0,23.0,-7.0,9.0,-3.7000000000007276,-85.0,56.79999999999927,13.599999999998545,12.700000000000728,20.75
2023-11-10,2023,4,11,8,-15,243.16071428571428,False,False,False,False,False,False,False,0.4625597314721502,0.24797016532527638,289.0,26.5,73.70000000000073,60.70000000000073,172.29999999999927,43.0,30.700000000000728,23.400000000001455,7.299999999999272,4.700000000000728,14.5,12.299999999999272,63.5,31.700000000000728,207.70000000000073,69.0
2023-11-13,2023,0,11,9,-14,247.28571428571428,True,False,False,False,False,False,False,0.6992621198538033,0.4798782349985716,19.0,-12.299999999999272,15.200000000000728,-43.599999999998545,8.200000000000728,-4.400000000001455,-18.200000000000728,4.0,-22.200000000000728,-22.700000000000728,29.299999999999272,13.799999999999272,-68.70000000000073,-43.400000000001455,19.700000000000728,-67.5
2023-11-14,2023,1,11,10,-13,244.7142857142857,True,False,False,False,False,False,False,1.1452351209455505,4.184886392424414,80.79999999999927,69.59999999999854,55.79999999999927,42.29999999999927,-28.5,53.5,9.200000000000728,22.400000000001455,-13.200000000000728,-7.799999999999272,17.0,44.29999999999927,261.2000000000007,72.0,60.0,264.25
2023-11-15,2023,2,11,11,-12,242.07142857142856,True,False,False,False,False,False,False,0.8545460347599235,1.8578169938290565,-64.20000000000073,-12.0,11.0,-12.400000000001455,-54.400000000001455,-20.799999999999272,-22.200000000000728,-12.200000000000728,-10.0,-9.0,9.700000000000728,1.4000000000014552,52.20000000000073,-59.29999999999927,-64.40000000000146,78.5
2023-11-16,2023,3,11,12,-11,234.80357142857144,True,False,False,False,False,False,False,0.7420542639679204,1.0514323173274196,50.0,34.5,-18.5,8.0,19.799999999999272,48.70000000000073,22.299999999999272,-1.2000000000007276,23.5,5.299999999999272,8.400000000001455,26.400000000001455,-0.5,-2.5,34.0,-39.75
2023-11-17,2023,4,11,13,-10,228.51785714285717,True,True,False,False,False,False,False,1.0872217366238304,0.3443352364657528,29.400000000001455,3.0,0.0,-14.799999999999272,53.0,-23.599999999998545,-13.0,1.0,-14.0,14.400000000001455,-2.7999999999992724,-10.599999999998545,-27.400000000001455,-51.20000000000073,32.400000000001455,-34.5
2023-11-20,2023,0,11,14,-9,224.3392857142857,False,False,False,False,False,False,False,0.5031656255276042,0.20668017333558442,163.20000000000073,37.0,82.70000000000073,29.700000000000728,68.0,12.5,-5.200000000000728,12.0,-17.200000000000728,-15.5,0.0,17.700000000000728,29.599999999998545,32.79999999999927,90.70000000000073,-2.5
2023-11-21,2023,1,11,15,-8,230.55357142857144,False,False,False,False,False,False,False,1.233635963229757,0.38510719918162056,-9.700000000000728,-70.40000000000146,-52.0,1.0,31.799999999999272,10.5,-2.5,0.0,-2.5,9.0,-4.0,13.0,-90.59999999999854,-42.79999999999927,-11.700000000000728,-75.5
2023-11-22,2023,2,11,16,-7,220.16071428571428,False,False,False,False,False,False,False,0.41966274859269387,0.883217129911451,-51.5,-23.200000000000728,-58.5,37.79999999999927,51.5,-44.5,-2.5,3.2000000000007276,-5.700000000000728,-4.700000000000728,-18.5,-42.0,143.5,43.79999999999927,-29.5,81.25
2023-11-23,2023,3,11,17,-6,218.89285714285717,False,False,False,True,False,False,False,,0.5701118605722904,,-1.0,13.200000000000728,1.0,,,,,,,,,20.5,0.7999999999992724,,15.0
2023-11-24,2023,4,11,18,-5,212.42307692307693,False,False,False,True,False,False,False,,0.2994598919783957,,-12.299999999999272,-2.2999999999992724,8.200000000000728,,,,,,,,,-59.400000000001455,-26.700000000000728,12.700000000000728,-34.0
2023-11-27,2023,0,11,19,-4,220.16666666666663,False,False,False,False,False,False,False,0.6694041139281419,0.2174201972927198,-26.0,-12.5,-0.7999999999992724,-32.5,18.599999999998545,-43.79999999999927,-16.5,14.299999999999272,-30.799999999999272,-23.5,-15.799999999999272,-27.299999999999272,37.5,16.0,35.5,-12.0
2023-11-28,2023,1,11,20,-3,213.02083333333331,False,False,False,False,False,False,False,0.4567496056581692,0.2568182974609474,71.79999999999927,12.200000000000728,31.799999999999272,-0.7999999999992724,-3.599999999998545,43.599999999998545,28.0,-11.299999999999272,39.29999999999927,23.799999999999272,-8.200000000000728,15.599999999998545,-32.79999999999927,-1.2000000000007276,43.79999999999927,-33.0
2023-11-29,2023,2,11,21,-2,212.64583333333331,False,False,False,False,False,False,False,0.6163754599234138,0.9680099449653613,-128.5,-51.70000000000073,-43.0,34.0,-41.0,-44.5,-27.200000000000728,-39.0,11.799999999999272,5.200000000000728,-14.0,-17.299999999999272,111.5,-10.299999999999272,-67.70000000000073,99.25
2023-11-30,2023,3,11,22,-1,210.8125,False,False,False,False,False,False,False,0.5780314287000766,1.0988450628123734,-50.70000000000073,-83.70000000000073,-103.20000000000073,-68.40000000000146,-45.20000000000073,97.70000000000073,56.70000000000073,-36.79999999999927,93.5,52.70000000000073,2.400000000001455,41.0,-10.0,-50.0,-129.70000000000073,6.5
2023-12-01,2023,4,12,1,-20,197.91666666666663,False,False,False,False,False,False,False,0.524296470229962,0.25159979644418445,98.0,-53.0,-24.0,18.200000000000728,96.20000000000073,25.799999999999272,-12.0,-3.7999999999992724,-8.200000000000728,6.299999999999272,26.200000000000728,37.79999999999927,-32.20000000000073,-24.400000000001455,113.20000000000073,-47.5
2023-12-04,2023,0,12,2,-19,202.08333333333331,False,False,False,False,False,False,False,0.9116637956807084,0.2598408382329912,-0.5,-107.0,-121.20000000000073,-17.799999999999272,84.20000000000073,36.5,31.5,1.7999999999992724,29.700000000000728,1.5,10.5,5.0,-157.20000000000073,-81.20000000000073,-2.7999999999992724,-162.5
2023-12-05,2023,1,12,3,-18,196.91666666666663,False,False,False,False,False,False,False,0.4226010661928032,0.26941359395824077,111.0,89.0,143.40000000000146,10.0,-82.0,49.599999999998545,24.799999999999272,1.5,23.299999999999272,34.0,14.0,24.799999999999272,-45.70000000000073,-3.7000000000007276,59.0,-80.0
2023-12-06,2023,2,12,4,-17,195.47916666666663,False,False,False,False,False,False,False,0.578465902190393,1.146083658829936,-190.70000000000073,-103.5,-70.29999999999927,-70.29999999999927,-51.70000000000073,-68.70000000000073,-49.400000000001455,-41.400000000001455,-8.0,-11.200000000000728,-22.5,-19.299999999999272,115.0,45.29999999999927,-134.0,121.5
2023-12-07,2023,3,12,5,-16,205.95833333333331,False,False,False,False,False,False,False,0.5091108671789242,0.6643798024149286,107.5,72.20000000000073,75.20000000000073,20.799999999999272,40.29999999999927,-8.0,8.700000000000728,24.0,-15.299999999999272,-5.5,8.0,-16.700000000000728,118.5,59.0,116.20000000000073,119.25
2023-12-08,2023,4,12,6,-15,219.29166666666663,False,False,False,False,False,False,False,0.42148056529937755,2.3211084977392082,110.29999999999927,105.29999999999927,106.70000000000073,20.299999999999272,-8.0,11.599999999998545,-10.700000000000728,-3.0,-7.700000000000728,-8.700000000000728,15.599999999998545,22.299999999999272,-39.70000000000073,57.0,76.5,-79.25
2023-12-11,2023,0,12,7,-14,215.20833333333331,True,False,False,False,False,False,False,0.35847101255256486,0.2307088970437686,161.70000000000073,68.40000000000146,103.70000000000073,66.0,58.29999999999927,-0.2999999999992724,15.0,2.5,12.5,5.700000000000728,-2.0,-15.299999999999272,,9.599999999998545,127.0,
2023-12-12,2023,1,12,8,-13,231.41666666666663,True,False,False,False,False,False,False,0.7027386097447497,2.4914705874442964,142.0,38.599999999998545,61.0,-20.0,28.799999999999272,52.20000000000073,32.70000000000073,15.5,17.200000000000728,18.0,6.5,19.5,-8.599999999998545,-82.0,57.599999999998545,-3.5
2023-12-13,2023,2,12,9,-12,227.45833333333331,True,False,False,False,False,False,True,4.363844908764153,0.70861199632029,153.20000000000073,2.7000000000007276,7.0,-4.599999999998545,13.700000000000728,132.5,0.0,-61.20000000000073,61.20000000000073,27.200000000000728,53.5,132.5,35.599999999998545,8.0,-34.29999999999927,32.0
2023-12-14,2023,3,12,10,-11,227.69230769230768,True,False,False,False,False,False,False,1.1732211391774925,0.8403213805876275,-63.29999999999927,-34.5,-19.0,29.700000000000728,-134.5,90.20000000000073,26.700000000000728,0.5,26.200000000000728,22.700000000000728,45.5,63.5,45.0,-0.7000000000007276,-119.29999999999927,41.0
2023-12-15,2023,4,12,11,-10,229.78571428571428,True,True,True,False,False,False,False,0.7494053895005272,0.8287766961724248,25.0,60.5,61.5,27.200000000000728,-91.5,55.0,9.200000000000728,14.400000000001455,-5.200000000000728,-2.0,30.799999999999272,45.79999999999927,61.5,-5.0,2.7999999999992724,32.0
2023-12-18,2023,0,12,12,-9,230.1071428571429,False,False,False,False,False,False,False,0.4072301094307432,0.24534413667556848,78.29999999999927,55.29999999999927,14.799999999999272,7.299999999999272,89.5,-26.0,-28.5,12.799999999999272,-41.29999999999927,-26.0,-1.5,2.5,15.400000000001455,2.7000000000007276,87.29999999999927,26.75
2023-12-19,2023,1,12,13,-8,233.3571428571429,False,False,False,False,False,False,False,0.5407828684324386,0.47897911204015986,51.400000000001455,20.0,25.200000000000728,4.700000000000728,-5.5,31.700000000000728,24.200000000000728,-1.7999999999992724,26.0,29.200000000000728,8.700000000000728,7.5,53.29999999999927,8.799999999999272,18.700000000000728,14.0
2023-12-20,2023,2,12,14,-7,227.76785714285717,False,False,False,False,False,False,False,0.8254236478155734,0.1640112016974586,-216.0,75.79999999999927,66.29999999999927,24.299999999999272,-7.700000000000728,-274.59999999999854,-76.0,-32.70000000000073,-43.29999999999927,-51.79999999999927,-37.0,-198.59999999999854,-39.0,1.7000000000007276,73.0,-35.5
2023-12-21,2023,3,12,15,-6,232.82142857142856,False,False,False,False,False,False,False,0.7132588839242088,1.3708907107347286,1.5,-63.0,-69.0,-26.0,0.5,70.0,67.20000000000073,57.20000000000073,10.0,-0.2000000000007276,-0.5,2.7999999999992724,146.0,58.29999999999927,-99.0,158.0
2023-12-22,2023,4,12,16,-5,232.39285714285717,False,False,False,False,True,False,False,0.7895948320669258,1.7681690303525315,-26.299999999999272,14.200000000000728,-25.299999999999272,13.0,15.299999999999272,-16.299999999999272,1.2999999999992724,3.599999999998545,-2.2999999999992724,9.5,-90.79999999999927,-17.599999999998545,75.79999999999927,49.0,-2.599999999998545,48.75
2023-12-26,2023,1,12,17,-4,221.3392857142857,False,False,False,False,False,True,False,0.6099526888994716,0.2881392895768705,60.29999999999927,20.0,12.299999999999272,17.700000000000728,9.0,39.0,15.799999999999272,30.5,-14.700000000000728,-6.0,12.200000000000728,23.200000000000728,38.70000000000073,17.5,20.299999999999272,29.25
2023-12-27,2023,2,12,18,-3,217.55357142857144,False,False,False,False,False,False,False,2.7806945138751638,0.20357603729495333,1.7999999999992724,-42.5,-43.5,-9.200000000000728,8.700000000000728,36.599999999998545,41.29999999999927,5.5,35.79999999999927,37.599999999998545,17.0,-4.700000000000728,22.799999999999272,12.200000000000728,-40.5,7.25
2023-12-28,2023,3,12,19,-2,205.875,False,False,False,False,False,False,False,0.5200713326498491,0.5217607901462753,-50.0,-19.0,-21.0,-23.799999999999272,-11.799999999999272,-17.200000000000728,-14.200000000000728,-11.200000000000728,-3.0,-11.5,7.799999999999272,-3.0,29.5,-11.799999999999272,-18.5,31.5
2023-12-29,2023,4,12,20,-1,192.4821428571429,False,False,False,False,True,False,False,0.773990382129376,0.15850871296344177,-84.29999999999927,-2.0,-72.29999999999927,1.0,4.799999999999272,-16.799999999999272,-29.799999999999272,-12.200000000000728,-17.599999999998545,-12.0,0.0,13.0,6.5,11.700000000000728,-104.0,-1.75
2024-01-02,2024,1,1,1,-22,189.78571428571428,False,False,False,False,False,True,False,1.0047849200568235,0.5238944178615553,-144.20000000000073,-162.79999999999927,-151.0,-102.0,-18.200000000000728,25.0,73.59999999999854,0.5999999999985448,73.0,68.59999999999854,2.7000000000007276,-48.599999999998545,-147.5,41.0,-151.20000000000073,-157.25
2024-01-03,2024,2,1,2,-21,190.91071428571428,False,False,False,False,False,False,True,1.7183483218363287,0.23999685765161832,-81.20000000000073,-33.20000000000073,-6.0,3.599999999998545,-33.70000000000073,-41.5,-55.0,-28.200000000000728,-26.799999999999272,-11.200000000000728,46.5,13.5,-112.29999999999927,-16.799999999999272,-14.700000000000728,-111.0
2024-01-04,2024,3,1,3,-20,193.19642857142856,False,False,False,False,False,False,False,0.680328022229915,0.9591001375335648,-21.5,39.20000000000073,64.0,18.200000000000728,-24.799999999999272,-60.70000000000073,-43.70000000000073,-6.0,-37.70000000000073,-40.0,-32.20000000000073,-17.0,-92.20000000000073,-31.0,32.79999999999927,-87.5
2024-01-05,2024,4,1,4,-19,187.53571428571428,False,False,False,False,False,False,False,0.43626174572625387,2.9877731235140956,5.700000000000728,77.20000000000073,110.40000000000146,24.400000000001455,-69.70000000000073,-35.0,33.70000000000073,-14.0,47.70000000000073,10.700000000000728,-13.5,-68.70000000000073,-2.2000000000007276,92.79999999999927,12.400000000001455,5.5
2024-01-08,2024,0,1,5,-18,186.53571428571428,False,False,False,False,False,False,False,0.6246104448012088,0.216639909339881,283.5,128.5,139.0,68.5,79.79999999999927,64.70000000000073,25.299999999999272,1.5999999999985448,23.700000000000728,16.0,23.700000000000728,39.400000000001455,47.5,25.5,194.20000000000073,48.25
2024-01-09,2024,1,1,6,-17,206.39285714285717,False,False,False,False,False,False,False,0.6134280505437859,0.5910353932231095,155.0,43.400000000001455,62.70000000000073,-6.799999999999272,101.70000000000073,-9.400000000001455,3.599999999998545,-10.200000000000728,13.799999999999272,35.0,-24.400000000001455,-13.0,-100.20000000000073,-20.700000000000728,165.70000000000073,-132.0
2024-01-10,2024,2,1,7,-16,209.17857142857144,False,False,False,False,False,False,False,0.5220330116600818,0.3908536501424816,86.5,-1.2999999999992724,31.5,-7.5,30.200000000000728,24.799999999999272,-23.0,-33.20000000000073,10.200000000000728,21.799999999999272,27.0,47.79999999999927,36.70000000000073,30.0,40.70000000000073,8.25
2024-01-11,2024,3,1,8,-15,213.80357142857144,False,False,False,False,False,False,False,1.104454939416852,2.585936926619206,-41.5,-94.0,-147.70000000000073,-35.29999999999927,87.40000000000146,18.799999999999272,-6.5,-15.0,8.5,17.0,11.799999999999272,25.299999999999272,52.29999999999927,46.5,-162.29999999999927,43.0
2024-01-12,2024,4,1,9,-14,213.14285714285717,False,False,False,False,False,False,False,0.3608398104006448,1.4893521111369135,-36.599999999998545,-20.799999999999272,-62.599999999998545,36.400000000001455,41.599999999998545,-15.599999999998545,19.0,10.0,9.0,0.7000000000007276,-13.299999999999272,-34.599999999998545,54.599999999998545,50.599999999998545,-43.599999999998545,42.5
2024-01-15,2024,0,1,10,-13,212.8571428571429,True,False,False,True,False,False,False,,0.5015062715670702,,-3.7999999999992724,13.0,-6.0,,,,,,,,,-1.0,-1.2000000000007276,,-14.5
2024-01-16,2024,1,1,11,-12,217.69230769230768,True,False,False,False,False,False,False,0.5940366558161212,0.7060525811894174,37.0,69.70000000000073,35.29999999999927,-51.0,-60.79999999999927,62.5,35.70000000000073,0.0,35.70000000000073,24.5,-23.5,26.799999999999272,-29.5,43.0,-34.29999999999927,-53.0
2024-01-17,2024,2,1,12,-11,223.48076923076923,True,False,False,False,False,False,False,0.7265749456915278,0.9940622737146995,43.5,-82.29999999999927,-46.0,-82.0,-17.0,106.5,41.20000000000073,-15.0,56.20000000000073,23.5,48.29999999999927,65.29999999999927,-153.29999999999927,-20.700000000000728,-9.0,-142.75
2024-01-18,2024,3,1,13,-10,240.44230769230768,True,False,False,False,False,False,False,0.7279166162410747,0.7888024930412684,66.20000000000073,13.0,11.700000000000728,2.0,-24.5,79.0,1.2000000000007276,13.0,-11.799999999999272,-10.200000000000728,84.79999999999927,77.79999999999927,178.59999999999854,29.0,-43.599999999998545,128.25
2024-01-19,2024,4,1,14,-9,256.13461538461536,True,True,False,False,False,False,False,0.681916843526915,0.35889652986411624,262.0,16.5,36.5,16.700000000000728,171.79999999999927,53.70000000000073,22.0,5.5,16.5,11.299999999999272,13.700000000000728,31.700000000000728,71.70000000000073,-52.5,139.70000000000073,81.75
2024-01-22,2024,0,1,15,-8,267.5192307692308,False,False,False,False,False,False,False,0.43748354175262966,0.482930076034511,-83.70000000000073,-70.29999999999927,-98.0,-29.700000000000728,37.70000000000073,-23.400000000001455,-4.700000000000728,19.299999999999272,-24.0,-8.200000000000728,-20.400000000001455,-18.700000000000728,53.70000000000073,-9.299999999999272,-72.0,85.75
2024-01-23,2024,1,1,16,-7,247.1346153846154,False,False,False,False,False,False,False,0.6268764280070894,0.28210480237449553,71.0,-15.799999999999272,-23.0,-16.5,31.0,63.0,50.5,7.700000000000728,42.79999999999927,38.0,-19.0,12.5,24.0,-27.0,8.0,26.75
2024-01-24,2024,2,1,17,-6,240.53846153846155,False,False,False,False,False,False,False,0.4597168723817021,0.1720168976860573,-48.5,35.20000000000073,63.20000000000073,-28.799999999999272,-25.0,-86.70000000000073,-33.29999999999927,-45.0,11.700000000000728,-27.700000000000728,-57.20000000000073,-53.400000000001455,115.20000000000073,-10.0,99.0,163.0
2024-01-25,2024,3,1,18,-5,247.46153846153845,False,False,False,False,False,False,False,1.51642416388083,1.4921579311665172,-43.5,47.29999999999927,7.700000000000728,-9.700000000000728,-126.20000000000073,75.0,40.5,-4.299999999999272,44.79999999999927,37.5,7.200000000000728,34.5,70.5,35.29999999999927,-33.0,97.25
2024-01-26,2024,4,1,19,-4,244.92307692307693,False,False,False,False,False,False,False,0.852707974631127,1.2680121177778263,-38.5,19.200000000000728,59.20000000000073,-17.5,-102.70000000000073,5.0,-38.29999999999927,-28.0,-10.299999999999272,6.299999999999272,6.700000000000728,43.29999999999927,5.200000000000728,-3.5,-47.79999999999927,-80.25
2024-01-29,2024,0,1,20,-3,224.3846153846154,False,False,False,False,False,False,False,0.5366462158429738,0.21614181250141495,166.0,22.5,-15.5,31.0,63.20000000000073,118.29999999999927,50.70000000000073,58.400000000001455,-7.700000000000728,17.299999999999272,32.29999999999927,67.59999999999854,68.0,-9.700000000000728,55.5,18.75
2024-01-30,2024,1,1,21,-2,228.07692307692307,False,False,False,False,False,False,False,0.6678226942668256,0.22411476934476926,-70.29999999999927,-13.799999999999272,-24.799999999999272,6.200000000000728,-68.20000000000073,22.700000000000728,6.299999999999272,7.0,-0.7000000000007276,8.299999999999272,11.700000000000728,16.400000000001455,-44.400000000001455,-2.2000000000007276,-99.79999999999927,-46.25
2024-01-31,2024,2,1,22,-1,228.53846153846155,False,False,False,False,False,False,True,2.197561522686491,0.8506568828505512,-161.70000000000073,-77.40000000000146,-82.40000000000146,-32.400000000001455,31.700000000000728,-111.0,-136.70000000000073,-87.40000000000146,-49.29999999999927,-25.5,-21.0,25.700000000000728,-44.79999999999927,-40.29999999999927,-24.0,-183.75
2024-02-01,2024,3,2,1,-21,224.65384615384616,False,False,False,False,False,False,False,0.48125945894816496,0.6816945705637533,114.40000000000146,54.70000000000073,-33.29999999999927,13.200000000000728,99.29999999999927,48.400000000001455,-5.299999999999272,11.5,-16.799999999999272,-11.0,18.0,53.70000000000073,40.599999999998545,-32.0,68.0,68.25
2024-02-02,2024,4,2,2,-20,225.7692307692308,False,False,False,False,False,False,False,0.7542594433661044,1.9549201239302079,207.20000000000073,80.70000000000073,141.0,96.40000000000146,91.40000000000146,-25.200000000000728,-46.5,7.0,-53.5,-41.20000000000073,16.0,21.299999999999272,-93.70000000000073,-24.400000000001455,216.20000000000073,67.5
2024-02-05,2024,0,2,3,-19,231.78571428571428,False,False,False,False,False,False,False,0.570867838626121,0.21591142095550545,-28.799999999999272,-88.0,-121.79999999999927,-8.799999999999272,98.0,-5.0,-49.0,-25.200000000000728,-23.799999999999272,-17.0,22.5,44.0,-2.2000000000007276,6.299999999999272,-19.799999999999272,-7.0
2024-02-06,2024,1,2,4,-18,229.5892857142857,False,False,False,False,False,False,False,0.6751121498699102,0.18605452949170753,-99.79999999999927,-133.20000000000073,-125.79999999999927,-37.79999999999927,-9.400000000001455,35.400000000001455,28.400000000001455,-5.0,33.400000000001455,57.20000000000073,-28.599999999998545,7.0,55.79999999999927,34.0,-170.79999999999927,43.75
2024-02-07,2024,2,2,5,-17,223.55357142857144,False,False,False,False,False,False,False,0.5963482969212366,0.5125354152238243,78.0,95.5,54.0,-40.0,39.0,-15.0,-14.200000000000728,0.2999999999992724,-14.5,-9.0,-8.200000000000728,-0.7999999999992724,111.0,24.5,43.5,111.75
2024-02-08,2024,3,2,6,-16,220.28571428571428,False,False,False,False,False,False,False,0.6729276772547711,0.5339762978590573,29.799999999999272,0.0,58.20000000000073,-5.5,-12.400000000001455,-16.0,-9.400000000001455,8.299999999999272,-17.700000000000728,-1.4000000000014552,-27.799999999999272,-6.599999999998545,-21.200000000000728,14.799999999999272,33.5,-5.5
2024-02-09,2024,4,2,7,-15,203.39285714285717,False,False,False,False,False,False,False,0.5376776485788114,2.3709463824289405,139.70000000000073,71.20000000000073,97.20000000000073,8.700000000000728,44.79999999999927,-2.2999999999992724,-17.0,-15.5,-1.5,-2.5,16.400000000001455,14.700000000000728,37.79999999999927,-27.0,130.0,43.5
2024-02-12,2024,0,2,8,-14,208.2321428571429,True,False,False,False,False,False,False,0.9984368188603308,0.2131166309263279,-56.20000000000073,12.0,52.20000000000073,9.0,-53.70000000000073,-54.70000000000073,11.599999999998545,17.299999999999272,-5.700000000000728,-8.700000000000728,-49.0,-66.29999999999927,-3.5,-16.5,80.0,-9.25
2024-02-13,2024,1,2,9,-13,212.2142857142857,True,False,False,False,False,False,False,0.9177528706169432,2.5942835416923127,59.400000000001455,131.0,124.20000000000073,27.700000000000728,-86.20000000000073,21.400000000001455,89.0,-11.400000000001455,100.40000000000146,43.20000000000073,-34.0,-67.59999999999854,-314.7000000000007,-114.40000000000146,55.400000000001455,-335.5
2024-02-14,2024,2,2,10,-12,225.07142857142856,True,False,False,False,False,False,False,0.6142646151133057,0.357353848866943,72.40000000000146,33.0,-77.29999999999927,-19.799999999999272,59.0,90.70000000000073,74.40000000000146,31.0,43.400000000001455,9.700000000000728,-2.0,16.299999999999272,113.29999999999927,17.599999999998545,-28.299999999999272,108.25
2024-02-15,2024,3,2,11,-11,225.625,True,False,False,False,False,False,False,0.8501111934766493,1.3106004447739066,24.0,-66.5,-52.0,-44.20000000000073,62.20000000000073,13.799999999999272,16.799999999999272,-4.400000000001455,21.200000000000728,22.5,8.799999999999272,-3.0,24.799999999999272,-16.799999999999272,-42.5,18.75
2024-02-16,2024,4,2,12,-10,224.69642857142856,True,True,False,False,False,False,False,0.8968216706132113,1.5995243733159141,-175.0,-156.20000000000073,-103.79999999999927,-29.200000000000728,69.0,-140.20000000000073,-53.5,-7.0,-46.5,-17.0,6.299999999999272,-86.70000000000073,-37.0,-30.0,-66.5,12.75
2024-02-19,2024,0,2,13,-9,228.28571428571428,False,False,False,True,False,False,False,,0.7977776484961312,,-14.799999999999272,-20.0,-4.599999999998545,,,,,,,,,52.29999999999927,15.799999999999272,,42.25
2024-02-20,2024,1,2,14,-8,231.42307692307693,False,False,False,False,False,False,False,0.7504617639872954,0.28763254336672367,-73.29999999999927,-193.0,-84.0,-87.70000000000073,-64.5,75.20000000000073,35.20000000000073,14.5,20.700000000000728,20.700000000000728,6.0,40.0,-107.5,7.0,-170.70000000000073,-127.5
2024-02-21,2024,2,2,15,-7,238.1153846153846,False,False,False,False,False,False,True,2.5043326948050146,0.2849991410347114,46.79999999999927,-25.0,-14.400000000001455,-14.200000000000728,-31.299999999999272,92.5,132.5,23.5,109.0,43.0,-23.299999999999272,-40.0,-84.0,-9.599999999998545,-9.200000000000728,-117.75
2024-02-22,2024,3,2,16,-6,240.17307692307693,False,False,False,False,False,False,False,0.8200760086614521,0.4863007645057228,146.40000000000146,73.70000000000073,20.700000000000728,42.0,143.5,-17.799999999999272,-15.299999999999272,8.0,-23.299999999999272,-28.599999999998545,31.200000000000728,-2.5,196.0,5.599999999998545,127.20000000000073,359.0
2024-02-23,2024,4,2,17,-5,247.94230769230768,False,False,False,False,False,False,False,0.7667139343843302,0.37198620969070256,-136.29999999999927,-70.0,-104.70000000000073,20.5,28.700000000000728,-60.29999999999927,-39.79999999999927,-49.0,9.200000000000728,-18.799999999999272,-36.0,-20.5,79.5,57.0,-76.70000000000073,60.75
2024-02-26,2024,0,2,18,-4,248.5192307692308,False,False,False,False,False,False,False,0.7658777134640106,0.3449848576180343,-64.70000000000073,-21.700000000000728,-15.700000000000728,-32.400000000001455,0.7000000000007276,-49.70000000000073,-46.70000000000073,-2.7000000000007276,-44.0,-32.29999999999927,19.799999999999272,-3.0,81.20000000000073,26.0,-6.400000000001455,30.75
2024-02-27,2024,1,2,19,-3,243.07692307692307,False,False,False,False,False,False,False,0.8204007716231644,0.5237326614437752,-6.200000000000728,-8.200000000000728,-12.0,-61.0,-31.700000000000728,37.5,-10.5,-2.5,-8.0,0.0,38.29999999999927,48.0,77.20000000000073,18.400000000001455,-95.70000000000073,40.75
2024-02-28,2024,2,2,20,-2,234.28846153846155,False,False,False,False,False,False,False,0.5886018215076908,0.8045040566433869,-25.0,-30.200000000000728,6.799999999999272,-23.799999999999272,8.700000000000728,-40.5,-4.0,6.200000000000728,-10.200000000000728,6.0,-44.5,-36.5,-76.79999999999927,-7.799999999999272,-26.200000000000728,-94.0
2024-02-29,2024,3,2,21,-1,237.32692307692307,False,False,False,False,False,False,False,0.5737706218903499,1.8650639982859727,14.200000000000728,-28.299999999999272,-46.599999999998545,-6.299999999999272,29.299999999999272,31.5,23.200000000000728,12.700000000000728,10.5,5.799999999999272,-6.299999999999272,8.299999999999272,175.79999999999927,112.0,-26.599999999998545,112.5
2024-03-01,2024,4,3,1,-20,242.30769230769232,False,False,False,False,False,False,False,1.041555833350411,0.22969854704182632,212.59999999999854,54.79999999999927,82.0,14.0,160.0,-29.400000000001455,-35.70000000000073,-16.299999999999272,-19.400000000001455,-19.700000000000728,13.299999999999272,6.299999999999272,34.0,6.400000000001455,175.79999999999927,29.5
2024-03-04,2024,0,3,2,-19,254.46153846153845,False,False,False,False,False,False,False,0.5450021407708119,0.15404134938052141,-59.20000000000073,-18.700000000000728,6.299999999999272,-6.200000000000728,-24.0,-41.5,-75.0,-6.200000000000728,-68.79999999999927,-26.200000000000728,4.5,33.5,-40.599999999998545,-22.799999999999272,-6.0,-4.75
2024-03-05,2024,1,3,3,-18,231.71153846153845,False,False,False,False,False,False,False,0.7740857479208597,0.2797915163483082,-188.20000000000073,-178.70000000000073,-184.70000000000073,-65.40000000000146,-61.5,58.0,75.5,-18.5,94.0,59.0,8.0,-17.5,-121.0,-21.599999999998545,-181.20000000000073,-124.75
2024-03-06,2024,2,3,4,-17,247.23076923076923,False,False,False,False,False,False,False,1.3386073789105934,0.8086310286816049,-76.79999999999927,-108.79999999999927,-29.0,-9.599999999998545,-32.79999999999927,-15.0,28.5,-0.5,29.0,-2.7999999999992724,18.200000000000728,-43.5,146.0,41.599999999998545,9.400000000001455,172.5
