date,year,dow,atr14_prior,on_compressed
2026-01-19,2026,0,324.17857142857144,False
2026-01-20,2026,1,330.21153846153845,False
2026-01-21,2026,2,347.0576923076923,False
2026-01-22,2026,3,374.46153846153845,False
2026-01-23,2026,4,352.7307692307692,False
2026-01-26,2026,0,353.03846153846155,False
2026-01-27,2026,1,373.11538461538464,False
2026-01-28,2026,2,373.61538461538464,False
2026-01-29,2026,3,371.11538461538464,False
2026-01-30,2026,4,401.11538461538464,False
2026-02-02,2026,0,406.0,False
2026-02-03,2026,1,446.5384615384616,False
2026-02-04,2026,2,469.9038461538461,False
2026-02-05,2026,3,496.09615384615387,False
2026-02-06,2026,4,521.1923076923077,False
2026-02-09,2026,0,554.125,False
2026-02-10,2026,1,563.3214285714286,True
2026-02-11,2026,2,536.2142857142857,False
2026-02-12,2026,3,547.0,False
2026-02-13,2026,4,575.0535714285714,False
2026-02-16,2026,0,564.0178571428571,False
2026-02-17,2026,1,586.1923076923077,False
2026-02-18,2026,2,600.9807692307693,False
2026-02-19,2026,3,575.4038461538462,False
2026-02-20,2026,4,564.1538461538462,False
2026-02-23,2026,0,540.4423076923077,False
2026-02-24,2026,1,508.36538461538464,True
2026-02-25,2026,2,481.71153846153845,False
2026-02-26,2026,3,464.6923076923077,True
2026-02-27,2026,4,431.9423076923077,False
2026-03-02,2026,0,419.9038461538461,False
2026-03-03,2026,1,448.75,False
2026-03-04,2026,2,468.13461538461536,False
2026-03-05,2026,3,469.71153846153845,False
2026-03-06,2026,4,474.38461538461536,False
2026-03-09,2026,0,479.1071428571428,False
2026-03-10,2026,1,523.2142857142857,False
2026-03-11,2026,2,520.3571428571429,False
2026-03-12,2026,3,520.4642857142857,False
2026-03-13,2026,4,516.5714285714286,False
2026-03-16,2026,0,521.0714285714286,False
2026-03-17,2026,1,547.6964285714286,False
2026-03-18,2026,2,546.5714285714286,False
2026-03-19,2026,3,547.4464285714286,False
2026-03-20,2026,4,553.2857142857143,False
2026-03-23,2026,0,557.9464285714286,False
2026-03-24,2026,1,581.625,False
2026-03-25,2026,2,556.9464285714286,False
2026-03-26,2026,3,540.9285714285714,False
2026-03-27,2026,4,548.4821428571429,False
2026-03-30,2026,0,523.4107142857143,False
2026-03-31,2026,1,534.9821428571429,False
2026-04-01,2026,2,585.5,False
2026-04-02,2026,3,589.9107142857143,False
2026-04-06,2026,0,600.3392857142857,False
2026-04-07,2026,1,579.8928571428571,False
2026-04-08,2026,2,586.4464285714286,False
2026-04-09,2026,3,610.25,True
2026-04-10,2026,4,604.4107142857143,False
2026-04-13,2026,0,569.4642857142857,False
2026-04-14,2026,1,544.8392857142857,True
2026-04-15,2026,2,549.8392857142857,True
2026-04-16,2026,3,563.4464285714286,True
2026-04-17,2026,4,537.8928571428571,False
2026-04-20,2026,0,519.1607142857143,False
2026-04-21,2026,1,500.82142857142856,True
2026-04-22,2026,2,453.4107142857143,False
2026-04-23,2026,3,446.0535714285714,False
2026-04-24,2026,4,437.0,False
2026-04-27,2026,0,436.9821428571428,False
2026-04-28,2026,1,420.0892857142857,False
2026-04-29,2026,2,391.5535714285714,True
2026-04-30,2026,3,384.3571428571428,False
2026-05-01,2026,4,402.8928571428572,True
2026-05-04,2026,0,383.9642857142857,False
2026-05-05,2026,1,377.5,False
2026-05-06,2026,2,378.4107142857143,False
2026-05-07,2026,3,392.2857142857143,False
2026-05-08,2026,4,388.57142857142856,False
2026-05-11,2026,0,424.8035714285714,False
2026-05-12,2026,1,417.9642857142857,False
2026-05-13,2026,2,442.8571428571428,False
2026-05-14,2026,3,445.4285714285714,False
2026-05-15,2026,4,435.6607142857143,False
2026-05-18,2026,0,464.25,False
2026-05-19,2026,1,471.57142857142856,False
2026-05-20,2026,2,493.6785714285714,False
2026-05-21,2026,3,503.6785714285714,False
2026-05-22,2026,4,507.9821428571428,False
2026-05-25,2026,0,505.1428571428572,False
2026-05-26,2026,1,508.88461538461536,False
2026-05-27,2026,2,500.5769230769231,False
2026-05-28,2026,3,508.9423076923077,False
2026-05-29,2026,4,492.13461538461536,False
2026-06-01,2026,0,497.1538461538461,False
2026-06-02,2026,1,473.13461538461536,False
2026-06-03,2026,2,464.9423076923077,False
2026-06-04,2026,3,463.25,False
2026-06-05,2026,4,448.4807692307692,False
2026-06-08,2026,0,513.3076923076923,False
2026-06-09,2026,1,543.7115384615385,False
2026-06-10,2026,2,622.25,False
2026-06-11,2026,3,646.5576923076923,False
2026-06-12,2026,4,720.8269230769231,False
2026-06-15,2026,0,707.1964285714286,False
