trade_date,year,dow,roll_day,atr14_prior,prior_rth_close,gap,rth_open,rth_close,rth_high,rth_low,rth_high_min,rth_low_min,rth_vol,rth_ret,prior_sym,sym,p0930,p1000,p1030,p1100,p1130,p1200,p1230,p1300,p1330,p1400,p1430,p1500,p1515,p1530,p1545,p1600
2023-12-27,2023,2,0,189.58928571428572,17087.75,28.25,17116.0,17117.75,17127.75,17055.5,1312,1014,347572,1.75,NQH4,NQH4,17116.0,17122.75,17073.5,17072.5,17079.0,17088.5,17092.75,17075.5,17116.0,17081.25,17098.25,17076.5,17093.75,17082.0,17080.25,17117.75
2023-12-28,2023,3,0,177.91071428571428,17117.75,31.25,17149.0,17099.0,17159.0,17077.75,0930,1557,279175,-50.0,NQH4,NQH4,17149.0,17120.5,17130.0,17128.0,17109.75,17114.75,17122.25,17130.5,17121.75,17116.25,17124.0,17113.25,17097.0,17102.0,17110.5,17099.0
2023-12-29,2023,4,0,166.05357142857142,17099.0,-4.5,17094.5,17010.25,17107.5,16938.25,0955,1132,390369,-84.25,NQH4,NQH4,17094.5,17091.0,17092.5,17022.25,16954.0,16985.5,16958.75,16990.5,16997.25,17027.0,17027.0,17040.0,17038.75,17027.75,17022.25,17010.25
2024-01-02,2024,1,0,165.89285714285714,17010.25,-141.25,16869.0,16724.75,16873.5,16622.5,0931,1514,500477,-144.25,NQH4,NQH4,16869.0,16779.75,16706.25,16718.0,16767.0,16782.0,16754.0,16717.75,16735.5,16699.75,16702.5,16651.25,16629.25,16651.75,16656.25,16724.75
2024-01-03,2024,2,0,180.875,16724.75,-106.5,16618.25,16537.0,16653.5,16522.0,1000,1554,537617,-81.25,NQH4,NQH4,16618.25,16633.75,16585.0,16612.25,16591.25,16558.25,16581.5,16603.5,16588.25,16578.5,16625.0,16592.0,16558.5,16563.75,16548.25,16537.0
2024-01-04,2024,3,0,182.26785714285714,16537.0,-70.0,16467.0,16445.5,16583.75,16436.0,1126,1555,430524,-21.5,NQH4,NQH4,16467.0,16474.75,16506.25,16531.0,16555.0,16524.25,16515.75,16499.75,16522.25,16506.25,16474.0,16489.25,16484.5,16483.25,16485.5,16445.5
2024-01-05,2024,4,0,176.35714285714286,16445.5,10.25,16455.75,16461.5,16577.25,16403.75,1102,1528,461544,5.75,NQH4,NQH4,16455.75,16498.0,16533.0,16566.25,16530.25,16510.75,16452.0,16468.25,16490.25,16496.5,16483.0,16427.75,16429.0,16413.75,16450.75,16461.5
2024-01-08,2024,0,0,170.94642857142858,16461.5,56.5,16518.0,16801.5,16811.25,16505.5,1559,0930,416172,283.5,NQH4,NQH4,16518.0,16623.25,16646.5,16657.0,16652.75,16680.75,16683.0,16712.25,16714.25,16736.75,16760.5,16776.25,16780.0,16777.75,16785.5,16801.5
2024-01-09,2024,1,0,187.01785714285714,16801.5,-118.75,16682.75,16837.75,16868.5,16660.5,1305,0944,479730,155.0,NQH4,NQH4,16682.75,16701.25,16726.25,16745.5,16782.0,16822.25,16828.5,16848.5,16807.25,16847.25,16822.75,16834.25,16823.5,16824.0,16802.75,16837.75
2024-01-10,2024,2,0,191.44642857142858,16837.75,24.75,16862.5,16949.0,16983.0,16801.5,1500,1005,438307,86.5,NQH4,NQH4,16862.5,16828.75,16861.25,16894.0,16869.25,16879.25,16894.5,16903.25,16908.75,16924.25,16951.25,16972.0,16962.5,16938.75,16927.25,16949.0
2024-01-11,2024,3,0,197.05357142857142,16949.0,53.5,17002.5,16961.0,17043.5,16753.0,0936,1146,588438,-41.5,NQH4,NQH4,17002.5,16941.25,16908.5,16854.75,16790.25,16772.75,16795.75,16840.25,16894.0,16942.25,16954.0,16967.5,16942.0,16952.5,16944.0,16961.0
2024-01-12,2024,4,0,195.30357142857142,16961.0,42.75,17003.75,16967.25,17042.5,16913.5,0945,1053,441262,-36.5,NQH4,NQH4,17003.75,16964.75,16983.0,16941.25,16984.5,16929.5,16949.75,16960.25,16971.0,16982.75,16969.5,16948.25,16949.25,16958.25,16966.5,16967.25
2024-01-15,2024,0,0,190.39285714285714,16967.25,-4.5,16962.75,16968.0,16979.0,16936.25,1137,0952,36514,5.25,NQH4,NQH4,16962.75,16952.75,16959.0,16975.75,16972.5,16957.5,16968.0,16968.0,16968.0,16968.0,16968.0,16968.0,16968.0,16968.0,16968.0,16968.0
2024-01-16,2024,1,0,183.05357142857142,16968.0,-35.5,16932.5,16969.5,17033.75,16855.0,1050,0951,556470,37.0,NQH4,NQH4,16932.5,16904.0,17002.25,16967.75,17007.5,16959.0,16911.75,16898.25,16939.25,16907.0,16883.5,16933.75,16929.25,16933.75,16945.0,16969.5
2024-01-17,2024,2,0,186.76785714285714,16969.5,-146.0,16823.5,16867.0,16885.0,16689.25,1556,1000,541701,43.5,NQH4,NQH4,16823.5,16691.0,16741.25,16777.5,16818.75,16813.5,16786.25,16814.5,16762.5,16760.5,16808.75,16825.75,16809.25,16810.75,16843.5,16867.0
2024-01-18,2024,3,0,201.625,16867.0,162.75,17029.75,17096.0,17125.75,16942.5,1552,1322,665449,66.25,NQH4,NQH4,17029.75,17037.0,17042.75,17041.5,17091.0,17063.0,17018.75,16986.25,16966.25,17017.0,17101.75,17094.75,17111.5,17107.75,17106.25,17096.0
2024-01-19,2024,4,0,214.30357142857142,17096.0,88.5,17184.5,17446.5,17448.0,17166.25,1508,0932,584142,262.0,NQH4,NQH4,17184.5,17215.0,17201.0,17221.0,17253.5,17262.5,17285.75,17324.25,17356.0,17392.75,17406.5,17424.5,17438.5,17430.0,17435.25,17446.5
2024-01-22,2024,0,0,227.35714285714286,17446.5,96.0,17542.5,17458.75,17585.0,17434.0,0935,1329,484415,-83.75,NQH4,NQH4,17542.5,17540.25,17472.25,17444.5,17495.0,17503.75,17495.75,17470.5,17444.75,17482.25,17461.75,17463.5,17473.5,17482.75,17467.0,17458.75
2024-01-23,2024,1,0,210.44642857142858,17458.75,19.25,17478.0,17549.0,17549.25,17409.5,1600,0935,381486,71.0,NQH4,NQH4,17478.0,17482.5,17462.25,17455.0,17437.25,17466.25,17453.5,17486.0,17477.25,17486.0,17467.0,17498.5,17516.25,17506.25,17511.0,17549.0
2024-01-24,2024,2,0,205.94642857142858,17549.0,128.0,17677.0,17628.5,17793.5,17604.0,1254,1554,571554,-48.5,NQH4,NQH4,17677.0,17664.75,17712.25,17740.25,17711.5,17750.0,17770.5,17776.0,17752.0,17715.25,17658.0,17661.75,17638.0,17616.75,17656.25,17628.5
2024-01-25,2024,3,0,212.85714285714286,17628.5,59.0,17687.5,17644.0,17752.0,17542.0,1152,1408,547393,-43.5,NQH4,NQH4,17687.5,17667.0,17734.75,17695.25,17721.5,17728.25,17671.5,17654.5,17620.75,17569.0,17576.25,17603.5,17601.25,17599.25,17606.5,17644.0
2024-01-26,2024,4,0,215.46428571428572,17644.0,-81.0,17563.0,17524.5,17632.0,17503.5,1207,1354,462337,-38.5,NQH4,NQH4,17563.0,17539.25,17582.25,17622.25,17610.5,17610.25,17587.75,17515.25,17542.25,17519.5,17526.25,17562.75,17563.75,17534.75,17518.25,17524.5
2024-01-29,2024,0,0,200.51785714285714,17524.5,13.0,17537.5,17703.5,17716.25,17519.75,1526,1100,445663,166.0,NQH4,NQH4,17537.5,17551.0,17560.0,17522.0,17562.5,17584.5,17597.5,17593.0,17596.25,17585.25,17617.5,17652.75,17677.75,17711.25,17686.25,17703.5
2024-01-30,2024,1,0,199.69642857142858,17703.5,-36.75,17666.75,17596.5,17684.75,17548.25,0933,1411,400457,-70.25,NQH4,NQH4,17666.75,17645.0,17653.0,17642.0,17642.5,17643.25,17583.25,17567.0,17599.0,17573.75,17585.5,17590.25,17584.5,17597.25,17588.25,17596.5
2024-01-31,2024,2,0,197.82142857142858,17596.5,-201.25,17395.25,17233.5,17484.0,17230.5,1445,1554,629207,-161.75,NQH4,NQH4,17395.25,17372.25,17317.75,17312.75,17331.0,17342.0,17359.5,17371.25,17382.0,17344.5,17323.5,17370.25,17303.0,17282.75,17259.0,17233.5
2024-02-01,2024,3,0,203.21428571428572,17233.5,78.25,17311.75,17426.25,17453.25,17264.0,1540,1100,510809,114.5,NQH4,NQH4,17311.75,17284.5,17366.5,17278.5,17290.75,17330.0,17345.25,17379.75,17381.25,17377.75,17395.75,17431.5,17434.5,17443.0,17437.25,17426.25
2024-02-02,2024,4,0,209.69642857142858,17426.25,76.5,17502.75,17710.0,17775.5,17465.5,1442,0933,576482,207.25,NQH4,NQH4,17502.75,17608.25,17583.5,17643.75,17679.5,17713.75,17746.0,17719.0,17707.75,17735.25,17751.25,17756.5,17760.0,17763.5,17751.25,17710.0
2024-02-05,2024,0,0,231.58928571428572,17710.0,3.75,17713.75,17685.0,17745.5,17554.25,1447,1045,481829,-28.75,NQH4,NQH4,17713.75,17682.25,17625.75,17592.0,17625.25,17655.75,17695.0,17694.0,17682.0,17690.0,17712.5,17734.0,17675.5,17708.75,17702.0,17685.0
2024-02-06,2024,1,0,232.48214285714286,17685.0,79.0,17764.0,17664.25,17767.75,17560.75,0931,1221,501954,-99.75,NQH4,NQH4,17764.0,17647.0,17630.75,17638.25,17654.25,17589.0,17602.5,17593.25,17607.25,17628.75,17600.25,17635.75,17644.5,17630.75,17607.0,17664.25
2024-02-07,2024,2,0,227.25,17664.25,97.75,17762.0,17840.0,17875.5,17718.75,1052,0956,478892,78.0,NQH4,NQH4,17762.0,17749.0,17857.5,17816.0,17828.25,17839.5,17807.5,17805.5,17851.5,17855.0,17846.75,17854.25,17862.5,17854.5,17849.0,17840.0
2024-02-08,2024,3,0,223.85714285714286,17840.0,-12.0,17828.0,17857.75,17896.5,17808.0,1228,0943,374085,29.75,NQH4,NQH4,17828.0,17846.0,17828.0,17886.25,17868.75,17883.25,17888.5,17861.5,17881.75,17873.75,17846.0,17867.25,17868.25,17875.5,17859.25,17857.75
2024-02-09,2024,4,0,205.03571428571428,17857.75,37.0,17894.75,18034.5,18071.0,17875.0,1446,0936,374642,139.75,NQH4,NQH4,17894.75,17942.5,17966.0,17992.0,17984.75,17987.75,18001.0,18024.75,18037.5,18036.75,18053.25,18051.5,18049.0,18036.0,18037.0,18034.5
2024-02-12,2024,0,0,209.48214285714286,18034.5,-12.5,18022.0,17965.75,18121.5,17936.25,1138,1420,456822,-56.25,NQH4,NQH4,18022.0,18034.0,18034.0,18074.25,18093.5,18098.0,18080.5,18102.0,18048.25,18020.5,17971.5,17954.25,17969.25,17971.5,17974.5,17965.75
2024-02-13,2024,1,0,212.73214285714286,17965.75,-349.0,17616.75,17676.25,17791.75,17542.0,1044,1522,646346,59.5,NQH4,NQH4,17616.75,17665.0,17747.75,17741.0,17743.75,17719.25,17698.25,17672.25,17679.25,17654.75,17620.75,17587.25,17573.0,17575.75,17633.0,17676.25
2024-02-14,2024,2,0,225.53571428571428,17676.25,125.5,17801.75,17874.25,17887.0,17690.25,1559,1206,548275,72.5,NQH4,NQH4,17801.75,17793.5,17834.75,17724.5,17751.75,17713.75,17762.5,17773.5,17760.75,17783.5,17781.5,17799.75,17808.75,17830.75,17864.5,17874.25
2024-02-15,2024,3,0,225.58928571428572,17874.25,20.75,17895.0,17919.0,17933.0,17780.5,1330,1109,528925,24.0,NQH4,NQH4,17895.0,17821.25,17828.5,17843.0,17833.0,17837.25,17871.25,17852.5,17930.5,17905.25,17914.0,17902.25,17911.75,17897.75,17896.5,17919.0
2024-02-16,2024,4,0,226.44642857142858,17919.0,-1.0,17918.0,17743.0,17930.0,17717.0,0930,1000,591235,-175.0,NQH4,NQH4,17918.0,17752.75,17761.75,17814.25,17869.5,17876.5,17878.5,17851.5,17833.5,17883.25,17889.5,17796.5,17774.25,17789.5,17760.0,17743.0
2024-02-19,2024,0,0,227.625,17743.0,53.75,17796.75,17787.0,17807.5,17772.5,0941,1110,34378,-9.75,NQH4,NQH4,17796.75,17788.0,17782.0,17776.75,17784.0,17784.0,17787.0,17787.0,17787.0,17787.0,17787.0,17787.0,17787.0,17787.0,17787.0,17787.0
2024-02-20,2024,1,0,221.14285714285714,17787.0,-109.5,17677.5,17604.25,17724.0,17452.5,0932,1239,618685,-73.25,NQH4,NQH4,17677.5,17552.0,17484.5,17593.5,17566.25,17490.75,17480.0,17506.75,17490.25,17529.0,17535.0,17569.0,17578.0,17583.5,17583.5,17604.25
2024-02-21,2024,2,0,218.89285714285714,17604.25,-120.0,17484.25,17531.0,17546.0,17372.75,1600,1443,544842,46.75,NQH4,NQH4,17484.25,17477.25,17459.25,17469.75,17492.5,17502.75,17450.5,17475.0,17459.75,17438.5,17415.25,17398.5,17389.5,17422.0,17488.0,17531.0
2024-02-22,2024,3,0,219.73214285714286,17531.0,357.75,17888.75,18035.25,18087.0,17864.0,1426,0934,547842,146.5,NQH4,NQH4,17888.75,17921.0,17962.5,17909.5,17961.75,17944.0,17993.75,18016.0,18022.5,18053.0,18084.25,18050.5,18068.25,18058.5,18063.75,18035.25
2024-02-23,2024,4,0,234.5,18035.25,78.25,18113.5,17977.25,18144.75,17946.0,0937,1114,532768,-136.25,NQH4,NQH4,18113.5,18057.75,18043.5,18008.75,18003.0,18039.75,18001.25,18036.75,18047.5,18037.5,18001.5,18017.0,17987.0,17968.0,17996.0,17977.25
2024-02-26,2024,0,0,235.03571428571428,17977.25,56.0,18033.25,17968.5,18059.5,17966.0,1232,0947,416342,-64.75,NQH4,NQH4,18033.25,17980.0,18011.5,18017.5,18018.75,18031.75,18051.5,18026.75,18002.0,18018.25,18038.0,18015.25,18030.5,18012.5,18000.75,17968.5
2024-02-27,2024,1,0,226.92857142857142,17968.5,51.75,18020.25,18014.0,18032.5,17908.75,1020,1300,459902,-6.25,NQH4,NQH4,18020.25,18005.5,18012.0,18008.25,17983.25,17997.0,17980.5,17924.5,17945.0,17976.5,18014.75,18024.5,18015.75,18022.0,18014.0,18014.0
2024-02-28,2024,2,0,220.67857142857142,18014.0,-77.0,17937.0,17912.0,17975.0,17876.0,1146,0953,416712,-25.0,NQH4,NQH4,17937.0,17885.5,17906.75,17943.75,17965.25,17955.75,17930.25,17910.75,17942.0,17952.5,17908.0,17916.0,17902.75,17922.25,17906.0,17912.0
2024-02-29,2024,3,0,224.21428571428572,17912.0,137.75,18049.75,18064.0,18109.5,17898.25,1557,1141,510727,14.25,NQH4,NQH4,18049.75,18060.5,18021.5,18003.25,17971.25,17980.25,17978.75,18023.25,18043.5,18032.5,18026.25,18040.75,18030.75,18053.5,18058.25,18064.0
2024-03-01,2024,4,0,224.07142857142858,18064.0,48.25,18112.25,18324.75,18372.75,18093.75,1430,0930,492573,212.5,NQH4,NQH4,18112.25,18147.25,18167.0,18194.25,18232.75,18231.5,18265.75,18288.0,18322.0,18354.25,18367.5,18360.5,18329.25,18344.25,18344.5,18324.75
2024-03-04,2024,0,0,232.89285714285714,18324.75,-10.5,18314.25,18255.0,18346.5,18250.5,1439,1600,449743,-59.25,NQH4,NQH4,18314.25,18291.75,18295.5,18320.5,18300.5,18307.25,18325.25,18308.25,18288.0,18296.5,18301.0,18330.0,18339.75,18323.75,18281.25,18255.0
2024-03-05,2024,1,0,209.48214285714286,18255.0,-127.75,18127.25,17939.0,18135.25,17832.5,0930,1532,635871,-188.25,NQH4,NQH4,18127.25,18064.25,17948.5,17942.5,17957.25,17942.25,17971.0,17946.0,17921.25,17881.0,17889.0,17863.5,17851.25,17845.0,17880.0,17939.0
2024-03-06,2024,2,0,224.60714285714286,17939.0,179.75,18118.75,18042.0,18174.25,17963.5,1232,1007,662366,-76.75,NQH4,NQH4,18118.75,18041.75,18010.0,18089.75,18095.5,18124.75,18161.25,18128.25,18149.75,18057.0,18075.25,18013.5,18021.75,18013.0,18044.75,18042.0
2024-03-07,2024,3,0,230.51785714285714,18042.0,136.5,18178.5,18307.75,18360.0,18118.75,1357,0946,538902,129.25,NQH4,NQH4,18178.5,18187.5,18226.25,18246.0,18277.75,18302.25,18301.5,18311.5,18325.25,18345.25,18345.0,18300.0,18313.75,18307.75,18333.75,18307.75
2024-03-08,2024,4,0,238.01785714285714,18307.75,3.75,18311.5,18066.0,18436.5,18012.5,1030,1337,808672,-245.5,NQH4,NQH4,18311.5,18387.0,18428.5,18364.5,18189.5,18177.25,18186.75,18052.5,18066.25,18053.75,18130.0,18160.5,18108.25,18063.75,18066.25,18066.0
2024-03-11,2024,0,1,263.69642857142856,18066.0,,18233.25,18225.25,18271.25,18138.0,1450,1002,450271,-8.0,NQH4,NQM4,18233.25,18158.5,18203.5,18249.0,18167.75,18233.0,18226.5,18229.5,18244.25,18214.25,18242.75,18239.75,18217.0,18216.25,18233.5,18225.25
2024-03-12,2024,1,0,249.32142857142858,18225.25,104.25,18329.5,18473.75,18491.0,18174.0,1556,0946,534805,144.25,NQM4,NQM4,18329.5,18297.5,18389.25,18415.25,18438.0,18409.5,18380.0,18364.25,18391.25,18403.0,18443.25,18441.0,18458.75,18466.25,18473.5,18473.75
2024-03-13,2024,2,0,255.42857142857142,18473.75,-64.0,18409.75,18334.25,18429.75,18281.75,0930,1143,581162,-75.5,NQM4,NQM4,18409.75,18322.5,18347.5,18330.25,18323.25,18329.0,18339.0,18360.75,18393.0,18388.25,18388.75,18385.5,18373.5,18335.25,18321.25,18334.25
2024-03-14,2024,3,0,229.42857142857142,18334.25,21.5,18355.75,18279.5,18398.0,18161.25,0937,1536,662172,-76.25,NQM4,NQM4,18355.75,18210.75,18336.5,18313.75,18275.25,18305.0,18284.0,18247.25,18228.25,18301.25,18302.5,18237.0,18187.75,18184.75,18222.0,18279.5
2024-03-15,2024,4,0,232.14285714285714,18279.5,-132.75,18146.75,18073.0,18174.5,18006.25,0930,1259,529840,-73.75,NQM4,NQM4,18146.75,18105.0,18113.0,18123.5,18097.25,18057.75,18048.0,18018.5,18053.25,18085.25,18062.0,18079.0,18079.0,18086.25,18067.75,18073.0
2024-03-18,2024,0,0,244.98214285714286,18073.0,222.0,18295.0,18218.0,18381.0,18215.25,1029,1600,501876,-77.0,NQM4,NQM4,18295.0,18288.25,18369.0,18357.75,18310.75,18286.75,18281.25,18242.0,18288.0,18270.75,18304.5,18270.0,18291.25,18281.75,18280.0,18218.0
2024-03-19,2024,1,0,258.14285714285717,18218.0,-84.25,18133.75,18276.5,18289.25,18053.25,1433,0944,505363,142.75,NQM4,NQM4,18133.75,18099.5,18073.5,18118.25,18137.75,18155.5,18207.75,18254.0,18263.25,18262.0,18271.75,18271.5,18220.75,18233.5,18255.75,18276.5
2024-03-20,2024,2,0,265.14285714285717,18276.5,48.75,18325.25,18472.25,18497.75,18244.75,1533,1346,502466,147.0,NQM4,NQM4,18325.25,18262.75,18299.25,18266.25,18283.0,18277.75,18268.0,18287.0,18260.0,18313.5,18363.25,18427.75,18441.75,18491.75,18458.5,18472.25
2024-03-21,2024,3,0,268.125,18472.25,201.25,18673.5,18565.75,18709.0,18552.5,0941,1443,465299,-107.75,NQM4,NQM4,18673.5,18638.5,18634.25,18653.0,18662.0,18676.5,18705.25,18686.5,18658.0,18621.25,18613.5,18565.25,18592.5,18591.5,18586.25,18565.75
2024-03-22,2024,4,0,262.98214285714283,18565.75,-41.25,18524.5,18568.75,18626.0,18500.0,1356,0947,382176,44.25,NQM4,NQM4,18524.5,18534.5,18537.0,18513.75,18556.0,18560.25,18549.5,18582.25,18602.25,18615.0,18610.25,18589.75,18562.75,18571.75,18582.0,18568.75
2024-03-25,2024,0,0,265.125,18568.75,-108.0,18460.75,18517.0,18571.75,18414.75,1455,0943,353386,56.25,NQM4,NQM4,18460.75,18477.25,18516.0,18525.25,18520.5,18533.5,18518.0,18529.5,18541.75,18551.0,18557.75,18565.25,18539.25,18536.25,18549.75,18517.0
2024-03-26,2024,1,0,246.16071428571428,18517.0,47.75,18564.75,18468.0,18608.5,18439.25,1004,1557,405660,-96.75,NQM4,NQM4,18564.75,18603.25,18549.0,18561.25,18569.25,18586.5,18556.75,18533.25,18552.5,18543.0,18557.0,18548.0,18531.0,18503.25,18473.25,18468.0
2024-03-27,2024,2,0,241.44642857142858,18468.0,88.75,18556.75,18506.75,18571.75,18378.5,0930,1012,491730,-50.0,NQM4,NQM4,18556.75,18455.25,18424.0,18424.0,18404.5,18406.0,18437.5,18432.75,18428.25,18428.25,18456.0,18420.25,18410.25,18428.5,18492.5,18506.75
2024-03-28,2024,3,0,232.53571428571428,18506.75,-18.0,18488.75,18454.5,18538.75,18448.75,1004,1401,400604,-34.25,NQM4,NQM4,18488.75,18524.5,18494.0,18507.75,18516.5,18512.5,18484.0,18473.5,18459.5,18466.5,18471.75,18503.75,18497.25,18506.0,18484.0,18454.5
2024-04-01,2024,0,0,208.67857142857142,18454.5,33.5,18488.0,18491.75,18607.0,18414.5,0946,1200,451383,3.75,NQM4,NQM4,18488.0,18592.5,18536.5,18474.0,18462.5,18418.75,18481.75,18470.0,18452.75,18461.5,18475.5,18460.0,18476.75,18467.25,18483.5,18491.75
2024-04-02,2024,1,0,212.91071428571428,18491.75,-204.0,18287.75,18334.75,18347.0,18201.5,1550,1018,451974,47.0,NQM4,NQM4,18287.75,18244.75,18235.25,18222.25,18266.0,18236.0,18255.0,18288.75,18276.75,18282.25,18285.5,18277.25,18286.5,18305.0,18325.75,18334.75
2024-04-03,2024,2,0,211.0,18334.75,-81.5,18253.25,18387.0,18451.75,18239.5,1130,0930,463671,133.75,NQM4,NQM4,18253.25,18319.25,18416.0,18437.25,18448.0,18394.5,18424.25,18422.0,18424.25,18414.75,18405.5,18391.25,18338.5,18330.25,18365.25,18387.0
2024-04-04,2024,3,0,212.44642857142858,18387.0,148.25,18535.25,18090.75,18568.0,18069.25,0937,1558,635804,-444.5,NQM4,NQM4,18535.25,18527.25,18509.0,18505.0,18506.0,18533.25,18551.25,18556.75,18542.25,18491.25,18288.25,18187.5,18171.5,18112.0,18115.0,18090.75
2024-04-05,2024,4,0,231.16071428571428,18090.75,52.25,18143.0,18286.75,18408.25,18102.5,1300,0940,619334,143.75,NQM4,NQM4,18143.0,18207.25,18198.75,18315.0,18284.25,18373.75,18353.0,18404.25,18373.25,18276.25,18292.0,18279.5,18288.0,18289.0,18297.0,18286.75
2024-04-08,2024,0,0,234.32142857142858,18286.75,32.0,18318.75,18302.5,18376.0,18237.5,1055,0940,397078,-16.25,NQM4,NQM4,18318.75,18302.25,18357.75,18368.75,18320.5,18288.0,18287.5,18314.75,18304.0,18312.75,18309.25,18314.25,18307.25,18319.0,18302.25,18302.5
2024-04-09,2024,1,0,222.21428571428572,18302.5,90.75,18393.25,18378.5,18405.0,18160.75,0931,1053,567104,-14.75,NQM4,NQM4,18393.25,18350.5,18245.0,18216.25,18230.75,18272.5,18284.25,18261.25,18275.5,18252.25,18254.75,18240.0,18239.5,18326.75,18307.0,18378.5
2024-04-10,2024,2,0,222.80357142857142,18378.5,-250.25,18128.25,18177.0,18234.0,18107.75,1038,0947,666346,48.75,NQM4,NQM4,18128.25,18163.5,18177.5,18151.5,18171.25,18142.0,18150.0,18196.25,18184.5,18168.75,18146.75,18141.5,18189.75,18165.75,18201.5,18177.0
2024-04-11,2024,3,0,224.07142857142858,18177.0,84.25,18261.25,18482.25,18518.75,18169.5,1545,1016,535917,221.0,NQM4,NQM4,18261.25,18241.25,18219.75,18246.5,18248.75,18320.75,18296.25,18307.25,18418.0,18437.25,18498.75,18488.5,18487.75,18505.0,18515.5,18482.25
2024-04-12,2024,4,0,232.10714285714286,18482.25,-182.25,18300.0,18188.5,18343.25,18120.25,0959,1500,602153,-111.5,NQM4,NQM4,18300.0,18329.0,18280.0,18208.75,18257.5,18254.75,18206.5,18163.5,18131.25,18158.25,18160.5,18132.5,18129.5,18141.75,18187.0,18188.5
2024-04-15,2024,0,0,248.96428571428572,18188.5,120.75,18309.25,17864.25,18339.0,17841.5,0930,1517,625393,-445.0,NQM4,NQM4,18309.25,18317.0,18230.25,18170.25,18193.75,18213.0,18112.75,18096.75,17915.75,17918.25,17902.75,17891.25,17872.0,17869.75,17878.25,17864.25
2024-04-16,2024,1,0,273.2857142857143,17864.25,-1.5,17862.75,17875.25,17988.0,17818.0,1412,1332,581927,12.5,NQM4,NQM4,17862.75,17887.25,17867.5,17861.75,17900.25,17876.75,17911.75,17909.25,17847.0,17878.5,17865.75,17932.25,17927.75,17935.5,17920.0,17875.25
2024-04-17,2024,2,0,273.3392857142857,17875.25,55.75,17931.0,17641.25,17959.5,17615.25,0930,1246,670788,-289.75,NQM4,NQM4,17931.0,17876.5,17844.75,17818.0,17747.25,17737.75,17676.0,17652.5,17721.5,17725.25,17707.75,17686.75,17677.0,17675.5,17682.0,17641.25
2024-04-18,2024,3,0,284.125,17641.25,32.75,17674.0,17552.75,17746.0,17506.25,1122,1600,597578,-121.25,NQM4,NQM4,17674.0,17602.25,17665.0,17709.75,17697.25,17706.5,17680.25,17618.25,17586.5,17560.5,17556.5,17540.75,17565.75,17563.25,17571.0,17552.75
2024-04-19,2024,4,0,294.82142857142856,17552.75,-81.75,17471.0,17175.75,17517.0,17113.25,0946,1546,720429,-295.25,NQM4,NQM4,17471.0,17459.75,17387.75,17377.75,17341.25,17310.5,17222.5,17290.25,17282.5,17268.0,17224.0,17149.25,17175.75,17183.5,17132.5,17175.75
2024-04-22,2024,0,0,312.4642857142857,17175.75,113.0,17288.75,17344.25,17448.0,17148.5,1436,1115,498645,55.5,NQM4,NQM4,17288.75,17297.75,17205.5,17181.75,17210.0,17257.75,17247.75,17268.75,17349.25,17391.5,17437.5,17407.0,17412.25,17387.75,17358.75,17344.25
2024-04-23,2024,1,0,313.125,17344.25,76.5,17420.75,17604.0,17657.25,17413.75,1444,0931,454024,183.25,NQM4,NQM4,17420.75,17495.0,17582.75,17593.25,17584.75,17571.5,17606.75,17590.5,17596.75,17636.0,17646.25,17642.0,17631.25,17623.0,17619.25,17604.0
2024-04-24,2024,2,0,320.32142857142856,17604.0,132.25,17736.25,17665.75,17795.5,17567.25,0951,1234,497084,-70.5,NQM4,NQM4,17736.25,17745.25,17730.0,17691.0,17665.25,17617.0,17590.75,17621.75,17663.0,17690.25,17633.5,17612.5,17649.0,17665.75,17665.5,17665.75
2024-04-25,2024,3,0,301.0,17665.75,-316.5,17349.25,17619.0,17624.25,17308.25,1600,0932,590691,269.75,NQM4,NQM4,17349.25,17341.75,17428.75,17370.75,17396.75,17410.75,17450.25,17492.25,17502.25,17566.25,17535.75,17534.5,17569.0,17591.5,17546.75,17619.0
2024-04-26,2024,4,0,303.85714285714283,17619.0,73.25,17692.25,17846.0,17901.5,17668.25,1334,0932,463319,153.75,NQM4,NQM4,17692.25,17794.25,17787.5,17861.0,17835.75,17832.25,17844.5,17880.75,17887.25,17874.0,17847.75,17867.75,17872.75,17881.75,17864.25,17846.0
2024-04-29,2024,0,0,314.14285714285717,17846.0,69.75,17915.75,17925.0,17949.0,17791.25,0933,1507,424282,9.25,NQM4,NQM4,17915.75,17881.0,17902.25,17886.25,17868.0,17887.0,17900.25,17895.25,17914.75,17906.5,17881.75,17852.5,17838.75,17851.75,17863.0,17925.0
2024-04-30,2024,1,0,307.9642857142857,17925.0,-92.75,17832.25,17581.5,17895.25,17550.75,1002,1600,516826,-250.75,NQM4,NQM4,17832.25,17869.0,17822.5,17832.0,17763.5,17761.75,17748.0,17694.5,17693.25,17734.5,17694.0,17686.5,17689.25,17689.25,17686.25,17581.5
2024-05-01,2024,2,0,315.35714285714283,17581.5,-68.25,17513.25,17457.75,17793.25,17399.25,1502,1200,646312,-55.5,NQM4,NQM4,17513.25,17453.25,17468.75,17486.5,17452.25,17401.0,17456.5,17433.25,17449.0,17509.75,17552.25,17774.75,17755.5,17687.5,17578.5,17457.75
