date,class,X,ts,etmin,sym,level,dir,touch_num,level_age_min,appr15,dist_same,dist_cross,vol30,fwd5,fwd15,fwd30,fwd60,beyond30,beyond60,reject30,reject60,race30,race60,raceV30
2024-06-07,lt_real,5,1717760400,460,NQM4,19086.25,1,1,101,31.3,3.75,33.25,7.0,-0.6,0.2,0.7,-100.3,12.25,60.55,0.0,101.25,break,break,break
2024-06-07,lt_real,2,1717760400,460,NQM4,19086.25,1,1,101,31.3,3.75,33.25,7.0,-0.6,0.2,0.7,-100.3,12.25,60.55,0.0,101.25,break,break,break
2024-06-07,grid50,10,1717760400,460,NQM4,19100.0,1,1,460,31.3,50.0,,7.0,-0.6,0.2,0.7,-100.3,0.0,46.8,13.2,115.0,bounce,bounce,bounce
2024-06-07,grid100,10,1717760400,460,NQM4,19100.0,1,1,460,31.3,100.0,,7.0,-0.6,0.2,0.7,-100.3,0.0,46.8,13.2,115.0,bounce,bounce,bounce
2024-06-07,grid50,5,1717760640,464,NQM4,19100.0,1,1,464,33.2,50.0,,7.0,-2.5,-6.2,2.8,-136.2,0.0,46.8,13.2,160.0,bounce,bounce,bounce
2024-06-07,grid50,2,1717760640,464,NQM4,19100.0,1,1,464,33.2,50.0,,7.0,-2.5,-6.2,2.8,-136.2,0.0,46.8,13.2,160.0,bounce,bounce,bounce
2024-06-07,grid100,5,1717760640,464,NQM4,19100.0,1,1,464,33.2,100.0,,7.0,-2.5,-6.2,2.8,-136.2,0.0,46.8,13.2,160.0,bounce,bounce,bounce
2024-06-07,grid100,2,1717760640,464,NQM4,19100.0,1,1,464,33.2,100.0,,7.0,-2.5,-6.2,2.8,-136.2,0.0,46.8,13.2,160.0,bounce,bounce,bounce
2024-06-07,gex_real,10,1717763400,510,NQM4,19124.75,1,1,256,-85.0,205.75,15.75,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,184.75,184.75,bounce,bounce,bounce
2024-06-07,gex_real,5,1717763400,510,NQM4,19124.75,1,1,256,-85.0,205.75,15.75,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,184.75,184.75,bounce,bounce,bounce
2024-06-07,gex_real,2,1717763400,510,NQM4,19124.75,1,1,256,-85.0,205.75,15.75,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,184.75,184.75,bounce,bounce,bounce
2024-06-07,lt_real,10,1717763400,510,NQM4,19140.5,1,1,1,-85.0,33.75,15.75,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,200.5,200.5,bounce,bounce,bounce
2024-06-07,lt_real,5,1717763400,510,NQM4,19140.5,1,1,1,-85.0,33.75,15.75,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,200.5,200.5,bounce,bounce,bounce
2024-06-07,lt_real,2,1717763400,510,NQM4,19140.5,1,1,1,-85.0,33.75,15.75,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,200.5,200.5,bounce,bounce,bounce
2024-06-07,grid50,10,1717763400,510,NQM4,19000.0,-1,1,510,85.0,50.0,,7.0,-1.8,59.7,19.2,-3.8,60.0,60.0,44.8,45.8,both,both,both
2024-06-07,grid50,5,1717763400,510,NQM4,19000.0,-1,1,510,85.0,50.0,,7.0,-1.8,59.7,19.2,-3.8,60.0,60.0,44.8,45.8,both,both,both
2024-06-07,grid50,2,1717763400,510,NQM4,19000.0,-1,1,510,85.0,50.0,,7.0,-1.8,59.7,19.2,-3.8,60.0,60.0,44.8,45.8,both,both,both
2024-06-07,grid50,10,1717763400,510,NQM4,19050.0,-1,2,510,85.0,50.0,,7.0,-1.8,59.7,19.2,-3.8,110.0,110.0,0.0,0.0,break,break,break
2024-06-07,grid50,5,1717763400,510,NQM4,19050.0,-1,2,510,85.0,50.0,,7.0,-1.8,59.7,19.2,-3.8,110.0,110.0,0.0,0.0,break,break,break
2024-06-07,grid50,2,1717763400,510,NQM4,19050.0,-1,1,510,85.0,50.0,,7.0,-1.8,59.7,19.2,-3.8,110.0,110.0,0.0,0.0,break,break,break
2024-06-07,grid50,10,1717763400,510,NQM4,19150.0,1,1,510,-85.0,50.0,,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,210.0,210.0,bounce,bounce,bounce
2024-06-07,grid50,5,1717763400,510,NQM4,19150.0,1,1,510,-85.0,50.0,,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,210.0,210.0,bounce,bounce,bounce
2024-06-07,grid100,10,1717763400,510,NQM4,19000.0,-1,1,510,85.0,100.0,,7.0,-1.8,59.7,19.2,-3.8,60.0,60.0,44.8,45.8,both,both,both
2024-06-07,grid100,5,1717763400,510,NQM4,19000.0,-1,1,510,85.0,100.0,,7.0,-1.8,59.7,19.2,-3.8,60.0,60.0,44.8,45.8,both,both,both
2024-06-07,grid100,2,1717763400,510,NQM4,19000.0,-1,1,510,85.0,100.0,,7.0,-1.8,59.7,19.2,-3.8,60.0,60.0,44.8,45.8,both,both,both
2024-06-07,lt_rand0,10,1717763400,510,NQM4,19132.25,1,1,151,-85.0,33.0,,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,192.25,192.25,bounce,bounce,bounce
2024-06-07,lt_rand0,5,1717763400,510,NQM4,19132.25,1,1,151,-85.0,33.0,,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,192.25,192.25,bounce,bounce,bounce
2024-06-07,lt_rand0,2,1717763400,510,NQM4,19132.25,1,1,151,-85.0,33.0,,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,192.25,192.25,bounce,bounce,bounce
2024-06-07,gex_rand2,10,1717763400,510,NQM4,19061.0,-1,2,256,85.0,285.25,,7.0,-1.8,59.7,19.2,-3.8,121.0,121.0,0.0,0.0,break,break,break
2024-06-07,gex_rand2,5,1717763400,510,NQM4,19061.0,-1,2,256,85.0,285.25,,7.0,-1.8,59.7,19.2,-3.8,121.0,121.0,0.0,0.0,break,break,break
2024-06-07,gex_rand2,2,1717763400,510,NQM4,19061.0,-1,2,256,85.0,285.25,,7.0,-1.8,59.7,19.2,-3.8,121.0,121.0,0.0,0.0,break,break,break
2024-06-07,lt_rand2,10,1717763400,510,NQM4,19024.0,-1,1,151,85.0,37.5,,7.0,-1.8,59.7,19.2,-3.8,84.0,84.0,20.8,21.8,both,both,both
2024-06-07,lt_rand2,5,1717763400,510,NQM4,19024.0,-1,1,151,85.0,37.5,,7.0,-1.8,59.7,19.2,-3.8,84.0,84.0,20.8,21.8,both,both,both
2024-06-07,lt_rand2,2,1717763400,510,NQM4,19024.0,-1,1,151,85.0,37.5,,7.0,-1.8,59.7,19.2,-3.8,84.0,84.0,20.8,21.8,both,both,both
2024-06-07,lt_rand2,10,1717763400,510,NQM4,19107.25,1,3,510,-85.0,18.75,,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,167.25,167.25,bounce,bounce,bounce
2024-06-07,lt_rand2,5,1717763400,510,NQM4,19107.25,1,3,510,-85.0,18.75,,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,167.25,167.25,bounce,bounce,bounce
2024-06-07,lt_rand2,2,1717763400,510,NQM4,19107.25,1,3,510,-85.0,18.75,,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,167.25,167.25,bounce,bounce,bounce
2024-06-07,lt_rand2,10,1717763400,510,NQM4,19126.0,1,2,510,-85.0,18.75,,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,186.0,186.0,bounce,bounce,bounce
2024-06-07,lt_rand2,5,1717763400,510,NQM4,19126.0,1,1,510,-85.0,18.75,,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,186.0,186.0,bounce,bounce,bounce
2024-06-07,lt_rand2,2,1717763400,510,NQM4,19126.0,1,1,510,-85.0,18.75,,7.0,1.8,-59.7,-19.2,3.8,0.0,0.0,186.0,186.0,bounce,bounce,bounce
2024-06-07,grid50,10,1717764120,522,NQM4,18950.0,-1,1,522,134.7,50.0,,7.0,-6.7,-33.2,-53.7,-43.7,10.0,10.0,84.2,95.8,both,both,both
2024-06-07,grid50,5,1717764180,523,NQM4,18950.0,-1,1,523,135.7,50.0,,7.0,-21.3,-31.0,-58.0,-77.3,9.0,9.0,84.2,95.8,bounce,bounce,bounce
2024-06-07,grid50,2,1717764180,523,NQM4,18950.0,-1,1,523,135.7,50.0,,7.0,-21.3,-31.0,-58.0,-77.3,9.0,9.0,84.2,95.8,bounce,bounce,bounce
2024-06-07,lt_rand1,10,1717764540,529,NQM4,18989.25,1,1,5,-23.8,162.5,,7.0,-17.0,17.6,43.0,53.3,48.55,56.55,31.05,31.05,bounce,bounce,break
2024-06-07,grid50,10,1717764600,530,NQM4,19000.0,1,2,530,-18.2,50.0,,7.0,-13.6,34.0,37.7,48.2,37.8,48.2,41.8,41.8,bounce,bounce,bounce
2024-06-07,grid50,5,1717764600,530,NQM4,19000.0,1,2,530,-18.2,50.0,,7.0,-13.6,34.0,37.7,48.2,37.8,48.2,41.8,41.8,bounce,bounce,bounce
2024-06-07,grid50,2,1717764600,530,NQM4,19000.0,1,2,530,-18.2,50.0,,7.0,-13.6,34.0,37.7,48.2,37.8,48.2,41.8,41.8,bounce,bounce,bounce
2024-06-07,grid100,10,1717764600,530,NQM4,19000.0,1,2,530,-18.2,100.0,,7.0,-13.6,34.0,37.7,48.2,37.8,48.2,41.8,41.8,bounce,bounce,bounce
2024-06-07,grid100,5,1717764600,530,NQM4,19000.0,1,2,530,-18.2,100.0,,7.0,-13.6,34.0,37.7,48.2,37.8,48.2,41.8,41.8,bounce,bounce,bounce
2024-06-07,grid100,2,1717764600,530,NQM4,19000.0,1,2,530,-18.2,100.0,,7.0,-13.6,34.0,37.7,48.2,37.8,48.2,41.8,41.8,bounce,bounce,bounce
2024-06-07,lt_rand1,5,1717764600,530,NQM4,18989.25,1,1,6,-18.2,162.5,,7.0,-13.6,34.0,37.7,48.2,48.55,58.95,31.05,31.05,bounce,bounce,bounce
2024-06-07,lt_rand1,2,1717764600,530,NQM4,18989.25,1,1,6,-18.2,162.5,,7.0,-13.6,34.0,37.7,48.2,48.55,58.95,31.05,31.05,bounce,bounce,bounce
2024-06-07,grid50,10,1717764900,535,NQM4,18950.0,-1,2,535,11.3,50.0,,7.0,-10.8,-38.3,-44.0,-64.8,0.0,0.0,87.8,115.0,bounce,bounce,bounce
2024-06-07,lt_rand0,10,1717765500,545,NQM4,19034.75,1,1,21,34.0,35.75,,7.0,-9.3,3.7,-8.6,9.4,11.05,30.25,42.25,42.25,bounce,bounce,bounce
2024-06-07,lt_rand2,10,1717765500,545,NQM4,19023.75,1,2,186,34.0,52.5,,7.0,-9.3,3.7,-8.6,9.4,22.05,41.25,31.25,31.25,break,break,break
2024-06-07,lt_rand2,5,1717765500,545,NQM4,19023.75,1,2,186,34.0,52.5,,7.0,-9.3,3.7,-8.6,9.4,22.05,41.25,31.25,31.25,break,break,break
2024-06-07,lt_rand2,2,1717765500,545,NQM4,19023.75,1,2,186,34.0,52.5,,7.0,-9.3,3.7,-8.6,9.4,22.05,41.25,31.25,31.25,break,break,break
2024-06-07,lt_rand0,5,1717765560,546,NQM4,19034.75,1,1,22,59.8,35.75,,7.0,-17.5,-0.8,-11.8,6.5,11.05,30.25,42.25,42.25,bounce,bounce,bounce
2024-06-07,lt_rand0,2,1717765560,546,NQM4,19034.75,1,1,22,59.8,35.75,,7.0,-17.5,-0.8,-11.8,6.5,11.05,30.25,42.25,42.25,bounce,bounce,bounce
2024-06-07,grid50,10,1717766820,567,NQM4,19050.0,1,3,567,26.7,50.0,,7.0,-28.0,-36.7,-11.2,-5.0,15.0,15.0,57.5,57.5,bounce,bounce,bounce
2024-06-07,lt_real,10,1717766880,568,NQM4,19052.0,1,1,44,34.5,35.0,72.75,7.0,-31.5,-15.2,-14.0,-6.8,13.0,13.0,59.5,59.5,bounce,bounce,bounce
2024-06-07,grid50,5,1717766880,568,NQM4,19050.0,1,3,568,34.5,50.0,,7.0,-31.5,-15.2,-14.0,-6.8,15.0,15.0,57.5,57.5,bounce,bounce,bounce
2024-06-07,grid50,10,1717767000,570,NQM4,19000.0,-1,3,570,4.2,50.0,,7.0,-5.2,-13.0,-22.8,-25.5,7.5,7.5,65.0,65.0,bounce,bounce,bounce
2024-06-07,grid100,10,1717767000,570,NQM4,19000.0,-1,3,570,4.2,100.0,,7.0,-5.2,-13.0,-22.8,-25.5,7.5,7.5,65.0,65.0,bounce,bounce,bounce
2024-06-07,grid50,5,1717767060,571,NQM4,19000.0,-1,3,571,7.3,50.0,,7.0,0.3,-12.0,-19.3,-18.7,7.5,7.5,65.0,65.0,bounce,bounce,bounce
2024-06-07,grid50,2,1717767060,571,NQM4,19000.0,-1,3,571,7.3,50.0,,7.0,0.3,-12.0,-19.3,-18.7,7.5,7.5,65.0,65.0,bounce,bounce,bounce
2024-06-07,grid100,5,1717767060,571,NQM4,19000.0,-1,3,571,7.3,100.0,,7.0,0.3,-12.0,-19.3,-18.7,7.5,7.5,65.0,65.0,bounce,bounce,bounce
2024-06-07,grid100,2,1717767060,571,NQM4,19000.0,-1,3,571,7.3,100.0,,7.0,0.3,-12.0,-19.3,-18.7,7.5,7.5,65.0,65.0,bounce,bounce,bounce
2024-06-07,lt_rand0,10,1717767780,583,NQM4,19029.5,1,2,59,-15.2,6.5,,7.0,-5.6,1.2,11.4,59.0,35.5,63.7,11.5,11.5,bounce,bounce,bounce
2024-06-07,lt_rand0,5,1717767780,583,NQM4,19029.5,1,2,59,-15.2,6.5,,7.0,-5.6,1.2,11.4,59.0,35.5,63.7,11.5,11.5,bounce,bounce,bounce
2024-06-07,lt_rand0,2,1717767780,583,NQM4,19029.5,1,2,59,-15.2,6.5,,7.0,-5.6,1.2,11.4,59.0,35.5,63.7,11.5,11.5,bounce,bounce,bounce
2024-06-07,lt_rand0,10,1717767780,583,NQM4,19036.0,1,1,14,-15.2,6.5,,7.0,-5.6,1.2,11.4,59.0,29.0,57.2,18.0,18.0,bounce,bounce,bounce
2024-06-07,lt_real,10,1717768200,590,NQM4,19057.75,1,1,21,22.8,30.5,64.75,7.0,3.0,-4.8,3.2,61.5,7.25,59.75,39.75,39.75,bounce,bounce,bounce
2024-06-07,grid50,10,1717768200,590,NQM4,19050.0,1,4,590,22.8,50.0,,7.0,3.0,-4.8,3.2,61.5,15.0,67.5,32.0,32.0,both,both,both
2024-06-07,grid50,5,1717768200,590,NQM4,19050.0,1,4,590,22.8,50.0,,7.0,3.0,-4.8,3.2,61.5,15.0,67.5,32.0,32.0,both,both,both
2024-06-07,grid50,2,1717768200,590,NQM4,19050.0,1,2,590,22.8,50.0,,7.0,3.0,-4.8,3.2,61.5,15.0,67.5,32.0,32.0,both,both,both
2024-06-07,lt_real,5,1717768260,591,NQM4,19057.75,1,1,22,39.0,30.5,64.75,7.0,-17.4,-20.7,-13.2,39.3,7.25,59.75,39.75,39.75,bounce,bounce,bounce
2024-06-07,lt_real,2,1717768260,591,NQM4,19057.75,1,1,22,39.0,30.5,64.75,7.0,-17.4,-20.7,-13.2,39.3,7.25,59.75,39.75,39.75,bounce,bounce,bounce
2024-06-07,gex_rand2,10,1717768260,591,NQM4,19058.75,1,3,337,39.0,50.5,,7.0,-17.4,-20.7,-13.2,39.3,6.25,58.75,40.75,40.75,bounce,bounce,bounce
2024-06-07,gex_rand2,5,1717768260,591,NQM4,19058.75,1,3,337,39.0,50.5,,7.0,-17.4,-20.7,-13.2,39.3,6.25,58.75,40.75,40.75,bounce,bounce,bounce
2024-06-07,gex_rand2,2,1717768260,591,NQM4,19058.75,1,3,337,39.0,50.5,,7.0,-17.4,-20.7,-13.2,39.3,6.25,58.75,40.75,40.75,bounce,bounce,bounce
2024-06-07,lt_rand0,10,1717768500,595,NQM4,19027.25,-1,3,71,-42.0,118.25,,7.0,8.2,14.2,-0.5,-43.0,9.25,9.25,26.95,90.25,bounce,bounce,bounce
2024-06-07,lt_rand0,5,1717768620,597,NQM4,19027.25,-1,3,73,-25.5,118.25,,7.0,-10.5,-7.5,-6.2,-47.5,9.25,9.25,26.95,90.25,bounce,bounce,break
2024-06-07,lt_rand0,2,1717768620,597,NQM4,19027.25,-1,3,73,-25.5,118.25,,7.0,-10.5,-7.5,-6.2,-47.5,9.25,9.25,26.95,90.25,bounce,bounce,break
2024-06-07,gex_rand2,10,1717768680,598,NQM4,19008.25,-1,1,14,-1.2,50.5,,7.0,2.5,-10.2,-7.2,-40.2,0.0,0.0,45.95,109.25,bounce,bounce,bounce
2024-06-07,lt_real,10,1717769820,617,NQM4,19061.75,1,2,48,14.0,23.0,62.25,7.0,-8.7,-9.3,53.5,-22.0,45.25,55.75,34.25,46.55,bounce,bounce,bounce
2024-06-07,gex_rand2,10,1717769820,617,NQM4,19060.25,1,4,363,14.0,180.75,,7.0,-8.7,-9.3,53.5,-22.0,46.75,57.25,32.75,45.05,bounce,bounce,bounce
2024-06-07,gex_rand2,5,1717770900,635,NQM4,19058.5,1,4,381,7.0,180.75,,7.0,35.8,51.3,-0.7,26.0,59.0,59.0,14.5,43.3,bounce,bounce,bounce
2024-06-07,lt_real,5,1717771020,637,NQM4,19062.25,1,2,68,22.7,20.75,60.0,7.0,26.3,26.0,-35.5,-2.3,55.25,55.25,39.45,47.05,break,break,break
2024-06-07,lt_real,2,1717771020,637,NQM4,19062.25,1,2,68,22.7,20.75,60.0,7.0,26.3,26.0,-35.5,-2.3,55.25,55.25,39.45,47.05,break,break,break
2024-06-07,gex_rand2,2,1717771020,637,NQM4,19058.5,1,4,383,22.7,180.75,,7.0,26.3,26.0,-35.5,-2.3,59.0,59.0,35.7,43.3,break,break,break
2024-06-07,lt_real,10,1717771140,639,NQM4,19083.0,1,1,55,34.0,2.0,39.25,7.0,19.7,23.4,-41.8,-6.0,34.5,34.5,62.0,67.8,bounce,bounce,both
2024-06-07,lt_real,5,1717771200,640,NQM4,19083.0,1,1,56,42.5,2.0,39.25,7.0,5.0,0.0,-57.2,-13.8,34.5,34.5,62.0,67.8,break,break,break
2024-06-07,lt_real,2,1717771200,640,NQM4,19083.0,1,1,56,42.5,2.0,39.25,7.0,5.0,0.0,-57.2,-13.8,34.5,34.5,62.0,67.8,break,break,break
2024-06-07,lt_real,10,1717771200,640,NQM4,19085.0,1,1,116,42.5,2.0,37.25,7.0,5.0,0.0,-57.2,-13.8,32.5,32.5,64.0,69.8,break,break,break
2024-06-07,lt_real,5,1717771200,640,NQM4,19085.0,1,1,116,42.5,2.0,37.25,7.0,5.0,0.0,-57.2,-13.8,32.5,32.5,64.0,69.8,break,break,break
2024-06-07,lt_real,2,1717771200,640,NQM4,19085.0,1,1,116,42.5,2.0,37.25,7.0,5.0,0.0,-57.2,-13.8,32.5,32.5,64.0,69.8,break,break,break
2024-06-07,lt_real,10,1717771200,640,NQM4,19088.0,1,1,56,42.5,3.0,34.25,7.0,5.0,0.0,-57.2,-13.8,29.5,29.5,67.0,72.8,break,break,bounce
2024-06-07,lt_real,5,1717771200,640,NQM4,19088.0,1,1,56,42.5,3.0,34.25,7.0,5.0,0.0,-57.2,-13.8,29.5,29.5,67.0,72.8,break,break,bounce
2024-06-07,lt_real,2,1717771200,640,NQM4,19088.0,1,1,56,42.5,3.0,34.25,7.0,5.0,0.0,-57.2,-13.8,29.5,29.5,67.0,72.8,break,break,bounce
2024-06-07,grid50,10,1717771200,640,NQM4,19100.0,1,2,640,42.5,50.0,,7.0,5.0,0.0,-57.2,-13.8,17.5,17.5,79.0,84.8,bounce,bounce,bounce
2024-06-07,grid100,10,1717771200,640,NQM4,19100.0,1,2,640,42.5,100.0,,7.0,5.0,0.0,-57.2,-13.8,17.5,17.5,79.0,84.8,bounce,bounce,bounce
2024-06-07,grid50,5,1717771500,645,NQM4,19100.0,1,2,645,53.5,50.0,,7.0,10.5,-35.5,-56.8,-26.8,17.5,17.5,84.8,84.8,break,break,bounce
2024-06-07,grid100,5,1717771500,645,NQM4,19100.0,1,2,645,53.5,100.0,,7.0,10.5,-35.5,-56.8,-26.8,17.5,17.5,84.8,84.8,break,break,bounce
2024-06-07,grid50,2,1717771560,646,NQM4,19100.0,1,2,646,60.0,50.0,,7.0,-0.7,-41.4,-68.2,-31.2,17.5,17.5,84.8,84.8,break,break,break
2024-06-07,grid100,2,1717771560,646,NQM4,19100.0,1,2,646,60.0,100.0,,7.0,-0.7,-41.4,-68.2,-31.2,17.5,17.5,84.8,84.8,break,break,break
2024-06-07,gex_real,10,1717771680,648,NQM4,19123.5,1,2,394,76.0,205.75,30.5,7.0,-17.0,-54.6,-82.0,-38.3,0.0,0.0,108.3,108.3,bounce,bounce,bounce
2024-06-07,lt_real,10,1717772160,656,NQM4,19068.75,-1,3,87,6.3,19.0,54.75,7.0,23.4,54.2,16.4,-4.8,53.55,53.55,13.25,20.05,bounce,bounce,bounce
2024-06-07,lt_real,5,1717772160,656,NQM4,19068.75,-1,3,87,6.3,19.0,54.75,7.0,23.4,54.2,16.4,-4.8,53.55,53.55,13.25,20.05,bounce,bounce,bounce
2024-06-07,lt_real,2,1717772220,657,NQM4,19068.75,-1,3,88,17.3,19.0,54.75,7.0,14.5,44.0,14.5,-7.3,53.55,53.55,9.25,20.05,break,break,bounce
2024-06-07,gex_rand2,10,1717772220,657,NQM4,19059.75,-1,5,403,17.3,240.75,,7.0,14.5,44.0,14.5,-7.3,44.55,44.55,18.25,29.05,bounce,bounce,bounce
2024-06-07,gex_rand2,5,1717772280,658,NQM4,19059.75,-1,5,404,17.6,240.75,,7.0,13.0,37.2,16.0,-11.3,44.55,44.55,18.25,29.05,bounce,bounce,bounce
2024-06-07,grid50,10,1717772400,660,NQM4,19050.0,-1,5,660,35.5,50.0,,7.0,6.0,21.3,-25.5,-22.0,34.8,34.8,33.5,38.8,bounce,bounce,bounce
2024-06-07,grid50,5,1717772400,660,NQM4,19050.0,-1,5,660,35.5,50.0,,7.0,6.0,21.3,-25.5,-22.0,34.8,34.8,33.5,38.8,bounce,bounce,bounce
2024-06-07,grid50,2,1717772400,660,NQM4,19050.0,-1,3,660,35.5,50.0,,7.0,6.0,21.3,-25.5,-22.0,34.8,34.8,33.5,38.8,bounce,bounce,bounce
2024-06-07,gex_rand2,2,1717772400,660,NQM4,19060.25,-1,5,406,35.5,240.75,,7.0,6.0,21.3,-25.5,-22.0,45.05,45.05,23.25,28.55,break,break,break
2024-06-07,lt_rand0,10,1717772820,667,NQM4,19019.75,-1,4,143,61.5,138.0,,7.0,-0.5,-16.0,-33.2,-56.0,4.55,4.55,69.05,69.05,bounce,bounce,bounce
2024-06-07,lt_rand0,5,1717772820,667,NQM4,19019.75,-1,4,143,61.5,138.0,,7.0,-0.5,-16.0,-33.2,-56.0,4.55,4.55,69.05,69.05,bounce,bounce,bounce
2024-06-07,lt_rand0,2,1717772880,668,NQM4,19019.75,-1,4,144,62.0,138.0,,7.0,-0.2,-21.0,-34.4,-57.0,4.55,4.55,69.05,71.75,bounce,bounce,bounce
2024-06-07,gex_rand2,10,1717773780,683,NQM4,19058.75,1,6,429,21.0,204.25,,7.0,0.4,13.4,20.4,41.7,30.05,42.25,4.95,4.95,break,break,break
2024-06-07,gex_rand2,5,1717773780,683,NQM4,19058.75,1,6,429,21.0,204.25,,7.0,0.4,13.4,20.4,41.7,30.05,42.25,4.95,4.95,break,break,break
2024-06-07,lt_real,10,1717773840,684,NQM4,19068.25,1,4,115,29.5,11.75,54.25,7.0,4.7,6.3,17.0,42.5,20.55,36.25,14.45,14.45,bounce,bounce,bounce
2024-06-07,gex_rand2,2,1717773840,684,NQM4,19058.75,1,6,430,29.5,204.25,,7.0,4.7,6.3,17.0,42.5,30.05,45.75,4.95,4.95,break,break,break
2024-06-07,lt_real,5,1717773900,685,NQM4,19068.25,1,4,116,32.2,11.75,54.25,7.0,20.0,11.2,16.5,43.8,20.55,38.25,14.45,14.45,bounce,bounce,bounce
2024-06-07,lt_real,2,1717774200,690,NQM4,19072.0,1,4,121,46.8,7.5,50.75,7.0,-4.8,-16.8,-3.5,42.5,16.8,53.8,16.0,16.0,break,break,break
2024-06-07,lt_real,10,1717774200,690,NQM4,19079.5,1,2,106,46.8,4.75,43.25,7.0,-4.8,-16.8,-3.5,42.5,9.3,46.3,23.5,23.5,bounce,bounce,break
2024-06-07,lt_real,5,1717774200,690,NQM4,19079.5,1,2,106,46.8,4.75,43.25,7.0,-4.8,-16.8,-3.5,42.5,9.3,46.3,23.5,23.5,bounce,bounce,break
2024-06-07,lt_real,2,1717774200,690,NQM4,19079.5,1,2,106,46.8,4.75,43.25,7.0,-4.8,-16.8,-3.5,42.5,9.3,46.3,23.5,23.5,bounce,bounce,break
2024-06-07,lt_real,10,1717774200,690,NQM4,19084.25,1,2,106,46.8,0.25,38.5,7.0,-4.8,-16.8,-3.5,42.5,4.55,41.55,28.25,28.25,bounce,bounce,bounce
2024-06-07,lt_real,5,1717774200,690,NQM4,19084.25,1,2,106,46.8,0.25,38.5,7.0,-4.8,-16.8,-3.5,42.5,4.55,41.55,28.25,28.25,bounce,bounce,bounce
2024-06-07,lt_real,2,1717774200,690,NQM4,19084.25,1,2,106,46.8,0.25,38.5,7.0,-4.8,-16.8,-3.5,42.5,4.55,41.55,28.25,28.25,bounce,bounce,bounce
2024-06-07,lt_real,10,1717774200,690,NQM4,19084.5,1,2,166,46.8,0.25,38.25,7.0,-4.8,-16.8,-3.5,42.5,4.3,41.3,28.5,28.5,bounce,bounce,bounce
2024-06-07,lt_real,5,1717774200,690,NQM4,19084.5,1,2,166,46.8,0.25,38.25,7.0,-4.8,-16.8,-3.5,42.5,4.3,41.3,28.5,28.5,bounce,bounce,bounce
2024-06-07,lt_real,2,1717774200,690,NQM4,19084.5,1,2,166,46.8,0.25,38.25,7.0,-4.8,-16.8,-3.5,42.5,4.3,41.3,28.5,28.5,bounce,bounce,bounce
2024-06-07,grid50,10,1717774560,696,NQM4,19050.0,-1,6,696,-26.8,50.0,,7.0,-5.5,-11.2,-16.5,-40.2,0.0,0.0,37.0,77.5,bounce,bounce,bounce
2024-06-07,grid50,10,1717776480,728,NQM4,19100.0,1,3,728,15.6,50.0,,7.0,0.2,5.7,13.7,35.2,27.5,45.8,18.5,22.0,bounce,bounce,bounce
2024-06-07,grid100,10,1717776480,728,NQM4,19100.0,1,3,728,15.6,100.0,,7.0,0.2,5.7,13.7,35.2,27.5,45.8,18.5,22.0,bounce,bounce,bounce
2024-06-07,grid50,5,1717776660,731,NQM4,19100.0,1,3,731,11.2,50.0,,7.0,-4.2,4.8,-0.4,32.6,27.5,45.8,18.5,22.0,bounce,bounce,bounce
2024-06-07,grid50,2,1717776660,731,NQM4,19100.0,1,3,731,11.2,50.0,,7.0,-4.2,4.8,-0.4,32.6,27.5,45.8,18.5,22.0,bounce,bounce,bounce
2024-06-07,grid100,5,1717776660,731,NQM4,19100.0,1,3,731,11.2,100.0,,7.0,-4.2,4.8,-0.4,32.6,27.5,45.8,18.5,22.0,bounce,bounce,bounce
2024-06-07,grid100,2,1717776660,731,NQM4,19100.0,1,3,731,11.2,100.0,,7.0,-4.2,4.8,-0.4,32.6,27.5,45.8,18.5,22.0,bounce,bounce,bounce
2024-06-07,lt_rand2,10,1717777680,748,NQM4,19117.0,1,1,224,17.2,13.75,,7.0,6.6,-7.2,27.8,15.3,28.8,38.0,39.0,39.0,break,break,bounce
2024-06-07,gex_real,10,1717777740,749,NQM4,19123.75,1,3,495,30.7,205.75,37.5,7.0,-6.0,-8.7,28.3,13.3,22.05,31.25,45.75,45.75,bounce,bounce,bounce
2024-06-07,gex_real,5,1717777800,750,NQM4,19123.75,1,2,496,37.5,205.75,37.5,7.0,-14.7,-19.7,14.0,7.0,22.05,31.25,45.75,45.75,bounce,bounce,bounce
