i,epoch,et_date,trade_date,year,et_min,side,E,atr,sym,arr3,arr5,arr10,arr15,eff10,accel,dep_bars,fresh_bars,rv60,brk0_t,brk5_t,ret_p35_t,maxret_prebrk5,maxret_t,hold_p20_b0,hold_p20_b5,hold_p35_b0,hold_p35_b5,hold_p50_b0,hold_p50_b5,hold_a15_b0,hold_a15_b5,hold_a25_b0,hold_a25_b5,burst30,burst60
1086975,1705971000,2024-01-22,2024-01-23,2024,1190,1,17474.8,247.1346153846154,NQH4,0.0194226130262206,0.0133530464555258,0.0315617461676104,0.0186133374834584,0.666666666666779,0.0039307669219748,240,201,0.267060929110575,1,68,0,20.599999999998545,43,0,1,0,0,0,0,0,0,0,0,0.008092755427593183,0.01416232199828807
1087000,1705972500,2024-01-22,2024-01-23,2024,1215,-1,17458.0,247.1346153846154,NQH4,0.012948408684152,0.0250875418255418,0.0323710217103727,0.0546260991362539,0.7058823529411975,0.0004624431672934,240,240,0.2144580188312046,5,0,0,29.799999999999272,51,0,1,0,0,0,0,0,0,0,0,0.011127538712940628,0.017197105283635515
1087016,1705973460,2024-01-22,2024-01-23,2024,1231,-1,17456.8,247.1346153846154,NQH4,0.0291339195393384,0.0218504396545074,0.0218504396545074,0.0109252198272537,0.3818181818183742,0.0091332525539976,240,11,0.2387362851139694,1,0,0,31.0,35,0,1,0,0,0,0,0,0,0,0,0.01416232199828807,0.018208699712084664
1087042,1705975020,2024-01-22,2024-01-23,2024,1257,1,17479.8,247.1346153846154,NQH4,0.0712162477628141,0.0740487121624746,0.0930666874173216,0.0882110341607627,0.9549549549549564,0.018189431246779,240,66,0.313189635047862,1,7,0,10.599999999998545,4,0,0,0,0,0,0,0,0,0,0,0.04552174928021166,0.05867247685005058
1087163,1705982280,2024-01-22,2024-01-23,2024,1378,-1,17465.2,247.1346153846154,NQH4,0.0145669597696618,0.022659715197255,0.0323710217103727,0.0315617461676104,0.4761904761905312,-0.0003853693060786,240,145,0.3366586257878352,0,0,0,15.0,24,0,0,0,0,0,0,0,0,0,0,0.013150727569838924,0.016185510855186366
1087334,1705992540,2024-01-23,2024-01-23,2024,109,1,17480.8,247.1346153846154,NQH4,0.0186133374834584,0.0388452260524413,0.0295385573107121,0.0202318885689829,0.279503105589961,0.0008670809386692,240,240,0.2707026690530273,12,17,91,8.0,5,0,0,0,0,0,0,0,0,0,0,0.011127538712940628,0.013150727569838924
1087350,1705993500,2024-01-23,2024-01-23,2024,125,1,17485.0,247.1346153846154,NQH4,0.0113298575986275,0.0250875418255418,0.0396545015952036,0.0222550774258812,0.5555555555554994,-0.002697585142531,240,1,0.2856742665940776,1,0,74,64.5,96,0,1,0,1,0,1,0,1,0,1,0.01416232199828807,0.017197105283635515
1087416,1705997460,2024-01-23,2024-01-23,2024,191,-1,17469.2,247.1346153846154,NQH4,0.0396545015952036,0.0396545015952036,0.0242782662827795,0.0307524706248482,0.2222222222222222,0.0154147722430332,240,240,0.4038284958368527,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.017197105283635515,0.02933623842502529
1087444,1705999140,2024-01-23,2024-01-23,2024,219,-1,17436.0,247.1346153846154,NQH4,0.0194226130262206,0.0384405882810676,0.0194226130262206,0.0169947863979486,0.1546391752577203,0.0040463777137965,240,13,0.4952766321686793,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.01922029414053381,0.0232666718543304
1087620,1706009700,2024-01-23,2024-01-23,2024,395,1,17468.8,247.1346153846154,NQH4,0.0428916037662379,0.0619095790210849,0.0606956657069488,0.0457240681658985,0.5644444444443856,0.0086515409214013,240,240,0.4479340129173003,1,20,0,6.0,7,0,0,0,0,0,0,0,0,0,0,0.02427826628277955,0.031359427281923584
1087638,1706010780,2024-01-23,2024-01-23,2024,413,1,17473.2,247.1346153846154,NQH4,0.0178040619407108,0.0202318885689829,0.0250875418255418,0.0250875418255418,0.3205128205128504,0.0032756391016462,240,8,0.4256789354914191,2,12,0,4.0,10,0,0,0,0,0,0,0,0,0,0,0.022255077425881255,0.02427826628277955
1087658,1706011980,2024-01-23,2024-01-23,2024,433,1,17480.5,247.1346153846154,NQH4,0.0149715975410503,0.0121391331413897,0.0376313127383053,0.0222550774258812,0.4056603773584776,0.0008092755427601,240,8,0.4062563224652131,26,27,0,12.700000000000728,16,0,0,0,0,0,0,0,0,0,0,0.021243482997432107,0.021243482997432107
1087684,1706013540,2024-01-23,2024-01-23,2024,459,1,17482.2,247.1346153846154,NQH4,0.0323710217103727,0.0372266749669315,0.0453194303945247,0.0339895727958972,0.4976303317535888,0.0079964131010728,240,26,0.4098980624075918,1,1,113,0.0,0,0,0,0,0,0,0,0,0,0,0,0.018208699712084664,0.01922029414053381
1087706,1706014860,2024-01-23,2024-01-23,2024,481,1,17493.2,247.1346153846154,NQH4,0.0574585635359145,0.0554353746790162,0.0979223406738804,0.0906388607890495,0.8113207547169876,0.0039307669219748,240,21,0.4467200996031496,16,19,89,11.700000000000728,1,0,0,0,0,0,0,0,0,0,0,0.031359427281923584,0.041475371566415065
1087722,1706015820,2024-01-23,2024-01-23,2024,497,1,17495.8,247.1346153846154,NQH4,0.0315617461676104,0.035608123881407,0.035608123881407,0.0457240681658985,0.2612612612612199,0.0058961503829597,240,16,0.4588592327445541,3,5,73,4.0,1,0,0,0,0,0,0,0,0,0,0,0.018208699712084664,0.02427826628277955
1087741,1706016960,2024-01-23,2024-01-23,2024,516,1,17513.0,247.1346153846154,NQH4,0.0372266749669315,0.0404637771379659,0.0477472570227968,0.0728347988483386,0.460869565217328,0.0092874002764292,203,6,0.4968951832542627,1,1,46,0.0,0,0,0,0,0,0,0,0,0,0,0,0.020231888568982958,0.03237102171037273
1087795,1706020200,2024-01-23,2024-01-23,2024,570,-1,17457.5,247.1346153846154,NQH4,0.1072290094156096,0.0878063963893889,0.1112753871294062,0.1335304645552875,0.2011494252873395,0.0075147014684793,240,240,0.6555131896350773,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.11431017041475372,0.11228698155785542
1087999,1706032440,2024-01-23,2024-01-23,2024,774,1,17480.5,247.1346153846154,NQH4,0.0432962415376264,0.0700023344486781,0.1145124893004406,0.1132985759863045,1.0,0.0035839345465073,240,240,0.6029102793556628,1,3,0,3.2999999999992724,2,0,0,0,0,0,0,0,0,0,0,0.026301455139677847,0.03439421056727103
1088111,1706039160,2024-01-23,2024-01-23,2024,886,1,17499.5,247.1346153846154,NQH4,0.0627188545638471,0.0821414675900678,0.1112753871294062,0.1347443778694235,0.8604651162791223,0.0068210367175438,240,107,0.5422146136487432,12,21,0,15.5,4,0,0,0,0,0,0,0,0,0,0,0.03338261613882188,0.0465333437086608
1088131,1706040360,2024-01-23,2024-01-23,2024,906,1,17502.5,247.1346153846154,NQH4,0.0416776904521019,0.0190179752548469,0.0230643529686435,0.0578632013072883,0.1627906976744514,0.0145284228390583,211,6,0.5438331647342531,1,2,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.021243482997432107,0.026301455139677847
1088176,1706043060,2024-01-23,2024-01-23,2024,951,1,17524.0,247.1346153846154,NQH4,0.0748579877052369,0.0453194303945247,0.0869971208466267,0.0922574118745593,0.4907161803713906,0.0191721229772743,190,39,0.6943584156874745,1,3,0,4.799999999999272,2,0,0,0,0,0,0,0,0,0,0,0.03844058828106762,0.07081160999144036
1088228,1706046180,2024-01-23,2024-01-23,2024,1003,1,17555.8,247.1346153846154,NQH4,0.022659715197255,0.0396545015952036,0.0457240681658985,0.0647420434207454,0.9090909090909092,0.0025049004894917,120,42,0.7623375612792543,3,17,0,5.0,2,0,0,0,0,0,0,0,0,0,0,0.010115944284491479,0.01517391642673722
1088245,1706050800,2024-01-23,2024-01-24,2024,1080,1,17562.5,240.53846153846155,NQH4,0.0345059162136202,0.0353373840741925,0.024944035817077,0.0291013751199232,0.261083743842338,0.0118979091476668,117,8,0.5155100735528807,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.014550687559961624,0.021826031339942435
1088283,1706053080,2024-01-23,2024-01-24,2024,1118,1,17577.8,240.53846153846155,NQH4,0.0083146786056923,0.0124720179085385,0.0220338983050817,0.0149664214902401,0.2661870503598064,-0.001405576621436,108,29,0.3816437480012761,41,76,0,7.299999999999272,31,0,0,0,0,0,0,0,0,0,0,0.012472017908538535,0.012472017908538535
1088324,1706055540,2024-01-23,2024-01-24,2024,1159,1,17578.2,240.53846153846155,NQH4,0.0058202750239906,0.0257755036776493,0.0257755036776493,0.01953949472338,0.5454545454545454,-0.0011878112293831,149,41,0.2427886152862077,1,35,0,7.700000000000728,15,0,0,0,0,0,0,0,0,0,0,0.01143268308282699,0.014550687559961624
1088357,1706057520,2024-01-23,2024-01-24,2024,1192,1,17581.2,240.53846153846155,NQH4,0.0207866965142308,0.0278541733290724,0.0216181643748031,0.0361688519347647,0.4022988505748472,0.0044542921101908,182,32,0.2215861848416377,2,6,0,2.700000000000728,1,0,0,0,0,0,0,0,0,0,0,0.02078669651423089,0.02078669651423089
1088384,1706059140,2024-01-23,2024-01-24,2024,1219,-1,17569.0,240.53846153846155,NQH4,0.0103933482571154,0.0216181643748031,0.0166293572113847,0.0207866965142308,0.070422535211282,-0.0015837483058461,240,240,0.2826990725934796,1,0,0,27.5,118,0,1,0,0,0,0,0,0,0,0,0.015590022385673169,0.019747361688519347
1088486,1706065260,2024-01-23,2024-01-24,2024,1321,1,17587.5,240.53846153846155,NQH4,0.0124720179085385,0.01953949472338,0.0261912376079278,0.0236968340262262,0.7567567567564113,0.0012274049370302,240,123,0.2361368724016599,4,13,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0.008314678605692356,0.010393348257115445
1088502,1706066220,2024-01-23,2024-01-24,2024,1337,1,17596.5,240.53846153846155,NQH4,0.01953949472338,0.0436520626798848,0.0444835305404571,0.0469779341221587,0.7404580152671077,0.001563951452024,240,1,0.2531819635433232,3,0,0,8.5,36,0,0,0,0,0,0,0,0,0,0,0.018708026862807803,0.021826031339942435
1088631,1706073960,2024-01-24,2024-01-24,2024,26,1,17598.5,240.53846153846155,NQH4,0.0095618803965431,0.0153821554205338,0.0220338983050817,0.01953949472338,0.2214765100670977,-0.0013659829137933,240,122,0.234889670610809,1,7,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0.009354013431403902,0.012472017908538535
1088665,1706076000,2024-01-24,2024-01-24,2024,60,1,17610.2,240.53846153846155,NQH4,0.0278541733290724,0.0216181643748031,0.0236968340262262,0.0236968340262262,0.3333333333333333,0.0082156943365769,240,22,0.3005756315957908,1,12,0,9.400000000001455,2,0,0,0,0,0,0,0,0,0,0,0.02286536616565398,0.023904700991365525
1088684,1706077140,2024-01-24,2024-01-24,2024,79,1,17617.8,240.53846153846155,NQH4,0.0066517428845478,0.0066517428845478,0.0282699072593509,0.0490566037735818,0.6590909090908809,-0.0022568413358332,240,5,0.3384074192516849,4,33,0,5.799999999999272,13,0,0,0,0,0,0,0,0,0,0,0.010393348257115445,0.014550687559961624
1088715,1706079000,2024-01-24,2024-01-24,2024,110,1,17622.2,240.53846153846155,NQH4,0.0182922929325292,0.0257755036776493,0.0216181643748031,0.0340901822833416,0.3888888888889824,0.0042365267181409,240,27,0.3330028781579577,1,2,0,2.200000000000728,1,0,0,0,0,0,0,0,0,0,0,0.008314678605692356,0.014550687559961624
1088761,1706081760,2024-01-24,2024-01-24,2024,156,1,17636.8,240.53846153846155,NQH4,0.0582027502398464,0.0636072913335435,0.0731691717300866,0.0523824752158557,0.6999999999999191,0.010333957695647,240,43,0.3700031979533099,4,57,0,15.799999999999272,21,0,0,0,0,0,0,0,0,0,0,0.025983370642788613,0.03845538855132715
1088817,1706085120,2024-01-24,2024-01-24,2024,212,1,17641.8,240.53846153846155,NQH4,0.0399104573073172,0.0399104573073172,0.0137192196993893,0.0220338983050817,-0.0434782608695652,0.0110862381409217,240,49,0.530060761112918,1,20,0,6.299999999999272,14,0,0,0,0,0,0,0,0,0,0,0.018708026862807803,0.02494403581707707
1088837,1706086320,2024-01-24,2024-01-24,2024,232,1,17647.8,240.53846153846155,NQH4,0.0440677966101634,0.0469779341221587,0.0157978893508124,0.0166293572113847,-0.0303030303030303,0.0127689707158832,240,10,0.5159258074832047,2,6,0,5.799999999999272,1,0,0,0,0,0,0,0,0,0,0,0.018708026862807803,0.028062040294211704
1088854,1706087340,2024-01-24,2024-01-24,2024,249,1,17656.0,240.53846153846155,NQH4,0.0257755036776493,0.0282699072593509,0.0291013751199232,0.0332587144227694,0.3284671532847413,0.0046522606484245,240,11,0.4593859929644724,13,15,0,13.0,9,0,0,0,0,0,0,0,0,0,0,0.017668692037096256,0.019747361688519347
1088870,1706088300,2024-01-24,2024-01-24,2024,265,1,17665.0,240.53846153846155,NQH4,0.0394947233770386,0.0540454109370003,0.0864726574991974,0.0490566037735818,0.657718120805256,0.004790838625184,240,1,0.4764310841061357,1,0,0,22.799999999999272,87,0,1,0,0,0,0,0,0,0,0,0.02494403581707707,0.023904700991365525
1088886,1706089260,2024-01-24,2024-01-24,2024,281,1,17666.2,240.53846153846155,NQH4,0.0182922929325292,0.0278541733290724,0.0361688519347647,0.0124720179085385,0.6576576576574628,0.0016035451596696,240,15,0.4514870482890889,0,0,0,24.0,71,1,1,0,0,0,0,0,0,0,0,0.018708026862807803,0.02078669651423089
1089025,1706097600,2024-01-24,2024-01-24,2024,420,-1,17641.2,240.53846153846155,NQH4,0.0232811000959325,0.0282699072593509,0.0374160537256156,0.0199552286536586,0.666666666666779,0.0032466840269827,240,240,0.3633514550687771,0,0,64,51.0,92,1,1,1,1,1,1,1,1,0,0,0.015590022385673169,0.018708026862807803
1089064,1706099940,2024-01-24,2024-01-24,2024,459,1,17671.2,240.53846153846155,NQH4,0.0507195394947264,0.059865685960991,0.0806523824752219,0.0673488967061111,0.9195402298849804,0.0079187415292293,240,178,0.3754077390470371,25,25,0,13.0,17,0,0,0,0,0,0,0,0,0,0,0.031180044771346338,0.039494723377038694
1089089,1706101440,2024-01-24,2024-01-24,2024,484,1,17677.0,240.53846153846155,NQH4,0.047809401982731,0.0582027502398464,0.0631915574032649,0.047809401982731,0.6504854368933205,0.0112446129715083,240,25,0.4331947553565899,1,2,92,4.5,1,0,0,0,0,0,0,0,0,0,0,0.02494403581707707,0.02702270546850016
1089114,1706102940,2024-01-24,2024-01-24,2024,509,1,17690.5,240.53846153846155,NQH4,0.0228653661656539,0.0187080268628078,0.030348576910774,0.0220338983050817,0.2577319587628672,0.0033654651499245,240,18,0.5188359449952151,3,106,27,53.0,70,0,1,0,1,0,1,0,1,0,0,0.025983370642788613,0.03221937959705788
1089174,1706106540,2024-01-24,2024-01-24,2024,569,1,17694.5,240.53846153846155,NQH4,0.0561240805884234,0.0403261912376109,0.070674768148385,0.0985289414774574,0.501639344262331,0.0142735316064375,240,57,0.5678925487687516,1,46,5,57.0,10,0,1,0,1,0,1,0,1,0,0,0.03637671889990406,0.04677006715701951
1089180,1706106900,2024-01-24,2024-01-24,2024,575,-1,17645.5,240.53846153846155,NQH4,0.0914614646626159,0.1309561880396546,0.1401023345059192,0.1621362328110009,0.3924050632911392,0.0197968538230756,240,155,0.8031979533098393,1,1,33,0.0,0,0,0,0,0,0,0,0,0,0,0,0.08418612088263511,0.12368084425967381
1089220,1706109300,2024-01-24,2024-01-24,2024,615,1,17704.2,240.53846153846155,NQH4,0.0723377038695295,0.0943716021746112,0.2190917812599966,0.1637991685321454,0.7884914463452769,0.0003761402226409,240,45,1.4035177486408337,1,2,0,9.200000000000728,1,0,0,0,0,0,0,0,0,0,0,0.062360089542692676,0.06651742884553885
1089237,1706110320,2024-01-24,2024-01-24,2024,632,1,17724.5,240.53846153846155,NQH4,0.0394947233770386,0.076079309242082,0.1010233450591591,0.0694275663575342,0.5828220858895966,-0.0029695280734601,26,3,1.3108090821873668,3,4,43,11.299999999999272,1,0,0,0,0,0,0,0,0,0,0,0.04365206267988487,0.05092740645986568
1089335,1706116200,2024-01-24,2024-01-24,2024,730,1,17768.0,240.53846153846155,NQH4,0.0715062360089573,0.1031020147105822,0.0748321074512312,0.0922929325231881,0.3456790123457247,0.0139369850914486,54,85,0.8443556124080377,18,18,65,33.0,10,1,1,0,0,0,0,0,0,0,0,0.030140709945634794,0.03637671889990406
1089353,1706117280,2024-01-24,2024-01-24,2024,748,1,17774.0,240.53846153846155,NQH4,0.0615286216821204,0.0976974736168851,0.1247201790853853,0.1338663255516499,0.65662650602406,0.000118781122936,55,18,0.8846818036456637,3,4,46,13.0,1,0,0,0,0,0,0,0,0,0,0,0.04053405820275024,0.039494723377038694
1089379,1706118840,2024-01-24,2024-01-24,2024,774,1,17793.5,240.53846153846155,NQH4,0.0374160537256156,0.0386632555164664,0.0769107771026543,0.0636072913335435,0.673469387755102,0.0040583550337307,65,19,0.8061080908218649,0,0,7,161.5,90,1,1,1,1,1,1,1,1,1,1,0.02702270546850016,0.04573073233130796
1089425,1706121600,2024-01-24,2024-01-24,2024,820,-1,17701.5,240.53846153846155,NQH4,0.1484170131116116,0.1509114166933132,0.209945634793732,0.1800127918132364,0.6859504132231405,0.0282105166978862,39,240,1.0372561560601063,5,30,0,24.0,2,1,1,0,0,0,0,0,0,0,0,0.10913015669971218,0.14654621042532778
1089455,1706123400,2024-01-24,2024-01-24,2024,850,-1,17681.2,240.53846153846155,NQH4,0.1280460505276592,0.1480012791813179,0.14134953629677,0.1197313719219669,0.5163934426229734,0.0285866569205228,40,20,1.110425327790208,4,5,0,14.599999999998545,2,0,0,0,0,0,0,0,0,0,0,0.08002878157978893,0.10185481291973136
1089521,1706127360,2024-01-24,2024-01-24,2024,916,-1,17628.0,240.53846153846155,NQH4,0.1363607291333516,0.1351135273425008,0.2120243044451551,0.1205628397825391,0.858208955223904,0.0277155953523064,66,52,1.439270866645365,1,2,27,5.5,1,0,0,0,0,0,0,0,0,0,0,0.08314678605692356,0.10081547809401982
1089558,1706129580,2024-01-24,2024-01-24,2024,953,-1,17608.2,240.53846153846155,NQH4,0.0523824752158557,0.1405180684361978,0.2120243044451551,0.1758554525103903,0.7090909090909554,-0.0057608844625172,44,23,1.2417972497601564,1,11,0,33.0,2,0,1,0,0,0,0,0,0,0,0,0.05508474576271186,0.08106811640550048
1089747,1706144520,2024-01-24,2024-01-25,2024,1202,1,17627.8,247.46153846153845,NQH4,0.0214174696922569,0.0254585017096644,0.0416226297792945,0.0517252098228133,0.6350364963503844,0.0020974880471315,240,240,0.362884675163222,1,4,48,2.2999999999992724,1,0,0,0,0,0,0,0,0,0,0,0.024246192104445136,0.023235934100093256
1089793,1706147280,2024-01-24,2024-01-25,2024,1248,-1,17596.5,247.46153846153845,NQH4,0.037581597761887,0.0351569785514483,0.0391980105688559,0.0383898041653714,0.4181818181819204,0.0116227778024464,240,221,0.4703761268261827,1,3,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0.01616412806963009,0.024246192104445136
1089849,1706150640,2024-01-24,2024-01-25,2024,1304,-1,17590.0,247.46153846153845,NQH4,0.0452595585949671,0.0464718682001865,0.0727385763133354,0.0889027043829655,0.8686868686869373,0.0100833370339144,240,52,0.4550202051601252,1,0,0,27.5,112,0,1,0,0,0,0,0,0,0,0,0.01414361206092633,0.019194902082685733
1089939,1706156040,2024-01-24,2024-01-25,2024,1394,1,17615.0,247.46153846153845,NQH4,0.0250543985079295,0.0242461921044451,0.0343487721479639,0.0383898041653714,0.7692307692306616,0.0063501931702132,240,187,0.2768106931924006,6,83,0,10.799999999999272,52,0,0,0,0,0,0,0,0,0,0,0.012123096052222568,0.01414361206092633
1089961,1706157360,2024-01-24,2024-01-25,2024,1416,1,17617.5,247.46153846153845,NQH4,0.0109107864470032,0.0068697544295957,0.008082064034815,0.0101025800435188,0.0476190476189376,0.0017511138742103,240,14,0.229530618588759,57,66,0,13.299999999999272,30,0,0,0,0,0,0,0,0,0,0,0.011112838047870688,0.012123096052222568
1090018,1706160780,2024-01-25,2024-01-25,2024,33,1,17618.0,247.46153846153845,NQH4,0.008082064034815,0.0141436120609263,0.0202051600870376,0.0113148896487381,0.3749999999999645,0.0006927483458403,240,57,0.2570096363071125,2,9,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0.011112838047870688,0.018184644078333853
1090042,1706162220,2024-01-25,2024-01-25,2024,57,1,17626.8,247.46153846153845,NQH4,0.0145477152626612,0.0242461921044451,0.0092943736400343,0.0153559216661456,0.1360000000000186,0.0047915093920684,240,11,0.2861050668324644,1,72,0,13.0,15,0,0,0,0,0,0,0,0,0,0,0.013133354056574448,0.012123096052222568
1090081,1706164560,2024-01-25,2024-01-25,2024,96,1,17628.0,247.46153846153845,NQH4,0.0242461921044451,0.0250543985079295,0.0424308361827789,0.0234379857009606,0.6521739130433407,0.0034637417292064,240,38,0.3345974510414134,4,38,0,13.0,16,0,0,0,0,0,0,0,0,0,0,0.01616412806963009,0.01515387006527821
1090114,1706166540,2024-01-25,2024-01-25,2024,129,1,17632.2,247.46153846153845,NQH4,0.012931302455707,0.0323282561392601,0.0351569785514483,0.0444513521914827,0.3900709219858558,-0.0031750965851059,240,28,0.3701585327945379,4,7,0,4.400000000001455,1,0,0,0,0,0,0,0,0,0,0,0.01616412806963009,0.019194902082685733
1090169,1706169840,2024-01-25,2024-01-25,2024,184,-1,17611.0,247.46153846153845,NQH4,0.0646565122785203,0.0666770282872241,0.0868821883742617,0.0889027043829655,0.7228464419475186,0.0154136506949677,240,240,0.4744171588436784,1,1,41,0.0,0,0,0,0,0,0,0,0,0,0,0,0.026266708113148896,0.04748212620453839
1090210,1706172300,2024-01-25,2024-01-25,2024,225,1,17655.2,247.46153846153845,NQH4,0.0565744482437053,0.0703139571028967,0.1078955548647837,0.1240596829344138,0.7183098591549296,0.0099101499474503,240,87,0.6748523469071004,0,0,23,44.70000000000073,108,1,1,1,1,0,0,1,1,0,0,0.038389804165371466,0.05859496425240908
1090315,1706178600,2024-01-25,2024-01-25,2024,330,-1,17612.8,247.46153846153845,NQH4,0.0452595585949671,0.0412185265775596,0.0323282561392601,0.0371774945601521,0.2142857142857142,0.0101987950915537,240,144,0.4125893689772875,2,0,89,50.70000000000073,98,0,1,0,1,0,1,0,1,0,0,0.01717438607398197,0.020205160087037613
1090350,1706180700,2024-01-25,2024-01-25,2024,365,-1,17610.2,247.46153846153845,NQH4,0.0153559216661456,0.0387939073671063,0.0121230960522225,0.0202051600870376,0.1030303030303698,0.0038293589117333,240,32,0.404507304942443,0,0,50,53.79999999999927,100,1,1,1,1,1,1,1,1,0,0,0.01515387006527821,0.020205160087037613
1090382,1706182620,2024-01-25,2024-01-25,2024,397,1,17642.8,247.46153846153845,NQH4,0.0686975442959278,0.1042586260491111,0.092943736400373,0.0921355299968885,0.4745308310992244,0.0122962831386838,240,172,0.4562325147652711,13,22,0,13.0,2,0,0,0,0,0,0,0,0,0,0,0.04445135219148275,0.05556419023935344
1090399,1706183640,2024-01-25,2024-01-25,2024,414,1,17644.2,247.46153846153845,NQH4,0.0121230960522225,0.0177805408765989,0.0525334162262977,0.0432390425862634,0.6818181818182382,-0.0030788815370723,240,2,0.4970469381410959,1,6,0,3.0,2,0,0,0,0,0,0,0,0,0,0,0.019194902082685733,0.025256450108797016
1090450,1706186700,2024-01-25,2024-01-25,2024,465,1,17664.0,247.46153846153845,NQH4,0.0444513521914827,0.0626359962698166,0.0868821883742617,0.0775878147342273,0.5964125560537985,-0.0022899181431985,240,37,0.4881566677027964,46,46,45,50.20000000000073,45,1,1,1,1,1,1,1,1,0,0,0.019194902082685733,0.024246192104445136
1090495,1706189400,2024-01-25,2024-01-25,2024,510,-1,17613.8,247.46153846153845,NQH4,0.1252719925396332,0.1685110351258966,0.1462853590301552,0.1390115013988246,-0.0728476821192276,-0.0129697884749198,240,145,0.6077712154180973,0,0,1,122.40000000000146,120,1,1,1,1,1,1,1,1,1,1,0.12123096052222568,0.10708734846129934
1090496,1706189460,2024-01-25,2024-01-25,2024,511,1,17672.2,247.46153846153845,NQH4,0.1050668324525955,0.1066832452595644,0.0836493627603386,0.0969847684177805,0.4105263157894737,0.0364655032046998,240,46,0.6805097917314327,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0990052844264843,0.17982592477463477
1090513,1706190480,2024-01-25,2024-01-25,2024,528,1,17707.5,247.46153846153845,NQH4,0.0472800746036709,0.0686975442959278,0.0545539322350015,0.1200186509170063,0.291139240506332,0.0089287564575123,18,12,0.8179048803233179,1,7,58,10.700000000000728,3,0,0,0,0,0,0,0,0,0,0,0.039400062169723346,0.05152315822194591
1090537,1706191920,2024-01-25,2024-01-25,2024,552,1,17720.5,247.46153846153845,NQH4,0.0444513521914827,0.055362138638486,0.050512900217594,0.0537457258315171,0.3085714285714399,0.0116612638216607,42,17,0.8502331364625486,1,17,19,15.0,13,0,0,0,0,0,0,0,0,0,0,0.035359030152315826,0.05859496425240908
1090554,1706192940,2024-01-25,2024-01-25,2024,569,1,17727.2,247.46153846153845,NQH4,0.0606154802611128,0.0351569785514483,0.021013366490522,0.0250543985079295,-0.0042553191489513,0.0185887472800722,59,5,0.914081442337614,53,53,1,78.0,34,1,1,1,1,1,1,1,1,1,1,0.036369288156667706,0.06162573826546472
1090607,1706196120,2024-01-25,2024-01-25,2024,622,1,17734.8,247.46153846153845,NQH4,0.0921355299968885,0.1163817221013337,0.1507304942492976,0.2254895865713368,0.6890951276101908,0.0121038530426168,18,53,1.5323593410009502,8,88,13,58.29999999999927,14,0,1,0,1,0,1,0,1,0,0,0.05051290021759403,0.0626359962698166
1090695,1706201400,2024-01-25,2024-01-25,2024,710,1,17746.8,247.46153846153845,NQH4,0.0994093876282191,0.1224432701274449,0.1082996580665186,0.1091078644700031,0.4695340501792306,0.0310582175052173,104,79,1.081380167858247,1,2,12,5.299999999999272,1,0,0,0,0,0,0,0,0,0,0,0.04849238420889027,0.0575847062480572
1090713,1706202480,2024-01-25,2024-01-25,2024,728,-1,17673.5,247.46153846153845,NQH4,0.0957724588125612,0.1685110351258966,0.1709356543363352,0.2978240596829373,0.5731497418244066,0.0090634575247586,14,218,1.0995648119365955,12,12,0,28.5,7,1,1,0,0,0,0,0,0,0,0,0.07273857631333541,0.07273857631333541
1090736,1706203860,2024-01-25,2024-01-25,2024,751,-1,17661.5,247.46153846153845,NQH4,0.0779919179359622,0.1078955548647837,0.0796083307429311,0.1232514765309294,0.3431192660550363,0.0244193791909036,36,11,1.260397886229427,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.05859496425240908,0.07576935032639105
1090753,1706204880,2024-01-25,2024-01-25,2024,768,-1,17639.0,247.46153846153845,NQH4,0.0788001243394466,0.1030463164438918,0.0727385763133354,0.0921355299968885,0.3441295546558603,0.0257856328729813,44,12,1.2793907367112598,1,3,15,16.200000000000728,1,0,0,0,0,0,0,0,0,0,0,0.05657444824370532,0.06061548026111284
1090782,1706206620,2024-01-25,2024-01-25,2024,797,-1,17622.2,247.46153846153845,NQH4,0.1438607398197019,0.1883120920111846,0.2206403481504448,0.1951818464407804,0.7864077669903232,0.0289030004292651,59,26,1.4248678893378866,1,2,0,8.599999999998545,1,0,0,0,0,0,0,0,0,0,0,0.06465651227852036,0.07071806030463165
1090798,1706207580,2024-01-25,2024-01-25,2024,813,-1,17605.5,247.46153846153845,NQH4,0.0618277898663321,0.1022381100404073,0.0767796083307429,0.0626359962698166,0.3193116634799419,0.0153751646757548,25,8,1.3311159465340143,1,22,10,39.70000000000073,16,0,1,0,1,0,0,0,1,0,0,0.05051290021759403,0.04950264221324215
