td,year,tf,direction,freeze_end,price_end,slope_pm,w2s,atr14,slope_norm
2024-01-05,2024,5,up,1230,16492.25,0.2,20.5,187.54,0.0213
2024-01-05,2024,5,dn,1085,16509.25,-0.85,27.75,187.54,-0.2493
2024-01-05,2024,5,dn,1125,16456.172,-1.14375,24.828,187.54,-0.244
2024-01-05,2024,5,dn,1175,16458.888,-0.365,34.112,187.54,-0.0973
2024-01-05,2024,5,dn,1235,16474.875,-0.85,17.875,187.54,-0.0906
2024-01-05,2024,5,dn,1280,16418.361,-1.227778,22.278,187.54,-0.2946
2024-01-05,2024,5,dn,1305,16420.525,-0.43,23.225,187.54,-0.0573
2024-01-08,2024,5,up,1045,16663.094,0.4875,17.969,186.54,0.1568
2024-01-08,2024,5,up,1105,16692.625,0.916667,18.125,186.54,0.1474
2024-01-08,2024,5,up,1275,16784.346,0.567647,17.669,186.54,0.5173
2024-01-09,2024,5,up,1105,16825.534,0.843182,26.864,206.39,0.4494
2024-01-09,2024,5,up,1165,16855.344,0.479167,20.344,206.39,0.1393
2024-01-09,2024,5,dn,1190,16826.396,-0.258333,31.771,206.39,-0.0751
2024-01-09,2024,5,dn,1285,16820.1,-0.22,22.9,206.39,-0.0266
2024-01-10,2024,5,up,1165,16910.325,0.28,26.375,209.18,0.1673
2024-01-10,2024,5,up,1230,16948.0,0.5,24.5,209.18,0.1554
2024-01-10,2024,5,up,1280,16966.95,0.36,21.45,209.18,0.0861
2024-01-11,2024,5,up,1110,16800.0,0.275,23.125,213.8,0.0257
2024-01-11,2024,5,up,1220,16937.483,1.193182,30.665,213.8,0.6139
2024-01-11,2024,5,up,1275,16959.443,0.609091,33.443,213.8,0.1567
2024-01-11,2024,5,dn,1055,16823.933,-0.738462,58.51,213.8,-0.2245
2024-01-11,2024,5,dn,1085,16773.458,-0.783333,32.208,213.8,-0.1099
2024-01-12,2024,5,up,1055,16958.292,0.133333,39.458,213.14,0.0282
2024-01-12,2024,5,up,1235,16973.109,0.297826,25.359,213.14,0.1607
2024-01-12,2024,5,dn,1030,16942.089,-0.621429,37.911,213.14,-0.102
2024-01-12,2024,5,dn,1100,16939.725,-0.31,27.125,213.14,-0.0364
2024-01-12,2024,5,dn,1280,16948.875,-0.2,13.375,213.14,-0.0235
2024-01-12,2024,5,dn,1300,16946.062,-0.325,18.938,213.14,-0.0305
2024-01-16,2024,5,dn,1105,16953.773,-0.390909,45.886,217.69,-0.0988
2024-01-16,2024,5,dn,1160,16916.716,-0.404545,31.284,217.69,-0.1022
2024-01-16,2024,5,dn,1235,16891.358,-0.393333,35.258,217.69,-0.1355
2024-01-17,2024,5,up,1160,16799.25,0.025,26.125,223.48,0.0056
2024-01-17,2024,5,up,1265,16795.839,0.171429,49.732,223.48,0.0805
2024-01-17,2024,5,dn,1205,16757.875,-0.6,33.625,223.48,-0.1745
2024-01-18,2024,5,up,1075,17079.875,0.5,29.875,240.44,0.0936
2024-01-18,2024,5,up,1250,17063.214,0.764286,55.75,240.44,0.3338
2024-01-18,2024,5,up,1290,17095.906,0.1875,21.906,240.44,0.0312
2024-01-18,2024,5,dn,1110,17029.661,-0.514286,46.875,240.44,-0.1497
2024-01-18,2024,5,dn,1180,16964.958,-1.072222,38.542,240.44,-0.2007
2024-01-19,2024,5,up,1055,17244.225,0.51,34.425,256.13,0.1493
2024-01-19,2024,5,up,1100,17252.736,0.072222,22.597,256.13,0.0127
2024-01-19,2024,5,up,1245,17422.759,1.125862,31.629,256.13,0.6374
2024-01-19,2024,5,up,1285,17424.625,0.2625,27.312,256.13,0.041
2024-01-22,2024,5,up,1095,17491.188,0.475,29.688,267.52,0.0355
2024-01-22,2024,5,up,1305,17479.148,0.290909,15.216,267.52,0.0598
2024-01-22,2024,5,dn,1025,17449.625,-1.3875,31.688,267.52,-0.2075
2024-01-22,2024,5,dn,1110,17474.417,-0.641667,22.542,267.52,-0.072
2024-01-22,2024,5,dn,1185,17446.175,-0.71,22.825,267.52,-0.1327
2024-01-23,2024,5,up,1045,17458.0,0.1,22.5,247.13,0.0101
2024-01-23,2024,5,up,1155,17480.125,0.45,20.625,247.13,0.1001
2024-01-23,2024,5,up,1290,17508.844,0.4375,20.469,247.13,0.1416
2024-01-23,2024,5,dn,1070,17443.5,-0.375,21.625,247.13,-0.0607
2024-01-24,2024,5,up,1150,17755.125,0.228,41.795,240.54,0.1185
2024-01-24,2024,5,dn,1175,17747.648,-0.309091,34.284,240.54,-0.0707
2024-01-24,2024,5,dn,1210,17715.357,-0.614286,28.071,240.54,-0.0894
2024-01-24,2024,5,dn,1240,17631.625,-2.15,31.875,240.54,-0.2681
2024-01-24,2024,5,dn,1310,17641.5,-0.285714,33.786,240.54,-0.0831
2024-01-25,2024,5,up,1090,17714.062,0.175,40.562,247.46,0.0566
2024-01-25,2024,5,dn,1150,17650.027,-0.996429,31.973,247.46,-0.2819
2024-01-25,2024,5,dn,1195,17619.875,-0.716667,29.875,247.46,-0.1303
2024-01-25,2024,5,dn,1225,17547.938,-1.958333,35.312,247.46,-0.2374
2024-01-26,2024,5,up,1105,17610.982,0.235714,24.554,244.92,0.0337
2024-01-26,2024,5,up,1270,17559.556,0.622222,23.528,244.92,0.1143
2024-01-26,2024,5,dn,1080,17591.438,-0.575,23.062,244.92,-0.0704
2024-01-26,2024,5,dn,1160,17543.562,-0.7875,41.375,244.92,-0.2572
2024-01-26,2024,5,dn,1210,17523.05,-0.21,22.7,244.92,-0.0429
2024-01-29,2024,5,up,1140,17582.108,0.268966,31.427,224.38,0.1738
2024-01-29,2024,5,up,1260,17626.146,0.504167,15.417,224.38,0.1348
2024-01-29,2024,5,up,1305,17716.333,1.827778,27.333,224.38,0.3666
2024-01-29,2024,5,dn,1040,17537.929,-0.242857,21.821,224.38,-0.0379
2024-01-29,2024,5,dn,1170,17589.825,-0.13,13.525,224.38,-0.0145
2024-01-30,2024,5,up,1070,17647.792,0.308333,11.583,228.08,0.0406
2024-01-30,2024,5,up,1305,17594.625,0.2,16.875,228.08,0.0307
2024-01-30,2024,5,dn,1030,17630.6,-0.54,20.95,228.08,-0.0592
2024-01-30,2024,5,dn,1130,17589.819,-0.5475,35.031,228.08,-0.2401
2024-01-30,2024,5,dn,1165,17569.804,-0.242857,18.946,228.08,-0.0373
2024-01-30,2024,5,dn,1230,17571.76,-0.096154,24.952,228.08,-0.0274
2024-01-31,2024,5,up,1110,17353.875,0.375,21.25,228.54,0.082
2024-01-31,2024,5,up,1180,17392.35,0.83,23.6,228.54,0.1816
2024-01-31,2024,5,up,1265,17391.5,1.866667,120.5,228.54,0.3676
2024-01-31,2024,5,dn,1015,17297.188,-1.275,32.812,228.54,-0.2789
2024-01-31,2024,5,dn,1220,17318.65,-2.39,45.5,228.54,-0.2614
2024-01-31,2024,5,dn,1285,17325.486,-1.505556,105.819,228.54,-0.2964
2024-02-01,2024,5,up,1110,17338.875,0.21,57.025,224.65,0.0935
2024-02-01,2024,5,up,1155,17376.222,0.472222,44.861,224.65,0.0946
2024-02-01,2024,5,up,1230,17383.922,0.24375,30.984,224.65,0.0434
2024-02-01,2024,5,up,1285,17438.42,0.718182,23.102,224.65,0.1758
2024-02-01,2024,5,dn,1040,17314.875,-0.1,52.375,224.65,-0.0267
2024-02-01,2024,5,dn,1165,17368.071,-0.171429,41.643,224.65,-0.0267
2024-02-02,2024,5,up,1025,17623.656,0.7125,53.781,225.77,0.1894
2024-02-02,2024,5,up,1090,17693.385,0.784615,36.135,225.77,0.2259
2024-02-02,2024,5,up,1130,17717.766,0.96875,53.266,225.77,0.1716
2024-02-02,2024,5,up,1235,17742.896,0.504167,34.417,225.77,0.134
2024-02-02,2024,5,up,1260,17760.225,0.23,18.725,225.77,0.0255
2024-02-02,2024,5,dn,1145,17696.125,-0.807143,43.732,225.77,-0.1251
2024-02-02,2024,5,dn,1300,17748.85,-0.27,18.15,225.77,-0.0299
2024-02-05,2024,5,up,1170,17700.786,0.071429,22.786,231.79,0.0108
2024-02-05,2024,5,up,1265,17721.309,0.242105,27.822,231.79,0.0992
2024-02-05,2024,5,dn,1025,17565.375,-1.55,34.375,231.79,-0.2006
2024-02-05,2024,5,dn,1185,17697.55,-0.12,21.35,231.79,-0.0129
2024-02-05,2024,5,dn,1215,17694.062,-0.008333,16.438,231.79,-0.0011
2024-02-05,2024,5,dn,1295,17707.906,-0.053125,35.203,231.79,-0.0183
2024-02-06,2024,5,up,1045,17629.653,0.022222,30.181,229.59,0.0044
2024-02-06,2024,5,up,1070,17625.75,0.15,39.75,229.59,0.0163
2024-02-06,2024,5,up,1215,17602.588,0.345,35.587,229.59,0.0751
2024-02-06,2024,5,up,1285,17619.571,0.289286,38.018,229.59,0.0882
2024-02-06,2024,5,dn,1120,17578.036,-0.878571,30.464,229.59,-0.2679
2024-02-07,2024,5,up,1010,17867.781,2.5375,40.031,223.55,0.454
2024-02-07,2024,5,up,1030,17845.25,0.2875,34.562,223.55,0.0257
2024-02-07,2024,5,up,1115,17824.469,0.0125,29.469,223.55,0.0011
2024-02-07,2024,5,up,1190,17841.333,0.616667,25.917,223.55,0.0828
2024-02-07,2024,5,up,1215,17845.025,0.04,14.575,223.55,0.0045
2024-02-07,2024,5,up,1280,17852.221,0.111538,15.702,223.55,0.0324
2024-02-07,2024,5,dn,1075,17822.625,-0.2,23.375,223.55,-0.0313
2024-02-07,2024,5,dn,1140,17806.769,-0.353846,32.827,223.55,-0.1029
2024-02-08,2024,5,up,1035,17879.071,0.757143,24.786,220.29,0.1203
2024-02-08,2024,5,up,1060,17877.2,0.07,18.1,220.29,0.0079
2024-02-08,2024,5,up,1125,17881.625,0.216667,18.125,220.29,0.0295
2024-02-08,2024,5,up,1195,17878.625,0.166667,16.375,220.29,0.0227
2024-02-08,2024,5,up,1280,17856.984,0.23125,20.484,220.29,0.042
2024-02-08,2024,5,up,1305,17869.9,0.22,12.9,220.29,0.025
2024-02-08,2024,5,dn,1155,17865.575,-0.28,20.525,220.29,-0.0636
2024-02-08,2024,5,dn,1225,17863.679,-0.110714,23.839,220.29,-0.0352
2024-02-08,2024,5,dn,1255,17838.688,-0.475,18.562,220.29,-0.0647
2024-02-09,2024,5,up,1190,18031.75,0.3975,18.962,203.39,0.1954
2024-02-09,2024,5,up,1265,18054.625,0.35,21.625,203.39,0.1291
2024-02-09,2024,5,dn,1310,18042.75,-0.05,12.0,203.39,-0.0074
2024-02-12,2024,5,up,1035,18075.818,0.759091,19.818,208.23,0.2005
2024-02-12,2024,5,up,1075,18110.234,0.93125,25.234,208.23,0.1789
2024-02-12,2024,5,dn,1125,18078.062,-0.425,17.688,208.23,-0.0816
2024-02-12,2024,5,dn,1200,18022.75,-1.0,46.0,208.23,-0.3602
2024-02-12,2024,5,dn,1240,17950.0,-1.3875,34.562,208.23,-0.2665
2024-02-13,2024,5,dn,1125,17700.932,-0.809091,27.068,212.21,-0.2097
2024-02-13,2024,5,dn,1155,17679.188,-0.741667,26.562,212.21,-0.1048
2024-02-13,2024,5,dn,1230,17610.317,-0.956667,32.667,212.21,-0.3381
2024-02-13,2024,5,dn,1300,17570.625,-0.714286,39.339,212.21,-0.2356
2024-02-14,2024,5,up,1160,17754.258,0.303125,42.789,225.07,0.1077
2024-02-14,2024,5,up,1200,17792.562,0.54375,29.844,225.07,0.0966
2024-02-14,2024,5,dn,1105,17707.45,-1.29,36.55,225.07,-0.1433
2024-02-14,2024,5,dn,1225,17768.5,-0.140909,40.114,225.07,-0.0344
2024-02-15,2024,5,up,1145,17868.212,0.484615,22.058,225.62,0.1396
2024-02-15,2024,5,up,1190,17924.306,1.111111,25.361,225.62,0.2216
2024-02-15,2024,5,up,1270,17907.861,0.088889,21.972,225.62,0.0177
2024-02-15,2024,5,dn,1045,17804.312,-0.725,34.688,225.62,-0.1285
2024-02-15,2024,5,dn,1300,17897.482,-0.114286,26.196,225.62,-0.0355
2024-02-16,2024,5,up,1070,17863.6,1.18,35.35,224.7,0.3939
2024-02-16,2024,5,up,1095,17875.7,0.44,23.15,224.7,0.049
2024-02-16,2024,5,up,1230,17861.2,0.185,45.075,224.7,0.0823
2024-02-16,2024,5,dn,1170,17814.875,-0.9,26.125,224.7,-0.2203
2024-02-16,2024,5,dn,1270,17824.613,-0.3325,60.6,224.7,-0.148
2024-02-16,2024,5,dn,1290,17775.562,-0.375,19.688,224.7,-0.0334
2024-02-20,2024,5,up,1180,17511.3,0.68,31.9,231.42,0.0735
2024-02-20,2024,5,up,1235,17521.636,0.263636,29.818,231.42,0.0627
2024-02-20,2024,5,up,1305,17568.375,0.65,34.375,231.42,0.1966
2024-02-20,2024,5,dn,1115,17464.156,-1.6125,29.844,231.42,-0.2787
2024-02-20,2024,5,dn,1135,17479.75,-0.3,31.75,231.42,-0.0259
2024-02-21,2024,5,up,1175,17460.656,0.1625,28.281,238.12,0.0136
2024-02-21,2024,5,up,1220,17455.0,0.016667,32.5,238.12,0.0031
2024-02-21,2024,5,dn,1110,17443.4,-1.48,28.35,238.12,-0.1554
2024-02-21,2024,5,dn,1140,17458.75,-0.066667,24.5,238.12,-0.0084
2024-02-21,2024,5,dn,1160,17454.094,-0.3875,32.406,238.12,-0.0325
2024-02-21,2024,5,dn,1220,17441.75,-0.866667,32.5,238.12,-0.1092
2024-02-21,2024,5,dn,1260,17387.844,-1.2375,33.656,238.12,-0.2079
2024-02-22,2024,5,up,1015,17936.056,0.105556,40.528,240.17,0.0198
2024-02-22,2024,5,up,1055,17935.938,0.01875,40.094,240.17,0.0031
2024-02-22,2024,5,up,1075,17964.594,0.2625,20.344,240.17,0.0219
2024-02-22,2024,5,up,1165,18003.347,0.488889,28.986,240.17,0.1832
2024-02-22,2024,5,up,1300,18066.185,0.418519,21.593,240.17,0.2352
2024-02-23,2024,5,dn,1050,17966.902,-1.546429,44.098,247.94,-0.4366
2024-02-23,2024,5,dn,1130,18026.75,-0.075,34.875,247.94,-0.0121
2024-02-23,2024,5,dn,1245,18023.245,-0.036957,35.049,247.94,-0.0171
2024-02-23,2024,5,dn,1310,17984.115,-0.384615,26.135,247.94,-0.1008
2024-02-26,2024,5,up,1090,18031.331,0.202941,30.463,248.52,0.0694
2024-02-26,2024,5,up,1130,18039.938,0.01875,19.844,248.52,0.003
2024-02-26,2024,5,up,1290,18022.25,0.05,15.0,248.52,0.004
2024-02-26,2024,5,dn,1160,18025.125,-0.2375,23.688,248.52,-0.0573
2024-02-26,2024,5,dn,1195,17992.929,-0.707143,23.286,248.52,-0.0996
2024-02-27,2024,5,up,1280,18020.75,0.6225,19.087,243.08,0.2561
2024-02-27,2024,5,up,1305,18016.675,0.03,15.025,243.08,0.0031
2024-02-27,2024,5,dn,1080,17984.477,-0.268182,23.5,243.08,-0.0607
2024-02-27,2024,5,dn,1160,17929.492,-0.703125,31.289,243.08,-0.2314
2024-02-28,2024,5,up,1085,17960.796,0.539474,22.296,234.29,0.2187
2024-02-28,2024,5,dn,1140,17930.409,-0.122727,36.0,234.29,-0.0576
2024-02-28,2024,5,dn,1165,17914.45,-0.09,21.8,234.29,-0.0096
2024-02-28,2024,5,dn,1270,17915.565,-0.095238,32.994,234.29,-0.0427
2024-02-29,2024,5,up,1190,18040.759,0.703571,20.045,237.33,0.2075
2024-02-29,2024,5,up,1235,18039.125,0.2,23.125,237.33,0.0379
2024-02-29,2024,5,dn,1040,17996.1,-0.285,33.625,237.33,-0.06
2024-02-29,2024,5,dn,1080,17930.281,-1.7125,57.719,237.33,-0.2886
2024-02-29,2024,5,dn,1245,18027.125,-0.5,19.625,237.33,-0.0421
2024-02-29,2024,5,dn,1265,18023.0,-0.4,22.0,237.33,-0.0337
2024-03-01,2024,5,up,1060,18220.721,0.696154,31.721,242.31,0.1867
2024-03-01,2024,5,up,1090,18234.438,0.241667,18.438,242.31,0.0299
2024-03-01,2024,5,up,1250,18360.469,0.771875,23.859,242.31,0.5097
2024-03-01,2024,5,dn,1295,18338.643,-0.314286,21.607,242.31,-0.0454
2024-03-04,2024,5,up,1130,18311.982,0.214286,18.732,254.46,0.0295
2024-03-04,2024,5,up,1255,18326.533,0.363158,25.414,254.46,0.1356
2024-03-04,2024,5,dn,1075,18293.125,-0.683333,22.125,254.46,-0.0806
2024-03-04,2024,5,dn,1145,18308.406,-0.0875,16.469,254.46,-0.0138
2024-03-04,2024,5,dn,1185,18281.562,-0.575,19.938,254.46,-0.0904
2024-03-05,2024,5,up,1130,17949.804,0.178571,31.375,231.71,0.0539
2024-03-05,2024,5,dn,1030,17926.346,-1.753846,43.404,231.71,-0.492
2024-03-05,2024,5,dn,1080,17932.375,-0.175,27.5,231.71,-0.0227
2024-03-05,2024,5,dn,1210,17885.054,-0.914286,23.018,231.71,-0.2762
2024-03-05,2024,5,dn,1270,17865.635,-0.445833,23.323,231.71,-0.1154
2024-03-05,2024,5,dn,1310,17863.781,-0.4125,37.469,231.71,-0.0712
2024-03-06,2024,5,up,1110,18140.625,0.803571,35.929,247.23,0.2275
2024-03-06,2024,5,up,1130,18154.031,0.4875,27.531,247.23,0.0394
2024-03-06,2024,5,dn,1210,18054.273,-1.559091,47.159,247.23,-0.3468
2024-03-06,2024,5,dn,1235,18042.025,-0.98,50.725,247.23,-0.0991
2024-03-07,2024,5,up,1120,18310.421,0.492105,26.211,253.29,0.1846
2024-03-07,2024,5,up,1215,18338.572,0.323684,26.283,253.29,0.1214
2024-03-07,2024,5,dn,1280,18304.764,-0.977778,30.931,253.29,-0.1737
2024-03-08,2024,5,dn,1110,18163.375,-0.5375,43.688,263.69,-0.0815
2024-03-08,2024,5,dn,1160,18071.375,-1.71,54.775,263.69,-0.3242
2024-03-08,2024,5,dn,1195,18033.875,-0.85,34.125,263.69,-0.1128
2024-03-12,2024,5,up,1060,18436.0,0.35,26.75,274.41,0.0383
2024-03-12,2024,5,up,1250,18393.368,0.018421,67.908,274.41,0.0128
2024-03-12,2024,5,up,1270,18440.25,0.175,26.875,274.41,0.0128
2024-03-12,2024,5,dn,1145,18349.862,-0.755,37.938,274.41,-0.2751
2024-03-13,2024,5,up,1170,18350.375,0.222917,45.219,281.54,0.095
2024-03-13,2024,5,up,1190,18378.719,0.1875,20.094,281.54,0.0133
2024-03-13,2024,5,up,1215,18383.55,0.09,16.05,281.54,0.008
2024-03-13,2024,5,up,1270,18387.318,0.109091,18.568,281.54,0.0213
2024-03-13,2024,5,dn,1080,18305.25,-0.716667,34.25,281.54,-0.1146
2024-03-13,2024,5,dn,1305,18318.75,-1.05,45.75,281.54,-0.2797
2024-03-14,2024,5,up,1100,18279.2,0.16,36.7,268.25,0.0149
2024-03-14,2024,5,up,1230,18283.539,0.292105,53.092,268.25,0.1034
2024-03-14,2024,5,dn,1070,18290.607,-0.385714,33.893,268.25,-0.0503
2024-03-14,2024,5,dn,1175,18239.75,-0.5,37.25,268.25,-0.1957
2024-03-15,2024,5,up,1220,18060.729,0.258333,34.396,273.12,0.0851
2024-03-15,2024,5,up,1260,18076.875,0.25,28.125,273.12,0.0366
2024-03-15,2024,5,up,1305,18085.475,0.23,24.725,273.12,0.0211
2024-03-15,2024,5,dn,1115,18036.8,-1.11,31.2,273.12,-0.1016
2024-03-15,2024,5,dn,1155,18026.75,-0.4,26.5,273.12,-0.0586
2024-03-18,2024,5,up,1005,18346.859,0.48125,41.359,285.91,0.0673
2024-03-18,2024,5,up,1250,18286.458,0.333333,30.292,285.91,0.07
2024-03-18,2024,5,dn,1070,18331.75,-0.015789,47.987,285.91,-0.0052
2024-03-18,2024,5,dn,1100,18287.625,-0.466667,24.625,285.91,-0.049
2024-03-18,2024,5,dn,1165,18249.679,-1.092857,30.821,285.91,-0.1338
2024-03-19,2024,5,up,1030,18118.361,0.444444,35.056,299.29,0.0668
2024-03-19,2024,5,up,1075,18146.639,0.494444,29.778,299.29,0.0743
2024-03-19,2024,5,up,1160,18268.493,1.376471,38.154,299.29,0.3909
2024-03-19,2024,5,up,1250,18270.653,0.211111,21.764,299.29,0.0317
2024-03-19,2024,5,dn,1065,18133.35,-0.34,33.95,299.29,-0.0284
2024-03-19,2024,5,dn,1295,18241.173,-0.384615,30.442,299.29,-0.0835
2024-03-20,2024,5,up,1125,18270.917,0.058333,16.458,305.88,0.0057
2024-03-20,2024,5,up,1160,18273.946,0.142857,19.696,305.88,0.0163
2024-03-20,2024,5,up,1225,18388.982,3.764286,72.232,305.88,0.4307
2024-03-20,2024,5,up,1310,18438.5,1.094118,75.662,305.88,0.304
2024-03-20,2024,5,dn,1115,18269.333,-0.041667,16.958,305.88,-0.0041
2024-03-20,2024,5,dn,1205,18305.875,-0.316667,65.875,305.88,-0.0311
2024-03-21,2024,5,up,1090,18664.875,0.15,38.375,304.93,0.0443
2024-03-21,2024,5,up,1130,18693.844,0.1625,16.094,304.93,0.0213
2024-03-21,2024,5,dn,1020,18650.681,-0.127778,32.347,304.93,-0.0189
2024-03-21,2024,5,dn,1045,18640.775,-0.11,24.925,304.93,-0.009
2024-03-21,2024,5,dn,1160,18678.25,-0.216667,19.5,304.93,-0.0426
2024-03-21,2024,5,dn,1230,18593.705,-1.110714,26.116,304.93,-0.255
2024-03-21,2024,5,dn,1260,18563.458,-1.058333,26.833,304.93,-0.1041
2024-03-22,2024,5,up,1100,18552.0,0.25,20.0,293.43,0.0213
2024-03-22,2024,5,up,1175,18588.008,0.546667,29.442,293.43,0.1397
2024-03-22,2024,5,up,1215,18617.172,0.41875,15.109,293.43,0.0571
2024-03-22,2024,5,dn,1115,18547.714,-0.107143,17.321,293.43,-0.0128
2024-03-22,2024,5,dn,1135,18554.062,-0.175,28.188,293.43,-0.0119
2024-03-22,2024,5,dn,1240,18597.312,-0.225,20.188,293.43,-0.0307
2024-03-22,2024,5,dn,1295,18559.341,-0.609091,21.477,293.43,-0.1142
2024-03-25,2024,5,up,1085,18539.438,0.391667,19.938,294.04,0.04
2024-03-25,2024,5,up,1200,18548.083,0.394444,15.333,294.04,0.0604
2024-03-25,2024,5,up,1235,18560.857,0.314286,12.357,294.04,0.0374
2024-03-25,2024,5,up,1275,18553.109,0.08125,19.859,294.04,0.0111
2024-03-25,2024,5,dn,1105,18531.031,-0.06875,20.062,294.04,-0.0094
2024-03-25,2024,5,dn,1140,18525.339,-0.021429,14.411,294.04,-0.0026
2024-03-25,2024,5,dn,1310,18537.75,-0.4,17.75,294.04,-0.0748
2024-03-26,2024,5,up,1100,18576.562,0.225,15.562,277.39,0.0324
2024-03-26,2024,5,up,1255,18550.169,0.105882,14.169,277.39,0.0324
2024-03-26,2024,5,dn,1160,18544.275,-0.33,19.725,277.39,-0.0892
2024-03-27,2024,5,up,1145,18437.75,0.4,21.75,273.68,0.095
2024-03-27,2024,5,up,1245,18448.766,0.56875,21.266,273.68,0.0831
2024-03-27,2024,5,dn,1070,18406.203,-0.30625,20.047,273.68,-0.0448
2024-03-27,2024,5,dn,1230,18436.375,-0.233333,25.125,273.68,-0.0256
2024-03-27,2024,5,dn,1295,18418.827,-0.273077,25.923,273.68,-0.0649
2024-03-28,2024,5,up,1070,18503.775,0.07,15.775,255.75,0.0068
2024-03-28,2024,5,up,1095,18499.575,0.02,19.725,255.75,0.002
2024-03-28,2024,5,up,1280,18497.0,0.711111,24.417,255.75,0.1251
2024-03-28,2024,5,dn,1085,18503.357,-0.014286,15.571,255.75,-0.002
2024-03-28,2024,5,dn,1120,18483.875,-0.45,18.375,255.75,-0.0616
2024-03-28,2024,5,dn,1175,18462.114,-0.331818,13.091,255.75,-0.0714
2024-03-28,2024,5,dn,1220,18461.275,-0.33,17.475,255.75,-0.0323
2024-04-01,2024,5,up,1145,18460.911,0.214286,33.554,231.89,0.0647
2024-04-01,2024,5,up,1255,18476.821,0.392857,11.571,231.89,0.0593
2024-04-01,2024,5,up,1285,18473.854,0.141667,15.021,231.89,0.0183
2024-04-01,2024,5,dn,1100,18444.922,-0.29375,34.828,231.89,-0.0507
2024-04-02,2024,5,up,1075,18261.857,0.464286,30.107,222.41,0.1461
2024-04-02,2024,5,up,1165,18272.562,0.175,30.812,222.41,0.0708
2024-04-02,2024,5,up,1240,18286.25,0.116667,12.75,222.41,0.0157
2024-04-02,2024,5,up,1285,18302.0,0.85,25.0,222.41,0.0955
2024-04-02,2024,5,dn,1265,18281.125,-0.15,15.375,222.41,-0.0303
2024-04-03,2024,5,up,1070,18442.75,0.416667,15.25,221.88,0.1127
2024-04-03,2024,5,up,1210,18424.125,0.25,11.125,221.88,0.0225
2024-04-03,2024,5,up,1230,18419.719,0.0375,13.094,221.88,0.0034
2024-04-03,2024,5,dn,1135,18400.325,-0.26,33.975,221.88,-0.0293
2024-04-03,2024,5,dn,1250,18411.886,-0.154545,14.955,221.88,-0.0383
2024-04-03,2024,5,dn,1295,18312.569,-2.138889,41.653,221.88,-0.4338
2024-04-04,2024,5,up,1110,18557.394,0.853846,20.163,221.46,0.2506
2024-04-04,2024,5,up,1150,18555.75,0.05,11.75,221.46,0.009
2024-04-04,2024,5,dn,1000,18493.075,-0.79,18.175,221.46,-0.0892
2024-04-04,2024,5,dn,1055,18493.17,-0.127273,15.33,221.46,-0.0316
2024-04-05,2024,5,up,1040,18289.85,1.43,55.6,238.02,0.3004
2024-04-05,2024,5,up,1160,18368.641,0.702083,50.141,238.02,0.354
2024-04-05,2024,5,up,1310,18311.375,0.9,25.375,238.02,0.0945
2024-04-05,2024,5,dn,1220,18274.15,-1.83,50.35,238.02,-0.3844
2024-04-05,2024,5,dn,1275,18271.938,-0.741667,27.562,238.02,-0.0935
2024-04-08,2024,5,up,1035,18351.25,0.06,25.65,240.89,0.0062
2024-04-08,2024,5,up,1235,18304.125,0.083333,20.875,240.89,0.0259
2024-04-08,2024,5,up,1310,18315.417,0.341667,21.708,240.89,0.0426
2024-04-08,2024,5,dn,1120,18270.531,-0.9125,32.219,240.89,-0.303
2024-04-08,2024,5,dn,1205,18296.562,-0.291667,21.438,240.89,-0.0363
2024-04-09,2024,5,up,1140,18282.559,0.561765,29.618,228.02,0.2094
2024-04-09,2024,5,up,1310,18306.964,0.953571,58.089,228.02,0.2927
2024-04-09,2024,5,dn,1030,18175.0,-3.783333,71.0,228.02,-0.7467
2024-04-09,2024,5,dn,1220,18260.271,-0.229167,26.458,228.02,-0.0603
2024-04-09,2024,5,dn,1290,18271.295,-0.310714,60.455,228.02,-0.0954
2024-04-10,2024,5,up,1015,18197.375,0.65,46.375,228.61,0.1137
2024-04-10,2024,5,up,1160,18165.739,0.636364,46.807,228.61,0.1531
2024-04-10,2024,5,up,1185,18175.5,0.85,61.5,228.61,0.093
2024-04-10,2024,5,up,1305,18191.661,0.921429,41.411,228.61,0.1411
2024-04-10,2024,5,dn,1120,18153.893,-0.021429,27.464,228.61,-0.0066
2024-04-10,2024,5,dn,1170,18168.35,-0.22,55.9,228.61,-0.0481
2024-04-10,2024,5,dn,1200,18167.812,-0.058333,54.688,228.61,-0.0077
2024-04-10,2024,5,dn,1285,18158.732,-0.435714,47.268,228.61,-0.0667
2024-04-11,2024,5,up,1060,18225.066,0.038235,52.507,239.36,0.0136
2024-04-11,2024,5,up,1100,18319.469,1.2375,25.594,239.36,0.2068
2024-04-11,2024,5,up,1260,18493.213,1.414815,40.759,239.36,0.798
2024-04-12,2024,5,up,1210,18161.732,0.114286,33.732,257.11,0.0156
2024-04-12,2024,5,dn,1160,18193.35,-0.418,58.62,257.11,-0.2032
2024-04-12,2024,5,dn,1190,18153.625,-0.566667,38.125,257.11,-0.0661
2024-04-12,2024,5,dn,1280,18140.812,-0.358333,25.938,257.11,-0.0836
2024-04-15,2024,5,up,1110,18177.375,0.15,51.625,275.21,0.0191
2024-04-15,2024,5,up,1255,17903.625,0.1,36.375,275.21,0.0145
2024-04-15,2024,5,dn,1060,18187.696,-0.464286,36.161,275.21,-0.1181
