trade_date,year,dow,full_rth,rth_same_sym,roll_in_day,on_ok,gap_ok,on_high,on_low,on_range,on_range_atr,rth_open,rth_close,prior_rth_close,gap,gap_atr,atr14_prior,on_compressed,p0930,p0935,p0940,p0945,p1000,p1005,p1010,p1015,p1030,p1045,p1100,p1200,oc_open,oc_high,oc_low,oc_close,oc_dir,oc_body,oc_body_atr,oc_range,arr5,morn_high_mod,morn_low_mod,morn_high,morn_low,rth_high_mod,rth_low_mod,rth_high,rth_low,oc_set_rth_high,oc_set_rth_low,p0945_is_high_sofar,p0945_is_low_sofar,fhw1030_hi_mod,fhw1030_lo_mod,fhw1015_hi_mod,fhw1015_lo_mod,fhw1100_hi_mod,fhw1100_lo_mod,fhw1130_hi_mod,fhw1130_lo_mod,or15_break_dir,or15_break_mod,vol_1000_5m_atr,vol_1100_5m_atr
2024-01-29,2024,0,True,True,False,True,True,17591.5,17457.5,134.0,0.5971888926979774,17548.0,17708.0,17529.25,18.75,0.0835618786424408,224.3846153846154,False,17548.0,17553.5,17573.75,17568.25,17558.5,17531.5,17549.5,17560.25,17550.75,17542.75,17530.25,17580.75,17548.0,17583.5,17529.75,17568.25,1.0,20.25,0.09024682893383613,53.75,0.04345217689406925,583,660,17583.5,17519.75,926,660,17716.25,17519.75,False,False,False,False,583,604,583,604,616,604,630,660,-1.0,604.0,0.14929722317449434,0.07576276996914638
2024-01-30,2024,1,True,True,False,True,True,17735.75,17645.25,90.5,0.3967959527824621,17661.75,17583.75,17708.0,-46.25,-0.2027824620573356,228.07692307692307,True,17661.75,17669.0,17680.25,17679.0,17669.25,17644.75,17652.0,17651.0,17655.0,17640.25,17639.5,17640.0,17661.75,17684.75,17654.0,17679.0,1.0,17.25,0.07563237774030354,30.75,0.004384485666104553,573,601,17684.75,17616.5,573,851,17684.75,17548.25,True,False,False,False,573,601,573,601,600,601,637,654,-1.0,600.0,0.24443507588532884,0.062478920741989886
2024-01-31,2024,2,True,True,False,True,True,17468.75,17333.75,135.0,0.5907101985863346,17400.0,17238.75,17583.75,-183.75,-0.8040222147425109,228.53846153846155,False,17400.0,17415.25,17389.25,17356.0,17370.0,17378.0,17377.0,17336.5,17324.0,17299.0,17301.25,17340.0,17400.0,17426.5,17355.25,17356.0,-1.0,-44.0,-0.19252776842813868,71.25,0.14877145742174352,574,637,17426.5,17283.5,885,954,17484.0,17230.5,False,False,False,False,574,629,574,614,604,637,682,637,-1.0,585.0,0.108296869740828,0.1290811174688657
2024-02-01,2024,3,True,True,False,True,True,17363.75,17262.75,101.0,0.4495805512754665,17307.0,17440.25,17238.75,68.25,0.3038007190549563,224.65384615384616,False,17307.0,17333.75,17316.5,17327.75,17300.25,17316.0,17352.5,17344.0,17368.25,17343.75,17273.25,17325.0,17307.0,17337.75,17294.25,17327.75,1.0,20.75,0.0923643211778805,43.5,0.08457455915083033,630,660,17371.75,17264.0,940,660,17453.25,17264.0,False,False,False,False,629,600,610,600,630,600,630,660,-1.0,597.0,0.21811333675740455,0.08902585173771614
2024-02-02,2024,4,True,True,False,True,True,17643.25,17483.25,160.0,0.7086882453151618,17507.75,17729.75,17440.25,67.5,0.2989778534923339,225.7692307692308,False,17507.75,17514.25,17553.5,17576.0,17590.5,17585.5,17577.0,17591.75,17585.25,17653.75,17640.0,17702.75,17507.75,17578.75,17465.5,17576.0,1.0,68.25,0.30229982964224866,113.25,0.11183986371379896,713,573,17717.75,17465.5,882,573,17775.5,17465.5,False,True,False,False,587,573,587,573,648,632,689,632,1.0,585.0,0.14395229982964222,0.1760647359454855
2024-02-05,2024,0,True,True,False,True,True,17739.25,17664.0,75.25,0.324653312788906,17722.75,17697.25,17729.75,-7.0,-0.0302003081664098,231.78571428571428,True,17722.75,17732.75,17712.5,17702.0,17704.75,17655.25,17662.0,17659.5,17626.25,17565.25,17593.0,17659.75,17722.75,17737.25,17691.25,17702.0,-1.0,-20.75,-0.08952234206471495,46.0,0.09167950693374423,574,645,17737.25,17554.25,887,645,17745.5,17554.25,False,False,False,False,574,619,574,614,600,645,680,645,-1.0,589.0,0.23189522342064717,0.06579352850539291
2024-02-06,2024,1,True,True,False,True,True,17769.0,17670.5,98.5,0.4290269891887687,17741.0,17661.75,17697.25,43.75,0.1905576728630318,229.5892857142857,False,17741.0,17730.25,17715.25,17726.5,17654.25,17637.25,17629.25,17630.25,17623.5,17633.25,17638.0,17587.25,17741.0,17767.75,17702.25,17726.5,-1.0,-14.5,-0.06315625729174769,65.5,0.04682274247491639,571,711,17767.75,17578.0,571,741,17767.75,17560.75,True,False,False,False,571,625,571,610,622,625,668,652,-1.0,588.0,0.1328459205102279,0.07295636618184648
2024-02-07,2024,2,True,True,False,True,True,17779.5,17629.75,149.75,0.669861810048726,17773.5,17841.25,17661.75,111.75,0.4998801821231728,223.55357142857144,False,17773.5,17750.5,17729.0,17731.5,17745.75,17729.75,17758.0,17807.25,17865.0,17854.25,17833.5,17844.25,17773.5,17778.25,17723.0,17731.5,-1.0,-42.0,-0.18787443086508507,55.25,0.026839204409297865,652,596,17875.5,17718.75,652,596,17875.5,17718.75,False,False,False,False,629,596,614,596,652,604,652,661,-1.0,585.0,0.12748622094416487,0.12524962057672337
2024-02-08,2024,3,True,True,False,True,True,17862.5,17792.25,70.25,0.3189040207522698,17835.75,17865.5,17841.25,-5.5,-0.0249675745784695,220.28571428571428,True,17835.75,17827.0,17840.75,17819.5,17851.25,17852.75,17843.75,17839.5,17839.75,17855.5,17889.25,17886.25,17835.75,17852.5,17808.0,17819.5,-1.0,-16.25,-0.07376783398184177,44.5,0.14867055771725032,681,583,17894.25,17808.0,748,583,17896.5,17808.0,False,True,False,False,622,583,605,583,659,632,681,632,1.0,600.0,0.07717250324254216,0.07717250324254216
2024-02-09,2024,4,True,True,False,True,True,17972.0,17852.25,119.75,0.5887620719929763,17909.0,18039.0,17865.5,43.5,0.2138718173836699,203.39285714285717,False,17909.0,17897.25,17889.25,17900.25,17940.25,17932.25,17941.5,17935.25,17969.75,17987.5,17993.0,17992.75,17909.0,17911.25,17875.0,17900.25,-1.0,-8.75,-0.04302019315188762,36.25,0.0626865671641791,672,576,18007.5,17875.0,886,576,18071.0,17875.0,False,True,False,False,629,576,600,576,646,605,672,630,1.0,588.0,0.12168568920105353,0.06391571553994732
2024-02-12,2024,0,True,True,False,True,True,18059.25,18003.0,56.25,0.2701312065860561,18029.75,17963.5,18039.0,-9.25,-0.0444215761941514,208.2321428571429,True,18029.75,18045.75,18036.25,18038.5,18040.5,18031.75,18033.75,18025.5,18032.75,18059.75,18079.5,18100.25,18029.75,18051.0,18007.25,18038.5,1.0,8.75,0.04202040991338649,43.75,0.020409913386502013,698,571,18121.5,18007.25,698,860,18121.5,17936.25,False,False,False,False,575,571,575,571,656,616,689,630,1.0,639.0,0.08884315238830287,0.09004373552868535
2024-02-13,2024,1,True,True,False,True,True,17963.25,17615.75,347.5,1.6374957926624032,17628.0,17680.5,17963.5,-335.5,-1.580949175361831,212.2142857142857,False,17628.0,17626.75,17657.25,17643.0,17674.5,17650.0,17652.0,17650.25,17742.25,17782.25,17726.75,17721.75,17628.0,17666.0,17586.75,17643.0,1.0,15.0,0.07068327162571525,79.25,0.02238303601480983,644,570,17791.75,17586.75,644,922,17791.75,17542.0,False,False,False,False,629,570,594,570,644,617,644,659,1.0,594.0,0.17435207001009762,0.16257152473914507
2024-02-14,2024,2,True,True,False,True,True,17811.75,17669.25,142.5,0.633132338940019,17788.75,17869.25,17680.5,108.25,0.4809584258965407,225.07142857142856,False,17788.75,17787.5,17752.75,17772.0,17789.25,17784.75,17794.25,17791.0,17837.25,17791.75,17744.25,17728.5,17788.75,17819.0,17743.0,17772.0,-1.0,-16.75,-0.07442081878768646,76.0,0.04331958108536973,628,676,17847.0,17704.0,959,726,17887.0,17690.25,False,False,False,False,628,580,571,580,628,659,630,676,1.0,619.0,0.11551888289431927,0.17216756585211046
2024-02-15,2024,3,True,True,False,True,True,17933.5,17844.0,89.5,0.3966759002770083,17888.0,17914.0,17869.25,18.75,0.0831024930747922,225.625,True,17888.0,17873.75,17861.0,17846.5,17816.25,17807.0,17841.75,17856.0,17819.0,17828.5,17847.5,17835.75,17888.0,17903.25,17838.25,17846.5,-1.0,-41.5,-0.18393351800554017,65.0,0.10083102493074793,571,669,17903.25,17780.5,810,669,17933.0,17780.5,False,False,False,False,571,604,571,604,616,604,653,669,-1.0,594.0,0.13407202216066483,0.2371191135734072
2024-02-16,2024,4,True,True,False,True,True,18026.0,17903.0,123.0,0.5474052292775967,17926.75,17747.0,17914.0,12.75,0.0567432249860923,224.69642857142856,False,17926.75,17908.5,17898.5,17878.75,17772.0,17751.25,17764.75,17764.5,17767.5,17802.25,17807.25,17877.0,17926.75,17930.0,17877.5,17878.75,-1.0,-48.0,-0.21362155288881826,52.5,0.09345942938885798,570,600,17930.0,17717.0,570,600,17930.0,17717.0,True,False,False,False,570,600,570,600,648,600,680,634,-1.0,585.0,0.2447746960184376,0.12795040928236512
2024-02-20,2024,1,True,True,False,True,True,17793.0,17614.0,179.0,0.7734751537310952,17661.25,17612.5,17788.75,-127.5,-0.5509390061492437,231.42307692307693,False,17661.25,17684.5,17629.25,17580.5,17562.5,17538.5,17534.75,17516.75,17508.5,17525.25,17574.25,17506.5,17661.25,17724.0,17559.25,17580.5,-1.0,-80.75,-0.34892803722785437,164.75,0.3024763171015456,572,630,17724.0,17482.0,572,759,17724.0,17452.5,True,False,False,False,572,626,572,614,659,630,661,630,-1.0,591.0,0.16528170184477314,0.11882998171846434
2024-02-21,2024,2,True,True,False,True,True,17590.0,17480.5,109.5,0.4598610886771119,17494.75,17537.0,17612.5,-117.75,-0.4945081570020998,238.1153846153846,False,17494.75,17502.5,17500.25,17467.25,17472.75,17522.5,17503.0,17496.25,17474.25,17465.5,17469.0,17506.75,17494.75,17511.75,17455.5,17467.25,-1.0,-27.5,-0.11549022774995962,56.25,0.1879340978840252,604,587,17525.5,17448.25,959,883,17542.5,17372.75,False,False,False,False,604,587,604,587,604,631,675,631,-1.0,587.0,0.26457761266354385,0.09344209336133097
2024-02-22,2024,3,True,True,False,True,True,17925.75,17676.0,249.75,1.0398750900792697,17896.0,18044.75,17537.0,359.0,1.49475538473857,240.17307692307693,False,17896.0,17870.0,17893.0,17902.25,17922.25,17909.75,17935.75,17936.0,17957.5,17933.75,17914.5,17951.75,17896.0,17919.5,17864.0,17902.25,1.0,6.25,0.026022900152133877,55.5,0.062454960365121305,695,574,17981.0,17864.0,866,574,18087.0,17864.0,False,True,False,False,590,574,590,574,635,649,679,649,1.0,585.0,0.17591480502842502,0.06974137240771879
2024-02-23,2024,4,True,True,False,True,True,18113.0,17999.25,113.75,0.4587760800434344,18105.5,17986.5,18044.75,60.75,0.2450166757155045,247.94230769230768,False,18105.5,18135.5,18129.0,18140.0,18080.0,18089.75,18070.0,18083.0,18049.0,18027.75,18018.0,18037.25,18105.5,18144.75,18097.0,18140.0,1.0,34.5,0.13914527262855814,47.75,0.04638175754285271,577,674,18144.75,17946.0,577,674,18144.75,17946.0,True,False,False,False,577,623,577,600,604,657,641,674,-1.0,596.0,0.1542697587838362,0.270224152640968
2024-02-26,2024,0,True,True,False,True,True,18028.0,17922.0,106.0,0.4265263483711212,18017.25,17977.5,17986.5,30.75,0.1237328793623771,248.5192307692308,False,18017.25,18016.5,18026.5,17992.5,17985.0,17995.0,18006.0,17997.25,18021.0,18034.0,18017.75,18046.25,18017.25,18050.75,17990.75,17992.5,-1.0,-24.75,-0.0995898785111816,60.0,0.14385204673837343,714,587,18058.75,17966.0,752,587,18059.5,17966.0,False,False,False,False,571,587,571,587,626,600,636,667,-1.0,585.0,0.11166137893677937,0.08148262787278494
2024-02-27,2024,1,True,True,False,True,True,18040.25,17927.5,112.75,0.4638449367088608,18018.25,18017.75,17977.5,40.75,0.1676424050632911,243.07692307692307,False,18018.25,18013.5,17981.5,17956.0,17989.0,17999.25,18001.25,18006.0,18010.0,17989.75,18013.25,18000.75,18018.25,18027.25,17941.0,17956.0,-1.0,-62.25,-0.25609177215189877,86.25,0.1666139240506329,620,583,18032.5,17941.0,620,780,18032.5,17908.75,False,False,False,False,620,583,573,583,620,606,649,689,1.0,619.0,0.13164556962025317,0.049367088607594936
2024-02-28,2024,2,True,True,False,True,True,18019.75,17892.25,127.5,0.5442009357301157,17923.75,17917.5,18017.75,-94.0,-0.4012148075186735,234.28846153846155,False,17923.75,17926.0,17936.25,17923.25,17896.25,17897.25,17910.25,17909.5,17903.75,17922.75,17928.25,17963.25,17923.75,17946.5,17901.25,17923.25,-1.0,-0.5,-0.002134121316588689,45.25,0.08643191332184191,706,593,17975.0,17876.0,706,593,17975.0,17876.0,False,False,False,False,582,593,582,593,658,601,680,630,-1.0,588.0,0.11204136912090618,0.12911433965361568
2024-02-29,2024,3,True,True,False,True,True,18035.0,17826.0,209.0,0.8806417632282636,18030.0,18067.0,17917.5,112.5,0.474029657240094,237.32692307692307,False,18030.0,18060.25,18045.75,18043.25,18053.0,18064.75,18047.0,17988.0,18017.5,18007.5,18005.25,17984.25,18030.0,18072.5,18020.75,18043.25,1.0,13.25,0.05583015963049996,51.75,0.05056316343894336,575,701,18072.5,17898.25,957,701,18109.5,17898.25,False,False,False,False,575,613,575,613,603,613,649,662,-1.0,610.0,0.10217972611619805,0.17591767279799045
2024-03-01,2024,4,True,True,False,True,True,18163.0,18029.5,133.5,0.550952380952381,18096.5,18335.0,18067.0,29.5,0.1217460317460317,242.30769230769232,False,18096.5,18134.25,18128.25,18134.0,18134.0,18127.0,18172.75,18184.5,18180.0,18169.75,18192.0,18240.0,18096.5,18144.5,18093.75,18134.0,1.0,37.5,0.15476190476190477,50.75,0.06603174603174602,712,570,18249.25,18093.75,870,570,18372.75,18093.75,False,True,False,False,615,570,614,570,656,604,681,634,1.0,600.0,0.22285714285714284,0.12587301587301586
2024-03-04,2024,0,True,True,False,True,True,18377.75,18310.75,67.0,0.2633010882708585,18330.25,18258.5,18335.0,-4.75,-0.0186668681983071,254.46153846153845,True,18330.25,18308.25,18321.0,18306.75,18296.75,18294.25,18301.25,18299.75,18290.5,18323.5,18321.75,18316.75,18330.25,18334.75,18288.0,18306.75,-1.0,-23.5,-0.09235187424425635,46.75,0.06287787182587666,570,600,18334.75,18280.25,879,951,18346.5,18252.25,False,False,False,False,570,600,570,600,647,600,647,630,-1.0,600.0,0.10021160822249094,0.0599304715840387
2024-03-05,2024,1,True,True,False,True,True,18252.0,18107.25,144.75,0.6246991451572745,18133.75,17931.75,18258.5,-124.75,-0.53838492820981,231.71153846153845,False,18133.75,18075.0,18080.5,18066.0,18039.5,18068.75,18002.75,18000.0,17962.0,17928.0,17940.75,17938.75,18133.75,18135.25,18054.75,18066.0,-1.0,-67.75,-0.29238940990953605,80.5,0.11112955431986057,570,703,18135.25,17907.5,570,932,18135.25,17832.5,True,False,False,False,570,628,570,610,604,650,683,650,-1.0,585.0,0.1974437712673251,0.06797244584612831
2024-03-06,2024,2,True,True,False,True,True,18105.75,17942.5,163.25,0.6603142501555694,18104.25,18044.25,17931.75,172.5,0.6977286869943995,247.23076923076923,False,18104.25,18095.75,18094.5,18101.75,18048.75,17994.75,17986.5,18000.5,18017.25,18028.5,18077.0,18122.25,18104.25,18126.5,18069.25,18101.75,-1.0,-2.5,-0.010112009956440573,57.25,0.03438083385189795,719,607,18130.75,17963.5,752,607,18174.25,17963.5,False,False,False,False,571,607,571,607,659,607,662,630,-1.0,590.0,0.23763223397635347,0.12842252644679528
2024-03-07,2024,3,True,True,False,True,True,18188.5,17915.75,272.75,1.0768354718700175,18182.25,18309.25,18044.25,138.0,0.5448333459873965,253.28846153846155,False,18182.25,18190.25,18211.0,18163.0,18192.25,18190.75,18189.5,18213.25,18237.5,18264.75,18250.75,18301.25,18182.25,18225.75,18162.0,18163.0,-1.0,-19.25,-0.07600030369751727,63.75,0.19345531850277123,718,586,18307.0,18118.75,837,586,18360.0,18118.75,False,False,False,False,628,586,578,586,648,608,689,631,-1.0,585.0,0.08883152380229291,0.07106521904183433
2024-03-08,2024,4,True,True,False,True,True,18375.25,18211.0,164.25,0.6228850641773629,18318.0,18040.5,18309.25,8.75,0.0331826137689615,263.6923076923077,False,18318.0,18344.5,18301.0,18309.25,18387.5,18396.25,18414.0,18421.75,18427.75,18390.25,18380.25,18176.25,18318.0,18353.0,18288.0,18309.25,-1.0,-8.75,-0.0331826137689615,65.0,0.0028442240373395566,630,692,18436.5,18149.25,630,817,18436.5,18012.5,False,False,False,False,629,578,614,578,630,646,630,689,1.0,587.0,0.07679404900816802,0.2920070011668612
2024-03-11,2024,0,True,True,True,False,False,18304.0,17973.75,330.25,1.2002855659397715,18224.5,18216.25,18040.5,,,275.1428571428572,False,18224.5,18161.5,18230.75,18227.25,18148.0,18156.25,18166.75,18149.0,18176.0,18209.0,18248.0,18243.25,18224.5,18247.5,18155.0,18227.25,1.0,2.75,0.00999480789200415,92.5,0.06087746625129801,655,602,18269.0,18138.0,890,602,18271.25,18138.0,False,False,False,False,586,602,586,602,655,602,655,689,1.0,586.0,0.11266874350986497,0.0981308411214953
2024-03-12,2024,1,True,True,False,True,True,18381.0,18204.0,177.0,0.6450185462354396,18311.5,18475.75,18216.25,95.25,0.3471074380165289,274.4107142857143,False,18311.5,18265.5,18230.75,18203.0,18293.0,18285.25,18305.5,18301.0,18364.75,18407.5,18419.75,18420.0,18311.5,18339.0,18199.75,18203.0,-1.0,-108.5,-0.3953927246697469,139.25,0.11296934990564196,684,586,18457.5,18174.0,956,586,18491.0,18174.0,False,False,False,False,629,586,570,586,652,603,684,630,-1.0,585.0,0.1093251773280406,0.10385891846163858
2024-03-13,2024,2,True,True,False,True,True,18506.75,18412.0,94.75,0.3365469998731447,18428.25,18330.5,18475.75,-47.5,-0.1687174933400989,281.5357142857143,False,18428.25,18391.75,18390.25,18370.5,18339.0,18327.5,18337.25,18327.75,18342.25,18381.0,18333.0,18334.5,18428.25,18429.75,18366.5,18370.5,-1.0,-57.75,-0.2051249524292782,63.25,0.08435874667004947,570,703,18429.75,18281.75,570,703,18429.75,18281.75,True,False,False,False,570,602,570,602,645,602,645,656,-1.0,585.0,0.13319802105797285,0.10034250919700621
2024-03-14,2024,3,True,True,False,True,True,18428.25,18337.5,90.75,0.3383038210624418,18375.25,18278.25,18330.5,44.75,0.1668219944082013,268.25,True,18375.25,18375.5,18385.25,18363.25,18237.75,18244.5,18263.75,18309.0,18313.0,18290.25,18299.75,18302.0,18375.25,18398.0,18335.75,18363.25,-1.0,-12.0,-0.04473438956197577,62.25,0.10065237651444547,577,601,18398.0,18203.25,577,936,18398.0,18161.25,True,False,False,False,577,601,577,601,635,601,635,687,-1.0,586.0,0.1798695246971109,0.13140726933830382
2024-03-15,2024,4,True,True,False,True,True,18322.75,18130.0,192.75,0.705720823798627,18152.5,18058.5,18278.25,-125.75,-0.4604118993135011,273.125,False,18152.5,18150.0,18114.0,18082.75,18093.25,18071.5,18069.75,18094.75,18106.5,18137.5,18124.5,18063.5,18152.5,18174.5,18080.75,18082.75,-1.0,-69.75,-0.2553775743707094,93.75,0.12173913043478261,570,606,18174.5,18029.0,570,779,18174.5,18006.25,True,False,False,False,570,606,570,606,649,606,649,685,-1.0,585.0,0.19221967963386727,0.08146453089244851
2024-03-18,2024,0,True,True,False,True,True,18296.0,18062.25,233.75,0.8175629254887266,18284.0,18229.5,18058.5,225.5,0.7887077634126538,285.9107142857143,False,18284.0,18317.75,18325.75,18331.25,18288.75,18303.5,18332.0,18338.75,18372.25,18368.5,18356.75,18295.25,18284.0,18346.75,18277.5,18331.25,1.0,47.25,0.16526138279932548,69.25,0.07344950346636687,629,713,18381.0,18276.5,629,958,18381.0,18219.0,False,False,False,False,629,570,586,570,629,600,645,677,1.0,585.0,0.08656548622821811,0.09793267128848916
2024-03-19,2024,1,True,True,False,True,True,18252.75,18077.75,175.0,0.5847255369928401,18143.25,18270.0,18229.5,-86.25,-0.2881861575178998,299.2857142857143,False,18143.25,18128.75,18077.75,18066.5,18090.25,18110.5,18107.75,18103.25,18075.25,18129.5,18115.75,18158.5,18143.25,18152.5,18053.25,18066.5,-1.0,-76.75,-0.2564439140811456,99.25,0.08186157517899761,697,584,18169.0,18053.25,873,584,18289.25,18053.25,False,True,False,False,570,584,570,584,650,630,650,630,1.0,692.0,0.09689737470167065,0.056801909307875896
2024-03-20,2024,2,True,True,False,True,True,18331.25,18227.5,103.75,0.3391908459337965,18318.0,18484.5,18270.0,48.0,0.1569268492031058,305.875,False,18318.0,18305.0,18274.75,18255.25,18259.5,18261.0,18267.25,18263.25,18296.0,18260.5,18262.25,18278.5,18318.0,18334.5,18249.0,18255.25,-1.0,-62.75,-0.2051491622394769,85.5,0.08418471597874949,571,588,18334.5,18245.75,933,826,18497.75,18244.75,False,False,False,False,571,588,571,588,628,649,630,649,-1.0,585.0,0.06947282386595832,0.07274213322435635
2024-03-21,2024,3,True,True,False,True,True,18695.75,18526.75,169.0,0.5542281564769267,18687.5,18558.75,18484.5,203.0,0.6657296790817522,304.92857142857144,False,18687.5,18659.75,18682.0,18672.5,18647.5,18642.0,18662.25,18646.25,18659.25,18648.5,18643.75,18682.0,18687.5,18709.0,18655.25,18672.5,-1.0,-15.0,-0.049191848208011243,53.75,0.06722885921761536,581,667,18709.0,18617.5,581,883,18709.0,18552.5,True,False,False,False,581,597,581,597,623,641,649,667,-1.0,588.0,0.0713281799016163,0.09920356055282267
2024-03-22,2024,4,True,True,False,True,True,18607.0,18492.0,115.0,0.3919182083739045,18537.5,18572.0,18558.75,-21.25,-0.0724196689386562,293.42857142857144,False,18537.5,18522.75,18531.0,18508.5,18530.25,18557.5,18541.25,18527.75,18533.0,18507.75,18512.75,18559.0,18537.5,18546.0,18505.0,18508.5,-1.0,-29.0,-0.0988315481986368,41.0,0.08860759493670886,606,587,18565.0,18500.0,836,587,18626.0,18500.0,False,False,False,False,606,587,606,587,606,651,686,651,-1.0,585.0,0.09797955209347614,0.11075949367088607
2024-03-25,2024,0,True,True,False,True,True,18601.25,18456.5,144.75,0.4922871371310579,18459.25,18509.5,18572.0,-112.75,-0.3834568201141747,294.0357142857143,False,18459.25,18471.25,18448.25,18423.25,18479.0,18469.0,18496.75,18512.5,18512.75,18519.0,18522.0,18538.5,18459.25,18480.75,18414.75,18423.25,-1.0,-36.0,-0.12243410664399369,66.0,0.11393173812704968,709,583,18553.5,18414.75,895,583,18571.75,18414.75,False,True,False,False,621,583,613,583,621,604,676,648,1.0,591.0,0.061217053321996846,0.051014211101664035
2024-03-26,2024,1,True,True,False,True,True,18619.0,18516.75,102.25,0.3686107892365134,18568.75,18450.5,18509.5,59.25,0.2135959830050212,277.3928571428572,False,18568.75,18587.75,18575.0,18585.5,18589.5,18606.5,18594.25,18594.0,18555.75,18543.0,18561.5,18580.25,18568.75,18594.75,18550.0,18585.5,1.0,16.75,0.060383674520406834,44.75,0.04596369254538431,604,631,18608.5,18534.0,604,957,18608.5,18439.25,False,False,False,False,604,629,604,570,604,631,683,631,1.0,600.0,0.08111239860950172,0.05858117677352902
2024-03-27,2024,2,True,True,False,True,True,18571.75,18468.0,103.75,0.3790943494714863,18566.5,18506.75,18450.5,116.0,0.4238548871199269,273.67857142857144,False,18566.5,18520.75,18500.0,18492.5,18450.75,18407.25,18410.0,18411.5,18415.0,18420.75,18420.0,18396.0,18566.5,18571.75,18486.0,18492.5,-1.0,-74.0,-0.27039018661098785,85.75,0.05115490016964635,570,612,18571.75,18378.5,570,612,18571.75,18378.5,True,False,False,False,570,612,570,612,600,612,642,689,-1.0,593.0,0.2585149419287485,0.08678063421636434
2024-03-28,2024,3,True,True,False,True,True,18527.75,18459.25,68.5,0.2678396871945259,18500.0,18463.0,18506.75,-6.75,-0.0263929618768328,255.75,True,18500.0,18477.25,18492.75,18506.25,18514.0,18532.0,18501.5,18491.0,18490.5,18512.5,18506.0,18516.75,18500.0,18509.5,18457.25,18506.25,1.0,6.25,0.024437927663734114,52.25,0.06549364613880743,604,572,18538.75,18457.25,604,841,18538.75,18448.75,False,False,False,False,604,572,604,572,604,623,666,632,1.0,585.0,0.09970674486803519,0.06158357771260997
2024-04-01,2024,0,True,True,False,True,True,18612.0,18478.0,134.0,0.5778530725396581,18500.5,18495.25,18463.0,37.5,0.1617126135838595,231.89285714285717,False,18500.5,18550.75,18595.25,18587.75,18584.5,18550.75,18576.5,18584.75,18535.75,18503.75,18482.25,18425.5,18500.5,18605.25,18482.5,18587.75,1.0,87.25,0.37625134760511314,122.75,0.04312336362236254,586,719,18607.0,18420.5,586,720,18607.0,18414.5,False,False,False,False,586,571,586,571,602,652,631,681,1.0,586.0,0.24580317264746648,0.0884028954258432
2024-04-02,2024,1,True,True,False,True,True,18511.0,18269.0,242.0,1.088077077478924,18287.5,18330.5,18495.25,-207.75,-0.9340826977117624,222.41071428571428,False,18287.5,18267.5,18248.25,18240.75,18255.0,18273.0,18241.75,18217.0,18238.5,18243.5,18216.0,18233.0,18287.5,18292.0,18223.25,18240.75,-1.0,-46.75,-0.21019670814933764,68.75,0.11240465676435167,570,618,18292.0,18201.5,950,618,18347.0,18201.5,False,False,False,False,570,618,570,612,604,618,682,659,-1.0,600.0,0.2810116419108792,0.06631874749096749
2024-04-03,2024,2,True,True,False,True,True,18345.0,18232.5,112.5,0.5070422535211268,18240.5,18370.5,18330.5,-90.0,-0.4056338028169014,221.875,False,18240.5,18270.0,18273.25,18256.25,18270.0,18352.25,18333.0,18370.25,18409.5,18416.75,18429.25,18403.75,18240.5,18283.75,18239.5,18256.25,1.0,15.75,0.07098591549295774,44.25,0.025915492957746478,690,570,18451.75,18239.5,690,570,18451.75,18239.5,False,True,False,False,629,570,614,570,659,600,687,642,1.0,600.0,0.37633802816901407,0.0552112676056338
2024-04-04,2024,3,True,True,False,True,True,18552.0,18378.0,174.0,0.7856797290759555,18541.25,18075.0,18370.5,170.75,0.771004676665054,221.4642857142857,False,18541.25,18549.75,18534.75,18537.5,18517.75,18516.25,18524.5,18518.25,18509.5,18505.0,18500.5,18534.75,18541.25,18568.0,18527.75,18537.5,-1.0,-3.75,-0.016932752781809387,40.25,0.020319303338171266,577,675,18568.0,18479.75,577,958,18568.0,18069.25,True,False,False,False,577,623,577,598,601,623,630,675,-1.0,587.0,0.07337526205450734,0.03725205611998065
2024-04-05,2024,4,True,True,False,True,True,18190.25,18051.5,138.75,0.58293945532298,18138.0,18293.25,18075.0,63.0,0.2646860229574612,238.01785714285717,False,18138.0,18129.5,18107.25,18169.5,18206.5,18212.25,18210.25,18239.0,18203.25,18232.75,18310.25,18356.75,18138.0,18182.25,18102.5,18169.5,1.0,31.5,0.13234301147873057,79.75,0.3151024082826918,717,580,18366.75,18102.5,780,580,18408.25,18102.5,False,True,False,False,612,580,612,580,658,607,661,630,1.0,587.0,0.11028584289894214,0.1197389151474229
2024-04-08,2024,0,True,True,False,True,True,18372.25,18246.5,125.75,0.5220163083765752,18330.25,18297.0,18293.25,37.0,0.1535952557449963,240.89285714285717,False,18330.25,18291.25,18244.5,18280.25,18300.5,18298.25,18303.25,18309.0,18339.75,18347.25,18364.5,18301.25,18330.25,18337.0,18237.5,18280.25,-1.0,-50.0,-0.20756115641215714,99.5,0.029058561897702,655,580,18376.0,18237.5,655,580,18376.0,18237.5,False,True,False,False,629,580,570,580,655,607,655,662,1.0,625.0,0.13491475166790215,0.19718309859154928
