sm,n,mean_r,std_r,mabs_r,tstat,mean_2021,mean_2022,mean_2023,mean_2024,mean_2025,mean_2026,et
641,1408,-0.02123579545452065,4.858656684684377,2.8843039772727574,-0.16400370083566146,0.06718146718154303,-0.19806201550379982,-0.06860465116276532,-0.08957528957532047,0.3463035019455253,-0.3786324786325035,04:41
642,1408,-0.09651988636364515,4.35787337264302,2.9280539772727328,-0.8310813232498074,-0.09575289575289295,-0.013565891472896418,0.005038759689919661,0.2803088803089449,-0.3046692607004429,-0.8820512820513504,04:42
643,1408,-0.09438920454543749,3.8397004420766496,2.6779119318182207,-0.922414900299203,0.09420849420847173,-0.051162790697663135,-0.2476744186046286,0.09691119691117725,-0.021789883268420206,-0.8521367521366651,04:43
644,1407,0.11471215351810143,4.016130009691184,2.7140014214641304,1.0713927873779372,-0.0749034749035648,0.015891472868239616,0.09457364341084425,0.21003861003861565,0.48281249999992326,-0.2196581196580637,04:44
645,1407,-0.06730632551530194,4.550480975458834,3.0016346837242356,-0.5548117207778382,-0.31891891891887114,-0.15193798449618326,-0.059689922480611696,0.21428571428563,-0.0765624999999801,0.05641025641015069,04:45
646,1408,-0.2211647727272531,4.157161920615249,2.915767045454562,-1.9962748727654065,-0.022779922779914353,-0.20891472868210567,-0.07093023255823543,-0.1718146718145735,-0.38871595330737035,-0.7598290598290411,04:46
647,1408,0.05014204545453926,3.92469779992448,2.747017045454527,0.47939903089461655,0.1498069498069751,-0.3406976744186385,-0.005426356589068323,0.11003861003848363,0.31128404669262116,0.10769230769232635,04:47
648,1408,0.09964488636364618,4.023832571948759,2.737713068181803,0.9292154920044473,0.07567567567564197,0.028294573643422135,0.20155038759692742,0.17992277992287262,0.44669260700385993,-0.8547008547008857,04:48
649,1408,-0.06512784090910693,3.8139190519455664,2.619673295454574,-0.640761688421295,-0.13050193050191364,-0.4065891472869119,0.1798449612402875,0.018146718146678818,-0.1603112840466388,0.31709401709400464,04:49
650,1407,0.058137882018501785,4.525581109537063,2.955223880597051,0.4818722334733642,0.2031007751937759,0.3062015503876674,0.06395348837212123,-0.28841698841690694,-0.09883268482493669,0.2905982905982906,04:50
651,1407,-0.13560767590619577,4.169333849003545,2.8621179815209046,-1.2200135385404691,-0.13372093023255813,-0.06860465116275122,0.04689922480618181,-0.030501930502020397,-0.3692607003891249,-0.40940170940165965,04:51
652,1408,0.12151988636363016,4.3731374239305465,2.8688210227272695,1.0426908370414394,0.25366795366798456,-0.20813953488373785,-0.18914728682177312,0.37297297297302356,0.30817120622569794,0.27435897435886863,04:52
653,1408,-0.12507102272727944,3.979093535502052,2.6002130681818247,-1.1794346443243358,-0.2397683397683482,0.1422480620154362,-0.13023255813951515,-0.14247104247106213,-0.2953307392996024,-0.03675213675206834,04:53
654,1408,-0.1485795454545253,3.85932286577695,2.5563920454545284,-1.4446054208465586,-0.2382239382238989,0.08139534883729391,0.07286821705426075,-0.11235521235523482,-0.6214007782101054,0.01282051282051282,04:54
655,1408,-0.04034090909091891,4.10502815261736,2.6578125000000004,-0.3687490145859423,0.23050193050187712,0.22558139534879773,0.019379844961282613,-0.4069498069497845,-0.3319066147860177,0.09401709401709402,04:55
656,1408,0.10525568181819525,4.034425819864652,2.7450284090908883,0.9789604386927823,0.294594594594648,-0.12286821705425229,-0.015891472868225516,0.3621621621621453,0.04319066147859356,0.023931623931710996,04:56
657,1408,-0.02713068181820042,3.831345339162544,2.5964488636363967,-0.26571173582104185,0.051737451737415216,-0.21705426356596197,-0.11976744186048485,0.06988416988419235,0.22879377431911993,-0.3555555555556675,04:57
658,1408,-0.013778409090889454,3.5196074866366134,2.5026988636363554,-0.14689471457389194,-0.14324324324323762,0.17364341085275267,-0.10155038759690205,-0.113513513513477,0.12723735408560594,-0.035897435897379926,04:58
659,1408,-0.045099431818186986,3.482838015688111,2.337855113636372,-0.4858912985473729,0.21891891891894982,-0.040310077519343186,0.013178294573677252,-0.04517374517379012,-0.34630350194556775,-0.10683760683770012,04:59
660,1405,-0.25330960854093665,4.775020792212761,3.307402135231307,-1.988449468190736,0.06705426356587456,-0.614728682170537,-0.21984435797662538,-0.5555984555985174,-0.06601562500000568,0.023076923076898202,05:00
661,1408,0.040909090909107965,4.529375681031268,3.1028409090909137,0.33890877371680717,-0.04749034749033063,0.00387596899220576,-0.2856589147286991,0.4305019305019867,-0.10544747081711496,0.49743589743605915,05:01
662,1408,0.0026988636363424494,4.414578262853912,2.9843749999999925,0.022939980727094706,-0.006177606177642698,-0.28914728682171387,0.16085271317826638,0.31621621621616564,-0.15758754863810398,-0.024786324786368316,05:02
663,1408,0.007315340909103311,4.257848255853916,2.813139204545435,0.06446822568909595,0.2158301158301074,0.37441860465117127,-0.1042635658914362,-0.250579150579086,-0.10505836575878318,-0.20000000000001245,05:03
664,1408,-0.0996448863636436,4.192228488935187,2.839133522727273,-0.891890213750369,-0.10424710424710425,0.11821705426359409,0.04263565891472868,0.00038610038605262884,-0.36264591439690413,-0.5273504273504336,05:04
665,1408,0.17705965909092408,4.2837305377795225,2.950213068181832,1.550953605703717,-0.059073359073356264,0.04418604651163355,0.035658914728713194,0.15675675675677922,0.7124513618677553,0.1735042735042051,05:05
666,1408,-0.1335937500000119,4.187225314568216,2.855894886363643,-1.1971846429832407,-0.07258687258689787,-0.15465116279073152,-0.020930232558102873,-0.09691119691120534,0.1789883268481924,-1.2384615384614888,05:06
667,1408,-0.18664772727273968,4.119025371646519,2.7832386363636332,-1.7003157058687082,-0.20772200772196278,-0.2693798449612403,-0.3248062015505117,-0.1115830115830172,0.019844357976648033,-0.2726495726495229,05:07
668,1408,-0.10674715909090599,4.093770029616925,2.7068892045454773,-0.9784400270539209,-0.0849420849420709,-0.045348837209276946,0.21937984496126287,-0.11081081081085575,-0.3509727626459172,-0.4641025641025579,05:08
669,1408,0.026988636363672536,3.8773979413164734,2.667329545454534,0.26118118852321587,0.019305019305019305,-0.05697674418602113,-0.051162790697634936,-0.17915057915048643,-0.009727626459101503,0.9384615384615322,05:09
670,1408,0.1134232954545098,4.240482014213293,2.884730113636359,1.0036640377160344,0.027027027026956797,0.004263565891424926,0.3007751937983594,-0.3227799227799312,0.32062256809340506,0.642735042735049,05:10
671,1408,0.06363636363638069,4.163351177460218,2.809232954545443,0.5735399012485282,0.2436293436293942,-0.3426356589147343,0.03139534883728826,0.1393822393822478,0.34007782101163636,-0.14273504273504894,05:11
672,1408,-0.040553977272741744,4.082612309864184,2.782741477272721,-0.37273196607770365,-0.08494208494211304,0.06356589147288796,0.01550387596903455,-0.0378378378379474,-0.0007782101167343486,-0.3888888888888889,05:12
673,1408,-0.0200994318181658,4.3951533535790155,2.6556107954545265,-0.171597546987347,0.13899613899618113,0.1077519379845074,-0.153488372093074,-0.16640926640916245,-0.10194552529180331,0.1435897435896441,05:13
674,1408,0.0127130681818218,3.7709398729792185,2.4999289772727,0.12650337022449867,-0.08996138996138715,0.21046511627903874,-0.2259689922480592,0.24362934362933802,0.11439688715953873,-0.40427350427340475,05:14
675,1408,0.07755681818179544,4.165448279809945,2.8123579545454516,0.69864984096886,0.08532818532816566,0.15503875968992248,-0.18759689922485415,-0.10115830115833206,0.3918287937742936,0.1794871794871795,05:15
676,1408,0.014630681818204039,3.912193079737982,2.7093750000000045,0.14032841258778037,0.07220077220078906,0.027906976744217066,-0.012790697674359381,0.000772200772287859,-0.2031128404669572,0.42735042735033407,05:16
677,1408,0.07769886363637242,4.207167158579033,2.846874999999983,0.6929888179551242,0.06679536679533589,-0.09689922480621566,0.3658914728681945,-0.12084942084944614,-0.2645914396886735,1.0427350427352604,05:17
678,1408,0.06001420454543904,3.8180770311384937,2.7034801136363638,0.5898080494814063,-0.09073359073357669,0.008527131782976758,0.16124031007754194,-0.2111969111969421,0.2844357976653215,0.39145299145282975,05:18
679,1408,0.10035511363634503,3.764942749629195,2.5164062500000095,1.0001898841625536,-0.019691119691156212,-0.16666666666669486,0.012403100775140216,0.009266409266400839,0.459143968871567,0.5623931623932805,05:19
680,1408,-0.004545454545434909,4.302081528191503,2.8910511363636506,-0.03964605783643791,0.14015444015446543,-0.18527131782945455,0.07015503875974069,-0.03397683397687331,0.13968871595341215,-0.34273504273512356,05:20
681,1408,0.040980113636358985,3.910041836653052,2.679758522727259,0.39327204949574834,-0.12471042471043595,0.1147286821705511,0.09147286821707683,0.13706563706563707,-0.19494163424128194,0.43931623931622066,05:21
682,1408,-0.08451704545454546,3.866343196088109,2.6649147727273017,-0.8202480987715799,-0.0660231660231885,0.054651162790734335,-0.05775193798454407,-0.33861003861002736,-0.04435797665370216,-0.017094017093954906,05:22
683,1408,-0.10376420454544576,3.795512643700651,2.5872869318181855,-1.025837205128565,0.0351351351351857,0.141085271317821,-0.09961240310077801,-0.30154440154436785,-0.13112840466924938,-0.46239316239324324,05:23
684,1408,-0.05440340909090547,3.874744557092202,2.675426136363603,-0.5268468228101205,-0.1996138996139024,-0.2589147286821395,0.28720930232556163,0.17722007722008284,0.11789883268483622,-0.926495726495739,05:24
685,1408,-0.12457386363636208,4.5686469911530185,2.786363636363616,-1.0231531819264035,-0.009266409266400839,0.4267441860464778,-0.14922480620152218,-0.3501930501930811,-0.29922178988327414,-0.6581196581195649,05:25
686,1408,0.2234374999999783,4.063925148844609,2.616051136363632,2.0630592010453754,0.009652509652579884,0.13565891472865396,-0.20387596899228472,0.4783783783783559,0.18599221789880155,1.3504273504271949,05:26
687,1408,-0.02492897727273399,3.7872594988990733,2.5338778409090863,-0.2469907708416631,-0.37220077220087616,0.14844961240314025,-0.2771317829457505,-0.2424710424710256,0.30778210116726706,0.6683760683762301,05:27
688,1407,0.07675906183369646,3.7311278280774816,2.573845060412223,0.7716788166293912,-0.0814671814671899,0.19302325581385196,0.38914728682178157,0.4173745173745258,-0.36614785992206006,-0.3025862068966646,05:28
689,1407,-0.011442786069640365,3.6239142697898132,2.4007818052594234,-0.11844068547574217,-0.013899613899594234,-0.3081395348836645,0.1821705426356871,-0.23088803088799997,0.09688715953298051,0.4732758620690094,05:29
690,1408,-0.12464488636362345,4.689385592148379,3.132741477272731,-0.9973781475513028,-0.5440154440154216,-0.09186046511625369,-0.09573643410857226,-0.46833976833976554,0.44902723735416206,0.1683760683760435,05:30
691,1408,-0.11946022727273037,4.335178084788115,2.822727272727258,-1.033993292479913,-0.10463320463321306,-0.2364341085271177,-0.16317829457369418,0.19343629343630186,0.33307392996109797,-1.4846153846153598,05:31
692,1408,0.3952414772727195,3.983996583446802,2.68004261363633,3.722587236421734,0.07065637065639593,0.5034883720929725,0.09573643410857226,0.2849420849421102,0.5575875486380304,1.4230769230769542,05:32
693,1407,0.004335465529496932,4.007401073559298,2.681094527363204,0.04058074129523333,0.15077519379841295,-0.10193798449602251,-0.03410852713183653,0.035521235521182144,0.14980544747090205,-0.38803418803426265,05:33
694,1407,0.07029140014214486,3.5766495918870103,2.5012793176972328,0.7371788199816093,0.19418604651166457,-0.21782945736441442,0.00426356589150953,0.303088803088775,0.14824902723736258,-0.10854700854698367,05:34
695,1408,-0.07116477272728358,4.364893301063383,2.8098011363636264,-0.6117764600806795,0.004633204633165303,-0.5968992248062015,0.1639534883720761,-0.21737451737450053,0.5241245136186374,-0.5820512820512386,05:35
696,1408,0.07343750000001913,4.1495076517311515,2.694034090909081,0.6640834263186269,-0.05559845559844717,0.18294573643405496,-0.15658914728674275,0.05830115830120887,0.285992217898861,0.1914529914529728,05:36
697,1408,0.04026988636361104,3.8512290225302555,2.6053267045454436,0.3923578858409914,-0.0034749034749231395,0.039534883720989455,0.1387596899224355,-0.00810810810817272,0.17743190661470956,-0.272649572649554,05:37
698,1408,-0.045454545454517034,3.6990142756645756,2.4904829545454406,-0.4610973637124942,-0.03976833976826673,0.04767441860463424,-0.27015503875967867,0.3525096525097059,-0.2922178988326084,-0.10683760683770012,05:38
699,1408,-0.08053977272727635,3.9666728449225235,2.5247159090909395,-0.7618778438482343,-0.021235521235591467,0.21046511627905284,-0.013565891472882318,-0.2667953667953893,-0.20933852140069045,-0.30598290598286865,05:39
700,1408,0.09573863636363585,4.1600691127189515,2.7576704545454644,0.8635510548631398,0.12046332046335137,0.2914728682170853,0.1767441860465342,0.03474903474900665,-0.24241245136196396,0.3085470085470894,05:40
701,1407,0.09019189765458009,3.785755354235568,2.567945984363873,0.8936388234951382,-0.26370656370656087,0.3406976744186244,0.1434108527131642,0.3594594594594679,-0.1988326848249112,0.24396551724131033,05:41
702,1407,-0.05650319829425341,3.5420088337478814,2.42878464818763,-0.5983708658505258,-0.1069498069498519,0.12170542635656659,0.041472868217028884,-0.0027027027026774193,-0.19999999999999152,-0.3603448275862006,05:42
703,1408,-0.11619318181818596,3.5549232422283388,2.4279829545454485,-1.2264553556828504,0.110038610038596,-0.12906976744181534,-0.1503875968992502,-0.24864864864871045,-0.07081712062258508,-0.3196581196580077,05:43
704,1408,-0.09730113636362345,3.570128370208998,2.3880681818181753,-1.0226697443306803,-0.04555984555981466,0.007751937984439721,-0.18759689922472725,-0.3494208494207932,0.10933852140080086,-0.14017094017107698,05:44
705,1408,-0.06100852272727376,4.2077807197089845,2.72407670454546,-0.5440499028729645,-0.25135135135131764,0.18372093023257788,0.4941860465115574,-0.3200772200772117,-0.25875486381324375,-0.3957264957264584,05:45
706,1408,0.032883522727248954,3.9809175054623758,2.670951704545473,0.3099534577679947,0.2664092664092102,0.1158914728682086,-0.04844961240308667,-0.024324324324363655,-0.18171206225682632,0.1102564102563605,05:46
707,1408,0.06221590909092356,3.631042171173188,2.514914772727309,0.6429415396572455,0.27104247104247386,-0.10813953488367017,-0.007751937984482023,-0.09111969111971359,0.022568093385253642,0.556410256410244,05:47
708,1408,0.0324573863636498,3.718342385743384,2.499786931818185,0.3275408679016632,0.10617760617762022,-0.08062015503875687,0.01434108527133475,-0.004247104247070536,-0.11789883268485038,0.5700854700855384,05:48
709,1408,0.07755681818179803,3.5155772264889644,2.417329545454542,0.8277985635831863,-0.026254826254809398,0.1399224806200789,0.05348837209299223,0.3200772200772117,-0.002723735408548987,-0.13760683760688736,05:49
710,1408,0.04985795454546798,4.049754479404851,2.747301136363655,0.4619628907221858,0.01930501930500526,-0.15891472868217055,0.20271317829461313,0.04169884169888103,0.054474708171206226,0.24871794871796737,05:50
711,1407,-0.12579957356077276,3.9593163347988516,2.612651030561499,-1.1918072307340064,0.17915057915059882,-0.24612403100775193,-0.39844961240315435,0.09961389961388276,-0.41322957198439614,0.20086206896547962,05:51
712,1407,-0.17007818052593604,4.095075681972246,2.632196162046916,-1.5578789796004173,-0.17799227799227238,-0.13914728682165467,-0.1879844961240028,0.09073359073360478,-0.40466926070047404,-0.2439655172413417,05:52
713,1408,0.2929687499999897,3.7072123722396824,2.44879261363637,2.965344532027537,0.12432432432436927,0.7751937984495701,0.15968992248056657,0.1683397683396925,0.33035019455259146,0.09059829059830926,05:53
714,1408,-0.15774147727272367,3.6162625516210474,2.3838778409090833,-1.636768570680583,-0.1104247104247329,-0.45038759689922764,0.2499999999999859,-0.04169884169879675,-0.40817120622570074,-0.22307692307684845,05:54
715,1407,0.19381663113006706,4.126777035738008,2.658066808813099,1.7616802440201125,-0.12934362934365742,0.05116279069767724,0.09961240310086261,0.1652509652509484,0.7470817120622426,0.28017241379307206,05:55
716,1406,-0.039758179231885175,3.8020384139090253,2.5292318634423783,-0.39210524085899867,-0.06201550387599719,0.5127906976744017,0.023255813953460172,0.30463320463321025,-0.6319066147860121,-0.8163793103448966,05:56
717,1407,-0.005401563610481602,3.534685371268128,2.3744136460554444,-0.05732126697214618,-0.018992248061950642,-0.3391472868216631,0.054651162790748435,0.07335907335907337,0.21245136186774108,-0.02478632478630613,05:57
718,1407,0.11528073916131343,3.254631106879502,2.2452025586353943,1.3286238072062666,0.20656370656366443,0.12635658914728118,-0.08759689922485696,0.004633204633193396,0.05447470817119207,0.7198275862068966,05:58
719,1407,-0.05117270788915424,3.5387403712465826,2.3671641791045,-0.5424213147442388,-0.04054054054059673,0.35155038759687385,0.03023255813944746,0.049806949806927334,-0.46498054474706757,-0.4603448275861567,05:59
720,1406,-0.26728307254622213,5.184116170608831,3.394736842105268,-1.933256105279396,-0.2177606177605953,-0.08333333333334743,-0.38217054263561095,-0.5108527131782635,-0.5140624999999659,0.5478632478630799,06:00
721,1408,-0.0432528409090506,4.580887287358256,3.0973721590908667,-0.3542960896974026,-0.11274131274121722,-0.38682170542633965,-0.05891472868210286,0.3814671814672208,-0.28326848249032616,0.4897435897437079,06:01
722,1408,0.2289772727272686,6.2644638165268685,3.0565340909091105,1.3715441769275794,-0.06370656370660585,0.49844961240312335,0.3372093023255955,0.21081081081081923,0.6926070038910365,-0.9341880341880591,06:02
723,1408,-0.1051846590909158,4.2900496123154905,2.849786931818169,-0.9200076032228497,0.03281853281847663,-0.24496124031006625,-0.13565891472872446,0.1405405405405321,-0.057198443579712745,-0.6846153846153722,06:03
724,1408,-0.06924715909092201,4.100808748012534,2.8338778409090666,-0.6336271429004825,0.04903474903479398,0.1616279069767047,0.017054263565883014,-0.333976833976848,0.03112840466923239,-0.6649572649573209,06:04
725,1408,-0.12279829545455682,4.84766946808624,3.0414062499999868,-0.9505187002890116,-0.21274131274134925,-0.6779069767441211,-0.14496124031008317,-0.04440154440155845,0.1645914396886565,0.5444444444444195,06:05
726,1408,-0.21576704545449585,4.497989605500092,2.846875000000001,-1.799981305804349,0.2675675675676631,-0.4802325581395828,-0.285271317829353,-0.2868725868725419,0.25136186770431695,-1.4179487179486372,06:06
727,1407,0.044918265813739595,3.954415196854267,2.6818763326226125,0.4260766780733192,0.049806949806857105,-0.3027131782945962,-0.10891472868227771,0.11814671814669848,0.22304687499999432,0.5880341880341508,06:07
728,1407,-0.012153518123643072,3.9703218639690965,2.6216773276474927,-0.1148215344339219,0.20077220077221483,-0.14418604651154612,-0.10348837209301198,0.11312741312738223,0.10195312500003695,-0.5179487179486744,06:08
729,1408,0.009303977272695234,4.020712365320783,2.6338778409091064,0.08682943252600873,-0.013899613899678512,0.1511627906975757,-0.01744186046513038,-0.1401544401543952,-0.13813229571984437,0.46153846153836825,06:09
730,1408,-0.008380681818155463,4.408762670738759,2.893323863636363,-0.07132864254878156,0.03667953667964905,0.03759689922485132,-0.13372093023255813,0.055984555984513844,-0.2879377431906473,0.5384615384615695,06:10
731,1408,0.23068181818180733,4.127775800337419,2.7254261363636143,2.097000782680544,0.0007722007721614427,0.17480620155036786,-0.08333333333333333,0.23166023166023167,0.5937743190661139,0.7555555555556301,06:11
732,1408,-0.10610795454544265,4.268183650004308,2.8076704545454656,-0.9328378777554618,-0.15791505791510568,0.21550387596904302,-0.19689922480615643,-0.240154440154457,-0.09805447470814573,-0.2213675213675027,06:12
733,1408,-0.20724431818184091,3.8471142989187026,2.6497159090908595,-2.0213842181027637,-0.5247104247104163,-0.3337209302326089,0.0872093023255673,-0.004633204633207442,-0.2953307392996307,-0.12991452991462943,06:13
734,1408,0.1638494318181901,4.1356036178709585,2.683451704545436,1.4866452943743085,-0.2158301158300793,0.0007751937984242311,-0.05813953488372093,0.09691119691126153,0.9159533073929593,0.349572649572662,06:14
735,1408,-0.16754261363635176,4.447291270320707,2.9384232954545655,-1.413614656968996,0.0806949806950425,0.09728682170547712,0.19534883720930796,-0.31467181467184274,-0.7070038910505865,-0.5905982905983403,06:15
736,1408,0.009161931818213858,4.189161119908249,2.702485795454555,0.08206563206433885,0.33436293436292874,-0.14031007751932625,-0.13488372093024384,0.1667953667953696,-0.2840466926069331,0.23162393162407466,06:16
737,1408,-0.18437500000002222,3.8152594568405855,2.5883522727272505,-1.8133401735853334,-0.03088803088805898,-0.6492248062015786,-0.0069767441860577924,0.010424710424699188,-0.07392996108950832,-0.5641025641026263,06:17
738,1408,-0.11931818181818699,3.6177959907350092,2.5073863636363543,-1.2375532105552476,0.06177606177610392,-0.23294573643415928,-0.10000000000002539,0.24671814671819448,-0.349416342412491,-0.6170940170940233,06:18
739,1408,-0.08977272727271797,3.787037993805867,2.4926136363636613,-0.8895002701129429,0.0644787644787111,-0.07751937984491894,-0.04961240310071597,0.12046332046330922,-0.42217898832681994,-0.28205128205131313,06:19
740,1408,-0.04240056818184454,4.186758642488769,2.7216619318182094,-0.380010046353896,-0.012741312741366117,-0.07751937984500354,0.05736434108522619,0.2722007722007301,-0.5731517509727456,0.21880341880346854,06:20
741,1408,0.1320312500000191,4.531100341621396,2.7938210227272733,1.0933881999491097,-0.12432432432424285,0.4220930232558055,-0.18372093023256378,0.06872586872587996,-0.010116731517504066,1.208547008547052,06:21
742,1408,0.033664772727242755,3.82909431510722,2.626704545454567,0.32989896316264944,-0.12239382239388139,0.21240310077513458,-0.006201550387520755,0.13474903474897013,-0.2354085603113265,0.4401709401709091,06:22
743,1408,0.08196022727275155,4.9980309894142945,2.6090909090909262,0.6153263835186807,0.18571428571429413,0.69651162790705,-0.13449612403108108,-0.21042471042462615,-0.48249027237351255,0.8615384615384865,06:23
744,1408,0.31342329545454495,4.560984827778956,2.539985795454524,2.578540591570745,0.15019305019306986,0.6042635658914645,0.09302325581402399,0.14169884169878832,0.6404669260700049,0.1811965811965874,06:24
745,1408,-0.15944602272728048,4.858488527582899,2.8056107954545193,-1.2314416446108454,0.14826254826253984,-0.17248062015503876,0.27441860465113177,-0.29768339768337804,-0.6961089494163197,-0.2837606837607833,06:25
746,1408,-0.0004971590908889374,4.793151012416868,2.595667613636359,-0.003892024814580831,0.006949806949818187,-0.06356589147284565,0.09883720930235378,0.08223938223942157,-0.19649805447472232,0.15042735042740019,06:26
747,1408,0.07315340909089359,4.556381732013814,2.6448863636363638,0.6024427680831507,0.15212355212350157,-0.4116279069767329,0.12519379844956727,-0.10733590733591858,0.6579766536965207,-0.03247863247865736,06:27
748,1408,0.026775568181821283,3.944171887198457,2.461718749999999,0.25473240126448304,-0.059845559845531755,0.3740310077519239,0.006201550387605359,0.36370656370658055,-0.369649805447485,-0.37692307692309557,06:28
749,1408,-0.17500000000000362,4.332283344527755,2.4623579545454364,-1.5157323613302893,-0.06486486486491824,0.0744186046511797,-0.22286821705426357,-0.21505791505794597,-0.5050583657586954,-0.049572649572674446,06:29
750,1408,0.2609374999999959,5.142276283037857,3.1154829545454534,1.9040678407203295,0.1486486486486908,0.14457364341080758,-0.23565891472867936,0.51274131274131,0.5128404669260247,0.7504273504274064,06:30
751,1408,0.18913352272726705,4.1890994013834755,2.838139204545415,1.6941395191871955,0.17799227799230047,0.1790697674418915,-0.03294573643412263,0.37451737451736045,0.10544747081703003,0.49914529914537376,06:31
752,1408,0.06832386363639258,4.200959309775006,2.797017045454574,0.6102745647195068,-0.34980694980695826,0.17248062015509516,0.3794573643410909,0.016988416988436655,-0.0785992217897587,0.5145299145298274,06:32
753,1408,-0.1832386363636622,4.0435962658547755,2.704829545454567,-1.7003980245332302,-0.26911196911194385,0.00658914728671172,-0.2763565891473122,0.2235521235521432,-0.40505836575882,-0.6196581196580886,06:33
754,1408,0.003551136363644115,3.986477697778481,2.5933238636363725,0.033425609729813115,-0.057915057915086006,-0.037209302325547554,0.1352713178294912,-0.24285714285716253,0.23696498054475273,-0.02820512820509089,06:34
755,1408,-0.008025568181802162,4.1889074391107055,2.744389204545446,-0.07189130250049908,0.2092664092664542,-0.18720930232560679,0.00542635658920933,-0.3590733590733731,0.27743190661479733,0.02649572649574515,06:35
756,1408,0.002911931818167866,4.132556616806061,2.7522017045454406,0.026440137973517956,-0.08725868725870974,0.0678294573643834,-0.04224806201556592,-0.17799227799228642,0.3774319066148143,-0.2632478632479814,06:36
757,1408,-0.10532670454545662,3.94696823827429,2.616974431818211,-1.0013276116886634,0.0660231660231604,-0.04263565891477098,-0.09806201550391545,0.15907335907343212,-0.38638132295722394,-0.6068376068375446,06:37
758,1408,-0.12478693181820043,4.420571498050308,2.6473721590909247,-1.0592342494688691,0.24826254826260163,0.08759689922478646,-0.20891472868216207,-0.43474903474915555,0.48210116731515246,-1.8803418803418803,06:38
759,1408,0.03196022727273502,4.21383693629579,2.7025568181818134,0.2845990596292068,0.28880308880301575,-0.213178294573587,0.3224806201550557,-0.017374517374475235,0.2906614785992105,-1.095726495726471,06:39
760,1408,-0.08650568181817872,4.309277749409822,2.821590909090901,-0.7532540474929021,0.09884169884167918,-0.6883720930232079,-0.14147286821708246,0.17490347490348615,0.13774319066149843,-0.11965811965815075,06:40
761,1408,-0.06392045454543904,3.8286735144219293,2.579829545454531,-0.6264592815149383,-0.006177606177572467,0.12325581395344325,-0.1593023255813615,0.42972972972974094,-0.7178988326847683,-0.05042735042736286,06:41
762,1408,0.11299715909092098,3.9839586147838038,2.6458096590909137,1.064275424646383,0.242084942084973,-0.5019379844961381,-0.08565891472869062,0.2969111969112447,0.6774319066147804,-0.025641025640994547,06:42
763,1408,-0.16825284090910486,3.72194151646427,2.5341619318181627,-1.6962669040212592,-0.13088803088807865,-0.00387596899220576,0.08527131782942916,-0.18494208494214676,-0.4330739299610442,-0.5538461538462098,06:43
764,1408,-0.031178977272736056,3.9074994586184313,2.5456676136363527,-0.29940859708151957,-0.2749034749034777,-0.42441860465119097,0.11434108527136014,-0.17876447876446191,0.3505836575874722,0.5427350427350427,06:44
765,1408,0.1909801136363595,4.014640770560966,2.722656250000036,1.7850187571082397,-0.044015444015449635,0.025968992248050736,-0.007364341085248757,0.4969111969111997,0.25252918287932646,0.7000000000000435,06:45
766,1408,-0.16555397727267973,4.242146769049209,2.6703835227272634,-1.4643849472945367,-0.023552123552061748,0.02480620155047784,-0.14302325581394504,-0.17220077220069635,-0.6560311284046353,0.14273504273501786,06:46
767,1408,-0.15276988636366634,4.015807649493402,2.584161931818187,-1.4274673394119743,-0.05057915057917305,-0.14418604651168712,-0.22635658914732065,-0.2942084942085813,-0.015175097276256098,-0.22478632478625638,06:47
768,1408,0.09588068181817665,4.097270442217878,2.630113636363624,0.8780875315013966,-0.21544401544404074,0.27364341085263705,-0.2600775193798675,0.07451737451747004,0.5042801556420602,0.3282051282050474,06:48
769,1408,-0.03813920454546798,3.860160545258108,2.5095880681818388,-0.3707384166431991,0.26756756756759287,0.3957364341085638,-0.037209302325533454,0.03359073359062403,-0.8229571984436364,-0.10854700854704585,06:49
770,1408,0.27194602272729185,4.845361672333937,2.881321022727271,2.1059974418082716,0.18725868725871536,0.4275193798450007,0.1170542635658661,0.048648648648657075,0.25836575875485535,0.9820512820514189,06:50
771,1408,-0.08465909090910176,4.291739276813582,2.7011363636363175,-0.7401872454977156,0.04787644787638327,-0.13449612403102468,-0.09263565891474843,-0.06872586872587996,-0.2249027237353491,0.022222222222209785,06:51
772,1408,-0.01896306818180578,4.110747043338721,2.63544034090912,-0.17309685644350967,0.22934362934363497,0.3492248062014883,-0.22209302325576882,-0.21467181467172478,0.34669260700389953,-1.3025641025641461,06:52
773,1408,0.08359375000000827,4.221353238536947,2.608309659090904,0.7430592424123605,-0.20347490347486413,0.09806201550397185,0.5341085271317378,0.09073359073350645,-0.5015564202334546,0.9632478632479317,06:53
774,1408,0.21115056818178923,3.7864192630087916,2.540838068181849,2.092497177734195,0.27953667953661493,0.35736434108526005,-0.16317829457366598,0.3980694980695205,0.05680933852135265,0.4880341880341134,06:54
775,1408,-0.007457386363607942,4.474524773001799,2.866974431818208,-0.06253757760021228,-0.174903474903444,0.2910852713178661,0.15193798449621146,-0.1397683397683145,0.10116731517505481,-0.592307692307655,06:55
776,1408,0.02492897727271332,4.099116017586895,2.7301846590909005,0.22819996774826287,-0.03474903474899261,0.14379844961234106,-0.04302325581399015,-0.015444015444043536,0.1782101167315713,-0.20256410256420207,06:56
777,1408,0.12705965909087913,4.05256293651257,2.7012073863636075,1.1764656327839922,-0.1888030888032068,0.38139534883721493,0.021705426356555306,0.23822393822392698,0.09377431906611389,0.32478632478638697,06:57
