trade_date,year,dow,full_rth,roll_in_day,sym_rth_first,sym_rth_last,rth_same_sym,same_sym_prev_rth,on_ok,gap_ok,n_on,n_rth,on_high,on_low,on_range,on_range_atr,rth_open,rth_close,rth_high,rth_low,prior_rth_close,prior_td,gap,gap_atr,atr14_prior,on_terc_lo_boundary,on_compressed
2023-09-26,2023,1,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14949.0,14795.0,154.0,0.6654320987654321,14825.0,14708.75,14846.25,14666.25,14936.75,2023-09-25,-111.75,-0.4828703703703704,231.42857142857142,101.25,False
2023-09-27,2023,2,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14796.0,14713.5,82.5,0.34997348685705626,14753.0,14743.75,14821.5,14586.0,14708.75,2023-09-26,44.25,0.187713052041512,235.73214285714286,101.25,True
2023-09-28,2023,3,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14794.0,14677.75,116.25,0.4935557240333586,14695.0,14858.5,14947.5,14658.0,14743.75,2023-09-27,-48.75,-0.20697498104624718,235.53571428571428,100.00000000000001,False
2023-09-29,2023,4,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15009.75,14825.5,184.25,0.7544052058199897,15001.5,14868.25,15060.75,14811.0,14858.5,2023-09-28,143.0,0.5855085179498428,244.23214285714286,100.00000000000001,False
2023-10-02,2023,0,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15010.5,14826.0,184.5,0.7894857492167799,14873.75,14988.0,15046.0,14847.75,14868.25,2023-09-29,5.5,0.023534805532207534,233.69642857142858,100.00000000000001,False
2023-10-03,2023,1,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15031.0,14847.25,183.75,0.780609922621757,14880.25,14719.5,14974.75,14651.5,14988.0,2023-10-02,-107.75,-0.4577454104081323,235.39285714285714,100.00000000000001,False
2023-10-04,2023,2,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14799.75,14589.0,210.75,0.8524377031419285,14753.0,14919.75,14956.0,14734.5,14719.5,2023-10-03,33.5,0.1355001805706031,247.23214285714286,100.00000000000001,False
2023-10-05,2023,3,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14958.75,14850.75,108.0,0.41484326771383495,14909.0,14866.0,14926.5,14716.25,14919.75,2023-10-04,-10.75,-0.04129226970299746,260.3392857142857,100.00000000000001,False
2023-10-06,2023,4,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14922.0,14660.0,262.0,1.0407888203163793,14736.75,15113.25,15160.25,14702.25,14866.0,2023-10-05,-129.25,-0.5134425764347024,251.73214285714286,100.00000000000001,False
2023-10-09,2023,0,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15040.5,14971.75,68.75,0.24717514124293782,15012.25,15190.75,15212.75,14949.5,15113.25,2023-10-06,-101.0,-0.3631227529532614,278.14285714285717,100.00000000000001,True
2023-10-10,2023,1,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15239.25,15171.75,67.5,0.2384256339094235,15201.0,15270.25,15383.5,15180.0,15190.75,2023-10-09,10.25,0.03620537403809764,283.10714285714283,100.0,True
2023-10-11,2023,2,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15345.75,15273.25,72.5,0.2611604271195163,15325.25,15377.0,15387.25,15253.0,15270.25,2023-10-10,55.0,0.19812170333204684,277.60714285714283,98.25000000000003,True
2023-10-12,2023,3,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15448.0,15361.5,86.5,0.324577861163227,15392.75,15315.25,15468.75,15216.25,15377.0,2023-10-11,15.75,0.05909943714821764,266.5,98.0,True
2023-10-13,2023,4,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15348.75,15217.25,131.5,0.4854637748038763,15342.25,15121.5,15366.75,15062.25,15315.25,2023-10-12,27.0,0.09967697277341947,270.875,97.5,False
2023-10-16,2023,0,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15187.5,15083.0,104.5,0.3719806763285024,15175.75,15293.5,15336.75,15168.75,15121.5,2023-10-13,54.25,0.19310958555809812,280.92857142857144,98.0,False
2023-10-17,2023,1,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15306.5,15136.5,170.0,0.6096311475409837,15138.5,15241.0,15309.25,15050.25,15293.5,2023-10-16,-155.0,-0.5558401639344263,278.85714285714283,98.0,False
2023-10-18,2023,2,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15238.25,15124.0,114.25,0.40725652450668365,15130.75,15023.5,15223.75,14979.25,15241.0,2023-10-17,-110.25,-0.3929980903882877,280.5357142857143,98.0,False
2023-10-19,2023,3,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15107.0,14937.0,170.0,0.6107261996407494,15087.5,14885.75,15138.25,14852.25,15023.5,2023-10-18,64.0,0.22992045162945857,278.35714285714283,98.0,False
2023-10-20,2023,4,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14887.5,14796.0,91.5,0.3256848662047925,14862.5,14661.25,14886.0,14651.75,14885.75,2023-10-19,-23.25,-0.08275599059302104,280.94642857142856,98.0,True
2023-10-23,2023,0,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14716.0,14520.5,195.5,0.6930868574322614,14602.5,14706.25,14853.75,14514.25,14661.25,2023-10-20,-58.75,-0.20828057736135733,282.07142857142856,97.5,False
2023-10-24,2023,1,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14825.0,14720.0,105.0,0.3760552570990023,14778.25,14846.25,14878.0,14706.0,14706.25,2023-10-23,72.0,0.2578664620107444,279.2142857142857,98.0,False
2023-10-25,2023,2,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14855.0,14713.0,142.0,0.535271943995692,14741.5,14476.25,14749.25,14451.25,14846.25,2023-10-24,-104.75,-0.3948572967151319,265.2857142857143,98.0,False
2023-10-26,2023,3,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14430.75,14257.0,173.75,0.6277014386168633,14420.75,14194.5,14459.0,14140.25,14476.25,2023-10-25,-55.5,-0.200503193342365,276.80357142857144,98.0,False
2023-10-27,2023,4,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14343.5,14246.5,97.0,0.36764805414551605,14307.0,14266.0,14407.75,14209.75,14194.5,2023-10-26,112.5,0.4263959390862944,263.8392857142857,98.0,True
2023-10-30,2023,0,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14391.75,14303.0,88.75,0.34242800055119194,14365.75,14418.75,14476.5,14306.25,14266.0,2023-10-27,99.75,0.38486978090119883,259.17857142857144,97.5,True
2023-10-31,2023,1,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14454.0,14320.25,133.75,0.5215514239955436,14419.25,14489.5,14503.75,14311.25,14418.75,2023-10-30,0.5,0.0019497249495160505,256.44642857142856,97.5,False
2023-11-01,2023,2,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14534.5,14410.75,123.75,0.47485267918322605,14520.25,14742.75,14762.0,14515.25,14489.5,2023-10-31,30.75,0.11799369603946828,260.60714285714283,97.5,False
2023-11-02,2023,3,True,False,NQZ3,NQZ3,True,True,True,True,930,390,14953.5,14760.0,193.5,0.7229301487757689,14920.5,14999.5,15008.5,14869.5,14742.75,2023-11-01,177.75,0.6640869971312295,267.6607142857143,97.5,False
2023-11-03,2023,4,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15065.5,14925.5,140.0,0.5309854385370809,15051.0,15174.5,15228.5,15040.5,14999.5,2023-11-02,51.5,0.19532678631899764,263.6607142857143,97.5,False
2023-11-06,2023,0,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15225.25,15162.75,62.5,0.23392594572918057,15204.0,15233.75,15257.5,15138.0,15174.5,2023-11-03,29.5,0.11041304638417324,267.17857142857144,97.5,True
2023-11-07,2023,1,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15284.5,15176.0,108.5,0.4218272702027214,15275.75,15375.25,15412.25,15224.0,15233.75,2023-11-06,42.0,0.16328797556234378,257.2142857142857,97.5,False
2023-11-08,2023,2,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15390.0,15336.25,53.75,0.21029833018933836,15388.5,15383.75,15417.5,15286.75,15375.25,2023-11-07,13.25,0.051840983721092714,255.58928571428572,97.5,True
2023-11-09,2023,3,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15411.0,15345.25,65.75,0.2689161554192229,15404.5,15258.75,15453.75,15236.75,15383.75,2023-11-08,20.75,0.08486707566462168,244.5,97.25,True
2023-11-10,2023,4,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15331.0,15207.25,123.75,0.5089226701916721,15327.75,15597.25,15604.5,15305.5,15258.75,2023-11-09,69.0,0.28376294337959906,243.16071428571428,97.0,False
2023-11-13,2023,0,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15601.25,15509.5,91.75,0.37102830733679953,15529.75,15547.75,15589.5,15465.25,15597.25,2023-11-10,-67.5,-0.27296360485268634,247.28571428571428,97.0,True
2023-11-14,2023,1,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15839.75,15552.0,287.75,1.1758610624635142,15812.0,15878.75,15918.75,15790.25,15547.75,2023-11-13,264.25,1.0798307063631056,244.71428571428572,97.0,False
2023-11-15,2023,2,True,False,NQZ3,NQZ3,True,True,True,True,930,390,16049.5,15895.0,154.5,0.6382413691354382,15957.25,15890.5,15977.25,15832.5,15878.75,2023-11-14,78.5,0.32428444969017406,242.07142857142858,97.25,False
2023-11-16,2023,3,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15883.25,15822.0,61.25,0.26085633888508636,15850.75,15897.25,15906.75,15796.75,15890.5,2023-11-15,-39.75,-0.16929044033766827,234.80357142857142,97.25,True
2023-11-17,2023,4,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15919.75,15860.0,59.75,0.26146753145268425,15862.75,15897.5,15940.0,15825.0,15897.25,2023-11-16,-34.5,-0.15097288426975072,228.51785714285714,97.0,True
2023-11-20,2023,0,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15932.0,15837.25,94.75,0.4223513492000318,15895.0,16088.5,16116.75,15894.75,15897.5,2023-11-17,-2.5,-0.011143835071240945,224.33928571428572,97.0,True
2023-11-21,2023,1,True,False,NQZ3,NQZ3,True,True,True,True,930,390,16122.5,16000.25,122.25,0.5302455270699404,16013.0,15988.5,16020.75,15916.75,16088.5,2023-11-20,-75.5,-0.327472697699636,230.55357142857142,97.0,False
2023-11-22,2023,2,True,False,NQZ3,NQZ3,True,True,True,True,930,390,16079.25,15942.75,136.5,0.6200016221915808,16069.75,16048.0,16173.5,16005.5,15988.5,2023-11-21,81.25,0.36904858463784573,220.16071428571428,97.0,False
2023-11-23,2023,3,False,False,NQZ3,NQZ3,True,True,True,True,929,210,16086.5,16034.5,52.0,0.23755914504813183,16063.0,16062.5,16074.75,16051.5,16048.0,2023-11-22,15.0,0.06852667645619187,218.89285714285714,97.0,True
2023-11-24,2023,4,False,False,NQZ3,NQZ3,True,True,True,True,930,225,16077.0,16024.5,52.5,0.247148288973384,16028.5,16011.0,16053.5,15981.75,16062.5,2023-11-23,-34.0,-0.1600579395256201,212.42307692307693,96.00000000000001,True
2023-11-27,2023,0,True,False,NQZ3,NQZ3,True,True,True,True,930,390,16021.75,15938.75,83.0,0.3769871309613929,15999.0,16007.5,16089.25,15970.25,16011.0,2023-11-24,-12.0,-0.05450416351249054,220.16666666666666,96.00000000000001,True
2023-11-28,2023,1,True,False,NQZ3,NQZ3,True,True,True,True,930,390,16014.0,15945.25,68.75,0.32273838630806845,15974.5,16048.0,16071.5,15958.5,16007.5,2023-11-27,-33.0,-0.15491442542787284,213.02083333333334,94.75000000000001,True
2023-11-29,2023,2,True,False,NQZ3,NQZ3,True,True,True,True,930,390,16173.25,16040.5,132.75,0.6242774566473989,16147.25,16026.0,16208.5,16013.5,16048.0,2023-11-28,99.25,0.4667385127853434,212.64583333333334,94.5,False
2023-11-30,2023,3,True,False,NQZ3,NQZ3,True,True,True,True,930,390,16098.5,16027.25,71.25,0.3379780610732286,16032.5,15981.0,16051.5,15856.0,16026.0,2023-11-29,6.5,0.03083308627334717,210.8125,94.5,True
2023-12-01,2023,4,True,False,NQZ3,NQZ3,True,True,True,True,930,390,16000.75,15919.25,81.5,0.41178947368421054,15933.5,16025.0,16050.0,15864.0,15981.0,2023-11-30,-47.5,-0.24000000000000002,197.91666666666666,94.5,True
2023-12-04,2023,0,True,False,NQZ3,NQZ3,True,True,True,True,930,390,16026.0,15848.5,177.5,0.8783505154639175,15862.5,15871.25,15885.75,15721.25,16025.0,2023-12-01,-162.5,-0.8041237113402061,202.08333333333334,94.25,False
2023-12-05,2023,1,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15863.25,15761.25,102.0,0.5179856115107914,15791.25,15912.0,15961.0,15783.25,15871.25,2023-12-04,-80.0,-0.40626322471434617,196.91666666666666,94.25,False
2023-12-06,2023,2,True,False,NQZ3,NQZ3,True,True,True,True,930,390,16037.0,15891.0,146.0,0.7468826601300225,16033.5,15815.0,16037.75,15802.0,15912.0,2023-12-05,121.5,0.6215496109986145,195.47916666666666,94.25,False
2023-12-07,2023,3,True,False,NQZ3,NQZ3,True,True,True,True,930,390,15940.0,15791.0,149.0,0.7234472992110055,15934.25,16035.25,16066.0,15887.5,15815.0,2023-12-06,119.25,0.5790006069188751,205.95833333333334,94.25,False
2023-12-08,2023,4,True,False,NQZ3,NQZ3,True,True,True,True,930,390,16038.75,15888.25,150.5,0.6863005890176705,15956.0,16098.75,16118.75,15947.25,16035.25,2023-12-07,-79.25,-0.36139084172525177,219.29166666666666,94.5,False
2023-12-11,2023,0,True,True,NQH4,NQH4,True,False,False,False,928,390,16307.75,16059.25,248.5,1.1546950629235238,16290.25,16447.75,16459.5,16281.5,16098.75,2023-12-08,,,215.20833333333334,94.5,False
2023-12-12,2023,1,True,False,NQH4,NQH4,True,True,True,True,930,390,16548.0,16440.25,107.75,0.4656103709038531,16444.25,16577.5,16579.75,16396.5,16447.75,2023-12-11,-3.5,-0.015124234785740008,231.41666666666666,94.66666666666667,False
2023-12-13,2023,2,True,False,NQH4,NQH4,True,True,True,True,930,390,16635.75,16590.0,45.75,0.2011357391463638,16609.5,16779.5,16806.5,16576.0,16577.5,2023-12-12,32.0,0.14068510716248397,227.45833333333334,94.66666666666667,True
2023-12-14,2023,3,True,False,NQH4,NQH4,True,True,True,True,930,390,16885.0,16775.25,109.75,0.4820101351351352,16820.5,16755.5,16877.25,16628.0,16779.5,2023-12-13,41.0,0.1800675675675676,227.69230769230768,94.41666666666667,False
2023-12-15,2023,4,True,False,NQH4,NQH4,True,True,True,True,930,390,16818.5,16732.25,86.25,0.3753497046938141,16787.5,16819.75,16887.25,16762.5,16755.5,2023-12-14,32.0,0.1392601802921977,229.78571428571428,94.41666666666667,True
2023-12-18,2023,0,True,False,NQH4,NQH4,True,True,True,True,930,390,16858.75,16802.25,56.5,0.24553779295359304,16846.5,16938.25,16974.0,16832.5,16819.75,2023-12-15,26.75,0.11625019400900202,230.10714285714286,94.41666666666667,True
2023-12-19,2023,1,True,False,NQH4,NQH4,True,True,True,True,930,390,16989.25,16910.75,78.5,0.33639424548515456,16952.25,17021.0,17027.5,16944.5,16938.25,2023-12-18,14.0,0.059993878175696354,233.35714285714286,94.16666666666667,True
2023-12-20,2023,2,True,False,NQH4,NQH4,True,True,True,True,930,390,17046.0,16962.0,84.0,0.368796550372403,16985.5,16764.25,17073.5,16760.25,17021.0,2023-12-19,-35.5,-0.15586044688357506,227.76785714285714,94.0,True
2023-12-21,2023,3,True,False,NQH4,NQH4,True,True,True,True,930,390,16970.25,16790.25,180.0,0.7731247123791992,16922.25,16950.5,16966.0,16815.0,16764.25,2023-12-20,158.0,0.6786316919772971,232.82142857142858,93.58333333333334,False
2023-12-22,2023,4,True,False,NQH4,NQH4,True,True,True,True,930,390,17014.0,16891.5,122.5,0.5271246350084524,16999.25,16980.25,17041.5,16896.0,16950.5,2023-12-21,48.75,0.20977408944213924,232.39285714285714,93.58333333333334,False
2023-12-26,2023,1,True,False,NQH4,NQH4,True,True,True,True,930,390,17037.25,16964.5,72.75,0.32868091972569585,17009.5,17084.5,17111.25,17005.5,16980.25,2023-12-22,29.25,0.13215006050826947,221.33928571428572,93.58333333333334,True
2023-12-27,2023,2,True,False,NQH4,NQH4,True,True,True,True,930,390,17106.25,17072.75,33.5,0.1539850611507839,17091.75,17116.75,17127.75,17055.5,17084.5,2023-12-26,7.25,0.033325125174423376,217.55357142857142,92.66666666666667,True
2023-12-28,2023,3,True,False,NQH4,NQH4,True,True,True,True,930,390,17165.25,17118.25,47.0,0.22829386763812992,17148.25,17090.75,17159.0,17077.75,17116.75,2023-12-27,31.5,0.15300546448087432,205.875,92.66666666666667,True
2023-12-29,2023,4,True,False,NQH4,NQH4,True,True,True,True,930,390,17131.0,17066.0,65.0,0.3376936636051582,17089.0,17019.0,17107.5,16938.25,17090.75,2023-12-28,-1.75,-0.009091752481677335,192.48214285714286,92.41666666666667,True
2024-01-02,2024,1,True,False,NQH4,NQH4,True,True,True,True,930,390,17038.5,16817.0,221.5,1.1671057583741062,16861.75,16721.0,16873.5,16622.5,17019.0,2023-12-29,-157.25,-0.8285660519382763,189.78571428571428,92.16666666666667,False
2024-01-03,2024,2,True,False,NQH4,NQH4,True,True,True,True,930,390,16737.25,16591.5,145.75,0.7634458890655692,16610.0,16540.75,16653.5,16522.0,16721.0,2024-01-02,-111.0,-0.5814236273501076,190.91071428571428,92.16666666666667,False
2024-01-04,2024,3,True,False,NQH4,NQH4,True,True,True,True,930,390,16587.25,16444.0,143.25,0.7414733339495332,16453.25,16443.75,16583.75,16436.0,16540.75,2024-01-03,-87.5,-0.4529069230058231,193.19642857142858,92.16666666666667,False
2024-01-05,2024,4,True,False,NQH4,NQH4,True,True,True,True,930,390,16469.0,16334.25,134.75,0.7185298038468864,16449.25,16463.75,16577.25,16403.75,16443.75,2024-01-04,5.5,0.02932774709579128,187.53571428571428,92.16666666666667,False
2024-01-08,2024,0,True,False,NQH4,NQH4,True,True,True,True,930,390,16514.25,16378.25,136.0,0.7290829025464293,16512.0,16801.25,16811.25,16505.5,16463.75,2024-01-05,48.25,0.25866360329312654,186.53571428571428,92.41666666666667,False
2024-01-09,2024,1,True,False,NQH4,NQH4,True,True,True,True,929,390,16796.0,16657.75,138.25,0.6698390725038934,16669.25,16831.75,16868.5,16660.5,16801.25,2024-01-08,-132.0,-0.639557016784911,206.39285714285714,92.41666666666667,False
2024-01-10,2024,2,True,False,NQH4,NQH4,True,True,True,True,930,390,16906.25,16806.25,100.0,0.4780604404985488,16840.0,16941.5,16983.0,16801.5,16831.75,2024-01-09,8.25,0.03943998634113027,209.17857142857142,92.41666666666667,False
2024-01-11,2024,3,True,False,NQH4,NQH4,True,True,True,True,930,390,17057.0,16892.25,164.75,0.7705671093293244,16984.5,16965.5,17043.5,16753.0,16941.5,2024-01-10,43.0,0.2011191848325399,213.80357142857142,92.66666666666667,False
2024-01-12,2024,4,True,False,NQH4,NQH4,True,True,True,True,930,390,17008.75,16866.5,142.25,0.6673927613941019,17008.0,16972.25,17042.5,16913.5,16965.5,2024-01-11,42.5,0.19939678284182305,213.14285714285714,93.58333333333334,False
2024-01-15,2024,0,False,False,NQH4,NQH4,True,True,True,True,930,210,17024.25,16938.75,85.5,0.4016778523489933,16957.75,16970.0,16979.0,16936.25,16972.25,2024-01-12,-14.5,-0.06812080536912751,212.85714285714286,93.58333333333334,True
2024-01-16,2024,1,True,False,NQH4,NQH4,True,True,True,True,930,390,16965.0,16811.75,153.25,0.7039752650176679,16917.0,16968.0,17033.75,16855.0,16970.0,2024-01-15,-53.0,-0.24346289752650177,217.69230769230768,92.66666666666667,False
2024-01-17,2024,2,True,False,NQH4,NQH4,True,True,True,True,930,390,16982.0,16805.25,176.75,0.7908957921005078,16825.25,16868.75,16885.0,16689.25,16968.0,2024-01-16,-142.75,-0.6387574219086137,223.48076923076923,92.66666666666667,False
2024-01-18,2024,3,True,False,NQH4,NQH4,True,True,True,True,930,390,17044.75,16834.25,210.5,0.8754698872270655,16997.0,17109.0,17125.75,16942.5,16868.75,2024-01-17,128.25,0.5333919859233784,240.44230769230768,93.58333333333334,False
2024-01-19,2024,4,True,False,NQH4,NQH4,True,True,True,True,930,390,17255.25,17107.25,148.0,0.5778211577445754,17190.75,17442.5,17448.0,17166.25,17109.0,2024-01-18,81.75,0.3191681057136422,256.13461538461536,93.58333333333334,False
2024-01-22,2024,0,True,False,NQH4,NQH4,True,True,True,True,930,390,17582.5,17466.0,116.5,0.43548271152325496,17528.25,17460.75,17585.0,17434.0,17442.5,2024-01-19,85.75,0.32053770397527137,267.5192307692308,93.58333333333334,False
2024-01-23,2024,1,True,False,NQH4,NQH4,True,True,True,True,930,390,17525.5,17420.5,105.0,0.4248696599486421,17487.5,17529.5,17539.0,17409.5,17460.75,2024-01-22,26.75,0.10824060384405883,247.1346153846154,94.16666666666667,False
2024-01-24,2024,2,True,False,NQH4,NQH4,True,True,True,True,930,390,17694.5,17552.25,142.25,0.5913815158298689,17692.5,17624.75,17793.5,17604.0,17529.5,2024-01-23,163.0,0.6776463063639271,240.53846153846155,94.16666666666667,False
2024-01-25,2024,3,True,False,NQH4,NQH4,True,True,True,True,930,390,17727.25,17589.25,138.0,0.5576624184022382,17722.0,17638.0,17752.0,17542.0,17624.75,2024-01-24,97.25,0.3929903636928816,247.46153846153845,94.16666666666667,False
2024-01-26,2024,4,True,False,NQH4,NQH4,True,True,True,True,930,390,17611.5,17466.0,145.5,0.5940640703517588,17557.75,17529.25,17632.0,17503.5,17638.0,2024-01-25,-80.25,-0.3276538944723618,244.92307692307693,94.16666666666667,False
2024-01-29,2024,0,True,False,NQH4,NQH4,True,True,True,True,930,390,17591.5,17457.5,134.0,0.5971888926979774,17548.0,17708.0,17716.25,17519.75,17529.25,2024-01-26,18.75,0.08356187864244086,224.3846153846154,94.16666666666667,False
2024-01-30,2024,1,True,False,NQH4,NQH4,True,True,True,True,929,390,17735.75,17645.25,90.5,0.3967959527824621,17661.75,17583.75,17684.75,17548.25,17708.0,2024-01-29,-46.25,-0.2027824620573356,228.07692307692307,94.16666666666667,True
2024-01-31,2024,2,True,False,NQH4,NQH4,True,True,True,True,930,390,17468.75,17333.75,135.0,0.5907101985863346,17400.0,17238.75,17484.0,17230.5,17583.75,2024-01-30,-183.75,-0.8040222147425109,228.53846153846155,93.58333333333334,False
2024-02-01,2024,3,True,False,NQH4,NQH4,True,True,True,True,930,390,17363.75,17262.75,101.0,0.44958055127546653,17307.0,17440.25,17453.25,17264.0,17238.75,2024-01-31,68.25,0.3038007190549563,224.65384615384616,93.58333333333334,False
2024-02-02,2024,4,True,False,NQH4,NQH4,True,True,True,True,930,390,17643.25,17483.25,160.0,0.7086882453151618,17507.75,17729.75,17775.5,17465.5,17440.25,2024-02-01,67.5,0.2989778534923339,225.76923076923077,93.58333333333334,False
2024-02-05,2024,0,True,False,NQH4,NQH4,True,True,True,True,930,390,17739.25,17664.0,75.25,0.324653312788906,17722.75,17697.25,17745.5,17554.25,17729.75,2024-02-02,-7.0,-0.030200308166409864,231.78571428571428,93.58333333333334,True
2024-02-06,2024,1,True,False,NQH4,NQH4,True,True,True,True,930,390,17769.0,17670.5,98.5,0.42902698918876875,17741.0,17661.75,17767.75,17560.75,17697.25,2024-02-05,43.75,0.1905576728630318,229.58928571428572,93.58333333333334,False
2024-02-07,2024,2,True,False,NQH4,NQH4,True,True,True,True,930,390,17779.5,17629.75,149.75,0.669861810048726,17773.5,17841.25,17875.5,17718.75,17661.75,2024-02-06,111.75,0.4998801821231728,223.55357142857142,93.58333333333334,False
2024-02-08,2024,3,True,False,NQH4,NQH4,True,True,True,True,930,390,17862.5,17792.25,70.25,0.3189040207522698,17835.75,17865.5,17896.5,17808.0,17841.25,2024-02-07,-5.5,-0.02496757457846952,220.28571428571428,93.58333333333334,True
2024-02-09,2024,4,True,False,NQH4,NQH4,True,True,True,True,929,390,17972.0,17852.25,119.75,0.5887620719929763,17909.0,18039.0,18071.0,17875.0,17865.5,2024-02-08,43.5,0.2138718173836699,203.39285714285714,93.58333333333334,False
2024-02-12,2024,0,True,False,NQH4,NQH4,True,True,True,True,923,390,18059.25,18003.0,56.25,0.2701312065860561,18029.75,17963.5,18121.5,17936.25,18039.0,2024-02-09,-9.25,-0.04442157619415144,208.23214285714286,93.58333333333334,True
2024-02-13,2024,1,True,False,NQH4,NQH4,True,True,True,True,930,390,17963.25,17615.75,347.5,1.6374957926624032,17628.0,17680.5,17791.75,17542.0,17963.5,2024-02-12,-335.5,-1.580949175361831,212.21428571428572,92.58333333333334,False
2024-02-14,2024,2,True,False,NQH4,NQH4,True,True,True,True,930,390,17811.75,17669.25,142.5,0.633132338940019,17788.75,17869.25,17887.0,17690.25,17680.5,2024-02-13,108.25,0.48095842589654075,225.07142857142858,92.58333333333334,False
2024-02-15,2024,3,True,False,NQH4,NQH4,True,True,True,True,930,390,17933.5,17844.0,89.5,0.39667590027700833,17888.0,17914.0,17933.0,17780.5,17869.25,2024-02-14,18.75,0.08310249307479224,225.625,92.58333333333334,True
2024-02-16,2024,4,True,False,NQH4,NQH4,True,True,True,True,930,390,18026.0,17903.0,123.0,0.5474052292775967,17926.75,17747.0,17930.0,17717.0,17914.0,2024-02-15,12.75,0.05674322498609234,224.69642857142858,92.16666666666667,False
2024-02-19,2024,0,False,False,NQH4,NQH4,True,True,True,True,930,210,17803.5,17726.25,77.25,0.33839173967459324,17789.25,17788.75,17807.5,17772.5,17747.0,2024-02-16,42.25,0.18507509386733417,228.28571428571428,92.16666666666667,True
2024-02-20,2024,1,True,False,NQH4,NQH4,True,True,True,True,930,390,17793.0,17614.0,179.0,0.7734751537310952,17661.25,17612.5,17724.0,17452.5,17788.75,2024-02-19,-127.5,-0.5509390061492437,231.42307692307693,91.91666666666667,False
2024-02-21,2024,2,True,False,NQH4,NQH4,True,True,True,True,930,390,17590.0,17480.5,109.5,0.45986108867711195,17494.75,17537.0,17542.5,17372.75,17612.5,2024-02-20,-117.75,-0.4945081570020998,238.1153846153846,91.91666666666667,False
2024-02-22,2024,3,True,False,NQH4,NQH4,True,True,True,True,930,390,17925.75,17676.0,249.75,1.0398750900792697,17896.0,18044.75,18087.0,17864.0,17537.0,2024-02-21,359.0,1.49475538473857,240.17307692307693,91.91666666666667,False
2024-02-23,2024,4,True,False,NQH4,NQH4,True,True,True,True,930,390,18113.0,17999.25,113.75,0.45877608004343445,18105.5,17986.5,18144.75,17946.0,18044.75,2024-02-22,60.75,0.24501667571550456,247.94230769230768,91.91666666666667,False
2024-02-26,2024,0,True,False,NQH4,NQH4,True,True,True,True,930,390,18028.0,17922.0,106.0,0.42652634837112124,18017.25,17977.5,18059.5,17966.0,17986.5,2024-02-23,30.75,0.12373287936237716,248.51923076923077,92.16666666666667,False
2024-02-27,2024,1,True,False,NQH4,NQH4,True,True,True,True,930,390,18040.25,17927.5,112.75,0.4638449367088608,18018.25,18017.75,18032.5,17908.75,17977.5,2024-02-26,40.75,0.16764240506329114,243.07692307692307,92.58333333333334,False
2024-02-28,2024,2,True,False,NQH4,NQH4,True,True,True,True,930,390,18019.75,17892.25,127.5,0.5442009357301157,17923.75,17917.5,17975.0,17876.0,18017.75,2024-02-27,-94.0,-0.40121480751867356,234.28846153846155,92.58333333333334,False
2024-02-29,2024,3,True,False,NQH4,NQH4,True,True,True,True,930,390,18035.0,17826.0,209.0,0.8806417632282636,18030.0,18067.0,18109.5,17898.25,17917.5,2024-02-28,112.5,0.474029657240094,237.32692307692307,92.58333333333334,False
