date,year,prev_close,prev_range,day_open,clow15,chigh15,entry15,clow20,chigh20,entry20,clow30,chigh30,entry30,exit1545,exit1600,rth_high,rth_low
2023-07-31,2023,18223.0,180.25,18233.25,18218.75,18270.5,18257.5,18218.75,18278.25,18240.75,18178.5,18278.25,18201.0,18187.75,18236.25,18278.25,18173.5
2023-08-01,2023,18236.25,104.75,18169.75,18137.5,18177.25,18166.25,18137.5,18181.25,18156.0,18137.5,18181.25,18156.25,18197.25,18190.0,18222.5,18101.5
2023-08-02,2023,18190.0,121.0,18040.75,17959.75,18042.0,17980.75,17959.75,18042.0,17990.5,17954.75,18042.0,17975.0,17841.25,17841.5,18042.0,17787.25
2023-08-03,2023,17841.5,254.75,17731.25,17724.5,17786.75,17770.25,17724.5,17813.25,17810.0,17724.5,17831.25,17810.25,17811.0,17803.5,17896.75,17724.5
2023-08-04,2023,17803.5,172.25,17884.75,17869.25,17956.75,17876.25,17869.25,17956.75,17900.75,17813.25,17956.75,17822.5,17728.5,17731.25,17983.5,17709.75
2023-08-07,2023,17731.25,273.75,17806.75,17759.5,17846.5,17763.25,17746.75,17846.5,17755.75,17746.75,17846.5,17760.25,17830.75,17859.75,17864.5,17707.5
2023-08-08,2023,17859.75,157.0,17752.25,17690.25,17752.75,17703.5,17657.0,17752.75,17660.0,17647.25,17752.75,17667.25,17731.5,17723.5,17752.75,17591.25
2023-08-09,2023,17723.5,161.5,17734.25,17654.5,17741.75,17668.25,17654.5,17741.75,17661.25,17637.0,17741.75,17652.75,17590.0,17553.5,17741.75,17519.75
2023-08-10,2023,17553.5,222.0,17674.0,17646.5,17729.25,17696.0,17646.5,17759.25,17750.75,17646.5,17798.75,17795.5,17551.25,17573.75,17815.5,17509.25
2023-08-11,2023,17573.75,306.25,17465.0,17430.5,17490.0,17443.5,17425.25,17490.0,17451.0,17425.25,17490.0,17444.5,17475.0,17474.25,17547.5,17410.5
2023-08-14,2023,17474.25,137.0,17441.5,17408.25,17481.75,17472.0,17408.25,17488.75,17463.75,17408.25,17499.5,17490.0,17622.75,17645.75,17646.75,17408.25
2023-08-15,2023,17645.75,238.5,17598.25,17574.25,17632.5,17581.5,17550.75,17632.5,17570.0,17548.5,17632.5,17555.25,17461.25,17478.5,17632.5,17448.0
2023-08-16,2023,17478.5,184.5,17453.0,17424.25,17481.75,17468.5,17424.25,17501.0,17493.25,17424.25,17501.0,17474.75,17346.75,17312.25,17517.25,17311.5
2023-08-17,2023,17312.25,205.75,17367.5,17313.75,17380.75,17317.75,17304.5,17380.75,17320.5,17281.25,17380.75,17302.0,17133.0,17145.5,17380.75,17127.75
2023-08-18,2023,17145.5,253.0,17005.5,16996.75,17047.25,17037.5,16996.75,17056.75,17053.25,16996.75,17070.25,17014.0,17158.75,17123.5,17176.0,16982.5
2023-08-21,2023,17123.5,193.5,17182.0,17178.75,17262.0,17246.5,17178.75,17262.0,17236.5,17178.75,17286.75,17286.5,17375.25,17360.25,17387.0,17162.0
2023-08-22,2023,17360.25,225.0,17464.75,17390.75,17465.5,17417.0,17390.75,17465.5,17408.75,17371.0,17465.5,17377.5,17312.5,17333.5,17465.5,17305.25
2023-08-23,2023,17333.5,160.25,17382.5,17372.75,17411.75,17401.0,17372.75,17441.0,17428.5,17372.75,17478.5,17466.75,17592.75,17571.25,17615.75,17372.75
2023-08-24,2023,17571.25,243.0,17708.75,17585.25,17713.0,17591.0,17572.25,17713.0,17574.5,17558.25,17713.0,17597.25,17258.0,17232.5,17713.0,17228.0
2023-08-25,2023,17232.5,485.0,17270.5,17265.5,17321.25,17312.5,17265.5,17324.5,17320.0,17265.5,17328.25,17319.75,17380.0,17350.75,17422.0,17125.0
2023-08-28,2023,17350.75,297.0,17470.75,17408.5,17499.75,17439.75,17408.5,17499.75,17429.25,17377.75,17499.75,17425.5,17457.25,17463.5,17499.75,17356.75
2023-08-29,2023,17463.5,143.0,17450.0,17436.0,17507.75,17500.75,17436.0,17540.5,17538.5,17436.0,17548.25,17530.75,17799.0,17786.75,17803.75,17436.0
2023-08-30,2023,17786.75,367.75,17789.5,17759.75,17821.0,17783.5,17759.75,17821.0,17786.0,17759.75,17850.25,17838.25,17865.0,17875.25,17896.0,17748.25
2023-08-31,2023,17875.25,147.75,17865.5,17862.0,17927.0,17904.5,17862.0,17936.0,17903.75,17862.0,17941.25,17940.0,17958.5,17905.5,17980.0,17862.0
2023-09-01,2023,17905.5,118.0,18006.25,17907.25,18026.0,17926.25,17872.0,18026.0,17890.5,17872.0,18026.0,17929.0,17877.5,17893.25,18026.0,17827.25
2023-09-04,2023,17893.25,198.75,17928.25,17927.5,17948.5,17946.25,17927.5,17948.5,17940.75,17927.5,17951.75,17948.75,17897.0,17897.0,17952.0,17885.5
2023-09-05,2023,17897.0,66.5,17855.0,17823.25,17880.25,17835.75,17823.25,17880.25,17849.5,17819.5,17880.25,17836.0,17940.5,17907.0,17960.0,17816.0
2023-09-06,2023,17907.0,144.0,17872.75,17833.75,17880.5,17868.0,17833.75,17887.5,17850.5,17833.75,17887.5,17856.25,17754.5,17771.25,17887.5,17683.75
2023-09-07,2023,17771.25,203.75,17573.75,17530.75,17614.25,17600.5,17530.75,17614.25,17579.75,17530.75,17614.25,17565.75,17665.75,17650.0,17685.0,17530.75
2023-09-08,2023,17650.0,154.25,17646.25,17643.25,17731.25,17725.0,17643.25,17737.75,17735.0,17643.25,17745.0,17706.25,17647.5,17668.5,17764.0,17629.0
2023-09-11,2023,17668.5,135.0,17796.0,17750.5,17824.0,17754.0,17728.0,17824.0,17751.0,17728.0,17824.0,17740.75,17857.75,17851.25,17873.25,17714.5
2023-09-12,2023,17851.25,158.75,17777.75,17762.75,17821.75,17807.25,17762.75,17821.75,17804.5,17762.75,17836.0,17827.5,17678.0,17675.0,17836.0,17661.0
2023-09-13,2023,17675.0,175.0,17681.0,17670.75,17738.75,17730.25,17670.75,17738.75,17729.75,17670.75,17738.75,17724.75,17719.5,17731.75,17797.0,17631.5
2023-09-14,2023,17731.75,165.5,17797.25,17759.75,17816.0,17787.0,17759.75,17816.0,17764.75,17713.5,17816.0,17759.5,17862.25,17849.75,17891.75,17708.25
2023-09-15,2023,17849.75,183.5,17787.75,17699.25,17804.75,17713.5,17694.0,17804.75,17706.0,17666.25,17804.75,17689.5,17565.25,17568.0,17804.75,17534.0
2023-09-18,2023,17568.0,270.75,17533.0,17520.25,17612.25,17573.75,17520.25,17612.25,17583.75,17520.25,17612.25,17586.5,17567.5,17590.5,17638.25,17520.25
2023-09-19,2023,17590.5,118.0,17532.25,17501.25,17550.5,17528.5,17501.25,17550.5,17523.0,17480.5,17550.5,17481.25,17562.5,17554.5,17585.25,17425.75
2023-09-20,2023,17554.5,159.5,17596.5,17552.25,17607.75,17594.5,17552.25,17609.5,17594.25,17552.25,17612.5,17589.75,17362.25,17329.5,17612.5,17324.75
2023-09-21,2023,17329.5,287.75,17165.25,17152.25,17197.5,17159.25,17137.25,17197.5,17141.25,17106.5,17197.5,17111.0,17082.75,17039.0,17197.5,17036.5
2023-09-22,2023,17039.0,161.0,17114.75,17065.25,17118.25,17082.0,17065.25,17126.75,17113.75,17065.25,17127.75,17127.5,17080.0,17044.0,17204.75,17029.75
2023-09-25,2023,17044.0,175.0,17001.75,16959.75,17044.75,17032.25,16959.75,17055.25,17038.0,16959.75,17073.75,17053.0,17077.75,17114.0,17116.5,16959.75
2023-09-26,2023,17114.0,156.75,17002.25,16980.0,17023.5,17005.25,16975.5,17023.5,16976.25,16941.25,17023.5,16947.25,16868.75,16886.0,17023.5,16843.5
2023-09-27,2023,16886.0,180.0,16930.25,16926.5,16970.5,16969.0,16926.5,16983.25,16949.25,16926.5,16983.25,16942.0,16884.0,16921.0,16998.75,16763.25
2023-09-28,2023,16921.0,235.5,16872.25,16835.25,16890.5,16845.25,16835.25,16890.5,16858.25,16835.25,16925.0,16921.5,17033.25,17035.75,17124.75,16835.25
2023-09-29,2023,17035.75,289.5,17178.75,17154.0,17193.5,17170.5,17154.0,17217.25,17194.5,17154.0,17221.5,17209.5,17042.75,17045.5,17238.0,16988.25
2023-10-02,2023,17045.5,249.75,17051.0,17025.0,17138.25,17133.25,17025.0,17138.25,17110.25,17025.0,17138.25,17098.5,17118.25,17165.25,17223.25,17025.0
2023-10-03,2023,17165.25,198.25,17057.5,17050.75,17102.5,17085.5,17050.75,17112.75,17108.25,17050.75,17152.0,17128.25,16858.0,16896.75,17152.0,16828.75
2023-10-04,2023,16896.75,323.25,16930.25,16926.25,17011.75,16985.75,16926.25,17011.75,16995.25,16926.25,17011.75,16980.25,17111.0,17097.0,17133.25,16911.75
2023-10-05,2023,17097.0,221.5,17086.25,17032.5,17103.75,17049.25,17021.5,17103.75,17024.5,16996.25,17103.75,17014.25,17062.0,17043.25,17103.75,16893.5
2023-10-06,2023,17043.25,210.25,16914.0,16879.5,16978.25,16919.5,16879.5,16978.25,16918.75,16879.5,16978.25,16940.0,17317.25,17290.5,17337.5,16879.5
2023-10-09,2023,17290.5,458.0,17189.5,17126.75,17214.0,17212.0,17126.75,17237.5,17236.5,17126.75,17239.75,17231.25,17355.75,17368.0,17390.0,17126.75
2023-10-10,2023,17368.0,263.25,17378.25,17357.25,17403.25,17384.25,17357.25,17403.25,17377.5,17357.25,17418.5,17417.75,17469.5,17447.5,17560.75,17357.25
2023-10-11,2023,17447.5,203.5,17502.5,17500.25,17564.5,17516.25,17500.25,17564.5,17520.5,17494.5,17564.5,17507.25,17539.25,17554.25,17564.5,17430.25
2023-10-12,2023,17554.25,134.25,17570.0,17543.25,17593.5,17556.75,17543.25,17593.5,17548.0,17543.25,17593.5,17563.0,17492.75,17492.5,17646.0,17393.5
2023-10-13,2023,17492.5,252.5,17519.5,17479.75,17544.0,17505.0,17479.75,17544.0,17520.75,17479.75,17544.0,17521.5,17274.75,17298.75,17544.0,17239.5
2023-10-16,2023,17298.75,304.5,17353.0,17346.0,17437.25,17378.0,17346.0,17437.25,17367.25,17346.0,17437.25,17404.5,17487.5,17470.75,17514.0,17346.0
2023-10-17,2023,17470.75,168.0,17315.75,17279.75,17319.25,17286.0,17249.25,17319.25,17261.25,17227.5,17319.25,17256.75,17381.25,17418.25,17486.5,17227.5
2023-10-18,2023,17418.25,259.0,17308.0,17302.75,17376.0,17312.75,17299.75,17376.0,17322.5,17299.75,17376.0,17341.75,17172.25,17200.75,17401.0,17156.5
2023-10-19,2023,17200.75,244.5,17264.75,17198.5,17286.25,17211.5,17198.5,17286.25,17217.5,17198.5,17286.25,17234.5,17037.0,17063.0,17315.5,17029.5
2023-10-20,2023,17063.0,286.0,17039.75,16988.0,17062.75,17036.75,16988.0,17063.25,17046.5,16988.0,17063.25,17014.5,16850.5,16838.5,17063.25,16829.0
2023-10-23,2023,16838.5,234.25,16779.75,16691.5,16807.0,16701.25,16691.5,16807.0,16777.25,16691.5,16820.0,16813.5,16911.75,16883.5,17031.0,16691.5
2023-10-24,2023,16883.5,339.5,16955.5,16940.25,17015.25,16997.0,16940.25,17015.25,16950.5,16935.75,17015.25,17004.0,17036.5,17023.5,17055.25,16883.25
2023-10-25,2023,17023.5,172.0,16918.75,16803.75,16926.5,16808.5,16787.5,16926.5,16790.5,16782.5,16926.5,16829.0,16650.75,16653.5,16926.5,16628.5
2023-10-26,2023,16653.5,298.0,16598.0,16546.0,16636.25,16591.75,16532.5,16636.25,16540.5,16490.75,16636.25,16507.75,16360.25,16371.75,16636.25,16317.5
2023-10-27,2023,16371.75,318.75,16484.25,16479.25,16526.5,16519.75,16469.25,16534.25,16474.25,16468.25,16534.25,16504.75,16396.5,16443.25,16585.0,16387.0
2023-10-30,2023,16443.25,198.0,16543.0,16512.0,16614.75,16613.25,16512.0,16646.25,16640.5,16512.0,16653.75,16628.25,16613.0,16596.0,16653.75,16483.5
2023-10-31,2023,16596.0,170.25,16596.5,16504.0,16606.0,16510.25,16504.0,16606.0,16525.25,16488.5,16606.0,16518.0,16655.5,16666.75,16681.0,16488.5
2023-11-01,2023,16666.75,192.5,16697.5,16692.5,16746.0,16740.25,16692.5,16757.25,16752.5,16692.5,16758.75,16727.0,16926.0,16920.0,16939.25,16692.5
2023-11-02,2023,16920.0,246.75,17097.75,17081.0,17129.75,17112.0,17078.0,17129.75,17099.75,17078.0,17129.75,17092.5,17171.5,17176.75,17185.75,17046.75
2023-11-03,2023,17176.75,139.0,17228.25,17217.75,17271.75,17270.75,17217.75,17312.0,17292.5,17217.75,17317.0,17303.25,17364.25,17351.75,17405.75,17217.75
2023-11-06,2023,17351.75,188.0,17381.25,17380.5,17434.75,17396.5,17379.75,17434.75,17386.75,17374.25,17434.75,17393.75,17380.75,17411.0,17434.75,17315.25
2023-11-07,2023,17411.0,119.5,17453.0,17401.25,17464.5,17441.75,17401.25,17464.5,17435.0,17401.25,17480.5,17475.0,17583.0,17552.5,17589.5,17401.25
2023-11-08,2023,17552.5,188.25,17565.75,17551.25,17593.5,17564.25,17551.25,17593.5,17573.0,17551.25,17594.75,17567.0,17568.75,17561.0,17594.75,17464.0
2023-11-09,2023,17561.0,130.75,17581.75,17542.75,17596.75,17557.0,17542.75,17596.75,17556.0,17542.75,17600.25,17600.0,17426.75,17436.0,17631.0,17414.0
2023-11-10,2023,17436.0,217.0,17505.0,17482.75,17558.0,17557.5,17482.75,17562.0,17554.5,17482.75,17568.0,17552.5,17772.0,17774.5,17781.75,17482.75
2023-11-13,2023,17774.5,299.0,17707.0,17661.25,17716.25,17663.5,17657.5,17716.25,17673.0,17642.5,17716.25,17667.75,17748.75,17725.0,17766.75,17642.5
2023-11-14,2023,17725.0,124.25,17989.25,17967.5,18032.5,18030.5,17967.5,18039.75,18011.0,17967.5,18044.75,18039.25,18082.0,18056.0,18096.0,17967.5
2023-11-15,2023,18056.0,128.5,18134.5,18111.75,18150.75,18122.25,18106.5,18150.75,18118.75,18083.25,18150.75,18095.0,18073.25,18067.75,18154.5,18009.75
2023-11-16,2023,18067.75,144.75,18028.0,18002.5,18033.0,18030.25,18002.5,18056.75,18045.25,18002.5,18075.25,18066.5,18071.5,18074.5,18084.0,17974.0
2023-11-17,2023,18074.5,110.0,18040.0,18008.75,18050.75,18017.25,18008.75,18050.75,18028.5,18008.75,18058.0,18050.75,18056.0,18074.75,18117.25,18002.25
2023-11-20,2023,18074.75,115.0,18072.25,18072.0,18159.75,18139.0,18072.0,18159.75,18142.0,18072.0,18174.25,18173.25,18278.75,18265.75,18294.0,18072.0
2023-11-21,2023,18265.75,222.0,18190.25,18157.5,18198.0,18183.0,18157.5,18198.0,18171.5,18157.5,18198.0,18162.75,18152.75,18165.75,18198.0,18094.0
2023-11-22,2023,18165.75,104.0,18247.0,18246.5,18350.75,18319.5,18246.5,18350.75,18306.0,18212.25,18350.75,18244.25,18231.5,18225.25,18350.75,18182.75
2023-11-23,2023,18225.25,168.0,18240.25,18232.25,18246.5,18241.25,18232.25,18246.5,18238.75,18232.0,18246.5,18234.0,18239.75,18239.75,18252.0,18228.75
2023-11-24,2023,18239.75,23.25,18205.75,18179.25,18230.75,18195.0,18179.25,18230.75,18187.25,18179.25,18230.75,18204.5,18188.25,18188.25,18230.75,18159.0
2023-11-27,2023,18188.25,71.75,18176.25,18147.5,18214.75,18178.5,18147.5,18214.75,18175.0,18147.5,18214.75,18185.5,18209.75,18184.75,18266.5,18147.5
2023-11-28,2023,18184.75,119.0,18151.75,18139.5,18184.75,18145.75,18139.5,18184.75,18158.0,18135.75,18184.75,18145.25,18201.25,18225.25,18248.75,18135.75
2023-11-29,2023,18225.25,113.0,18324.5,18323.75,18385.75,18368.75,18323.75,18385.75,18379.0,18323.75,18385.75,18372.0,18203.0,18203.25,18385.75,18190.75
2023-11-30,2023,18203.25,195.0,18209.75,18137.25,18228.75,18161.0,18123.75,18228.75,18138.25,18123.75,18228.75,18153.5,18102.0,18158.25,18228.75,18033.25
2023-12-01,2023,18158.25,195.5,18110.75,18052.75,18114.0,18110.0,18052.75,18120.5,18101.5,18052.75,18120.5,18090.75,18189.75,18202.25,18227.25,18041.25
2023-12-04,2023,18202.25,186.0,18039.75,18009.25,18053.75,18012.0,18009.25,18053.75,18017.5,18000.25,18053.75,18016.75,18036.25,18048.5,18063.0,17898.5
2023-12-05,2023,18048.5,164.5,17968.5,17960.5,18026.75,18019.5,17960.5,18026.75,18014.75,17960.5,18041.5,18032.0,18062.0,18089.25,18138.25,17960.5
2023-12-06,2023,18089.25,177.75,18210.75,18113.5,18215.0,18125.75,18113.5,18215.0,18125.25,18113.5,18215.0,18126.0,18007.25,17992.25,18215.0,17979.25
2023-12-07,2023,17992.25,235.75,18111.5,18084.25,18159.25,18129.5,18084.25,18159.25,18088.25,18064.75,18159.25,18084.5,18213.25,18212.5,18243.25,18064.75
2023-12-08,2023,18212.5,178.5,18133.25,18124.5,18201.25,18200.25,18124.5,18203.25,18189.75,18124.5,18203.25,18175.0,18282.75,18276.0,18296.0,18124.5
2023-12-11,2023,18276.0,171.5,18257.75,18249.0,18327.25,18313.75,18249.0,18342.25,18326.0,18249.0,18344.5,18341.0,18411.25,18415.25,18427.0,18249.0
2023-12-12,2023,18415.25,178.0,18411.75,18364.0,18416.25,18373.25,18364.0,18416.25,18404.5,18364.0,18435.0,18435.0,18528.75,18545.0,18547.25,18364.0
2023-12-13,2023,18545.0,183.25,18577.0,18573.5,18624.75,18594.5,18573.5,18624.75,18583.75,18564.75,18624.75,18578.25,18720.25,18747.0,18774.0,18543.5
2023-12-14,2023,18747.0,230.5,18788.0,18779.0,18830.75,18824.0,18779.0,18839.5,18819.25,18779.0,18844.75,18816.75,18708.0,18723.0,18844.75,18595.5
2023-12-15,2023,18723.0,249.25,18755.0,18747.5,18811.0,18805.25,18747.5,18811.75,18774.25,18747.5,18811.75,18790.25,18797.5,18787.25,18854.75,18730.0
2023-12-18,2023,18787.25,124.75,18814.0,18800.0,18845.5,18825.75,18800.0,18845.5,18816.0,18800.0,18850.5,18846.25,18920.0,18905.75,18941.5,18800.0
2023-12-19,2023,18905.75,141.5,18919.75,18912.0,18963.0,18955.5,18912.0,18963.0,18930.25,18912.0,18963.0,18948.5,18964.5,18988.5,18995.0,18912.0
2023-12-20,2023,18988.5,83.0,18953.0,18938.5,18988.0,18978.75,18938.5,18988.0,18981.75,18938.5,18991.5,18984.0,18787.5,18731.75,19041.0,18727.75
2023-12-21,2023,18731.75,313.25,18889.75,18868.25,18926.25,18898.75,18868.25,18926.25,18881.5,18853.0,18926.25,18861.0,18914.75,18918.0,18933.5,18782.5
2023-12-22,2023,18918.0,151.0,18966.75,18956.75,19004.5,18999.75,18956.75,19004.5,18997.75,18956.75,19009.0,18992.0,18942.5,18947.75,19009.0,18863.5
2023-12-26,2023,18947.75,145.5,18977.0,18973.0,19019.5,19010.25,18973.0,19019.5,19010.25,18973.0,19019.5,19008.5,19061.25,19052.0,19078.75,18973.0
2023-12-27,2023,19052.0,105.75,19059.25,19059.25,19089.25,19074.0,19059.25,19089.25,19071.0,19059.25,19089.25,19083.0,19047.75,19084.25,19095.25,19023.0
2023-12-28,2023,19084.25,72.25,19115.75,19084.75,19126.5,19089.25,19083.75,19126.5,19090.25,19082.25,19126.5,19092.0,19078.0,19058.25,19126.5,19045.25
2023-12-29,2023,19058.25,81.25,19056.5,19041.25,19067.5,19064.25,19041.25,19067.75,19065.0,19041.25,19075.0,19063.75,18989.75,18986.5,19075.0,18905.75
2024-01-02,2024,18986.5,169.25,18829.25,18735.25,18841.0,18744.75,18703.5,18841.0,18705.0,18687.0,18841.0,18731.0,18623.75,18688.5,18841.0,18590.0
2024-01-03,2024,18688.5,251.0,18577.5,18549.0,18609.75,18600.5,18549.0,18609.75,18597.25,18549.0,18609.75,18580.25,18515.75,18508.25,18621.0,18489.5
2024-01-04,2024,18508.25,131.5,18420.75,18410.75,18467.75,18441.75,18410.75,18467.75,18426.5,18410.75,18467.75,18427.75,18453.0,18411.25,18551.25,18403.5
2024-01-05,2024,18411.25,147.75,18416.75,18405.0,18461.75,18432.25,18405.0,18461.75,18454.25,18405.0,18463.0,18440.25,18418.25,18431.25,18544.75,18371.25
2024-01-08,2024,18431.25,173.5,18479.5,18473.0,18545.5,18544.25,18473.0,18565.0,18549.5,18473.0,18601.0,18596.0,18753.0,18768.75,18778.75,18473.0
2024-01-09,2024,18768.75,305.75,18636.75,18628.0,18682.0,18643.0,18628.0,18682.0,18644.25,18628.0,18682.0,18672.5,18770.25,18799.25,18836.0,18628.0
2024-01-10,2024,18799.25,208.0,18807.5,18807.0,18841.5,18824.5,18807.0,18841.5,18817.5,18781.0,18841.5,18804.75,18894.75,18909.0,18950.5,18769.0
2024-01-11,2024,18909.0,181.5,18952.0,18942.5,19011.0,18955.25,18910.5,19011.0,18916.75,18894.25,19011.0,18925.75,18911.5,18933.0,19011.0,18720.5
2024-01-12,2024,18933.0,290.5,18975.5,18941.5,19006.5,19003.75,18941.5,19010.0,18998.25,18941.5,19010.0,18954.0,18934.0,18939.75,19010.0,18881.0
2024-01-15,2024,18939.75,129.0,18925.25,18919.75,18933.75,18925.0,18908.25,18933.75,18912.25,18903.75,18933.75,18920.5,18937.5,18937.5,18946.5,18903.75
2024-01-16,2024,18937.5,42.75,18884.5,18837.75,18913.75,18846.5,18826.0,18913.75,18842.0,18822.5,18913.75,18881.5,18912.5,18935.5,19001.25,18822.5
2024-01-17,2024,18935.5,178.75,18792.75,18700.75,18810.5,18705.25,18680.75,18810.5,18697.0,18671.25,18810.5,18675.0,18811.0,18836.25,18852.5,18656.75
2024-01-18,2024,18836.25,195.75,18964.5,18962.25,19021.75,18996.5,18962.25,19021.75,18995.25,18962.25,19021.75,18995.0,19073.75,19076.5,19093.25,18910.0
2024-01-19,2024,19076.5,183.25,19158.25,19133.75,19176.75,19160.25,19133.75,19176.75,19152.25,19133.75,19180.25,19177.5,19402.75,19410.0,19415.5,19133.75
2024-01-22,2024,19410.0,281.75,19495.75,19459.5,19552.5,19472.0,19459.5,19552.5,19499.0,19459.5,19552.5,19508.0,19434.5,19428.25,19552.5,19401.5
2024-01-23,2024,19428.25,151.0,19455.0,19377.0,19455.5,19424.0,19377.0,19455.5,19438.5,19377.0,19455.5,19441.25,19478.5,19497.0,19506.5,19377.0
2024-01-24,2024,19497.0,129.5,19660.0,19605.0,19663.0,19622.25,19605.0,19663.0,19622.0,19605.0,19663.0,19637.0,19623.75,19592.25,19761.0,19571.5
2024-01-25,2024,19592.25,189.5,19689.5,19642.5,19694.25,19655.25,19639.75,19694.25,19660.5,19628.0,19694.25,19636.5,19574.0,19605.5,19719.5,19509.5
2024-01-26,2024,19605.5,210.0,19525.25,19495.0,19538.5,19525.75,19495.0,19538.5,19512.75,19484.75,19538.5,19516.0,19485.75,19496.75,19599.5,19471.0
2024-01-29,2024,19496.75,128.5,19515.5,19497.25,19551.0,19535.75,19497.25,19551.0,19534.5,19497.25,19551.0,19526.0,19653.75,19675.5,19683.75,19487.25
2024-01-30,2024,19675.5,196.5,19629.25,19621.5,19652.25,19646.5,19621.5,19652.25,19637.25,19621.5,19652.25,19636.75,19555.75,19551.25,19652.25,19515.75
2024-01-31,2024,19551.25,136.5,19367.5,19322.75,19394.0,19323.5,19314.75,19394.0,19350.75,19314.75,19394.0,19337.5,19226.5,19206.25,19451.5,19198.0
2024-02-01,2024,19206.25,253.5,19274.5,19261.75,19305.25,19295.25,19261.75,19305.25,19280.5,19252.75,19305.25,19267.75,19404.75,19407.75,19420.75,19231.5
2024-02-02,2024,19407.75,189.25,19475.25,19433.0,19546.25,19543.5,19433.0,19591.5,19553.25,19433.0,19591.5,19558.0,19718.75,19697.25,19743.0,19433.0
2024-02-05,2024,19697.25,310.0,19690.25,19658.75,19704.75,19669.5,19650.25,19704.75,19659.0,19644.0,19704.75,19672.25,19669.5,19664.75,19713.0,19521.75
2024-02-06,2024,19664.75,191.25,19708.5,19669.75,19735.25,19694.0,19651.25,19735.25,19665.5,19619.25,19735.25,19621.75,19574.5,19629.25,19735.25,19528.25
2024-02-07,2024,19629.25,207.0,19741.0,19690.5,19745.75,19699.0,19687.0,19745.75,19724.75,19686.25,19745.75,19713.25,19816.5,19808.75,19843.0,19686.25
2024-02-08,2024,19808.75,156.75,19803.25,19775.5,19820.0,19787.0,19775.5,19820.0,19795.75,19775.5,19820.0,19818.75,19826.75,19833.0,19864.0,19775.5
2024-02-09,2024,19833.0,88.5,19876.5,19842.5,19878.75,19867.75,19842.5,19879.5,19873.25,19842.5,19911.5,19907.75,20004.5,20006.5,20038.5,19842.5
2024-02-12,2024,20006.5,196.0,19997.25,19974.75,20018.5,20006.0,19974.75,20018.5,19987.5,19974.75,20018.5,20008.0,19942.0,19931.0,20089.0,19903.75
2024-02-13,2024,19931.0,185.25,19595.5,19554.25,19633.5,19610.5,19554.25,19633.5,19613.25,19554.25,19651.5,19642.0,19600.5,19648.0,19759.25,19509.5
2024-02-14,2024,19648.0,249.75,19756.25,19710.5,19786.5,19739.5,19710.5,19786.5,19745.5,19710.5,19786.5,19756.75,19832.0,19836.75,19854.5,19657.75
2024-02-15,2024,19836.75,196.75,19855.5,19805.75,19870.75,19814.0,19805.75,19870.75,19820.5,19778.0,19870.75,19783.75,19864.0,19881.5,19900.5,19748.0
2024-02-16,2024,19881.5,152.5,19894.25,19845.0,19897.5,19846.25,19828.0,19897.5,19830.25,19721.5,19897.5,19739.5,19727.5,19714.5,19897.5,19684.5
2024-02-19,2024,19714.5,213.0,19756.75,19752.5,19775.0,19764.25,19752.5,19775.0,19768.5,19752.5,19775.0,19759.0,19756.25,19756.25,19775.0,19740.0
2024-02-20,2024,19756.25,35.0,19628.75,19526.75,19691.5,19548.0,19526.75,19691.5,19548.25,19510.75,19691.5,19530.0,19551.0,19580.0,19691.5,19420.0
2024-02-21,2024,19580.0,271.5,19462.25,19423.0,19479.25,19434.75,19415.75,19479.25,19429.75,19415.75,19479.25,19440.25,19455.5,19504.5,19510.0,19340.25
2024-02-22,2024,19504.5,169.75,19863.5,19831.5,19887.0,19869.75,19831.5,19917.5,19913.5,19831.5,19937.75,19889.75,20031.25,20012.25,20054.5,19831.5
2024-02-23,2024,20012.25,223.0,20073.0,20064.5,20112.25,20107.5,20064.5,20112.25,20076.75,20028.25,20112.25,20047.5,19963.5,19954.0,20112.25,19913.5
2024-02-26,2024,19954.0,198.75,19984.75,19958.25,20018.25,19960.0,19933.5,20018.25,19962.5,19933.5,20018.25,19952.5,19968.25,19945.0,20027.0,19933.5
2024-02-27,2024,19945.0,93.5,19985.75,19908.5,19994.75,19923.5,19908.5,19994.75,19939.75,19908.5,19994.75,19956.5,19981.5,19985.25,20000.0,19876.25
2024-02-28,2024,19985.25,123.75,19891.25,19868.75,19914.0,19890.75,19866.25,19914.0,19872.75,19843.5,19914.0,19863.75,19873.5,19885.0,19942.5,19843.5
2024-02-29,2024,19885.0,99.0,19997.5,19988.25,20040.0,20010.75,19988.25,20040.0,20009.5,19988.25,20040.0,20020.5,20025.75,20034.5,20077.0,19865.75
2024-03-01,2024,20034.5,211.25,20064.0,20061.25,20112.0,20101.5,20061.25,20112.0,20087.75,20061.25,20112.0,20101.5,20312.0,20302.5,20340.25,20061.25
2024-03-04,2024,20302.5,279.0,20297.75,20255.5,20302.25,20274.25,20255.5,20302.25,20265.5,20255.5,20302.25,20264.25,20248.75,20226.0,20314.0,20219.75
2024-03-05,2024,20226.0,94.25,20101.25,20022.25,20102.75,20033.5,19990.75,20102.75,20013.5,19990.75,20102.75,20007.0,19847.5,19899.25,20102.75,19800.0
2024-03-06,2024,19899.25,302.75,20071.75,20036.75,20094.0,20069.25,20036.75,20094.0,20048.5,20004.0,20094.0,20016.25,20012.25,20011.75,20141.75,19931.0
