date,cls,direction,price,first_touch_utc,K,spread_put,spread_call,rspread_put,rspread_call,imb_put,imb_call,depth_put,depth_call,depth_ratio,intens,intens_ratio,dspread_otm,iv_put,iv_call,iv_gap,iv_kink
2025-01-02,placebo,upper,21449.54,2025-01-02T16:51,517,0.09,0.01,0.0296,0.0328,-0.5865,0.5717,237,467,0.693,62,1.0,0.0,0.2764,0.2698,0.0066,-0.0028
2025-01-02,placebo,upper,21465.81,2025-01-02T14:55,517,0.06,0.02,0.0203,0.0187,0.5402,0.0769,87,130,0.47,50,1.0,,0.3463,0.3423,0.004,-0.0012
2025-01-02,placebo,upper,21457.61,2025-01-02T14:55,517,0.06,0.02,0.0203,0.0187,0.5402,0.0769,87,130,0.47,50,1.0,,0.3463,0.3423,0.004,-0.0012
2025-01-02,placebo,upper,21329.52,2025-01-02T15:00,514,0.02,0.04,0.0157,0.0152,-0.759,-0.2,83,50,0.563,60,1.0,,0.3498,0.346,0.0038,0.0001
2025-01-02,placebo,upper,21508.81,2025-01-02T15:00,518,0.06,0.02,0.0179,0.0278,0.8889,0.2865,36,185,0.559,60,1.0,,0.3237,0.3192,0.0045,-0.001
2025-01-02,placebo,upper,21489.32,2025-01-02T15:05,518,0.06,0.03,0.0203,0.0355,0.1321,-0.3271,53,214,0.604,62,1.0,0.02,0.3188,0.3156,0.0032,0.0002
2025-01-02,placebo,upper,21372.43,2025-01-02T15:05,515,0.03,0.05,0.0217,0.0221,0.0667,0.3472,135,144,0.965,62,1.0,-0.02,0.3367,0.3329,0.0038,-0.0002
2025-01-03,broken,lower,21299.15,2025-01-03T15:17,513,0.03,0.04,0.0241,0.0159,-0.4059,0.0244,101,41,0.755,62,1.0,0.02,0.3457,0.3467,-0.001,-0.0
2025-01-03,broken,lower,21518.0,2025-01-03T20:00,519,0.02,0.02,0.0417,0.0351,0.1736,0.2963,288,162,0.244,62,1.0,0.0,0.2367,0.2367,0.0,-0.0038
2025-01-03,rejected,lower,21261.5,2025-01-03T15:21,512,0.02,0.02,0.0138,0.0084,-0.3659,0.3333,123,45,1.015,62,1.0,0.0,0.3618,0.3598,0.002,0.0005
2025-01-03,rejected,lower,21337.2,2025-01-03T16:10,514,0.02,0.03,0.0175,0.0172,-0.9471,0.3614,189,166,0.61,62,1.0,0.0,0.2955,0.2945,0.001,-0.001
2025-01-03,rejected,lower,21442.83,2025-01-03T17:19,517,0.02,0.02,0.02,0.0165,0.15,0.2745,160,102,0.221,62,1.0,0.01,0.2571,0.2642,-0.0071,-0.0003
2025-01-03,broken,upper,21316.0,2025-01-03T14:30,514,,,,,,,,,,0,,,,,,
2025-01-03,broken,upper,21340.8,2025-01-03T14:31,514,0.05,0.03,0.0225,0.0154,-0.434,0.9747,106,79,1.324,2,1.0,,0.3733,0.3733,0.0,-0.0003
2025-01-03,broken,upper,21367.5,2025-01-03T14:38,515,0.03,0.02,0.0131,0.0113,0.2208,-0.1014,77,69,0.608,16,1.0,,0.3687,0.3606,0.0081,-0.0009
2025-01-03,broken,upper,21416.2,2025-01-03T16:26,516,0.02,0.02,0.0149,0.0159,-0.0068,-0.6561,147,157,0.404,62,1.0,0.01,0.2765,0.2765,0.0,0.0002
2025-01-03,broken,upper,21424.6,2025-01-03T16:27,516,0.02,0.02,0.0154,0.0153,0.4595,-0.5306,111,98,0.289,62,1.0,0.0,0.2792,0.2771,0.0021,-0.0016
2025-01-03,broken,upper,21443.57,2025-01-03T16:30,517,0.01,0.01,0.0064,0.0101,-0.5859,-0.7143,227,371,0.656,62,1.0,0.0,0.2686,0.2686,0.0,-0.0015
2025-01-03,broken,upper,21453.5,2025-01-03T16:33,517,0.03,0.02,0.0218,0.0172,0.5122,0.0,82,60,0.363,62,1.0,0.01,0.276,0.2685,0.0075,-0.0014
2025-01-03,broken,upper,21467.1,2025-01-03T16:36,517,0.01,0.01,0.0078,0.0083,0.1765,-0.2,51,50,0.126,62,1.0,0.0,0.2704,0.2682,0.0022,-0.0014
