trade_date,year,dow,regime,fh_prog,fh_loc,fh_net,fh_rng,fh_open,fh_close,fh_high,fh_low,atr14_prior,gap,on_range,rod_drift,rod_mfe_up,rod_mfe_dn,rod_close,pm_texture,pm_drift,fh_dir
2025-03-06,2025,3,SWEEP_REVERT_BULL,0.5767,0.8998,147.4,255.6,20310.8,20458.2,20483.8,20228.2,454.2692307692308,-347.25,348.5,-366.4,55.0,455.2,20091.8,DRIFT_DOWN,-79.2,1
2025-03-07,2025,4,SWEEP_REVERT_BULL,0.1068,0.165,23.3,218.2,20036.5,20059.8,20242.0,20023.8,489.8076923076923,-55.25,247.25,164.2,226.4,294.3,20224.0,TREND_UP,278.5,1
2025-03-10,2025,0,ONEWAY_DOWN,0.851,0.0551,-213.0,250.3,19881.0,19668.0,19904.5,19654.2,492.01785714285717,-343.0,295.5,-204.5,35.0,395.8,19463.5,DRIFT_DOWN,-79.3,-1
2025-03-11,2025,1,SWEEP_REVERT_BEAR,0.3285,0.0276,-98.7,300.5,19420.5,19321.8,19614.0,19313.5,539.6785714285714,-43.0,445.75,71.2,365.0,120.8,19393.0,CHOP,70.0,-1
2025-03-12,2025,2,STR,0.3322,0.2568,-65.7,197.8,19696.5,19630.8,19777.8,19580.0,565.8035714285714,303.5,401.75,-21.8,97.0,235.6,19609.0,CHOP,-18.0,-1
2025-03-13,2025,3,STR,0.3881,0.6,-98.0,252.5,19574.0,19476.0,19577.0,19324.5,574.1785714285714,-35.0,293.25,-224.5,55.2,306.0,19251.5,CHOP,-36.0,-1
2025-03-14,2025,4,CHOP,0.0571,0.2103,10.5,184.0,19465.0,19475.5,19620.8,19436.8,569.9642857142857,213.5,236.75,229.7,267.0,7.7,19705.2,CHOP,18.4,1
2025-03-17,2025,0,CHOP,0.0802,0.1993,13.2,164.6,19702.8,19716.0,19847.8,19683.2,572.9285714285714,-2.5,228.0,115.8,243.2,61.2,19831.8,DRIFT_UP,133.3,1
2025-03-18,2025,1,ONEWAY_DOWN,0.7471,0.2446,-198.5,265.7,19898.0,19699.5,19900.2,19634.5,569.0,,313.75,6.7,84.0,95.3,19706.2,CHOP,-26.6,-1
2025-03-19,2025,2,BTD,0.3006,0.7261,58.5,194.6,19789.0,19847.5,19900.8,19706.2,577.0,82.75,250.25,106.0,295.5,78.5,19953.5,CHOP,77.7,1
2025-03-20,2025,3,ONEWAY_UP,0.8117,0.9039,268.5,330.8,19786.5,20055.0,20086.8,19756.0,563.2142857142857,-167.0,357.5,-173.8,50.0,260.0,19881.2,CHOP,5.7,1
2025-03-21,2025,4,BTD,0.5217,0.8211,86.6,166.0,19657.2,19743.8,19773.5,19607.5,555.0714285714286,-224.0,330.5,209.2,230.2,64.6,19953.0,DRIFT_UP,57.8,1
2025-03-24,2025,0,ONEWAY_UP,0.6982,0.9265,82.6,118.3,20256.2,20338.8,20347.5,20229.2,524.1785714285714,303.25,235.5,27.0,70.7,30.6,20365.8,CHOP,23.3,1
2025-03-25,2025,1,BTD,0.5591,0.9828,52.0,93.0,20401.2,20453.2,20454.8,20361.8,502.875,35.5,154.5,34.6,42.0,51.2,20487.8,DRIFT_UP,37.6,1
2025-03-26,2025,2,ONEWAY_DOWN,0.621,0.2339,-154.0,248.0,20439.0,20285.0,20475.0,20227.0,480.89285714285717,-48.75,107.25,-172.5,35.5,240.0,20112.5,CHOP,-20.0,-1
2025-03-27,2025,3,SWEEP_REVERT_BULL,0.4995,0.9935,92.3,184.8,20028.5,20120.8,20122.0,19937.2,469.98214285714283,-84.0,144.5,-126.3,78.7,145.8,19994.5,CHOP,-14.0,1
2025-03-28,2025,4,ONEWAY_DOWN,0.8772,0.0245,-272.2,310.3,19911.0,19638.8,19941.5,19631.2,451.51785714285717,-83.5,166.5,-177.3,22.0,217.3,19461.5,DRIFT_DOWN,-31.0,-1
2025-03-31,2025,0,STR,0.4963,0.386,-106.7,215.0,19166.5,19059.8,19191.8,18976.8,430.51785714285717,-295.0,246.5,390.2,430.0,0.0,19450.0,TREND_UP,232.2,-1
2025-04-01,2025,1,CHOP,0.236,0.3567,-47.5,201.3,19380.5,19333.0,19462.5,19261.2,428.05357142857144,-69.5,227.75,270.5,311.0,5.2,19603.5,CHOP,39.5,-1
2025-04-02,2025,2,SWEEP_REVERT_BULL,0.8899,0.9277,270.8,304.3,19328.0,19598.8,19620.8,19316.5,426.69642857142856,-275.5,377.5,147.7,291.4,38.3,19746.5,CHOP,-69.0,1
2025-04-03,2025,3,CHOP,0.0101,0.3018,-2.2,218.0,18924.2,18922.0,19074.2,18856.2,430.25,-822.25,358.0,-236.2,65.8,257.2,18685.8,TREND_DOWN,-190.0,-1
2025-04-04,2025,4,ONEWAY_DOWN,0.7098,0.0095,-238.5,336.0,18154.5,17916.0,18248.8,17912.8,435.0,-531.25,892.25,-381.2,232.0,387.5,17534.8,DRIFT_DOWN,-218.0,-1
2025-04-07,2025,0,BTD,0.2572,0.4062,434.2,1688.0,16925.0,17359.2,18361.5,16673.5,490.4107142857143,-609.75,818.0,201.6,464.8,209.4,17560.8,DRIFT_UP,308.0,1
2025-04-08,2025,1,BTD,0.4463,0.7527,133.0,298.0,18150.5,18283.5,18357.2,18059.2,593.6071428571429,589.75,525.5,-1044.0,48.3,1310.0,17239.5,DRIFT_DOWN,-422.0,1
2025-04-09,2025,2,BTD,0.5988,0.6147,236.7,395.3,17208.5,17445.2,17597.5,17202.2,649.8928571428571,-31.0,690.0,1824.3,1941.6,239.2,19269.5,TREND_UP,1738.0,1
2025-04-10,2025,3,STR,0.4894,0.2442,-148.3,303.0,18790.8,18642.5,18871.5,18568.5,812.8928571428571,-478.75,680.0,-159.5,158.5,723.5,18483.0,DRIFT_UP,174.0,-1
2025-04-11,2025,4,STR,0.2985,0.0767,-111.0,371.8,18415.5,18304.5,18647.8,18276.0,890.9464285714286,-67.5,728.0,505.0,569.0,34.5,18809.5,DRIFT_UP,72.3,-1
2025-04-14,2025,0,STR,0.3603,0.5543,-96.2,267.0,19232.0,19135.8,19254.8,18987.8,922.9107142857143,422.5,324.5,-193.6,57.2,398.3,18942.2,DRIFT_UP,157.4,-1
2025-04-15,2025,1,SWEEP_REVERT_BEAR,0.0862,0.1966,-19.0,220.3,18986.8,18967.8,19144.8,18924.5,945.5,44.5,231.5,-8.3,122.7,83.6,18959.5,CHOP,-5.0,-1
2025-04-16,2025,2,CHOP,0.1985,0.6389,33.8,170.3,18584.2,18618.0,18679.5,18509.2,934.3571428571429,-375.25,356.75,-231.2,117.0,501.8,18386.8,DRIFT_DOWN,-174.2,1
2025-04-17,2025,3,ONEWAY_DOWN,0.9094,0.0324,-176.7,194.3,18498.2,18321.5,18509.5,18315.2,968.8392857142857,111.5,307.5,51.7,204.5,60.0,18373.2,DRIFT_DOWN,-80.8,-1
2025-04-21,2025,0,ONEWAY_DOWN,0.7643,0.1007,-202.7,265.2,18129.2,17926.5,18165.0,17899.8,954.625,-244.0,303.5,-4.3,61.7,226.5,17922.2,DRIFT_UP,127.7,-1
2025-04-22,2025,1,ONEWAY_UP,0.6209,0.8725,127.6,205.5,18152.2,18279.8,18306.0,18100.5,966.8035714285714,230.0,307.75,100.2,234.2,68.6,18380.0,CHOP,-69.8,1
2025-04-23,2025,2,ONEWAY_UP,0.6689,0.8114,152.5,228.0,18949.0,19101.5,19144.5,18916.5,985.9107142857143,569.0,348.25,-313.3,64.0,371.7,18788.2,DRIFT_DOWN,-127.6,1
2025-04-24,2025,3,ONEWAY_UP,0.8953,0.9922,265.0,296.0,18875.2,19140.2,19142.5,18846.5,983.625,87.0,282.25,179.6,198.0,53.0,19319.8,DRIFT_UP,57.8,1
2025-04-25,2025,4,CHOP,0.1824,0.2071,-31.0,170.0,19302.0,19271.0,19405.8,19235.8,1000.1428571428571,-17.75,281.25,259.0,283.2,37.2,19530.0,DRIFT_UP,63.0,-1
2025-04-28,2025,0,SWEEP_REVERT_BEAR,0.3077,0.2982,-58.4,189.8,19548.2,19489.8,19623.0,19433.2,939.6785714285714,18.25,177.25,34.7,89.0,232.6,19524.5,TREND_UP,207.5,-1
2025-04-29,2025,1,BTD,0.3506,0.4671,69.2,197.4,19426.8,19496.0,19601.2,19403.8,829.9821428571429,-97.75,253.0,148.8,192.5,25.0,19644.8,TREND_UP,150.8,1
2025-04-30,2025,2,SWEEP_REVERT_BULL,0.0379,0.9725,8.0,211.2,19301.2,19309.2,19315.0,19103.8,753.3214285714286,-343.5,390.75,333.3,406.6,33.4,19642.5,DRIFT_UP,204.3,1
2025-05-01,2025,3,CHOP,0.1979,0.9608,28.8,145.5,19971.0,19999.8,20005.5,19860.0,607.625,328.5,230.75,-122.0,126.0,142.0,19877.8,DRIFT_DOWN,-64.7,1
2025-05-02,2025,4,BTD,0.5499,0.9938,88.2,160.4,20091.0,20179.2,20180.2,20019.8,525.9285714285714,213.25,391.75,6.6,97.6,57.2,20185.8,DRIFT_DOWN,-56.2,1
2025-05-05,2025,0,BTD,0.3919,0.5906,49.3,125.8,20010.2,20059.5,20111.0,19985.2,505.98214285714283,-175.5,235.75,6.0,132.0,50.5,20065.5,DRIFT_DOWN,-68.5,1
2025-05-06,2025,1,SWEEP_REVERT_BULL,0.6117,0.9431,104.3,170.5,19795.5,19899.8,19909.5,19739.0,485.7857142857143,-270.0,252.75,-24.0,126.4,62.3,19875.8,CHOP,11.0,1
2025-05-07,2025,2,ONEWAY_UP,0.6151,0.9665,73.5,119.5,19899.5,19973.0,19977.0,19857.5,483.07142857142856,23.75,334.25,-23.8,80.5,294.2,19949.2,CHOP,50.7,1
2025-05-08,2025,3,STR,0.4819,0.4443,-71.8,149.0,20163.0,20091.2,20174.0,20025.0,462.35714285714283,213.75,351.75,61.0,246.0,112.2,20152.2,TREND_DOWN,-178.8,-1
2025-05-09,2025,4,STR,0.5548,0.131,-93.2,168.0,20227.0,20133.8,20279.8,20111.8,464.875,74.75,208.0,2.4,51.7,75.8,20136.2,DRIFT_UP,48.0,-1
2025-05-12,2025,0,ONEWAY_DOWN,0.8918,0.0921,-177.2,198.7,20919.0,20741.8,20922.2,20723.5,432.5357142857143,782.75,614.75,208.0,212.4,51.8,20949.8,TREND_UP,71.6,-1
2025-05-13,2025,1,ONEWAY_UP,0.7516,0.8674,205.7,273.7,21004.5,21210.2,21246.5,20972.8,430.0,54.75,247.75,60.6,136.3,23.2,21270.8,DRIFT_DOWN,-51.2,1
2025-05-14,2025,2,CHOP,0.2131,0.5251,28.0,131.4,21314.8,21342.8,21405.2,21273.8,429.05357142857144,44.0,144.25,54.2,76.7,61.3,21397.0,CHOP,29.8,1
2025-05-15,2025,3,CHOP,0.1469,0.4073,-14.5,98.7,21302.5,21288.0,21346.5,21247.8,388.89285714285717,-94.5,220.0,131.5,241.8,30.8,21419.5,DRIFT_DOWN,-72.0,-1
2025-05-16,2025,4,STR,0.6687,0.3007,-54.7,81.8,21467.5,21412.8,21470.0,21388.2,388.875,48.0,156.0,93.0,99.2,92.6,21505.8,TREND_UP,78.6,-1
2025-05-19,2025,0,ONEWAY_UP,0.7745,0.7783,201.6,260.3,21203.2,21404.8,21462.5,21202.2,376.44642857142856,-302.5,305.5,118.4,139.7,27.6,21523.2,CHOP,25.0,1
2025-05-20,2025,1,CHOP,0.2118,0.4729,-18.0,85.0,21413.0,21395.0,21439.8,21354.8,385.125,-110.25,168.5,52.5,79.2,97.0,21447.5,CHOP,-11.7,-1
2025-05-21,2025,2,BTD,0.6346,0.6456,104.2,164.2,21278.8,21383.0,21441.2,21277.0,360.2857142857143,-168.75,214.25,-234.0,175.5,310.2,21149.0,TREND_DOWN,-366.2,1
2025-05-22,2025,3,BTD,0.2875,0.5524,62.3,216.7,21171.2,21233.5,21330.5,21113.8,372.07142857142856,22.25,203.5,-50.0,104.0,67.5,21183.5,CHOP,-34.3,1
2025-05-23,2025,4,BTD,0.5475,0.7018,94.0,171.7,20849.0,20943.0,20994.2,20822.5,355.6607142857143,-334.5,509.0,35.5,140.0,57.8,20978.5,CHOP,-5.0,1
2025-05-27,2025,1,BTD,0.5784,0.9282,110.3,190.7,21259.5,21369.8,21383.5,21192.8,381.13461538461536,-24.0,218.25,96.7,118.7,20.8,21466.5,DRIFT_UP,36.0,1
2025-05-28,2025,2,SWEEP_REVERT_BEAR,0.3821,0.1361,-49.4,129.3,21505.2,21455.8,21567.5,21438.2,372.8269230769231,38.75,130.5,-83.3,58.4,106.8,21372.5,DRIFT_DOWN,-93.0,-1
2025-05-29,2025,3,ONEWAY_DOWN,0.7284,0.2529,-218.0,299.3,21674.2,21456.2,21679.8,21380.5,356.8269230769231,301.75,369.75,-44.7,66.0,155.2,21411.5,DRIFT_DOWN,-43.7,-1
2025-05-30,2025,4,CHOP,0.0127,0.9443,2.0,158.0,21382.0,21384.0,21392.8,21234.8,381.9807692307692,-29.5,194.75,-14.5,49.5,312.5,21369.5,TREND_UP,260.3,1
2025-06-02,2025,0,BTD,0.4077,0.6452,91.0,223.2,21287.8,21378.8,21458.0,21234.8,362.53846153846155,-81.75,185.5,155.4,165.0,29.8,21534.2,TREND_UP,88.4,1
2025-06-03,2025,1,BTD,0.5765,0.8656,74.2,128.7,21547.0,21621.2,21638.5,21509.8,351.1730769230769,12.75,158.75,83.3,138.6,37.2,21704.5,DRIFT_DOWN,-33.7,1
2025-06-04,2025,2,SWEEP_REVERT_BULL,0.1143,0.6715,17.4,152.2,21725.8,21743.2,21793.2,21641.0,364.96153846153845,21.25,111.75,14.0,59.8,37.7,21757.2,CHOP,3.0,1
2025-06-05,2025,3,CHOP,0.0738,0.7362,-11.0,149.0,21812.2,21801.2,21840.5,21691.5,351.4423076923077,55.0,185.5,-214.4,133.8,297.7,21586.8,DRIFT_DOWN,-100.2,-1
2025-06-06,2025,4,SWEEP_REVERT_BEAR,0.1282,0.217,-13.0,101.4,21797.8,21784.8,21864.2,21762.8,369.88461538461536,211.0,341.0,4.7,88.7,62.8,21789.5,DRIFT_UP,34.3,-1
2025-06-09,2025,0,BTD,0.4809,0.8856,55.5,115.4,21797.5,21853.0,21866.2,21750.8,367.61538461538464,8.0,108.25,-34.2,37.8,40.0,21818.8,TREND_DOWN,-51.4,1
2025-06-10,2025,1,BTD,0.492,0.734,37.0,75.2,21836.2,21873.2,21893.2,21818.0,360.7307692307692,17.5,241.25,91.3,119.0,130.4,21964.5,DRIFT_UP,54.5,1
2025-06-11,2025,2,CHOP,0.1672,0.9631,21.3,127.4,22017.2,22038.5,22043.2,21915.8,343.38461538461536,52.75,240.25,-150.7,27.7,247.7,21887.8,DRIFT_DOWN,-90.4,1
2025-06-12,2025,3,ONEWAY_UP,0.8125,0.9107,91.0,112.0,21829.5,21920.5,21930.5,21818.5,344.75,-58.25,181.0,16.0,56.7,39.5,21936.5,CHOP,12.3,1
2025-06-13,2025,4,STR,0.2925,0.0607,-52.0,177.8,21679.8,21627.8,21794.8,21617.0,325.90384615384613,-256.75,444.75,24.4,227.0,27.6,21652.2,TREND_DOWN,-175.0,-1
2025-06-16,2025,0,ONEWAY_UP,0.9744,0.9771,182.7,187.5,22014.5,22197.2,22201.5,22014.0,334.39285714285717,,561.0,-21.2,24.8,60.2,22176.0,CHOP,11.5,1
2025-06-17,2025,1,BTD,0.3628,0.7163,39.0,107.5,22064.0,22103.0,22133.5,22026.0,361.05357142857144,-112.0,181.25,-146.5,32.0,193.5,21956.5,DRIFT_DOWN,-79.7,1
2025-06-18,2025,2,BTD,0.5102,0.9362,80.0,156.8,21993.0,22073.0,22083.0,21926.2,364.57142857142856,36.5,204.0,-124.0,24.8,190.8,21949.0,DRIFT_DOWN,-79.2,1
2025-06-20,2025,4,SWEEP_REVERT_BEAR,0.5723,0.1983,-138.5,242.0,22075.0,21936.5,22130.5,21888.5,339.9807692307692,372.0,357.25,-93.7,29.5,171.5,21842.8,DRIFT_DOWN,-41.4,-1
2025-06-23,2025,0,BTD,0.4505,0.8869,114.3,253.7,21869.2,21983.5,22012.2,21758.5,340.28846153846155,26.5,377.5,89.3,109.5,245.3,22072.8,TREND_UP,231.6,1
2025-06-24,2025,1,BTD,0.2939,0.6503,21.6,73.5,22286.2,22307.8,22333.5,22260.0,353.03846153846155,213.5,318.75,97.7,140.4,7.0,22405.5,CHOP,5.5,1
2025-06-25,2025,2,SWEEP_REVERT_BEAR,0.1363,0.2867,-11.5,84.4,22499.5,22488.0,22548.2,22463.8,370.0,94.0,127.0,-24.8,36.8,99.5,22463.2,DRIFT_UP,20.4,-1
2025-06-26,2025,3,CHOP,0.1717,0.9414,17.0,99.0,22552.2,22569.2,22575.0,22476.0,349.40384615384613,89.0,147.25,104.0,124.8,19.2,22673.2,TREND_UP,66.0,1
2025-06-27,2025,4,BTD,0.5396,0.6985,75.7,140.3,22707.5,22783.2,22825.5,22685.2,338.15384615384613,34.25,127.75,-31.2,36.8,183.2,22752.0,CHOP,-42.8,1
2025-06-30,2025,0,STR,0.369,0.5855,-30.0,81.3,22871.8,22841.8,22875.5,22794.2,342.0576923076923,119.75,163.5,43.7,93.0,60.8,22885.5,DRIFT_UP,43.3,-1
2025-07-01,2025,1,STR,0.3521,0.1851,-35.0,99.4,22802.2,22767.2,22848.2,22748.8,336.13461538461536,-83.25,159.0,-74.2,16.3,172.7,22693.0,CHOP,-8.2,-1
2025-07-02,2025,2,ONEWAY_UP,0.9272,0.9476,136.3,147.0,22654.2,22790.5,22798.2,22651.2,336.5192307692308,-38.75,199.25,54.0,63.5,19.5,22844.5,CHOP,3.7,1
2025-07-07,2025,0,CHOP,0.0701,0.4844,-5.4,77.0,22943.2,22937.8,22977.5,22900.5,292.52272727272725,36.5,120.25,-54.6,24.7,158.0,22883.2,CHOP,13.2,-1
2025-07-08,2025,1,ONEWAY_DOWN,0.6402,0.2751,-60.5,94.5,22935.5,22875.0,22943.5,22849.0,290.79545454545456,52.25,164.25,16.8,87.8,34.0,22891.8,DRIFT_DOWN,-25.0,-1
2025-07-09,2025,2,BTD,0.5224,0.5284,70.0,134.0,22978.8,23048.8,23112.0,22978.0,284.3181818181818,87.0,135.25,2.2,9.2,129.0,23051.0,TREND_UP,68.2,1
2025-07-10,2025,3,SWEEP_REVERT_BEAR,0.7097,0.196,-134.0,188.8,23072.2,22938.2,23090.0,22901.2,283.0,21.25,102.25,76.8,111.8,3.4,23015.0,DRIFT_UP,23.0,-1
2025-07-11,2025,4,BTD,0.5357,0.9046,75.8,141.5,22915.2,22991.0,23004.5,22863.0,266.6666666666667,-99.75,217.25,-35.8,30.5,82.2,22955.2,DRIFT_DOWN,-48.0,1
2025-07-14,2025,0,SWEEP_REVERT_BEAR,0.019,0.6653,-2.8,147.0,22942.8,22940.0,22989.2,22842.2,240.91666666666666,-12.5,141.5,94.2,126.5,17.0,23034.2,CHOP,-0.3,-1
2025-07-15,2025,1,SWEEP_REVERT_BEAR,0.2092,0.5699,-21.4,102.3,23200.2,23178.8,23222.8,23120.5,231.0,166.0,223.0,-126.6,6.7,128.8,23052.2,DRIFT_DOWN,-46.3,-1
2025-07-16,2025,2,SWEEP_REVERT_BEAR,0.4883,0.403,-68.7,140.7,23074.2,23005.5,23089.5,22948.8,236.25,22.0,156.0,69.0,94.5,170.0,23074.5,DRIFT_UP,28.7,-1
2025-07-17,2025,3,BTD,0.4963,0.8108,54.3,109.4,23100.2,23154.5,23175.2,23065.8,236.9375,25.75,141.5,103.3,125.3,8.3,23257.8,CHOP,0.6,1
2025-07-18,2025,4,ONEWAY_DOWN,0.8766,0.0503,-108.0,123.2,23301.0,23193.0,23310.0,23186.8,240.04166666666666,43.25,75.5,33.5,61.2,23.5,23226.5,TREND_UP,39.3,-1
2025-07-21,2025,0,ONEWAY_UP,0.9793,0.9854,160.6,164.0,23256.2,23416.8,23419.2,23255.2,237.375,29.75,104.75,-72.0,8.0,88.3,23344.8,TREND_DOWN,-60.4,1
2025-07-22,2025,1,ONEWAY_DOWN,0.732,0.2523,-177.0,241.8,23346.0,23169.0,23349.8,23108.0,229.10416666666666,1.25,99.5,52.2,88.8,9.5,23221.2,DRIFT_UP,22.7,-1
2025-07-23,2025,2,STR,0.5855,0.3949,-68.5,117.0,23261.5,23193.0,23263.8,23146.8,228.02083333333334,40.25,113.5,131.5,131.8,42.5,23324.5,TREND_UP,96.3,-1
2025-07-24,2025,3,STR,0.4086,0.3288,-42.0,102.8,23374.0,23332.0,23401.0,23298.2,224.17307692307693,49.5,95.5,44.8,92.5,2.8,23376.8,CHOP,6.6,-1
2025-07-25,2025,4,SWEEP_REVERT_BULL,0.5282,0.8709,45.0,85.2,23360.0,23405.0,23416.0,23330.8,217.17857142857142,-16.75,95.0,17.5,71.0,14.0,23422.5,DRIFT_DOWN,-27.7,1
2025-07-28,2025,0,SWEEP_REVERT_BULL,0.4673,0.5919,30.0,64.2,23472.8,23502.8,23529.0,23464.8,209.78571428571428,50.25,119.0,-11.0,16.2,66.0,23491.8,CHOP,5.8,1
2025-07-29,2025,1,SWEEP_REVERT_BEAR,0.314,0.1821,-35.7,113.7,23595.2,23559.5,23652.5,23538.8,208.66071428571428,103.5,110.5,-102.5,17.0,138.3,23457.0,DRIFT_DOWN,-50.5,-1
2025-07-30,2025,2,CHOP,0.2255,0.7056,17.0,75.4,23487.0,23504.0,23526.2,23450.8,206.0,30.0,72.75,-20.0,85.5,147.5,23484.0,CHOP,-50.0,1
2025-07-31,2025,3,ONEWAY_DOWN,0.7521,0.2143,-107.4,142.8,23747.2,23639.8,23752.0,23609.2,209.16071428571428,263.25,159.0,-285.6,17.0,334.3,23354.2,TREND_DOWN,-216.0,-1
2025-08-01,2025,4,STR,0.3472,0.6247,-102.7,295.8,23087.5,22984.8,23095.8,22800.0,232.17857142857142,-266.75,316.0,-104.3,60.7,209.8,22880.5,CHOP,1.5,-1
2025-08-04,2025,0,ONEWAY_UP,0.8865,0.9162,155.5,175.4,23094.0,23249.5,23264.2,23088.8,254.25,213.5,276.5,47.3,57.7,61.7,23296.8,DRIFT_UP,26.8,1
2025-08-05,2025,1,STR,0.4335,0.2046,-58.7,135.4,23348.2,23289.5,23397.2,23261.8,272.73214285714283,51.5,91.75,-156.0,2.0,176.0,23133.5,DRIFT_DOWN,-46.5,-1
2025-08-06,2025,2,CHOP,0.222,0.3736,30.3,136.5,23169.2,23199.5,23285.0,23148.5,274.60714285714283,35.75,181.5,225.3,245.7,20.0,23424.8,TREND_UP,54.0,1
2025-08-07,2025,3,SWEEP_REVERT_BEAR,0.2023,0.2529,-26.0,128.5,23601.0,23575.0,23671.0,23542.5,284.39285714285717,176.25,254.5,-74.0,17.8,246.0,23501.0,CHOP,40.8,-1
2025-08-08,2025,4,ONEWAY_UP,0.873,0.9498,134.0,153.5,23541.8,23675.8,23683.5,23530.0,298.01785714285717,40.75,80.0,38.7,48.2,63.8,23714.5,DRIFT_UP,37.5,1
2025-08-11,2025,0,BTD,0.4118,0.8155,35.7,86.7,23715.8,23751.5,23767.5,23680.8,298.01785714285717,1.25,105.25,-113.0,53.0,164.0,23638.5,DRIFT_DOWN,-98.3,1
2025-08-12,2025,1,CHOP,0.1063,0.7025,19.8,186.2,23733.0,23752.8,23808.2,23622.0,295.01785714285717,94.5,226.25,181.7,197.2,20.3,23934.5,DRIFT_UP,34.3,1
2025-08-13,2025,2,SWEEP_REVERT_BEAR,0.7243,0.0782,-88.0,121.5,24044.5,23956.5,24068.5,23947.0,307.5892857142857,110.0,124.5,-13.5,16.7,70.5,23943.0,TREND_UP,43.8,-1
2025-08-14,2025,3,ONEWAY_UP,0.7899,0.9294,94.0,119.0,23857.8,23951.8,23960.2,23841.2,311.60714285714283,-85.25,173.5,-29.8,56.0,88.8,23922.0,DRIFT_DOWN,-25.5,1
2025-08-15,2025,4,STR,0.3793,0.608,-53.4,140.8,23909.2,23855.8,23911.0,23770.2,316.55357142857144,-12.75,92.0,-49.8,6.7,121.3,23806.0,CHOP,-12.5,-1
2025-08-18,2025,0,SWEEP_REVERT_BULL,0.0874,0.4596,7.8,89.2,23768.2,23776.0,23824.2,23735.0,322.26785714285717,-37.75,142.25,21.0,40.2,57.0,23797.0,TREND_UP,61.8,1
2025-08-19,2025,1,ONEWAY_DOWN,0.9173,0.0285,-135.3,147.5,23762.5,23627.2,23770.5,23623.0,317.375,-34.5,107.25,-157.0,32.3,201.2,23470.2,CHOP,-12.6,-1
2025-08-20,2025,2,ONEWAY_DOWN,0.8982,0.086,-331.0,368.5,23426.2,23095.2,23432.0,23063.5,330.1607142857143,-44.0,151.25,229.6,273.6,60.2,23324.8,DRIFT_UP,91.3,-1
2025-08-21,2025,3,SWEEP_REVERT_BULL,0.4386,0.9823,84.3,192.2,23260.5,23344.8,23348.2,23156.0,323.80357142857144,-64.25,161.0,-127.3,0.7,225.8,23217.5,DRIFT_UP,56.0,1
2025-08-22,2025,4,ONEWAY_UP,0.6767,0.8147,289.3,427.5,23264.5,23553.8,23633.0,23205.5,300.7857142857143,47.0,204.0,11.2,96.2,46.6,23565.0,DRIFT_UP,36.8,1
2025-08-25,2025,0,SWEEP_REVERT_BULL,0.3803,0.8285,44.8,117.8,23496.0,23540.8,23561.0,23443.2,307.05357142857144,-69.0,145.5,-45.3,75.4,51.8,23495.5,TREND_DOWN,-100.7,1
2025-08-26,2025,1,BTD,0.5967,0.9587,72.2,121.0,23470.8,23543.0,23548.0,23427.0,298.64285714285717,-24.75,148.75,44.0,57.0,64.0,23587.0,DRIFT_UP,47.8,1
2025-08-27,2025,2,SWEEP_REVERT_BULL,0.479,0.9286,57.0,119.0,23541.0,23598.0,23606.5,23487.5,286.4107142857143,-46.0,93.0,22.2,59.5,56.0,23620.2,CHOP,19.7,1
2025-08-28,2025,3,SWEEP_REVERT_BEAR,0.0589,0.34,-10.0,169.7,23640.2,23630.2,23742.2,23572.5,274.125,20.0,174.5,136.6,173.6,1.4,23766.8,DRIFT_UP,34.6,-1
2025-08-29,2025,4,ONEWAY_DOWN,0.6417,0.2917,-154.0,240.0,23652.0,23498.0,23668.0,23428.0,280.92857142857144,-114.75,149.5,-24.5,17.5,100.5,23473.5,CHOP,-4.3,-1
2025-09-02,2025,1,SWEEP_REVERT_BULL,0.6358,0.9301,162.0,254.8,23100.2,23262.2,23280.0,23025.2,286.65384615384613,-402.0,449.25,14.6,28.0,235.2,23276.8,TREND_UP,150.3,1
2025-09-03,2025,2,CHOP,0.0949,0.6184,9.7,102.2,23423.5,23433.2,23472.2,23370.0,309.86538461538464,146.75,160.25,19.0,92.0,115.0,23452.2,DRIFT_UP,41.2,1
2025-09-04,2025,3,SWEEP_REVERT_BULL,0.0051,0.5152,0.7,138.2,23480.5,23481.2,23548.2,23410.0,310.8269230769231,28.25,103.75,185.3,199.0,1.7,23666.5,TREND_UP,128.0,1
2025-09-05,2025,4,SWEEP_REVERT_BEAR,0.808,0.0932,-221.0,273.5,23875.0,23654.0,23902.0,23628.5,314.03846153846155,208.5,206.0,37.0,40.2,149.0,23691.0,DRIFT_UP,37.0,-1
2025-09-08,2025,0,ONEWAY_UP,0.7529,0.8716,78.6,104.4,23784.2,23862.8,23876.2,23771.8,332.0576923076923,93.25,144.75,-59.0,25.2,102.8,23803.8,CHOP,-7.7,1
2025-09-09,2025,1,STR,0.3264,0.3825,-25.0,76.6,23835.5,23810.5,23857.8,23781.2,318.65384615384613,31.75,94.5,57.3,79.5,84.5,23867.8,DRIFT_UP,46.6,-1
2025-09-10,2025,2,STR,0.339,0.6441,-34.0,100.3,23998.8,23964.8,24000.5,23900.2,296.61538461538464,131.0,170.25,-90.6,26.2,179.8,23874.2,DRIFT_DOWN,-49.8,-1
2025-09-11,2025,3,SWEEP_REVERT_BEAR,0.1242,0.5913,-11.7,94.2,23977.2,23965.5,24004.0,23909.8,297.3076923076923,103.0,140.0,46.0,80.5,4.3,24011.5,CHOP,2.5,-1
