et_hhmm,mean,count,std,t,med_abs,vshare,mean_pts
532,0.0010896294955323024,1319,0.011262224790893328,3.5138001502386293,0.006165178750150126,0.00019697548291073883,0.4300606520090978
533,8.506693718340366e-05,1319,0.011674495315555098,0.2646336573288729,0.006149453686926921,0.00019717850812782137,0.016300227445034118
534,0.00029550562752785205,1319,0.010940213305621064,0.9809849937286035,0.0058191584601611475,0.00018932414182745366,0.09514783927217589
535,-0.0002600779921783757,1319,0.01202492852397836,-0.7854951319503958,0.006137658921525646,0.00020362243093709648,-0.0525018953752843
536,0.0001733050106381397,1319,0.011709429209920876,0.5375239155959808,0.006242833481972226,0.0001931527508285668,0.08927217589082638
537,5.2659753167313224e-05,1319,0.011178941667137537,0.1710805063236124,0.005777365108841432,0.00018570513837570015,-0.004548900682335102
538,-8.617453513557496e-05,1319,0.010709989240680663,-0.2922215988059356,0.00575579005070577,0.0001831653663841423,-0.035064442759666414
539,-0.00011521429162607436,1319,0.010983420319406863,-0.38097032467692765,0.00565917884160074,0.00018878899375243593,-0.10405610310841547
540,0.00019927933879952746,1319,0.012032040662008931,0.60151350217532,0.006373243272687656,0.00020916149823404592,0.050037907505686124
541,0.00014445080666082824,1319,0.011300768689325268,0.46423126249327534,0.005787515502273666,0.000194007922665139,0.09571645185746779
542,-0.0002009172118522523,1319,0.01058786283733715,-0.6891777280650839,0.005638340716874748,0.00018477374578833436,-0.07543593631539044
543,-0.0004504188631301645,1319,0.010423837603753565,-1.5693193550383893,0.005709624796084829,0.00017596955874293283,-0.17210007581501138
544,-0.00044128852670034026,1319,0.01001636386189417,-1.6000551104525933,0.005674908796108634,0.00017237188359912214,-0.1101213040181956
545,-0.0001401858479569317,1319,0.012321351764969679,-0.41320751763511787,0.006183745583038868,0.00021160256512097202,-0.05496588324488249
546,6.056811379951731e-05,1319,0.011657576391917206,0.18869403735329654,0.0062293414696160685,0.00019268452401172777,0.01781652767247915
547,4.275137047395518e-05,1319,0.011062928404288077,0.14034674263983143,0.005811540058115401,0.0001886396501211417,0.032600454890068235
548,9.245727701879088e-05,1319,0.010836254854197074,0.3098733919388428,0.0055488763525386115,0.00018466432749682425,0.027293404094010616
549,0.00014930241483875463,1319,0.010369637783687867,0.522908430053695,0.0057021116611316505,0.0001782783867653137,0.06178923426838514
550,5.714103082250203e-05,1319,0.011930769837409498,0.17394101538903445,0.006387982169808008,0.00020789960293390904,0.05989385898407885
551,-0.00045989722308954886,1319,0.011561691307221969,-1.4446472504599486,0.005949997139424452,0.00019573579258966067,-0.11694465504169825
552,-0.00044843277325314984,1319,0.011935946794170826,-1.3644664721955007,0.006035750212798885,0.00019712757443475504,-0.1482183472327521
553,0.0009202134336572371,1319,0.010739070547572328,3.1120335573794646,0.005658852061438966,0.0001801180453494178,0.3083775587566338
554,-0.0004060706543211271,1319,0.010292642185614022,-1.4328381222152,0.005469538875799394,0.00018014312894975358,-0.17001516300227446
555,0.0004856094289158908,1319,0.01213071699003376,1.453861505581395,0.005833603407565165,0.00020895812714989042,0.21588324488248672
556,-0.000143414756591368,1319,0.011623586591426994,-0.4481011749150475,0.005944462919853674,0.00019016356312327853,-0.04056103108415466
557,0.00013913344084021538,1319,0.010596550739380458,0.47685836057941794,0.005348388055266677,0.00018529745495378955,0.025018953752843062
558,0.000300499149442577,1319,0.009595691349458946,1.137337541420135,0.005303957568339453,0.00017800701795432587,0.12509476876421532
559,6.521655208378716e-06,1319,0.009939589598695462,0.0238293271295395,0.00546448087431694,0.00017871827718629678,-0.039423805913570885
600,-0.00102991333803521,1319,0.014653789164029284,-2.5525434391848676,0.008021802848768448,0.00032228222151676794,-0.2748294162244124
601,-0.00014322786840018504,1319,0.013545868740660078,-0.38401046807756034,0.0071451005025125625,0.00024319671069776525,-0.03904473085670963
602,0.0006906375825635675,1319,0.016380163451641835,1.5312791684381233,0.0066090493136756485,0.00022617597055917937,0.23483699772554967
603,-0.00024869639474976447,1319,0.012750109016668532,-0.7083990811188825,0.006423327895595432,0.00022239725573600964,-0.1101213040181956
604,-3.6298669370632236e-05,1319,0.01190793097202169,-0.11070743645842884,0.006609609355139395,0.00021383972951970954,-0.06747536012130402
605,-0.0003449669822655737,1319,0.013546861998548949,-0.9248285338786812,0.006972497371479166,0.00022355464445082666,-0.08491281273692192
606,-0.0005478124904874067,1319,0.012864915162712045,-1.546491015940919,0.006588579795021962,0.00021167326172089073,-0.20868081880212283
607,9.343471918048875e-05,1318,0.011390223198691516,0.2978062139165148,0.006417619086643425,0.00020696097263228644,0.06069802731411229
608,2.8440878094239697e-05,1319,0.011034693674973941,0.09360630817295544,0.005995974131654461,0.000200530372327791,-0.017058377558756634
609,-0.0001754099966154666,1319,0.011513688580810998,-0.553302024600415,0.005886200130804447,0.00019791966723269706,-0.018764215314632297
610,-0.0002293335365466973,1319,0.012498323789404499,-0.6664049196540651,0.006701277661180457,0.00021650708017697487,-0.037149355572403335
611,0.0006799298033638862,1319,0.012108714230069125,2.0393344042131774,0.0061356415032321684,0.00020615720425588152,0.2670583775587566
612,-0.0003069260202196521,1319,0.012525072442778291,-0.8899710086226963,0.006371165923363976,0.00020891497400980747,-0.11504927975739196
613,-0.0005948971860580711,1319,0.011552527766888261,-1.870196721789331,0.00622942066387826,0.00019767967367449182,-0.20451099317664898
614,0.00031448070109260006,1319,0.011492691370550428,0.993790069339828,0.00604932526756631,0.0001965464210746759,0.1406368460955269
615,-0.00016575464268062562,1319,0.013043830685743003,-0.4615119454482856,0.0069037785859582075,0.0002237897144962787,-0.15959059893858984
616,0.00015970039267350683,1319,0.012074146399470059,0.48036565008482046,0.006074360857085641,0.00020397053630080234,0.023692191053828658
617,-0.0004530396722582733,1319,0.012017435063549797,-1.3691368139726834,0.0058906030855539965,0.00019503591384795982,-0.17949203942380593
618,-0.0003147467697732225,1319,0.0109155556987501,-1.0472197625474278,0.005923955751677447,0.00019768458434246087,-0.12035633055344959
619,-0.00026539843047424856,1319,0.01122588653256617,-0.8586182194488658,0.005692792518044119,0.00018986454775848593,-0.11542835481425322
620,3.132545597170347e-06,1319,0.011821501086357093,0.00962381293196664,0.006253988513082323,0.00021276041105043893,-0.07088703563305535
621,0.00012574749399821685,1319,0.012547505743414813,0.3639689480400948,0.0064279155188246085,0.00019883897491384094,0.13059135708870356
622,5.193888465571534e-05,1319,0.011469816379022882,0.16445934329682368,0.006228184244747108,0.00019681122866326914,0.03070507960576194
623,2.2582367929271566e-06,1319,0.011501311491862561,0.007130902707721273,0.005707588034449371,0.00018204790065374452,0.02122820318423048
624,0.0009876686448745265,1319,0.012505550881223453,2.8683413702969633,0.005977286312014346,0.0001856550171686234,0.3447687642153146
625,-0.0005627137063107267,1319,0.012939581301490947,-1.579391032065431,0.006260103876448938,0.00020867872467873505,-0.2242228961334344
626,-0.0001620732448512642,1319,0.010933714983702242,-0.5383515605188852,0.00583171341294085,0.00019467666727023938,-0.08282789992418499
627,0.0003296017941107371,1319,0.01140784128960885,1.0493213137433455,0.006020841373986878,0.00018376411351470038,0.10803639120545869
628,-3.7526969803930167e-06,1319,0.011279731442243835,-0.012082787450974936,0.005389106306537499,0.00018998593439328607,0.03639120545868082
629,-0.0006086179984814329,1319,0.011855368503876052,-1.864455968589303,0.0055750238929595415,0.00018708819352127224,-0.20905989385898407
630,0.0007867744833988106,1319,0.013772093037879123,2.0747831692367225,0.006739274324568264,0.00025450928567642234,0.2971948445792267
631,0.0005526443153533398,1319,0.012057900585190936,1.6645483170944497,0.006398903045192253,0.00022741887250545055,0.2058377558756634
632,-7.971959606296715e-05,1319,0.011678283041036751,-0.24791824586817773,0.006648199445983379,0.00022011598859899003,-0.0017058377558756635
633,-0.000532798409629429,1319,0.011613447299027661,-1.6661886207137462,0.005856295517681508,0.00020913239463623033,-0.19181197877179681
634,5.054146556120421e-05,1319,0.011575282675197477,0.1585764252096882,0.0057238644261825905,0.00021626892801623827,0.00511751326762699
635,0.0001710196376092682,1319,0.012005136110354846,0.5173700583704492,0.00607269888088835,0.00021688091347154805,0.014973464746019712
636,-0.0002311542378762865,1319,0.01189824660293231,-0.7055719253287059,0.006325682270016265,0.0002103755789476869,-0.016300227445034118
637,-0.00019343515658937612,1319,0.01116352546319992,-0.6292981280127257,0.006128032099215758,0.00020113446555047139,-0.07884761182714177
638,-0.00043326261300096315,1319,0.011868060536300485,-1.3258483714108233,0.005844009889862891,0.00019795275559187503,-0.12926459438968915
639,0.0004042448119511628,1319,0.012098909085301106,1.213446516778813,0.006183409436834094,0.00020481835857888474,0.02350265352539803
640,-0.00017693380047051658,1319,0.012321689880983694,-0.5215103474597929,0.006407322654462242,0.00022121346710913685,-0.07941622441243366
641,-0.0003031640449886954,1319,0.01170715652237431,-0.9404780544735295,0.00586242338878526,0.00020465173748782025,-0.09912812736921911
642,0.000244195124425798,1319,0.011499761244520623,0.7712062893433695,0.0059447983014862,0.00020215986720726519,0.07998483699772554
643,-0.0004972281022867275,1319,0.011177400519292332,-1.615612670876644,0.005785422800764503,0.00019451063425265835,-0.15257771038665655
644,-3.341303450301922e-05,1319,0.011390007401523858,-0.10654039697080148,0.0055862737274126415,0.00020108766043215582,0.008150113722517059
645,0.0005920578980494882,1319,0.011815868424319507,1.8197885598862882,0.0062056737588652485,0.0002341800140672052,0.1910538286580743
646,-0.0005348491442449576,1319,0.011926761366702086,-1.628662786202353,0.006066096821207704,0.0002229150418625388,-0.2137983320697498
647,-0.0005027990406159407,1319,0.011428735700242922,-1.5977861369970752,0.00548195523069895,0.0002160023626266833,-0.1768385140257771
648,-2.8580220989116672e-05,1319,0.011627614625201172,-0.08926831779043354,0.006054054054054054,0.00021104478545266593,0.09988627748294163
649,-7.755846293647656e-06,1319,0.011050855037057347,-0.025489170913771578,0.00564516129032258,0.00019951939131989305,-0.05629264594389689
650,0.000581685146125386,1319,0.013469990115567055,1.5683503838802697,0.006206459784673844,0.00022391534687078604,0.2556861258529189
651,-0.0003395492574534035,1319,0.012445709012002475,-0.9908445846388372,0.006052846001629613,0.00021392426124103344,-0.1230098559514784
652,-1.4447907255084367e-05,1319,0.011856563502630861,-0.04425562833900734,0.0059235325794291865,0.00021538779261980935,-0.018574677786201668
653,0.000316830163148041,1319,0.01205578191355531,0.9544507766068957,0.005605765930671547,0.00020895536706359182,0.08396512509476876
654,0.0004248648915538332,1319,0.011389398720048594,1.354791445370643,0.005693153617828816,0.00020859924502496997,0.18157695223654283
655,-7.739833901247138e-05,1319,0.012874329404083262,-0.21833804717821473,0.00654424040066778,0.00023159355640551624,-0.0024639878695981803
656,6.969812017075416e-05,1319,0.012078239711366592,0.20957516563057987,0.006341297701279581,0.00021573477376879356,0.0401819560272934
657,0.00021689771035811016,1319,0.01155232850645447,0.6818798156906536,0.006432714950318764,0.00021542240835343646,0.08927217589082638
658,0.0007327953931031213,1319,0.011266740263909343,2.362146590594812,0.006394543323031015,0.00021417288348275776,0.22801364670204702
659,0.0006653432703294988,1319,0.012122718321164802,1.9932792790942306,0.0064194943010611825,0.00023135194608752538,0.19977255496588325
700,0.0010066060543599542,1319,0.022469546287847027,1.6270002994342614,0.01124567474048443,0.0005049494742171691,0.10007581501137225
701,0.00010095277824712246,1319,0.015561606465318692,0.23560594503800308,0.008886067914947636,0.0003425419015201052,0.09230477634571645
702,0.00023090044779801677,1319,0.015236355505160627,0.5503843489812916,0.008131917777275807,0.0003093717613103048,0.045678544351781654
703,0.0003007367573562355,1319,0.014741943284577572,0.7408907530300084,0.0075870478254979005,0.00029440431211403526,0.06159969673995451
704,0.00031998309046819964,1319,0.01374918222442591,0.8452254366520409,0.007031642390758412,0.00028580730245385966,0.050227445034116754
705,-0.00020279135765256378,1319,0.0246984625882303,-0.2981960731512222,0.007844557084238474,0.0003103218507085933,0.0343062926459439
706,0.000565246136229227,1319,0.017580059772110967,1.167722511892355,0.007463128590890245,0.00028686412151494563,0.3030705079605762
707,0.0002009663991232859,1319,0.013569654428521385,0.537869676711657,0.007057546145494029,0.00027210842924086986,0.07998483699772554
708,-0.0003375432970145071,1319,0.01323341328127025,-0.926360460852435,0.007158684165672405,0.00026664976637810707,-0.15428354814253223
709,0.0006020357758996733,1319,0.014509911465742984,1.506884394033239,0.006715916722632639,0.00026872011578985206,0.31311599696739956
710,-0.00020357070008100207,1319,0.01427639889149302,-0.5178679022664439,0.007874753913940187,0.0002997011178501442,-0.04283548142532222
711,3.111546641358436e-05,1319,0.012892902766570784,0.08764920993162363,0.007078406969508401,0.0002769455086430901,-0.017058377558756634
712,0.0008284959144798121,1319,0.013097673006596429,2.297304827425905,0.007182351935244825,0.00027423289879831617,0.24772554965883245
713,0.0003977027160029336,1319,0.012954154005270953,1.1149923785702387,0.006454415689195059,0.0002550883885130198,0.16755117513267628
714,0.000834024488569346,1319,0.011466314390435306,2.6416626448034948,0.006706792777300086,0.00024495198815605035,0.266868840030326
715,0.0007577022658065149,1319,0.01300725491425352,2.1156086408652706,0.006822654712442598,0.0002879795586432123,0.23654283548142532
716,-0.00037441031931907215,1319,0.012963195094335581,-1.0489581235743914,0.006894853484363457,0.00025969330270331524,-0.1787338893100834
717,-0.00012846938402525125,1319,0.013295205861569187,-0.3509352336708554,0.0065744103719369215,0.00025358451243465005,0.009287338893100834
718,-0.00018271252656606833,1319,0.011921354952943776,-0.556628067905153,0.006701129618992916,0.0002518055990958279,-0.037338893100833964
719,-0.0001793258022473199,1319,0.012773396031607735,-0.5098692290012986,0.00664325709404954,0.00025190941792097195,-0.11618650492797573
720,-0.0001597379126316861,1319,0.013641307405533902,-0.4252794591648905,0.007389162561576354,0.0002893335343381627,-0.008908263836239575
721,1.9994014589046864e-05,1319,0.013211127797254937,0.05496452874010422,0.007057546145494029,0.0002794224411400566,0.0155420773313116
722,-5.538471013037486e-05,1319,0.012724559993812853,-0.1580773006243288,0.006638666847310663,0.0002599905224926187,-0.002084912812736922
723,-0.00016136631701456754,1319,0.012773501442549759,-0.45880202205631576,0.006797639501008442,0.0002577583705367778,-0.10481425322213798
724,-0.00042994695573831006,1319,0.012389102861933577,-1.2603681425625561,0.0064047822374039285,0.0002613704977025094,-0.15598938589840788
725,-7.788007891881858e-05,1319,0.013167518704341604,-0.2148052228607854,0.0070620875194417594,0.0002845937956074646,-0.04871114480667172
726,0.00041347084725205154,1319,0.013668370054377732,1.0986277472735062,0.006598240469208211,0.00026503871529167305,0.0763836239575436
727,0.00016707715484957385,1319,0.012629294425112196,0.4804634780804619,0.006422607578676943,0.0002591587077297695,0.06254738438210766
728,0.0001848156353672711,1319,0.012408156809688568,0.5409459008240135,0.00655829596412556,0.0002576345654019103,0.07733131159969674
729,0.00016301608398055101,1319,0.01155209454712582,0.5124979343288593,0.006057655903510196,0.0002544663518734379,-0.04112964366944655
730,-0.00023599268525654416,1319,0.016491587008451228,-0.5197069076982977,0.008465608465608466,0.0003574263406775261,0.03866565579984837
731,0.00011776449459479832,1319,0.014784039767152042,0.28929681229909615,0.007938446507083537,0.0003112466619337226,-0.009287338893100834
732,-7.565721065064524e-05,1319,0.012793924811740824,-0.21476768172897612,0.007033939990162322,0.00028356807349336834,-0.02862016679302502
733,0.0002514383458717828,1319,0.012402116965333282,0.7363055699696249,0.006657552160732331,0.0002754938682782509,0.08794541319181198
734,-0.000672684958253598,1319,0.013113221345925855,-1.8630509090112541,0.006710254645560908,0.00027484495595508587,-0.20318423047763456
735,6.085910727243001e-05,1319,0.013275174232388116,0.1664975109873757,0.007293809612867029,0.00029211662120738965,-0.030136467020470053
736,-0.00047629822277268463,1319,0.012455829073605599,-1.3887648595134316,0.007231778500955628,0.0002827763516905092,-0.1717210007581501
737,-0.0002780639185232241,1319,0.013053817837307774,-0.7736232057653906,0.006513725349844315,0.00027708355554616817,-0.06520090978013647
738,-0.000222970875784711,1319,0.012121552894779878,-0.6680550887745295,0.0065744103719369215,0.00027622471955898693,-0.06993934799090219
739,-5.416884603746476e-05,1319,0.013641566360524177,-0.14421410585804761,0.006515957446808511,0.00027499233444095393,-0.017058377558756634
740,-0.0008771485400392105,1319,0.01375915600064185,-2.315281213910559,0.007187142123761008,0.00030816427580359945,-0.2920773313115997
741,-0.00042369669607670825,1319,0.0132924507656809,-1.1576370419195916,0.006501170597682022,0.0002822189114275693,-0.09761182714177408
742,-0.00011738472827391951,1319,0.012966041368116327,-0.32879605179611604,0.006771841047774967,0.0002789226826032808,-0.08434420015163002
743,3.8015908585291396e-05,1319,0.013615455191997985,0.1014041215485323,0.006697923643670462,0.00027151213658038845,-0.01288855193328279
744,-0.0002637794504177815,1319,0.013965168478507886,-0.6859890404671143,0.006491398896462187,0.00028169101386824177,-0.14594389689158455
745,0.0002079927704380809,1319,0.0134833985563941,0.5602363262185907,0.006945133445778351,0.0003055840839209501,0.07354056103108415
746,-0.0004813822249096629,1319,0.014475000442459297,-1.2077967647694958,0.0072921414154567335,0.00030640782193457896,-0.1749431387414708
747,0.00047884535685083115,1319,0.013351409144772022,1.3025385141943535,0.006266192685425077,0.00029391228551069046,0.14556482183472327
748,-0.0002934154490603668,1319,0.013791371758944985,-0.7726768651385694,0.006567836367048227,0.00027981999083185374,-0.1230098559514784
749,-0.0002558761932843531,1319,0.012179636817519221,-0.7629884091180407,0.006391347099311702,0.0002710372959252246,-0.1419636087945413
750,1.5190003686087644e-05,1319,0.01276174731991079,0.043228496967166644,0.00644381796214257,0.00029995585401765165,0.05136467020470053
751,-0.0003040399469622579,1319,0.012338686212179616,-0.8949198190352547,0.006864384405526709,0.0002839861111625396,-0.06425322213798332
752,-0.0003553444488571411,1319,0.012494311792960127,-1.0329031304158152,0.006683375104427736,0.00027431877457845,-0.14802880970432145
753,0.00022447319414179364,1319,0.0117849231710181,0.6917674586824959,0.006476983576220219,0.0002649645404612385,0.043214556482183475
754,0.00037442501833932735,1319,0.01173387047768306,1.158900012331459,0.006082074588958696,0.0002679166508755588,0.14347990902198635
755,-1.9719285410188625e-05,1319,0.013221491692429017,-0.05416679183907214,0.006965218556056615,0.0002892200063086642,0.03316906747536012
756,0.00016960838998802957,1319,0.012132941186671782,0.5076958775618338,0.0065778377466689155,0.00027290599411942316,0.03544351781652767
757,0.00037817476907328027,1319,0.012799808389209548,1.0730290500666364,0.006594614398241437,0.00028129177204163,0.1431008339651251
758,0.00023968787581852196,1319,0.01198090851907326,0.726572091797652,0.00583414363105987,0.0002794526671109082,0.09097801364670205
759,-0.00018270872989412587,1319,0.011235712108893122,-0.5905832066785118,0.00583414363105987,0.0002726363739973653,-0.0763836239575436
800,-0.0005072326329318608,1319,0.016765223480839225,-1.0988040134139487,0.009074494189545812,0.0005420146770323012,-0.014973464746019712
801,6.441797902520665e-05,1319,0.01628652287247785,0.14364850810479482,0.009424436216762033,0.00044142494652030077,-0.032410917361637606
802,0.0006197796149788373,1319,0.01359509390515273,1.6556840838178615,0.007652131665249606,0.00037003249024873794,0.2143669446550417
803,0.00031814425824183376,1319,0.013576151106043466,0.8510789013316368,0.007533877990313584,0.0003547647315724572,0.047952994692949204
804,-0.00031593932490904753,1319,0.01399039597853314,-0.8201552643089002,0.00750044645514614,0.0003640249666970559,-0.1580742987111448
805,-0.0006023856610802557,1319,0.014499069612821004,-1.5088875958653643,0.008438818565400843,0.000385889366450069,-0.2266868840030326
806,0.0010216695951481623,1319,0.013978103171527438,2.6545115852944856,0.007557511834565235,0.00038242161161941644,0.26611068991660347
807,0.0002607032158578762,1319,0.01373447319649742,0.6893769845063066,0.007596035592852493,0.00036891115175504666,0.08491281273692192
808,-0.0003246826212231751,1319,0.012965884368286261,-0.909450983700466,0.007257646448937273,0.0003425366246776993,-0.09950720242608037
809,-0.0006892654381170446,1319,0.013964911740340343,-1.79254763211,0.007488347214793307,0.00035976118329414256,-0.17266868840030325
810,-0.00035747882462051244,1319,0.01451226217189161,-0.8946179412311092,0.00756075607560756,0.0003934749301937189,-0.1465125094768764
811,-0.00045381081357780714,1319,0.013457789758755825,-1.2246824620874306,0.007370748657470779,0.0003675192467747154,-0.17456406368460956
812,0.00017027241582386052,1319,0.013235418701270821,0.4672281609932956,0.006870744126127231,0.00036096157694597014,0.02539802880970432
813,0.0006434574668609236,1319,0.012867560356497252,1.8161262206274473,0.006810496737629184,0.00034312622661091056,0.25758150113722517
814,-7.538861855865126e-05,1319,0.01434604340943423,-0.19085170424062795,0.006853413108512374,0.0003556671848942406,-0.00018953752843062926
815,2.519542258993989e-05,1319,0.017430685137034056,0.052496407802222235,0.008038750901782955,0.00047504420339576154,-0.08301743745261561
816,5.999342804295254e-05,1319,0.015034646098014574,0.14492151533727504,0.007749077490774909,0.0004088321305439213,0.03847611827141774
817,-0.00022172707904151843,1319,0.013939702581953923,-0.5776803908474492,0.007425540595675234,0.0003808756044512357,-0.03582259287338893
818,0.0001804861285574606,1319,0.013693580725717039,0.4786843189179998,0.007221147646679561,0.00037644368778561607,0.15295678544351782
819,0.00045682721222141165,1319,0.013152343824095214,1.2614533959327343,0.0071135629514027495,0.00037810692342711723,0.10519332827899924
820,-0.0002522442469604734,1319,0.015909984211426576,-0.5758029943272145,0.008932844153772532,0.00048184457816857307,-0.1087945413191812
821,-0.0008005631403070539,1319,0.01488844687302616,-1.952848680299929,0.007998359310910582,0.00042956065573149786,-0.28089461713419256
822,-0.0005691979943613446,1319,0.014542141049358897,-1.4215345062502522,0.007813662747432655,0.00041096299110228126,-0.24848369977255497
823,-0.00015468873695505793,1319,0.013602372335066596,-0.4130155781061954,0.007189072609633357,0.0004039503874949083,-0.051933282789992416
824,0.0002536862856329311,1319,0.013318025924713954,0.6917983654878175,0.007469475700263347,0.00040043191092215257,0.05667172100075815
825,9.342754664826691e-05,1319,0.013818483071051357,0.24554832255885625,0.007805033450143359,0.00041445303754072445,0.07145564821834724
826,8.113194223862797e-05,1319,0.014070782262550117,0.20940933031543707,0.007630813953488373,0.000385164021552726,0.0343062926459439
827,0.0004064426868901284,1319,0.013096921121950666,1.1270741770521635,0.00722170638605179,0.00036196891686528313,0.16849886277482942
828,0.0004029935054020061,1319,0.014985357032872655,0.9766823742323038,0.006780687149992431,0.0003783262830867531,0.1768385140257771
829,0.0010284117803182995,1319,0.029001310627648418,1.2878693737936542,0.007873130131593747,0.0004032755947800929,0.3883623957543594
830,0.0018305317603033427,1319,0.11207758203028105,0.5931723699395606,0.016599927193301785,0.0017449025687763765,0.6603487490523123
831,-0.0008491988414557107,1318,0.033304650097138115,-0.9256828610221324,0.013285063506397188,0.0011693294459102967,-0.3198027314112291
832,0.0008952568369957386,1319,0.036407829575913014,0.8930489301927763,0.012799253808684836,0.001038779054097701,0.09173616376042457
833,-0.00029777942235872614,1319,0.028312969952854018,-0.3819721092386477,0.011563264398487882,0.0009093586199928994,-0.060272934040940106
834,1.9134383311456994e-05,1319,0.02557607019360224,0.02717083920495791,0.010173074382349056,0.0008374152991731212,0.0200909780136467
835,0.00011531737835189407,1319,0.024521830118388908,0.17079072372322435,0.010929672760392948,0.0008576496800509031,0.02122820318423048
836,0.00011965931679764758,1319,0.02523631992961016,0.172203864012245,0.010750623920138223,0.0008417515552724239,0.026724791508718725
837,-0.0010766272915263982,1319,0.02374789306341075,-1.6465036497322838,0.010996203691582671,0.0007654101907191838,-0.3749052312357847
838,0.0004365675671939647,1319,0.02145792190112873,0.7389009179991956,0.009357037829167223,0.0007195790871088445,0.13191811978771797
839,-0.00034064463492183226,1319,0.019255508217997687,-0.6424938359840081,0.009346754313886606,0.0006778420424749854,-0.1178923426838514
840,-0.00015417930468623794,1319,0.022934075233224136,-0.24415591364946654,0.010804553347482154,0.0007659883187655816,-0.08680818802122821
841,4.8490067246537865e-05,1319,0.019736975631970844,0.0892266482487474,0.010346738929605224,0.00069222577886745,0.045299469294920396
842,0.00011476170036392229,1319,0.02101638424196495,0.1983176520652951,0.009713636937050588,0.0006988293144688694,-0.0155420773313116
843,0.000616019977346556,1319,0.01916137169210754,1.1675906238797584,0.009234067111880618,0.0006628595648491778,0.17513267626990145
844,-0.00011638667417108852,1319,0.018546986951891394,-0.2279041793581714,0.008900819440519922,0.000630635032847384,-0.04378316906747536
845,0.0001081411133958765,1319,0.021420350639737903,0.18335242518565845,0.009841333601124722,0.0007286346244190956,0.08927217589082638
846,2.8263448623692344e-05,1319,0.01842467906589148,0.05571185487281686,0.008657243816254417,0.0006651457701688629,0.003411675511751327
847,-0.00024121041736206388,1319,0.016534171860968956,-0.5298293474910616,0.009058138460116463,0.0006283750544324509,-0.16755117513267628
848,3.600042479268975e-05,1319,0.018257522302221798,0.07161239249242098,0.009023234829686443,0.0006445236891029967,-0.01004548900682335
849,0.00024743590231441807,1319,0.01954880837410744,0.45968975322815164,0.008281693403602247,0.0006242235882996123,0.17930250189537528
850,-0.0010976514191678801,1319,0.018013426558243565,-2.213046339273031,0.009013566337088988,0.0006921527630946347,-0.3762319939347991
851,0.0009309767032331649,1319,0.017936369559277292,1.885066465540619,0.009120273608208248,0.0006238655181601824,0.3026914329037149
852,0.0006916902597077865,1319,0.01692434093390145,1.4843020675029541,0.008298755186721992,0.00060470729000552,0.27975739196360877
853,-0.00038163201410762606,1319,0.016231676181770086,-0.8538937349255858,0.008272687690489519,0.0005737206517046951,-0.06766489764973464
854,-0.0003932741191686232,1319,0.01700053870711831,-0.8401466140331485,0.008093525179856115,0.0005957190649924776,-0.12471569370735405
855,0.0008685623258647789,1319,0.016954777247742598,1.8605069521273365,0.00849504455734155,0.0005925740378799486,0.25890826383623955
856,-0.0008168625703245143,1319,0.01636842376629133,-1.812443738996084,0.008766671661921176,0.0005881507519090019,-0.31103108415466263
857,-0.001087275623172268,1319,0.015458768653528706,-2.5543896812037468,0.007991881263478372,0.0005668485480124178,-0.2522744503411676
858,0.0006815300419807524,1319,0.015349717764588907,1.6125270463744454,0.007750507473703636,0.0005500510809067159,0.16338134950720243
859,-0.00018355600888829337,1319,0.015320701803164314,-0.435123304682278,0.007597895967270602,0.0005485666928440942,-0.10614101592115238
900,-0.00015927948563823613,1319,0.022989800666888806,-0.2516210884055018,0.01183903466332745,0.0009468891636378319,-0.08244882486732373
901,-0.00012088097061568159,1319,0.018982335983594553,-0.2312760600621874,0.00972318682408969,0.0007401949714045522,-0.06576952236542835
902,0.0006950458805903613,1319,0.018646228773243376,1.3537699294784562,0.009408926417370326,0.0006719166105105207,0.3212661106899166
903,-0.00021944117561120954,1319,0.017354234341443425,-0.4592350862473092,0.008825720671671729,0.0006345451735595571,-0.014025777103866566
904,0.0007413351943818295,1319,0.017095079604204772,1.5749468014094061,0.008527053091056745,0.0006424106147659376,0.21038665655799849
905,-0.0003645193111071303,1319,0.016789047811393273,-0.7885275521597235,0.009008732955415965,0.0006640140562567396,-0.09230477634571645
906,-0.0006910626402137347,1319,0.016655687780261403,-1.5068750483797515,0.008930642542333564,0.0006463581281491197,-0.2636467020470053
907,-0.00028005015372286793,1319,0.01669307714217748,-0.6092868609408318,0.00909090909090909,0.0006219095851377489,-0.08188021228203184
908,0.0001926538910219887,1319,0.016353584101715765,0.4278457614358491,0.009092322039166927,0.0006089422912257541,-0.002843062926459439
909,-9.788930117330558e-05,1319,0.014808754204153188,-0.24007066812612812,0.008087810514153668,0.0005825618340951459,-0.0712661106899166
910,-0.0010242365946856616,1319,0.015424587890151595,-2.4116213324476696,0.009105691056910569,0.0006221276622689056,-0.32221379833206976
911,0.0004100226900527443,1319,0.015609618426433788,0.9539772136153783,0.00801248699271592,0.0005685305836051992,0.2558756633813495
912,6.289403911097429e-05,1319,0.015390469610270362,0.14841575731885326,0.008914926133469179,0.0005919854131387041,-0.01819560272934041
913,-0.00036505816514377255,1319,0.014304358912265936,-0.9268641102594375,0.008166969147005444,0.000572996941616586,-0.2517058377558757
914,0.001251327549135923,1319,0.014368191462334964,3.162942503553899,0.007275343779980812,0.000567735825008355,0.3980288097043215
