td,year,tf,direction,freeze_end,price_end,slope_pm,w2s,atr14,slope_norm
2026-01-02,2026,15,dn,1245,25357.239,-0.172727,99.761,352.35,-0.0809
2026-01-05,2026,15,dn,1290,25580.75,-0.1,35.75,362.0,-0.0207
2026-01-06,2026,15,up,1170,25716.708,0.048148,70.958,337.87,0.0192
2026-01-12,2026,15,up,1215,25986.8,0.313333,24.8,275.71,0.0852
2026-01-14,2026,15,dn,1230,25475.477,-0.295455,68.023,281.31,-0.1733
2026-01-23,2026,15,dn,1185,25699.475,-1.04,63.275,352.73,-0.2211
2026-01-29,2026,15,up,1275,25840.679,0.188095,66.286,371.12,0.0532
2026-02-02,2026,15,up,1185,25891.55,0.196667,59.05,406.0,0.0727
2026-02-02,2026,15,up,1245,25924.906,0.129167,30.406,406.0,0.0191
2026-02-03,2026,15,dn,1260,25268.625,-1.116667,99.875,446.54,-0.5627
2026-02-05,2026,15,dn,1245,24730.542,-0.669444,98.667,496.1,-0.1214
2026-02-09,2026,15,up,1290,25377.112,0.081667,55.312,554.12,0.0221
2026-02-10,2026,15,dn,1230,25309.312,-0.369444,55.188,563.32,-0.059
2026-02-11,2026,15,up,1185,25270.875,0.555556,79.125,536.21,0.0932
2026-02-11,2026,15,up,1275,25310.208,0.394444,68.042,536.21,0.0662
2026-02-12,2026,15,dn,1200,24866.833,-0.061111,69.333,547.0,-0.0101
2026-02-13,2026,15,up,1170,24910.062,0.541667,107.812,575.05,0.113
2026-02-13,2026,15,up,1230,24950.125,0.033333,46.875,575.05,0.0035
2026-02-17,2026,15,up,1290,24795.75,0.476923,115.462,586.19,0.1587
2026-02-19,2026,15,dn,1215,24784.688,-0.580556,61.812,575.4,-0.0908
2026-02-24,2026,15,up,1140,25051.75,0.483333,46.25,508.37,0.057
2026-02-24,2026,15,up,1200,25046.375,0.041667,34.25,508.37,0.0049
2026-02-25,2026,15,up,1290,25373.458,0.227778,15.292,481.71,0.0426
2026-02-27,2026,15,up,1140,24978.031,0.254167,70.156,431.94,0.0353
2026-02-27,2026,15,dn,1215,24909.312,-0.425,53.688,431.94,-0.059
2026-02-27,2026,15,dn,1290,24938.225,-0.023333,66.275,431.94,-0.0041
2026-03-03,2026,15,up,1230,24794.464,1.02619,84.214,448.75,0.2401
2026-03-05,2026,15,dn,1230,24868.75,-0.877778,135.75,469.71,-0.3364
2026-03-10,2026,15,up,1215,25132.917,0.262963,96.417,523.21,0.0678
2026-03-10,2026,15,dn,1275,25053.625,-0.685185,96.708,523.21,-0.1768
2026-03-11,2026,15,dn,1230,24941.714,-0.138095,74.429,520.36,-0.0279
2026-03-13,2026,15,dn,1185,24426.719,-0.1625,52.031,516.57,-0.0189
2026-03-13,2026,15,dn,1245,24396.625,-0.483333,65.375,516.57,-0.0561
2026-03-18,2026,15,dn,1200,24853.284,-0.098485,62.216,546.57,-0.0297
2026-03-19,2026,15,dn,1200,24431.0,-0.256667,64.8,547.45,-0.0352
2026-03-25,2026,15,up,1230,24469.188,0.725,57.188,556.95,0.0781
2026-03-31,2026,15,up,1215,23800.0,1.74697,154.614,534.98,0.5388
2026-04-06,2026,15,up,1275,24297.25,0.166667,74.5,600.34,0.0292
2026-04-06,2026,15,dn,1200,24252.0,-0.55,74.0,600.34,-0.0825
2026-04-09,2026,15,dn,1275,25188.438,-0.186111,51.812,610.25,-0.0274
2026-04-13,2026,15,up,1215,25404.312,0.525,58.812,569.46,0.1383
2026-04-16,2026,15,dn,1275,26394.696,-0.719048,72.054,563.45,-0.134
2026-04-17,2026,15,up,1170,26813.031,0.129167,77.531,537.89,0.0144
2026-04-17,2026,15,dn,1215,26767.175,-0.746667,65.275,537.89,-0.1041
2026-04-21,2026,15,dn,1215,26665.514,-0.462963,86.347,500.82,-0.1248
2026-04-22,2026,15,up,1215,27024.25,0.34375,41.219,453.41,0.091
2026-04-23,2026,15,dn,1245,26755.5,-3.4,226.75,446.05,-0.8004
2026-04-24,2026,15,up,1245,27433.35,0.426667,48.35,437.0,0.0732
2026-05-05,2026,15,up,1260,28164.812,0.28125,34.094,377.5,0.0894
2026-05-07,2026,15,dn,1215,28604.875,-1.416667,116.625,392.29,-0.2167
2026-05-15,2026,15,up,1260,29422.325,0.698333,95.85,435.66,0.2404
2026-05-21,2026,15,up,1245,29546.679,2.319048,111.679,503.68,0.4834
2026-05-22,2026,15,up,1230,29706.312,0.29375,55.906,507.98,0.0694
2026-06-01,2026,15,up,1230,30666.891,1.15625,78.141,497.15,0.2791
2026-06-02,2026,15,dn,1290,30638.656,-0.170833,47.844,473.13,-0.0217
2026-06-04,2026,15,up,1260,30568.705,0.781818,64.977,463.25,0.2785
2026-06-10,2026,15,dn,1245,28747.312,-0.091667,135.438,622.25,-0.0177
2026-06-11,2026,15,up,1230,29219.275,4.36,279.175,646.56,0.5058
