trade_date,c_0,c_400,c_600,c_830,c_900,c_915,c_930,c_945,c_1000,c_1030,c_1100,c_1200,c_1300,c_1330,c_1400,c_1430,c_1500,c_1515,c_1530,c_1545,c_1600,c_1800,c_2000,s_0,s_400,s_600,s_830,s_900,s_915,s_930,s_945,s_1000,s_1030,s_1100,s_1200,s_1300,s_1330,s_1400,s_1430,s_1500,s_1515,s_1530,s_1545,s_1600,s_1800,s_2000,vol0830_5m,vol1400_5m,vol0930_5m,rth_avg1m_vol
2023-06-26,15100.5,15040.0,15027.5,15062.5,15060.5,15059.0,15041.0,15087.5,15130.5,15119.0,15071.8,15010.0,14918.5,14925.0,14895.8,14916.8,14935.5,14936.0,14916.0,14895.5,14875.8,15055.0,15097.8,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1094.0,4307.0,14413.0,1357.8128205128205
2023-06-27,14875.5,14903.2,14918.0,14912.0,14911.0,14919.0,14928.2,14944.0,14965.8,14934.8,14940.8,15012.0,15053.0,15084.8,15113.8,15125.5,15110.2,15125.0,15134.2,15129.2,15100.0,14880.0,14891.8,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,2156.0,3420.0,20972.0,1178.0
2023-06-28,15064.5,15065.2,15042.2,15057.2,15047.8,15035.5,15047.5,15055.5,15085.5,15144.2,15184.8,15174.2,15088.0,15135.2,15103.8,15139.0,15124.8,15107.8,15098.0,15112.0,15157.5,15091.0,15060.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,895.0,4494.0,19842.0,1370.4794871794873
2023-06-29,15147.8,15138.5,15169.2,15191.2,15129.8,15105.5,15121.2,15080.8,15103.0,15044.8,15070.5,15127.5,15081.2,15090.8,15051.2,15072.5,15079.5,15087.5,15078.2,15069.5,15104.8,15158.0,15170.8,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,6021.0,7615.0,24203.0,1204.4615384615386
2023-06-30,15124.0,15146.2,15171.0,15209.0,15241.2,15260.5,15240.5,15311.0,15318.5,15354.8,15331.0,15312.8,15353.5,15350.8,15351.2,15351.8,15336.8,15356.5,15351.8,15351.2,15315.0,15100.8,15119.0,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,8767.0,2123.0,16591.0,1011.4307692307692
2023-07-03,15350.2,15365.8,15373.0,15345.0,15349.0,15352.8,15348.8,15369.5,15383.2,15358.5,15315.0,15318.2,15352.2,,,,,,,,,15341.5,15350.8,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,,,,,,,,,NQU3,NQU3,1106.0,,12401.0,797.4755555555555
2023-07-04,15349.5,15356.8,15350.8,15355.5,15357.2,15356.0,15365.5,15366.0,15364.0,15350.2,15348.8,15348.5,,,,,,,,,,15345.2,15337.2,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,,,,,,,,,,NQU3,NQU3,337.0,,827.0,69.88571428571429
2023-07-05,15344.2,15301.0,15267.8,15272.0,15283.2,15294.5,15328.5,15386.0,15374.0,15415.5,15412.0,15340.8,15365.8,15367.5,15380.0,15351.0,15376.2,15377.2,15389.2,15379.2,15359.0,15347.5,15343.2,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,992.0,6312.0,20425.0,974.5128205128206
2023-07-06,15300.2,15283.8,15298.2,15245.8,15194.8,15181.8,15203.8,15194.0,15144.5,15171.8,15133.5,15163.5,15211.8,15203.2,15232.8,15225.0,15247.2,15228.8,15232.2,15229.8,15234.2,15357.0,15356.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,6968.0,3944.0,25315.0,1031.8974358974358
2023-07-07,15232.5,15196.0,15208.5,15267.2,15214.0,15225.5,15216.5,15236.2,15267.8,15219.0,15239.0,15284.0,15336.5,15358.0,15328.5,15328.0,15299.0,15289.8,15255.8,15221.0,15193.5,15218.0,15222.0,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,11819.0,2566.0,17197.0,1016.8948717948718
2023-07-10,15132.0,15110.8,15124.0,15175.2,15179.5,15169.8,15202.5,15171.5,15122.8,15176.8,15142.8,15111.2,15152.2,15177.5,15151.8,15184.2,15180.0,15170.5,15169.0,15157.5,15193.0,15188.8,15181.8,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1289.0,4215.0,20666.0,1166.9589743589743
2023-07-11,15195.8,15197.8,15218.5,15226.5,15221.5,15217.8,15197.0,15178.5,15153.0,15179.5,15195.8,15243.5,15219.0,15198.2,15208.0,15177.8,15212.0,15203.8,15213.2,15239.2,15250.5,15191.0,15193.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1697.0,2473.0,17568.0,1153.674358974359
2023-07-12,15276.2,15290.2,15294.8,15380.8,15400.8,15421.8,15424.8,15436.5,15456.0,15499.5,15461.5,15373.5,15416.5,15449.5,15451.2,15466.8,15454.2,15470.5,15443.5,15456.0,15458.8,15258.2,15264.2,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,18778.0,4879.0,20551.0,1289.3051282051283
2023-07-13,15500.5,15525.0,15544.8,15565.5,15557.0,15561.8,15552.8,15606.5,15607.2,15566.8,15611.2,15627.0,15649.0,15662.2,15660.0,15664.2,15680.5,15713.0,15718.2,15735.8,15710.5,15459.0,15473.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,5920.0,3466.0,21127.0,1094.697435897436
2023-07-14,15723.2,15718.2,15695.8,15722.0,15704.2,15717.0,15747.5,15773.2,15791.8,15832.2,15791.0,15809.5,15757.5,15759.0,15751.5,15716.8,15680.5,15695.8,15675.8,15690.2,15700.0,15702.0,15711.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,946.0,3402.0,19972.0,1312.825641025641
2023-07-17,15676.8,15715.2,15691.0,15697.8,15706.8,15715.0,15756.8,15723.5,15746.0,15757.8,15756.5,15802.5,15796.2,15794.8,15819.0,15830.5,15825.5,15848.2,15862.8,15853.8,15828.0,15686.2,15666.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1841.0,2450.0,18292.0,1072.0794871794872
2023-07-18,15814.2,15834.5,15832.5,15828.0,15811.8,15816.8,15789.8,15769.0,15782.5,15761.8,15795.5,15880.2,15919.0,15935.0,15952.2,15999.2,15994.8,16027.8,16009.5,16001.0,15966.2,15830.8,15818.2,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,5251.0,4772.0,19318.0,1341.451282051282
2023-07-19,15963.2,15969.8,16000.8,15998.5,16005.2,16011.2,16021.5,16016.2,15992.8,15988.0,16003.5,16027.8,15972.0,15948.8,15953.8,15935.0,15956.2,15984.2,15971.2,15965.8,15949.5,15953.2,15957.2,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1623.0,3510.0,22798.0,1432.0435897435898
2023-07-20,15883.8,15847.5,15834.2,15849.2,15827.2,15815.0,15844.0,15883.5,15843.2,15741.8,15727.0,15749.0,15690.0,15707.2,15675.8,15624.2,15615.8,15572.8,15570.0,15589.2,15592.8,15921.5,15863.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,2530.0,9451.0,25264.0,1672.1615384615384
2023-07-21,15601.0,15625.2,15645.5,15690.0,15698.8,15706.5,15664.5,15699.2,15620.8,15564.5,15598.8,15599.2,15581.0,15624.2,15648.2,15594.5,15577.5,15535.0,15540.0,15546.0,15546.2,15593.0,15571.8,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1501.0,5644.0,22361.0,1459.0641025641025
2023-07-24,15546.0,15579.0,15579.8,15579.5,15572.8,15582.8,15607.2,15602.2,15510.5,15586.0,15560.8,15560.2,15551.0,15554.5,15585.2,15572.8,15565.0,15550.5,15538.8,15549.2,15565.0,15563.2,15545.0,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1170.0,4238.0,19214.0,1171.9333333333334
2023-07-25,15560.8,15590.5,15620.5,15605.5,15605.2,15595.5,15595.2,15646.8,15658.5,15627.0,15615.2,15662.5,15695.5,15707.5,15688.8,15719.5,15693.2,15712.0,15698.0,15686.8,15649.2,15562.5,15569.0,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,787.0,3047.0,18893.0,1081.174358974359
2023-07-26,15652.0,15662.5,15647.5,15632.8,15618.2,15623.8,15637.5,15599.5,15630.2,15608.2,15522.5,15578.0,15548.8,15558.5,15577.0,15562.0,15643.0,15550.8,15565.2,15618.5,15615.8,15721.8,15639.8,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1328.0,9249.0,22370.0,1393.0384615384614
2023-07-27,15698.8,15768.8,15796.2,15832.2,15819.5,15828.2,15830.2,15901.0,15870.8,15774.8,15787.0,15794.0,15835.0,15736.0,15707.8,15630.8,15560.5,15605.8,15578.8,15523.0,15572.0,15642.2,15647.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,5456.0,7243.0,25970.0,1764.179487179487
2023-07-28,15611.0,15665.0,15698.2,15737.8,15744.0,15730.2,15730.0,15785.8,15793.8,15816.2,15822.2,15878.8,15846.5,15835.0,15834.5,15851.5,15855.0,15872.0,15853.2,15835.5,15837.0,15582.8,15592.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,4816.0,5823.0,17504.0,1307.4307692307693
2023-07-31,15807.2,15826.8,15834.2,15873.2,15884.0,15866.0,15866.8,15903.8,15814.2,15859.5,15865.5,15850.8,15829.5,15832.2,15840.2,15826.8,15843.5,15830.2,15832.0,15814.5,15867.2,15846.5,15886.2,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1505.0,3477.0,21392.0,1004.4897435897436
2023-08-01,15867.5,15827.8,15806.2,15756.5,15771.5,15794.2,15781.2,15799.2,15788.5,15786.5,15820.2,15822.8,15833.2,15813.8,15830.0,15834.5,15835.8,15843.5,15835.2,15824.0,15814.2,15873.5,15860.2,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,2479.0,3858.0,16630.0,1046.8589743589744
2023-08-02,15728.0,15632.8,15643.0,15685.8,15676.2,15660.0,15654.5,15611.8,15592.5,15549.5,15500.8,15449.5,15483.0,15488.0,15473.2,15492.2,15492.8,15459.0,15434.0,15468.0,15466.8,15699.2,15747.8,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,2213.0,5146.0,23302.0,1440.4153846153847
2023-08-03,15477.5,15354.0,15420.8,15381.5,15371.5,15359.8,15378.2,15395.8,15448.5,15365.0,15429.8,15442.2,15509.8,15496.8,15452.2,15468.5,15472.8,15421.8,15445.8,15437.8,15434.2,15462.2,15487.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,5902.0,4748.0,19260.0,1116.674358974359
2023-08-04,15514.2,15532.8,15521.5,15482.2,15511.0,15515.0,15518.0,15512.5,15446.8,15468.0,15521.2,15571.5,15594.5,15557.0,15509.5,15435.8,15387.8,15406.0,15382.8,15355.2,15363.2,15448.2,15484.2,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,9535.0,13378.0,21470.0,1493.0794871794872
2023-08-07,15432.0,15459.8,15433.0,15402.5,15439.0,15443.2,15462.2,15407.2,15370.2,15409.2,15389.0,15408.2,15424.8,15422.0,15451.8,15439.2,15457.0,15447.0,15442.8,15457.5,15481.8,15378.0,15403.8,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1117.0,5008.0,22392.0,1152.374358974359
2023-08-08,15434.0,15439.5,15420.8,15361.8,15371.0,15369.2,15371.5,15313.0,15285.0,15275.5,15231.0,15240.0,15272.8,15295.8,15299.0,15314.0,15331.8,15334.5,15325.5,15358.2,15355.8,15495.0,15489.8,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1325.0,3639.0,17979.0,1258.125641025641
2023-08-09,15375.2,15399.8,15397.0,15380.5,15368.2,15368.8,15351.2,15297.5,15294.0,15287.0,15204.2,15174.5,15183.2,15258.2,15242.2,15302.2,15270.0,15239.0,15252.5,15216.8,15193.2,15355.8,15350.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1380.0,4241.0,16796.0,1344.8794871794871
2023-08-10,15241.0,15278.0,15273.2,15347.0,15337.0,15321.2,15289.2,15351.2,15430.8,15412.2,15316.0,15227.8,15221.5,15195.8,15152.8,15219.2,15229.2,15242.8,15198.2,15178.0,15200.8,15204.0,15215.0,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,16511.0,6044.0,19130.0,1597.4615384615386
2023-08-11,15212.5,15209.5,15159.5,15149.5,15103.5,15105.2,15078.0,15059.0,15096.2,15151.8,15111.2,15088.0,15070.2,15104.5,15087.5,15121.5,15121.2,15100.8,15114.2,15101.8,15105.5,15222.8,15240.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,8307.0,5392.0,15246.0,1214.6692307692308
2023-08-14,15049.8,15197.5,15144.0,15069.2,15083.2,15065.8,15051.2,15112.2,15103.8,15153.8,15231.2,15212.2,15216.5,15236.0,15216.5,15210.2,15211.2,15226.0,15226.2,15249.5,15270.0,15120.8,15140.0,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,3583.0,2663.0,17840.0,1025.3153846153846
2023-08-15,15317.8,15196.8,15214.2,15167.2,15182.2,15217.5,15224.0,15193.8,15174.2,15124.5,15146.5,15205.5,15156.5,15169.2,15155.0,15153.0,15159.0,15136.5,15089.0,15088.0,15107.0,15282.0,15298.8,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,7044.0,2648.0,17166.0,1078.9051282051282
2023-08-16,15122.0,15143.5,15120.8,15087.2,15070.2,15074.2,15081.0,15091.8,15092.2,15109.0,15129.2,15043.8,15023.2,15010.0,15032.8,15076.0,15017.5,14960.5,14957.5,14973.5,14940.8,15116.2,15118.0,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,2189.0,10420.0,14281.0,1303.8384615384616
2023-08-17,14945.5,14950.5,14978.0,14994.0,15007.0,14993.2,14998.0,14942.0,14939.2,14897.2,14882.5,14896.8,14948.8,14895.0,14874.5,14850.5,14817.0,14758.0,14799.8,14759.8,14768.8,14947.8,14928.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,3729.0,3598.0,19050.0,1366.7102564102563
2023-08-18,14762.8,14747.0,14730.8,14640.0,14654.0,14659.5,14648.5,14650.0,14643.2,14644.0,14703.8,14728.2,14703.2,14708.2,14730.5,14740.0,14740.5,14735.0,14749.0,14785.5,14766.2,14755.2,14746.0,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1668.0,3430.0,26591.0,1409.6538461538462
2023-08-21,14765.0,14812.2,14839.8,14848.5,14817.8,14802.5,14813.8,14868.8,14910.0,14834.5,14834.8,14820.5,14902.5,14929.8,14947.8,14964.0,14985.5,14998.2,14984.2,15002.0,14975.2,14771.8,14776.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1504.0,3817.0,19408.0,1286.351282051282
2023-08-22,14974.8,15048.2,15068.5,15111.5,15089.2,15081.0,15072.0,15039.5,15008.2,15006.5,15046.5,14985.8,14977.5,14955.0,14946.8,14980.8,14983.0,14999.2,14957.8,14939.2,14962.5,14970.8,14956.0,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,2508.0,5790.0,17940.0,1255.0307692307692
2023-08-23,15009.0,15051.5,15055.5,14969.0,14989.5,15014.0,15020.8,15045.2,15092.0,15129.5,15173.8,15198.0,15179.8,15229.0,15231.5,15207.0,15206.0,15224.0,15218.8,15219.5,15200.2,14968.5,14964.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,2138.0,3182.0,17866.0,1080.625641025641
2023-08-24,15379.8,15386.5,15360.8,15333.2,15336.2,15350.2,15314.8,15206.0,15226.5,15071.8,15015.5,14953.5,14994.8,14967.8,14982.8,14980.0,14964.8,14941.8,14926.8,14884.8,14857.2,15331.2,15329.0,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,3827.0,5516.0,32080.0,1655.6666666666667
2023-08-25,14836.5,14846.2,14857.0,14903.5,14895.8,14898.0,14920.8,14942.5,14935.8,14888.2,14774.0,14820.8,14887.8,14863.2,14886.0,14969.5,15014.0,15006.0,15008.8,15006.8,14988.2,14842.8,14859.2,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,2060.0,3809.0,20769.0,1740.7615384615385
2023-08-28,14978.8,14994.0,15011.2,15060.2,15093.0,15079.0,15065.2,15055.5,15051.5,15089.0,15029.8,15008.2,15074.8,15084.0,15012.0,15026.2,15050.2,15048.8,15040.0,15084.0,15090.0,15010.2,15008.2,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1759.0,5245.0,21899.0,1211.5128205128206
2023-08-29,15112.8,15089.2,15111.0,15055.5,15067.0,15067.5,15078.2,15155.5,15202.8,15306.0,15307.0,15371.8,15374.0,15383.2,15377.0,15396.0,15394.2,15410.2,15426.0,15425.8,15418.0,15105.8,15094.0,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,2124.0,3273.0,16597.0,1262.248717948718
2023-08-30,15453.8,15408.0,15375.0,15450.0,15415.5,15414.5,15421.5,15414.2,15472.2,15413.2,15472.0,15495.0,15510.0,15503.0,15482.5,15459.8,15508.0,15503.5,15498.5,15491.8,15495.5,15425.5,15435.2,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,5026.0,4093.0,21364.0,1175.8589743589744
2023-08-31,15511.5,15509.8,15470.8,15521.5,15507.0,15490.8,15519.0,15554.5,15570.5,15591.0,15577.0,15561.2,15521.5,15571.8,15563.8,15579.5,15566.8,15570.0,15580.0,15585.2,15540.2,15509.2,15503.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,6065.0,3681.0,24370.0,1132.0410256410257
2023-09-01,15547.0,15559.0,15558.5,15611.8,15641.5,15634.5,15636.0,15526.2,15516.0,15554.8,15492.5,15466.2,15521.2,15495.2,15502.5,15472.2,15492.5,15498.8,15516.2,15504.2,15515.8,15532.5,15536.8,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,12187.0,2668.0,20554.0,1124.0820512820512
2023-09-04,15533.2,15555.5,15565.5,15555.2,15551.0,15552.2,15559.5,15571.0,15576.0,15549.2,15520.5,15526.2,,,,,,,,,,15522.8,15520.2,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,,,,,,,,,,NQU3,NQU3,285.0,,1475.0,168.26666666666668
2023-09-05,15498.5,15459.5,15465.2,15450.0,15484.2,15446.0,15478.2,15485.0,15455.2,15494.0,15530.8,15529.8,15554.0,15524.8,15554.2,15576.2,15576.5,15549.5,15554.2,15567.2,15538.2,15528.8,15525.5,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1375.0,2834.0,16734.0,1017.0974358974358
2023-09-06,15500.0,15464.8,15484.5,15489.2,15494.2,15492.8,15480.0,15506.5,15453.0,15397.2,15369.8,15372.2,15321.0,15354.2,15354.2,15373.8,15369.8,15373.0,15368.0,15381.2,15395.5,15512.0,15522.0,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,NQU3,1321.0,5299.0,19814.0,1252.6666666666667
