date,pin,pin_oi,spot10,pin_d10,pin_d12,pin_d14,pin_d15,pin_d1545,pin_d16,p_m5_d10,p_m5_d12,p_m5_d14,p_m5_d15,p_m5_d1545,p_m5_d16,p_p5_d10,p_p5_d12,p_p5_d14,p_p5_d15,p_p5_d1545,p_p5_d16,p_m2_d10,p_m2_d12,p_m2_d14,p_m2_d15,p_m2_d1545,p_m2_d16,p_p2_d10,p_p2_d12,p_p2_d14,p_p2_d15,p_p2_d1545,p_p2_d16,p_round_d10,p_round_d12,p_round_d14,p_round_d15,p_round_d1545,p_round_d16,exp_class,year,dte0_oi,oiterc
2025-02-28,510.0,31077,500.17,1.9653317871923512,1.4555051282563873,2.2132474958514092,1.3895275606293838,1.1815982565927634,0.3558790011396071,0.965671671631642,0.45584501269567795,1.2135873802906998,0.3898674450686744,0.18193814103205408,0.6437811144211022,2.9649919027530607,2.4551652438170963,3.2129076114121182,2.389187676190093,2.1812583721534726,1.3555391167003166,1.5654677409680677,1.0556410820321036,1.8133834496271255,0.9896635144050999,0.7817342103684797,0.04398504508467666,2.365195833416635,1.855369174480671,2.6131115420756927,1.7893916068536675,1.5814623028170474,0.7557430473638908,0.0339884439290673,0.5438151028650313,0.21392726472999044,0.609792670492035,0.8177219745286552,1.6434412299818117,weekly_fri,2025,901951,hiOI
2025-03-03,500.0,11426,506.31,1.246272046769766,1.629436511228299,0.7999051964211671,0.09875372795323024,1.1455432442574731,0.5312950563883782,2.2338093263020684,2.616973790760601,1.7874424759534695,1.0862910074855325,0.15800596472517062,0.4562422231439241,0.2587347672374637,0.6418992316959965,0.1876320831111352,0.8887835515790721,2.133080523789775,1.5188323359206806,1.641286958582687,2.02445142304122,1.1949201082340881,0.49376863976615115,0.7505283324445521,0.13628014457545726,0.8512571349568451,1.234421599415378,0.4048902846082462,0.2962611838596907,1.540558156070394,0.9263099682012992,0.2587347672374637,0.6418992316959965,0.1876320831111352,0.8887835515790721,2.133080523789775,1.5188323359206806,daily,2025,286876,loOI
2025-03-04,500.0,10697,491.54,1.7211213736420188,1.3935793628189002,0.4109533303495101,0.19327013060991752,0.27668145013630907,0.9114212475078363,0.7039101599055986,0.3763681490824801,0.6062578833869101,1.2104813443463378,0.7405297636001111,0.105789966228584,2.738332587378439,2.4107905765553204,1.4281645440859303,0.8239410831265026,1.2938926638727293,1.9286324612442562,1.3142368881474509,0.9866948773243323,0.00406884485494198,0.6001546161044856,0.130203035358259,0.5045367620132681,2.1280058591365867,1.8004638483134685,0.8178378158440781,0.21361435488465055,0.6835659356308772,1.3183057330024042,0.31330105383082163,0.64084306465394,1.62346909712333,2.227692558082758,1.7577409773365311,1.1230011799650041,daily,2025,264283,loOI
2025-03-05,495.0,11522,493.66,0.2714418830774166,0.14990074140096607,1.0999473321719415,1.3875947008062275,1.5577522991532629,1.4362111574768008,0.7414009642263957,0.8629421059028463,2.1127901794757538,2.4004375481100397,2.5705951464570753,2.449054004780613,1.2842847303812288,1.1627435887047783,0.08710448486812924,0.37475185350241513,0.5449094518494506,0.4233683101729884,0.1336952558441083,0.2552363975205588,1.5050844710934663,1.7927318397277525,1.9628894380747879,1.8413482963983256,0.6765790219989415,0.555037880322491,0.6948101932504166,0.9824575618847026,1.152615160231738,1.0310740185552758,0.2714418830774166,0.14990074140096607,1.0999473321719415,1.3875947008062275,1.5577522991532629,1.4362111574768008,daily,2025,270860,loOI
2025-03-06,495.0,12177,492.95,0.4158636778577972,0.547722892788313,1.2049903641342932,1.5539101328735216,1.535652703113905,1.3530784055178042,0.5984379754538977,0.466578760523382,0.1906887108225982,0.5396084795618268,0.5213510498022098,0.33877675220610937,1.4301653311694922,1.5620245461000077,2.219292017445988,2.5682117861852167,2.5499543564255998,2.3673800588294993,0.010143016533119255,0.142002231463635,0.7992697028096152,1.1481894715488437,1.1299320417892267,0.9473577441931262,0.8215843391824752,0.9534435541129909,1.6107110254589712,1.9596307941981996,1.9413733644385829,1.7587990668424824,0.4158636778577972,0.547722892788313,1.2049903641342932,1.5539101328735216,1.535652703113905,1.3530784055178042,daily,2025,248383,loOI
2025-03-07,500.0,26617,489.7,2.1033285685113357,3.6389626301817426,1.9542577088013058,1.829691647947719,1.952215642229937,1.672452521952215,1.0822952828262224,2.617929344496629,0.9332244231161922,0.8086583622626056,0.9311823565448238,0.6514192362671019,3.124361854196449,4.6599959158668565,2.9752909944864188,2.8507249336328324,2.9732489279150505,2.6934858076373285,1.6949152542372905,3.2305493159076972,1.5458443945272602,1.4212783336736736,1.543802327955892,1.26403920767817,2.511741882785381,4.047375944455788,2.3626710230753507,2.2381049622217644,2.360628956503983,2.0808658362262604,0.06126199714110912,1.5968960588115158,0.08780886256892115,0.21237492342250774,0.08985092914028951,0.3696140494180115,weekly_fri,2025,589371,hiOI
2025-03-10,480.0,9285,481.25,0.2597402597402597,0.7584415584415537,1.5044155844155864,2.021818181818186,1.7267532467532474,1.3922077922077898,1.2987012987012987,0.2805194805194853,0.46545454545454734,0.9828571428571466,0.6877922077922083,0.3532467532467509,0.7792207792207793,1.7974025974025927,2.5433766233766253,3.060779220779225,2.7657142857142865,2.431168831168829,0.6753246753246753,0.3428571428571381,1.0888311688311707,1.6062337662337702,1.3111688311688316,0.9766233766233743,0.15584415584415584,1.1740259740259693,1.920000000000002,2.4374025974026012,2.142337662337663,1.8077922077922053,0.2597402597402597,0.7584415584415537,1.5044155844155864,2.021818181818186,1.7267532467532474,1.3922077922077898,daily,2025,285516,loOI
2025-03-11,480.0,17864,474.84,1.0866818296689464,1.600539128969763,2.108078510656219,0.4970095189958752,1.0235026535254008,1.7542751242523764,0.03369556060989491,0.5475528599107116,1.0550922415971675,0.5559767500631764,0.02948361553365057,0.701288855193325,2.139668098727998,2.653525398028815,3.161064779715271,1.5499957880549267,2.0764889225844527,2.807261393311428,0.6654873220453259,1.1793446213461425,1.6868840030325987,0.07581501137225458,0.6023081459017804,1.3330806166287559,1.507876337292567,2.0217336365933836,2.5292730182798397,0.9182040266194957,1.4446971611490216,2.175469631875997,0.03369556060989491,0.5475528599107116,1.0550922415971675,0.5559767500631764,0.02948361553365057,0.701288855193325,daily,2025,321174,midOI
2025-03-12,470.0,21883,477.86,1.6448332147490925,1.5883313104256422,1.1195747708533927,1.8227095802117732,1.3811576612396983,1.4816054911480316,2.691164776294315,2.634662871970865,2.1659063323986154,2.8690411417569956,2.4274892227849207,2.5279370526932543,0.59850165320387,0.5419997488804199,0.07324320930817033,0.7763780186665508,0.33482609969447596,0.4352739296028092,2.063365839367181,2.0068639350437314,1.538107395471482,2.241242204829862,1.7996902858577875,1.9001381157661206,1.2263005901310036,1.1697986858075535,0.7010421462353038,1.4041769555936843,0.9626250366216094,1.0630728665299425,0.44782990834135233,0.5043318126648024,0.9730883522370521,0.2699535428786716,0.7115054618507465,0.6110576319424132,daily,2025,399790,hiOI
2025-03-13,477.0,9703,471.22,1.226603285089761,1.5852468061627323,2.134883918339629,1.2457026442001622,1.9460124782479553,1.827172021561057,0.16552777895674475,0.5241713000297158,1.073808412206613,0.1846271380671458,0.8849369721149389,0.7660965154280408,2.2876787912227776,2.6463223122957484,3.1959594244726457,2.3067781503331783,3.0070879843809717,2.8882475276940736,0.8021730826365546,1.1608166037095258,1.710453715886423,0.8212724417469557,1.5215822757947488,1.4027418191078505,1.6510334875429677,2.009677008615939,2.559314120792836,1.670132846653369,2.370442680701162,2.2516022240142637,0.25890242349646175,0.09974109757650933,0.6493782097534065,0.23980306438606075,0.4605067696617325,0.3416663129748342,daily,2025,232952,loOI
2025-03-14,480.0,37739,475.74,0.8954470929499287,0.21230083659141358,0.46664144280489916,0.23752469836465198,0.26485054861899165,0.0735695968386141,0.15554714760163305,0.8386934039601482,0.5843527977466626,0.8134695421869098,0.7861436919325702,0.9774246437129477,1.9464413335014905,1.2632950771429754,1.517635683356461,1.288518938916214,1.3158447891705534,1.1245638373901758,0.47504939672930396,0.20809685962921115,0.04624374658427445,0.1828729978559727,0.15554714760163305,0.3468280993820106,1.3158447891705534,0.6326985328120383,0.8870391390255238,0.6579223945852767,0.6852482448396164,0.4939672930592388,0.15554714760163305,0.8386934039601482,0.5843527977466626,0.8134695421869098,0.7861436919325702,0.9774246437129477,weekly_fri,2025,692935,hiOI
2025-03-20,485.0,9573,480.42,0.9533325007285258,0.6785729153657197,1.3529828067107947,1.50285167145415,1.1489946296990095,1.1760542858332244,0.08742350443362389,0.36218308979643,0.31222680154864496,0.46209566629200016,0.10823862453685978,0.13529828067107474,1.9940885058906757,1.7193289205278695,2.3937388118729443,2.5436076766162996,2.1897506348611593,2.216810290995374,0.5370300986636659,0.2622705133008598,0.9366804046459348,1.08654926938929,0.7326922276341497,0.7597518837683646,1.3696349027933858,1.0948753174305796,1.7692852087756548,1.91915407351901,1.5652970317638695,1.5923566878980844,0.08742350443362389,0.36218308979643,0.31222680154864496,0.46209566629200016,0.10823862453685978,0.13529828067107474,daily,2025,239469,loOI
2025-03-21,485.0,68256,475.52,1.993606998654109,2.0314602960969097,1.3080417227456316,1.3017328398384922,1.356409825033645,0.8117429340511468,0.9421265141319015,0.9799798115747025,0.2565612382234243,0.25025235531628487,0.3049293405114377,0.23973755047106038,3.045087483176316,3.082940780619117,2.359522207267839,2.3532133243606994,2.4078903095558526,1.863223418573354,1.573014804845226,1.6108681022880271,0.8874495289367488,0.8811406460296092,0.9358176312247621,0.39115074024226404,2.4141991924629917,2.4520524899057925,1.7286339165545144,1.722325033647375,1.777002018842528,1.2323351278600299,0.10935397039030573,0.07150067294750484,0.794919246298783,0.8012281292059226,0.7465511440107696,1.2912180349932678,quarterly,2025,2169312,hiOI
2025-03-24,480.0,9671,489.18,1.8766098368698654,2.066723905310931,2.0053967864589723,2.121918312277688,2.1587145835888633,2.13418373604808,2.8987284844024708,3.088842552843537,3.027515433991578,3.1440369598102937,3.180833231121469,3.1563023835806856,0.8544911893372596,1.0446052577783256,0.9832781389263671,1.0997996647450827,1.1365959360562579,1.1120650885154744,2.2854572958829076,2.4755713643239736,2.4142442454720148,2.5307657712907305,2.5675620426019057,2.5430311950611224,1.467762377856823,1.657876446297889,1.5965493274459304,1.713070853264646,1.7498671245758213,1.7253362770350378,0.1676274581953459,0.02248661024572011,0.03884050860623855,0.0776810172124771,0.11447728852365228,0.08994644098286882,daily,2025,205613,loOI
2025-03-25,490.0,13069,491.67,0.3396587141782122,0.4799967457847771,0.33762482966217683,0.40067524965932994,0.5857587406187068,0.7037240425488599,1.356600972196802,1.4969390038033668,1.3545670876807665,1.4176175076779196,1.6027009986372964,1.7206663005674496,0.6772835438403775,0.5369455122338126,0.6793174283564127,0.6162670083592597,0.4311835173998829,0.3132182154697298,0.746435617385648,0.886773648992213,0.7444017328696128,0.8074521528667657,0.9925356438261426,1.1105009457562958,0.06711818902922369,0.07321984257734122,0.06915207354525901,0.006101653548105988,0.17898183741127086,0.296947139341424,0.3396587141782122,0.4799967457847771,0.33762482966217683,0.40067524965932994,0.5857587406187068,0.7037240425488599,daily,2025,191447,loOI
2025-03-26,492.0,9831,489.34,0.5435893243961305,1.1403114398986358,1.687987902072177,1.8187763109494375,1.6368986798544962,1.553112355417506,0.47819511995748865,0.11852699554501657,0.6662034577185578,0.7969918665958184,0.6151142355008768,0.5313279110638867,1.5653737687497498,2.1620958842522553,2.709772346425796,2.840560755303057,2.6586831242081153,2.574896799771125,0.13487554665468285,0.7315976621571881,1.2792741243307295,1.41006253320799,1.2281849021130484,1.1443985776760581,0.9523031021375783,1.5490252176400834,2.0967016798136244,2.2274900886908853,2.045612457595944,1.9618261331589535,0.13487554665468285,0.7315976621571881,1.2792741243307295,1.41006253320799,1.2281849021130484,1.1443985776760581,daily,2025,188270,loOI
2025-03-27,490.0,17147,483.56,1.3317892298784015,1.468276945983957,1.635784597568042,1.4724129373810912,1.377285135246924,1.7371163867979107,0.2977913805939279,0.43427909669948356,0.6017867482835688,0.43841508809661767,0.34328728596245034,0.7031185375134373,2.365787079162875,2.5022747952684306,2.669782446852516,2.5064107866655645,2.4112829845313972,2.771114236082384,0.9181900901646121,1.0546778062701676,1.2221854578542528,1.0588137976673018,0.9636859955331345,1.3235172470841212,1.7453883695921908,1.8818760856977466,2.0493837372818313,1.8860120770948805,1.790884274960713,2.1507155265117,0.2977913805939279,0.43427909669948356,0.6017867482835688,0.43841508809661767,0.34328728596245034,0.7031185375134373,daily,2025,242584,midOI
2025-03-28,490.0,20575,478.45,2.414045354791517,3.9857874386038237,4.272128749085589,4.282579161876896,4.518758490960393,4.391263454906467,1.3690040756609911,2.9407461594732975,3.227087469955063,3.2375378827463703,3.473717211829868,3.346222175775941,3.459086633922042,5.03082871773435,5.317170028216115,5.327620441007422,5.563799770090919,5.436304734036993,1.9960288431393063,3.5677709269516136,3.8541122374333785,3.864562650224686,4.100741979308184,3.973246943254257,2.832061866443727,4.403803950256034,4.690145260737799,4.700595673529106,4.936775002612604,4.809279966558677,0.32396279653046534,1.895704880342772,2.182046190824537,2.1924966036158446,2.428675932699343,2.3011808966454157,weekly_fri,2025,596995,midOI
2025-03-31,465.0,14937,460.09,1.0671825077702244,0.37383990088896246,0.3607989741137658,0.3086352670129792,0.7715881675324417,0.8541807037753498,0.0195613901627888,0.7129039970440507,0.7259449238192474,1.3953791649459923,1.858332065465455,1.940924601708363,2.1539264057032375,1.4605837988219756,1.447542872046779,0.7781086309200339,0.3151557304005714,0.23256319415766333,0.6324849485970191,0.060857658284242805,0.07389858505943946,0.7433328261861845,1.206285726705647,1.2888782629485551,1.5018800669434296,0.8085374600621676,0.795496533286971,0.12606229216022607,0.3368906083592365,0.4194831446021446,0.0195613901627888,0.7129039970440507,0.7259449238192474,1.3953791649459923,1.858332065465455,1.940924601708363,daily,2025,727079,midOI
2025-04-01,457.0,12553,467.58,2.2627144018135903,3.2892767013131436,2.8529877240258297,2.5428803627186762,3.0625775268403257,3.3427434877454116,3.332050130458956,4.358612429958509,3.9223234526711956,3.612216091364042,4.131913255485691,4.412079216390778,1.1933786731682245,2.219940972667778,1.7836519953804646,1.4735446340733107,1.99324179819496,2.273407759100046,2.6904486932717364,3.7170109927712898,3.2807220154839762,2.970614654176823,3.4903118182984714,3.7704777792035578,1.8349801103554437,2.861542409854997,2.4252534325676836,2.11514607126053,2.634843235382179,2.9150091962872655,0.5175584926643604,0.509003806835193,0.0727148295478795,0.23739253175927405,0.282304632362375,0.5624705932674613,daily,2025,236268,loOI
2025-04-02,468.0,9781,470.95,0.6263934600276013,1.3292281558551844,1.7114343348550807,1.017093109671944,1.7592101072300723,1.7305446438050702,1.6880772905828618,2.390911986410445,2.7731181654103416,2.0787769402272045,2.8208939377853333,2.7922284743603307,0.43529037052765934,0.2675443252999237,0.6497505042998201,0.0445907208833166,0.6975262766748116,0.6688608132498094,1.0510669922497056,1.7539016880772886,2.136107867077185,1.4417666418940485,2.183883639452177,2.1552181760271747,0.20171992780549713,0.9045546236330801,1.2867608026329764,0.5924195774498398,1.334536575007968,1.3058711115829658,0.20171992780549713,0.9045546236330801,1.2867608026329764,0.5924195774498398,1.334536575007968,1.3058711115829658,daily,2025,238207,loOI
2025-04-03,470.0,9750,458.02,2.615606305401515,3.1636173092878064,3.536963451377667,3.3339155495393173,3.844810270293877,4.2094231692939115,1.5239509191738392,2.0719619230601305,2.445308065149991,2.242260163311642,2.753154884066201,3.117767783066236,3.7072616916291907,4.255272695515481,4.628618837605343,4.425570935766993,4.936465656521553,5.301078555521587,2.1789441509104446,2.7269551547967357,3.100301296886596,2.897253395048247,3.4081481158028066,3.772761014802841,3.052268459892585,3.600279463778876,3.973625605868737,3.770577704030388,4.281472424784947,4.646085323784982,0.4322955329461636,0.9803065368324547,1.3536526789223153,1.150604777083966,1.6614994978385251,2.02611239683856,daily,2025,252727,loOI
2025-04-04,440.0,23597,439.05,0.21637626693998147,1.9268875982234324,2.011160460084269,3.327639221045442,2.341418972782137,3.8264434574649835,0.922446190638882,0.7880651406445689,0.8723380025054057,2.1888167634665785,1.2025965152032736,2.6876209998861205,1.3551987245188448,3.065710055802296,3.1499829176631327,4.466461678624305,3.480241430361,4.9652659150438465,0.23915271609156388,1.471358615191887,1.5556314770527238,2.8721102380138968,1.8858899897505914,3.3709144744334383,0.6719052499715268,2.3824165812549776,2.4666894431158144,3.783168204076987,2.7969479558136823,4.28197244049653,0.21637626693998147,1.9268875982234324,2.011160460084269,3.327639221045442,2.341418972782137,3.8264434574649835,weekly_fri,2025,797507,hiOI
2025-04-07,420.0,12210,416.89,0.7460001439228606,0.050373000071956525,2.209215860298875,0.7531962867902772,0.36460457194943074,0.9498908584998392,0.4533570006476496,1.1489841444985538,3.408573004869385,1.9525534313607873,1.563961716519941,2.1492480030703494,1.9453572884933708,1.2497301446424667,1.0098587157283647,0.44616085778023307,0.8347525726210794,0.24946628607067103,0.26625728609465654,0.4293698577562476,2.688958718127079,1.2329391446184814,0.8443474297776348,1.4296337163280433,1.2257430017510647,0.5301158579001607,1.729473002470671,0.27345342896207303,0.11513828587877335,0.47014800067163515,0.4533570006476496,1.1489841444985538,3.408573004869385,1.9525534313607873,1.563961716519941,2.1492480030703494,daily,2025,347656,loOI
2025-04-08,430.0,19925,440.57,2.3991647184329374,1.3210159566016737,0.7649181741834452,2.011031164173687,4.2876273917879075,3.123226729010144,3.5340581519395315,2.4559093901082676,0.36997525932314856,0.8761377306670934,3.1527339582813148,1.9883332955035502,1.264271284926344,0.18612252309507982,1.899811607690039,3.1459245976802808,5.422520825294502,4.258120162516738,2.853122091835575,1.7749733300043111,0.31096080078080773,1.5570737907710497,3.8336700183852703,2.6692693556075064,1.9452073450303,0.8670585831990361,1.2188755475860826,2.4649885375763247,4.741584765190546,3.5771841024127817,0.12937785141975014,0.9487709104115138,3.0347050411966325,4.280818031186874,6.557414258801096,5.393013596023331,daily,2025,331408,midOI
2025-04-09,420.0,8166,421.29,0.3062023784091767,0.422511808967688,8.492962092620278,7.84969973177621,10.242350874694385,10.719456906169153,1.493033302475734,0.7643191150988694,9.679793016686835,9.036530655842768,11.429181798760943,11.90628783023571,0.8806285456573807,1.6093427330342456,7.306131168553722,6.662868807709652,9.055519950627827,9.532625982102596,0.7809347480357997,0.052220560658935,8.967694462246902,8.32443210140283,10.717083244321008,11.194189275795775,0.1685299912174463,0.8972441785943108,8.018229722993656,7.374967362149586,9.767618505067762,10.24472453654253,0.3062023784091767,0.422511808967688,8.492962092620278,7.84969973177621,10.242350874694385,10.719456906169153,daily,2025,276960,loOI
2025-04-10,450.0,14109,450.52,0.11542217881558685,1.9311018378762295,0.943354346088964,0.5349374056645709,2.0110095001331803,0.8479090828376085,1.2252508212731914,0.8212731954186249,0.16647429636864067,0.5748912367930337,0.9011808576755754,0.26191955961999625,0.9944064636420178,3.0409304803338344,2.0531829885465687,1.6447660481221755,3.120838142590785,1.957737725295213,0.5593536357986287,1.4871703808931875,0.4994228891059221,0.09100594868152913,1.567078043150138,0.4039776258545666,0.328509278167455,2.3750332948592714,1.3872858030720057,0.9788688626476129,2.454940957116222,1.29184053982065,0.11542217881558685,1.9311018378762295,0.943354346088964,0.5349374056645709,2.0110095001331803,0.8479090828376085,daily,2025,339970,loOI
2025-04-11,450.0,23100,448.24,0.39264679635909133,0.35918258076031,1.0217740496162733,0.539889344993757,1.0976262716401963,0.9459218275923633,0.7228270569337875,0.7562912725325688,2.1372479029091522,1.6553631982866357,2.2131001249330753,2.061395680885242,1.50812064965197,1.4746564340531887,0.09369980367660537,0.5755845082991219,0.01784758165268251,0.16955202570051556,0.05354274495806021,0.0870069605568415,1.467963590933425,0.9860788863109085,1.5438158129573478,1.3921113689095148,0.8388363376762428,0.8053721220774616,0.5755845082991219,0.09369980367660537,0.6514367303230448,0.4997322862752117,0.39264679635909133,0.35918258076031,1.0217740496162733,0.539889344993757,1.0976262716401963,0.9459218275923633,weekly_fri,2025,879299,hiOI
2025-04-14,460.0,7945,460.01,0.0021738657855244247,1.1347579400447876,0.5499880437381737,0.16738766548552897,0.045651181496049985,0.5652051042368693,1.0891067585487253,0.04782504728158677,0.5369448490250271,0.9195452272776717,1.1325840742592508,0.5217277885263314,1.0847590269776763,2.2216908328079885,1.6369209365013744,1.2543205582487298,1.0412817112671509,1.65213799700007,0.4369470228908047,0.6999847829395073,0.11521488663289335,0.26738549161975134,0.4804243386013303,0.13043194713158904,0.4325992913197559,1.569531097150068,0.984761200843454,0.6021608225908093,0.38912197560923034,0.9999782613421496,0.0021738657855244247,1.1347579400447876,0.5499880437381737,0.16738766548552897,0.045651181496049985,0.5652051042368693,daily,2025,274927,loOI
2025-04-15,470.0,8142,460.51,2.0607587240233673,2.141104427699727,2.655751232329378,2.5363184295672205,2.6166641332435803,2.60797811122451,0.97500597164014,1.0553516753165,1.5699984799461508,1.450565677183993,1.5309113808603532,1.5222253588412826,3.1465114764065945,3.2268571800829546,3.7415039847126055,3.622071181950448,3.7024168856268074,3.6937308636077373,1.6264576230700762,1.7068033267464362,2.221450131376087,2.1020173286139294,2.182363032290289,2.173677010271219,2.4950598249766585,2.575405528653018,3.090052333282669,2.970619530520511,3.0509652341968714,3.042279212177801,0.11074678074308722,0.030401077066727403,0.48424572756292333,0.3648129248007659,0.4451586284771257,0.43647260645805536,daily,2025,221653,loOI
2025-04-16,458.0,8545,447.56,2.3326481365626948,1.9885601930467374,3.5883456966663694,4.008401108231298,3.927964965591202,3.0789167932791073,1.2154794887836262,0.8713915452676685,2.4711770488873004,2.8912324604522293,2.8107963178121333,1.9617481455000387,3.4498167843417638,3.105728840825806,4.7055143444454375,5.125569756010367,5.045133613370271,4.196085441058176,1.8857806774510675,1.5416927339351099,3.1414782375547414,3.5615336491196707,3.481097506479575,2.6320493341674798,2.7795155956743223,2.435427652158365,4.035213155777996,4.455268567342926,4.37483242470283,3.525784252390735,0.545178300116185,0.20109035660022728,1.8008758602198593,2.220931271784788,2.140495129144692,1.2914469568325972,daily,2025,216329,loOI
2025-04-17,450.0,60245,446.34,0.8200026885334107,1.498857373302863,0.8961778016758525,1.084375140027776,1.1762333646995564,1.328583590984453,0.300219563561405,0.3786351212080472,0.22404445041896312,0.0358471120670397,0.05601111260474078,0.20836133888963723,1.9402249406282264,2.6190796253976787,2.0164000537706683,2.2045973921225914,2.2964556167943724,2.4488058430792687,0.37191378769548444,1.0507684724649367,0.44808890083792624,0.6362862391898496,0.7281444638616302,0.8804946901465266,1.268091589371337,1.946946274140789,1.3442667025137789,1.5324640408657022,1.624322265537483,1.7766724918223793,0.300219563561405,0.3786351212080472,0.22404445041896312,0.0358471120670397,0.05601111260474078,0.20836133888963723,monthly,2025,2030792,hiOI
2025-04-21,445.0,12271,434.98,2.3035541863993703,3.400156329026627,3.8564991493861736,3.8760402777139205,3.1150857510690173,2.6966757092280145,1.1540760494735347,2.250678192100791,2.7070210124603378,2.726562140788085,1.9656076141431815,1.547197572302179,3.453032323325206,4.549634465952463,5.005977286312009,5.025518414639756,4.264563887994853,3.84615384615385,1.8437629316290363,2.940365074256292,3.3967078946158393,3.4162490229435862,2.6552944962986826,2.2368844544576802,2.7633454411697045,3.8599475837969606,4.316290404156507,4.335831532484255,3.574877005839351,3.1564669639983487,0.00459791254769916,1.1012000551749552,1.557542875534502,1.5770840038622496,0.8161294772173459,0.39771943537634336,daily,2025,256405,loOI
2025-04-22,440.0,8177,441.27,0.28780565186846646,0.9767262673646526,0.1291726154055325,1.006186688422054,0.6889206154961861,0.993722664128536,1.4208987694608701,2.1098193849570563,1.2622657329979363,2.139279806014458,1.82201373308859,2.12681578172094,0.8452874657239373,0.1563668502277512,1.0039205021868713,0.12690642917034975,0.4441725020962176,0.13937045346386773,0.741042898905428,1.429963514401614,0.582409862442494,1.4594239354590155,1.1421578625331477,1.4469599111654976,0.1654315951684951,0.5234890203276911,0.324064631631429,0.5529494413850925,0.2356833684592246,0.5404854170915746,0.28780565186846646,0.9767262673646526,0.1291726154055325,1.006186688422054,0.6889206154961861,0.993722664128536,daily,2025,250870,loOI
2025-04-23,450.0,8970,460.83,2.3501074148818404,1.3974784627736905,1.6557081787210024,1.3605885033526424,0.7985591215849677,0.9482889568821484,3.435106221383153,2.4824772692750035,2.740706985222315,2.4455873098539556,1.8835579280862806,2.0332877633834614,1.2651086083805274,0.3124796562723776,0.5707093722196896,0.27558969685132956,0.28643968491634514,0.13670984961916444,2.7841069374823655,1.8314779853742156,2.0897077013215277,1.7945880259531675,1.232558644185493,1.3822884794826735,1.916107892281315,0.9634789401731653,1.2217086561204773,0.9265889807521173,0.3645595989844426,0.5142894342816233,0.1801098018792145,0.7725191502289352,0.5142894342816233,0.8094091096499834,1.371438491417658,1.2217086561204773,daily,2025,276846,loOI
2025-04-24,450.0,10495,460.75,2.333152468800868,2.9039609332609864,3.4552360282148706,3.5919696147585487,3.5832881172002153,3.7330439500813863,3.41833966359197,3.9891481280520877,4.540423223005972,4.67715680954965,4.668475311991316,4.818231144872488,1.2479652740097666,1.8187737384698852,2.3700488334237693,2.506782419967447,2.4981009224091135,2.647856755290285,2.7672273467173087,3.338035811177427,3.889310906131311,4.026044492674989,4.017362995116656,4.167118827997827,1.8990775908844275,2.469886055344546,3.02116115029843,3.1578947368421075,3.1492132392837746,3.2989690721649456,0.16277807921866522,0.7335865436787836,1.2848616386326677,1.4215952251763455,1.4129137276180121,1.5626695604991838,daily,2025,263568,loOI
2025-04-25,460.0,23326,466.0,1.2875536480686696,1.8218884120171692,2.150214592274674,2.53004291845494,2.420600858369093,2.6909871244635237,2.3605150214592276,2.8948497854077275,3.223175965665232,3.603004291845498,3.4935622317596513,3.763948497854082,0.2145922746781116,0.7489270386266114,1.0772532188841162,1.457081545064382,1.347639484978535,1.6180257510729656,1.7167381974248928,2.2510729613733926,2.5793991416308972,2.959227467811163,2.849785407725316,3.120171673819747,0.8583690987124464,1.3927038626609463,1.7210300429184509,2.1008583690987166,1.9914163090128698,2.2618025751073008,0.2145922746781116,0.7489270386266114,1.0772532188841162,1.457081545064382,1.347639484978535,1.6180257510729656,weekly_fri,2025,831909,hiOI
2025-04-28,470.0,12129,471.02,0.21655131416924586,0.3863954821451304,0.26325846036261924,0.02759967729607988,0.4840558787312583,0.5201477644261366,1.278077364018509,0.6751305677041329,0.7982675894866441,1.0891257271453432,1.5455819285805217,1.5816738142753999,0.8449747356800175,1.4479215319943939,1.3247845102118825,1.0339263725531833,0.577470171118005,0.5413782854231267,0.6411617341089513,0.038214937794574924,0.1613519595770861,0.45221009723578526,0.9086662986709636,0.9447581843658419,0.20805910577045947,0.8110059020848357,0.6878688803023246,0.39701074264362546,0.059445458791552955,0.09553734448643128,0.21655131416924586,0.3863954821451304,0.26325846036261924,0.02759967729607988,0.4840558787312583,0.5201477644261366,daily,2025,254948,loOI
2025-04-29,472.0,6489,471.97,0.006356336207804038,0.1716210776108656,0.7712354598809217,0.722503548954388,0.6525838506684714,0.7246223276903226,1.053033031760499,1.2310104455791686,1.8306248278492248,1.7818929169226911,1.7119732186367742,1.7840116956586258,1.0657457041761071,0.8877682903574374,0.2881539080873813,0.33688581901391507,0.4068055172998317,0.3347670402779804,0.41739941097951716,0.5953768247981868,1.194991207068243,1.1462592961417093,1.0763395978557924,1.148378074877644,0.4301120833951252,0.25213466957645564,0.3474797126936005,0.2987478017670667,0.2288281034811501,0.3008665805030014,0.41739941097951716,0.5953768247981868,1.194991207068243,1.1462592961417093,1.0763395978557924,1.148378074877644,daily,2025,236709,loOI
